iso3c,product,million_kcal,tonnes_protein,cumulative_pressure,pressure_per_tonne_protein,pressure_per_mill_kcal
EGY,cows_milk,1974693.0339114864,100033.71714126354,7.427883908625728e-4,0.007425380282666465,3.761538518172883e-4
EGY,goats_meat,54805.7439686027,5941.025549798964,2.0648454025461063e-4,0.034755706489361556,0.0037675711577403676
EGY,goats_milk,12206.067908963323,577.6704010305986,1.0376205862912154e-4,0.179621560052244,0.008500858704294574
EGY,pigs_meat,1699.2326860092292,58.21880382119483,0.007151365588459986,122.83601034510602,4.208585232229428
EGY,sheep_meat,149346.94190119283,9076.786259153998,2.26157237627933e-4,0.024916003436772784,0.0015143077906312771
EGY,sheep_milk,90061.93137330802,5536.8912404040675,1.4240743209293605e-4,0.025719745234248727,0.0015812167241079382
ERI,chickens_eggs,3563.4371712256434,280.47576878891516,2.8860647825114056e-6,0.010289889907329017,8.099103881544639e-4
ERI,chickens_meat,2235.251597976329,213.18844515983963,2.7304978664470653e-6,0.012807907409802881,0.001221561755696363
ERI,cattle_meat,58604.75606545047,4037.1832925277113,4.379807387711249e-4,0.10848671141133692,0.0074734674824340685
ERI,cows_milk,80015.06140148021,4053.3915306429767,3.180282306486504e-4,0.07845978564972295,0.003974604594164158
ERI,goats_meat,11717.250467969268,1270.1676751889206,1.123957996578973e-4,0.08848894665909357,0.009592335673385733
ERI,goats_milk,14026.96205212234,663.8469369763396,1.4786643888412547e-5,0.022274176568113868,0.0010541586862121198
ERI,sheep_meat,18181.57913099799,1105.0129686294272,1.3265702204533902e-4,0.12005019471389243,0.007296232141858926
ERI,sheep_milk,12898.919902882406,793.0089387591154,1.815784326615473e-5,0.0228974004940824,0.001407702614084545
ESH,goats_meat,1196.4475638263227,129.696725762158,1.1554555177074699e-5,0.08908902756931436,0.009657385351784599
ESH,goats_milk,4662.899505452521,220.67868599208128,2.369972853434416e-6,0.010739473287961569,5.082616193343024e-4
ESH,sheep_meat,193.08016066010703,11.734738769236952,9.79778437737342e-7,0.08349384311015658,0.005074464587079544
ESP,chickens_eggs,1185551.189473738,93313.94530856564,6.077698207648479e-4,0.006513172481938328,5.126474724677513e-4
ESP,chickens_meat,1747645.3660221654,166682.71196422595,4.0737120312509206e-4,0.0024439919312839327,2.3309717809186545e-4
ESP,cattle_meat,1533413.958550664,105634.31416855835,0.0033657967397381634,0.03186272156192954,0.0021949694151208927
ESP,cows_milk,4680071.6062820805,237082.3977316291,8.471682637267358e-4,0.0035733073051070936,1.8101609013622318e-4
ESP,goats_meat,19345.778049176868,2097.111604519836,1.545494954165332e-4,0.07369636174032787,0.007988797091730775
ESP,goats_milk,392885.48364027,18593.89252839666,1.376936569732698e-4,0.007405316383483638,3.5046766222430234e-4
ESP,pigs_meat,14923727.951082926,511314.0754757468,0.0023057849278229686,0.0045095275847385485,1.5450462078784083e-4
ESP,sheep_meat,310859.87464974483,18892.979011313808,0.0012717545016912785,0.06731360369001127,0.004091086066106803
ESP,sheep_milk,518267.5906570473,31862.422214773833,2.643847703831423e-4,0.008297698417308446,5.101317835598432e-4
EST,chickens_eggs,18231.517697535557,1434.9906275031112,9.366093424591368e-6,0.006526937002291369,5.137308687064177e-4
EST,chickens_meat,27637.281550631884,2635.9220982363563,6.778088183412384e-6,0.0025714296291030263,2.4525162400632034e-4
EST,cattle_meat,29598.193383435784,2038.9698693252756,1.0171409648173796e-4,0.049885041467236886,0.003436496787626938
EST,cows_milk,526784.4910740717,26685.77336809008,1.0336506210536008e-4,0.0038734145223971823,1.9621887860556966e-4
EST,goats_meat,25.21268543904874,2.733093240340732,2.668790052974491e-7,0.097647237700598,0.0105851082758568
EST,goats_milk,463.66402162021853,21.94359258939762,2.14216877831737e-7,0.009762160729106824,4.620088422715692e-4
EST,pigs_meat,130084.78702761886,4456.941511565133,2.0369790800942824e-5,0.004570351831650942,1.5658857016553386e-4
EST,sheep_meat,1551.7866847159078,94.3121826109182,7.799759523119851e-6,0.08270150586268904,0.00502630909257208
ETH,chickens_eggs,283852.41362699156,22341.83461335912,1.2785506398046835e-4,0.005722675249955456,4.5042796130133236e-4
ETH,chickens_meat,294313.0086099818,28070.277526110047,1.2810854592459946e-4,0.004563850350444063,4.352799304714613e-4
ETH,cattle_meat,1003799.3186665808,69150.05044719437,0.01585913731446675,0.2293438285569639,0.015799111455398862
ETH,cows_milk,2067055.752871572,104712.61454161024,0.005406618322203977,0.05163292260318377,0.002615613204768694
ETH,goats_meat,158114.3563373276,17139.83540353408,0.002042689874469187,0.11917791661219818,0.01291906643892114
ETH,goats_milk,59367.00113715963,2809.632029795882,8.886796183868791e-5,0.03162975111909729,0.0014969252301184999
ETH,pigs_meat,6859.2120378779455,235.0090857415541,0.00950276197162499,40.43572163024981,1.3854014016695841
ETH,sheep_meat,290338.9270296342,17645.787384810526,0.0017752274327742985,0.10060346948883744,0.006114328006017276
ETH,sheep_milk,77966.93174793504,4793.306282173137,1.7766356145527281e-4,0.03706492992447076,0.002278704028390578
FIN,chickens_eggs,101084.93260498488,7956.327787759813,4.384336701207092e-5,0.0055105028578033835,4.3372801348545237e-4
FIN,chickens_meat,158682.56958466547,15134.44406631899,2.9944584371006273e-5,0.001978571808768752,1.88707458225456e-4
FIN,cattle_meat,193618.12622662375,13338.027778149382,4.034031839511176e-4,0.03024459017936524,0.002083499059788169
FIN,cows_milk,1604142.6177690534,81262.42718459315,3.2681637880584434e-4,0.004021740306420563,2.0373274494780346e-4
FIN,pigs_meat,609248.957729684,20873.977908013974,8.117100328694912e-5,0.0038886216917852446,1.3323125506759369e-4
FIN,sheep_meat,3195.5814140090815,194.21629327954705,1.5829829333464343e-05,0.0815061860473237,0.004953661723049237
FJI,chickens_eggs,23329.434316500578,1836.244252646783,6.9339210131958625e-6,0.0037761430720347966,2.972177087162203e-4
FJI,chickens_meat,54823.596856624026,5228.833023770115,1.3165821743522051e-5,0.0025179273623140434,2.4014881362041275e-4
FJI,cattle_meat,10016.649489376956,690.0301729855521,2.3351868018858326e-5,0.033841807116668315,0.0023313052976071374
FJI,cows_milk,9631.146224024837,487.89322723839297,6.920743421519265e-6,0.014184954894111843,7.1857941521597e-4
FJI,goats_meat,285.6498663150327,30.964877605648073,2.0795118393776638e-5,0.6715711477568881,0.07279932828969879
FJI,pigs_meat,14874.213708711372,509.6176274338045,2.2761676368805722e-4,0.44664224986531287,0.015302776210264414
FJI,sheep_meat,216.3688699299041,13.150145295829097,1.6200788693535169e-6,0.12319855278461189,0.007487578365031743
FLK,cattle_meat,342.5691248211589,23.59901209586567,1.1977921996094624e-6,0.05075603142808272,0.003496497824299782
FLK,cows_milk,993.520345735046,50.329611505483626,8.998410370616784e-7,0.01787895853246626,9.057097229306765e-4
FLK,sheep_meat,2074.96665631382,126.10923661692712,4.671484009300267e-5,0.3704315508221253,0.022513537724018963
FRA,chickens_eggs,1327861.6100840394,104515.10382755238,6.812841434211122e-4,0.0065185233374997755,5.130686347487629e-4
FRA,chickens_meat,1647335.2294566066,157115.57327275007,4.1076563871283664e-4,0.002614417082638614,2.493515778499636e-4
FRA,cattle_meat,3389318.625812328,233484.47204354615,0.008833087864855527,0.037831585918947565,0.0026061544634914564
FRA,cows_milk,17029531.504145235,862679.5700795789,0.004009963174216819,0.004648264910048716,2.354711386652496e-4
FRA,goats_meat,18846.3133420994,2042.968874741913,3.5041104137940084e-5,0.01715204992653978,0.0018593081576153316
FRA,goats_milk,486844.971905008,23040.66569657338,9.808208637804382e-5,0.004256912003746083,2.014647208828139e-4
FRA,pigs_meat,7827960.737498914,268200.1789683027,9.083128858091056e-4,0.0033866975380223547,1.1603442023641494e-4
FRA,sheep_meat,242190.4248161092,14719.489345311942,5.240314778782823e-4,0.035601199578651335,0.0021637167459290347
FRA,sheep_milk,305450.65245432185,18778.711672746595,1.4419388197661108e-4,0.007678582241926564,4.720693205858329e-4
FRO,cattle_meat,231.56930615231033,15.952420872057695,6.650762529275929e-7,0.04169124286913357,0.0028720397533607135
FRO,sheep_meat,1410.201918132483,85.70715429584098,5.778145264822322e-6,0.06741730386797724,0.004097388601253829
FSM,chickens_eggs,364.97051833840413,28.726586662686746,4.976495052509865e-7,0.017323655994862363,0.001363533436937942
FSM,chickens_meat,233.3911668288757,22.25982078050422,4.976495052509865e-7,0.022356402154272596,0.0021322550977941127
FSM,pigs_meat,3486.1372763154254,119.44140661525616,3.140234637585713e-5,0.2629100515955087,0.00900777677035339
GAB,chickens_eggs,6240.909595131946,491.21784179926817,5.5568517558465846e-6,0.011312398050308082,8.903913237552836e-4
GAB,chickens_meat,7827.739758955537,746.5753161024072,5.082917555672412e-6,0.006808311828749495,6.49346773422962e-4
GAB,cattle_meat,2958.9249183171146,203.83537183795556,9.096569532083572e-6,0.044627041175734385,0.003074281971729528
GAB,cows_milk,9335.090496839355,472.8956785750139,4.668780898634084e-6,0.009872750186050792,5.001323661741495e-4
GAB,goats_meat,585.8639319283762,63.508536446219225,7.8242798942119e-6,0.12320044409837275,0.013355114503222982
GAB,pigs_meat,12545.771976314403,429.8409767469157,7.163021333612836e-5,0.16664351983897344,0.005709510221560021
GAB,sheep_meat,2180.758264616108,132.5388816056227,1.3386818357982986e-5,0.1010029524605184,0.0061386071877799564
GBR,chickens_eggs,1030697.8439761028,81125.54151722108,6.095667678359651e-4,0.007513869940782685,5.914117036322221e-4
GBR,chickens_meat,2171193.7313036975,207078.8881826482,5.538733154895907e-4,0.002674697166623099,2.5510082656558537e-4
GBR,cattle_meat,2065030.744112168,142256.50234555974,0.0045450208096166475,0.03194947671759984,0.002200945832199083
GBR,cows_milk,10179916.18680332,515692.73748605273,0.0020849401611331988,0.004042989186345847,2.048091676664293e-4
GBR,pigs_meat,3012967.2601990756,103229.7408621412,3.8290788247065307e-4,0.003709278733751834,1.2708663898503605e-4
GBR,sheep_meat,753791.2104684145,45812.8008136745,0.0031617016345904547,0.06901349794022481,0.0041943997100015755
GEO,buffaloes_milk,6623.539648733191,259.15381501257093,5.39709890194011e-6,0.020825851634398318,8.14836052649334e-4
GEO,chickens_eggs,58392.787724309754,4596.05746972398,2.321269928675244e-5,0.005050567674504404,3.9752682122913373e-4
GEO,chickens_meat,33515.16089573336,3196.5283224098685,1.7926818821595184e-5,0.005608215230228314,5.348868494877897e-4
GEO,cattle_meat,56302.09359871851,3878.556739613836,1.7376651877785043e-4,0.04480185039014056,0.003086324285138227
GEO,cows_milk,345465.0276008908,17500.51793355105,2.6437130510497065e-4,0.01510648462569969,7.65262136491552e-4
GEO,goats_meat,38.62189020886685,4.186671321237032,1.3690840301706814e-6,0.3270101532035621,0.03544839526928088
GEO,goats_milk,2325.0724967654646,110.03752982935796,3.3681237355670024e-6,0.030608863546738658,0.001448610200435721
GEO,pigs_meat,58654.05454630169,2009.5946382532409,4.876013093121707e-4,0.2426366492179729,0.008313173114524534
GEO,sheep_meat,17238.651049994733,1047.7050884675202,5.1380657582878726e-5,0.049041145402885546,0.002980549779322462
GEO,sheep_milk,6867.6127972073655,422.21196636045056,1.012217586388995e-5,0.02397415675151294,0.001473900198334713
GHA,chickens_eggs,596053.0102507711,46914.93584873033,1.7000595101607683e-4,0.0036237063515174293,2.85219515869154e-4
GHA,chickens_meat,589276.3287587448,56202.5789004293,1.6733605214955987e-4,0.0029773731992978297,2.8396873246552693e-4
GHA,cattle_meat,55704.04142018434,3837.3579287094535,5.06494583199577e-4,0.13199044566841248,0.00909260029050691
GHA,cows_milk,30147.674759542704,1527.2165939580077,1.5265691817763197e-4,0.09995760835861466,0.005063638220699299
GHA,goats_meat,39617.058848154615,4294.549107108425,4.492755465518324e-4,0.10461530077934895,0.011340456854049373
GHA,pigs_meat,93755.95973369884,3212.24978294374,0.010386303396493192,3.2333423918780917,0.1107801938777448
GHA,sheep_meat,55205.02522967743,3355.168897750184,3.033683623945795e-4,0.09041820893070505,0.005495303391900146
GIN,chickens_eggs,146582.7646005149,11537.43187182201,7.017477186357957e-5,0.0060823563374591315,4.787382203823783e-4
GIN,chickens_meat,127531.39684524426,12163.38251457455,6.947667704202303e-5,0.00571195364108412,5.44780961870362e-4
GIN,cattle_meat,202768.16819105903,13968.35881311675,0.002089849025456144,0.14961306860858317,0.010306593209871958
GIN,cows_milk,135047.42025688326,6841.21289063095,3.2999098275121065e-4,0.04823574240806535,0.002443519336567196
GIN,goats_meat,24230.10905718137,2626.5804742217774,1.836067418972344e-4,0.06990333770437199,0.007577627548598122
GIN,goats_milk,26927.025462701688,1274.3617120282856,3.3733501190398134e-5,0.026470899801836943,0.0012527748836248
GIN,pigs_meat,6074.881221249222,208.1364847610094,0.003934115548194732,18.901614259086003,0.6476036987247845
GIN,sheep_meat,21158.32166045765,1285.928997739113,1.4010638026695513e-4,0.10895343406462298,0.0066218097311941835
GIN,sheep_milk,13998.11895530644,860.5862770642416,2.0025439933830822e-5,0.023269532024313175,0.0014305807800154128
GLP,chickens_eggs,2232.1579489447136,175.69166697927812,9.464773232332225e-7,0.005387149769287888,4.240189739622521e-4
GLP,chickens_meat,1895.3979560023383,180.77470275162997,7.092758212938551e-7,0.003923534711979826,3.7420944717584157e-4
GLP,cattle_meat,6956.190176447276,479.2002671017768,3.34110375215677e-5,0.0697224935278919,0.004803065568088258
GLP,cows_milk,106.68674853530696,5.4045220408573025,1.7309478970152262e-7,0.032027770151172356,0.0016224581972730996
GLP,goats_meat,211.8288135853933,22.96256382205825,9.176959786545515e-7,0.03996487438275496,0.004332252837193021
GLP,pigs_meat,5725.485747087103,196.16556004084583,9.531097879819285e-6,0.04858700924787566,0.001664679347890845
GLP,sheep_meat,154.7508266535661,9.405215527554049,9.052405717597338e-8,0.009624878548584985,5.84966549992173e-4
GMB,chickens_eggs,7094.110776141312,558.372739073044,2.757441950113005e-6,0.0049383534638360775,3.886945153699525e-4
GMB,chickens_meat,7552.701319826088,720.3433620573767,2.7598578658817553e-6,0.0038313088052887856,3.6541334669716623e-4
GMB,cattle_meat,10715.985875103695,738.2062829442656,1.3193403865318295e-4,0.17872245428063357,0.012311889936296344
GMB,cows_milk,50246.79139141619,2545.394768192768,2.4853656738636964e-5,0.009764165876825102,4.94631717775372e-4
GMB,goats_meat,1737.8442064077285,188.3849407783461,2.3523703440966424e-5,0.12487040282399448,0.013536140555195057
GMB,pigs_meat,1695.937721293573,58.10591233437377,1.8635521796819593e-4,3.207164477442575,0.10988329089469975
GMB,sheep_meat,872.3562347311472,53.018769475264065,3.982332021528446e-6,0.0751117398789575,0.004565029586514925
GNB,chickens_eggs,11960.322937955818,941.3890605606068,4.56244457387922e-6,0.0048465026470163545,3.814649986916661e-4
GNB,chickens_meat,12998.649180878045,1239.7538650944111,4.833154192788982e-6,0.0038984788262151717,3.718197272297265e-4
GNB,cattle_meat,18068.848205944945,1244.7326290513336,1.9668542526076098e-4,0.15801419571580103,0.010885332757184172
GNB,cows_milk,101472.4337006438,5140.376026110402,4.940662567257392e-5,0.0096114808375135,4.8689702090253943e-4
GNB,goats_meat,2340.962629767856,253.7638901963069,4.725590386336705e-5,0.18621996938496954,0.020186526372722672
GNB,goats_milk,11311.001278230444,535.3100354009038,9.559745871614407e-6,0.017858334870286773,8.451723800980761e-4
GNB,pigs_meat,52583.59891491565,1801.6097822539416,2.8790637408651875e-4,0.1598050681798183,0.005475212424170008
GNB,sheep_meat,3596.275124920959,218.56905955005143,2.4011743559116355e-5,0.109858840993081,0.006676837206564973
GNB,sheep_milk,6938.098698316013,426.54534853946217,6.567008482005621e-6,0.01539580376269903,9.465141341387285e-4
GNQ,chickens_eggs,789.8313687857583,62.1671015172107,6.314293957646117e-7,0.01015697017159153,7.994483641936572e-4
GNQ,chickens_meat,675.0235612846047,64.38077199309826,7.737169244374693e-7,0.012017826137909828,0.001146207286402042
GNQ,cattle_meat,123.30070015168484,8.493978305334403,1.5087803326130514e-6,0.17762940737269184,0.012236591769202818
GNQ,goats_meat,79.94815785030204,8.666501247024579,6.531684801723663e-7,0.07536703238767951,0.008169900317095281
GNQ,pigs_meat,595.6456312939465,20.407903191114624,1.5929708873786728e-6,0.07805656820599947,0.0026743600619015605
GNQ,sheep_meat,265.90148453214283,16.160564859016553,2.4447240825188568e-6,0.15127714308543233,0.009194097155269294
GRC,buffaloes_milk,3103.006502104627,121.40879585178132,1.3795303544229867e-6,0.011362688714145138,4.4457862189051635e-4
GRC,chickens_eggs,143902.50069384495,11326.47008306066,9.070934539758068e-5,0.008008615635090172,6.303528080485993e-4
GRC,chickens_meat,341507.0576516301,32571.437907829528,8.882405947280021e-5,0.0027270536758049807,2.60094359641051e-4
GRC,cattle_meat,95283.12834089018,6563.894803486692,2.7501480020473566e-4,0.0418981120871483,0.0028862906266136383
GRC,cows_milk,441707.1434545912,22375.937266608424,1.3924446677241733e-4,0.006222955718606328,3.152416003132448e-4
GRC,goats_meat,33605.86165401592,3642.9262382405736,9.543313279663933e-5,0.02619683368684696,0.0028397763991043217
GRC,goats_milk,303212.26164659404,14349.973315662062,2.6691492793891336e-4,0.01860037799844499,8.802906798340937e-4
GRC,pigs_meat,278688.535596675,9548.376343456692,3.6022500038383726e-4,0.03772630941916027,0.0012925720091520516
GRC,sheep_meat,129829.37155915788,7890.576404185153,2.2227574334266116e-4,0.02816977264484333,0.0017120605350953216
GRC,sheep_milk,811240.3335907843,49874.00812339811,6.102505711835825e-4,0.012235843762019338,7.522438738745114e-4
GRD,chickens_eggs,1911.457701799089,150.44956390663538,1.0427601611794422e-6,0.006930961673152798,5.455313817292335e-4
GRD,chickens_meat,709.1252533422246,67.6332410724921,7.246537053064518e-7,0.01071446072693364,0.0010218980383099306
GRD,cattle_meat,355.84990703228897,24.51390289405607,1.701333002985261e-6,0.06940277973434358,0.0047810410214070564
GRD,cows_milk,372.07003551688297,18.84827061748984,4.2539735297535967e-7,0.022569569463875457,0.00114332602028646
GRD,goats_meat,50.56622386937708,5.481455158001803,5.410071635780046e-7,0.09869772678669912,0.010698982881844944
GRD,pigs_meat,837.1148592305076,28.68107832824689,4.831074633556098e-6,0.16844117847543266,0.005771101277543821
GRD,sheep_meat,278.3177187356426,16.91518027044778,9.221538610299514e-7,0.054516348409306074,0.00331331352247052
GRL,sheep_meat,792.5438873377803,48.168053358088905,1.144549067623335e-6,0.023761580297102246,0.001444145978423944
GTM,chickens_eggs,419403.7332475187,33010.98879065664,1.2602568987218486e-4,0.003817689032927572,3.0048776365519024e-4
GTM,chickens_meat,339817.85520365456,32410.329223791396,1.0111522596129119e-4,0.003119845690646848,2.9755713071843244e-4
GTM,cattle_meat,399507.61182052497,27521.40890882953,0.0013954875106490872,0.05070552584251532,0.0034930185792705166
GTM,cows_milk,362222.1818348958,18349.399454855957,4.184562230328512e-4,0.022804900185554113,0.0011552473703103786
GTM,goats_meat,410.5864695800396,44.508194388789015,7.551696857788364e-6,0.16966980937987747,0.018392463993059664
GTM,goats_milk,1926.68156556751,91.18308376953574,1.149160777325289e-6,0.012602784747111432,5.964456181355533e-4
GTM,pigs_meat,223541.38952582763,7658.934770897393,0.0019884846951762703,0.25962940730767975,0.008895375927447761
GTM,sheep_meat,5335.011041152084,324.2433644393045,3.979528683357959e-5,0.12273277173272396,0.007459269817178464
GUF,chickens_eggs,1064.6285346389611,83.79620360326841,7.972505761456172e-7,0.00951416104624722,7.48853285635428e-4
GUF,chickens_meat,515.2553560275686,49.14278478147417,3.1775538004826725e-7,0.006465962021917296,6.166949578128516e-4
GUF,cattle_meat,1312.9210332519528,90.44492658468435,7.864952321594143e-6,0.08695846874539857,0.005990422974726492
GUF,cows_milk,360.06777630666096,18.240261887893396,3.970320338958219e-7,0.021766794596263107,0.001102659165916806
GUF,pigs_meat,1542.4957369860592,52.84871074221614,3.1037516587003315e-6,0.058728994806320226,0.0020121622279260683
GUM,chickens_eggs,984.0198418725536,77.45154702919125,6.897405496948062e-7,0.008905445741901646,7.009417090434428e-4
GUM,chickens_meat,226.05717661191355,21.56033711943127,6.216200420052594e-7,0.028831647601883916,0.0027498354678313678
GUM,pigs_meat,572.6454854356414,19.619876341932265,1.3530406902412168e-6,0.06896275321315111,0.0023627894127409175
GUY,chickens_eggs,10954.691367744812,862.236468773413,4.391300013614002e-6,0.005092918442502101,4.008602219998478e-4
GUY,chickens_meat,48482.70705662802,4624.066903206826,4.655218181961556e-5,0.0100673677077058,9.601811583095473e-4
GUY,cattle_meat,4769.6563704939545,328.5736227372273,2.7663158371705777e-5,0.08419165890814384,0.005799822088407792
GUY,cows_milk,36940.28668035003,1871.315756646841,2.467819165186716e-5,0.013187614951785224,6.680563111329194e-4
GUY,goats_meat,483.22435718293025,52.382251282887985,6.303984931625892e-6,0.12034581899852882,0.01304566882426302
GUY,pigs_meat,1571.9889015487456,53.85920022719296,1.42679154593683e-4,2.6491138745436804,0.09076346178596649
GUY,sheep_meat,1523.4256239953024,92.5884962537236,9.01181210245973e-6,0.09733187671354264,0.0059154920072996735
HKG,chickens_eggs,367.9125878455649,28.958154996068505,7.383645633491991e-7,0.02549763834917808,0.0020069021494288617
HKG,chickens_meat,30378.233898988525,2897.3420520045993,5.144312068370752e-6,0.0017755280446820317,1.6934203895711122e-4
HKG,cattle_meat,16457.32848693506,1133.717740124918,6.26165732754241e-7,5.52311841468801e-4,3.8047835847193166e-5
HKG,cows_milk,40.007530700740105,2.0266957653214885,1.3326645500237059e-8,0.006575553039714914,0.00033310342495070625
HKG,goats_meat,217.20939785227412,23.545827295695215,6.734980597079452e-7,0.02860371187004663,0.003100685635001837
HKG,pigs_meat,402735.33208642976,13798.445312201498,1.4127844630858419e-5,0.001023872205252402,3.5079724834836406e-5
HND,chickens_eggs,114712.55230864264,9028.948667401064,5.438570894707704e-5,0.00602348190808041,4.741042532184991e-4
HND,chickens_meat,293479.92697113735,27990.8218713474,1.0215442320951488e-4,0.003649568550685698,3.4807976226449507e-4
HND,cattle_meat,152167.69995124848,10482.57747578474,0.001052333674195948,0.10038882866612621,0.006915617930303835
HND,cows_milk,457779.5021214352,23190.128512063577,3.1426274527173603e-4,0.01355157411517817,6.864937023509881e-4
HND,goats_meat,272.2406615452146,29.51129952475177,1.9359223089865617e-6,0.0655993582174469,0.007111069661667853
HND,pigs_meat,37044.41610157898,1269.20910328865,0.002247975344139439,1.7711623233041,0.06068324408124822
HND,sheep_meat,262.13030149697687,15.931365506699075,1.1259283690322918e-6,0.07067368886608266,0.004295300324313239
HRV,chickens_eggs,64532.90582980076,5079.342080435943,4.0549796896862864e-5,0.007983277411664822,6.28358453341757e-4
HRV,chickens_meat,79240.36109243182,7557.596375501477,2.5933611647616813e-5,0.003431462909514801,3.272778075476704e-4
HRV,cattle_meat,113851.64252245828,7843.048583039487,1.8484095971252435e-4,0.02356748880942049,0.00162352475218847
HRV,cows_milk,432348.0484393314,21901.82557057422,1.6529358747771657e-4,0.007547023281008759,3.823160254206887e-4
HRV,goats_meat,939.771157817504,101.87261508130372,5.058026999513932e-6,0.04965050711103432,0.005382190076210192
HRV,goats_milk,8102.866397246537,383.4802588438419,3.490689572755885e-6,0.009102657808983432,4.3079688120515827e-4
HRV,pigs_meat,359509.85291046073,12317.461740650066,1.8403226598017242e-4,0.014940762135499839,5.118976976300212e-4
HRV,sheep_meat,11847.18253182496,720.0304354789016,5.473493177300441e-5,0.07601752519891676,0.004620080059201464
HRV,sheep_milk,8667.860812009296,532.8888895811513,1.3957303451425075e-5,0.026191770412769284,0.0016102362225391613
HTI,chickens_eggs,28244.754057103393,2223.125798986697,1.1665164323783753e-5,0.005247190388011666,4.1300286418497e-4
HTI,chickens_meat,32198.316068272852,3070.9334669863247,1.2809742531950562e-5,0.0041712862455862525,3.9783889644380674e-4
HTI,cattle_meat,117868.58919096098,8119.76929763375,5.60800932774131e-4,0.0690661165628879,0.004757848860526935
HTI,cows_milk,32852.85062709108,1664.2550059564956,1.1619557248894657e-4,0.06981837042585046,0.00353684901830496
HTI,goats_meat,9063.439259270288,982.490525796408,9.237295051552378e-5,0.09401917686752873,0.010191820993453745
HTI,goats_milk,42959.44694814255,2033.1200130684765,5.470858352906196e-5,0.02690868378521999,0.0012734936647369344
HTI,pigs_meat,116202.29309116869,3981.302008105904,8.859797726130472e-4,0.2225351834171832,0.007624460318678351
HTI,sheep_meat,2506.6899258834665,152.34787124246486,1.046004535881185e-5,0.06865895318067469,0.004172851716043529
HUN,chickens_eggs,225222.53829605237,17727.116135865264,1.3047879927718218e-4,0.007360407540468425,5.793327802107857e-4
HUN,chickens_meat,483649.9696038248,46128.40233054383,9.981928143404672e-5,0.00216394404295142,2.0638744486185394e-4
HUN,cattle_meat,62629.145809697875,4314.416748118763,4.543577069180363e-4,0.10531150174960548,0.007254732617599916
HUN,cows_milk,1311910.9437263892,66458.59685811611,2.624299162086733e-4,0.003948773049917689,2.0003638010920153e-4
HUN,goats_meat,388.176758667455,42.078947827123045,7.81182036233613e-6,0.18564676080852058,0.020124389695953936
HUN,goats_milk,2763.2274945424997,130.77386975202498,1.9507139586503047e-6,0.014916695226265557,7.059548888041444e-4
HUN,pigs_meat,1573241.8603372374,53902.1288752256,3.0932723881438523e-4,0.005738683151651134,1.9661772713578724e-4
HUN,sheep_meat,4009.693821863777,243.6952060912412,1.426603943020381e-4,0.585405008946401,0.03557887475700751
HUN,sheep_milk,1724.0470406304205,105.99218572987732,2.840208477797296e-6,0.026796395019493324,0.0016474077625856058
IDN,buffaloes_milk,106445.68102152272,4164.81304427835,5.321996953081392e-5,0.012778477440644758,4.999730286854301e-4
IDN,chickens_eggs,5504302.679803251,433240.0016003944,0.0024108590196887923,0.0055647193490514415,0.00043799535743825906
IDN,chickens_meat,6250127.439278649,596109.6066487526,0.0047022190937869674,0.00788817868616848,7.523397145850307e-4
IDN,cattle_meat,1279390.8735270042,88135.0901528738,0.006138519478039082,0.06964898393354538,0.004798001615500438
IDN,cows_milk,613510.8157506011,31079.14311336574,3.4756663892758136e-4,0.011183276117355648,5.665208012712054e-4
IDN,goats_meat,115628.99534535344,12534.35800520973,7.062893238384865e-4,0.05634826478906437,0.006108237140078799
IDN,goats_milk,271157.1721260053,12832.918310189549,5.512041008343075e-4,0.04295235795248867,0.0020327845157573996
IDN,pigs_meat,1224635.0456708826,41958.22506446645,0.019597571638211485,0.46707341905194794,0.01600278524405244
IDN,sheep_meat,139156.6981050292,8457.458781209114,6.060729034908561e-4,0.07166134877741719,0.004355326849113792
IDN,sheep_milk,151771.38528175134,9330.708778910051,3.636122540404696e-4,0.03896941407734561,0.0023957892547758776
IND,buffaloes_milk,92587531.62312996,3622596.5745249703,0.022861008073190216,0.006310669047156589,2.4691238304358406e-4
IND,chickens_eggs,10916113.951640569,859200.0660196058,0.0033193346082091967,0.0038632848616813927,3.040765809988946e-4
IND,chickens_meat,8763681.681469887,835841.3313471299,0.002423196796924105,0.0028991109987569364,2.7650442873202065e-4
IND,cattle_meat,2232944.823298547,153823.82146065577,0.02932636289608762,0.19064903353469578,0.013133491965451336
IND,cows_milk,55766210.323124945,2824996.702628638,0.024836420955181113,0.00879166369718981,4.4536684152055473e-4
IND,goats_meat,818995.6758767765,88780.37014416342,0.00858689532269059,0.09672065242290621,0.010484665030127151
IND,goats_milk,4625761.367798475,218921.06813904695,0.0033225784969167327,0.01517706141834832,7.182771078608489e-4
IND,pigs_meat,1089036.9427810044,37312.387319188325,0.0253432895359392,0.6792191911801398,0.0232712854269403
IND,sheep_meat,577279.6211779485,35085.04202693539,0.004207935520111232,0.11993531365533859,0.007289250071784745
IND,sheep_milk,192523.66626867504,11836.106389002356,5.900203778553277e-4,0.049849195205236695,0.0030646641490398845
IRL,chickens_eggs,74377.55953842794,5854.2082236316555,4.570344409711511e-5,0.007806938590367222,6.144789420457114e-4
IRL,chickens_meat,119660.70087034986,11412.71022393279,4.548753834360948e-5,0.003985691168099648,3.801376559952994e-4
