iso3c,country,animal,counts_2010,counts_2017,prop_change
ZAF,South Africa,dairy cow,1000000,1000000,1
ZAF,South Africa,goats,6274846,5474800,0.872499500386145
ZAF,South Africa,pigs,1594494,1480839,0.9287203338488573
ZAF,South Africa,sheep,24501044,22688930,0.9260393148961326
ZMB,Zambia,layer chicken,3289393.954844195,3289393.954844195,1
ZMB,Zambia,backyard chicken,24533746.507313922,28298625.149907727,1.153457142857143
ZMB,Zambia,broiler chicken,7176859.537841881,8782980.895248078,1.2237916666666666
ZMB,Zambia,meat cow,2805000,3734371,1.331326559714795
ZMB,Zambia,dairy cow,295000,285000,0.9661016949152542
ZMB,Zambia,goats,2200000,2756836,1.2531072727272727
ZMB,Zambia,pigs,715000,1147897,1.6054503496503496
ZMB,Zambia,sheep,220000,257359,1.1698136363636364
ZWE,Zimbabwe,layer chicken,620000.000382381,490000.0003022044,0.7903225806451614
ZWE,Zimbabwe,backyard chicken,21167099.998549484,19352699.99867382,0.91428206981589355
ZWE,Zimbabwe,broiler chicken,1731900.0010681383,1660300.0010239794,0.9586581211386338
ZWE,Zimbabwe,meat cow,4749948,4372651,0.9205681830622146
ZWE,Zimbabwe,dairy cow,1023672,960692,0.9384763869677006
ZWE,Zimbabwe,goats,4665875,4692803,1.0057712647681303
ZWE,Zimbabwe,pigs,391174,242020,0.618701651950283
ZWE,Zimbabwe,sheep,309305,349828,1.1310130777064709
ALA,Åland,dairy cow,NA,NA,0.97429915864278
AND,Andorra,dairy cow,NA,NA,0.900773405350653
AIA,Anguilla,dairy cow,NA,NA,1.0128838643930633
ABW,Aruba,dairy cow,NA,NA,1.0128838643930633
IOT,British Indian Ocean Territory,dairy cow,NA,NA,1.1216194847482575
CXR,Christmas Island,dairy cow,NA,NA,1.0283543152293948
CCK,Cocos Islands,dairy cow,NA,NA,1.0283543152293948
CUW,Curaçao,dairy cow,NA,NA,1.0128838643930633
GIB,Gibraltar,dairy cow,NA,NA,0.900773405350653
GGY,Guernsey,dairy cow,NA,NA,0.97429915864278
IMN,Isle of Man,dairy cow,NA,NA,0.97429915864278
JEY,Jersey,dairy cow,NA,NA,0.97429915864278
KIR,Kiribati,dairy cow,NA,NA,1.1954392111067862
XKO,Kosovo,dairy cow,NA,NA,0.900773405350653
MAC,Macao,dairy cow,NA,NA,1.1619868178449975
MDV,Maldives,dairy cow,NA,NA,1.0177118539409329
MHL,Marshall Islands,dairy cow,NA,NA,1.1954392111067862
MYT,Mayotte,dairy cow,NA,NA,1.1216194847482575
MCO,Monaco,dairy cow,NA,NA,1.0166863985377188
NRU,Nauru,dairy cow,NA,NA,1.1954392111067862
NFK,Norfolk Island,dairy cow,NA,NA,1.0283543152293948
MNP,Northern Mariana Islands,dairy cow,NA,NA,1.1954392111067862
PLW,Palau,dairy cow,NA,NA,1.1954392111067862
PCN,Pitcairn Islands,dairy cow,NA,NA,1.0253552579846896
XMI,Madeira Island,dairy cow,NA,NA,0.927606135129526
BLM,Saint-Barthélemy,dairy cow,NA,NA,1.0128838643930633
MAF,Saint-Martin,dairy cow,NA,NA,1.0128838643930633
SMR,San Marino,dairy cow,NA,NA,0.900773405350653
SXM,Sint Maarten,dairy cow,NA,NA,1.0128838643930633
SJM,Svalbard and Jan Mayen,dairy cow,NA,NA,0.97429915864278
TKL,Tokelau,dairy cow,NA,NA,1.0253552579846896
TCA,Turks and Caicos Islands,dairy cow,NA,NA,1.0128838643930633
TUV,Tuvalu,dairy cow,NA,NA,1.0253552579846896
ESH,Western Sahara,dairy cow,NA,NA,0.927606135129526
ALA,Åland,meat cow,NA,NA,1.0434014037910868
AND,Andorra,meat cow,NA,NA,1.030990738210641
AIA,Anguilla,meat cow,NA,NA,1.001893314776756
ABW,Aruba,meat cow,NA,NA,1.001893314776756
IOT,British Indian Ocean Territory,meat cow,NA,NA,1.2161730204106784
CXR,Christmas Island,meat cow,NA,NA,0.9816893435112946
CCK,Cocos Islands,meat cow,NA,NA,0.9816893435112946
CUW,Curaçao,meat cow,NA,NA,1.001893314776756
GIB,Gibraltar,meat cow,NA,NA,1.030990738210641
GGY,Guernsey,meat cow,NA,NA,1.0434014037910868
IMN,Isle of Man,meat cow,NA,NA,1.0434014037910868
JEY,Jersey,meat cow,NA,NA,1.0434014037910868
KIR,Kiribati,meat cow,NA,NA,1.1362708357027342
XKO,Kosovo,meat cow,NA,NA,1.030990738210641
MAC,Macao,meat cow,NA,NA,1.1169835306416227
MDV,Maldives,meat cow,NA,NA,0.9260353951499705
MHL,Marshall Islands,meat cow,NA,NA,1.1362708357027342
MYT,Mayotte,meat cow,NA,NA,1.2161730204106784
MCO,Monaco,meat cow,NA,NA,0.9592650128110978
NRU,Nauru,meat cow,NA,NA,1.1362708357027342
NFK,Norfolk Island,meat cow,NA,NA,0.9816893435112946
MNP,Northern Mariana Islands,meat cow,NA,NA,1.1362708357027342
PLW,Palau,meat cow,NA,NA,1.1362708357027342
PCN,Pitcairn Islands,meat cow,NA,NA,1.0347811743772126
XMI,Madeira Island,meat cow,NA,NA,1.383213253473882
BLM,Saint-Barthélemy,meat cow,NA,NA,1.001893314776756
MAF,Saint-Martin,meat cow,NA,NA,1.001893314776756
SMR,San Marino,meat cow,NA,NA,1.030990738210641
SXM,Sint Maarten,meat cow,NA,NA,1.001893314776756
SJM,Svalbard and Jan Mayen,meat cow,NA,NA,1.0434014037910868
TKL,Tokelau,meat cow,NA,NA,1.0347811743772126
TCA,Turks and Caicos Islands,meat cow,NA,NA,1.001893314776756
TUV,Tuvalu,meat cow,NA,NA,1.0347811743772126
ESH,Western Sahara,meat cow,NA,NA,1.383213253473882
ALA,Åland,sheep,NA,NA,1.2921493928724412
ASM,American Samoa,sheep,NA,NA,1.0045454545454546
AND,Andorra,sheep,NA,NA,0.9675317709710465
AIA,Anguilla,sheep,NA,NA,0.9714906577705834
ABW,Aruba,sheep,NA,NA,0.9714906577705834
BMU,Bermuda,sheep,NA,NA,0.9224065108721775
IOT,British Indian Ocean Territory,sheep,NA,NA,1.1622693398400914
KHM,Cambodia,sheep,NA,NA,1.272271935288777
CYM,Cayman Islands,sheep,NA,NA,0.9714906577705834
CXR,Christmas Island,sheep,NA,NA,0.9523382899146549
CCK,Cocos Islands,sheep,NA,NA,0.9523382899146549
COK,Cook Islands,sheep,NA,NA,1.0045454545454546
CUW,Curaçao,sheep,NA,NA,0.9714906577705834
GIB,Gibraltar,sheep,NA,NA,0.9675317709710465
GUM,Guam,sheep,NA,NA,1.0881802467582873
GGY,Guernsey,sheep,NA,NA,1.2921493928724412
IMN,Isle of Man,sheep,NA,NA,1.2921493928724412
JEY,Jersey,sheep,NA,NA,1.2921493928724412
KIR,Kiribati,sheep,NA,NA,1.0881802467582873
XKO,Kosovo,sheep,NA,NA,0.9675317709710465
LAO,Laos,sheep,NA,NA,1.272271935288777
MAC,Macao,sheep,NA,NA,1.1455934808770047
MDV,Maldives,sheep,NA,NA,1.03004579170707
MHL,Marshall Islands,sheep,NA,NA,1.0881802467582873
MYT,Mayotte,sheep,NA,NA,1.1622693398400914
FSM,Micronesia,sheep,NA,NA,1.0881802467582873
MCO,Monaco,sheep,NA,NA,0.8749540514167151
NRU,Nauru,sheep,NA,NA,1.0881802467582873
NIU,Niue,sheep,NA,NA,1.0045454545454546
NFK,Norfolk Island,sheep,NA,NA,0.9523382899146549
MNP,Northern Mariana Islands,sheep,NA,NA,1.0881802467582873
PLW,Palau,sheep,NA,NA,1.0881802467582873
PAN,Panama,sheep,NA,NA,1.070748532549312
PCN,Pitcairn Islands,sheep,NA,NA,1.0045454545454546
XMI,Madeira Island,sheep,NA,NA,1.0133188498025703
BLM,Saint-Barthélemy,sheep,NA,NA,0.9714906577705834
MAF,Saint-Martin,sheep,NA,NA,0.9714906577705834
WSM,Samoa,sheep,NA,NA,1.0045454545454546
SMR,San Marino,sheep,NA,NA,0.9675317709710465
SYC,Seychelles,sheep,NA,NA,1.1622693398400914
SGP,Singapore,sheep,NA,NA,1.272271935288777
SXM,Sint Maarten,sheep,NA,NA,0.9714906577705834
SLB,Solomon Islands,sheep,NA,NA,1.3912917880275846
SJM,Svalbard and Jan Mayen,sheep,NA,NA,1.2921493928724412
TKL,Tokelau,sheep,NA,NA,1.0045454545454546
TON,Tonga,sheep,NA,NA,1.0045454545454546
TCA,Turks and Caicos Islands,sheep,NA,NA,0.9714906577705834
TUV,Tuvalu,sheep,NA,NA,1.0045454545454546
VUT,Vanuatu,sheep,NA,NA,1.3912917880275846
VNM,Vietnam,sheep,NA,NA,1.272271935288777
WLF,Wallis and Futuna,sheep,NA,NA,1.0045454545454546
ALA,Åland,goats,NA,NA,1.1199579553447625
ASM,American Samoa,goats,NA,NA,0.9877144893060734
AND,Andorra,goats,NA,NA,1.0597083304852535
AIA,Anguilla,goats,NA,NA,1.0373107606843166
ABW,Aruba,goats,NA,NA,1.0373107606843166
IOT,British Indian Ocean Territory,goats,NA,NA,1.1628212945491399
KHM,Cambodia,goats,NA,NA,1.2158318318646935
CXR,Christmas Island,goats,NA,NA,1.032815116789886
CCK,Cocos Islands,goats,NA,NA,1.032815116789886
CUW,Curaçao,goats,NA,NA,1.0373107606843166
DNK,Denmark,goats,NA,NA,1.1199579553447625
FLK,Falkland Islands,goats,NA,NA,0.9013251891642947
FRO,Faroe Islands,goats,NA,NA,1.1199579553447625
GIB,Gibraltar,goats,NA,NA,1.0597083304852535
GRL,Greenland,goats,NA,NA,0.9712172408748445
GGY,Guernsey,goats,NA,NA,1.1199579553447625
IMN,Isle of Man,goats,NA,NA,1.1199579553447625
JEY,Jersey,goats,NA,NA,1.1199579553447625
KIR,Kiribati,goats,NA,NA,1.1730487804878047
XKO,Kosovo,goats,NA,NA,1.0597083304852535
MAC,Macao,goats,NA,NA,1.1356272061257124
MDV,Maldives,goats,NA,NA,1.0255995975465224
MHL,Marshall Islands,goats,NA,NA,1.1730487804878047
MYT,Mayotte,goats,NA,NA,1.1628212945491399
MCO,Monaco,goats,NA,NA,1.2850463364048965
NRU,Nauru,goats,NA,NA,1.1730487804878047
NIU,Niue,goats,NA,NA,0.9877144893060734
NFK,Norfolk Island,goats,NA,NA,1.032815116789886
MNP,Northern Mariana Islands,goats,NA,NA,1.1730487804878047
PLW,Palau,goats,NA,NA,1.1730487804878047
PCN,Pitcairn Islands,goats,NA,NA,0.9877144893060734
XMI,Madeira Island,goats,NA,NA,0.9560336776483427
BLM,Saint-Barthélemy,goats,NA,NA,1.0373107606843166
MAF,Saint-Martin,goats,NA,NA,1.0373107606843166
SPM,Saint Pierre and Miquelon,goats,NA,NA,0.9712172408748445
WSM,Samoa,goats,NA,NA,0.9877144893060734
SMR,San Marino,goats,NA,NA,1.0597083304852535
SXM,Sint Maarten,goats,NA,NA,1.0373107606843166
SLB,Solomon Islands,goats,NA,NA,0.9621102865272372
SJM,Svalbard and Jan Mayen,goats,NA,NA,1.1199579553447625
SWE,Sweden,goats,NA,NA,1.1199579553447625
TKL,Tokelau,goats,NA,NA,0.9877144893060734
TCA,Turks and Caicos Islands,goats,NA,NA,1.0373107606843166
TUV,Tuvalu,goats,NA,NA,0.9877144893060734
AFG,Afghanistan,pigs,NA,NA,1.0404219813244666
ALA,Åland,pigs,NA,NA,0.893511711071348
AND,Andorra,pigs,NA,NA,1.0330356816542836
AIA,Anguilla,pigs,NA,NA,1.0613908846812905
ABW,Aruba,pigs,NA,NA,1.0613908846812905
BHR,Bahrain,pigs,NA,NA,0.9221149967300502
BGD,Bangladesh,pigs,NA,NA,1.0404219813244666
IOT,British Indian Ocean Territory,pigs,NA,NA,1.37280159083315
CXR,Christmas Island,pigs,NA,NA,0.9515041071273171
CCK,Cocos Islands,pigs,NA,NA,0.9515041071273171
COM,Comoros,pigs,NA,NA,1.37280159083315
CUW,Curaçao,pigs,NA,NA,1.0613908846812905
DJI,Djibouti,pigs,NA,NA,1.37280159083315
ERI,Eritrea,pigs,NA,NA,1.37280159083315
FRO,Faroe Islands,pigs,NA,NA,0.893511711071348
GIB,Gibraltar,pigs,NA,NA,1.0330356816542836
GRL,Greenland,pigs,NA,NA,1.0865120961719383
GGY,Guernsey,pigs,NA,NA,0.893511711071348
IRN,Iran,pigs,NA,NA,1.0404219813244666
IRQ,Iraq,pigs,NA,NA,0.9221149967300502
IMN,Isle of Man,pigs,NA,NA,0.893511711071348
JEY,Jersey,pigs,NA,NA,0.893511711071348
JOR,Jordan,pigs,NA,NA,0.9221149967300502
XKO,Kosovo,pigs,NA,NA,1.0330356816542836
KWT,Kuwait,pigs,NA,NA,0.9221149967300502
LBY,Libya,pigs,NA,NA,0.9210210435271287
MAC,Macao,pigs,NA,NA,1.0441246018006496
MDV,Maldives,pigs,NA,NA,1.0404219813244666
MHL,Marshall Islands,pigs,NA,NA,1.0785431235431235
MRT,Mauritania,pigs,NA,NA,1.0580560636254832
MYT,Mayotte,pigs,NA,NA,1.37280159083315
MCO,Monaco,pigs,NA,NA,0.996547574080468
NFK,Norfolk Island,pigs,NA,NA,0.9515041071273171
MNP,Northern Mariana Islands,pigs,NA,NA,1.0785431235431235
OMN,Oman,pigs,NA,NA,0.9221149967300502
PAK,Pakistan,pigs,NA,NA,1.0404219813244666
PLW,Palau,pigs,NA,NA,1.0785431235431235
PSE,Palestina,pigs,NA,NA,0.9221149967300502
PCN,Pitcairn Islands,pigs,NA,NA,1.009314149594728
XMI,Madeira Island,pigs,NA,NA,0.9210210435271287
QAT,Qatar,pigs,NA,NA,0.9221149967300502
BLM,Saint-Barthélemy,pigs,NA,NA,1.0613908846812905
MAF,Saint-Martin,pigs,NA,NA,1.0613908846812905
SPM,Saint Pierre and Miquelon,pigs,NA,NA,1.0865120961719383
SMR,San Marino,pigs,NA,NA,1.0330356816542836
SAU,Saudi Arabia,pigs,NA,NA,0.9221149967300502
SGP,Singapore,pigs,NA,NA,1.0922253167616838
SXM,Sint Maarten,pigs,NA,NA,1.0613908846812905
SSD,South Sudan,pigs,NA,NA,1.37280159083315
SDN,Sudan,pigs,NA,NA,0.9210210435271287
SJM,Svalbard and Jan Mayen,pigs,NA,NA,0.893511711071348
TCA,Turks and Caicos Islands,pigs,NA,NA,1.0613908846812905
ARE,United Arab Emirates,pigs,NA,NA,0.9221149967300502
ESH,Western Sahara,pigs,NA,NA,0.9210210435271287
YEM,Yemen,pigs,NA,NA,0.9221149967300502
ALA,Åland,broiler chicken,NA,NA,1.2297801624776592
AND,Andorra,broiler chicken,NA,NA,1.2973683367374764
AIA,Anguilla,broiler chicken,NA,NA,1.0434840009911155
ABW,Aruba,broiler chicken,NA,NA,1.0434840009911155
IOT,British Indian Ocean Territory,broiler chicken,NA,NA,1.2154433774040718
VGB,British Virgin Islands,broiler chicken,NA,NA,1.0434840009911155
CXR,Christmas Island,broiler chicken,NA,NA,1.2125388700537032
CCK,Cocos Islands,broiler chicken,NA,NA,1.2125388700537032
CUW,Curaçao,broiler chicken,NA,NA,1.0434840009911155
DJI,Djibouti,broiler chicken,NA,NA,1.2154433774040718
FRO,Faroe Islands,broiler chicken,NA,NA,1.2297801624776592
GIB,Gibraltar,broiler chicken,NA,NA,1.2973683367374764
GRL,Greenland,broiler chicken,NA,NA,0.9931059433316323
GGY,Guernsey,broiler chicken,NA,NA,1.2297801624776592
IMN,Isle of Man,broiler chicken,NA,NA,1.2297801624776592
JEY,Jersey,broiler chicken,NA,NA,1.2297801624776592
XKO,Kosovo,broiler chicken,NA,NA,1.2973683367374764
MDV,Maldives,broiler chicken,NA,NA,1.3670805387675613
MHL,Marshall Islands,broiler chicken,NA,NA,1.5861195919279174
MYT,Mayotte,broiler chicken,NA,NA,1.2154433774040718
MCO,Monaco,broiler chicken,NA,NA,1.5829385532802316
NFK,Norfolk Island,broiler chicken,NA,NA,1.2125388700537032
MNP,Northern Mariana Islands,broiler chicken,NA,NA,1.5861195919279174
PLW,Palau,broiler chicken,NA,NA,1.5861195919279174
PCN,Pitcairn Islands,broiler chicken,NA,NA,1.0375969236335174
XMI,Madeira Island,broiler chicken,NA,NA,1.1543971310909598
BLM,Saint-Barthélemy,broiler chicken,NA,NA,1.0434840009911155
MAF,Saint-Martin,broiler chicken,NA,NA,1.0434840009911155
SMR,San Marino,broiler chicken,NA,NA,1.2973683367374764
SXM,Sint Maarten,broiler chicken,NA,NA,1.0434840009911155
SJM,Svalbard and Jan Mayen,broiler chicken,NA,NA,1.2297801624776592
TCA,Turks and Caicos Islands,broiler chicken,NA,NA,1.0434840009911155
ESH,Western Sahara,broiler chicken,NA,NA,1.1543971310909598
ALA,Åland,layer chicken,NA,NA,1.2085753987348171
AND,Andorra,layer chicken,NA,NA,1.0629373625141847
AIA,Anguilla,layer chicken,NA,NA,1.0097557914905297
ABW,Aruba,layer chicken,NA,NA,1.0097557914905297
IOT,British Indian Ocean Territory,layer chicken,NA,NA,1.1210049364944912
VGB,British Virgin Islands,layer chicken,NA,NA,1.0097557914905297
CXR,Christmas Island,layer chicken,NA,NA,1.2464480054135323
CCK,Cocos Islands,layer chicken,NA,NA,1.2464480054135323
CUW,Curaçao,layer chicken,NA,NA,1.0097557914905297
DJI,Djibouti,layer chicken,NA,NA,1.1210049364944912
FRO,Faroe Islands,layer chicken,NA,NA,1.2085753987348171
GIB,Gibraltar,layer chicken,NA,NA,1.0629373625141847
GRL,Greenland,layer chicken,NA,NA,1.1516090659677598
GGY,Guernsey,layer chicken,NA,NA,1.2085753987348171
IMN,Isle of Man,layer chicken,NA,NA,1.2085753987348171
JEY,Jersey,layer chicken,NA,NA,1.2085753987348171
XKO,Kosovo,layer chicken,NA,NA,1.0629373625141847
MDV,Maldives,layer chicken,NA,NA,1.7237614090805877
MHL,Marshall Islands,layer chicken,NA,NA,1.1565971693806116
MYT,Mayotte,layer chicken,NA,NA,1.1210049364944912
MCO,Monaco,layer chicken,NA,NA,1.1391142761459103
NFK,Norfolk Island,layer chicken,NA,NA,1.2464480054135323
MNP,Northern Mariana Islands,layer chicken,NA,NA,1.1565971693806116
PLW,Palau,layer chicken,NA,NA,1.1565971693806116
PCN,Pitcairn Islands,layer chicken,NA,NA,1.071680232783863
XMI,Madeira Island,layer chicken,NA,NA,1.2606238962717453
BLM,Saint-Barthélemy,layer chicken,NA,NA,1.0097557914905297
MAF,Saint-Martin,layer chicken,NA,NA,1.0097557914905297
SMR,San Marino,layer chicken,NA,NA,1.0629373625141847
SXM,Sint Maarten,layer chicken,NA,NA,1.0097557914905297
SJM,Svalbard and Jan Mayen,layer chicken,NA,NA,1.2085753987348171
TCA,Turks and Caicos Islands,layer chicken,NA,NA,1.0097557914905297
ESH,Western Sahara,layer chicken,NA,NA,1.2606238962717453
AFG,Afghanistan,buffaloes,NA,NA,0.9166391662697737
CYP,Cyprus,buffaloes,NA,NA,1.1141112935621023
ALA,Åland,buffaloes,NA,NA,1.443309721732323
DZA,Algeria,buffaloes,NA,NA,0.8989965523346383
ASM,American Samoa,buffaloes,NA,NA,1.2338095238095237
AND,Andorra,buffaloes,NA,NA,1.3661969458335272
AGO,Angola,buffaloes,NA,NA,1
AIA,Anguilla,buffaloes,NA,NA,1.0357627118644068
ATG,Antigua and Barbuda,buffaloes,NA,NA,1.0357627118644068
ARG,Argentina,buffaloes,NA,NA,1.1657773989147258
ABW,Aruba,buffaloes,NA,NA,1.0357627118644068
AUS,Australia,buffaloes,NA,NA,1.2338095238095237
AUT,Austria,buffaloes,NA,NA,2.065238095238095
BHS,Bahamas,buffaloes,NA,NA,1.0357627118644068
BHR,Bahrain,buffaloes,NA,NA,1.1141112935621023
BRB,Barbados,buffaloes,NA,NA,1.0357627118644068
BLR,Belarus,buffaloes,NA,NA,1.0069546270152014
BEL,Belgium,buffaloes,NA,NA,2.065238095238095
BLZ,Belize,buffaloes,NA,NA,1.0791009408811798
BEN,Benin,buffaloes,NA,NA,1
BMU,Bermuda,buffaloes,NA,NA,1.0791009408811798
BOL,Bolivia,buffaloes,NA,NA,1.1657773989147258
BES,"Bonaire, Sint Eustatius and Saba",buffaloes,NA,NA,1.0357627118644068
BIH,Bosnia and Herzegovina,buffaloes,NA,NA,1.3661969458335272
BWA,Botswana,buffaloes,NA,NA,1
IOT,British Indian Ocean Territory,buffaloes,NA,NA,1
VGB,British Virgin Islands,buffaloes,NA,NA,1.0357627118644068
BFA,Burkina Faso,buffaloes,NA,NA,1
BDI,Burundi,buffaloes,NA,NA,1
CMR,Cameroon,buffaloes,NA,NA,1
CAN,Canada,buffaloes,NA,NA,1.0791009408811798
CPV,Cape Verde,buffaloes,NA,NA,1
CYM,Cayman Islands,buffaloes,NA,NA,1.0357627118644068
CAF,Central African Republic,buffaloes,NA,NA,1
TCD,Chad,buffaloes,NA,NA,1
CHL,Chile,buffaloes,NA,NA,1.1657773989147258
CXR,Christmas Island,buffaloes,NA,NA,1.2338095238095237
CCK,Cocos Islands,buffaloes,NA,NA,1.2338095238095237
COL,Colombia,buffaloes,NA,NA,1.1657773989147258
COM,Comoros,buffaloes,NA,NA,1
COK,Cook Islands,buffaloes,NA,NA,1.2338095238095237
CRI,Costa Rica,buffaloes,NA,NA,1.0791009408811798
CIV,Côte d'Ivoire,buffaloes,NA,NA,1
HRV,Croatia,buffaloes,NA,NA,1.3661969458335272
CUB,Cuba,buffaloes,NA,NA,1.0357627118644068
CUW,Curaçao,buffaloes,NA,NA,1.0357627118644068
CZE,Czech Republic,buffaloes,NA,NA,1.0069546270152014
COD,Democratic Republic of the Congo,buffaloes,NA,NA,1
DNK,Denmark,buffaloes,NA,NA,1.443309721732323
DJI,Djibouti,buffaloes,NA,NA,1
DOM,Dominican Republic,buffaloes,NA,NA,1.0357627118644068
DMA,Dominica,buffaloes,NA,NA,1.0357627118644068
ECU,Ecuador,buffaloes,NA,NA,1.1657773989147258
SLV,El Salvador,buffaloes,NA,NA,1.0791009408811798
GNQ,Equatorial Guinea,buffaloes,NA,NA,1
ERI,Eritrea,buffaloes,NA,NA,1
EST,Estonia,buffaloes,NA,NA,1.443309721732323
ETH,Ethiopia,buffaloes,NA,NA,1
FLK,Falkland Islands,buffaloes,NA,NA,1.1657773989147258
FRO,Faroe Islands,buffaloes,NA,NA,1.443309721732323
FJI,Fiji,buffaloes,NA,NA,1.2338095238095237
FIN,Finland,buffaloes,NA,NA,1.443309721732323
FRA,France,buffaloes,NA,NA,2.065238095238095
GUF,French Guiana,buffaloes,NA,NA,1.1657773989147258
PYF,French Polynesia,buffaloes,NA,NA,1.2338095238095237
GAB,Gabon,buffaloes,NA,NA,1
GMB,Gambia,buffaloes,NA,NA,1
GHA,Ghana,buffaloes,NA,NA,1
GIB,Gibraltar,buffaloes,NA,NA,1.3661969458335272
GRL,Greenland,buffaloes,NA,NA,1.0791009408811798
GRD,Grenada,buffaloes,NA,NA,1.0357627118644068
GLP,Guadeloupe,buffaloes,NA,NA,1.0357627118644068
GTM,Guatemala,buffaloes,NA,NA,1.0791009408811798
GGY,Guernsey,buffaloes,NA,NA,1.443309721732323
GNB,Guinea-Bissau,buffaloes,NA,NA,1
GIN,Guinea,buffaloes,NA,NA,1
GUY,Guyana,buffaloes,NA,NA,1.1657773989147258
HTI,Haiti,buffaloes,NA,NA,1.0357627118644068
HND,Honduras,buffaloes,NA,NA,1.0791009408811798
HUN,Hungary,buffaloes,NA,NA,1.0069546270152014
ISL,Iceland,buffaloes,NA,NA,1.443309721732323
IRL,Ireland,buffaloes,NA,NA,1.443309721732323
IMN,Isle of Man,buffaloes,NA,NA,1.443309721732323
ISR,Israel,buffaloes,NA,NA,1.1141112935621023
JAM,Jamaica,buffaloes,NA,NA,1.0357627118644068
JPN,Japan,buffaloes,NA,NA,0.8646159274221097
JEY,Jersey,buffaloes,NA,NA,1.443309721732323
KEN,Kenya,buffaloes,NA,NA,1
KIR,Kiribati,buffaloes,NA,NA,1.2338095238095237
XKO,Kosovo,buffaloes,NA,NA,1.3661969458335272
KWT,Kuwait,buffaloes,NA,NA,1.1141112935621023
KGZ,Kyrgyzstan,buffaloes,NA,NA,1.0255833333333333
LVA,Latvia,buffaloes,NA,NA,1.443309721732323
LBN,Lebanon,buffaloes,NA,NA,1.1141112935621023
LSO,Lesotho,buffaloes,NA,NA,1
LBR,Liberia,buffaloes,NA,NA,1
LBY,Libya,buffaloes,NA,NA,0.8989965523346383
LIE,Liechtenstein,buffaloes,NA,NA,2.065238095238095
LTU,Lithuania,buffaloes,NA,NA,1.443309721732323
LUX,Luxembourg,buffaloes,NA,NA,2.065238095238095
MAC,Macao,buffaloes,NA,NA,0.8646159274221097
MDG,Madagascar,buffaloes,NA,NA,1
MWI,Malawi,buffaloes,NA,NA,1
MDV,Maldives,buffaloes,NA,NA,0.9166391662697737
MLI,Mali,buffaloes,NA,NA,1
MLT,Malta,buffaloes,NA,NA,1.3661969458335272
MHL,Marshall Islands,buffaloes,NA,NA,1.2338095238095237
MTQ,Martinique,buffaloes,NA,NA,1.0357627118644068
MRT,Mauritania,buffaloes,NA,NA,1
MYT,Mayotte,buffaloes,NA,NA,1
MEX,Mexico,buffaloes,NA,NA,1.0791009408811798
MDA,Moldova,buffaloes,NA,NA,1.0069546270152014
MCO,Monaco,buffaloes,NA,NA,2.065238095238095
MNG,Mongolia,buffaloes,NA,NA,0.8646159274221097
MNE,Montenegro,buffaloes,NA,NA,1.3661969458335272
MSR,Montserrat,buffaloes,NA,NA,1.0357627118644068
MAR,Morocco,buffaloes,NA,NA,0.8989965523346383
MOZ,Mozambique,buffaloes,NA,NA,1
NAM,Namibia,buffaloes,NA,NA,1
NRU,Nauru,buffaloes,NA,NA,1.2338095238095237
NLD,Netherlands,buffaloes,NA,NA,2.065238095238095
NCL,New Caledonia,buffaloes,NA,NA,1.2338095238095237
NZL,New Zealand,buffaloes,NA,NA,1.2338095238095237
NIC,Nicaragua,buffaloes,NA,NA,1.0791009408811798
NER,Niger,buffaloes,NA,NA,1
NGA,Nigeria,buffaloes,NA,NA,1
NIU,Niue,buffaloes,NA,NA,1.2338095238095237
NFK,Norfolk Island,buffaloes,NA,NA,1.2338095238095237
PRK,North Korea,buffaloes,NA,NA,0.8646159274221097
MNP,Northern Mariana Islands,buffaloes,NA,NA,1.2338095238095237
NOR,Norway,buffaloes,NA,NA,1.443309721732323
OMN,Oman,buffaloes,NA,NA,1.1141112935621023
PLW,Palau,buffaloes,NA,NA,1.2338095238095237
PSE,Palestina,buffaloes,NA,NA,1.1141112935621023
PAN,Panama,buffaloes,NA,NA,1.0791009408811798
PNG,Papua New Guinea,buffaloes,NA,NA,1.2338095238095237
PRY,Paraguay,buffaloes,NA,NA,1.1657773989147258
PER,Peru,buffaloes,NA,NA,1.1657773989147258
PCN,Pitcairn Islands,buffaloes,NA,NA,1.2338095238095237
POL,Poland,buffaloes,NA,NA,1.0069546270152014
PRT,Portugal,buffaloes,NA,NA,1.3661969458335272
XMI,Madeira Island,buffaloes,NA,NA,0.8989965523346383
PRI,Puerto Rico,buffaloes,NA,NA,1.0357627118644068
QAT,Qatar,buffaloes,NA,NA,1.1141112935621023
COG,Republic of Congo,buffaloes,NA,NA,1
REU,Reunion,buffaloes,NA,NA,1
ROU,Romania,buffaloes,NA,NA,1.0069546270152014
RWA,Rwanda,buffaloes,NA,NA,1
BLM,Saint-Barthélemy,buffaloes,NA,NA,1.0357627118644068
MAF,Saint-Martin,buffaloes,NA,NA,1.0357627118644068
SHN,Saint Helena,buffaloes,NA,NA,1
KNA,Saint Kitts and Nevis,buffaloes,NA,NA,1.0357627118644068
LCA,Saint Lucia,buffaloes,NA,NA,1.0357627118644068
SPM,Saint Pierre and Miquelon,buffaloes,NA,NA,1.0791009408811798
VCT,Saint Vincent and the Grenadines,buffaloes,NA,NA,1.0357627118644068
WSM,Samoa,buffaloes,NA,NA,1.2338095238095237
