iso3c,year,animal,product,fao_headcount
SVN,2010,chickens,eggs&meat,62622.83194743139
SVN,2010,chickens,meat,1410358.4037907475
SVN,2010,cows,meat,359775
SVN,2010,cows,milk,113103
SVN,2010,goats,meat and milk,29896
SVN,2010,pigs,meat,415230
SVN,2010,sheep,meat and milk,138108
SVN,2017,chickens,eggs,1681468.2426873727
SVN,2017,chickens,eggs&meat,77380.13088512831
SVN,2017,chickens,meat,1880151.6264274989
SVN,2017,cows,meat,380757
SVN,2017,cows,milk,107841
SVN,2017,goats,meat and milk,22405
SVN,2017,pigs,meat,265744
SVN,2017,sheep,meat and milk,119845
SWE,2010,chickens,eggs,6060999.999866129
SWE,2010,chickens,eggs&meat,1.702491547739271e-4
SWE,2010,chickens,meat,1646999.999963622
SWE,2010,cows,meat,1188605
SWE,2010,cows,milk,348095
SWE,2010,pigs,meat,1519900
SWE,2010,sheep,meat and milk,564922
SWE,2017,chickens,eggs,7259999.999839646
SWE,2017,chickens,eggs&meat,2.0044253756790198e-4
SWE,2017,chickens,meat,1814999.9999599115
SWE,2017,cows,meat,1122150
SWE,2017,cows,milk,326440
SWE,2017,pigs,meat,1382300
SWE,2017,sheep,meat and milk,606080
SWZ,2010,chickens,eggs,168103.8748700197
SWZ,2010,chickens,eggs&meat,825620.1725224138
SWZ,2010,chickens,meat,2506275.9526075665
SWZ,2010,cows,meat,484967
SWZ,2010,cows,milk,135033
SWZ,2010,goats,meat and milk,275000
SWZ,2010,pigs,meat,32000
SWZ,2010,sheep,meat and milk,34500
SWZ,2017,chickens,eggs,191027.1305341133
SWZ,2017,chickens,eggs&meat,895208.1584921601
SWZ,2017,chickens,meat,2708764.7109737266
SWZ,2017,cows,meat,479838
SWZ,2017,cows,milk,134613
SWZ,2017,goats,meat and milk,249684
SWZ,2017,pigs,meat,35511
SWZ,2017,sheep,meat and milk,38703
SYC,2010,chickens,eggs,0
SYC,2010,chickens,eggs&meat,310000
SYC,2010,chickens,meat,0
SYC,2010,cows,meat,90
SYC,2010,cows,milk,250
SYC,2010,goats,meat and milk,5300
SYC,2010,pigs,meat,4470
SYC,2017,chickens,eggs,0
SYC,2017,chickens,eggs&meat,235000
SYC,2017,chickens,meat,0
SYC,2017,cows,meat,160
SYC,2017,cows,milk,130
SYC,2017,goats,meat and milk,5627
SYC,2017,pigs,meat,4576
SYR,2010,buffaloes,meat and milk,7000
SYR,2010,chickens,eggs,15036979.421530321
SYR,2010,chickens,eggs&meat,2537698.5342815937
SYR,2010,chickens,meat,7826322.044188085
SYR,2010,cows,meat,491631
SYR,2010,cows,milk,518369
SYR,2010,goats,meat and milk,2057000
SYR,2010,pigs,meat,16
SYR,2010,sheep,meat and milk,15511000
SYR,2017,buffaloes,meat and milk,8000
SYR,2017,chickens,eggs,9901039.96389522
SYR,2017,chickens,eggs&meat,1658430.5999399417
SYR,2017,chickens,meat,5040529.436164839
SYR,2017,cows,meat,534996
SYR,2017,cows,milk,555004
SYR,2017,goats,meat and milk,2286000
SYR,2017,pigs,meat,13
SYR,2017,sheep,meat and milk,17764032
TCD,2010,chickens,eggs,14788.136570816256
TCD,2010,chickens,eggs&meat,5475387.129119973
TCD,2010,chickens,meat,59824.73430921121
TCD,2010,cows,meat,18513924
TCD,2010,cows,milk,707076
TCD,2010,goats,meat and milk,22613000
TCD,2010,pigs,meat,30400
TCD,2010,sheep,meat and milk,18056000
TCD,2017,chickens,eggs,15460.324596762448
TCD,2017,chickens,eggs&meat,6092971.335035127
TCD,2017,chickens,meat,67568.34036811136
TCD,2017,cows,meat,25581901
TCD,2017,cows,milk,2021302
TCD,2017,goats,meat and milk,34408101
TCD,2017,pigs,meat,110000
TCD,2017,sheep,meat and milk,30789484
TGO,2010,chickens,eggs,555155.4107336792
TGO,2010,chickens,eggs&meat,15153181.274386944
TGO,2010,chickens,meat,5941663.314879377
TGO,2010,cows,meat,252731
TGO,2010,cows,milk,56680
TGO,2010,goats,meat and milk,1915516
TGO,2010,pigs,meat,564900
TGO,2010,sheep,meat and milk,2108400
TGO,2017,chickens,eggs,750210.0145049718
TGO,2017,chickens,eggs&meat,18757748.6445067
TGO,2017,chickens,meat,7292041.340988327
TGO,2017,cows,meat,382827
TGO,2017,cows,milk,66438
TGO,2017,goats,meat and milk,3436520
TGO,2017,pigs,meat,509997
TGO,2017,sheep,meat and milk,1813667
THA,2010,buffaloes,meat and milk,1622646
THA,2010,chickens,eggs,64454028.67774733
THA,2010,chickens,eggs&meat,46250271.313389815
THA,2010,chickens,meat,121213700.00886285
THA,2010,cows,meat,6330002
THA,2010,cows,milk,167994
THA,2010,goats,meat and milk,380277
THA,2010,pigs,meat,7623730
THA,2010,sheep,meat and milk,43139
THA,2017,buffaloes,meat and milk,1253518
THA,2017,chickens,eggs,74453465.31038879
THA,2017,chickens,eggs&meat,55256907.29389424
THA,2017,chickens,meat,147370627.39571697
THA,2017,cows,meat,4542121
THA,2017,cows,milk,137879
THA,2017,goats,meat and milk,467502
THA,2017,pigs,meat,7882009
THA,2017,sheep,meat and milk,40984
TJK,2010,buffaloes,meat and milk,15000
TJK,2010,chickens,eggs,959653.5260868231
TJK,2010,chickens,eggs&meat,2407993.6899878904
TJK,2010,chickens,meat,570352.7839252859
TJK,2010,cows,meat,878463
TJK,2010,cows,milk,951534
TJK,2010,goats,meat and milk,1582811
TJK,2010,pigs,meat,418
TJK,2010,sheep,meat and milk,2617373
TJK,2017,buffaloes,meat and milk,15277
TJK,2017,chickens,eggs,835325.9437597853
TJK,2017,chickens,eggs&meat,3190071.8843745114
TJK,2017,chickens,meat,1191602.171865703
TJK,2017,cows,meat,1121011
TJK,2017,cows,milk,1196283
TJK,2017,goats,meat and milk,1945733
TJK,2017,pigs,meat,160
TJK,2017,sheep,meat and milk,3635763
TKL,2010,chickens,eggs,0
TKL,2010,chickens,eggs&meat,5000
TKL,2010,chickens,meat,0
TKL,2010,pigs,meat,1000
TKL,2017,chickens,eggs,0
TKL,2017,chickens,eggs&meat,5000
TKL,2017,chickens,meat,0
TKL,2017,pigs,meat,1000
TKM,2010,chickens,eggs,3000816.439419731
TKM,2010,chickens,eggs&meat,2112868.0070438245
TKM,2010,chickens,meat,10774315.553536445
TKM,2010,cows,meat,1162600
TKM,2010,cows,milk,1012000
TKM,2010,goats,meat and milk,2800000
TKM,2010,pigs,meat,13900
TKM,2010,sheep,meat and milk,13600000
TKM,2017,chickens,eggs,2861149.016663858
TKM,2017,chickens,eggs&meat,2225107.4706607047
TKM,2017,chickens,meat,11645743.512675438
TKM,2017,cows,meat,1179000
TKM,2017,cows,milk,1024000
TKM,2017,goats,meat and milk,2368138
TKM,2017,pigs,meat,9500
TKM,2017,sheep,meat and milk,14060498
TLS,2010,buffaloes,meat and milk,96484
TLS,2010,chickens,eggs,41747.15927414126
TLS,2010,chickens,eggs&meat,492667.81563966314
TLS,2010,chickens,meat,167585.02508619564
TLS,2010,cows,meat,149711
TLS,2010,cows,milk,11943
TLS,2010,goats,meat and milk,152360
TLS,2010,pigs,meat,330436
TLS,2010,sheep,meat and milk,41854
TLS,2017,buffaloes,meat and milk,125316
TLS,2017,chickens,eggs,43238.12924821774
TLS,2017,chickens,eggs&meat,666715.70492547
TLS,2017,chickens,meat,240046.16582631227
TLS,2017,cows,meat,189942
TLS,2017,cows,milk,15629
TLS,2017,goats,meat and milk,118874
TLS,2017,pigs,meat,389348
TLS,2017,sheep,meat and milk,47301
TON,2010,chickens,eggs,55049.041151631296
TON,2010,chickens,eggs&meat,95869.5246805216
TON,2010,chickens,meat,179081.4341678471
TON,2010,cows,meat,11050
TON,2010,cows,milk,250
TON,2010,goats,meat and milk,12600
TON,2010,pigs,meat,81200
TON,2017,chickens,eggs,56758.90310775234
TON,2017,chickens,eggs&meat,99646.20292551185
TON,2017,chickens,meat,186594.8939667358
TON,2017,cows,meat,11695
TON,2017,cows,milk,206
TON,2017,goats,meat and milk,13443
TON,2017,pigs,meat,82040
TTO,2010,buffaloes,meat and milk,5900
TTO,2010,chickens,eggs,915547.953652314
TTO,2010,chickens,eggs&meat,753105.919837806
TTO,2010,chickens,meat,31331346.12650988
TTO,2010,cows,meat,22900
TTO,2010,cows,milk,9600
TTO,2010,goats,meat and milk,7100
TTO,2010,pigs,meat,34799
TTO,2010,sheep,meat and milk,17333
TTO,2017,buffaloes,meat and milk,6111
TTO,2017,chickens,eggs,928319.6780652753
TTO,2017,chickens,eggs&meat,851603.0455959869
TTO,2017,chickens,meat,35536077.27633874
TTO,2017,cows,meat,28533
TTO,2017,cows,milk,7300
TTO,2017,goats,meat and milk,7263
TTO,2017,pigs,meat,27579
TTO,2017,sheep,meat and milk,13572
TUN,2010,chickens,eggs,19268412.129312404
TUN,2010,chickens,eggs&meat,4806196.568536967
TUN,2010,chickens,meat,55925391.30215063
TUN,2010,cows,meat,60900
TUN,2010,cows,milk,610000
TUN,2010,goats,meat and milk,1295940
TUN,2010,pigs,meat,5800
TUN,2010,sheep,meat and milk,7234070
TUN,2017,chickens,eggs,22370156.52086025
TUN,2017,chickens,eggs&meat,5480566.02455981
TUN,2017,chickens,meat,63374277.454579934
TUN,2017,cows,meat,182729
TUN,2017,cows,milk,431145
TUN,2017,goats,meat and milk,1202946
TUN,2017,pigs,meat,5460
TUN,2017,sheep,meat and milk,6502557
TUR,2010,buffaloes,meat and milk,87207
TUR,2010,chickens,eggs,67492118.91478506
TUR,2010,chickens,eggs&meat,11398762.522577662
TUR,2010,chickens,meat,156027118.56263727
TUR,2010,cows,meat,6362118
TUR,2010,cows,milk,4361840
TUR,2010,goats,meat and milk,5128285
TUR,2010,pigs,meat,1896
TUR,2010,sheep,meat and milk,21794508
TUR,2017,buffaloes,meat and milk,142073
TUR,2017,chickens,eggs,115657841.89032045
TUR,2017,chickens,eggs&meat,16633494.204369802
TUR,2017,chickens,meat,210509663.90530974
TUR,2017,cows,meat,8111109
TUR,2017,cows,milk,5969046
TUR,2017,goats,meat and milk,10345299
TUR,2017,pigs,meat,1299
TUR,2017,sheep,meat and milk,30983933
TUV,2010,chickens,eggs,0
TUV,2010,chickens,eggs&meat,49000
TUV,2010,chickens,meat,0
TUV,2010,pigs,meat,13847
TUV,2017,chickens,eggs,0
TUV,2017,chickens,eggs&meat,54000
TUV,2017,chickens,meat,0
TUV,2017,pigs,meat,14366
TWN,2010,buffaloes,meat and milk,3844
TWN,2010,chickens,eggs,34576218.392499514
TWN,2010,chickens,eggs&meat,4320296.819040112
TWN,2010,chickens,meat,61873484.788460374
TWN,2010,cows,meat,76681
TWN,2010,cows,milk,53170
TWN,2010,goats,meat and milk,206401
TWN,2010,pigs,meat,6130003
TWN,2010,sheep,meat and milk,200
TWN,2017,buffaloes,meat and milk,2037
TWN,2017,chickens,eggs,37946263.09727435
TWN,2017,chickens,eggs&meat,4057786.3752276427
TWN,2017,chickens,meat,52642950.527498014
TWN,2017,cows,meat,84392
TWN,2017,cows,milk,59601
TWN,2017,goats,meat and milk,146000
TWN,2017,pigs,meat,5442381
TWN,2017,sheep,meat and milk,177
TZA,2010,chickens,eggs,1498105.1677636774
TZA,2010,chickens,eggs&meat,29485078.150393344
TZA,2010,chickens,meat,2516816.681842978
TZA,2010,cows,meat,12345648
TZA,2010,cows,milk,6900000
TZA,2010,goats,meat and milk,13600000
TZA,2010,pigs,meat,495000
TZA,2010,sheep,meat and milk,3592700
TZA,2017,chickens,eggs,1917574.6147375072
TZA,2017,chickens,eggs&meat,32998643.284016337
TZA,2017,chickens,meat,2575782.1012461567
TZA,2017,cows,meat,19916242
TZA,2017,cows,milk,6774973
TZA,2017,goats,meat and milk,17938696
TZA,2017,pigs,meat,518881
TZA,2017,sheep,meat and milk,7206428
UGA,2010,chickens,eggs,610289.6439040668
UGA,2010,chickens,eggs&meat,32247259.212575514
UGA,2010,chickens,meat,1822451.14352042
UGA,2010,cows,meat,8703532
UGA,2010,cows,milk,3400000
UGA,2010,goats,meat and milk,13207840
UGA,2010,pigs,meat,2297000
UGA,2010,sheep,meat and milk,1847000
UGA,2017,chickens,eggs,561185.8794520154
UGA,2017,chickens,eggs&meat,33864271.432029635
UGA,2017,chickens,meat,1993542.688518353
UGA,2017,cows,meat,11297085
UGA,2017,cows,milk,4008162
UGA,2017,goats,meat and milk,15789546
UGA,2017,pigs,meat,2675436
UGA,2017,sheep,meat and milk,2063727
UKR,2010,chickens,eggs,65770239.86736008
UKR,2010,chickens,eggs&meat,45677555.891029194
UKR,2010,chickens,meat,61152204.241610736
UKR,2010,cows,meat,2138100
UKR,2010,cows,milk,2688600
UKR,2010,goats,meat and milk,635500
UKR,2010,pigs,meat,7576600
UKR,2010,sheep,meat and milk,1197000
UKR,2017,chickens,eggs,67064466.41215607
UKR,2017,chickens,eggs&meat,48783417.97641227
UKR,2017,chickens,meat,68488115.61143166
UKR,2017,cows,meat,1592800
UKR,2017,cows,milk,2089500
UKR,2017,goats,meat and milk,595900
UKR,2017,pigs,meat,6669100
UKR,2017,sheep,meat and milk,718900
URY,2010,chickens,eggs,5642808.39535773
URY,2010,chickens,eggs&meat,982276.9127662433
URY,2010,chickens,meat,9874914.691876028
URY,2010,cows,meat,11036000
URY,2010,cows,milk,764000
URY,2010,goats,meat and milk,16700
URY,2010,pigs,meat,210000
URY,2010,sheep,meat and milk,7710000
URY,2017,chickens,eggs,2605651.418682362
URY,2017,chickens,eggs&meat,1951933.055501793
URY,2017,chickens,meat,28230415.525815845
URY,2017,cows,meat,10972000
URY,2017,cows,milk,767000
URY,2017,goats,meat and milk,17818
URY,2017,pigs,meat,175000
URY,2017,sheep,meat and milk,6565000
USA,2010,chickens,eggs,338071882.3129012
USA,2010,chickens,eggs&meat,19663484.27099223
USA,2010,chickens,meat,1598264633.4161065
USA,2010,cows,meat,84958200
USA,2010,cows,milk,9123000
USA,2010,goats,meat and milk,3038000
USA,2010,pigs,meat,64925000
USA,2010,sheep,meat and milk,5620000
USA,2017,chickens,eggs,374979089.8688362
USA,2017,chickens,eggs&meat,19835117.536308516
USA,2017,chickens,meat,1578258792.5948553
USA,2017,cows,meat,84256100
USA,2017,cows,milk,9368500
USA,2017,goats,meat and milk,2627000
USA,2017,pigs,meat,73144900
USA,2017,sheep,meat and milk,5270000
UZB,2010,chickens,eggs,11983377.691827057
UZB,2010,chickens,eggs&meat,13997232.726020854
UZB,2010,chickens,meat,6619389.582152089
UZB,2010,cows,meat,4975200
UZB,2010,cows,milk,3535600
UZB,2010,goats,meat and milk,2350700
UZB,2010,pigs,meat,96500
UZB,2010,sheep,meat and milk,12081900
UZB,2017,chickens,eggs,16896562.54547615
UZB,2017,chickens,eggs&meat,27049866.924518827
UZB,2017,chickens,meat,19053570.530005023
UZB,2017,cows,meat,7513062
UZB,2017,cows,milk,4957938
UZB,2017,goats,meat and milk,3830000
UZB,2017,pigs,meat,75256
UZB,2017,sheep,meat and milk,16811000
VCT,2010,chickens,eggs,63541.47075867749
VCT,2010,chickens,eggs&meat,23988.822896340742
VCT,2010,chickens,meat,172469.70634498177
VCT,2010,cows,meat,4273
VCT,2010,cows,milk,927
VCT,2010,goats,meat and milk,8200
VCT,2010,pigs,meat,8000
VCT,2010,sheep,meat and milk,12000
VCT,2017,chickens,eggs,49925.441310389455
VCT,2017,chickens,eggs&meat,23066.1758618661
VCT,2017,chickens,meat,177008.38282774444
VCT,2017,cows,meat,3177
VCT,2017,cows,milk,768
VCT,2017,goats,meat and milk,9770
VCT,2017,pigs,meat,6118
VCT,2017,sheep,meat and milk,8738
VEN,2010,chickens,eggs,13694100.773604404
VEN,2010,chickens,eggs&meat,8749895.918403134
VEN,2010,chickens,meat,94556003.30799246
VEN,2010,cows,meat,12202381
VEN,2010,cows,milk,1931658
VEN,2010,goats,meat and milk,1417718
VEN,2010,pigs,meat,3486492
VEN,2010,sheep,meat and milk,586950
VEN,2017,chickens,eggs,8789538.365599746
VEN,2017,chickens,eggs&meat,9095255.058156857
VEN,2017,chickens,meat,103733206.5762434
VEN,2017,cows,meat,14651198
VEN,2017,cows,milk,1817000
VEN,2017,goats,meat and milk,1418454
VEN,2017,pigs,meat,3442876
VEN,2017,sheep,meat and milk,603000
VGB,2010,cows,meat,1755
VGB,2010,cows,milk,645
VGB,2010,goats,meat and milk,10000
VGB,2010,pigs,meat,1500
VGB,2010,sheep,meat and milk,6100
VGB,2017,cows,meat,1768
VGB,2017,cows,milk,632
VGB,2017,goats,meat and milk,10000
VGB,2017,pigs,meat,1500
VGB,2017,sheep,meat and milk,6100
VIR,2010,chickens,eggs,40000
VIR,2010,chickens,eggs&meat,0
VIR,2010,chickens,meat,0
VIR,2010,cows,meat,7285
VIR,2010,cows,milk,815
VIR,2010,goats,meat and milk,4100
VIR,2010,pigs,meat,2650
VIR,2010,sheep,meat and milk,3250
VIR,2017,chickens,eggs,43000
VIR,2017,chickens,eggs&meat,0
VIR,2017,chickens,meat,0
VIR,2017,cows,meat,7303
VIR,2017,cows,milk,820
VIR,2017,goats,meat and milk,4128
VIR,2017,pigs,meat,2664
VIR,2017,sheep,meat and milk,3261
VNM,2010,buffaloes,meat and milk,2877000
VNM,2010,chickens,eggs,18635323.495528717
VNM,2010,chickens,eggs&meat,135216383.22351304
VNM,2010,chickens,meat,64349293.28095825
VNM,2010,cows,meat,5690300
VNM,2010,cows,milk,118000
VNM,2010,goats,meat and milk,1288351
VNM,2010,pigs,meat,27373300
VNM,2017,buffaloes,meat and milk,2491662
VNM,2017,chickens,eggs,25304251.63669248
VNM,2017,chickens,eggs&meat,182937260.94302988
VNM,2017,chickens,meat,86967487.42027767
VNM,2017,cows,meat,5353252
VNM,2017,cows,milk,301649
VNM,2017,goats,meat and milk,2556268
VNM,2017,pigs,meat,27406739
VUT,2010,chickens,eggs,107088.9420209855
VUT,2010,chickens,eggs&meat,171644.231916058
VUT,2010,chickens,meat,321266.8260629565
VUT,2010,cows,meat,149778
VUT,2010,cows,milk,15222
VUT,2010,goats,meat and milk,22000
VUT,2010,pigs,meat,90000
VUT,2017,chickens,eggs,104233.23690042588
VUT,2017,chickens,eggs&meat,245737.32535982304
VUT,2017,chickens,meat,509029.43773975107
VUT,2017,cows,meat,159830
VUT,2017,cows,milk,15963
VUT,2017,goats,meat and milk,29330
VUT,2017,pigs,meat,99257
WLF,2010,chickens,eggs,0
WLF,2010,chickens,eggs&meat,64000
WLF,2010,chickens,meat,0
WLF,2010,cows,meat,39
WLF,2010,cows,milk,21
WLF,2010,goats,meat and milk,7000
WLF,2010,pigs,meat,25084
WLF,2017,chickens,eggs,0
WLF,2017,chickens,eggs&meat,65000
WLF,2017,chickens,meat,0
WLF,2017,cows,meat,39
WLF,2017,cows,milk,21
WLF,2017,goats,meat and milk,7000
WLF,2017,pigs,meat,25100
WSM,2010,chickens,eggs,42831.29600316196
WSM,2010,chickens,eggs&meat,190104.16217185612
WSM,2010,chickens,meat,227064.54182498192
WSM,2010,cows,meat,38218
WSM,2010,cows,milk,1500
WSM,2010,pigs,meat,171238
WSM,2017,chickens,eggs,49285.326907748014
WSM,2017,chickens,eggs&meat,207461.49871798212
WSM,2017,chickens,meat,245253.17437426987
WSM,2017,cows,meat,50422
WSM,2017,cows,milk,1949
WSM,2017,pigs,meat,168334
YEM,2010,chickens,eggs,6246767.472427229
YEM,2010,chickens,eggs&meat,17408403.59708707
YEM,2010,chickens,meat,36344828.930485696
YEM,2010,cows,meat,1205000
YEM,2010,cows,milk,400000
YEM,2010,goats,meat and milk,9016000
YEM,2010,sheep,meat and milk,9206000
YEM,2017,chickens,eggs,7595501.358519472
YEM,2017,chickens,eggs&meat,18859103.896844327
YEM,2017,chickens,meat,38545394.7446362
YEM,2017,cows,meat,1296886
YEM,2017,cows,milk,396489
YEM,2017,goats,meat and milk,8954187
YEM,2017,sheep,meat and milk,9035515
ZAF,2010,chickens,eggs,35932111.67922313
ZAF,2010,chickens,eggs&meat,32380790.67890798
ZAF,2010,chickens,meat,128687097.64186889
ZAF,2010,cows,meat,12731044
ZAF,2010,cows,milk,1000000
ZAF,2010,goats,meat and milk,6274846
ZAF,2010,pigs,meat,1594494
ZAF,2010,sheep,meat and milk,24501044
ZAF,2017,chickens,eggs,31753959.15838323
ZAF,2017,chickens,eggs&meat,29194981.110691767
ZAF,2017,chickens,meat,116669059.73092501
ZAF,2017,cows,meat,11953388
ZAF,2017,cows,milk,1000000
ZAF,2017,goats,meat and milk,5474800
ZAF,2017,pigs,meat,1480839
ZAF,2017,sheep,meat and milk,22688930
ZMB,2010,chickens,eggs,3289393.954844195
ZMB,2010,chickens,eggs&meat,24533746.507313922
ZMB,2010,chickens,meat,7176859.537841881
ZMB,2010,cows,meat,2805000
ZMB,2010,cows,milk,295000
ZMB,2010,goats,meat and milk,2200000
ZMB,2010,pigs,meat,715000
ZMB,2010,sheep,meat and milk,220000
ZMB,2017,chickens,eggs,3289393.954844195
ZMB,2017,chickens,eggs&meat,28298625.149907727
ZMB,2017,chickens,meat,8782980.895248078
ZMB,2017,cows,meat,3734371
ZMB,2017,cows,milk,285000
ZMB,2017,goats,meat and milk,2756836
ZMB,2017,pigs,meat,1147897
ZMB,2017,sheep,meat and milk,257359
ZWE,2010,chickens,eggs,620000.000382381
ZWE,2010,chickens,eggs&meat,21167099.998549484
ZWE,2010,chickens,meat,1731900.0010681383
ZWE,2010,cows,meat,4749948
ZWE,2010,cows,milk,1023672
ZWE,2010,goats,meat and milk,4665875
ZWE,2010,pigs,meat,391174
ZWE,2010,sheep,meat and milk,309305
ZWE,2017,chickens,eggs,490000.0003022044
ZWE,2017,chickens,eggs&meat,19352699.99867382
ZWE,2017,chickens,meat,1660300.0010239794
ZWE,2017,cows,meat,4372651
ZWE,2017,cows,milk,960692
ZWE,2017,goats,meat and milk,4692803
ZWE,2017,pigs,meat,242020
ZWE,2017,sheep,meat and milk,349828
