Country,Species,Production_system,Variable,Unit,Value,iso3c
Thailand,Pigs,All systems,PROD: Meat - protein amount,kg protein/year,139867290.20177764,THA
Thailand,Pigs,All systems,HERD: total number of animals,heads/year,7591801.69638426,THA
Thailand,Pigs,All systems,HERD: adult females,heads/year,811385,THA
Thailand,Pigs,All systems,HERD: adult males,heads/year,38379,THA
Thailand,Pigs,All systems,HERD: replacement females,heads/year,168106.93598345423,THA
Thailand,Pigs,All systems,HERD: replacement males,heads/year,14931.357800261125,THA
Thailand,Pigs,All systems,HERD: fattening animals,heads/year,6558999.402600545,THA
Thailand,Pigs,All systems,INTAKE: Total intake,kg DM/year,600971912.4803104,THA
Thailand,Pigs,All systems,INTAKE: Total intake - Swill & Roughages,kg DM/year,19724599.32202382,THA
Thailand,Pigs,All systems,INTAKE: Total intake - Grains & Food crops,kg DM/year,354319523.2827991,THA
Thailand,Pigs,All systems,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,218383417.31762928,THA
Thailand,Pigs,All systems,INTAKE: Total intake - Additives,kg DM/year,8544372.557858197,THA
Thailand,Pigs,All systems,EI: Emission intensity of meat,kg CO2-eq/kg protein,76.70740434169574,THA
Thailand,Pigs,Backyard,EMSS: Total GHG emissions,kg CO2-eq/year,661221025.0563816,THA
Thailand,Pigs,Backyard,EMSS: Total CO2,kg CO2-eq/year,51235447.70985952,THA
Thailand,Pigs,Backyard,EMSS: Total CH4,kg CO2-eq/year,520177729.09077585,THA
Thailand,Pigs,Backyard,EMSS: Total N2O,kg CO2-eq/year,89807848.25574622,THA
Thailand,Pigs,Backyard,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,16451619.856905386,THA
Thailand,Pigs,Backyard,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,3582961.160254949,THA
Thailand,Pigs,Backyard,EMSS: Feed - CO2 feed production,kg CO2-eq/year,51132299.23584626,THA
Thailand,Pigs,Backyard,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,THA
Thailand,Pigs,Backyard,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,THA
Thailand,Pigs,Backyard,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,THA
Thailand,Pigs,Backyard,EMSS: Feed - CH4 rice,kg CO2-eq/year,12252302.651721157,THA
Thailand,Pigs,Backyard,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,40946425.261215314,THA
Thailand,Pigs,Backyard,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,466979001.1778394,THA
Thailand,Pigs,Backyard,EMSS: Manure - N2O from manure management,kg CO2-eq/year,69773267.23858587,THA
Thailand,Pigs,Backyard,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,THA
Thailand,Pigs,Backyard,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,103148.47401326211,THA
Thailand,Pigs,Backyard,PROD: Meat - carcass weight,kg CW/year,101950897.1575649,THA
Thailand,Pigs,Backyard,PROD: Meat - protein amount,kg protein/year,13386152.79678827,THA
Thailand,Pigs,Backyard,HERD: total number of animals,heads/year,1542313.1715536267,THA
Thailand,Pigs,Backyard,HERD: adult females,heads/year,148353,THA
Thailand,Pigs,Backyard,HERD: adult males,heads/year,9890,THA
Thailand,Pigs,Backyard,HERD: replacement females,heads/year,17203.787950505848,THA
Thailand,Pigs,Backyard,HERD: replacement males,heads/year,1123.2194240194278,THA
Thailand,Pigs,Backyard,HERD: fattening animals,heads/year,1365743.1641791014,THA
Thailand,Pigs,Backyard,INTAKE: Total intake,kg DM/year,98622996.6101191,THA
Thailand,Pigs,Backyard,INTAKE: Total intake - Swill & Roughages,kg DM/year,19724599.32202382,THA
Thailand,Pigs,Backyard,INTAKE: Total intake - Grains & Food crops,kg DM/year,43703680.37471609,THA
Thailand,Pigs,Backyard,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,35174992.31405717,THA
Thailand,Pigs,Backyard,INTAKE: Total intake - Additives,kg DM/year,19724.59932202382,THA
Thailand,Pigs,Backyard,EI: Emission intensity of meat,kg CO2-eq/kg protein,49.39589702091462,THA
Thailand,Pigs,Intermediate,EMSS: Total GHG emissions,kg CO2-eq/year,1957677081.9650426,THA
Thailand,Pigs,Intermediate,EMSS: Total CO2,kg CO2-eq/year,801082812.2290626,THA
Thailand,Pigs,Intermediate,EMSS: Total CH4,kg CO2-eq/year,975202550.9538028,THA
Thailand,Pigs,Intermediate,EMSS: Total N2O,kg CO2-eq/year,181391718.78217718,THA
Thailand,Pigs,Intermediate,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,94632725.36580619,THA
Thailand,Pigs,Intermediate,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,10637528.914509617,THA
Thailand,Pigs,Intermediate,EMSS: Feed - CO2 feed production,kg CO2-eq/year,499325711.29687965,THA
Thailand,Pigs,Intermediate,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,279940772.10017747,THA
Thailand,Pigs,Intermediate,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,2093561.218029471,THA
Thailand,Pigs,Intermediate,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,THA
Thailand,Pigs,Intermediate,EMSS: Feed - CH4 rice,kg CO2-eq/year,181143562.860182,THA
Thailand,Pigs,Intermediate,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,56905024.55408247,THA
Thailand,Pigs,Intermediate,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,737153963.5395384,THA
Thailand,Pigs,Intermediate,EMSS: Manure - N2O from manure management,kg CO2-eq/year,76121464.50186136,THA
Thailand,Pigs,Intermediate,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,15272641.561162703,THA
Thailand,Pigs,Intermediate,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,4450126.0528133465,THA
Thailand,Pigs,Intermediate,PROD: Meat - carcass weight,kg CW/year,224597670.01709858,THA
Thailand,Pigs,Intermediate,PROD: Meat - protein amount,kg protein/year,29489674.07324504,THA
Thailand,Pigs,Intermediate,HERD: total number of animals,heads/year,1810580.267679828,THA
Thailand,Pigs,Intermediate,HERD: adult females,heads/year,196735,THA
Thailand,Pigs,Intermediate,HERD: adult males,heads/year,9837,THA
Thailand,Pigs,Intermediate,HERD: replacement females,heads/year,34839.46486121555,THA
Thailand,Pigs,Intermediate,HERD: replacement males,heads/year,1703.0494722866924,THA
Thailand,Pigs,Intermediate,HERD: fattening animals,heads/year,1567465.7533463258,THA
Thailand,Pigs,Intermediate,INTAKE: Total intake,kg DM/year,152233035.88676533,THA
Thailand,Pigs,Intermediate,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,THA
Thailand,Pigs,Intermediate,INTAKE: Total intake - Grains & Food crops,kg DM/year,90042838.51852469,THA
Thailand,Pigs,Intermediate,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,60667867.009372994,THA
Thailand,Pigs,Intermediate,INTAKE: Total intake - Additives,kg DM/year,1522330.3588676534,THA
Thailand,Pigs,Intermediate,EI: Emission intensity of meat,kg CO2-eq/kg protein,66.3851718775412,THA
Thailand,Pigs,Industrial,EMSS: Total GHG emissions,kg CO2-eq/year,8109958676.66363,THA
Thailand,Pigs,Industrial,EMSS: Total CO2,kg CO2-eq/year,4863810171.074824,THA
Thailand,Pigs,Industrial,EMSS: Total CH4,kg CO2-eq/year,2588397943.3190603,THA
Thailand,Pigs,Industrial,EMSS: Total N2O,kg CO2-eq/year,657750562.2697451,THA
Thailand,Pigs,Industrial,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,369365812.3593706,THA
Thailand,Pigs,Industrial,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,27476312.517583586,THA
Thailand,Pigs,Industrial,EMSS: Feed - CO2 feed production,kg CO2-eq/year,2390347064.0872793,THA
Thailand,Pigs,Industrial,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,2225994699.2506447,THA
Thailand,Pigs,Industrial,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,11281367.941769147,THA
Thailand,Pigs,Industrial,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,THA
Thailand,Pigs,Industrial,EMSS: Feed - CH4 rice,kg CO2-eq/year,710763430.9180266,THA
Thailand,Pigs,Industrial,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,149012055.4640591,THA
Thailand,Pigs,Industrial,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,1728622456.9369745,THA
Thailand,Pigs,Industrial,EMSS: Manure - N2O from manure management,kg CO2-eq/year,260908437.39279094,THA
Thailand,Pigs,Industrial,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,207821261.8735522,THA
Thailand,Pigs,Industrial,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,28365777.92157872,THA
Thailand,Pigs,Industrial,PROD: Meat - carcass weight,kg CW/year,738701167.7969866,THA
Thailand,Pigs,Industrial,PROD: Meat - protein amount,kg protein/year,96991463.33174433,THA
Thailand,Pigs,Industrial,HERD: total number of animals,heads/year,4238908.257150806,THA
Thailand,Pigs,Industrial,HERD: adult females,heads/year,466297,THA
Thailand,Pigs,Industrial,HERD: adult males,heads/year,18652,THA
Thailand,Pigs,Industrial,HERD: replacement females,heads/year,116063.68317173283,THA
Thailand,Pigs,Industrial,HERD: replacement males,heads/year,12105.088903955004,THA
Thailand,Pigs,Industrial,HERD: fattening animals,heads/year,3625790.485075118,THA
Thailand,Pigs,Industrial,INTAKE: Total intake,kg DM/year,350115879.983426,THA
Thailand,Pigs,Industrial,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,THA
Thailand,Pigs,Industrial,INTAKE: Total intake - Grains & Food crops,kg DM/year,220573004.38955837,THA
Thailand,Pigs,Industrial,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,122540557.9941991,THA
Thailand,Pigs,Industrial,INTAKE: Total intake - Additives,kg DM/year,7002317.59966852,THA
Thailand,Pigs,Industrial,EI: Emission intensity of meat,kg CO2-eq/kg protein,83.61518012079856,THA
Macedonia,Pigs,All systems,EMSS: Total GHG emissions,kg CO2-eq/year,141993605.08145705,MKD
Macedonia,Pigs,All systems,EMSS: Total CO2,kg CO2-eq/year,54324113.76201932,MKD
Macedonia,Pigs,All systems,EMSS: Total CH4,kg CO2-eq/year,72249659.71096198,MKD
Macedonia,Pigs,All systems,EMSS: Total N2O,kg CO2-eq/year,15419831.608475737,MKD
Macedonia,Pigs,All systems,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,5581741.088881338,MKD
Macedonia,Pigs,All systems,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,1091208.5120396635,MKD
Macedonia,Pigs,All systems,EMSS: Feed - CO2 feed production,kg CO2-eq/year,38828796.857591614,MKD
Macedonia,Pigs,All systems,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,10277403.19207653,MKD
Macedonia,Pigs,All systems,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,MKD
Macedonia,Pigs,All systems,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,MKD
Macedonia,Pigs,All systems,EMSS: Feed - CH4 rice,kg CO2-eq/year,20533415.506056506,MKD
Macedonia,Pigs,All systems,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,6352642.045265882,MKD
Macedonia,Pigs,All systems,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,45363602.15963959,MKD
Macedonia,Pigs,All systems,EMSS: Manure - N2O from manure management,kg CO2-eq/year,8746882.007554736,MKD
Macedonia,Pigs,All systems,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,4843500.602416144,MKD
Macedonia,Pigs,All systems,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,374413.1099350357,MKD
Macedonia,Pigs,All systems,PROD: Meat - carcass weight,kg CW/year,26202449.474295128,MKD
Macedonia,Pigs,All systems,PROD: Meat - protein amount,kg protein/year,3440381.6159749506,MKD
Macedonia,Pigs,All systems,HERD: total number of animals,heads/year,189177.94456889387,MKD
Macedonia,Pigs,All systems,HERD: adult females,heads/year,19446,MKD
Macedonia,Pigs,All systems,HERD: adult males,heads/year,992,MKD
Macedonia,Pigs,All systems,HERD: replacement females,heads/year,3707.929086030088,MKD
Macedonia,Pigs,All systems,HERD: replacement males,heads/year,390.8911746628676,MKD
Macedonia,Pigs,All systems,HERD: fattening animals,heads/year,164641.1243082009,MKD
Macedonia,Pigs,All systems,INTAKE: Total intake,kg DM/year,15698894.388951082,MKD
Macedonia,Pigs,All systems,INTAKE: Total intake - Swill & Roughages,kg DM/year,784953.7526268054,MKD
Macedonia,Pigs,All systems,INTAKE: Total intake - Grains & Food crops,kg DM/year,10857478.310217533,MKD
Macedonia,Pigs,All systems,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,3898630.8402069146,MKD
Macedonia,Pigs,All systems,INTAKE: Total intake - Additives,kg DM/year,157831.48589982803,MKD
Macedonia,Pigs,All systems,EI: Emission intensity of meat,kg CO2-eq/kg protein,41.272632205139324,MKD
Macedonia,Pigs,Backyard,EMSS: Total GHG emissions,kg CO2-eq/year,18567578.793615233,MKD
Macedonia,Pigs,Backyard,EMSS: Total CO2,kg CO2-eq/year,2260007.839758361,MKD
Macedonia,Pigs,Backyard,EMSS: Total CH4,kg CO2-eq/year,11520260.91312332,MKD
Macedonia,Pigs,Backyard,EMSS: Total N2O,kg CO2-eq/year,4787310.040733552,MKD
Macedonia,Pigs,Backyard,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,840874.0238243182,MKD
Macedonia,Pigs,Backyard,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,125685.67372454757,MKD
Macedonia,Pigs,Backyard,EMSS: Feed - CO2 feed production,kg CO2-eq/year,2241508.41819418,MKD
Macedonia,Pigs,Backyard,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,MKD
Macedonia,Pigs,Backyard,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,MKD
Macedonia,Pigs,Backyard,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,MKD
Macedonia,Pigs,Backyard,EMSS: Feed - CH4 rice,kg CO2-eq/year,1416656.8158347905,MKD
Macedonia,Pigs,Backyard,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,1629416.5108865795,MKD
Macedonia,Pigs,Backyard,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,8474187.58640195,MKD
Macedonia,Pigs,Backyard,EMSS: Manure - N2O from manure management,kg CO2-eq/year,3820750.3431846853,MKD
Macedonia,Pigs,Backyard,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,MKD
Macedonia,Pigs,Backyard,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,18499.42156418111,MKD
Macedonia,Pigs,Backyard,PROD: Meat - carcass weight,kg CW/year,4571159.785460746,MKD
Macedonia,Pigs,Backyard,PROD: Meat - protein amount,kg protein/year,600193.279830996,MKD
Macedonia,Pigs,Backyard,HERD: total number of animals,heads/year,52401.02375982528,MKD
Macedonia,Pigs,Backyard,HERD: adult females,heads/year,6388,MKD
Macedonia,Pigs,Backyard,HERD: adult males,heads/year,426,MKD
Macedonia,Pigs,Backyard,HERD: replacement females,heads/year,579.2694082776433,MKD
Macedonia,Pigs,Backyard,HERD: replacement males,heads/year,37.8634183360696,MKD
Macedonia,Pigs,Backyard,HERD: fattening animals,heads/year,44969.890933211565,MKD
Macedonia,Pigs,Backyard,INTAKE: Total intake,kg DM/year,3924768.7631340274,MKD
Macedonia,Pigs,Backyard,INTAKE: Total intake - Swill & Roughages,kg DM/year,784953.7526268054,MKD
Macedonia,Pigs,Backyard,INTAKE: Total intake - Grains & Food crops,kg DM/year,1895324.028500036,MKD
Macedonia,Pigs,Backyard,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,1244098.5051308724,MKD
Macedonia,Pigs,Backyard,INTAKE: Total intake - Additives,kg DM/year,392.4768763134027,MKD
Macedonia,Pigs,Backyard,EI: Emission intensity of meat,kg CO2-eq/kg protein,30.935999148213625,MKD
Macedonia,Pigs,Intermediate,EMSS: Total GHG emissions,kg CO2-eq/year,34055494.33555283,MKD
Macedonia,Pigs,Intermediate,EMSS: Total CO2,kg CO2-eq/year,12560998.643436767,MKD
Macedonia,Pigs,Intermediate,EMSS: Total CH4,kg CO2-eq/year,18193901.040231943,MKD
Macedonia,Pigs,Intermediate,EMSS: Total N2O,kg CO2-eq/year,3300594.6518841144,MKD
Macedonia,Pigs,Intermediate,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,1457109.313034182,MKD
Macedonia,Pigs,Intermediate,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,314228.970613681,MKD
Macedonia,Pigs,Intermediate,EMSS: Feed - CO2 feed production,kg CO2-eq/year,9763236.921501273,MKD
Macedonia,Pigs,Intermediate,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,2331260.8686945196,MKD
Macedonia,Pigs,Intermediate,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,MKD
Macedonia,Pigs,Intermediate,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,MKD
Macedonia,Pigs,Intermediate,EMSS: Feed - CH4 rice,kg CO2-eq/year,5832472.432180096,MKD
Macedonia,Pigs,Intermediate,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,1363378.0053174195,MKD
Macedonia,Pigs,Intermediate,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,10998050.602734426,MKD
Macedonia,Pigs,Intermediate,EMSS: Manure - N2O from manure management,kg CO2-eq/year,1529256.3682362512,MKD
Macedonia,Pigs,Intermediate,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,361242.42089012044,MKD
Macedonia,Pigs,Intermediate,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,105258.43235085424,MKD
Macedonia,Pigs,Intermediate,PROD: Meat - carcass weight,kg CW/year,5312388.542501772,MKD
Macedonia,Pigs,Intermediate,PROD: Meat - protein amount,kg protein/year,697516.6156304827,MKD
Macedonia,Pigs,Intermediate,HERD: total number of animals,heads/year,41276.914950727056,MKD
Macedonia,Pigs,Intermediate,HERD: adult females,heads/year,4407,MKD
Macedonia,Pigs,Intermediate,HERD: adult males,heads/year,220,MKD
Macedonia,Pigs,Intermediate,HERD: replacement females,heads/year,985.8823375856804,MKD
Macedonia,Pigs,Intermediate,HERD: replacement males,heads/year,48.139093423348676,MKD
Macedonia,Pigs,Intermediate,HERD: fattening animals,heads/year,35615.893519718025,MKD
Macedonia,Pigs,Intermediate,INTAKE: Total intake,kg DM/year,3834575.0727482387,MKD
Macedonia,Pigs,Intermediate,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,MKD
Macedonia,Pigs,Intermediate,INTAKE: Total intake - Grains & Food crops,kg DM/year,2765026.5982920667,MKD
Macedonia,Pigs,Intermediate,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,1031202.7237286894,MKD
Macedonia,Pigs,Intermediate,INTAKE: Total intake - Additives,kg DM/year,38345.75072748238,MKD
Macedonia,Pigs,Intermediate,EI: Emission intensity of meat,kg CO2-eq/kg protein,48.82391841629491,MKD
Macedonia,Pigs,Industrial,EMSS: Total GHG emissions,kg CO2-eq/year,89370531.95228899,MKD
Macedonia,Pigs,Industrial,EMSS: Total CO2,kg CO2-eq/year,39503107.278824195,MKD
Macedonia,Pigs,Industrial,EMSS: Total CH4,kg CO2-eq/year,42535497.757606715,MKD
Macedonia,Pigs,Industrial,EMSS: Total N2O,kg CO2-eq/year,7331926.915858071,MKD
Macedonia,Pigs,Industrial,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,3283757.7520228373,MKD
Macedonia,Pigs,Industrial,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,651293.8677014349,MKD
Macedonia,Pigs,Industrial,EMSS: Feed - CO2 feed production,kg CO2-eq/year,26824051.51789616,MKD
Macedonia,Pigs,Industrial,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,7946142.323382011,MKD
Macedonia,Pigs,Industrial,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,MKD
Macedonia,Pigs,Industrial,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,MKD
Macedonia,Pigs,Industrial,EMSS: Feed - CH4 rice,kg CO2-eq/year,13284286.258041618,MKD
Macedonia,Pigs,Industrial,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,3359847.529061883,MKD
Macedonia,Pigs,Industrial,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,25891363.97050321,MKD
Macedonia,Pigs,Industrial,EMSS: Manure - N2O from manure management,kg CO2-eq/year,3396875.296133799,MKD
Macedonia,Pigs,Industrial,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,4482258.181526023,MKD
Macedonia,Pigs,Industrial,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,250655.25602000035,MKD
Macedonia,Pigs,Industrial,PROD: Meat - carcass weight,kg CW/year,16318901.14633261,MKD
Macedonia,Pigs,Industrial,PROD: Meat - protein amount,kg protein/year,2142671.720513472,MKD
Macedonia,Pigs,Industrial,HERD: total number of animals,heads/year,95500.00585834154,MKD
Macedonia,Pigs,Industrial,HERD: adult females,heads/year,8651,MKD
Macedonia,Pigs,Industrial,HERD: adult males,heads/year,346,MKD
Macedonia,Pigs,Industrial,HERD: replacement females,heads/year,2142.7773401667646,MKD
Macedonia,Pigs,Industrial,HERD: replacement males,heads/year,304.88866290344936,MKD
Macedonia,Pigs,Industrial,HERD: fattening animals,heads/year,84055.33985527132,MKD
Macedonia,Pigs,Industrial,INTAKE: Total intake,kg DM/year,7939550.553068815,MKD
Macedonia,Pigs,Industrial,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,MKD
Macedonia,Pigs,Industrial,INTAKE: Total intake - Grains & Food crops,kg DM/year,6197127.683425429,MKD
Macedonia,Pigs,Industrial,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,1623329.6113473529,MKD
Macedonia,Pigs,Industrial,INTAKE: Total intake - Additives,kg DM/year,119093.25829603223,MKD
Macedonia,Pigs,Industrial,EI: Emission intensity of meat,kg CO2-eq/kg protein,41.70985741617579,MKD
Timor-Leste,Pigs,All systems,EMSS: Total GHG emissions,kg CO2-eq/year,142989587.66106012,TLS
Timor-Leste,Pigs,All systems,EMSS: Total CO2,kg CO2-eq/year,9981593.664063895,TLS
Timor-Leste,Pigs,All systems,EMSS: Total CH4,kg CO2-eq/year,106871485.23354505,TLS
Timor-Leste,Pigs,All systems,EMSS: Total N2O,kg CO2-eq/year,26136508.763451166,TLS
Timor-Leste,Pigs,All systems,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,3186494.4107559496,TLS
Timor-Leste,Pigs,All systems,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,2239647.8442070843,TLS
Timor-Leste,Pigs,All systems,EMSS: Feed - CO2 feed production,kg CO2-eq/year,9083335.884354034,TLS
Timor-Leste,Pigs,All systems,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,433239.7090507628,TLS
Timor-Leste,Pigs,All systems,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,TLS
Timor-Leste,Pigs,All systems,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,TLS
Timor-Leste,Pigs,All systems,EMSS: Feed - CH4 rice,kg CO2-eq/year,10461046.06498443,TLS
Timor-Leste,Pigs,All systems,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,11007173.761142388,TLS
Timor-Leste,Pigs,All systems,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,85403265.40741824,TLS
Timor-Leste,Pigs,All systems,EMSS: Manure - N2O from manure management,kg CO2-eq/year,20710366.50848813,TLS
Timor-Leste,Pigs,All systems,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,261847.91683533517,TLS
Timor-Leste,Pigs,All systems,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,203170.15382376348,TLS
Timor-Leste,Pigs,All systems,PROD: Meat - carcass weight,kg CW/year,28930736.71281723,TLS
Timor-Leste,Pigs,All systems,PROD: Meat - protein amount,kg protein/year,3798605.7303929026,TLS
Timor-Leste,Pigs,All systems,HERD: total number of animals,heads/year,410453.35411657835,TLS
Timor-Leste,Pigs,All systems,HERD: adult females,heads/year,39868,TLS
Timor-Leste,Pigs,All systems,HERD: adult males,heads/year,2602,TLS
Timor-Leste,Pigs,All systems,HERD: replacement females,heads/year,4829.469426555385,TLS
Timor-Leste,Pigs,All systems,HERD: replacement males,heads/year,305.5772413793693,TLS
Timor-Leste,Pigs,All systems,HERD: fattening animals,heads/year,362848.30744864355,TLS
Timor-Leste,Pigs,All systems,INTAKE: Total intake,kg DM/year,26514752.63815524,TLS
Timor-Leste,Pigs,All systems,INTAKE: Total intake - Swill & Roughages,kg DM/year,4792620.664852161,TLS
Timor-Leste,Pigs,All systems,INTAKE: Total intake - Grains & Food crops,kg DM/year,12336155.824193899,TLS
Timor-Leste,Pigs,All systems,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,9355667.035305385,TLS
Timor-Leste,Pigs,All systems,INTAKE: Total intake - Additives,kg DM/year,30309.113803796507,TLS
Timor-Leste,Pigs,All systems,EI: Emission intensity of meat,kg CO2-eq/kg protein,37.64265043802538,TLS
Timor-Leste,Pigs,Backyard,EMSS: Total GHG emissions,kg CO2-eq/year,123806894.16105396,TLS
Timor-Leste,Pigs,Backyard,EMSS: Total CO2,kg CO2-eq/year,4245316.305577037,TLS
Timor-Leste,Pigs,Backyard,EMSS: Total CH4,kg CO2-eq/year,97256086.04219331,TLS
Timor-Leste,Pigs,Backyard,EMSS: Total N2O,kg CO2-eq/year,22305491.813283604,TLS
Timor-Leste,Pigs,Backyard,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,2455415.6108295755,TLS
Timor-Leste,Pigs,Backyard,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,1693220.637346022,TLS
Timor-Leste,Pigs,Backyard,EMSS: Feed - CO2 feed production,kg CO2-eq/year,4118443.119237078,TLS
Timor-Leste,Pigs,Backyard,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,TLS
Timor-Leste,Pigs,Backyard,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,TLS
Timor-Leste,Pigs,Backyard,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,TLS
Timor-Leste,Pigs,Backyard,EMSS: Feed - CH4 rice,kg CO2-eq/year,8042879.808787505,TLS
Timor-Leste,Pigs,Backyard,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,10041520.969299177,TLS
Timor-Leste,Pigs,Backyard,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,79171685.26410663,TLS
Timor-Leste,Pigs,Backyard,EMSS: Manure - N2O from manure management,kg CO2-eq/year,18156855.565108005,TLS
Timor-Leste,Pigs,Backyard,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,TLS
Timor-Leste,Pigs,Backyard,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,126873.18633995925,TLS
Timor-Leste,Pigs,Backyard,PROD: Meat - carcass weight,kg CW/year,25080032.053474065,TLS
Timor-Leste,Pigs,Backyard,PROD: Meat - protein amount,kg protein/year,3293008.208621145,TLS
Timor-Leste,Pigs,Backyard,HERD: total number of animals,heads/year,379410.775555128,TLS
