iso3c,organism,system,product,pressure,prop_global
LBN,plnt,crop,produce,water,0
LBN,pota,crop,produce,disturbance,7.782343815052669e-6
LBN,pota,crop,produce,ghg,9.570101957404603e-6
LBN,pota,crop,produce,nutrient,8.653514572829097e-7
LBN,pota,crop,produce,water,9.786086320781134e-5
LBN,rice,crop,produce,disturbance,0
LBN,rice,crop,produce,ghg,0
LBN,rice,crop,produce,nutrient,0
LBN,rice,crop,produce,water,0
LBN,sorg,crop,produce,disturbance,1.369310904113118e-7
LBN,sorg,crop,produce,ghg,1.3879811484814149e-8
LBN,sorg,crop,produce,nutrient,4.5999969347315434e-9
LBN,sorg,crop,produce,water,3.881926745253586e-8
LBN,soyb,crop,produce,disturbance,0
LBN,soyb,crop,produce,ghg,0
LBN,soyb,crop,produce,nutrient,0
LBN,soyb,crop,produce,water,0
LBN,spis,crop,produce,disturbance,8.732800493109286e-8
LBN,spis,crop,produce,ghg,2.521824112182198e-7
LBN,spis,crop,produce,nutrient,1.927468283505726e-7
LBN,spis,crop,produce,water,1.119340362454135e-6
LBN,sugb,crop,produce,disturbance,8.137298398302044e-8
LBN,sugb,crop,produce,ghg,2.1069412834809537e-7
LBN,sugb,crop,produce,nutrient,1.3429977263095376e-7
LBN,sugb,crop,produce,water,1.0023419221889364e-6
LBN,sugc,crop,produce,disturbance,4.489544170253038e-10
LBN,sugc,crop,produce,ghg,7.234775879389866e-10
LBN,sugc,crop,produce,nutrient,3.7253752027735625e-10
LBN,sugc,crop,produce,water,2.522894154869551e-9
LBN,swpo,crop,produce,disturbance,0
LBN,swpo,crop,produce,ghg,0
LBN,swpo,crop,produce,nutrient,0
LBN,swpo,crop,produce,water,0
LBN,tnut,crop,produce,disturbance,4.288181560948791e-6
LBN,tnut,crop,produce,ghg,9.866671973320102e-6
LBN,tnut,crop,produce,nutrient,8.47959520296791e-6
LBN,tnut,crop,produce,water,2.871564030380021e-5
LBN,vege,crop,produce,disturbance,1.4751462955255806e-5
LBN,vege,crop,produce,ghg,1.459490466726931e-5
LBN,vege,crop,produce,nutrient,1.2322759152534977e-5
LBN,vege,crop,produce,water,3.2049142919930445e-5
LBN,whea,crop,produce,disturbance,2.1277183414102082e-5
LBN,whea,crop,produce,ghg,8.617035827225076e-6
LBN,whea,crop,produce,nutrient,5.137590533211272e-6
LBN,whea,crop,produce,water,1.2304418066113843e-5
LBN,xfru,crop,produce,disturbance,3.2027003559991925e-5
LBN,xfru,crop,produce,ghg,1.2774933255317532e-5
LBN,xfru,crop,produce,nutrient,9.75139414219219e-6
LBN,xfru,crop,produce,water,2.4097973753427947e-4
LBN,xmil,crop,produce,disturbance,7.856701644628185e-10
LBN,xmil,crop,produce,ghg,2.4306380503988428e-11
LBN,xmil,crop,produce,nutrient,0
LBN,xmil,crop,produce,water,5.2223556224377284e-11
LBN,xoil,crop,produce,disturbance,3.321403334743282e-5
LBN,xoil,crop,produce,ghg,2.4260247600047935e-6
LBN,xoil,crop,produce,nutrient,1.0716352692173783e-6
LBN,xoil,crop,produce,water,6.495669716949459e-5
LBN,xpul,crop,produce,disturbance,3.828121873809879e-6
LBN,xpul,crop,produce,ghg,1.3809011480660774e-6
LBN,xpul,crop,produce,nutrient,9.792997267732684e-7
LBN,xpul,crop,produce,water,1.417194176911625e-6
LBN,yams,crop,produce,disturbance,0
LBN,yams,crop,produce,ghg,0
LBN,yams,crop,produce,nutrient,0
LBN,yams,crop,produce,water,0
LBR,bana,crop,produce,disturbance,6.388228227685386e-6
LBR,bana,crop,produce,ghg,2.2996597432908037e-7
LBR,bana,crop,produce,nutrient,1.1337991064537836e-7
LBR,bana,crop,produce,water,9.490985408360432e-6
LBR,barl,crop,produce,disturbance,0
LBR,barl,crop,produce,ghg,0
LBR,barl,crop,produce,nutrient,0
LBR,barl,crop,produce,water,0
LBR,cass,crop,produce,disturbance,3.482758112868046e-5
LBR,cass,crop,produce,ghg,3.0316877944228805e-6
LBR,cass,crop,produce,nutrient,0
LBR,cass,crop,produce,water,0
LBR,cnut,crop,produce,disturbance,1.4160582846216916e-6
LBR,cnut,crop,produce,ghg,8.964534543061566e-8
LBR,cnut,crop,produce,nutrient,4.419776095016603e-8
LBR,cnut,crop,produce,water,8.964909521666061e-9
LBR,coco,crop,produce,disturbance,2.5061027237198455e-5
LBR,coco,crop,produce,ghg,1.6630451347959423e-6
LBR,coco,crop,produce,nutrient,8.081613745442802e-7
LBR,coco,crop,produce,water,2.8162472861487153e-8
LBR,maiz,crop,produce,disturbance,2.0651902493263725e-7
LBR,maiz,crop,produce,ghg,7.249739865448146e-9
LBR,maiz,crop,produce,nutrient,0
LBR,maiz,crop,produce,water,2.906272620802068e-8
LBR,ocer,crop,produce,disturbance,7.284284968061717e-8
LBR,ocer,crop,produce,ghg,4.162866691174153e-9
LBR,ocer,crop,produce,nutrient,0
LBR,ocer,crop,produce,water,8.04309716768129e-9
LBR,oilp,crop,produce,disturbance,1.1171388417680078e-5
LBR,oilp,crop,produce,ghg,3.8329189758078994e-7
LBR,oilp,crop,produce,nutrient,1.751822197588343e-7
LBR,oilp,crop,produce,water,0
LBR,orts,crop,produce,disturbance,1.7646152476460891e-6
LBR,orts,crop,produce,ghg,2.2215607460020805e-7
LBR,orts,crop,produce,nutrient,0
LBR,orts,crop,produce,water,1.6076317701313584e-7
LBR,plnt,crop,produce,disturbance,1.1677752770293921e-5
LBR,plnt,crop,produce,ghg,4.19754845101029e-7
LBR,plnt,crop,produce,nutrient,2.069513411323543e-7
LBR,plnt,crop,produce,water,9.57072464097384e-7
LBR,pota,crop,produce,disturbance,0
LBR,pota,crop,produce,ghg,0
LBR,pota,crop,produce,nutrient,0
LBR,pota,crop,produce,water,0
LBR,rice,crop,produce,disturbance,1.389453242779574e-4
LBR,rice,crop,produce,ghg,1.507766228281801e-5
LBR,rice,crop,produce,nutrient,1.0156318575658207e-10
LBR,rice,crop,produce,water,5.882047767495919e-5
LBR,sorg,crop,produce,disturbance,2.3570105979187966e-8
LBR,sorg,crop,produce,ghg,6.250248299277648e-10
LBR,sorg,crop,produce,nutrient,2.4546243235151623e-11
LBR,sorg,crop,produce,water,2.279371595607264e-9
LBR,soyb,crop,produce,disturbance,4.151200715761153e-6
LBR,soyb,crop,produce,ghg,1.0722628351927337e-7
LBR,soyb,crop,produce,nutrient,0
LBR,soyb,crop,produce,water,1.612594101468671e-7
LBR,spis,crop,produce,disturbance,0
LBR,spis,crop,produce,ghg,0
LBR,spis,crop,produce,nutrient,0
LBR,spis,crop,produce,water,0
LBR,sugb,crop,produce,disturbance,0
LBR,sugb,crop,produce,ghg,0
LBR,sugb,crop,produce,nutrient,0
LBR,sugb,crop,produce,water,0
LBR,sugc,crop,produce,disturbance,1.4537704534063749e-5
LBR,sugc,crop,produce,ghg,1.577533004682418e-6
LBR,sugc,crop,produce,nutrient,4.5229914864651256e-10
LBR,sugc,crop,produce,water,1.098544814173845e-5
LBR,swpo,crop,produce,disturbance,1.1550474248291934e-6
LBR,swpo,crop,produce,ghg,3.2747042410753894e-7
LBR,swpo,crop,produce,nutrient,3.927780860243906e-9
LBR,swpo,crop,produce,water,8.861100004495077e-8
LBR,tnut,crop,produce,disturbance,1.6386742959530998e-6
LBR,tnut,crop,produce,ghg,1.9835777982044448e-7
LBR,tnut,crop,produce,nutrient,9.473470410503708e-8
LBR,tnut,crop,produce,water,3.0985853543772637e-6
LBR,vege,crop,produce,disturbance,1.2484579959494755e-5
LBR,vege,crop,produce,ghg,2.564859705703171e-6
LBR,vege,crop,produce,nutrient,1.098150283130355e-6
LBR,vege,crop,produce,water,5.7944257069754345e-6
LBR,whea,crop,produce,disturbance,0
LBR,whea,crop,produce,ghg,0
LBR,whea,crop,produce,nutrient,0
LBR,whea,crop,produce,water,0
LBR,xfru,crop,produce,disturbance,2.567514066235708e-6
LBR,xfru,crop,produce,ghg,8.707912458179347e-8
LBR,xfru,crop,produce,nutrient,4.293253985480616e-8
LBR,xfru,crop,produce,water,4.168668539399753e-6
LBR,xmil,crop,produce,disturbance,6.122615602816672e-8
LBR,xmil,crop,produce,ghg,1.4390145047172313e-9
LBR,xmil,crop,produce,nutrient,0
LBR,xmil,crop,produce,water,3.0209320547020073e-9
LBR,xoil,crop,produce,disturbance,4.124471070215936e-6
LBR,xoil,crop,produce,ghg,7.370797236862631e-8
LBR,xoil,crop,produce,nutrient,1.115307890616297e-9
LBR,xoil,crop,produce,water,7.051807602057487e-7
LBR,xpul,crop,produce,disturbance,3.0692767289241183e-6
LBR,xpul,crop,produce,ghg,1.1674953387731804e-7
LBR,xpul,crop,produce,nutrient,1.2120366001992818e-8
LBR,xpul,crop,produce,water,3.091556522603006e-7
LBR,yams,crop,produce,disturbance,1.3625204582005733e-6
LBR,yams,crop,produce,ghg,1.8290198400335372e-7
LBR,yams,crop,produce,nutrient,4.706325463729062e-9
LBR,yams,crop,produce,water,0
LBY,bana,crop,produce,disturbance,0
LBY,bana,crop,produce,ghg,0
LBY,bana,crop,produce,nutrient,0
LBY,bana,crop,produce,water,0
LBY,barl,crop,produce,disturbance,1.0853438859395267e-4
LBY,barl,crop,produce,ghg,7.344341298518412e-6
LBY,barl,crop,produce,nutrient,1.670572560453553e-6
LBY,barl,crop,produce,water,1.684606423709132e-4
LBY,cass,crop,produce,disturbance,0
LBY,cass,crop,produce,ghg,0
LBY,cass,crop,produce,nutrient,0
LBY,cass,crop,produce,water,0
LBY,cnut,crop,produce,disturbance,0
LBY,cnut,crop,produce,ghg,0
LBY,cnut,crop,produce,nutrient,0
LBY,cnut,crop,produce,water,0
LBY,coco,crop,produce,disturbance,0
LBY,coco,crop,produce,ghg,0
LBY,coco,crop,produce,nutrient,0
LBY,coco,crop,produce,water,0
LBY,maiz,crop,produce,disturbance,7.569371107999681e-7
LBY,maiz,crop,produce,ghg,4.640800876808885e-8
LBY,maiz,crop,produce,nutrient,0
LBY,maiz,crop,produce,water,2.0019191261867919e-7
LBY,ocer,crop,produce,disturbance,0
LBY,ocer,crop,produce,ghg,0
LBY,ocer,crop,produce,nutrient,0
LBY,ocer,crop,produce,water,0
LBY,oilp,crop,produce,disturbance,0
LBY,oilp,crop,produce,ghg,0
LBY,oilp,crop,produce,nutrient,0
LBY,oilp,crop,produce,water,0
LBY,orts,crop,produce,disturbance,0
LBY,orts,crop,produce,ghg,0
LBY,orts,crop,produce,nutrient,0
LBY,orts,crop,produce,water,0
LBY,plnt,crop,produce,disturbance,0
LBY,plnt,crop,produce,ghg,0
LBY,plnt,crop,produce,nutrient,0
LBY,plnt,crop,produce,water,0
LBY,pota,crop,produce,disturbance,8.866175902273863e-6
LBY,pota,crop,produce,ghg,3.833020965933292e-6
LBY,pota,crop,produce,nutrient,2.7115595562398026e-7
LBY,pota,crop,produce,water,3.0508811808805217e-5
LBY,rice,crop,produce,disturbance,0
LBY,rice,crop,produce,ghg,0
LBY,rice,crop,produce,nutrient,0
LBY,rice,crop,produce,water,0
LBY,sorg,crop,produce,disturbance,0
LBY,sorg,crop,produce,ghg,0
LBY,sorg,crop,produce,nutrient,0
LBY,sorg,crop,produce,water,0
LBY,soyb,crop,produce,disturbance,0
LBY,soyb,crop,produce,ghg,0
LBY,soyb,crop,produce,nutrient,0
LBY,soyb,crop,produce,water,0
LBY,spis,crop,produce,disturbance,0
LBY,spis,crop,produce,ghg,0
LBY,spis,crop,produce,nutrient,0
LBY,spis,crop,produce,water,0
LBY,sugb,crop,produce,disturbance,0
LBY,sugb,crop,produce,ghg,0
LBY,sugb,crop,produce,nutrient,0
LBY,sugb,crop,produce,water,0
LBY,sugc,crop,produce,disturbance,0
LBY,sugc,crop,produce,ghg,0
LBY,sugc,crop,produce,nutrient,0
LBY,sugc,crop,produce,water,0
LBY,swpo,crop,produce,disturbance,0
LBY,swpo,crop,produce,ghg,0
LBY,swpo,crop,produce,nutrient,0
LBY,swpo,crop,produce,water,0
LBY,tnut,crop,produce,disturbance,2.9200611247763086e-5
LBY,tnut,crop,produce,ghg,3.2198369262455764e-6
LBY,tnut,crop,produce,nutrient,2.857572773251484e-6
LBY,tnut,crop,produce,water,1.8692336680855632e-4
LBY,vege,crop,produce,disturbance,2.3981909174903524e-5
LBY,vege,crop,produce,ghg,1.4593907110251824e-5
LBY,vege,crop,produce,nutrient,1.0104316949246608e-5
LBY,vege,crop,produce,water,1.2787893493136396e-4
LBY,whea,crop,produce,disturbance,9.72700104305356e-5
LBY,whea,crop,produce,ghg,1.6704120613937835e-5
LBY,whea,crop,produce,nutrient,8.222544871936756e-6
LBY,whea,crop,produce,water,2.468839619751191e-4
LBY,xfru,crop,produce,disturbance,4.653142993277359e-5
LBY,xfru,crop,produce,ghg,8.162643037316617e-6
LBY,xfru,crop,produce,nutrient,4.220095702862516e-6
LBY,xfru,crop,produce,water,4.1204690871512496e-4
LBY,xmil,crop,produce,disturbance,3.06383312435701e-6
LBY,xmil,crop,produce,ghg,1.634780884167705e-7
LBY,xmil,crop,produce,nutrient,2.797238438001429e-8
LBY,xmil,crop,produce,water,2.9119351484234053e-7
LBY,xoil,crop,produce,disturbance,1.332110546836407e-4
LBY,xoil,crop,produce,ghg,1.420810999295653e-5
LBY,xoil,crop,produce,nutrient,3.57094002341485e-6
LBY,xoil,crop,produce,water,3.349042069108053e-4
LBY,xpul,crop,produce,disturbance,2.7541107463606343e-6
LBY,xpul,crop,produce,ghg,8.14533104105963e-7
LBY,xpul,crop,produce,nutrient,3.7380053324099093e-7
LBY,xpul,crop,produce,water,7.352243339700667e-6
LBY,yams,crop,produce,disturbance,0
LBY,yams,crop,produce,ghg,0
LBY,yams,crop,produce,nutrient,0
LBY,yams,crop,produce,water,0
LCA,bana,crop,produce,disturbance,1.3889526851151185e-6
LCA,bana,crop,produce,ghg,0
LCA,bana,crop,produce,nutrient,0
LCA,bana,crop,produce,water,2.9181353637129994e-7
LCA,barl,crop,produce,disturbance,0
LCA,barl,crop,produce,ghg,0
LCA,barl,crop,produce,nutrient,0
LCA,barl,crop,produce,water,0
LCA,cass,crop,produce,disturbance,2.6039354112540354e-7
LCA,cass,crop,produce,ghg,7.138218471446455e-9
LCA,cass,crop,produce,nutrient,0
LCA,cass,crop,produce,water,0
LCA,cnut,crop,produce,disturbance,1.754850500652524e-6
LCA,cnut,crop,produce,ghg,0
LCA,cnut,crop,produce,nutrient,0
LCA,cnut,crop,produce,water,1.7649266130715657e-8
LCA,coco,crop,produce,disturbance,3.5355158746654976e-8
LCA,coco,crop,produce,ghg,0
LCA,coco,crop,produce,nutrient,0
LCA,coco,crop,produce,water,2.550708508594358e-10
LCA,maiz,crop,produce,disturbance,0
LCA,maiz,crop,produce,ghg,0
LCA,maiz,crop,produce,nutrient,0
LCA,maiz,crop,produce,water,0
LCA,ocer,crop,produce,disturbance,0
LCA,ocer,crop,produce,ghg,0
LCA,ocer,crop,produce,nutrient,0
LCA,ocer,crop,produce,water,0
LCA,oilp,crop,produce,disturbance,0
LCA,oilp,crop,produce,ghg,0
LCA,oilp,crop,produce,nutrient,0
LCA,oilp,crop,produce,water,0
LCA,orts,crop,produce,disturbance,2.980496027772501e-7
LCA,orts,crop,produce,ghg,1.5835167403868316e-8
LCA,orts,crop,produce,nutrient,0
LCA,orts,crop,produce,water,2.17695498732746e-8
LCA,plnt,crop,produce,disturbance,2.3171659128112455e-7
LCA,plnt,crop,produce,ghg,0
LCA,plnt,crop,produce,nutrient,0
LCA,plnt,crop,produce,water,2.3291471419344354e-8
LCA,pota,crop,produce,disturbance,0
LCA,pota,crop,produce,ghg,0
LCA,pota,crop,produce,nutrient,0
LCA,pota,crop,produce,water,0
LCA,rice,crop,produce,disturbance,0
LCA,rice,crop,produce,ghg,0
LCA,rice,crop,produce,nutrient,0
LCA,rice,crop,produce,water,0
LCA,sorg,crop,produce,disturbance,0
LCA,sorg,crop,produce,ghg,0
LCA,sorg,crop,produce,nutrient,0
LCA,sorg,crop,produce,water,0
LCA,soyb,crop,produce,disturbance,0
LCA,soyb,crop,produce,ghg,0
LCA,soyb,crop,produce,nutrient,0
LCA,soyb,crop,produce,water,0
LCA,spis,crop,produce,disturbance,2.2711480817995786e-7
LCA,spis,crop,produce,ghg,5.991016404407184e-7
LCA,spis,crop,produce,nutrient,1.6472185720438838e-7
LCA,spis,crop,produce,water,1.158004013631261e-8
LCA,sugb,crop,produce,disturbance,0
LCA,sugb,crop,produce,ghg,0
LCA,sugb,crop,produce,nutrient,0
LCA,sugb,crop,produce,water,0
LCA,sugc,crop,produce,disturbance,0
LCA,sugc,crop,produce,ghg,0
LCA,sugc,crop,produce,nutrient,0
LCA,sugc,crop,produce,water,0
LCA,swpo,crop,produce,disturbance,2.755457534578525e-8
LCA,swpo,crop,produce,ghg,6.514745712838223e-9
LCA,swpo,crop,produce,nutrient,0
LCA,swpo,crop,produce,water,1.9826776693293006e-9
LCA,tnut,crop,produce,disturbance,0
LCA,tnut,crop,produce,ghg,0
LCA,tnut,crop,produce,nutrient,0
LCA,tnut,crop,produce,water,0
LCA,vege,crop,produce,disturbance,1.6656208051075595e-7
LCA,vege,crop,produce,ghg,2.713751828531793e-7
LCA,vege,crop,produce,nutrient,7.226204580881455e-8
LCA,vege,crop,produce,water,4.494645548589852e-8
LCA,whea,crop,produce,disturbance,0
LCA,whea,crop,produce,ghg,0
LCA,whea,crop,produce,nutrient,0
LCA,whea,crop,produce,water,0
LCA,xfru,crop,produce,disturbance,6.351582323617822e-7
LCA,xfru,crop,produce,ghg,1.9497044892883551e-7
LCA,xfru,crop,produce,nutrient,5.2591404290673835e-8
LCA,xfru,crop,produce,water,3.028001894720213e-7
LCA,xmil,crop,produce,disturbance,0
LCA,xmil,crop,produce,ghg,0
LCA,xmil,crop,produce,nutrient,0
LCA,xmil,crop,produce,water,0
LCA,xoil,crop,produce,disturbance,0
LCA,xoil,crop,produce,ghg,0
LCA,xoil,crop,produce,nutrient,0
LCA,xoil,crop,produce,water,0
LCA,xpul,crop,produce,disturbance,1.3524751015843427e-8
LCA,xpul,crop,produce,ghg,1.1945767222385554e-9
LCA,xpul,crop,produce,nutrient,0
LCA,xpul,crop,produce,water,4.204863644563668e-9
LCA,yams,crop,produce,disturbance,7.45825480139245e-8
LCA,yams,crop,produce,ghg,4.377144937176125e-9
LCA,yams,crop,produce,nutrient,0
LCA,yams,crop,produce,water,0
LIE,bana,crop,produce,disturbance,0
LIE,bana,crop,produce,ghg,0
LIE,bana,crop,produce,nutrient,0
LIE,bana,crop,produce,water,0
LIE,barl,crop,produce,disturbance,0
LIE,barl,crop,produce,ghg,0
LIE,barl,crop,produce,nutrient,0
LIE,barl,crop,produce,water,0
LIE,cass,crop,produce,disturbance,0
LIE,cass,crop,produce,ghg,0
LIE,cass,crop,produce,nutrient,0
LIE,cass,crop,produce,water,0
LIE,cnut,crop,produce,disturbance,0
LIE,cnut,crop,produce,ghg,0
LIE,cnut,crop,produce,nutrient,0
LIE,cnut,crop,produce,water,0
LIE,coco,crop,produce,disturbance,0
LIE,coco,crop,produce,ghg,0
LIE,coco,crop,produce,nutrient,0
LIE,coco,crop,produce,water,0
LIE,maiz,crop,produce,disturbance,0
LIE,maiz,crop,produce,ghg,0
LIE,maiz,crop,produce,nutrient,0
LIE,maiz,crop,produce,water,0
LIE,ocer,crop,produce,disturbance,0
LIE,ocer,crop,produce,ghg,0
LIE,ocer,crop,produce,nutrient,0
LIE,ocer,crop,produce,water,0
LIE,oilp,crop,produce,disturbance,0
LIE,oilp,crop,produce,ghg,0
LIE,oilp,crop,produce,nutrient,0
LIE,oilp,crop,produce,water,0
LIE,orts,crop,produce,disturbance,0
LIE,orts,crop,produce,ghg,0
LIE,orts,crop,produce,nutrient,0
LIE,orts,crop,produce,water,0
LIE,plnt,crop,produce,disturbance,0
LIE,plnt,crop,produce,ghg,0
LIE,plnt,crop,produce,nutrient,0
LIE,plnt,crop,produce,water,0
LIE,pota,crop,produce,disturbance,0
LIE,pota,crop,produce,ghg,0
LIE,pota,crop,produce,nutrient,0
LIE,pota,crop,produce,water,0
LIE,rice,crop,produce,disturbance,0
LIE,rice,crop,produce,ghg,0
LIE,rice,crop,produce,nutrient,0
LIE,rice,crop,produce,water,0
LIE,sorg,crop,produce,disturbance,0
LIE,sorg,crop,produce,ghg,0
LIE,sorg,crop,produce,nutrient,0
LIE,sorg,crop,produce,water,0
LIE,soyb,crop,produce,disturbance,0
LIE,soyb,crop,produce,ghg,0
LIE,soyb,crop,produce,nutrient,0
LIE,soyb,crop,produce,water,0
LIE,spis,crop,produce,disturbance,0
LIE,spis,crop,produce,ghg,0
LIE,spis,crop,produce,nutrient,0
LIE,spis,crop,produce,water,0
LIE,sugb,crop,produce,disturbance,0
LIE,sugb,crop,produce,ghg,0
LIE,sugb,crop,produce,nutrient,0
LIE,sugb,crop,produce,water,0
LIE,sugc,crop,produce,disturbance,0
LIE,sugc,crop,produce,ghg,0
LIE,sugc,crop,produce,nutrient,0
LIE,sugc,crop,produce,water,0
LIE,swpo,crop,produce,disturbance,0
LIE,swpo,crop,produce,ghg,0
LIE,swpo,crop,produce,nutrient,0
LIE,swpo,crop,produce,water,0
LIE,tnut,crop,produce,disturbance,0
LIE,tnut,crop,produce,ghg,0
LIE,tnut,crop,produce,nutrient,0
LIE,tnut,crop,produce,water,0
LIE,vege,crop,produce,disturbance,0
LIE,vege,crop,produce,ghg,0
LIE,vege,crop,produce,nutrient,0
LIE,vege,crop,produce,water,0
LIE,whea,crop,produce,disturbance,0
LIE,whea,crop,produce,ghg,0
LIE,whea,crop,produce,nutrient,0
LIE,whea,crop,produce,water,0
LIE,xfru,crop,produce,disturbance,3.3671578924965114e-9
LIE,xfru,crop,produce,ghg,0
LIE,xfru,crop,produce,nutrient,0
LIE,xfru,crop,produce,water,8.684612728527833e-8
LIE,xmil,crop,produce,disturbance,0
LIE,xmil,crop,produce,ghg,0
LIE,xmil,crop,produce,nutrient,0
LIE,xmil,crop,produce,water,0
LIE,xoil,crop,produce,disturbance,0
LIE,xoil,crop,produce,ghg,0
LIE,xoil,crop,produce,nutrient,0
LIE,xoil,crop,produce,water,0
LIE,xpul,crop,produce,disturbance,0
LIE,xpul,crop,produce,ghg,0
LIE,xpul,crop,produce,nutrient,0
LIE,xpul,crop,produce,water,0
LIE,yams,crop,produce,disturbance,0
LIE,yams,crop,produce,ghg,0
LIE,yams,crop,produce,nutrient,0
LIE,yams,crop,produce,water,0
LKA,bana,crop,produce,disturbance,0
LKA,bana,crop,produce,ghg,0
LKA,bana,crop,produce,nutrient,0
LKA,bana,crop,produce,water,0
LKA,barl,crop,produce,disturbance,0
LKA,barl,crop,produce,ghg,0
LKA,barl,crop,produce,nutrient,0
LKA,barl,crop,produce,water,0
LKA,cass,crop,produce,disturbance,1.3376820733185395e-5
LKA,cass,crop,produce,ghg,1.9240896826395514e-6
LKA,cass,crop,produce,nutrient,2.984559801878224e-7
LKA,cass,crop,produce,water,0
LKA,cnut,crop,produce,disturbance,2.2158048777522058e-4
LKA,cnut,crop,produce,ghg,2.3656383706618323e-5
LKA,cnut,crop,produce,nutrient,3.726028116437591e-5
LKA,cnut,crop,produce,water,3.587218783062994e-6
LKA,coco,crop,produce,disturbance,1.4999005067528037e-6
LKA,coco,crop,produce,ghg,3.6656902651776423e-7
LKA,coco,crop,produce,nutrient,5.651043129380507e-7
LKA,coco,crop,produce,water,4.118102045965344e-9
LKA,maiz,crop,produce,disturbance,2.974777441421805e-5
LKA,maiz,crop,produce,ghg,4.247830291570888e-6
LKA,maiz,crop,produce,nutrient,2.9438432899279673e-6
LKA,maiz,crop,produce,water,9.88023913710932e-6
LKA,ocer,crop,produce,disturbance,0
LKA,ocer,crop,produce,ghg,0
LKA,ocer,crop,produce,nutrient,0
LKA,ocer,crop,produce,water,0
LKA,oilp,crop,produce,disturbance,0
LKA,oilp,crop,produce,ghg,0
LKA,oilp,crop,produce,nutrient,0
LKA,oilp,crop,produce,water,0
LKA,orts,crop,produce,disturbance,0
LKA,orts,crop,produce,ghg,0
LKA,orts,crop,produce,nutrient,0
LKA,orts,crop,produce,water,0
LKA,plnt,crop,produce,disturbance,2.881630624702666e-5
LKA,plnt,crop,produce,ghg,3.052963500126368e-6
LKA,plnt,crop,produce,nutrient,4.808608092171059e-6
LKA,plnt,crop,produce,water,1.2360719545723953e-5
LKA,pota,crop,produce,disturbance,2.3307467000014632e-6
LKA,pota,crop,produce,ghg,6.601046752151164e-7
LKA,pota,crop,produce,nutrient,5.222071105364385e-8
LKA,pota,crop,produce,water,1.8945230013222792e-6
LKA,rice,crop,produce,disturbance,4.991754455627623e-4
LKA,rice,crop,produce,ghg,3.8630481170826995e-4
LKA,rice,crop,produce,nutrient,1.1351577489207953e-4
LKA,rice,crop,produce,water,9.65826212273088e-4
LKA,sorg,crop,produce,disturbance,5.4267363315586336e-8
LKA,sorg,crop,produce,ghg,3.6160156658169684e-9
LKA,sorg,crop,produce,nutrient,1.0139122615354735e-9
LKA,sorg,crop,produce,water,1.1801191846557799e-8
LKA,soyb,crop,produce,disturbance,1.6102871743786239e-6
LKA,soyb,crop,produce,ghg,3.4125242239200765e-7
LKA,soyb,crop,produce,nutrient,3.360714491387064e-8
LKA,soyb,crop,produce,water,4.7627149914941735e-7
LKA,spis,crop,produce,disturbance,5.124718065710596e-5
LKA,spis,crop,produce,ghg,6.790076403809829e-6
LKA,spis,crop,produce,nutrient,1.0236521462907976e-5
LKA,spis,crop,produce,water,5.126955067833306e-5
LKA,sugb,crop,produce,disturbance,0
LKA,sugb,crop,produce,ghg,0
LKA,sugb,crop,produce,nutrient,0
LKA,sugb,crop,produce,water,0
LKA,sugc,crop,produce,disturbance,7.626612777198151e-6
LKA,sugc,crop,produce,ghg,6.8753027217645625e-6
LKA,sugc,crop,produce,nutrient,4.865930210269572e-6
LKA,sugc,crop,produce,water,6.728855159909716e-5
LKA,swpo,crop,produce,disturbance,3.3053706186631765e-6
LKA,swpo,crop,produce,ghg,5.689254590690118e-7
LKA,swpo,crop,produce,nutrient,7.388755416884954e-8
LKA,swpo,crop,produce,water,5.551353240383955e-6
LKA,tnut,crop,produce,disturbance,3.702703576520099e-5
LKA,tnut,crop,produce,ghg,4.486251748190281e-6
LKA,tnut,crop,produce,nutrient,7.004491250671615e-6
LKA,tnut,crop,produce,water,7.288808600898445e-5
LKA,vege,crop,produce,disturbance,4.324979710968779e-5
LKA,vege,crop,produce,ghg,5.797184425455615e-6
LKA,vege,crop,produce,nutrient,6.511697569453818e-6
LKA,vege,crop,produce,water,9.808400457645031e-5
LKA,whea,crop,produce,disturbance,0
LKA,whea,crop,produce,ghg,0
LKA,whea,crop,produce,nutrient,0
LKA,whea,crop,produce,water,0
LKA,xfru,crop,produce,disturbance,3.3888480828601935e-5
LKA,xfru,crop,produce,ghg,3.208550473735369e-6
LKA,xfru,crop,produce,nutrient,5.053667292725063e-6
LKA,xfru,crop,produce,water,1.7491380130091756e-4
LKA,xmil,crop,produce,disturbance,3.332420139830449e-6
LKA,xmil,crop,produce,ghg,1.2324236271861346e-7
LKA,xmil,crop,produce,nutrient,5.7803504712022526e-8
LKA,xmil,crop,produce,water,1.9958391622607162e-7
LKA,xoil,crop,produce,disturbance,1.3544168396009396e-5
LKA,xoil,crop,produce,ghg,5.652609338889264e-7
LKA,xoil,crop,produce,nutrient,3.3717286240404827e-7
LKA,xoil,crop,produce,water,1.1472799515712974e-5
LKA,xpul,crop,produce,disturbance,1.0790899501578763e-5
LKA,xpul,crop,produce,ghg,2.289621655575557e-6
LKA,xpul,crop,produce,nutrient,2.6398944491455825e-6
LKA,xpul,crop,produce,water,5.543184707427685e-7
LKA,yams,crop,produce,disturbance,0
LKA,yams,crop,produce,ghg,0
LKA,yams,crop,produce,nutrient,0
LKA,yams,crop,produce,water,0
