"country","species","fao_major_area","environment","year","value","iso3c","Taxon_code","family","notes","notes_2","aq_group"
"China","Tiger pufferfish","Pacific, Northwest","Marine",2012,12626,"CHN","F","Tetraodontidae",NA,NA,"marine_fish_general"
"China","Tiger pufferfish","Pacific, Northwest","Marine",2013,13777,"CHN","F","Tetraodontidae",NA,NA,"marine_fish_general"
"China","Tiger pufferfish","Pacific, Northwest","Marine",2014,17323,"CHN","F","Tetraodontidae",NA,NA,"marine_fish_general"
"China","Tiger pufferfish","Pacific, Northwest","Marine",2015,22387,"CHN","F","Tetraodontidae",NA,NA,"marine_fish_general"
"China","Tiger pufferfish","Pacific, Northwest","Marine",2016,22993,"CHN","F","Tetraodontidae",NA,NA,"marine_fish_general"
"China","Tiger pufferfish","Pacific, Northwest","Marine",2017,24403,"CHN","F","Tetraodontidae",NA,NA,"marine_fish_general"
"China","Tiger pufferfish","Pacific, Northwest","Marine",2018,23054,"CHN","F","Tetraodontidae",NA,NA,"marine_fish_general"
"China","Turbot","Pacific, Northwest","Marine",2010,60000,"CHN","F","Chernetidae",NA,NA,"marine_fish_general"
"China","Turbot","Pacific, Northwest","Marine",2011,64000,"CHN","F","Chernetidae",NA,NA,"marine_fish_general"
"China","Turbot","Pacific, Northwest","Marine",2012,65000,"CHN","F","Chernetidae",NA,NA,"marine_fish_general"
"China","Turbot","Pacific, Northwest","Marine",2013,73000,"CHN","F","Chernetidae",NA,NA,"marine_fish_general"
"China","Turbot","Pacific, Northwest","Marine",2014,64000,"CHN","F","Chernetidae",NA,NA,"marine_fish_general"
"China","Turbot","Pacific, Northwest","Marine",2015,59000,"CHN","F","Chernetidae",NA,NA,"marine_fish_general"
"China","Turbot","Pacific, Northwest","Marine",2016,49500,"CHN","F","Chernetidae",NA,NA,"marine_fish_general"
"China","Turbot","Pacific, Northwest","Marine",2017,45500,"CHN","F","Chernetidae",NA,NA,"marine_fish_general"
"China","Turbot","Pacific, Northwest","Marine",2018,50400,"CHN","F","Chernetidae",NA,NA,"marine_fish_general"
"China","Marine fishes nei","Pacific, Western Central","Marine",2010,10,"CHN","F","Fish",NA,NA,"marine_fish_general"
"China","Marine fishes nei","Pacific, Western Central","Marine",2011,10,"CHN","F","Fish",NA,NA,"marine_fish_general"
"China","Marine fishes nei","Pacific, Western Central","Marine",2012,10,"CHN","F","Fish",NA,NA,"marine_fish_general"
"China","Marine fishes nei","Pacific, Western Central","Marine",2013,10,"CHN","F","Fish",NA,NA,"marine_fish_general"
"China","Marine fishes nei","Pacific, Western Central","Marine",2014,15,"CHN","F","Fish",NA,NA,"marine_fish_general"
"China","Marine fishes nei","Pacific, Western Central","Marine",2015,15,"CHN","F","Fish",NA,NA,"marine_fish_general"
"China","Marine fishes nei","Pacific, Western Central","Marine",2016,30,"CHN","F","Fish",NA,NA,"marine_fish_general"
"China","Marine fishes nei","Pacific, Western Central","Marine",2017,30,"CHN","F","Fish",NA,NA,"marine_fish_general"
"China","Marine fishes nei","Pacific, Western Central","Marine",2018,50,"CHN","F","Fish",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Areolate grouper","Pacific, Northwest","Marine",2010,64,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Areolate grouper","Pacific, Northwest","Marine",2011,38,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Areolate grouper","Pacific, Northwest","Marine",2012,35,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Areolate grouper","Pacific, Northwest","Marine",2013,47,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Areolate grouper","Pacific, Northwest","Marine",2014,37,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Areolate grouper","Pacific, Northwest","Marine",2015,1,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Areolate grouper","Pacific, Northwest","Marine",2016,2,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Areolate grouper","Pacific, Northwest","Marine",2017,1,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Areolate grouper","Pacific, Northwest","Marine",2018,0,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Goldlined seabream","Pacific, Northwest","Marine",2010,4,"HKG","F","Sparidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Goldlined seabream","Pacific, Northwest","Marine",2011,4,"HKG","F","Sparidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Goldlined seabream","Pacific, Northwest","Marine",2012,31,"HKG","F","Sparidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Goldlined seabream","Pacific, Northwest","Marine",2013,3,"HKG","F","Sparidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Goldlined seabream","Pacific, Northwest","Marine",2014,5,"HKG","F","Sparidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Goldlined seabream","Pacific, Northwest","Marine",2015,1,"HKG","F","Sparidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Goldlined seabream","Pacific, Northwest","Marine",2016,22,"HKG","F","Sparidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Goldlined seabream","Pacific, Northwest","Marine",2017,9,"HKG","F","Sparidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Goldlined seabream","Pacific, Northwest","Marine",2018,16,"HKG","F","Sparidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Greasy grouper","Pacific, Northwest","Marine",2010,596,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Greasy grouper","Pacific, Northwest","Marine",2011,358,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Greasy grouper","Pacific, Northwest","Marine",2012,NA,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Greasy grouper","Pacific, Northwest","Marine",2013,NA,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Greasy grouper","Pacific, Northwest","Marine",2014,NA,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Greasy grouper","Pacific, Northwest","Marine",2015,NA,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Greasy grouper","Pacific, Northwest","Marine",2016,NA,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Greasy grouper","Pacific, Northwest","Marine",2017,NA,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Greasy grouper","Pacific, Northwest","Marine",2018,NA,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Mangrove red snapper","Pacific, Northwest","Marine",2010,74,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Mangrove red snapper","Pacific, Northwest","Marine",2011,20,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Mangrove red snapper","Pacific, Northwest","Marine",2012,79,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Mangrove red snapper","Pacific, Northwest","Marine",2013,47,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Mangrove red snapper","Pacific, Northwest","Marine",2014,9,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Mangrove red snapper","Pacific, Northwest","Marine",2015,9,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Mangrove red snapper","Pacific, Northwest","Marine",2016,29,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Mangrove red snapper","Pacific, Northwest","Marine",2017,56,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Mangrove red snapper","Pacific, Northwest","Marine",2018,16,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Marine fishes nei","Pacific, Northwest","Marine",2010,690,"HKG","F","Fish",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Marine fishes nei","Pacific, Northwest","Marine",2011,296,"HKG","F","Fish",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Marine fishes nei","Pacific, Northwest","Marine",2012,623,"HKG","F","Fish",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Marine fishes nei","Pacific, Northwest","Marine",2013,496,"HKG","F","Fish",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Marine fishes nei","Pacific, Northwest","Marine",2014,682,"HKG","F","Fish",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Marine fishes nei","Pacific, Northwest","Marine",2015,833,"HKG","F","Fish",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Marine fishes nei","Pacific, Northwest","Marine",2016,691,"HKG","F","Fish",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Marine fishes nei","Pacific, Northwest","Marine",2017,750,"HKG","F","Fish",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Marine fishes nei","Pacific, Northwest","Marine",2018,650,"HKG","F","Fish",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Orange-spotted grouper","Pacific, Northwest","Marine",2010,NA,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Orange-spotted grouper","Pacific, Northwest","Marine",2011,NA,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Orange-spotted grouper","Pacific, Northwest","Marine",2012,251,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Orange-spotted grouper","Pacific, Northwest","Marine",2013,277,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Orange-spotted grouper","Pacific, Northwest","Marine",2014,361,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Orange-spotted grouper","Pacific, Northwest","Marine",2015,205,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Orange-spotted grouper","Pacific, Northwest","Marine",2016,103,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Orange-spotted grouper","Pacific, Northwest","Marine",2017,41,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Orange-spotted grouper","Pacific, Northwest","Marine",2018,5,"HKG","F","Serranidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Russell's snapper","Pacific, Northwest","Marine",2010,10,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Russell's snapper","Pacific, Northwest","Marine",2011,2,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Russell's snapper","Pacific, Northwest","Marine",2012,6,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Russell's snapper","Pacific, Northwest","Marine",2013,13,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Russell's snapper","Pacific, Northwest","Marine",2014,27,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Russell's snapper","Pacific, Northwest","Marine",2015,5,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Russell's snapper","Pacific, Northwest","Marine",2016,18,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Russell's snapper","Pacific, Northwest","Marine",2017,2,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Russell's snapper","Pacific, Northwest","Marine",2018,0,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snappers nei","Pacific, Northwest","Marine",2010,NA,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snappers nei","Pacific, Northwest","Marine",2011,NA,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snappers nei","Pacific, Northwest","Marine",2012,36,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snappers nei","Pacific, Northwest","Marine",2013,115,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snappers nei","Pacific, Northwest","Marine",2014,77,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snappers nei","Pacific, Northwest","Marine",2015,159,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snappers nei","Pacific, Northwest","Marine",2016,95,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snappers nei","Pacific, Northwest","Marine",2017,95,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snappers nei","Pacific, Northwest","Marine",2018,88,"HKG","F","Lutjanidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snubnose pompano","Pacific, Northwest","Marine",2010,74,"HKG","F","Carangidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snubnose pompano","Pacific, Northwest","Marine",2011,87,"HKG","F","Carangidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snubnose pompano","Pacific, Northwest","Marine",2012,238,"HKG","F","Carangidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snubnose pompano","Pacific, Northwest","Marine",2013,7,"HKG","F","Carangidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snubnose pompano","Pacific, Northwest","Marine",2014,57,"HKG","F","Carangidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snubnose pompano","Pacific, Northwest","Marine",2015,6,"HKG","F","Carangidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snubnose pompano","Pacific, Northwest","Marine",2016,71,"HKG","F","Carangidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snubnose pompano","Pacific, Northwest","Marine",2017,50,"HKG","F","Carangidae",NA,NA,"marine_fish_general"
"China, Hong Kong SAR","Snubnose pompano","Pacific, Northwest","Marine",2018,75,"HKG","F","Carangidae",NA,NA,"marine_fish_general"
"Colombia","Cobia","Atlantic, Western Central","Marine",2010,112,"COL","F","Curculionidae",NA,NA,"marine_fish_general"
"Colombia","Cobia","Atlantic, Western Central","Marine",2011,111,"COL","F","Curculionidae",NA,NA,"marine_fish_general"
"Colombia","Cobia","Atlantic, Western Central","Marine",2012,145,"COL","F","Curculionidae",NA,NA,"marine_fish_general"
"Colombia","Cobia","Atlantic, Western Central","Marine",2013,150,"COL","F","Curculionidae",NA,NA,"marine_fish_general"
"Colombia","Cobia","Atlantic, Western Central","Marine",2014,150,"COL","F","Curculionidae",NA,NA,"marine_fish_general"
"Colombia","Cobia","Atlantic, Western Central","Marine",2015,NA,"COL","F","Curculionidae",NA,NA,"marine_fish_general"
"Colombia","Cobia","Atlantic, Western Central","Marine",2016,NA,"COL","F","Curculionidae",NA,NA,"marine_fish_general"
"Colombia","Cobia","Atlantic, Western Central","Marine",2017,NA,"COL","F","Curculionidae",NA,NA,"marine_fish_general"
"Colombia","Cobia","Atlantic, Western Central","Marine",2018,NA,"COL","F","Curculionidae",NA,NA,"marine_fish_general"
"Colombia","Tarpon","Atlantic, Western Central","Marine",2010,1,"COL","F","Centropomidae",NA,NA,"marine_fish_general"
"Colombia","Tarpon","Atlantic, Western Central","Marine",2011,1,"COL","F","Centropomidae",NA,NA,"marine_fish_general"
"Colombia","Tarpon","Atlantic, Western Central","Marine",2012,NA,"COL","F","Centropomidae",NA,NA,"marine_fish_general"
"Colombia","Tarpon","Atlantic, Western Central","Marine",2013,NA,"COL","F","Centropomidae",NA,NA,"marine_fish_general"
"Colombia","Tarpon","Atlantic, Western Central","Marine",2014,NA,"COL","F","Centropomidae",NA,NA,"marine_fish_general"
"Colombia","Tarpon","Atlantic, Western Central","Marine",2015,NA,"COL","F","Centropomidae",NA,NA,"marine_fish_general"
"Colombia","Tarpon","Atlantic, Western Central","Marine",2016,NA,"COL","F","Centropomidae",NA,NA,"marine_fish_general"
"Colombia","Tarpon","Atlantic, Western Central","Marine",2017,NA,"COL","F","Centropomidae",NA,NA,"marine_fish_general"
"Colombia","Tarpon","Atlantic, Western Central","Marine",2018,NA,"COL","F","Centropomidae",NA,NA,"marine_fish_general"
"Costa Rica","Spotted rose snapper","Pacific, Eastern Central","Brackishwater",2010,30,"CRI","F","Lutjanidae",NA,NA,"marine_fish_general"
"Costa Rica","Spotted rose snapper","Pacific, Eastern Central","Brackishwater",2011,50,"CRI","F","Lutjanidae",NA,NA,"marine_fish_general"
"Costa Rica","Spotted rose snapper","Pacific, Eastern Central","Brackishwater",2012,100,"CRI","F","Lutjanidae",NA,NA,"marine_fish_general"
"Costa Rica","Spotted rose snapper","Pacific, Eastern Central","Brackishwater",2013,180,"CRI","F","Lutjanidae",NA,NA,"marine_fish_general"
"Costa Rica","Spotted rose snapper","Pacific, Eastern Central","Brackishwater",2014,260,"CRI","F","Lutjanidae",NA,NA,"marine_fish_general"
"Costa Rica","Spotted rose snapper","Pacific, Eastern Central","Brackishwater",2015,700,"CRI","F","Lutjanidae",NA,NA,"marine_fish_general"
"Costa Rica","Spotted rose snapper","Pacific, Eastern Central","Brackishwater",2016,700,"CRI","F","Lutjanidae",NA,NA,"marine_fish_general"
"Costa Rica","Spotted rose snapper","Pacific, Eastern Central","Brackishwater",2017,700,"CRI","F","Lutjanidae",NA,NA,"marine_fish_general"
"Costa Rica","Spotted rose snapper","Pacific, Eastern Central","Brackishwater",2018,700,"CRI","F","Lutjanidae",NA,NA,"marine_fish_general"
"Croatia","Common dentex","Mediterranean and Black Sea","Marine",2010,NA,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Common dentex","Mediterranean and Black Sea","Marine",2011,NA,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Common dentex","Mediterranean and Black Sea","Marine",2012,0.04,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Common dentex","Mediterranean and Black Sea","Marine",2013,6.3,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Common dentex","Mediterranean and Black Sea","Marine",2014,7.36,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Common dentex","Mediterranean and Black Sea","Marine",2015,4.13,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Common dentex","Mediterranean and Black Sea","Marine",2016,1.11,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Common dentex","Mediterranean and Black Sea","Marine",2017,NA,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Common dentex","Mediterranean and Black Sea","Marine",2018,NA,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","European seabass","Mediterranean and Black Sea","Marine",2010,2800,"HRV","F","Moronidae",NA,NA,"marine_fish_general"
"Croatia","European seabass","Mediterranean and Black Sea","Marine",2011,2775,"HRV","F","Moronidae",NA,NA,"marine_fish_general"
"Croatia","European seabass","Mediterranean and Black Sea","Marine",2012,2453,"HRV","F","Moronidae",NA,NA,"marine_fish_general"
"Croatia","European seabass","Mediterranean and Black Sea","Marine",2013,2826,"HRV","F","Moronidae",NA,NA,"marine_fish_general"
"Croatia","European seabass","Mediterranean and Black Sea","Marine",2014,3214.72,"HRV","F","Moronidae",NA,NA,"marine_fish_general"
"Croatia","European seabass","Mediterranean and Black Sea","Marine",2015,4488.39,"HRV","F","Moronidae",NA,NA,"marine_fish_general"
"Croatia","European seabass","Mediterranean and Black Sea","Marine",2016,5310.02,"HRV","F","Moronidae",NA,NA,"marine_fish_general"
"Croatia","European seabass","Mediterranean and Black Sea","Marine",2017,5615.81,"HRV","F","Moronidae",NA,NA,"marine_fish_general"
"Croatia","European seabass","Mediterranean and Black Sea","Marine",2018,6220.13,"HRV","F","Moronidae",NA,NA,"marine_fish_general"
"Croatia","Gilthead seabream","Mediterranean and Black Sea","Marine",2010,2400,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Gilthead seabream","Mediterranean and Black Sea","Marine",2011,1719,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Gilthead seabream","Mediterranean and Black Sea","Marine",2012,2173,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Gilthead seabream","Mediterranean and Black Sea","Marine",2013,2978,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Gilthead seabream","Mediterranean and Black Sea","Marine",2014,3654.57,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Gilthead seabream","Mediterranean and Black Sea","Marine",2015,4074.79,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Gilthead seabream","Mediterranean and Black Sea","Marine",2016,4100.96,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Gilthead seabream","Mediterranean and Black Sea","Marine",2017,4829.6,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Gilthead seabream","Mediterranean and Black Sea","Marine",2018,5590.97,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Marine fishes nei","Mediterranean and Black Sea","Marine",2010,NA,"HRV","F","Fish",NA,NA,"marine_fish_general"
"Croatia","Marine fishes nei","Mediterranean and Black Sea","Marine",2011,NA,"HRV","F","Fish",NA,NA,"marine_fish_general"
"Croatia","Marine fishes nei","Mediterranean and Black Sea","Marine",2012,0.02,"HRV","F","Fish",NA,NA,"marine_fish_general"
"Croatia","Marine fishes nei","Mediterranean and Black Sea","Marine",2013,NA,"HRV","F","Fish",NA,NA,"marine_fish_general"
"Croatia","Marine fishes nei","Mediterranean and Black Sea","Marine",2014,NA,"HRV","F","Fish",NA,NA,"marine_fish_general"
"Croatia","Marine fishes nei","Mediterranean and Black Sea","Marine",2015,NA,"HRV","F","Fish",NA,NA,"marine_fish_general"
"Croatia","Marine fishes nei","Mediterranean and Black Sea","Marine",2016,NA,"HRV","F","Fish",NA,NA,"marine_fish_general"
"Croatia","Marine fishes nei","Mediterranean and Black Sea","Marine",2017,NA,"HRV","F","Fish",NA,NA,"marine_fish_general"
"Croatia","Marine fishes nei","Mediterranean and Black Sea","Marine",2018,NA,"HRV","F","Fish",NA,NA,"marine_fish_general"
"Croatia","Meagre","Mediterranean and Black Sea","Marine",2010,1.86,"HRV","F","Sciaenidae",NA,NA,"marine_fish_general"
"Croatia","Meagre","Mediterranean and Black Sea","Marine",2011,39,"HRV","F","Sciaenidae",NA,NA,"marine_fish_general"
"Croatia","Meagre","Mediterranean and Black Sea","Marine",2012,24.74,"HRV","F","Sciaenidae",NA,NA,"marine_fish_general"
"Croatia","Meagre","Mediterranean and Black Sea","Marine",2013,43.7,"HRV","F","Sciaenidae",NA,NA,"marine_fish_general"
"Croatia","Meagre","Mediterranean and Black Sea","Marine",2014,60.07,"HRV","F","Sciaenidae",NA,NA,"marine_fish_general"
"Croatia","Meagre","Mediterranean and Black Sea","Marine",2015,66.66,"HRV","F","Sciaenidae",NA,NA,"marine_fish_general"
"Croatia","Meagre","Mediterranean and Black Sea","Marine",2016,125.28,"HRV","F","Sciaenidae",NA,NA,"marine_fish_general"
"Croatia","Meagre","Mediterranean and Black Sea","Marine",2017,253.34,"HRV","F","Sciaenidae",NA,NA,"marine_fish_general"
"Croatia","Meagre","Mediterranean and Black Sea","Marine",2018,807.79,"HRV","F","Sciaenidae",NA,NA,"marine_fish_general"
"Croatia","Pargo breams nei","Mediterranean and Black Sea","Marine",2010,0,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Pargo breams nei","Mediterranean and Black Sea","Marine",2011,0,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Pargo breams nei","Mediterranean and Black Sea","Marine",2012,0.02,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Pargo breams nei","Mediterranean and Black Sea","Marine",2013,11,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Pargo breams nei","Mediterranean and Black Sea","Marine",2014,40.19,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Pargo breams nei","Mediterranean and Black Sea","Marine",2015,NA,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Pargo breams nei","Mediterranean and Black Sea","Marine",2016,NA,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Pargo breams nei","Mediterranean and Black Sea","Marine",2017,NA,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Pargo breams nei","Mediterranean and Black Sea","Marine",2018,NA,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Sharpsnout seabream","Mediterranean and Black Sea","Marine",2010,0.65,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Sharpsnout seabream","Mediterranean and Black Sea","Marine",2011,0,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Sharpsnout seabream","Mediterranean and Black Sea","Marine",2012,0,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Sharpsnout seabream","Mediterranean and Black Sea","Marine",2013,0,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Sharpsnout seabream","Mediterranean and Black Sea","Marine",2014,0,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Sharpsnout seabream","Mediterranean and Black Sea","Marine",2015,0,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Sharpsnout seabream","Mediterranean and Black Sea","Marine",2016,NA,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Sharpsnout seabream","Mediterranean and Black Sea","Marine",2017,NA,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Sharpsnout seabream","Mediterranean and Black Sea","Marine",2018,NA,"HRV","F","Sparidae",NA,NA,"marine_fish_general"
"Croatia","Turbot","Mediterranean and Black Sea","Marine",2010,NA,"HRV","F","Chernetidae",NA,NA,"marine_fish_general"
"Croatia","Turbot","Mediterranean and Black Sea","Marine",2011,NA,"HRV","F","Chernetidae",NA,NA,"marine_fish_general"
"Croatia","Turbot","Mediterranean and Black Sea","Marine",2012,NA,"HRV","F","Chernetidae",NA,NA,"marine_fish_general"
"Croatia","Turbot","Mediterranean and Black Sea","Marine",2013,NA,"HRV","F","Chernetidae",NA,NA,"marine_fish_general"
"Croatia","Turbot","Mediterranean and Black Sea","Marine",2014,0.5,"HRV","F","Chernetidae",NA,NA,"marine_fish_general"
"Croatia","Turbot","Mediterranean and Black Sea","Marine",2015,7.13,"HRV","F","Chernetidae",NA,NA,"marine_fish_general"
"Croatia","Turbot","Mediterranean and Black Sea","Marine",2016,0.55,"HRV","F","Chernetidae",NA,NA,"marine_fish_general"
"Croatia","Turbot","Mediterranean and Black Sea","Marine",2017,NA,"HRV","F","Chernetidae",NA,NA,"marine_fish_general"
"Croatia","Turbot","Mediterranean and Black Sea","Marine",2018,NA,"HRV","F","Chernetidae",NA,NA,"marine_fish_general"
"Cyprus","Common pandora","Mediterranean and Black Sea","Marine",2010,NA,"CYP","F","Sparidae",NA,NA,"marine_fish_general"
"Cyprus","Common pandora","Mediterranean and Black Sea","Marine",2011,NA,"CYP","F","Sparidae",NA,NA,"marine_fish_general"
"Cyprus","Common pandora","Mediterranean and Black Sea","Marine",2012,NA,"CYP","F","Sparidae",NA,NA,"marine_fish_general"
