iso3c,product,tonnes,million_kcal,tonnes_protein,grouping,global_tonnes,global_kcal,global_protein,percent_tonnes,percent_kcal,percent_protein
YEM,benthic,3941.8935661831606,868.8889889357725,150.00079521268884,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.868619060992473e-7,8.126192074498298e-8,4.068967324800866e-7
YEM,demersal,72177.50601601257,47395.56125730311,8268.266864197989,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,8.914618714698439e-6,4.432619576952249e-6,2.2428752897910896e-5
YEM,forage fish,81472.23403798079,74061.75857635749,10313.867039660074,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.006260734642378e-5,6.926547386723646e-6,2.7977710329609924e-5
YEM,large pelagic,24143.188889875193,21051.252228208148,3535.0865348315933,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.981916879511363e-6,1.9687960279558193e-6,9.589383563052263e-6
YEM,medium pelagic,7451.6788002458015,5144.830525880024,940.3406202018544,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,9.203542620862461e-7,4.811648159478928e-7,2.5507966490171382e-6
YEM,reef-associated,46319.51722249549,33356.71946220801,5765.107530416763,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.720907494307832e-6,3.119651794149904e-6,1.5638606536697124e-5
YEM,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZAF,benthic,4800.634041045936,1058.1762262581697,182.67842893060364,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.929246440744607e-7,9.89648087700336e-8,4.955390784499689e-7
ZAF,demersal,129247.02173717796,85888.24298562587,15048.953916281853,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.596325479217403e-5,8.032606792465274e-6,4.08222514227078e-5
ZAF,forage fish,154005.3040633764,151170.95072028498,19409.385657796225,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.9021141648502253e-5,1.4138102764337805e-5,5.265049156842781e-5
ZAF,large pelagic,1780.5117720846351,1582.3697751602328,262.4294027274172,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.1991039094153848e-7,1.4798945422915512e-7,7.118740025683138e-7
ZAF,medium pelagic,5110.460927203228,3396.004682892598,659.6741730818509,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,6.311912552405736e-7,3.1760773459543577e-7,1.7894522835556418e-6
ZAF,reef-associated,332.64478518547986,227.64136784707676,39.37465805062797,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.108484195482519e-8,2.1289917386254354e-08,1.0680889845019952e-7
ZAF,small pelagic,287680.5331729886,239691.5492465466,37736.571428603434,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.5531322796182534e-5,2.2416897815648158e-5,1.0236537471370173e-4
ZMB,benthic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZMB,demersal,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZMB,forage fish,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZMB,large pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZMB,medium pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZMB,reef-associated,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZMB,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZWE,benthic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZWE,demersal,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZWE,forage fish,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZWE,large pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZWE,medium pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZWE,reef-associated,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZWE,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AFG,freshwater fish,940.9566816857954,447.6004655669634,67.5178755075585,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.1621723314207887e-7,4.186135861022945e-8,1.8315104855990023e-7
ALA,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ALB,freshwater fish,1351.8355337913906,643.0500214004966,97.00028179161062,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.6696473754659172e-7,6.014057093543101e-8,2.631259231305411e-7
DZA,freshwater fish,1.4411029560412048,0.6855133361700936,0.1034056209742237,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.7799012588329232e-10,6.41119073930407e-11,2.80501241575596e-10
ASM,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AND,freshwater fish,0.02978313614713222,0.01416743816688483,0.00213707402024508,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.678504807588311e-12,1.3249946220252344e-12,5.7970921732303395e-12
AGO,freshwater fish,12923.102251612872,6147.346309320241,927.2907307832965,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.5961278733935686e-6,5.749240408625675e-7,2.5153971209272464e-6
AIA,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ATG,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ARG,freshwater fish,24127.95464781844,11477.344221833526,1731.2893036104738,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.9800353035628497e-6,1.0734064401712271e-6,4.696348173474451e-6
ARM,freshwater fish,920.8317435333,438.02730257031527,66.07382064804774,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.1373160901637713e-7,4.0966038698689026e-8,1.7923386130083418e-7
ABW,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AUS,freshwater fish,483.1265882604302,229.81683433686132,34.66650641357747,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.967079721927986e-8,2.149337558140626e-8,9.403742270955249e-8
AUT,freshwater fish,517.2275243023527,246.03819196757377,37.11340200312233,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,6.388259199313385e-8,2.301046084194973e-8,1.0067494632197076e-7
AZE,freshwater fish,9072.060117640498,4315.457248289464,650.9611308807016,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.12048699615148e-6,4.0359856017784437e-7,1.765817019511996e-6
BHS,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BHR,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BGD,freshwater fish,789765.5830854275,375680.8889910645,56669.23393687318,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,9.754367303348154e-5,3.513515652211042e-5,1.537226925255178e-4
BRB,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLR,freshwater fish,1832.91305694742,871.8921429662411,131.51975856469716,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.2638245544607252e-7,8.154278753914943e-8,3.5676450875253914e-7
BEL,freshwater fish,465.1004576715826,221.24204593163557,33.37305043981224,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.744439608725282e-8,2.0691427594191105e-8,9.052875458158912e-8
BLZ,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BEN,freshwater fish,14520.730576465092,6907.316662817988,1041.927751216019,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.793450393247611e-6,6.459994617976527e-7,2.826364999258747e-6
BMU,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BTN,freshwater fish,259.39368601360206,123.39009529833886,18.612664047760372,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.203762412209786e-8,1.1539927738215003e-8,5.048928022711327e-8
BOL,freshwater fish,5839.237373336335,2777.646854240741,418.9915537085847,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.212021811388488e-7,2.5977647478686966e-7,1.1365692688431567e-6
BES,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BIH,freshwater fish,1904.476589246108,905.9339548774138,136.65476398914177,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.3522124248005896e-7,8.472651187766308e-8,3.7069388109694175e-7
BWA,freshwater fish,232.25027431538268,110.47833862593586,16.6650021334973,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.8685150764927145e-8,1.0332369395605052e-8,4.5205993110095935e-8
BRA,freshwater fish,211579.40724475132,100645.48456945452,15181.774417841189,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.6132099148042335e-5,9.412762153242086e-6,4.118254436658339e-5
IOT,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VGB,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BRN,freshwater fish,19.28788263296821,9.174986919536368,1.383992359865089,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.3822396890330295e-9,8.580809164181182e-10,3.7542598904760445e-9
BGR,freshwater fish,1267.021264738445,602.7050118440452,90.91447638670938,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.564893566155144e-7,5.636734672522724e-8,2.466173817574585e-7
BFA,freshwater fish,8880.106299427249,4224.147393041211,637.1875807762448,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.0967788466925332e-6,3.950589028511846e-7,1.728454467372138e-6
BDI,freshwater fish,0.43258655056625545,0.2057756166676739,0.0310400313169034,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.342861470648839e-11,1.9244946208122072e-11,8.42001357460747e-11
KHM,freshwater fish,297062.28869595483,141308.54407078525,21315.555770569816,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.669006016434826e-5,1.3215731647069933e-5,5.782122675912473e-5
CMR,freshwater fish,68537.04561819443,32602.15281358912,4917.841388207835,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,8.464986714594302e-6,3.049081748979947e-6,1.3340286555679727e-5
CAN,freshwater fish,15727.955908488351,7481.57755194814,1128.5516003937382,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.942554374969078e-6,6.997066021270457e-7,3.061343494774617e-6
CPV,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CYM,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CAF,freshwater fish,15111.527840132172,7188.35099247417,1084.3201130269956,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.8664195582130888e-6,6.722828992838518e-7,2.941359812976513e-6
TCD,freshwater fish,52804.20536510528,25118.251844463695,3788.939314113116,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,6.521829075918971e-6,2.3491578517266856e-6,1.0277992355253536e-5
CHL,freshwater fish,0.18110275007180213,0.08614814775784141,0.01299493714367128,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.2367937799281582e-11,8.05691411051161e-12,3.5250462872857264e-11
CHN,freshwater fish,1300509.497870168,618634.9149230261,93317.40778574564,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.606254766656033e-4,5.7857174008071426e-5,2.5313564676568927e-4
CXR,freshwater fish,0.05364833827566988,0.02551979454151133,0.00384950964840865,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,6.626087638698109e-12,2.3867117064063008e-12,1.0442297291604932e-11
CCK,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
COL,freshwater fish,25160.771759647057,11968.641461225874,1805.398578283552,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.1075981865464427e-6,1.119354493188482e-6,4.897379252464317e-6
COM,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
COK,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CRI,freshwater fish,1026.588865097443,488.3345460072019,73.66236994769541,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.2679363439169544e-7,4.567097026201102e-8,1.9981879160012026e-7
CIV,freshwater fish,10758.822774518449,5117.827607323322,771.9939406736535,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.3288184664148432e-6,4.786393966416525e-7,2.0941343111490605e-6
HRV,freshwater fish,624.2833472740857,296.9632102351023,44.7951389719431,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.710501952851488e-8,2.777316914081e-8,1.2151266033510455e-7
CUB,freshwater fish,2472.109178429205,1175.9491597582005,177.38495618229848,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.053293465406475e-7,1.0997939741121972e-7,4.811798428092265e-7
CUW,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CYP,freshwater fish,36.961171377604785,17.5819331947106,2.6521303437855455,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.5650614473555445e-9,1.6443316465111397e-9,7.194249666926702e-9
CZE,freshwater fish,4519.801681092332,2150.009002649087,324.31610632289164,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.582391367755533e-7,2.0107731067954034e-7,8.797497624351657e-7
DNK,freshwater fish,87.33052034269427,41.54195652616429,6.26635775617698,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.0786162254464998e-8,3.885167405511023e-9,1.6998313188435494e-8
DJI,freshwater fish,53.81438293341117,25.598779756831508,3.861424099677538,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,6.646595756740423e-9,2.3940987148608963e-9,1.0474616795536426e-8
DMA,freshwater fish,0,0,0,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DOM,freshwater fish,1269.5035272054818,603.885790786934,91.09258988703142,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.5679593999120668e-7,5.647777782298105e-8,2.4710053787132355e-7
ECU,freshwater fish,237.726596764683,113.08335172123596,17.057952908562388,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.9361529449768725e-8,1.0576000481262147e-8,4.627192336848417e-8
EGY,freshwater fish,212764.92662668752,101209.42022942838,15266.840767439728,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.6278522235402842e-5,9.465503637470346e-6,4.141329794123329e-5
SLV,freshwater fish,2004.5711152754063,953.5475776120456,143.83699658174788,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.4758388264639683e-7,8.91795254229057e-8,3.9017662430306706e-7
GNQ,freshwater fish,1007.7480275892736,479.3722124540574,72.31045508690111,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.244666090908537e-7,4.483277752604625e-8,1.9615154611206478e-7
ERI,freshwater fish,9.51785216447535,4.527514542310528,0.6829487159696673,freshwater fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.1755466171183786e-9,4.234309935951921e-10,1.852587518522843e-9
