iso3c,species_class_final,million_kcal,tonnes_protein,tonnes_product
MAC,Medium pelagic,15.871912693530172,2.748792681271581,23.245318299695864
MAC,Reef-associated,14.10231767803503,2.5248456144612357,20.46850483622797
MAC,Small pelagic,0,0,0
MAF,Benthic,35.67640173032424,6.159001550279238,161.85333251556065
MAF,Demersal,1814.561108917164,313.7730362243912,2661.4632262592086
MAF,forage_fish,13.145777571443599,2.2624870180977976,18.02116491180903
MAF,Large pelagic,160.80378245778317,30.016867413773376,226.52653647543997
MAF,Medium pelagic,2.2652975009635563,0.39249591637543835,3.108411893846217
MAF,Reef-associated,41.85219131097647,7.335750126100699,57.631309505918885
MAF,Small pelagic,0,0,0
MAR,Benthic,751.0569290444487,129.6588379427547,3407.3241969192895
MAR,Demersal,63112.457925961906,10908.910778560296,95909.34128720022
MAR,forage_fish,1391187.6024511745,167521.35500500398,1349812.6116485454
MAR,Large pelagic,10897.851249546155,1777.5677210325218,12025.720897315026
MAR,Medium pelagic,10513.468806815254,1806.9488518871785,15087.874388704022
MAR,Reef-associated,60828.28490305631,10502.309281830032,89377.47588123607
MAR,Small pelagic,989.3975328377408,162.95525037111145,1378.69795620624
MCO,Benthic,0.05619276398510084,0.009700847162636939,0.254930028622208
MCO,Demersal,12.882053289133903,2.1320189860318686,18.102806458190287
MCO,forage_fish,20.436793591445625,3.1885539433360726,24.10891967106817
MCO,Large pelagic,2.3299215608899697,0.37887977456742544,2.6261634010007913
MCO,Medium pelagic,0.9232686138979652,0.15573498706408437,1.240291790114432
MCO,Reef-associated,3.83114146121495,0.6609407645607872,5.621767367259247
MCO,Small pelagic,0.0018639472315969904,3.069948910548177e-4,0.00259735864845794
MDA,Benthic,0,0,0
MDA,Demersal,0,0,0
MDA,forage_fish,0,0,0
MDA,Large pelagic,0,0,0
MDA,Medium pelagic,0,0,0
MDA,Reef-associated,0,0,0
MDA,Small pelagic,0,0,0
MDG,Benthic,8618.030077158945,1487.7750566548698,39097.46555303273
MDG,Demersal,129098.42335427993,22292.701212371627,201247.73163985406
MDG,forage_fish,5385.763152052337,948.2331588956152,6859.495324680887
MDG,Large pelagic,3865.7055578460245,670.0332804855343,4597.401471130638
MDG,Medium pelagic,3279.0310481483766,564.5020212638354,4783.78691877585
MDG,Reef-associated,0.09958428442567786,0.017728300912021586,0.118833152243421
MDG,Small pelagic,0,0,0
MDV,Benthic,0,0,0
MDV,Demersal,4411.950339996413,761.6667644306694,6463.561171004562
MDV,forage_fish,10.620848284875878,1.8378104204872145,14.66729944179346
MDV,Large pelagic,128203.50473085308,21663.443027138568,148068.05310403215
MDV,Medium pelagic,334.6971004505048,53.39032037131729,377.07124608424124
MDV,Reef-associated,62.01741120609295,11.040530481159918,74.0048945483631
MDV,Small pelagic,0,0,0
MEX,Benthic,12734.596536515297,2198.4391924792217,57773.11577709339
MEX,Demersal,286522.77601924806,50561.11404353667,478664.6964905075
MEX,forage_fish,553060.9480033392,77510.12609240122,611970.0046686312
MEX,Large pelagic,32798.08716738185,5398.896876896782,36899.33468770134
MEX,Medium pelagic,17075.31214034673,2765.7298632960296,21874.730295409725
MEX,Reef-associated,98722.57286144534,17117.461759605572,138005.05883187035
MEX,Small pelagic,1195.318371231422,210.145133104392,1783.06222843291
MHL,Benthic,1.8945272839411529,0.32706203296623293,8.594912591392175
MHL,Demersal,1961.221872300475,338.5785717218011,2873.1762719525823
MHL,forage_fish,22.862074080889464,3.974834074445941,30.0522499245255
MHL,Large pelagic,27307.915340398904,4589.892812561484,31279.666443123067
MHL,Medium pelagic,60.6322991671214,10.640406809475119,89.98033481207742
MHL,Reef-associated,0,0,0
MHL,Small pelagic,0,0,0
MKD,Benthic,0,0,0
MKD,Demersal,0,0,0
MKD,forage_fish,0,0,0
MKD,Large pelagic,0,0,0
MKD,Medium pelagic,0,0,0
MKD,Reef-associated,0,0,0
MKD,Small pelagic,0,0,0
MLI,Benthic,0,0,0
MLI,Demersal,0,0,0
MLI,forage_fish,0,0,0
MLI,Large pelagic,0,0,0
MLI,Medium pelagic,0,0,0
MLI,Reef-associated,0,0,0
MLI,Small pelagic,0,0,0
MLT,Benthic,158.1521023973212,27.302614518355167,717.4895330206829
MLT,Demersal,3297.7301212005864,560.2861753327178,5713.347021785198
MLT,forage_fish,4186.025420554748,599.3605374404463,4613.5149099581895
MLT,Large pelagic,1540.1802803430064,243.3462256501727,1678.6523514549783
MLT,Medium pelagic,367.88551498795675,63.09563177500723,514.2049533465394
MLT,Reef-associated,460.70019497612384,79.45506139016086,671.7112211152889
MLT,Small pelagic,2.4233886851855786,0.4041743881594154,3.4214943658763417
MMR,Benthic,5634.901143048556,972.7820966374934,25563.88772870402
MMR,Demersal,1021849.3658539938,176618.57655719417,1526640.1457293127
MMR,forage_fish,160241.3304358192,21761.809191934397,171281.0237479963
MMR,Large pelagic,24247.912461819476,3915.3165298010795,26457.906757241573
MMR,Medium pelagic,99773.69773464213,17346.89839512782,139465.8966102762
MMR,Reef-associated,16956.920165301573,2963.521897839474,24138.386018848538
MMR,Small pelagic,0,0,0
MNE,Benthic,16.618049949361662,2.868859818722702,75.39120073109974
MNE,Demersal,935.8079855932476,158.7617035877873,1762.7459229197345
MNE,forage_fish,3558.2566491749712,464.4183681008644,3669.5893998639417
MNE,Large pelagic,399.73843519989396,67.39565323015464,480.12947505687254
MNE,Medium pelagic,246.14733894777635,42.60998006901416,358.7977764043179
MNE,Reef-associated,223.6496346555515,38.60024602735203,328.12835111981224
MNE,Small pelagic,0.10044107006741225,0.016542794152147672,0.13996183882118
MNG,Benthic,0,0,0
MNG,Demersal,0,0,0
MNG,forage_fish,0,0,0
MNG,Large pelagic,0,0,0
MNG,Medium pelagic,0,0,0
MNG,Reef-associated,0,0,0
MNG,Small pelagic,0,0,0
MNP,Benthic,0,0,0
MNP,Demersal,0.01054786313074486,0.0018209321070396076,0.016232362388893352
MNP,forage_fish,0.23822489226286414,0.04112599392317556,0.3284383881253429
MNP,Large pelagic,4.125197908585048,0.6976890826469477,4.674468503601792
MNP,Medium pelagic,0.01596987338702338,0.0028637872389056735,0.02150647691581817
MNP,Reef-associated,7.418895719378391,1.2848939799745662,10.164816335658097
MNP,Small pelagic,0,0,0
MOZ,Benthic,1653.8810288263721,285.5180266641333,7503.1713714638545
MOZ,Demersal,138060.11824152368,23866.829174640796,211448.5648770071
MOZ,forage_fish,3857.954855447866,666.0463391383818,4868.118640903922
MOZ,Large pelagic,887.6111683796954,152.3982681949427,1091.9389747797177
MOZ,Medium pelagic,4769.410358855141,816.6790050902378,6747.059472854186
MOZ,Reef-associated,1669.2626990197455,289.24625183713414,2315.054534672029
MOZ,Small pelagic,0,0,0
MRT,Benthic,841.3286440051872,145.24291047877446,3816.8603942278723
MRT,Demersal,378709.4738086594,65928.0128120463,560767.964413376
MRT,forage_fish,951202.1488052848,117306.10167710233,950345.3498624681
MRT,Large pelagic,12296.171199268223,2195.6987843320453,15958.470819720082
MRT,Medium pelagic,29840.37777767416,4964.033457531157,39693.66986494613
MRT,Reef-associated,166859.83351632173,28822.78965204905,243259.5278586613
MRT,Small pelagic,0,0,0
MSR,Benthic,16.076923837355334,2.775442422317763,72.93627085332093
MSR,Demersal,290.3978988446835,50.57129720561735,428.0931621799546
MSR,forage_fish,43.534283947295926,7.512365551823082,59.99189778165008
MSR,Large pelagic,21.56217271090977,3.8999586991007864,28.36910588316802
MSR,Medium pelagic,1.6969064042809539,0.30368490409989385,2.400405038081331
MSR,Reef-associated,92.7690828242607,16.02282088991191,126.0198716828668
MSR,Small pelagic,0,0,0
MTQ,Benthic,1.262804556149441,0.2180044747173388,5.72897253690508
MTQ,Demersal,42.83443344576504,7.396251685284259,62.76155588751718
MTQ,forage_fish,188.33714495303033,32.513621341412005,259.65846245310473
MTQ,Large pelagic,23.484414955571175,4.572022254571686,33.85955007996913
MTQ,Medium pelagic,0,0,0
MTQ,Reef-associated,0,0,0
MTQ,Small pelagic,0,0,0
MUS,Benthic,3.4211805601233247,0.5906160753783296,15.52088910140154
MUS,Demersal,6205.200695720465,1072.5848857902633,9183.187565427399
MUS,forage_fish,722.9796673270259,117.97249112206433,939.2791325528011
MUS,Large pelagic,22891.07873532505,3870.284467641376,26490.186766570638
MUS,Medium pelagic,297.1503195977851,53.85715612437074,421.0395042195683
MUS,Reef-associated,4628.973432238385,799.5708835047433,6452.5612148781265
MUS,Small pelagic,0,0,0
MWI,Benthic,0,0,0
MWI,Demersal,0,0,0
MWI,forage_fish,0,0,0
MWI,Large pelagic,0,0,0
MWI,Medium pelagic,0,0,0
MWI,Reef-associated,0,0,0
MWI,Small pelagic,0,0,0
MYS,Benthic,16569.655484065035,2860.505232152008,75171.64928802609
MYS,Demersal,739063.4229632113,128832.11659706701,1170911.1109220334
MYS,forage_fish,564157.4879444146,86958.2217928574,681978.4606561898
MYS,Large pelagic,170533.9926535056,27814.211878516875,186920.2045625298
MYS,Medium pelagic,219320.6223931054,38196.93493921718,307222.8230216538
MYS,Reef-associated,93273.13473468243,16649.36385135324,134873.1236202794
MYS,Small pelagic,0.007793093025922157,0.0013383788198252481,0.01078996459369263
MYT,Benthic,0,0,0
MYT,Demersal,988.6494538721918,170.67736018294462,1448.3780129598495
MYT,forage_fish,7.5836331876771075,1.0615408988876514,8.519412294384018
MYT,Large pelagic,1291.738803438428,222.15682085727101,1529.5056445684536
MYT,Medium pelagic,123.1228484573298,22.04202403630536,173.68394709192796
MYT,Reef-associated,77.88851891590626,13.63573180354694,107.56240431688126
MYT,Small pelagic,0,0,0
"NAM",Benthic,858.5997147431762,148.224504650023,3895.2141580459165
"NAM",Demersal,144304.94484112383,25807.949469877858,224741.83543716863
"NAM",forage_fish,389684.3906549314,50350.9649367172,386940.2070346686
"NAM",Large pelagic,8530.223355993088,1365.1757423784632,9352.46382220602
"NAM",Medium pelagic,947.5910768760823,168.9181197006154,1412.1864593427858
"NAM",Reef-associated,443.45557223348203,76.55345779009126,644.8690767825848
"NAM",Small pelagic,3.315932734480083,0.5795123538932928,4.891624949671763
NCL,Benthic,41.63336129941965,7.187382256896983,188.8783045182455
NCL,Demersal,1021.163146253409,176.28910731625965,1495.7888714981714
NCL,forage_fish,0,0,0
NCL,Large pelagic,2798.177535254652,473.28381935622673,3156.2865991449758
NCL,Medium pelagic,0.017046814647698163,0.0029950821256106027,0.02534415186603129
NCL,Reef-associated,38.77471555055698,7.458069678314984,58.09972321781516
NCL,Small pelagic,0,0,0
NER,Benthic,0,0,0
NER,Demersal,0,0,0
NER,forage_fish,0,0,0
NER,Large pelagic,0,0,0
NER,Medium pelagic,0,0,0
NER,Reef-associated,0,0,0
NER,Small pelagic,0,0,0
NFK,Benthic,274.35118982887053,47.36266331592321,1244.65058693598
NFK,Demersal,152.1596234109303,26.44400534363084,244.4418242289885
NFK,forage_fish,54.73161242829103,9.447710311072498,75.45001499502683
NFK,Large pelagic,593.2308698882192,103.17307634649691,687.3983262509547
NFK,Medium pelagic,40.564784665072985,6.22530051739123,46.555515274735775
NFK,Reef-associated,22.712202050546676,3.9220200314749505,33.44195784318807
NFK,Small pelagic,0,0,0
NGA,Benthic,7353.831460753882,1269.5299181132907,33362.16857512025
NGA,Demersal,202932.51741598218,36355.17753322825,339271.346558727
NGA,forage_fish,272894.82236414147,34023.82541474811,281023.49957399606
NGA,Large pelagic,7115.732343876156,1190.5339601405929,8194.004135857524
NGA,Medium pelagic,20551.727600822232,4125.133276345008,32625.43351394567
NGA,Reef-associated,20744.152682037362,3742.3737580705156,29407.964441998956
NGA,Small pelagic,0,0,0
NIC,Benthic,1452.8097739139957,250.80605710837781,6590.9702776805625
NIC,Demersal,23010.34832482911,4025.670536686041,35320.68662877353
NIC,forage_fish,176.8019559492404,27.11177105622687,216.04029789542207
NIC,Large pelagic,1570.4524136750128,294.49777950267446,2117.1443131471647
NIC,Medium pelagic,209.02364275006306,38.93259852530672,295.17124664282267
NIC,Reef-associated,2379.1662687131475,435.77036462656355,3490.9284592612926
NIC,Small pelagic,0,0,0
NIU,Benthic,0,0,0
NIU,Demersal,0.24618513336959894,0.04250021147144653,0.3606604893076443
NIU,forage_fish,0.048837651986609436,0.008536576087160682,0.0664903072912775
NIU,Large pelagic,458.5843142898313,76.90153264413586,525.9940263179988
NIU,Medium pelagic,0,0,0
NIU,Reef-associated,0,0,0
NIU,Small pelagic,0,0,0
NLD,Benthic,951.2571697225671,164.22043981121763,4315.573755523986
NLD,Demersal,82514.38960327541,15229.104454018143,138755.3566596568
NLD,forage_fish,108652.4236224527,16179.208621925161,131949.6475190021
NLD,Large pelagic,0,0,0
NLD,Medium pelagic,366.5934956475825,67.11504336355058,556.5616851001917
NLD,Reef-associated,1386.0988209229422,239.5451364378253,2013.8807480464038
NLD,Small pelagic,2.0271740249099377,0.3684441037027031,3.17063153822438
NOR,Benthic,3869.2779902260286,667.9734498002263,17553.775234425862
NOR,Demersal,584037.0132976723,120085.26291617156,1080472.5701736817
NOR,forage_fish,1970830.3598303928,338003.99173385894,2815843.6497730915
NOR,Large pelagic,22.110041980740142,3.800994755164389,32.2459129464172
NOR,Medium pelagic,36957.14545534718,6900.652821541427,55053.14055399772
NOR,Reef-associated,2379.691227362181,411.1851095409818,3495.465851903503
NOR,Small pelagic,18918.67426316805,3115.9360882747756,26362.668649617215
NPL,Benthic,0,0,0
NPL,Demersal,0,0,0
NPL,forage_fish,0,0,0
NPL,Large pelagic,0,0,0
NPL,Medium pelagic,0,0,0
NPL,Reef-associated,0,0,0
NPL,Small pelagic,0,0,0
NRU,Benthic,0,0,0
NRU,Demersal,484.45649845918217,83.63431916044452,709.7277431854757
NRU,forage_fish,8.285834262835985,1.2453549121290666,9.52248191401203
NRU,Large pelagic,3180.5257827925975,535.0981718304719,3642.200594895852
NRU,Medium pelagic,594.5727285719156,102.64956296797409,812.1560513542272
NRU,Reef-associated,0,0,0
NRU,Small pelagic,0,0,0
NZL,Benthic,954.8112065762539,164.83399155494632,4331.697374520107
NZL,Demersal,173157.36977065666,34447.24671646745,293039.8658831085
NZL,forage_fish,61842.51921559303,10752.75094464439,81393.0989602066
NZL,Large pelagic,11139.526001754848,1872.7626385738668,12463.781264015028
NZL,Medium pelagic,23846.21328716184,4345.758321910611,36447.521387606874
NZL,Reef-associated,118.50830909617333,20.459379847189677,174.09992524927526
NZL,Small pelagic,5111.8462735814,882.0993603980432,7136.722301716966
OMN,Benthic,207.9835076035659,35.905267449493834,943.5599494693394
OMN,Demersal,84432.8555065869,14661.689763721573,124737.22468179381
OMN,forage_fish,170202.57969444746,20835.849794976602,168001.94831050787
OMN,Large pelagic,56543.42493744314,9267.86597341527,61702.269211258485
OMN,Medium pelagic,23192.310049168038,4325.764963086046,33530.92097515247
OMN,Reef-associated,79687.49093941024,13764.361449548107,110400.43046136592
OMN,Small pelagic,0,0,0
PAK,Benthic,8137.757807007327,1404.8631733663235,36918.61164207958
PAK,Demersal,178949.83063847228,30976.219579832883,278627.3156845631
PAK,forage_fish,133156.29735496666,18725.57036498187,146347.47130051712
PAK,Large pelagic,74451.11709016234,12539.838614135379,88034.19051573322
PAK,Medium pelagic,44435.18076197726,7688.134812925076,60657.02960978969
PAK,Reef-associated,91829.5441769755,16299.182839089017,130882.51668368327
PAK,Small pelagic,0,0,0
PAN,Benthic,2.7392320637752805,0.47288778321572117,12.427089520035981
PAN,Demersal,1426.5315116112158,248.36960207640118,2661.7091485051214
PAN,forage_fish,53858.006699564015,7756.800570269053,59866.37060050099
PAN,Large pelagic,6173.208640102464,1079.1901768136352,7410.525627664706
PAN,Medium pelagic,477.32375733049264,81.05539518190837,569.4572867098574
PAN,Reef-associated,1618.5835430541163,279.5025761407187,2198.7637420354936
PAN,Small pelagic,0,0,0
PCN,Benthic,0,0,0
PCN,Demersal,1.5420119129097083,0.2662054832196675,2.2590428732075063
PCN,forage_fish,0.14118556546905106,0.02437359359203049,0.194651193285265
PCN,Large pelagic,1298.7008725877072,218.2453454824673,1482.2119105437891
PCN,Medium pelagic,0,0,0
PCN,Reef-associated,0,0,0
PCN,Small pelagic,0,0,0
PER,Benthic,1512.4891335327713,261.1088132885026,6861.717964336507
PER,Demersal,202931.64594180047,35873.370983363595,319652.088267531
PER,forage_fish,3319723.265754777,523058.311868501,3939756.8607135364
PER,Large pelagic,221229.49843480898,36092.00916723022,236706.64163830125
PER,Medium pelagic,477038.9831381105,83834.65210144917,710774.0464852562
PER,Reef-associated,15740.101454686752,2730.3997824668945,22666.646365407767
PER,Small pelagic,1662.9424324484619,292.58427860227397,2482.1206400877104
PHL,Benthic,11674.816225143835,2015.4838420481196,52965.20447408624
PHL,Demersal,156286.96782992576,27753.924103250796,265740.3245649463
PHL,forage_fish,831699.5775181669,117235.66299425026,917995.5457509559
PHL,Large pelagic,183228.7315938158,30743.03957367279,209359.18365828926
PHL,Medium pelagic,373029.29027877736,65111.96451173596,489777.59923067776
PHL,Reef-associated,53755.82235363015,9337.673869512726,74496.88804323364
PHL,Small pelagic,7.172247058147734e-6,1.2381820645485858e-6,1.00132578257565e-5
PLW,Benthic,0.09107019130553766,0.015721917632693268,0.413158649435831
PLW,Demersal,1570.803704089624,271.2075166029514,2301.4576260459166
PLW,forage_fish,1532.2393913946596,199.53003764614365,1533.2773735161456
PLW,Large pelagic,6596.6506961463065,1110.4886071468995,7566.404083349911
PLW,Medium pelagic,286.5367445782579,45.708894314450774,322.816969909821
PLW,Reef-associated,145.59152593750187,25.309187093005082,200.9246914903879
PLW,Small pelagic,0,0,0
PNG,Benthic,1042.1944879064297,179.91941887043666,4728.129598720907
PNG,Demersal,9192.200562408354,1598.7508986005807,15016.092902834083
PNG,forage_fish,2359.9932717558954,358.10216817975044,2746.7915714292635
PNG,Large pelagic,339570.13372909033,57368.23662006685,391565.59770971356
PNG,Medium pelagic,1600.2532887456812,278.9759755474065,2076.2484342502526
PNG,Reef-associated,2288.1636623702843,416.5004654112173,3302.6694597172327
PNG,Small pelagic,0,0,0
POL,Benthic,4.278578346795756,0.7386330849758248,19.4106504656045
POL,Demersal,14659.418309163482,2659.0964010687726,22917.30064320568
POL,forage_fish,66172.5048236983,10357.500838790904,88933.60678829755
POL,Large pelagic,0,0,0
POL,Medium pelagic,303.9466601728655,57.19138105096902,447.33608162710203
POL,Reef-associated,3.521610246467165e-5,6.716473150478614e-6,5.35704284915051e-5
POL,Small pelagic,0,0,0
PRI,Benthic,5.0701360532336555,0.8752837813643753,23.00171476726168
PRI,Demersal,1141.5069689834052,196.64091366756344,1671.4921169939496
PRI,forage_fish,45.987599215915886,7.656775616619261,60.181525692168286
PRI,Large pelagic,42.09717977936119,7.090072851110983,47.605803870463625
PRI,Medium pelagic,10.46458828212691,1.786963612024286,13.947429773038925
PRI,Reef-associated,54.03826312722827,9.662572315706353,77.07698946303546
PRI,Small pelagic,0,0,0
PRK,Benthic,8433.380087698923,1455.8979749934458,38259.762906645476
PRK,Demersal,163941.30547157925,29615.19205335675,257642.22428431362
PRK,forage_fish,18695.654783671744,2626.9323133933503,20600.386470082303
PRK,Large pelagic,3562.460249706088,587.189857611518,4109.828877951727
PRK,Medium pelagic,8582.05334833617,1493.4951646511652,12173.315834544483
PRK,Reef-associated,1575.8055461319382,276.62754333039373,2314.945291711663
PRK,Small pelagic,1.6111796163913712,0.2781462612216913,2.24938666665182
PRT,Benthic,322.8875148330986,55.74173986084867,1464.8456057434794
PRT,Demersal,26540.322876215698,4789.481621933687,41704.2553778384
PRT,forage_fish,93640.6943408445,12194.912025401602,96765.56965563797
PRT,Large pelagic,15309.30707165829,2533.064080998994,17664.490425730546
PRT,Medium pelagic,7610.906463697169,1350.1373061702766,10836.014039108803
PRT,Reef-associated,4026.157340293099,696.0825031034085,5871.020304940152
PRT,Small pelagic,84.38303057157947,14.69165966264757,124.56794737583287
PRY,Benthic,0,0,0
PRY,Demersal,0,0,0
PRY,forage_fish,0,0,0
PRY,Large pelagic,0,0,0
PRY,Medium pelagic,0,0,0
PRY,Reef-associated,0,0,0
PRY,Small pelagic,0,0,0
PSE,Benthic,2.6543771667673535,0.4582388439484972,12.04212783121959
PSE,Demersal,80.51065210017747,14.021483239547793,122.21413330617631
PSE,forage_fish,39.097491801906806,5.6540227789026964,43.92903987452243
PSE,Large pelagic,14.72986307470869,2.4008419674065924,15.831883786073009
PSE,Medium pelagic,6.4408235392335005,1.189679679883544,9.894628336282455
PSE,Reef-associated,9.142854804327037,1.6050903798463558,12.920803757269548
PSE,Small pelagic,0,0,0
PYF,Benthic,93.02491302100448,16.059371341363995,422.026646443498
PYF,Demersal,3580.7639961642685,618.4203952264779,5242.30101075126
PYF,forage_fish,41.68942182684142,7.2041538192628405,57.420204127351084
PYF,Large pelagic,9605.026865939391,1655.9581391794213,11328.796751276952
PYF,Medium pelagic,5.839138165579415,1.110961270185809,8.628259673371895
PYF,Reef-associated,404.6074075133382,69.71993887838347,548.6957729200587
PYF,Small pelagic,0,0,0
QAT,Benthic,303.6850259227408,52.426714991970485,1377.7295662328922
QAT,Demersal,31232.115171969086,5537.454652398097,48179.30734331853
QAT,forage_fish,24840.461685454564,3579.380701301778,27739.051225807463
QAT,Large pelagic,10454.286825743866,1738.9115056763558,11597.718252812072
QAT,Medium pelagic,5673.256474552439,1034.068328671305,8068.0304654777965
QAT,Reef-associated,22149.208793441514,3938.4848374696594,30880.166518956263
QAT,Small pelagic,0,0,0
REU,Benthic,0.4655963997064421,0.08037831195176272,2.11227380690922
REU,Demersal,20.5932406153181,3.556643437553506,30.177477000837033
REU,forage_fish,2.858903502085269,0.49369813064152385,3.965030881758651
REU,Large pelagic,2026.9216388542468,346.83231888795086,2370.903791538336
REU,Medium pelagic,41.687035287552064,6.709928105026213,47.94762497413348
REU,Reef-associated,5.103895246542192,0.8814639390998636,6.919529108246249
REU,Small pelagic,0,0,0
ROU,Benthic,0.6840307187250394,0.11808775696920182,3.10324601134195
ROU,Demersal,2471.2889236729225,427.6642434264181,3625.589305842457
ROU,forage_fish,1353.7316621490434,194.9150676208359,1595.5107136411514
ROU,Large pelagic,6.041151826821293,0.9038238068773897,6.728234299419131
ROU,Medium pelagic,6.981333590995344,0.8522489849576679,7.080822653458863
ROU,Reef-associated,0,0,0
ROU,Small pelagic,0,0,0
RUS,Benthic,49716.787522244544,8582.865888185657,225550.42975658833
RUS,Demersal,4320618.795675396,792219.3712743327,6993986.314962298
RUS,forage_fish,1251205.0981063228,177425.40497404276,1424582.8761701563
RUS,Large pelagic,35663.29958057082,6096.448181340767,43352.147726063085
RUS,Medium pelagic,448417.35440593783,76094.40711123042,623086.3483648488
RUS,Reef-associated,123119.0666600331,21544.02878157816,180881.92123998824
RUS,Small pelagic,14679.999541661024,2439.1091676383894,20463.295441568265
RWA,Benthic,0,0,0
RWA,Demersal,0,0,0
RWA,forage_fish,0,0,0
RWA,Large pelagic,0,0,0
RWA,Medium pelagic,0,0,0
RWA,Reef-associated,0,0,0
RWA,Small pelagic,0,0,0
SAU,Benthic,11039.050384958822,1905.7283004183193,50080.92200884996
SAU,Demersal,567762.2638647185,100110.62389930988,882069.6347183409
SAU,forage_fish,485792.4910393228,71565.48097621439,562002.5164558229
SAU,Large pelagic,132306.66300657575,22577.557288448617,153081.441947725
SAU,Medium pelagic,110809.79412618338,19642.27501963261,154200.4350934523
SAU,Reef-associated,153291.76064957518,27774.870501380487,219484.26793683527
SAU,Small pelagic,0,0,0
SDN,Benthic,4553.018877174688,786.0111716124765,20655.70636431675
SDN,Demersal,128447.79737452109,22726.1754006949,199920.6641475428
SDN,forage_fish,156211.9788303518,22797.285951442784,180259.68864542776
SDN,Large pelagic,36234.59459488092,6178.634461755215,41826.19162595274
SDN,Medium pelagic,29053.526033047656,5149.244976845963,40206.38665123888
SDN,Reef-associated,39199.47564550229,7117.601155118259,56295.7417876806
SDN,Small pelagic,0,0,0
SEN,Benthic,157.08265387429745,27.11799009459641,712.6377598874606
SEN,Demersal,112406.11239869549,19811.01892573134,172620.25907871439
SEN,forage_fish,435643.87006496097,55289.88194605376,444920.5026690608
SEN,Large pelagic,9528.90152878396,1599.4135099950806,10701.945348129255
SEN,Medium pelagic,13082.531129514846,2226.323033323845,17747.467040464457
SEN,Reef-associated,20960.331176538424,3632.404364550392,30287.397766027625
SEN,Small pelagic,0,0,0
SGP,Benthic,442.7229385875278,76.42954818470653,2008.5036471199653
SGP,Demersal,3099.8280904228986,545.2208534491845,4860.83716063881
SGP,forage_fish,3158.475421377331,489.99099733294923,3831.3709808669014
SGP,Large pelagic,951.9350190229712,153.66784708241374,1016.2730568664745
SGP,Medium pelagic,1250.167636628155,221.0807124984674,1761.9301795867527
SGP,Reef-associated,1337.8111493073736,238.88512933768695,1907.476159293872
SGP,Small pelagic,0,0,0
SHN,Benthic,13.782653145555981,2.379370619607294,62.5278400937559
SHN,Demersal,29903.181806321198,5167.841098701201,43835.398358755694
SHN,forage_fish,94.238248843243,16.032269208095315,127.6759328962186
SHN,Large pelagic,1746.0644224260232,289.55940905506486,1967.5976886561157
SHN,Medium pelagic,25.818941848385734,4.736221075407899,35.87707397336004
SHN,Reef-associated,0.040957515901997595,0.00707070757423319,0.0603041599675864
SHN,Small pelagic,0,0,0
SJM,Benthic,0,0,0
SJM,Demersal,16573.99874297104,3409.7240180022377,30899.703899266784
SJM,forage_fish,8603.155219735676,1843.7738985182189,15313.200450923108
SJM,Large pelagic,0,0,0
SJM,Medium pelagic,0,0,0
SJM,Reef-associated,0,0,0
SJM,Small pelagic,2979.4750271759262,490.7239839535275,4151.81561930239
SLB,Benthic,0.5760271305908552,0.09944253955679784,2.6132655252130057
SLB,Demersal,11182.948534339008,1930.5705548651795,16454.788496339366
SLB,forage_fish,965.6825455343036,126.59285969135,973.2093421278812
SLB,Large pelagic,32470.095016479576,5467.301792770886,37262.11494256841
SLB,Medium pelagic,19.528669111517946,3.4007843422553163,28.64430616342084
SLB,Reef-associated,8.49018600111683e-4,1.5144454945112827e-4,0.00120427006659217
SLB,Small pelagic,0,0,0
SLE,Benthic,272.466188206553,47.037245747136716,1236.098889467286
SLE,Demersal,29619.793920901768,5259.373810243057,45729.464727250604
SLE,forage_fish,167734.66575899365,20403.281865394198,170375.5677386176
SLE,Large pelagic,1640.3791127864322,282.025021871322,2010.4199200060104
SLE,Medium pelagic,7914.003492903493,1444.8224183516909,11155.69256285184
SLE,Reef-associated,3991.9414553356182,676.0250259510185,5365.190422662619
SLE,Small pelagic,0,0,0
SLV,Benthic,11.711633690080639,2.0218398312349546,53.132234474472504
SLV,Demersal,3780.415845188028,653.4866767524707,5894.670981920692
SLV,forage_fish,17.717752677567077,2.734125807650068,21.52966458807962
SLV,Large pelagic,525.8839234939688,90.65281069651257,625.4919706942555
SLV,Medium pelagic,549.973359622659,100.01380368032014,737.9560596745496
SLV,Reef-associated,134.4738056938512,25.768628627654394,200.77414913040266
SLV,Small pelagic,0,0,0
SMR,Benthic,0,0,0
SMR,Demersal,0,0,0
SMR,forage_fish,0,0,0
SMR,Large pelagic,0,0,0
SMR,Medium pelagic,0,0,0
SMR,Reef-associated,0,0,0
SMR,Small pelagic,0,0,0
SOM,Benthic,900.99618998860706,155.54362720999345,4087.5544858978114
SOM,Demersal,150730.05446722204,26021.53715170456,220834.10259683713
SOM,forage_fish,1254.5720949766599,166.91543039325123,1316.451145284635
SOM,Large pelagic,1369.576415069582,225.7869673326048,1534.2164747615718
SOM,Medium pelagic,1272.9777522966494,219.15377446819517,1759.568934045129
SOM,Reef-associated,1062.6853903114534,183.96033012750723,1462.2076356316495
SOM,Small pelagic,0,0,0
SPM,Benthic,85.82805478993134,14.816940522881437,389.37661920291043
SPM,Demersal,572.9998508313399,110.75443003494983,991.5966538121585
SPM,forage_fish,466.59614085747023,70.39218391771492,585.1049699818252
