iso3c,product,tonnes,product_tonnes_to_mill_kcal,product_tonnes_to_tonnes_protein,million_kcal,tonnes_protein
NOR,chickens_eggs,70075.16504596184,1.347665156943461,0.10607382782442676,94437.8582995051,7433.140991853645
NOR,chickens_meat,91257.16504596184,1.2979377867544766,0.12379158521703051,118446.12282524368,11296.869123451803
NOR,cows_meat,90274.99,2.0848951665824287,0.143624929072276,188213.8903142771,12965.739035750426
NOR,cows_milk,1544074,0.6667921783456684,0.03377826275535814,1029576.4659869096,52156.13728571687
NOR,goats_meat,389.23,1.4085299127960191,0.15268677320339286,548.2420979575945,59.430272733956606
NOR,goats_milk,21696,0.7502654071524572,0.035507431374429806,16277.75827357971,770.369231099629
NOR,pigs_meat,142923,3.2303575643687106,0.11067792825595003,461692.3941722692,15818.421540125146
NOR,sheep_meat,28969.72,2.205370196003507,0.1340347089575894,63888.95707456672,3882.947988782857
NPL,buffaloes_milk,1245954,1.0733332764111474,0.041995432670972443,1337323.8890775747,52324.3773181288
NPL,chickens_eggs,142078.4122223886,1.347665156943461,0.10607382782442676,191474.1257059631,15070.80103564558
NPL,chickens_meat,132430.4122223886,1.2979377867544766,0.12379158521703051,171886.43613891007,16393.770659954298
NPL,cows_meat,62964.08,2.0848951665824287,0.143624929072276,131273.50606030936,9043.211524101112
NPL,cows_milk,665285,0.6667921783456684,0.03377826275535814,443606.834370698,22472.17153719844
NPL,goats_meat,92080.16,1.4085299127960191,0.15268677320339286,129697.65973504349,14059.422506452127
NPL,goats_milk,125040,0.7502654071524572,0.035507431374429806,93813.18651034324,4439.849219058703
NPL,pigs_meat,31895.5,3.2303575643687106,0.11067792825595003,103033.8696943222,3530.1278606876544
NPL,sheep_meat,3691.04,2.205370196003507,0.1340347089575894,8140.109608256785,494.72747215082074
NPL,sheep_milk,17936,0.9525121771438787,0.058559218635291344,17084.25840925261,1050.3181454425855
NRU,chickens_eggs,28,1.347665156943461,0.10607382782442676,37.73462439441691,2.9700671790839492
NRU,chickens_meat,4,1.2979377867544766,0.12379158521703051,5.191751147017906,0.49516634086812206
NRU,pigs_meat,81.37,3.2303575643687106,0.11067792825595003,262.854195012682,9.005863022186654
NZL,chickens_eggs,63013.53543998422,1.347665156943461,0.10607382782442676,84921.14612828867,6684.0869088693
NZL,chickens_meat,223996.53543998423,1.2979377867544766,0.12379158521703051,290733.5674496438,27728.886205238403
NZL,cows_meat,782928.9,2.0848951665824287,0.143624929072276,1632324.6793876977,112448.10773113508
NZL,cows_milk,21372000,0.6667921783456684,0.03377826275535814,14250682.435603624,721909.0316075141
NZL,goats_meat,1665.22,1.4085299127960191,0.15268677320339286,2345.512181386187,254.25706847375386
NZL,pigs_meat,49078.05,3.2303575643687106,0.11067792825595003,158539.6500619658,5431.856896841929
NZL,sheep_meat,507234.22,2.205370196003507,0.1340347089575894,1118639.231181086,67986.99105102987
OMN,chickens_eggs,22588.507803376062,1.347665156943461,0.10607382782442676,30441.744913955394,2396.0494875460327
OMN,chickens_meat,7248.50780337606,1.2979377867544766,0.12379158521703051,9408.112175586477,897.3042714379382
OMN,cows_meat,17338.77,2.0848951665824287,0.143624929072276,36149.517767484416,2490.279611450507
OMN,cows_milk,96073,0.6667921783456684,0.03377826275535814,64060.7249502034,3245.1790376955228
OMN,goats_meat,19773.61,1.4085299127960191,0.15268677320339286,27851.721168962493,3019.168705482341
OMN,goats_milk,109419,0.7502654071524572,0.035507431374429806,82093.29058521471,3885.187633558735
OMN,sheep_meat,35350,2.205370196003507,0.1340347089575894,77959.83642872397,4738.126961650785
OMN,sheep_milk,23291,0.9525121771438787,0.058559218635291344,22184.961117858078,1363.9027612345708
PAK,buffaloes_milk,27298000,1.0733332764111474,0.041995432670972443,29299851.7794715,1146391.3210522057
PAK,chickens_eggs,1220565.3383362496,1.347665156943461,0.10607382782442676,1644913.3782486704,129470.03754714254
PAK,chickens_meat,1693664.3383362496,1.2979377867544766,0.12379158521703051,2198270.9428051366,209661.39326819745
PAK,cows_meat,1046938.78,2.0848951665824287,0.143624929072276,2182757.602129705,150366.50802051518
PAK,cows_milk,16115000,0.6667921783456684,0.03377826275535814,10745355.954040445,544336.7043025964
PAK,goats_meat,429673.91,1.4085299127960191,0.15268677320339286,605208.5549830245,65605.52284758503
PAK,goats_milk,891000,0.7502654071524572,0.035507431374429806,668486.4777728394,31637.121354616957
PAK,sheep_meat,217600,2.205370196003507,0.1340347089575894,479888.5546503631,29165.952669171453
PAK,sheep_milk,39000,0.9525121771438787,0.058559218635291344,37147.97490861127,2283.8095267763624
PAN,chickens_eggs,44917.51445854592,1.347665156943461,0.10607382782442676,60533.76917228647,4764.572694977
PAN,chickens_meat,205687.51445854592,1.2979377867544766,0.12379158521703051,266969.59727935446,25462.383474174283
PAN,cows_meat,79782.25,2.0848951665824287,0.143624929072276,166337.62740407098,11458.719997476592
PAN,cows_milk,212407,0.6667921783456684,0.03377826275535814,141631.3262258684,7174.739457077357
PAN,pigs_meat,42520.74,3.2303575643687106,0.11067792825595003,137357.1941015552,4706.107411109904
PCN,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
PCN,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
PER,chickens_eggs,487661.1372879202,1.347665156943461,0.10607382782442676,657203.9231183517,51728.08351334299
PER,chickens_meat,1536873.1372879203,1.2979377867544766,0.12379158521703051,1994765.718333892,190251.96194234263
PER,cows_meat,245359.4,2.0848951665824287,0.143624929072276,511548.62713556475,35239.7264222162
PER,cows_milk,2013674,0.6667921783456684,0.03377826275535814,1342702.0729380355,68018.40947563305
PER,goats_meat,8241,1.4085299127960191,0.15268677320339286,11607.695011351994,1258.2916979691606
PER,goats_milk,23750,0.7502654071524572,0.035507431374429806,17818.803419870856,843.3014951427078
PER,pigs_meat,173835.13,3.2303575643687106,0.11067792825595003,561549.6271485182,19239.712046503748
PER,sheep_meat,47584.71,2.205370196003507,0.1340347089575894,104941.90121947003,6378.002755681294
PHL,chickens_eggs,857878.7685029501,1.347665156943461,0.10607382782442676,1156133.3251929912,90998.48478441319
PHL,chickens_meat,1632540.7685029502,1.2979377867544766,0.12379158521703051,2118936.3518571714,202094.80966440943
PHL,cows_meat,245768.48,2.0848951665824287,0.143624929072276,512401.51605031034,35298.480508201086
PHL,cows_milk,20100,0.6667921783456684,0.03377826275535814,13402.522784747935,678.9430813826987
PHL,goats_meat,79386.57,1.4085299127960191,0.15268677320339286,111818.35851927508,12121.279208985272
PHL,pigs_meat,2204658.07,3.2303575643687106,0.11067792825595003,7121833.873271022,244006.98770036123
PHL,sheep_meat,139.46,2.205370196003507,0.1340347089575894,307.5609275346491,18.69248051122542
PLW,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
PLW,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
PNG,chickens_eggs,12662.5724874474,1.347665156943461,0.10607382782442676,17064.907738603753,1343.1675338478187
PNG,chickens_meat,13678.5724874474,1.2979377867544766,0.12379158521703051,17753.936100318155,1693.2921717271738
PNG,cows_meat,3795.28,2.0848951665824287,0.143624929072276,7912.76092782696,545.0968208094278
PNG,cows_milk,170,0.6667921783456684,0.03377826275535814,113.35467031876362,5.742304668410884
PNG,goats_meat,14.36,1.4085299127960191,0.15268677320339286,20.226489547750834,2.1925820632007214
PNG,goats_milk,44,0.7502654071524572,0.035507431374429806,33.011677914708116,1.5623269804749114
PNG,pigs_meat,84984.55,3.2303575643687106,0.11067792825595003,274530.4839469709,9405.913927764199
PNG,sheep_meat,39.57,2.205370196003507,0.1340347089575894,87.26649865585877,5.303753433451813
POL,chickens_eggs,725123.4365124234,1.347665156943461,0.10607382782442676,977223.5898708969,76916.61855607545
POL,chickens_meat,1603265.4365124234,1.2979377867544766,0.12379158521703051,2080938.7922468847,198470.7699095473
POL,cows_meat,655943.85,2.0848951665824287,0.143624929072276,1367574.1624144695,94209.88893164565
POL,cows_milk,13694472,0.6667921783456684,0.03377826275535814,9131366.816173762,462575.47351189493
POL,goats_meat,0,1.4085299127960191,0.15268677320339286,0,0
POL,goats_milk,7363,0.7502654071524572,0.035507431374429806,5524.204192863542,261.44121720992666
POL,pigs_meat,2119605.97,3.2303575643687106,0.11067792825595003,6847085.178670579,234593.5974785434
POL,sheep_meat,1568,2.205370196003507,0.1340347089575894,3458.0204673334993,210.16642364550017
POL,sheep_milk,552,0.9525121771438787,0.058559218635291344,525.7867217834211,32.32468868668082
PRI,chickens_eggs,11789.537721951338,1.347665156943461,0.10607382782442676,15888.349204344404,1250.5613944478507
PRI,chickens_meat,39455.53772195134,1.2979377867544766,0.12379158521703051,51210.83330603728,4884.263560190701
PRI,cows_meat,9644.78,2.0848951665824287,0.143624929072276,20108.35520475088,1385.2308434177062
PRI,cows_milk,343042,0.6667921783456684,0.03377826275535814,228737.7224440548,11587.362812123567
PRI,goats_meat,14.95,1.4085299127960191,0.15268677320339286,21.057522196300486,2.282667259390723
PRI,goats_milk,56,0.7502654071524572,0.035507431374429806,42.0148628005376,1.9884161569680692
PRI,pigs_meat,10767.9,3.2303575643687106,0.11067792825595003,34784.16721736584,1191.7688636672444
PRI,sheep_meat,28.36,2.205370196003507,0.1340347089575894,62.54429875865946,3.8012243460372352
PRK,chickens_eggs,169616.32741208,1.347665156943461,0.10607382782442676,228586.01450197425,17991.85311012057
PRK,chickens_meat,81038.32741207999,1.2979377867544766,0.12379158521703051,105182.70732351973,10031.86301367812
PRK,cows_meat,25802.35,2.0848951665824287,0.143624929072276,53795.194801468126,3705.8606886480407
PRK,cows_milk,83048,0.6667921783456684,0.03377826275535814,55375.75682725107,2805.2171653069827
PRK,goats_meat,17778.37,1.4085299127960191,0.15268677320339286,25041.365945755362,2714.5219481160034
PRK,pigs_meat,129029.03,3.2303575643687106,0.11067792825595003,416809.90308365726,14280.665725274825
PRK,sheep_meat,1171.22,2.205370196003507,0.1340347089575894,2582.9736809632277,156.98413182530786
PRT,chickens_eggs,147238.91178944902,1.347665156943461,0.10607382782442676,198428.75116491222,15618.194978209975
PRT,chickens_meat,323945.911789449,1.2979377867544766,0.12379158521703051,420461.6397761583,40101.777944992224
PRT,cows_meat,100471.49,2.0848951665824287,0.143624929072276,209472.52388033483,14430.210625035888
PRT,cows_milk,1959423,0.6667921783456684,0.03377826275535814,1306527.9304706047,66185.90494289211
PRT,goats_meat,1286.88,1.4085299127960191,0.15268677320339286,1812.6089741789413,196.48955469998222
PRT,goats_milk,24917,0.7502654071524572,0.035507431374429806,18694.363150017776,884.7386675566675
PRT,pigs_meat,419630.14,3.2303575643687106,0.11067792825595003,1355555.396986101,46443.79452895427
PRT,sheep_meat,18110.24,2.205370196003507,0.1340347089575894,39939.783538470554,2427.400747552094
PRT,sheep_milk,71066,0.9525121771438787,0.058559218635291344,67691.23038090688,4161.569431535615
PRY,chickens_eggs,166987.66955340584,1.347665156943461,0.10607382782442676,225043.46389631348,17713.02130901024
PRY,chickens_meat,124230.66955340585,1.2979377867544766,0.12379158521703051,161243.68028717433,15378.7115165892
PRY,cows_meat,552153.85,2.0848951665824287,0.143624929072276,1151182.8930748792,79303.05754323411
PRY,cows_milk,508000,0.6667921783456684,0.03377826275535814,338730.42659959954,17159.357479721937
PRY,goats_meat,1363.94,1.4085299127960191,0.15268677320339286,1921.1502892590024,208.25559744303567
PRY,pigs_meat,201600,3.2303575643687106,0.11067792825595003,651240.084976732,22312.670336399526
PRY,sheep_meat,3295.88,2.205370196003507,0.1340347089575894,7268.635521604039,441.7623165591398
PSE,chickens_eggs,25000,1.347665156943461,0.10607382782442676,33691.628923586526,2651.845695610669
PSE,chickens_meat,64533,1.2979377867544766,0.12379158521703051,83759.81919262663,7988.642368810631
PSE,cows_meat,9367.18,2.0848951665824287,0.143624929072276,19529.588306507594,1345.3605631072423
PSE,cows_milk,87956,0.6667921783456684,0.03377826275535814,58648.37283857161,2971.000878910281
PSE,goats_meat,4743.36,1.4085299127960191,0.15268677320339286,6681.164447160125,724.2483325420454
PSE,goats_milk,20278,0.7502654071524572,0.035507431374429806,15213.881926237525,720.0196934106876
PSE,sheep_meat,13356.65,2.205370196003507,0.1340347089575894,29456.35782845024,1790.2546953983865
PSE,sheep_milk,52378,0.9525121771438787,0.058559218635291344,49890.68281444208,3067.21475367929
PYF,chickens_eggs,2917.291227634756,1.347665156943461,0.10607382782442676,3931.5317401401758,309.44824739383967
PYF,chickens_meat,1353.291227634756,1.2979377867544766,0.12379158521703051,1756.4878208305038,167.52606632920774
PYF,cows_meat,162.44,2.0848951665824287,0.143624929072276,338.6703708596497,23.330433478500513
PYF,cows_milk,1231,0.6667921783456684,0.03377826275535814,820.8211715435178,41.58104145184587
PYF,goats_meat,91.41,1.4085299127960191,0.15268677320339286,128.7537193286841,13.957097938522141
PYF,pigs_meat,1068,3.2303575643687106,0.11067792825595003,3450.021878745783,118.20402737735463
PYF,sheep_meat,3.61,2.205370196003507,0.1340347089575894,7.96138640757266,0.4838652993368977
QAT,chickens_eggs,4511.688703397921,1.347665156943461,0.10607382782442676,6080.245664544799,478.57209072164227
QAT,chickens_meat,9911.688703397922,1.2979377867544766,0.12379158521703051,12864.755298687647,1226.9836567713626
QAT,cows_meat,667.27,2.0848951665824287,0.143624929072276,1391.1879978054571,95.8366064220576
QAT,cows_milk,7500,0.6667921783456684,0.03377826275535814,5000.941337592513,253.33697066518604
QAT,goats_meat,3190.95,1.4085299127960191,0.15268677320339286,4494.548525236457,487.2158589533664
QAT,goats_milk,9839,0.7502654071524572,0.035507431374429806,7381.861340973026,349.35761729301487
QAT,sheep_meat,10698.03,2.205370196003507,0.1340347089575894,23593.1165179514,1433.9073374695602
QAT,sheep_milk,13047,0.9525121771438787,0.058559218635291344,12427.426375196186,764.0221255346462
REU,chickens_eggs,7697,1.347665156943461,0.10607382782442676,10372.97871299382,816.4502527646127
REU,chickens_meat,19644,1.2979377867544766,0.12379158521703051,25496.68988300494,2431.7619000033474
REU,cows_meat,1744.22,2.0848951665824287,0.143624929072276,3636.5158474564037,250.51347378644525
REU,cows_milk,32240,0.6667921783456684,0.03377826275535814,21497.37982986435,1089.0111912327463
REU,goats_meat,115.12,1.4085299127960191,0.15268677320339286,162.14996356107773,17.577301331174585
REU,goats_milk,863,0.7502654071524572,0.035507431374429806,647.4790463725706,30.642913276132923
REU,pigs_meat,15897.62,3.2303575643687106,0.11067792825595003,51354.997022459305,1759.5156458003564
REU,sheep_meat,8.4,2.205370196003507,0.1340347089575894,18.52510964642946,1.125891555243751
ROU,chickens_eggs,359843.5383621424,1.347665156943461,0.10607382782442676,484948.59860190697,38169.9815319584
ROU,chickens_meat,501837.5383621424,1.2979377867544766,0.12379158521703051,651353.9038520738,62123.26439526197
ROU,cows_meat,140437.59,2.0848951665824287,0.143624929072276,292797.6525974848,20170.338902831376
ROU,cows_milk,3814132,0.6667921783456684,0.03377826275535814,2543233.384777921,128834.75287961966
ROU,goats_meat,11888.36,1.4085299127960191,0.15268677320339286,16745.110674087682,1815.1953270802876
ROU,pigs_meat,518233.36,3.2303575643687106,0.11067792825595003,1674079.054584213,57356.994637919925
ROU,sheep_meat,90501.81,2.205370196003507,0.1340347089575894,199589.99445837215,12130.383763485053
ROU,sheep_milk,625094,0.9525121771438787,0.058559218635291344,595409.6468595758,36605.016213608804
RUS,chickens_eggs,2856497.4476821437,1.347665156943461,0.10607382782442676,3849602.081139152,302999.6184463502
RUS,chickens_meat,4915083.447682144,1.2979377867544766,0.12379158521703051,6379472.531798124,608445.9714625602
RUS,cows_meat,1841823.9,2.0848951665824287,0.143624929072276,3840009.7468059985,264531.82700112276
RUS,cows_milk,29867213,0.6667921783456684,0.03377826275535814,19915224.017384067,1008862.5684842485
RUS,goats_meat,20861.62,1.4085299127960191,0.15268677320339286,29384.215799383688,3185.293441595364
RUS,goats_milk,252267,0.7502654071524572,0.035507431374429806,189267.2034661289,8957.353190533284
RUS,pigs_meat,3751664.66,3.2303575643687106,0.11067792825595003,12119218.313405767,415226.4720798632
RUS,sheep_meat,229148.29,2.205370196003507,0.1340347089575894,505356.8092311685,30713.824358279293
RUS,sheep_milk,5837,0.9525121771438787,0.058559218635291344,5559.81357798882,341.8101591741956
RWA,chickens_eggs,38443.678417443836,1.347665156943461,0.10607382782442676,51809.20590792839,4077.8681253895684
RWA,chickens_meat,46813.678417443836,1.2979377867544766,0.12379158521703051,60761.24215497286,5795.139461135661
RWA,cows_meat,35799.69,2.0848951665824287,0.143624929072276,74638.60064614931,5141.727937059469
RWA,cows_milk,156812,0.6667921783456684,0.03377826275535814,104561.01507074095,5296.836939193221
RWA,goats_meat,16749.55,1.4085299127960191,0.15268677320339286,23592.242200872563,2557.4347421088887
RWA,goats_milk,76919,0.7502654071524572,0.035507431374429806,57709.66485275985,2731.1961138897664
RWA,pigs_meat,9916.4,3.2303575643687106,0.11067792825595003,32033.51775130588,1097.5266077573028
RWA,sheep_meat,5037.5,2.205370196003507,0.1340347089575894,11109.552362367667,675.1998463738566
RWA,sheep_milk,8861,0.9525121771438787,0.058559218635291344,8440.21040167191,518.8932363273166
SAU,chickens_eggs,286620.98453576275,1.347665156943461,0.10607382782442676,386269.114107678,30402.984964514184
SAU,chickens_meat,543878.9845357627,1.2979377867544766,0.12379158521703051,705921.08545062,67327.6416619109
SAU,cows_meat,49920,2.0848951665824287,0.143624929072276,104077.96671579484,7169.756459288018
SAU,cows_milk,2159000,0.6667921783456684,0.03377826275535814,1439604.313048298,72927.26928881822
SAU,goats_meat,37800.95,1.4085299127960191,0.15268677320339286,53243.76880710667,5771.705079522792
SAU,goats_milk,68102,0.7502654071524572,0.035507431374429806,51094.57475789664,2418.127091461419
SAU,sheep_meat,105613.28,2.205370196003507,0.1340347089575894,232916.38001417328,14155.845246856397
SAU,sheep_milk,84597,0.9525121771438787,0.058559218635291344,80579.67264984071,4953.934218889742
SDN,chickens_eggs,155313.8875324044,1.347665156943461,0.10607382782442676,209311.11461685682,16474.738564854644
SDN,chickens_meat,160313.8875324044,1.2979377867544766,0.12379158521703051,208077.45236981503,19845.510269941085
SDN,cows_meat,442664.93,2.0848951665824287,0.143624929072276,922909.9729725491,63577.71917403402
SDN,cows_milk,2937000,0.6667921783456684,0.03377826275535814,1958368.627801228,99206.75771248685
SDN,goats_meat,141600,1.4085299127960191,0.15268677320339286,199447.8356519163,21620.44708560043
SDN,goats_milk,1143000,0.7502654071524572,0.035507431374429806,857553.3603752585,40584.994060973266
SDN,sheep_meat,320860,2.205370196003507,0.1340347089575894,707615.0810896853,43006.37671613214
SDN,sheep_milk,412000,0.9525121771438787,0.058559218635291344,392435.01698327804,24126.398077740032
SEN,chickens_eggs,119621.14674806022,1.347665156943461,0.10607382782442676,161209.25150598134,12688.672924314225
SEN,chickens_meat,158204.14674806022,1.2979377867544766,0.12379158521703051,205339.1400855577,19584.342113850096
SEN,cows_meat,94532.42,2.0848951665824287,0.143624929072276,197090.1855433401,13577.212117530606
SEN,cows_milk,124332,0.6667921783456684,0.03377826275535814,82903.60511807364,4199.718964899188
SEN,goats_meat,23131.11,1.4085299127960191,0.15268677320339286,32580.860351175128,3531.8145465127327
SEN,goats_milk,13048,0.7502654071524572,0.035507431374429806,9789.46303252526,463.3009645735601
SEN,pigs_meat,15501.65,3.2303575643687106,0.11067792825595003,50075.87233769622,1715.690506548848
SEN,sheep_meat,34672.43,2.205370196003507,0.1340347089575894,76465.54374501787,4647.309063902391
SEN,sheep_milk,10544,0.9525121771438787,0.058559218635291344,10043.288395805057,617.4484012905119
SGP,chickens_eggs,31288,1.347665156943461,0.10607382782442676,42165.74743044701,3318.8379249706645
SGP,chickens_meat,96178,1.2979377867544766,0.12379158521703051,124833.06045447204,11906.02708300356
SGP,cows_meat,53.96,2.0848951665824287,0.143624929072276,112.50094318878786,7.7500011727400135
SGP,goats_meat,13.77,1.4085299127960191,0.15268677320339286,19.395456899201182,2.1024968670107196
SGP,pigs_meat,21969.24,3.2303575643687106,0.11067792825595003,70968.50061743165,2431.509968557748
SGP,sheep_meat,28.09,2.205370196003507,0.1340347089575894,61.948848805738514,3.765034974618686
SHN,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
SHN,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
SJM,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
SJM,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
SLB,chickens_eggs,1464.4817068560628,1.347665156943461,0.10607382782442676,1973.6309693110036,155.34318042507263
SLB,chickens_meat,1068.4817068560628,1.2979377867544766,0.12379158521703051,1386.8227817844036,132.26904426711053
SLB,cows_meat,880.15,2.0848951665824287,0.143624929072276,1835.0204808675246,126.41148132296372
SLB,cows_milk,3149,0.6667921783456684,0.03377826275535814,2099.7285696105096,106.36774941662279
SLB,pigs_meat,2642.53,3.2303575643687106,0.11067792825595003,8536.316774571249,292.4697457541957
SLE,chickens_eggs,54337.76403024233,1.347665156943461,0.10607382782442676,73229.11128977328,5763.814626108255
SLE,chickens_meat,57837.76403024233,1.2979377867544766,0.12379158521703051,75069.8194362404,7159.828494712246
SLE,cows_meat,17403.07,2.0848951665824287,0.143624929072276,36283.576526695666,2499.5146943898544
SLE,cows_milk,173592,0.6667921783456684,0.03377826275535814,115749.78782338127,5863.636188228131
SLE,goats_meat,2444.44,1.4085299127960191,0.15268677320339286,3443.066860035101,373.23365588930164
SLE,pigs_meat,2172.95,3.2303575643687106,0.11067792825595003,7019.405469494989,240.4976042037666
SLE,sheep_meat,2376,2.205370196003507,0.1340347089575894,5239.959585704332,318.4664684832324
SLV,chickens_eggs,79846.08109701493,1.347665156943461,0.10607382782442676,107605.78141292895,8469.579458739978
SLV,chickens_meat,149188.08109701492,1.2979377867544766,0.12379158521703051,193636.84778920692,18468.229054486383
SLV,cows_meat,21625.79,2.0848951665824287,0.143624929072276,45087.505044526624,3106.002554881936
SLV,cows_milk,461787,0.6667921783456684,0.03377826275535814,307915.9596617112,15598.36262300857
SLV,goats_meat,100.22,1.4085299127960191,0.15268677320339286,141.16286786041704,15.302268410444032
SLV,pigs_meat,7435.85,3.2303575643687106,0.11067792825595003,24020.454295011077,822.9844728220061
SLV,sheep_meat,41.93,2.205370196003507,0.1340347089575894,92.47117231842705,5.620075346591723
SMR,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
SMR,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
SOM,chickens_eggs,2954.0709148646633,1.347665156943461,0.10607382782442676,3981.0984431031998,313.34960960450115
SOM,chickens_meat,4128.070914864664,1.2979377867544766,0.12379158521703051,5357.979226804969,511.0204424394141
SOM,cows_meat,70760.03,2.0848951665824287,0.143624929072276,147527.24453422765,10162.904289902122
SOM,cows_milk,430000,0.6667921783456684,0.03377826275535814,286720.63668863743,14524.652984804
SOM,goats_meat,44345.43,1.4085299127960191,0.15268677320339286,62461.864650801974,6770.960613016934
SOM,goats_milk,375678,0.7502654071524572,0.035507431374429806,281858.2076282208,13339.36080388304
SOM,pigs_meat,113.26,3.2303575643687106,0.11067792825595003,365.8702977404002,12.535382154268902
SOM,sheep_meat,48264.14,2.205370196003507,0.1340347089575894,106440.29589174071,6469.0699579883485
SOM,sheep_milk,380000,0.9525121771438787,0.058559218635291344,361954.6273146739,22252.503081410712
SPM,chickens_eggs,14,1.347665156943461,0.10607382782442676,18.867312197208456,1.4850335895419746
SPM,chickens_meat,2,1.2979377867544766,0.12379158521703051,2.595875573508953,0.24758317043406103
SRB,chickens_eggs,107898.12893982933,1.347665156943461,0.10607382782442676,145410.54887160088,11445.167551741255
SRB,chickens_meat,104983.12893982933,1.2979377867544766,0.12379158521703051,136261.57002272192,12996.027952505385
SRB,cows_meat,71808.63,2.0848951665824287,0.143624929072276,149713.465605906,10313.509390527312
SRB,cows_milk,1550704,0.6667921783456684,0.03377826275535814,1033997.2981293413,52380.08716778489
SRB,goats_meat,3409.65,1.4085299127960191,0.15268677320339286,4802.594017164947,520.6084562529485
SRB,goats_milk,33821,0.7502654071524572,0.035507431374429806,25374.726335303254,1200.8968365145904
SRB,pigs_meat,334442.41,3.2303575643687106,0.11067792825595003,1080368.5689892017,37015.39305972702
SRB,sheep_meat,33910.520000000004,2.205370196003507,0.1340347089575894,74785.25013898086,4545.186678800515
SRB,sheep_milk,14736,0.9525121771438787,0.058559218635291344,14036.219442392197,862.9286458096533
SSD,chickens_eggs,2086.847245165765,1.347665156943461,0.10607382782442676,2812.37132017335,221.35987537959264
SSD,chickens_meat,22086.847245165765,1.2979377867544766,0.12379158521703051,28667.35362977466,2734.1658329254733
SSD,cows_meat,276559.24,2.0848951665824287,0.143624929072276,576597.0227497099,39720.80122928255
SSD,cows_milk,2622000,0.6667921783456684,0.03377826275535814,1748329.0916223426,88566.60494454905
SSD,goats_meat,59722.51,1.4085299127960191,0.15268677320339286,84120.94180225939,9118.837339507361
SSD,goats_milk,468000,0.7502654071524572,0.035507431374429806,351124.21054734994,16617.47788323315
SSD,sheep_meat,147290.7,2.205370196003507,0.1340347089575894,324830.51992849377,19742.066106659615
SSD,sheep_milk,145918,0.9525121771438787,0.058559218635291344,138988.67186448048,8544.844064824441
STP,chickens_eggs,682.4349595004021,1.347665156943461,0.10607382782442676,919.6938167988138,72.3884883954153
STP,chickens_meat,1254.434959500402,1.2979377867544766,0.12379158521703051,1628.1785349613933,155.28849218821625
STP,cows_meat,183.72,2.0848951665824287,0.143624929072276,383.0369400045238,26.38677196915855
STP,cows_milk,530,0.6667921783456684,0.03377826275535814,353.3998545232042,17.902479260339813
STP,goats_meat,7.2,1.4085299127960191,0.15268677320339286,10.141415372131338,1.0993447670644285
STP,pigs_meat,598.72,3.2303575643687106,0.11067792825595003,1934.0796809388344,66.2650892054024
STP,sheep_meat,2.48,2.205370196003507,0.1340347089575894,5.469318086088697,0.3324060782148217
SUR,chickens_eggs,9516.280640776899,1.347665156943461,0.10607382782442676,12824.759843270618,1009.4283142186943
SUR,chickens_meat,14014.280640776899,1.2979377867544766,0.12379158521703051,18189.664397846074,1734.8500161981144
SUR,cows_meat,2181.13,2.0848951665824287,0.143624929072276,4547.427394687933,313.26464154741336
SUR,cows_milk,4300,0.6667921783456684,0.03377826275535814,2867.2063668863743,145.24652984804
SUR,goats_meat,7.47,1.4085299127960191,0.15268677320339286,10.521718448586263,1.1405701958293446
SUR,pigs_meat,2500.27,3.2303575643687106,0.11067792825595003,8076.7661074641555,276.7247036805042
SUR,sheep_meat,18.08,2.205370196003507,0.1340347089575894,39.873093143743404,2.423347537953216
SVK,chickens_eggs,80000.70806990792,1.347665156943461,0.10607382782442676,107814.16679662047,8485.981333639642
SVK,chickens_meat,75206.70806990792,1.2979377867544766,0.12379158521703051,97613.62822134633,9309.957610928343
SVK,cows_meat,12055.58,2.0848951665824287,0.143624929072276,25134.620472347797,1731.4818224251492
SVK,cows_milk,933298,0.6667921783456684,0.03377826275535814,622315.8064656556,31525.18507305024
SVK,goats_meat,388.07,1.4085299127960191,0.15268677320339286,546.6082032587511,59.253156077040664
SVK,goats_milk,8505,0.7502654071524572,0.035507431374429806,6381.007287831648,301.9907038395255
SVK,pigs_meat,60178.01,3.2303575643687106,0.11067792825595003,194396.48981215592,6660.377473365844
SVK,sheep_meat,1219.79,2.205370196003507,0.1340347089575894,2690.0885113831177,163.49419763937797
SVK,sheep_milk,11379,0.9525121771438787,0.058559218635291344,10838.636063720196,666.3453488509801
SVN,chickens_eggs,25261.711876729605,1.347665156943461,0.10607382782442676,34044.328901013294,2679.6064761624925
SVN,chickens_meat,65280.711876729605,1.2979377867544766,0.12379158521703051,84730.30269103909,8081.202807316589
SVN,cows_meat,42357.42,2.0848951665824287,0.143624929072276,88310.78022690189,6083.581443184605
SVN,cows_milk,648605,0.6667921783456684,0.03377826275535814,432484.74083589227,21908.750114439066
