iso3c,product,cumulative_pressure,million_kcal,tonnes_protein,pressure_per_tonne_protein,pressure_per_mill_kcal,plot_names
ISR,forage fish,3.134816871209783e-5,6530.201485780545,1030.4051138469315,0.030423149391273944,0.004800490272828211,forage fish
ISR,large-pelagic,3.916373939520899e-6,1377.7035855473753,224.3503799916681,0.017456506825022294,0.0028426825484125346,large-pelagic
ISR,medium-pelagic,4.275808713832911e-6,290.0297533303588,51.26481941757867,0.0834062962165968,0.014742655416330838,medium-pelagic
ISR,reef,6.47060308225283e-6,1154.4115022530425,208.69405858323216,0.03100520985685944,0.005605109676769748,reef
ITA,benthic,2.471275967255726e-4,1186.230433400231,204.78508829242395,1.2067655842826086,0.2083301774826345,benthic
ITA,demersal,0.004009535807915116,54264.75751362785,9228.281677108873,0.4344834659588829,0.0738883944502687,demersal
ITA,forage fish,2.3028671498832282e-4,99854.2304790781,14052.580237805782,0.016387504009319258,0.0023062289287440205,forage fish
ITA,large-pelagic,5.8620495034419914e-5,17629.393333692205,2848.7898513461964,0.020577332163240748,0.0033251566815057695,large-pelagic
ITA,medium-pelagic,1.9160203205749788e-4,6004.299204217627,1041.5282416871794,0.18396239716661,0.031910806830364145,medium-pelagic
ITA,reef,3.9780491648695423e-4,12501.220170034176,2158.8090255659217,0.18427054536825996,0.03182128712847609,reef
ITA,small-pelagic,1.2230474254111578e-5,141.11283043984045,23.870300688446815,0.5123720230315786,0.08667159616875307,small-pelagic
JAM,benthic,5.683127630988193e-6,335.9330014988109,57.99384962252274,0.097995350679067,0.016917443673685362,benthic
JAM,demersal,1.1922709977550508e-4,19996.84796189062,3455.83719844337,0.03450020730988402,0.005962294657774287,demersal
JAM,forage fish,1.4234354610438848e-8,4.40896450684449,0.6293621357296504,0.022617113109189933,0.003228502880515684,forage fish
JAM,large-pelagic,1.4420722246974065e-7,48.67610306407083,8.203376982367068,0.017579007130808455,0.0029625876640109253,large-pelagic
JAM,medium-pelagic,8.048553415711643e-8,17.001418811312437,3.4102252266215354,0.023601237105636094,0.004734048084478856,medium-pelagic
JAM,reef,2.3683561543662322e-7,58.243842940159645,10.265281643705729,0.023071516560078175,0.004066277283247788,reef
JEY,benthic,5.735816315240996e-7,28.335609118366328,4.891722595997875,0.11725555165237109,0.020242431674155206,benthic
JEY,demersal,2.6701936315488034e-5,1271.077068259016,229.5339806981032,0.11633108193513193,0.02100733069794223,demersal
JEY,forage fish,3.1534796229047556e-6,589.4968436869276,93.17041303030074,0.03384636302813411,0.005349442760680019,forage fish
JEY,large-pelagic,1.31130133529129e-8,2.757614900266543,0.5182860893475402,0.025300724102822452,0.004755201080341361,large-pelagic
JEY,medium-pelagic,2.2814650238963024e-7,11.7979340320246,2.111275517486755,0.10806098043575761,0.01933783506250703,medium-pelagic
JEY,reef,3.158457273362701e-7,10.63487299106968,1.8405716327886872,0.17160197501127725,0.029699059650406,reef
JOR,benthic,1.4831861935975195e-7,10.794562990995573,1.8635211784718404,0.0795905198573482,0.013740122641692293,benthic
JOR,demersal,1.3153114344558144e-6,377.62744316840445,66.46199101888443,0.01979043080551233,0.0034830928160834063,demersal
JOR,forage fish,1.9864461582006165e-6,546.2680030567675,90.97103706215388,0.021836028502603775,0.0036363948594554376,forage fish
JOR,large-pelagic,8.98138586443553e-7,272.07357457646395,47.03676500995597,0.019094395336359753,0.0033010871704158787,large-pelagic
JOR,medium-pelagic,9.309972489284267e-7,264.11008162204615,46.2240723162938,0.02014096124110324,0.003525034876407055,medium-pelagic
JOR,reef,7.61001713900122e-7,208.1100162498416,37.24507683384715,0.02043227665484496,0.0036567279538651286,reef
JPN,benthic,1.4201183546766016e-4,8808.050683176385,1520.5792955995068,0.09339324550757497,0.016122958481484057,benthic
JPN,demersal,0.00304750594756365,766833.9331701975,132182.3508583802,0.023055316596908914,0.003974140704708826,demersal
JPN,forage fish,0.002459470096060317,906275.5114917182,128041.20013067032,0.01920842739329486,0.0027138216412932307,forage fish
JPN,large-pelagic,3.3898097822667274e-4,102551.03078457311,17161.025852757524,0.01975295539643998,0.003305485821383534,large-pelagic
JPN,medium-pelagic,3.0002853236983987e-4,88475.1209654612,15035.712143783188,0.019954394544184764,0.0033911062126376137,medium-pelagic
JPN,reef,1.939138630928117e-4,53719.31887080683,9388.78164369483,0.020653783467531946,0.0036097602718896727,reef
JPN,small-pelagic,7.060940695946286e-6,1331.0222472576531,229.78127345494391,0.03072896494035147,0.005304900583363023,small-pelagic
KEN,benthic,8.761840437498205e-6,541.250599152812,93.43888726419048,0.09377081313826918,0.016188139932246916,benthic
KEN,demersal,3.8166847655690614e-5,8424.771553806062,1468.304190410782,0.025993828734502775,0.004530312473392583,demersal
KEN,forage fish,2.043238175944146e-5,6073.296254447125,1005.07410634595,0.020329229089112125,0.003364298546193923,forage fish
KEN,large-pelagic,5.508352752864871e-6,1571.0685960083829,275.43635774120185,0.019998640695214544,0.003506118553231828,large-pelagic
KEN,medium-pelagic,4.0898876233142996e-5,10654.340347783977,1904.4290300728417,0.021475663092354075,0.0038387056258860418,medium-pelagic
KEN,reef,1.1904026781816581e-4,29442.969387830806,5095.543378147894,0.023361643495896218,0.004043079563414104,reef
KHM,benthic,3.1093443686842334e-5,1992.3758589554448,343.9541379986022,0.09039996979762661,0.015606213831131184,benthic
KHM,demersal,3.932439351094838e-4,94177.10036466566,16268.488068207447,0.0241721254895209,0.004175579133215967,demersal
KHM,forage fish,1.0882459962688073e-7,5977.148515873588,897.9890662358881,1.2118699850438284e-4,1.8206775243725983e-5,forage fish
KHM,large-pelagic,9.616589270022769e-6,3549.03686071688,584.7821779487849,0.016444737258844756,0.0027096335280328105,large-pelagic
KHM,medium-pelagic,4.172770571284962e-5,11030.11864828608,1912.5222204253175,0.021818154721135723,0.003783069524762863,medium-pelagic
KHM,reef,2.3358103639568094e-6,470.6037940565536,81.34858213658951,0.028713596507863325,0.004963432920551655,reef
KIR,benthic,2.605314787815167e-7,15.655858332012272,2.702751708725626,0.0963948992948227,0.01664114948260586,benthic
KIR,demersal,1.2293074449425392e-5,1900.2467051041083,329.4741593662985,0.0373111945199877,0.006469199192086953,demersal
KIR,forage fish,2.5841010570783576e-6,866.1801682080054,130.36089425621762,0.019822670531850144,0.002983329741229782,forage fish
KIR,large-pelagic,3.548303966986828e-4,97260.72122354349,16314.5667009863,0.021749299457473885,0.0036482394149961383,large-pelagic
KIR,medium-pelagic,1.3545854648700942e-7,23.556956502372252,4.24455870444531,0.0319134581282017,0.0057502566799479534,medium-pelagic
KIR,reef,5.2807732995288375e-6,1259.7879593416126,216.13087713640908,0.024433220137240846,0.004191795341724542,reef
KNA,benthic,2.337803735779454e-7,13.548854567588752,2.33900876318921,0.09994848127853473,0.017254622699780783,benthic
KNA,demersal,4.382674930428038e-6,942.1254889576296,163.33373803450314,0.026832637170786034,0.0046519014524031635,demersal
KNA,forage fish,1.6348611474102633e-7,65.72155541626486,8.742284013949563,0.018700618108512704,0.002487556992611385,forage fish
KNA,large-pelagic,2.9138439684596936e-7,72.9857126400301,13.863798337017768,0.02101764536403729,0.003992348451581128,large-pelagic
KNA,medium-pelagic,1.4908929999927535e-8,3.8121251571602,0.6617839411350506,0.022528394953731677,0.003910923536160542,medium-pelagic
KNA,reef,3.364223688292713e-7,77.51705548479852,13.748593759312245,0.02446958392391255,0.004339978688886672,reef
KOR,benthic,8.126852777145807e-5,4441.471701433687,766.7542063638163,0.10599032531801601,0.018297657451070773,benthic
KOR,demersal,8.806471354341904e-4,212205.81306720505,38720.05735045861,0.0227439522484013,0.0041499670659601185,demersal
KOR,forage fish,3.0067992434231237e-4,126902.45785116336,18424.249757511596,0.01631979202950854,0.0023693782566052636,forage fish
KOR,large-pelagic,2.3231541712272677e-5,7800.768994180967,1287.970966767372,0.018037317852420708,0.002978109174826532,large-pelagic
KOR,medium-pelagic,9.153082561461925e-5,26758.319871708864,4667.141596547244,0.019611752444437046,0.003420649205684745,medium-pelagic
KOR,reef,3.122860337401341e-5,8360.336513785634,1455.4802033263445,0.021455876419784872,0.003735328514889267,reef
KOR,small-pelagic,6.577166481555048e-8,15.457200012758502,2.6684562967188747,0.024647832867423426,0.004255082729165826,small-pelagic
KWT,benthic,1.3695280425192196e-5,987.3137874750972,170.44508001776907,0.08035010704776253,0.013871254102726311,benthic
KWT,demersal,1.2413426471976076e-4,34190.5387496852,6077.274520846672,0.020425976199355014,0.0036306612665149567,demersal
KWT,forage fish,6.485672917910373e-5,26410.347666969956,3876.068430778397,0.01673260685082361,0.0024557317456375878,forage fish
KWT,large-pelagic,2.2867775069603638e-5,7847.008837945039,1340.5994237828284,0.017057873264689785,0.0029142027926646516,large-pelagic
KWT,medium-pelagic,2.6128193777624695e-5,7851.997212285138,1389.105499961536,0.018809366011687506,0.003327585717522269,medium-pelagic
KWT,reef,4.836756240057634e-5,13748.132270340337,2535.616041427413,0.01907527070752717,0.003518118785118365,reef
LAO,demersal,3.022590590557147e-9,0.5130165913411653,0.08856470462668747,0.034128613687560816,0.005891798903920964,demersal
LAO,large-pelagic,2.6879585707739868e-8,9.51100536418156,1.5876410628429702,0.01693051807289924,0.002826156087448796,large-pelagic
LAO,medium-pelagic,2.2472612174285714e-7,51.77454558676356,8.93810729412318,0.025142473048026057,0.004340475019066311,medium-pelagic
LBN,benthic,8.698017624417608e-7,54.129713187772815,9.34469204489007,0.09307976745123364,0.016068841145055936,benthic
LBN,demersal,2.3574700034335497e-5,6128.759111399764,1078.3268441446942,0.02186229542772298,0.003846569853020575,demersal
LBN,forage fish,3.0835231006139434e-5,12695.75878599346,1972.8959754915631,0.015629425671293485,0.0024287820465018813,forage fish
LBN,large-pelagic,2.7146900851768054e-6,965.7255505038042,157.81580341487336,0.017201636505567854,0.0028110368248625015,large-pelagic
LBN,medium-pelagic,1.520265181686246e-6,357.07092595681826,62.93781290657878,0.02415503671763808,0.004257600020535127,medium-pelagic
LBN,reef,3.457650236278879e-6,779.0949921910051,136.10058054081873,0.025405110121788754,0.004438034220390923,reef
LBR,benthic,9.055955041309289e-7,58.95121904113709,10.17705351032088,0.088984056457258,0.015361777395968524,benthic
LBR,demersal,6.034939985687825e-5,14997.998099367802,2630.626568307277,0.022941074413200018,0.004023830344359232,demersal
LBR,forage fish,2.2234655588189033e-5,8083.177770208159,1172.0055841061985,0.018971458745348686,0.002750731979462137,forage fish
LBR,large-pelagic,1.0391849674829045e-5,3180.534758231261,566.2328312849645,0.01835260885746698,0.0032673278127003068,large-pelagic
LBR,medium-pelagic,1.2809914129808974e-5,3081.876736364335,617.992229180475,0.02072827703156772,0.004156530330580555,medium-pelagic
LBR,reef,2.5551698835703723e-6,639.2441503183144,117.62911615714832,0.021722256929625792,0.003997173665645614,reef
LBY,benthic,2.318197351089089e-7,3.174567185247714,0.5480419343632212,0.42299634493893973,0.07302404440711807,benthic
LBY,demersal,1.5327483554976017e-4,23061.44867113535,4078.5836440911,0.03758040754461884,0.006646366311826941,demersal
LBY,forage fish,5.1332340030904925e-5,20235.063509288822,2800.7395269328636,0.018328137814057927,0.0025368015280674075,forage fish
LBY,large-pelagic,1.8350481277403048e-5,5299.628266097719,932.2370143293406,0.019684351721010074,0.003462597819321218,large-pelagic
LBY,medium-pelagic,6.171813038058361e-6,1438.1716475821756,258.9950734438144,0.023829847247643712,0.004291430058737624,medium-pelagic
LBY,reef,3.3515622405324566e-5,5712.829142128227,992.9121213580598,0.033754872847642774,0.005866729350991728,reef
LBY,small-pelagic,1.2147080345883719e-8,0.21844314450906244,0.03597791193518662,0.3376260514441863,0.05560751459233723,small-pelagic
LCA,benthic,1.6282310936393334e-7,9.541962008206356,1.6472781993397074,0.09884372258990565,0.017063902499706126,benthic
LCA,demersal,2.657673673433738e-6,652.0149727066306,113.18573929213528,0.023480640671297067,0.004076093011179268,demersal
LCA,forage fish,2.967124223009328e-7,84.12802443343851,14.519465248493749,0.02043549243879445,0.003526915368560563,forage fish
LCA,large-pelagic,2.16544322485789e-6,559.0239882232007,106.27075583630132,0.020376661554882724,0.0038736141390649883,large-pelagic
LCA,medium-pelagic,3.165500085175155e-8,8.212057368190035,1.550736558416978,0.02041288101446811,0.0038546979681814398,medium-pelagic
LCA,reef,4.754456809911945e-8,11.004299022330942,2.0763222106119197,0.022898453744858528,0.004320544907280111,reef
LKA,benthic,1.0501751235064699e-4,7239.970573649063,1249.8735249182707,0.08402251128370294,0.01450524021919007,benthic
LKA,demersal,2.8705544560573155e-4,56783.59133840931,10003.256550706305,0.028696199497698905,0.005055253442759313,demersal
LKA,forage fish,7.027029229691262e-5,25817.75096285281,3858.231880836921,0.018213081656893493,0.0027217820947308376,forage fish
LKA,large-pelagic,1.2292871646127433e-4,37560.22111074501,6408.338396806768,0.019182619401392546,0.003272843258798271,large-pelagic
LKA,medium-pelagic,7.473741526113934e-5,18893.78638244844,3274.2007622437795,0.022826155354604,0.00395566107016894,medium-pelagic
LKA,reef,2.1819293502663402e-5,4925.333689110985,853.461397006973,0.025565647818614968,0.004430013249843738,reef
LTU,benthic,3.036111531556181e-9,0.22017326222551936,0.03800964776737553,0.0798773919226407,0.013789646848427711,benthic
LTU,demersal,2.177295040166869e-5,1228.4289292268911,237.19715210780672,0.09179262992066967,0.01772422472610723,demersal
LTU,forage fish,1.666910021450702e-5,11170.180086632006,1766.9803668112609,0.00943366464483616,0.0014922857183346475,forage fish
LTU,medium-pelagic,1.6159909373357438e-7,58.55816204869486,10.721726885893652,0.015072114357453635,0.00275963397893524,medium-pelagic
LVA,benthic,8.032722693708766e-9,0.5701820133026786,0.09843346676096024,0.0816056058780877,0.014087997352250099,benthic
LVA,demersal,2.9592690098009465e-5,2917.21695582652,568.5914670795257,0.05204561062093902,0.010144151273666625,demersal
LVA,forage fish,8.102321506301099e-5,47247.949672965224,7417.774006837798,0.010922847607425457,0.001714851451202159,forage fish
LVA,medium-pelagic,5.476393421687371e-7,201.25838849482187,38.7470360440237,0.01413370926092305,0.002721075858076977,medium-pelagic
MAC,benthic,2.6512213712901675e-6,42.49500131713327,7.336131624756302,0.36139228504889837,0.062389017275338673,benthic
MAC,demersal,1.435856093764411e-6,186.50693195817863,32.08147977520612,0.0447565418997318,0.0076986741387520125,demersal
MAC,forage fish,7.513872258469948e-8,18.88999167148572,2.604243526359564,0.02885241791874006,0.003977700143622653,forage fish
MAC,large-pelagic,7.373178175571963e-8,27.324167936050586,4.5313649427427265,0.016271428738884923,0.0026984090395096865,large-pelagic
MAC,medium-pelagic,5.438742746871608e-8,15.871912693530172,2.748792681271581,0.019785932871283936,0.003426646083485949,medium-pelagic
MAC,reef,4.982435198240448e-8,14.10231767803503,2.5248456144612357,0.01973362319542704,0.003533061239998023,reef
MAF,benthic,6.062801167987206e-7,35.67640173032424,6.159001550279238,0.098438052312429275,0.01699386954383896,benthic
MAF,demersal,1.1215805759326852e-5,1814.561108917164,313.7730362243912,0.035744963602627716,0.0061810019537010055,demersal
MAF,forage fish,4.685928335378915e-8,13.1457775714436,2.2624870180977976,0.02071140429932121,0.003564588180434526,forage fish
MAF,large-pelagic,6.236352069381779e-7,160.80378245778317,30.016867413773376,0.020776158895648784,0.0038782371745633825,large-pelagic
MAF,medium-pelagic,9.051445133088898e-9,2.2652975009635563,0.39249591637543835,0.02306124664092256,0.003995698193830531,medium-pelagic
MAF,reef,1.8673525473106745e-7,41.85219131097647,7.335750126100699,0.02545550918735098,0.004461779631646022,reef
MAR,benthic,1.0478099325813735e-5,751.0569290444487,129.6588379427547,0.08081284308933796,0.013951138616276084,benthic
MAR,demersal,3.628029216253484e-4,63112.457925961906,10908.910778560296,0.03325748362873946,0.005748515167179158,demersal
MAR,forage fish,0.0018267445498806108,1391187.6024511743,167521.35500500398,0.01090454736249026,0.0013130828269760425,forage fish
MAR,large-pelagic,2.9533540962827285e-5,10897.851249546156,1777.5677210325218,0.016614579919167507,0.0027100334081048517,large-pelagic
MAR,medium-pelagic,7.025474615715228e-5,10513.468806815254,1806.9488518871783,0.03888031810296024,0.00668235645609281,medium-pelagic
MAR,reef,4.519960913237058e-4,60828.28490305631,10502.309281830032,0.043037781424481655,0.0074306893913590405,reef
MAR,small-pelagic,5.150055518661994e-6,989.3975328377408,162.95525037111145,0.03160410914612047,0.0052052439466781985,small-pelagic
MCO,benthic,9.046970430330094e-10,0.05619276398510084,0.00970084716263693,0.09325959144243341,0.016099885089704506,benthic
MCO,demersal,5.8329479804778116e-8,12.882053289133903,2.132018986031869,0.02735879942295515,0.004527964486374188,demersal
MCO,forage fish,1.4824447368612269e-8,20.436793591445625,3.188553943336073,0.004649269741725606,7.253802952150696e-4,forage fish
MCO,large-pelagic,7.696769803346876e-9,2.3299215608899697,0.37887977456742544,0.020314543873803846,0.0033034458895718826,large-pelagic
MCO,medium-pelagic,3.674251157277733e-9,0.9232686138979652,0.15573498706408437,0.023592971794872224,0.003979612327300224,medium-pelagic
MCO,reef,1.7488892567129425e-8,3.83114146121495,0.6609407645607872,0.026460605102412257,0.004564929993888365,reef
MCO,small-pelagic,9.124565967533858e-12,0.00186394723159699,3.069948910548177e-4,0.02972220787187157,0.004895291998001535,small-pelagic
MDG,benthic,1.2542253349172744e-4,8618.030077158945,1487.7750566548698,0.08430208110473965,0.014553503801773079,benthic
MDG,demersal,7.563533984383273e-4,129098.42335427992,22292.701212371627,0.0339282974832399,0.0058587345901405415,demersal
MDG,forage fish,1.7578023973485337e-5,5385.763152052337,948.2331588956152,0.018537660077146054,0.0032637944664883622,forage fish
MDG,large-pelagic,1.3025999412180531e-5,3865.705557846025,670.0332804855343,0.01944082449567482,0.0033696305156357097,large-pelagic
MDG,medium-pelagic,1.8821007188235868e-5,3279.0310481483766,564.5020212638354,0.03334090309561417,0.005739807556523086,medium-pelagic
MDG,reef,3.5367519186708343e-10,0.09958428442567786,0.01772830091202158,0.019949751170302843,0.0035515161243242117,reef
MDV,demersal,2.008611343442529e-5,4411.950339996413,761.6667644306694,0.026371261518072477,0.004552660815860774,demersal
MDV,forage fish,2.5569523101350854e-8,10.620848284875878,1.8378104204872143,0.013913036304676205,0.0024074840742958296,forage fish
MDV,large-pelagic,4.325343503111725e-4,128203.50473085308,21663.443027138568,0.019966094483195553,0.0033738106553266485,large-pelagic
MDV,medium-pelagic,9.776748501993731e-7,334.6971004505048,53.39032037131729,0.018311837115789372,0.002921073558400761,medium-pelagic
MDV,reef,2.163567641244251e-7,62.01741120609295,11.040530481159918,0.01959659134981118,0.0034886455257772666,reef
MEX,benthic,1.997608143621732e-4,12734.596536515295,2198.4391924792217,0.09086483494542287,0.015686465903287733,benthic
MEX,demersal,0.0015661418033054613,286522.77601924806,50561.11404353667,0.03097522340897994,0.005466029001478929,demersal
MEX,forage fish,8.137565138524735e-4,553060.9480033392,77510.12609240122,0.01049871229576352,0.0014713686019421502,forage fish
MEX,large-pelagic,9.578276977890045e-5,32798.08716738185,5398.896876896782,0.017741174162592115,0.002920376706424445,large-pelagic
MEX,medium-pelagic,5.031852748642987e-5,17075.31214034673,2765.7298632960296,0.018193579985596748,0.0029468584277024,medium-pelagic
MEX,reef,3.8061910156951155e-4,98722.57286144534,17117.461759605572,0.022235720862990957,0.0038554414713613764,reef
MEX,small-pelagic,4.799037018566399e-6,1195.318371231422,210.145133104392,0.02283677450756103,0.004014860922469058,small-pelagic
MHL,benthic,3.621130256335914e-8,1.8945272839411529,0.32706203296623293,0.11071692496663997,0.019113634768051155,benthic
MHL,demersal,1.4971895389951027e-5,1961.221872300475,338.5785717218011,0.04421985512495145,0.007633963092808713,demersal
MHL,forage fish,7.183445673470269e-8,22.862074080889464,3.974834074445941,0.018072315822319152,0.003142079606624559,forage fish
MHL,large-pelagic,1.0402680772130146e-4,27307.915340398904,4589.892812561484,0.02266432179779971,0.003809401282543374,large-pelagic
MHL,medium-pelagic,2.779331705530585e-7,60.6322991671214,10.64040680947512,0.026120539893790828,0.004583912772085197,medium-pelagic
MLT,benthic,2.138006863808539e-5,158.1521023973212,27.302614518355167,0.7830777020901009,0.13518674942665532,benthic
MLT,demersal,1.3824575133967516e-4,3297.7301212005864,560.2861753327178,0.24674132153551698,0.04192148728330285,demersal
MLT,forage fish,9.453769318768557e-6,4186.025420554748,599.3605374404463,0.01577309270166607,0.0022584118272066553,forage fish
MLT,large-pelagic,5.354654870057934e-6,1540.1802803430064,243.3462256501727,0.0220042651401367,0.003476641623320501,large-pelagic
MLT,medium-pelagic,6.568441741574759e-6,367.8855149879567,63.09563177500723,0.10410295541531578,0.017854581042120635,medium-pelagic
MLT,reef,1.9595659129047862e-5,460.70019497612384,79.45506139016086,0.24662568735330995,0.04253451451233578,reef
MLT,small-pelagic,3.994069625014232e-6,2.4233886851855786,0.4041743881594154,9.882045329994739,1.6481341393687217,small-pelagic
MMR,benthic,8.841549562384906e-5,5634.901143048556,972.7820966374934,0.0908893121383144,0.01569069152755626,benthic
MMR,demersal,0.00454837589902524,1021849.3658539938,176618.57655719417,0.025752534006819747,0.004451121712273129,demersal
MMR,forage fish,9.189782221294361e-5,160241.3304358192,21761.809191934397,0.004222894401950909,5.734963755168711e-4,forage fish
MMR,large-pelagic,6.336253243232386e-5,24247.912461819476,3915.316529801079,0.01618324647574357,0.002613112882690165,large-pelagic
MMR,medium-pelagic,3.482248095608045e-4,99773.69773464212,17346.89839512782,0.020074182809453105,0.0034901463759210607,medium-pelagic
MMR,reef,7.72658590323449e-5,16956.920165301573,2963.521897839474,0.02607230912944318,0.00455659744099354,reef
MNE,benthic,1.0253283390210464e-6,16.618049949361662,2.868859818722702,0.35739924702126147,0.06169967849088284,benthic
MNE,demersal,1.6673030744653044e-5,935.8079855932476,158.7617035877873,0.10501922294776643,0.017816722021327183,demersal
MNE,forage fish,7.19669892658106e-6,3558.2566491749712,464.4183681008644,0.01549615480544053,0.0020225350884258753,forage fish
MNE,large-pelagic,1.418122792650698e-6,399.7384351998939,67.39565323015464,0.021041754544730663,0.0035476268173750894,large-pelagic
MNE,medium-pelagic,1.9115895561771746e-6,246.14733894777635,42.60998006901416,0.044862484166409554,0.007766037871255416,medium-pelagic
MNE,reef,2.7183305969541855e-6,223.6496346555515,38.60024602735203,0.07042262360265744,0.012154415548859519,reef
MNE,small-pelagic,4.6189930290362896e-9,0.10044107006741224,0.01654279415214767,0.2792148041349247,0.04598709497953573,small-pelagic
MNP,demersal,6.91605554111815e-11,0.01054786313074486,0.0018209321070396,0.03798085340129458,0.006556830948023269,demersal
MNP,forage fish,1.27134501016166e-9,0.23822489226286417,0.04112599392317556,0.030913417254706737,0.005336742932635358,forage fish
MNP,large-pelagic,1.598395174599002e-8,4.125197908585048,0.6976890826469477,0.02290984930615346,0.0038747114926838866,large-pelagic
MNP,medium-pelagic,6.475194537947761e-11,0.01596987338702338,0.00286378723890567,0.02261059917433708,0.004054631105096488,medium-pelagic
MNP,reef,2.935013223883596e-8,7.418895719378391,1.2848939799745662,0.02284245447193778,0.0039561321993207815,reef
MOZ,benthic,2.6135253270174066e-5,1653.881028826372,285.5180266641333,0.09153626331593434,0.015802378051775697,benthic
MOZ,demersal,0.0013005462195881275,138060.11824152368,23866.829174640796,0.054491789004380856,0.009420144181775504,demersal
MOZ,forage fish,9.603367479906316e-6,3857.954855447866,666.0463391383818,0.014418467478298178,0.002489237909651867,forage fish
MOZ,large-pelagic,3.174849729078211e-6,887.6111683796954,152.3982681949427,0.020832584035778222,0.0035768474329517432,large-pelagic
MOZ,medium-pelagic,4.497107480743531e-5,4769.410358855141,816.6790050902378,0.05506579026415195,0.009429063851454849,medium-pelagic
MOZ,reef,7.163885647272594e-6,1669.2626990197457,289.24625183713414,0.024767427760157674,0.004291646636254137,reef
MRT,benthic,8.681957764695912e-6,841.3286440051872,145.24291047877446,0.059775432315952365,0.010319341706191074,benthic
MRT,demersal,8.678798641270919e-4,378709.4738086594,65928.0128120463,0.013164053140829898,0.0022916771935987605,demersal
MRT,forage fish,9.726717431355526e-4,951202.1488052848,117306.10167710231,0.008291740405907754,0.0010225710111748945,forage fish
MRT,large-pelagic,2.872879027686758e-5,12296.171199268225,2195.6987843320453,0.013084121775659307,0.002336401292019853,large-pelagic
MRT,medium-pelagic,4.807050582813727e-5,29840.37777767416,4964.033457531157,0.009683759434620118,0.0016109214898781356,medium-pelagic
MRT,reef,4.60879538605757e-4,166859.83351632173,28822.78965204905,0.015990108666424398,0.0027620759825382132,reef
MSR,benthic,2.849640898942256e-7,16.076923837355334,2.775442422317763,0.10267339275453352,0.017725038245942352,benthic
MSR,demersal,6.627419952474143e-7,290.3978988446835,50.57129720561735,0.013105101744825291,0.0022821859176118744,demersal
MSR,forage fish,1.494810181456843e-7,43.534283947295926,7.512365551823082,0.019897995793004056,0.0034336390676977958,forage fish
MSR,large-pelagic,7.781005822060317e-8,21.56217271090977,3.8999586991007864,0.019951508265598772,0.0036086371843795577,large-pelagic
MSR,medium-pelagic,6.796293517088814e-9,1.696906404280954,0.30368490409989385,0.022379424941232004,0.004005108060139988,medium-pelagic
MSR,reef,3.462427018692112e-7,92.7690828242607,16.02282088991191,0.021609347333290622,0.003732307050239186,reef
MTQ,benthic,2.121440292057901e-8,1.262804556149441,0.2180044747173388,0.09731177742147391,0.016799434890594808,benthic
MTQ,demersal,2.9180158318734005e-7,42.83443344576504,7.396251685284259,0.03945263027864706,0.006812313358989692,demersal
MTQ,forage fish,8.216149481540438e-7,188.33714495303033,32.513621341412005,0.025269868881309995,0.004362468956184652,forage fish
MTQ,large-pelagic,9.612707760405437e-8,23.484414955571175,4.572022254571686,0.02102506773844645,0.00409322854267018,large-pelagic
MUS,benthic,5.834944248788348e-8,3.4211805601233247,0.5906160753783296,0.09879419968463728,0.01705535310471311,benthic
MUS,demersal,3.116990922715581e-5,6205.200695720465,1072.5848857902631,0.029060552353569972,0.005023191151359977,demersal
MUS,forage fish,2.6919465895283634e-6,722.9796673270259,117.97249112206433,0.022818426261280247,0.003723405665723533,forage fish
MUS,large-pelagic,9.098100630639375e-5,22891.07873532505,3870.284467641376,0.023507576010772996,0.003974518080093522,large-pelagic
MUS,medium-pelagic,1.3074713419629798e-6,297.1503195977851,53.85715612437074,0.0242766502364825,0.004400033436722325,medium-pelagic
MUS,reef,1.961734135181191e-5,4628.973432238385,799.5708835047433,0.024534837068883257,0.004237946412737512,reef
MYS,benthic,2.8419771636912844e-4,16569.655484065035,2860.505232152008,0.09935227986117737,0.01715169736887047,benthic
MYS,demersal,0.0038518726925288,739063.4229632113,128832.116597067,0.029898388649282594,0.005211829692619677,demersal
MYS,forage fish,9.614552996259209e-4,564157.4879444146,86958.2217928574,0.011056519783904933,0.0017042320986097616,forage fish
MYS,large-pelagic,5.154643227743417e-4,170533.9926535056,27814.211878516875,0.018532408001553903,0.00302264853331425,large-pelagic
MYS,medium-pelagic,8.851944300106511e-4,219320.6223931054,38196.93493921718,0.023174488513784206,0.00403607476739715,medium-pelagic
MYS,reef,4.2733046182825415e-4,93273.13473468243,16649.36385135324,0.025666473845096568,0.004581495658356562,reef
MYS,small-pelagic,2.0434959718226428e-11,0.00779309302592215,0.00133837881982524,0.015268442249328737,0.0026221886034535533,small-pelagic
MYT,demersal,4.537097000689853e-6,988.6494538721918,170.67736018294462,0.02658288712590033,0.004589186776890071,demersal
MYT,forage fish,2.2884217512035858e-8,7.5836331876771075,1.0615408988876514,0.021557546709707904,0.003017579693756967,forage fish
MYT,large-pelagic,4.704839326923036e-6,1291.738803438428,222.156820857271,0.021178009789515995,0.003642252841208619,large-pelagic
MYT,medium-pelagic,5.157584452666791e-7,123.1228484573298,22.04202403630536,0.023398869560126365,0.004188974278364129,medium-pelagic
MYT,reef,3.468894804536101e-7,77.88851891590626,13.63573180354694,0.02543974063521672,0.0044536664104261065,reef
