SPAM_short_name,iso3c,2017,2010,coef
plnt,PER,1981047,2007284,0.9869291042024945
plnt,PHL,3124965,3190467,0.9794694632478568
plnt,PRI,80901,79173,1.021825622371263
plnt,SLE,45250,40689,1.1120941777876086
plnt,SLV,45191,19960,2.264078156312625
plnt,STP,41679,0,0
plnt,SUR,16508,12330,1.3388483373884834
plnt,TON,2403,2780,0.8643884892086331
plnt,TTO,5164,4000,1.291
plnt,TZA,577031,579072,0.9964753951149425
plnt,UGA,3355174,4694400,0.714718387866394
plnt,VCT,4459,2628,1.6967275494672756
plnt,VEN,537392,467351,1.1498680862991628
pmil,AFG,11948,15000,0.7965333333333333
pmil,AGO,70000,40723,1.7189303342091693
pmil,ARG,5328,9115,0.5845309928688974
pmil,AUS,35855,36065,0.9941771800915015
pmil,AUT,10608,7000,1.5154285714285713
pmil,AZE,851,59,14.423728813559322
pmil,BDI,10030,10344,0.9696442382057231
pmil,BEN,24717,26926,0.9179603357349774
pmil,BFA,828234,1147894,0.7215248097820879
pmil,BGD,10380,11990,0.8657214345287739
pmil,BGR,4432,5597,0.7918527782740754
pmil,BLR,18365,16199,1.1337119575282424
pmil,BTN,1739,4066,0.4276930644367929
pmil,BWA,1099,3406,0.32266588373458605
pmil,CAF,10000,10000,1
pmil,CHE,788,98,8.040816326530612
pmil,CHN,1996856,1573000,1.2694570883661793
pmil,CIV,61600,48826,1.2616229058288617
pmil,CMR,101965,89036,1.1452109259176064
pmil,COD,40767,38385,1.0620554904259476
pmil,COG,13923,10500,1.326
pmil,CZE,1024,1328,0.7710843373493976
pmil,ERI,25000,20000,1.25
pmil,ESP,1540,1070,1.439252336448598
pmil,ETH,926670,634826,1.4597228216865723
pmil,FRA,40604,37500,1.0827733333333334
pmil,GHA,163484,218952,0.7466659359128941
pmil,GIN,202422,234038,0.8649108264469872
pmil,GMB,99650,158018,0.630624359250212
pmil,GNB,15229,15004,1.0149960010663823
pmil,GRC,120,109,1.1009174311926606
pmil,HRV,171,400,0.4275
pmil,HUN,3230,17964,0.17980405254954354
pmil,IND,11560000,13293000,0.869630632663808
pmil,IRN,17331,13200,1.3129545454545455
pmil,IRQ,3919,2266,1.7294792586054721
pmil,JOR,7,0,0
pmil,JPN,211,259,0.8146718146718147
pmil,KAZ,37935,16480,2.301881067961165
pmil,KEN,79902,53881,1.4829346151704683
pmil,KGZ,93,62,1.5
pmil,KOR,1623,1607,1.0099564405724952
pmil,LBY,6623,6400,1.03484375
pmil,LKA,5574,7330,0.7604365620736698
pmil,MAR,4822,6000,0.8036666666666666
pmil,MDA,54,283,0.19081272084805653
pmil,MDV,4,5,0.8
pmil,MEX,0,700,0
pmil,MKD,44,30,1.4666666666666666
pmil,MLI,1806559,1373342,1.3154472811579345
pmil,MMR,240000,212600,1.1288805268109126
pmil,MOZ,20079,48699,0.41230826094991685
pmil,MRT,3318,3344,0.9922248803827751
pmil,MWI,35121,24495,1.4338028169014085
pmil,NAM,57644,45836,1.257614102452221
pmil,NER,3790028,3837525,0.9876230122279334
pmil,NGA,1500000,5170430,0.290111267341401
pmil,NPL,306704,299523,1.0239747865773245
pmil,PAK,339088,346000,0.9800231213872832
pmil,POL,30785,18923,1.6268562067325476
pmil,PRK,77179,65133,1.1849446517126494
pmil,RUS,316137,133607,2.3661709341576413
pmil,RWA,5065,4520,1.1205752212389382
pmil,SAU,8055,5969,1.3494722734126319
pmil,SEN,569154,813295,0.6998124911624933
pmil,SLE,43637,32768,1.331695556640625
pmil,SVK,706,701,1.007132667617689
pmil,SVN,368,302,1.218543046357616
pmil,SYR,3465,2400,1.44375
pmil,TCD,660175,759940,0.86871989893939
pmil,TGO,26044,51265,0.5080269189505511
pmil,TJK,561,59,9.508474576271187
pmil,TUR,4737,6772,0.6994979326639102
pmil,TWN,416,508,0.8188976377952756
pmil,TZA,319065,350870,0.909353891754781
pmil,UGA,220627,268000,0.8232350746268656
pmil,UKR,84440,117100,0.7210930828351836
pmil,USA,405210,261610,1.5489086808608235
pmil,UZB,6267,8500,0.7372941176470589
pmil,VNM,3770,1431,2.6345213137665966
pmil,YEM,44275,111135,0.3983893462905475
pmil,ZAF,5328,7646,0.6968349463771907
pmil,ZMB,32566,47997,0.6785007396295601
pmil,ZWE,62092,51123,1.2145609608199832
pota,AFG,513194,246000,2.0861544715447153
pota,AGO,808721,841279,0.9612994024574487
pota,ALB,249804,208000,1.2009807692307692
pota,ARE,359,5897,0.060878412752246903
pota,ARG,2491705,2011097,1.2389780303983349
pota,ARM,547420,481956,1.1358298267891676
pota,AUS,1105194,1278118,0.8647041978909615
pota,AUT,653400,671722,0.9727238351579969
pota,AZE,913899,953710,0.9582567027712827
pota,BDI,204891,29681,6.9031029951821035
pota,BEL,4416665,3455800,1.278044157648012
pota,BEN,140,252,0.5555555555555556
pota,BFA,1416,1411,1.0035435861091424
pota,BGD,10215957,7930000,1.2882669609079445
pota,BGR,227815,251205,0.9068887960032642
pota,BHR,68,113,0.6017699115044248
pota,BIH,337137,378707,0.8902317622858833
pota,BLR,6414755,7831111,0.8191372846075097
pota,BLZ,1308,821,1.5931790499390988
pota,BMU,921,1089,0.8457300275482094
pota,BOL,1045291,1002902,1.042266343072404
pota,BRA,3655069,3547510,1.0303195762661699
pota,BTN,57223,44014,1.300109056209388
pota,CAF,1419,1200,1.1825
pota,CAN,5970096,5440612,1.0973206690717883
pota,CHE,458900,420800,1.090541825095057
pota,CHL,1426479,1081349,1.31916615264822
pota,CHN,88481500,76531500,1.1561448553863443
pota,CMR,315000,188452,1.671513170462505
pota,COD,103428,94826,1.0907135173897455
pota,COG,5805,5298,1.095696489241223
pota,COL,3706563,1867899,1.9843487254931877
pota,COM,609,742,0.8207547169811321
pota,CPV,4041,4217,0.9582641688404079
pota,CRI,89620,55711,1.6086589721957962
pota,CUB,147044,191500,0.7678537859007832
pota,CYP,109923,82000,1.3405243902439024
pota,CZE,688970,665176,1.0357709839200453
pota,DEU,11720000,10143090,1.1554664308410947
pota,DMA,136,129,1.054263565891473
pota,DNK,2171000,1357800,1.598910001472971
pota,DOM,84162,52381,1.6067276302476088
pota,DZA,4606402,3300312,1.3957474323639705
pota,ECU,377243,386799,0.9752946620854759
pota,EGY,4841040,3643217,1.3287816783902797
pota,ERI,135,40,3.375
pota,ESP,2239470,2326654,0.9625281627607715
pota,EST,91182,163373,0.5581215990402331
pota,ETH,902739,447333,2.018046958306228
pota,FIN,611900,659100,0.928387194659384
pota,FJI,270,434,0.6221198156682027
pota,FRA,8547354,6622043,1.2907427511419058
pota,FRO,1476,1415,1.0431095406360424
pota,GBR,6218000,6056000,1.0267503302509908
pota,GEO,180100,228800,0.7871503496503497
pota,GGY,6218000,6056000,1.0267503302509908
pota,GIN,6200,40392,0.15349574173103586
pota,GRC,499506,922957,0.5412018111352966
pota,GTM,551122,481856,1.1437483397529553
pota,HND,26341,22552,1.1680117062788222
pota,HRV,156089,178611,0.8739047427090156
pota,HTI,34006,25000,1.36024
pota,HUN,402853,439897,0.9157893779680243
pota,IDN,1164743,1060805,1.0979803074080534
pota,IND,48605000,36577300,1.3288296293056077
pota,IRL,412400,419600,0.982840800762631
pota,IRN,5120244,4275001,1.197717614568979
pota,IRQ,266794,204597,1.3039976148232868
pota,ISL,9000,12460,0.7223113964686998
pota,ISR,522424,548650,0.9521990339925271
pota,ITA,1346936,1558030,0.8645122366064838
pota,JAM,17148,11222,1.5280698627695597
pota,JOR,111753,174931,0.6388404570945115
pota,JPN,2395000,2290000,1.0458515283842795
pota,KAZ,3551114,2554580,1.3900970022469448
pota,KEN,1519870,2725936,0.5575589448908559
pota,KGZ,1416011,1339416,1.0571853703405065
pota,KNA,0,73,0
pota,KOR,466755,616707,0.7568504978863545
pota,KWT,51771,37350,1.3861044176706827
pota,LAO,1585,40845,0.03880523931937814
pota,LBN,389847,264888,1.4717427743046119
pota,LBY,342341,298668,1.1462259097057603
pota,LKA,73358,51930,1.41263238975544
pota,LSO,128481,99000,1.2977878787878787
pota,LTU,237045,476900,0.49705388970434056
pota,LUX,21284,19531,1.0897547488607855
pota,LVA,408300,484000,0.843595041322314
pota,MAR,1924871,1604620,1.1995805860577582
pota,MDA,197020,279650,0.7045235115322724
pota,MDG,250160,224787,1.112875744593771
pota,MEX,1715499,1536617,1.1164128732143404
pota,MKD,178951,202325,0.8844730013591993
pota,MLI,251558,82470,3.0502970777252334
pota,MLT,8740,15541,0.5623833730133196
pota,MMR,499933,563600,0.8870351312987935
pota,MNE,27500,17720,1.5519187358916477
pota,MNG,121808,167956,0.7252375622186763
pota,MOZ,259280,178526,1.4523374746535518
pota,MRT,2395,2200,1.0886363636363636
pota,MSR,222,186,1.1935483870967742
pota,MUS,14124,21709,0.6506057395550232
pota,MWI,1226603,3673538,0.3339023578904043
pota,NAM,14328,11532,1.2424557752341312
pota,NCL,1841,868,2.120967741935484
pota,NER,165743,26504,6.2535089043163294
pota,NGA,1320889,1026311,1.2870260574036525
pota,NIC,59699,35000,1.7056857142857142
pota,NLD,7391881,6843529,1.0801270806333985
pota,NOR,315500,333200,0.9468787515006002
pota,NPL,2691037,2517696,1.068849058822034
pota,NZL,473471,525000,0.9018495238095238
pota,OMN,15737,7191,2.1884299819218467
pota,PAK,3852897,3141500,1.2264513767308611
pota,PAN,21039,23493,0.8955433533392926
pota,PER,4776294,3814373,1.2521832552820609
pota,PHL,117637,124671,0.9435795012472828
pota,PNG,1258,1016,1.2381889763779528
pota,POL,9171733,8448180,1.0856460207997463
pota,PRK,1770000,1708000,1.0362997658079625
pota,PRT,515030,383835,1.3418005132413668
pota,PRY,3760,1351,2.783123612139156
pota,PSE,57117,46870,1.2186259867719222
pota,PYF,585,660,0.8863636363636364
pota,QAT,104,46,2.260869565217391
pota,REU,4926,5061,0.973325429756965
pota,ROU,3116912,3283866,0.9491593140524004
pota,RUS,21707645,21140539,1.026825522282095
pota,RWA,846184,1789404,0.4728859441467662
pota,SAU,476418,398993,1.1940510234515394
pota,SEN,118783,15000,7.918866666666666
pota,SLV,10595,5326,1.9892977844536237
pota,SVK,149705,125921,1.1888803297305452
pota,SVN,77076,101208,0.7615603509603984
pota,SWE,852500,816300,1.0443464412593408
pota,SWZ,8393,7200,1.1656944444444444
pota,SYR,540000,673200,0.8021390374331551
pota,TCD,41061,45235,0.9077263181165027
pota,THA,126276,134645,0.9378439600430762
pota,TJK,782892,760139,1.02993268336449
pota,TKM,289938,249600,1.161610576923077
pota,TLS,1183,1214,0.9744645799011532
pota,TUN,420000,370000,1.135135135135135
pota,TUR,4800000,4548383,1.0553200994727137
pota,TWN,54929,60684,0.9051644585063608
pota,TZA,1694648,1472560,1.1508176237301027
pota,UGA,165000,167000,0.9880239520958084
pota,UKR,22208220,18705000,1.1872878909382518
pota,URY,90772,114662,0.7916484973225655
pota,USA,20453438,18350034,1.1146267085935644
pota,UZB,2793689,1694800,1.648388600424829
pota,VEN,200000,512544,0.39021040144846103
pota,VNM,303675,352949,0.8603934279456805
pota,XMI,515030,383835,1.3418005132413668
pota,YEM,240446,303380,0.7925571890038895
pota,ZAF,2456990,2090214,1.1754729420049812
pota,ZMB,31750,22939,1.3841056715637126
pota,ZWE,60026,58000,1.0349310344827587
rape,ARG,49840,23335,2.1358474394686096
rape,AUS,4313230,1907272,2.2614655906446486
rape,AUT,116835,170584,0.6849118322937673
rape,BEL,46090,45665,1.0093069090112778
rape,BGD,362860,221928,1.6350347860567391
rape,BGR,240018.5,273020.5,0.8791226299856604
rape,BIH,6375,1167,5.4627249357326475
rape,BLR,602451,374522,1.6085864114791655
rape,BRA,50000,70000,0.7142857142857143
rape,BTN,803,1332,0.6028528528528528
rape,CAN,10724800,6485300,1.653709157633417
rape,CHE,77612,67900,1.1430338733431518
rape,CHL,183191,43934,4.169686347703373
rape,CHN,6646233,6550235.5,1.0146555799405992
rape,CZE,577883,529002,1.0924022971557763
rape,DEU,2138297,2853672.5,0.7493140856212477
rape,DNK,371164,289915.5,1.2802489001105495
rape,DZA,22950,25316,0.9065413177437194
rape,ESP,153665,35500,4.3285915492957745
rape,EST,165270,131022,1.2613912167422265
rape,ETH,26446,10474,2.5249188466679398
rape,FIN,91300,178500,0.511484593837535
rape,FRA,2666826,2415627.5,1.103988922133069
rape,GBR,2167000,2230148,0.9716843904530102
rape,GGY,2167000,2230148,0.9716843904530102
rape,GRC,18854,25175,0.7489175769612711
rape,HRV,135810,33047,4.1096014766847215
rape,HUN,467822,266652.5,1.7544257038655178
rape,IND,7917000,6608100,1.1980750896626866
rape,IRL,41700,28100,1.4839857651245552
rape,IRN,71492,72952,0.9799868406623533
rape,ITA,41444,50300,0.8239363817097416
rape,JPN,3670,1570,2.337579617834395
rape,KAZ,147048,55470,2.650946457544619
rape,KGZ,43.5,132,0.32954545454545453
rape,KOR,1000,1582,0.6321112515802781
rape,LKA,192,420,0.45714285714285713
rape,LTU,272006,208600,1.3039597315436242
rape,LUX,11317,15895,0.7119849009122365
rape,LVA,326200,226300,1.4414494034467522
rape,MAR,2372,1000,2.372
rape,MDA,71410,36676,1.947049841858436
rape,MEX,501.5,4009.5,0.1250779398927547
rape,MKD,6124,4985,1.2284854563691072
rape,MMR,42760,87100,0.4909299655568312
rape,MNG,10980,3000,3.66
rape,NLD,7894,11521,0.6851835778144258
rape,NOR,10300,10200,1.0098039215686274
rape,NPL,159710,155050,1.0300548210254756
rape,NZL,2772,3072,0.90234375
rape,PAK,196003,162200,1.208403205918619
rape,POL,2697265,2228676,1.2102544290870454
rape,PRY,107000,102000,1.0490196078431373
rape,ROU,837925.5,474886,1.7644771587286212
rape,RUS,804361,353245,2.277062661891888
rape,SVK,225098,161672.5,1.3923085249501306
rape,SVN,8999,15522,0.5797577631748486
rape,SWE,362700,276200,1.3131788559015207
rape,TJK,242,41,5.902439024390244
rape,TUN,3888,3248,1.1970443349753694
rape,TUR,30000,53225,0.5636449037106623
rape,TWN,8,10,0.8
rape,UKR,1112895,767050,1.4508767355452707
rape,URY,52000,9000,5.777777777777778
rape,USA,710525,565555,1.2563322753755162
rape,UZB,1325,1600,0.828125
rape,ZAF,93469,36900,2.5330352303523034
rcof,AGO,15114,9951,1.518842327404281
rcof,BDI,16340,89960,0.18163628279235217
rcof,BEN,54,60,0.9
rcof,BLZ,92,90,1.0222222222222221
rcof,BOL,21181,27327,0.7750942291506568
rcof,BRA,2684508,2907265,0.9233791897195474
rcof,CAF,9221,5270,1.7497153700189754
rcof,CHN,98105,49596,1.9780829099120898
rcof,CIV,33600,94372,0.3560378078243547
rcof,CMR,31056,66584,0.4664183587648684
rcof,COD,29735,31840,0.9338881909547738
rcof,COG,3024,2827,1.069685178634595
rcof,COK,0,0,0
rcof,COL,760209,535380,1.419942844334865
rcof,COM,136,126,1.0793650793650793
rcof,CPV,47,0,0
rcof,CRI,97152,91620,1.0603798297314997
rcof,CUB,6221,8430,0.7379596678529063
rcof,DMA,232,308,0.7532467532467533
rcof,DOM,15241,21876,0.6966995794477967
rcof,ECU,7564,31347,0.2412990078795419
rcof,ETH,467679,370569,1.2620564591209735
rcof,FJI,19,15,1.2666666666666666
rcof,GAB,91,113,0.8053097345132744
rcof,GHA,769,1200,0.6408333333333334
rcof,GIN,40800,29018,1.4060238472672135
rcof,GLP,30,30,1
rcof,GNQ,4271,4251,1.004704775346977
rcof,GTM,246319,248355,0.9918020575386041
rcof,GUY,407,420,0.969047619047619
rcof,HND,473718,244335,1.9388053287494629
rcof,HTI,42871,38193,1.1224831775456234
rcof,IDN,668677,684076,0.9774893432893421
rcof,IND,312000,289600,1.0773480662983426
rcof,JAM,6222,9121,0.6821620436355663
rcof,KEN,38620,42000,0.9195238095238095
rcof,KHM,376,362,1.0386740331491713
rcof,LAO,150795,46290,3.257615035644848
rcof,LBR,650,600,1.0833333333333333
rcof,LKA,5431,5240,1.0364503816793893
rcof,MDG,59602,58178,1.024476606277287
rcof,MEX,153795,245271,0.6270411096297565
rcof,MMR,8546,7300,1.1706849315068493
rcof,MOZ,840,770,1.0909090909090908
rcof,MTQ,27,30,0.9
rcof,MWI,8420,4176,2.0162835249042144
rcof,MYS,8109,15768,0.514269406392694
rcof,NCL,5,13,0.38461538461538464
rcof,NGA,1898,2400,0.7908333333333334
rcof,NIC,128111,78712,1.6275917268015043
rcof,NPL,466,307,1.517915309446254
rcof,PAN,6588,12470,0.528307939053729
rcof,PER,337330,264605,1.2748436348519492
rcof,PHL,62078,94536,0.6566598967589067
rcof,PNG,58332,52220,1.1170432784373803
rcof,PRI,3830,6432,0.5954601990049752
rcof,PRY,442,370,1.1945945945945946
rcof,PYF,22,18,1.2222222222222223
rcof,RWA,19231,19319,0.9954448988042859
rcof,SAU,0,0,0
rcof,SLE,29867,26130,1.1430156907768847
rcof,SLV,41141,112636,0.36525622358748533
rcof,STP,10,15,0.6666666666666666
rcof,SUR,5,6,0.8333333333333334
rcof,TGO,18476,11500,1.606608695652174
rcof,THA,34314,48955,0.7009294249821264
rcof,TLS,9174,12653,0.7250454437682763
rcof,TON,16,16,1
rcof,TTO,51,51,1
rcof,TWN,0,0,0
rcof,TZA,55747,40000,1.393675
rcof,UGA,209421,166968,1.254258300991807
rcof,USA,2200,3990,0.5513784461152882
rcof,VCT,181,200,0.905
rcof,VEN,46650,71687,0.6507456024104789
rcof,VNM,1542398,1105700,1.3949516143619427
rcof,VUT,29,24,1.2083333333333333
rcof,WSM,12,10,1.2
rcof,YEM,18767,19029,0.9862315413316517
rcof,ZMB,6996,6422,1.089380255372158
rcof,ZWE,638,600,1.0633333333333332
rest,AFG,9613.166666666666,13611.166666666666,0.7062705866506667
rest,AGO,2120,1750,1.2114285714285715
rest,ALB,4090,3113.25,1.3137396611258332
rest,ARE,914,753,1.2138114209827358
rest,ARG,4918.571428571428,3649.8571428571427,1.3476065599436378
rest,ARM,2855,2027.5,1.4081381011097411
rest,AUS,21292.666666666668,22052.166666666668,0.9655589397867178
rest,AUT,1536.5,1511.5,1.016539861065167
rest,AZE,10222.5,7043.833333333333,1.4512694318907793
rest,BEL,368.5,366.5,1.005457025920873
rest,BEN,45325.4,28471.2,1.5919736435415437
rest,BFA,35940.333333333336,9376,3.833226678043231
rest,BGD,120620,82040.6,1.4702476578669585
rest,BGR,7884.181818181818,10666.363636363636,0.7391630444046706
rest,BHR,350,350,1
rest,BIH,6007.4,7123.2,0.8433569182389937
rest,BLR,6645,5466.666666666667,1.215548780487805
rest,BLZ,0,108,0
rest,BOL,26455.8,21288.6,1.2427214565542122
rest,BRA,64379.42857142857,48406.28571428572,1.3299807581069754
rest,BRN,141.5,134,1.0559701492537314
rest,BTN,6065.166666666667,4582.833333333333,1.3234534676510166
rest,CAF,638,578,1.1038062283737025
rest,CAN,6126,4618,1.3265482893027285
rest,CHE,909,896.6666666666666,1.0137546468401488
rest,CHL,30918,14413.5,2.145072328025809
rest,CHN,335607.9411764706,276765.5882352941,1.2126071861619996
rest,CIV,150049.5,80713.6,1.8590361475637314
rest,CMR,25464.25,20007.875,1.2727113698981025
rest,COD,18349,16757.333333333332,1.0949832908975177
rest,COG,2611,1950,1.338974358974359
rest,COK,0,0,0
rest,COL,30101.333333333332,7025.333333333333,4.284684000759158
rest,COM,826,875.6666666666666,0.9432813094784926
rest,CPV,1496,1323,1.1307634164777023
rest,CRI,1870.6666666666667,1120.6666666666667,1.669244497323022
rest,CYP,70.66666666666667,121.16666666666667,0.5832187070151307
rest,CZE,3093.3333333333335,3510.3333333333335,0.881207862501187
rest,DEU,25382.5,25623,0.9906139015728057
rest,DJI,501,450,1.1133333333333333
rest,DMA,74.5,56.6,1.3162544169611308
rest,DNK,28,26.5,1.0566037735849056
rest,DOM,392,546,0.717948717948718
rest,DZA,38467,33785.5,1.1385653608796673
rest,ECU,4658,3948.4,1.1797183669334415
rest,EGY,29483.25,29511.75,0.9990342829550941
rest,ERI,562,816,0.6887254901960784
rest,ESP,29789.363636363636,26335.909090909092,1.1311310171041957
rest,ETH,52062.25,32952.875,1.5799000845904947
rest,FJI,3844.5,1232,3.1205357142857144
rest,FRA,10230.6,10527,0.9718438301510403
rest,GAB,25905,20000,1.29525
rest,GBR,769,1085,0.7087557603686636
rest,GEO,6090.8,6713.833333333333,0.9072015490405383
rest,GGY,769,1085,0.7087557603686636
rest,GHA,37423.42857142857,23918.85714285714,1.5645993597400738
rest,GIN,9178.666666666666,7148.333333333333,1.2840289111681045
rest,GLP,24,19,1.263157894736842
rest,GMB,2818,4000,0.7045
rest,GNB,158641,121293,1.3079155433536973
rest,GRC,17524.85714285714,13310.285714285714,1.3166401923324604
rest,GRD,1190.1666666666667,124.33333333333333,9.572386058981234
rest,GTM,65325.333333333336,63204,1.0335632765858702
rest,GUM,205,181,1.132596685082873
rest,GUY,1019,511,1.99412915851272
rest,HKG,998,1000,0.998
rest,HND,991,941,1.053134962805526
rest,HRV,1547.6666666666667,2462,0.6286217167614406
rest,HUN,5450.428571428572,3624.8571428571427,1.5036257586505872
rest,IDN,424045.54545454547,329641.7272727273,1.2863830952557584
rest,IND,833181,556095,1.498270978879508
rest,IRL,45,43,1.0465116279069768
rest,IRN,179793,86981.75,2.0670198058788194
rest,IRQ,1125.3333333333333,1191,0.9448642597257206
rest,ISR,5354.5,4046,1.3234058329214038
rest,ITA,40399.71428571428,38988.857142857145,1.036186163079561
rest,JAM,5357,4313.666666666667,1.2418669345491073
rest,JOR,2083,1521,1.3694937541091388
rest,JPN,16929,19517.75,0.8673643222195181
rest,KAZ,586.25,468.5,1.251334044823906
rest,KEN,3652.3333333333335,3967.5833333333335,0.920543571863645
rest,KGZ,2279.25,2083,1.094215074411906
rest,KHM,10168.75,14879.25,0.6834181830401398
rest,KIR,282,250,1.128
rest,KOR,16140.6,19128,0.8438205771643664
rest,KWT,468,463,1.0107991360691144
rest,LAO,7889,6966.5,1.1324194358716715
rest,LBN,7205,6439.2,1.1189278171201391
rest,LBR,37188.5,32370,1.1488569663268458
rest,LBY,30869,29500,1.046406779661017
rest,LCA,81,90.5,0.8950276243093923
rest,LKA,26851.555555555555,28445,0.9439815628601004
rest,LTU,4494,917,4.900763358778626
rest,LUX,26,24,1.0833333333333333
rest,LVA,0,0,0
rest,MAC,218,210,1.0380952380952382
rest,MAR,31167.333333333332,24299,1.2826590943385874
rest,MDA,4981.25,3245.75,1.5346992220596165
rest,MDG,4135.583333333333,2547.5833333333335,1.6233358411566514
rest,MDV,723.3333333333334,709.3333333333334,1.019736842105263
rest,MEX,42748.07692307692,27704.75,1.542987282797243
rest,MKD,1417.6,2028.6666666666667,0.6987840946434439
rest,MLI,27840.5,16824.5,1.6547594282148057
rest,MMR,95867,75920,1.262737091675448
rest,MNE,680,743,0.9152086137281292
rest,MNG,2606.5,2289.5,1.1384581786416248
rest,MOZ,139000,96558,1.4395492864392385
rest,MTQ,261,268,0.9738805970149254
rest,MUS,256.3333333333333,520.3333333333334,0.49263292761050603
rest,MWI,1083.125,988,1.0962803643724697
rest,MYS,89436.22222222222,110025.33333333333,0.81286935937986
rest,NER,5984.666666666667,7872.666666666667,0.7601829113388094
rest,NGA,115663.85714285714,187615.85714285713,0.6164929708195546
rest,NLD,339,333,1.018018018018018
rest,NPL,54515.42857142857,37320.142857142855,1.4607508009845316
rest,NZL,896,829,1.0808202653799759
rest,PAK,37408,37608,0.9946819825569028
rest,PER,4440.7,6317.5,0.7029204590423427
rest,PHL,133377.6,113400,1.1761693121693122
rest,PNG,2188,2133,1.0257852789498358
rest,POL,3868,3595,1.0759388038942976
rest,PRI,93,90,1.0333333333333334
rest,PRK,10045,7949.666666666667,1.263574992662166
rest,PRT,8274.714285714286,4725.285714285715,1.751156392659552
rest,PSE,1753.25,1011.5,1.7333168561542265
rest,PYF,20,44,0.45454545454545453
rest,REU,330,307.6666666666667,1.0725893824485373
rest,ROU,16751.333333333332,15141.333333333334,1.1063314547375835
rest,RUS,22164.666666666668,5780,3.834717416378316
rest,RWA,2625.3333333333335,877.3333333333334,2.9924012158054714
rest,SEN,5653.333333333333,4839,1.1682854584280498
rest,SLB,273.5,250,1.094
rest,SLE,4988,4230.333333333333,1.1791033015522812
rest,SLV,586,2061,0.28432799611838916
rest,STP,58,62,0.9354838709677419
rest,SVK,198.5,295.25,0.672311600338696
rest,SVN,577.2857142857143,929.4285714285714,0.6211189671072856
rest,SWZ,1038,1005,1.0328358208955224
rest,SYC,40,11.5,3.4782608695652173
rest,SYR,18300.166666666668,31272.5,0.5851840008527194
rest,TGO,2741.5,2043.5,1.341570834352826
rest,THA,639499.75,435665.625,1.4678682762726576
rest,TJK,2219.25,1502.25,1.4772840738891662
rest,TKM,767.5,700,1.0964285714285715
rest,TLS,247,232.5,1.0623655913978494
rest,TON,214.5,217.5,0.9862068965517241
rest,TTO,170.5,303,0.5627062706270627
rest,TUN,12845.75,9856.75,1.3032439698683642
rest,TUR,136529.1,115941.4,1.1775698758165765
rest,TWN,41421,55533.666666666664,0.7458718735181662
rest,TZA,24019.88888888889,13318,1.8035657672990608
rest,UGA,1292.25,1497.25,0.8630823175822341
rest,UKR,15994.42857142857,14997.142857142857,1.066498380643932
rest,USA,317081,287175.125,1.1041381108478667
rest,UZB,6535,4979.5,1.3123807611205944
rest,VCT,219,297.5,0.7361344537815127
rest,VNM,520632.5714285714,316682,1.644023251806454
rest,VUT,129,121,1.0661157024793388
rest,WLF,5,5,1
rest,WSM,56,55,1.018181818181818
rest,XMI,8274.714285714286,4725.285714285715,1.751156392659552
rest,YEM,83,75,1.1066666666666667
rest,ZAF,13177.666666666666,9812.666666666666,1.3429241116923705
rest,ZMB,1283.3333333333333,1450.3333333333333,0.8848540565387267
rest,ZWE,1285.2857142857142,1073.4285714285713,1.197364918818206
rice,AFG,338420,672000,0.5036011904761905
rice,AGO,63000,17697,3.559925411086625
rice,ALB,0,0,0
rice,ARG,1328340,1243259,1.0684338500666393
rice,AUS,807304,196684,4.104573834170548
rice,AZE,15916,3930,4.049872773536896
rice,BDI,55952,83019,0.6739662005083173
rice,BEN,278718,124975,2.2301900380076014
rice,BFA,325566,270658,1.2028685647569997
rice,BGD,54148000,50061200,1.081636077441212
rice,BGR,58523,57432,1.0189963783256721
rice,BLZ,18751,20523,0.9136578472932807
rice,BOL,478578,442017,1.0827140132619333
rice,BRA,12464766,11235986,1.1093611188194787
rice,BRN,1527,1072,1.4244402985074627
rice,BTN,86385,71637,1.2058712676410235
rice,CAF,11537,39000,0.2958205128205128
rice,CHL,127866,94673,1.3506068255996957
rice,CHN,212676000,195760992,1.0864064276911716
rice,CIV,2120000,1206153,1.757654294272783
rice,CMR,360000,153078,2.3517422490495044
rice,COD,997599,318144,3.1356838412794206
rice,COG,1199,1495,0.8020066889632107
rice,COL,3292983,1988191,1.6562709518351104
rice,COM,31051,24000,1.2937916666666667
rice,CRI,152851,267772,0.5708251796304319
rice,CUB,404733,454400,0.8906976232394366
rice,DOM,588283,850228,0.6919120518260984
rice,DZA,313,312,1.0032051282051282
rice,ECU,1066614,1706193,0.6251426421278249
rice,EGY,4960662,4329503,1.145780936056633
rice,ESP,835178,927817,0.90015380188119
rice,ETH,133597,90412,1.4776467725523161
rice,FJI,9081,7664,1.1848903966597077
rice,FRA,92544,120170,0.7701090122326704
rice,FSM,185,137,1.3503649635036497
rice,GAB,1787,1421,1.2575650950035187
rice,GHA,722080,491603,1.4688274888477084
rice,GIN,2197907,1613730,1.3620041766590445
rice,GMB,51081,99890,0.5113725097607368
rice,GNB,185550,209240,0.8867807302619002
rice,GRC,255418,208210,1.2267326257144229
rice,GTM,31831,29624,1.0745004050769646
rice,GUF,3000,5405,0.5550416281221091
rice,GUY,630104,556193,1.1328873250831994
rice,HKG,0,0,0
rice,HND,58933,42186,1.39698004077182
rice,HTI,179000,141075,1.26882863724969
