ID_0,production,iso3c,Country,split_rest_names,prod_system
53,0,COL,Colombia,sunf,H
53,0,COL,Colombia,rape,H
53,2666.3559670597315,COL,Colombia,sesa,H
53,18670380.735725038,COL,Colombia,sugc,H
53,37218.67346382141,COL,Colombia,sugb,H
53,35928.10168287158,COL,Colombia,cott,H
53,625743.3928859383,COL,Colombia,acof,H
53,3.407862976193428,COL,Colombia,rcof,H
53,43091.82623296976,COL,Colombia,coco,H
53,135.434326171875,COL,Colombia,teas,H
53,8681.49554978311,COL,Colombia,toba,H
53,1876350.585615158,COL,Colombia,bana,H
53,1739397.50837335,COL,Colombia,plnt,H
53,830157.661495775,COL,Colombia,temf,H
53,0,COL,Colombia,ooil,H
53,7231.776119202375,COL,Colombia,ofib,H
53,1549903.8623911142,COL,Colombia,trof,H
53,1008428.926220797,COL,Colombia,vege,H
53,8519.562196671963,COL,Colombia,tnut,H
53,0,COL,Colombia,othr,H
53,2327.9724034518003,COL,Colombia,spis,H
53,697.5362489819527,COL,Colombia,whea,S
53,1944.296488404274,COL,Colombia,rice,S
53,330171.703206867,COL,Colombia,maiz,S
53,260.9635339155793,COL,Colombia,barl,S
53,0,COL,Colombia,pmil,S
53,0,COL,Colombia,smil,S
53,399.0581210628152,COL,Colombia,sorg,S
53,44.756180107593536,COL,Colombia,ocer,S
53,0,COL,Colombia,pota,S
53,0,COL,Colombia,swpo,S
53,374492.761131227,COL,Colombia,yams,S
53,1144974.9952753559,COL,Colombia,cass,S
53,73057.48723882437,COL,Colombia,orts,S
53,5073.855194672942,COL,Colombia,bean,S
53,0,COL,Colombia,chic,S
53,0,COL,Colombia,cowp,S
53,0,COL,Colombia,pige,S
53,0,COL,Colombia,lent,S
53,0,COL,Colombia,opul,S
53,0,COL,Colombia,soyb,S
53,0,COL,Colombia,grou,S
53,0,COL,Colombia,cnut,S
53,0,COL,Colombia,oilp,S
53,0,COL,Colombia,sunf,S
53,0,COL,Colombia,rape,S
53,0,COL,Colombia,sesa,S
53,0,COL,Colombia,sugc,S
53,0,COL,Colombia,sugb,S
53,0,COL,Colombia,cott,S
53,0,COL,Colombia,acof,S
53,0,COL,Colombia,rcof,S
53,0,COL,Colombia,coco,S
53,0,COL,Colombia,teas,S
53,0,COL,Colombia,toba,S
53,0,COL,Colombia,bana,S
53,0,COL,Colombia,plnt,S
53,0,COL,Colombia,temf,S
53,0,COL,Colombia,ooil,S
53,0,COL,Colombia,ofib,S
53,0,COL,Colombia,trof,S
53,147732.4836757332,COL,Colombia,vege,S
53,4777.846675932407,COL,Colombia,tnut,S
53,0,COL,Colombia,othr,S
53,1305.5477268844843,COL,Colombia,spis,S
53,0,COL,Colombia,whea,I
53,2538992.963092804,COL,Colombia,rice,I
53,0,COL,Colombia,maiz,I
53,0,COL,Colombia,barl,I
53,0,COL,Colombia,pmil,I
53,0,COL,Colombia,smil,I
53,1105.6533631458879,COL,Colombia,sorg,I
53,521.6663026809692,COL,Colombia,ocer,I
53,670191.9650762081,COL,Colombia,pota,I
53,0,COL,Colombia,swpo,I
53,0,COL,Colombia,yams,I
53,0,COL,Colombia,cass,I
53,0,COL,Colombia,orts,I
53,0,COL,Colombia,bean,I
53,0,COL,Colombia,chic,I
53,0,COL,Colombia,cowp,I
53,0,COL,Colombia,pige,I
53,0,COL,Colombia,lent,I
53,0,COL,Colombia,opul,I
53,19630.644583404064,COL,Colombia,soyb,I
53,0,COL,Colombia,grou,I
53,0,COL,Colombia,cnut,I
53,0,COL,Colombia,oilp,I
53,0,COL,Colombia,sunf,I
53,0,COL,Colombia,rape,I
53,0,COL,Colombia,sesa,I
53,15685394.28662473,COL,Colombia,sugc,I
53,0,COL,Colombia,sugb,I
53,2418.6757639944553,COL,Colombia,cott,I
53,16979.534603759646,COL,Colombia,acof,I
53,0,COL,Colombia,rcof,I
53,11373.321226239204,COL,Colombia,coco,I
53,0,COL,Colombia,teas,I
53,5758.405625477433,COL,Colombia,toba,I
53,403513.84074771404,COL,Colombia,bana,I
53,19330.709321320057,COL,Colombia,plnt,I
53,118055.59511980414,COL,Colombia,temf,I
53,0,COL,Colombia,ooil,I
53,1151.3334120512009,COL,Colombia,ofib,I
53,525053.4362117052,COL,Colombia,trof,I
53,653902.3291758001,COL,Colombia,vege,I
53,31761.676934480667,COL,Colombia,tnut,I
53,0,COL,Colombia,othr,I
53,8678.88572844863,COL,Colombia,spis,I
53,20.285257786512375,COL,Colombia,whea,L
53,181753.8735768795,COL,Colombia,rice,L
53,359208.09154883027,COL,Colombia,maiz,L
53,0,COL,Colombia,barl,L
53,0,COL,Colombia,pmil,L
53,0,COL,Colombia,smil,L
53,216.24844490736723,COL,Colombia,sorg,L
53,60.53089863061905,COL,Colombia,ocer,L
53,17.660703420639038,COL,Colombia,pota,L
53,1.2999999523162842,COL,Colombia,swpo,L
53,44132.65014207363,COL,Colombia,yams,L
53,9974.552083797753,COL,Colombia,cass,L
53,4103.637059569359,COL,Colombia,orts,L
53,16.445837438106537,COL,Colombia,bean,L
53,0,COL,Colombia,chic,L
53,0,COL,Colombia,cowp,L
53,0,COL,Colombia,pige,L
53,0,COL,Colombia,lent,L
53,0,COL,Colombia,opul,L
53,0,COL,Colombia,soyb,L
53,2105.129356741905,COL,Colombia,grou,L
53,0,COL,Colombia,cnut,L
53,9.25085061788559,COL,Colombia,oilp,L
53,0,COL,Colombia,sunf,L
53,0,COL,Colombia,rape,L
53,0,COL,Colombia,sesa,L
53,2975899.2634309456,COL,Colombia,sugc,L
53,0,COL,Colombia,sugb,L
53,32792.12652938068,COL,Colombia,cott,L
53,55522.60509507358,COL,Colombia,acof,L
53,0.5679771304130554,COL,Colombia,rcof,L
53,3263.841885358095,COL,Colombia,coco,L
53,13.565671443939209,COL,Colombia,teas,L
53,990.613369256258,COL,Colombia,toba,L
53,1443463.166993916,COL,Colombia,bana,L
53,1720326.945192963,COL,Colombia,plnt,L
53,0,COL,Colombia,temf,L
53,0,COL,Colombia,ooil,L
53,6920.50202986598,COL,Colombia,ofib,L
53,1864119.3445954025,COL,Colombia,trof,L
53,126501.80990371108,COL,Colombia,vege,L
53,3574.467369198799,COL,Colombia,tnut,L
53,0,COL,Colombia,othr,L
53,976.7240608930588,COL,Colombia,spis,L
54,0,COM,Comoros,whea,A
54,0,COM,Comoros,rice,A
54,0,COM,Comoros,maiz,A
54,0,COM,Comoros,barl,A
54,0,COM,Comoros,pmil,A
54,0,COM,Comoros,smil,A
54,0,COM,Comoros,sorg,A
54,0,COM,Comoros,ocer,A
54,0,COM,Comoros,pota,A
54,0,COM,Comoros,swpo,A
54,0,COM,Comoros,yams,A
54,0,COM,Comoros,cass,A
54,0,COM,Comoros,orts,A
54,0,COM,Comoros,bean,A
54,0,COM,Comoros,chic,A
54,0,COM,Comoros,cowp,A
54,0,COM,Comoros,pige,A
54,0,COM,Comoros,lent,A
54,0,COM,Comoros,opul,A
54,0,COM,Comoros,soyb,A
54,0,COM,Comoros,grou,A
54,0,COM,Comoros,cnut,A
54,0,COM,Comoros,oilp,A
54,0,COM,Comoros,sunf,A
54,0,COM,Comoros,rape,A
54,0,COM,Comoros,sesa,A
54,0,COM,Comoros,sugc,A
54,0,COM,Comoros,sugb,A
54,0,COM,Comoros,cott,A
54,0,COM,Comoros,acof,A
54,0,COM,Comoros,rcof,A
54,0,COM,Comoros,coco,A
54,0,COM,Comoros,teas,A
54,0,COM,Comoros,toba,A
54,0,COM,Comoros,bana,A
54,0,COM,Comoros,plnt,A
54,0,COM,Comoros,temf,A
54,0,COM,Comoros,ooil,A
54,0,COM,Comoros,ofib,A
54,0,COM,Comoros,trof,A
54,0,COM,Comoros,vege,A
54,0,COM,Comoros,tnut,A
54,0,COM,Comoros,othr,A
54,0,COM,Comoros,spis,A
54,0,COM,Comoros,whea,H
54,0,COM,Comoros,rice,H
54,0,COM,Comoros,maiz,H
54,0,COM,Comoros,barl,H
54,0,COM,Comoros,pmil,H
54,0,COM,Comoros,smil,H
54,0,COM,Comoros,sorg,H
54,0,COM,Comoros,ocer,H
54,0,COM,Comoros,pota,H
54,0,COM,Comoros,swpo,H
54,0,COM,Comoros,yams,H
54,0,COM,Comoros,cass,H
54,0,COM,Comoros,orts,H
54,0,COM,Comoros,bean,H
54,0,COM,Comoros,chic,H
54,0,COM,Comoros,cowp,H
54,0,COM,Comoros,pige,H
54,0,COM,Comoros,lent,H
54,0,COM,Comoros,opul,H
54,0,COM,Comoros,soyb,H
54,0,COM,Comoros,grou,H
54,0,COM,Comoros,cnut,H
54,0,COM,Comoros,oilp,H
54,0,COM,Comoros,sunf,H
54,0,COM,Comoros,rape,H
54,0,COM,Comoros,sesa,H
54,0,COM,Comoros,sugc,H
54,0,COM,Comoros,sugb,H
54,0,COM,Comoros,cott,H
54,0,COM,Comoros,acof,H
54,0,COM,Comoros,rcof,H
54,0,COM,Comoros,coco,H
54,0,COM,Comoros,teas,H
54,0,COM,Comoros,toba,H
54,0,COM,Comoros,bana,H
54,0,COM,Comoros,plnt,H
54,0,COM,Comoros,temf,H
54,0,COM,Comoros,ooil,H
54,0,COM,Comoros,ofib,H
54,0,COM,Comoros,trof,H
54,0,COM,Comoros,vege,H
54,0,COM,Comoros,tnut,H
54,0,COM,Comoros,othr,H
54,0,COM,Comoros,spis,H
54,0,COM,Comoros,whea,S
54,0,COM,Comoros,rice,S
54,0,COM,Comoros,maiz,S
54,0,COM,Comoros,barl,S
54,0,COM,Comoros,pmil,S
54,0,COM,Comoros,smil,S
54,0,COM,Comoros,sorg,S
54,0,COM,Comoros,ocer,S
54,0,COM,Comoros,pota,S
54,0,COM,Comoros,swpo,S
54,0,COM,Comoros,yams,S
54,0,COM,Comoros,cass,S
54,0,COM,Comoros,orts,S
54,0,COM,Comoros,bean,S
54,0,COM,Comoros,chic,S
54,0,COM,Comoros,cowp,S
54,0,COM,Comoros,pige,S
54,0,COM,Comoros,lent,S
54,0,COM,Comoros,opul,S
54,0,COM,Comoros,soyb,S
54,0,COM,Comoros,grou,S
54,0,COM,Comoros,cnut,S
54,0,COM,Comoros,oilp,S
54,0,COM,Comoros,sunf,S
54,0,COM,Comoros,rape,S
54,0,COM,Comoros,sesa,S
54,0,COM,Comoros,sugc,S
54,0,COM,Comoros,sugb,S
54,0,COM,Comoros,cott,S
54,0,COM,Comoros,acof,S
54,0,COM,Comoros,rcof,S
54,0,COM,Comoros,coco,S
54,0,COM,Comoros,teas,S
54,0,COM,Comoros,toba,S
54,0,COM,Comoros,bana,S
54,0,COM,Comoros,plnt,S
54,0,COM,Comoros,temf,S
54,0,COM,Comoros,ooil,S
54,0,COM,Comoros,ofib,S
54,0,COM,Comoros,trof,S
54,0,COM,Comoros,vege,S
54,0,COM,Comoros,tnut,S
54,0,COM,Comoros,othr,S
54,0,COM,Comoros,spis,S
54,0,COM,Comoros,whea,I
54,0,COM,Comoros,rice,I
54,0,COM,Comoros,maiz,I
54,0,COM,Comoros,barl,I
54,0,COM,Comoros,pmil,I
54,0,COM,Comoros,smil,I
54,0,COM,Comoros,sorg,I
54,0,COM,Comoros,ocer,I
54,0,COM,Comoros,pota,I
54,0,COM,Comoros,swpo,I
54,0,COM,Comoros,yams,I
54,0,COM,Comoros,cass,I
54,0,COM,Comoros,orts,I
54,0,COM,Comoros,bean,I
54,0,COM,Comoros,chic,I
54,0,COM,Comoros,cowp,I
54,0,COM,Comoros,pige,I
54,0,COM,Comoros,lent,I
54,0,COM,Comoros,opul,I
54,0,COM,Comoros,soyb,I
54,0,COM,Comoros,grou,I
54,0,COM,Comoros,cnut,I
54,0,COM,Comoros,oilp,I
54,0,COM,Comoros,sunf,I
54,0,COM,Comoros,rape,I
54,0,COM,Comoros,sesa,I
54,0,COM,Comoros,sugc,I
54,0,COM,Comoros,sugb,I
54,0,COM,Comoros,cott,I
54,0,COM,Comoros,acof,I
54,0,COM,Comoros,rcof,I
54,0,COM,Comoros,coco,I
54,0,COM,Comoros,teas,I
54,0,COM,Comoros,toba,I
54,0,COM,Comoros,bana,I
54,0,COM,Comoros,plnt,I
54,0,COM,Comoros,temf,I
54,0,COM,Comoros,ooil,I
54,0,COM,Comoros,ofib,I
54,0,COM,Comoros,trof,I
54,0,COM,Comoros,vege,I
54,0,COM,Comoros,tnut,I
54,0,COM,Comoros,othr,I
54,0,COM,Comoros,spis,I
54,0,COM,Comoros,whea,L
54,0,COM,Comoros,rice,L
54,0,COM,Comoros,maiz,L
54,0,COM,Comoros,barl,L
54,0,COM,Comoros,pmil,L
54,0,COM,Comoros,smil,L
54,0,COM,Comoros,sorg,L
54,0,COM,Comoros,ocer,L
54,0,COM,Comoros,pota,L
54,0,COM,Comoros,swpo,L
54,0,COM,Comoros,yams,L
54,0,COM,Comoros,cass,L
54,0,COM,Comoros,orts,L
54,0,COM,Comoros,bean,L
54,0,COM,Comoros,chic,L
54,0,COM,Comoros,cowp,L
54,0,COM,Comoros,pige,L
54,0,COM,Comoros,lent,L
54,0,COM,Comoros,opul,L
54,0,COM,Comoros,soyb,L
54,0,COM,Comoros,grou,L
54,0,COM,Comoros,cnut,L
54,0,COM,Comoros,oilp,L
54,0,COM,Comoros,sunf,L
54,0,COM,Comoros,rape,L
54,0,COM,Comoros,sesa,L
54,0,COM,Comoros,sugc,L
54,0,COM,Comoros,sugb,L
54,0,COM,Comoros,cott,L
54,0,COM,Comoros,acof,L
54,0,COM,Comoros,rcof,L
54,0,COM,Comoros,coco,L
54,0,COM,Comoros,teas,L
54,0,COM,Comoros,toba,L
54,0,COM,Comoros,bana,L
54,0,COM,Comoros,plnt,L
54,0,COM,Comoros,temf,L
54,0,COM,Comoros,ooil,L
54,0,COM,Comoros,ofib,L
54,0,COM,Comoros,trof,L
54,0,COM,Comoros,vege,L
54,0,COM,Comoros,tnut,L
54,0,COM,Comoros,othr,L
54,0,COM,Comoros,spis,L
55,0,COK,Cook Islands,whea,A
55,0,COK,Cook Islands,rice,A
55,0,COK,Cook Islands,maiz,A
55,0,COK,Cook Islands,barl,A
55,0,COK,Cook Islands,pmil,A
55,0,COK,Cook Islands,smil,A
55,0,COK,Cook Islands,sorg,A
55,0,COK,Cook Islands,ocer,A
55,0,COK,Cook Islands,pota,A
55,0,COK,Cook Islands,swpo,A
55,0,COK,Cook Islands,yams,A
55,0,COK,Cook Islands,cass,A
55,0,COK,Cook Islands,orts,A
55,0,COK,Cook Islands,bean,A
55,0,COK,Cook Islands,chic,A
55,0,COK,Cook Islands,cowp,A
55,0,COK,Cook Islands,pige,A
55,0,COK,Cook Islands,lent,A
55,0,COK,Cook Islands,opul,A
55,0,COK,Cook Islands,soyb,A
55,0,COK,Cook Islands,grou,A
55,0,COK,Cook Islands,cnut,A
55,0,COK,Cook Islands,oilp,A
55,0,COK,Cook Islands,sunf,A
55,0,COK,Cook Islands,rape,A
55,0,COK,Cook Islands,sesa,A
55,0,COK,Cook Islands,sugc,A
55,0,COK,Cook Islands,sugb,A
55,0,COK,Cook Islands,cott,A
55,0,COK,Cook Islands,acof,A
55,0,COK,Cook Islands,rcof,A
55,0,COK,Cook Islands,coco,A
55,0,COK,Cook Islands,teas,A
55,0,COK,Cook Islands,toba,A
55,0,COK,Cook Islands,bana,A
55,0,COK,Cook Islands,plnt,A
55,0,COK,Cook Islands,temf,A
55,0,COK,Cook Islands,ooil,A
55,0,COK,Cook Islands,ofib,A
55,0,COK,Cook Islands,trof,A
55,0,COK,Cook Islands,vege,A
55,0,COK,Cook Islands,tnut,A
55,0,COK,Cook Islands,othr,A
55,0,COK,Cook Islands,spis,A
55,0,COK,Cook Islands,whea,H
55,0,COK,Cook Islands,rice,H
55,0,COK,Cook Islands,maiz,H
55,0,COK,Cook Islands,barl,H
55,0,COK,Cook Islands,pmil,H
55,0,COK,Cook Islands,smil,H
55,0,COK,Cook Islands,sorg,H
55,0,COK,Cook Islands,ocer,H
55,0,COK,Cook Islands,pota,H
55,0,COK,Cook Islands,swpo,H
55,0,COK,Cook Islands,yams,H
55,0,COK,Cook Islands,cass,H
55,0,COK,Cook Islands,orts,H
55,0,COK,Cook Islands,bean,H
55,0,COK,Cook Islands,chic,H
55,0,COK,Cook Islands,cowp,H
55,0,COK,Cook Islands,pige,H
55,0,COK,Cook Islands,lent,H
55,0,COK,Cook Islands,opul,H
55,0,COK,Cook Islands,soyb,H
55,0,COK,Cook Islands,grou,H
55,0,COK,Cook Islands,cnut,H
55,0,COK,Cook Islands,oilp,H
55,0,COK,Cook Islands,sunf,H
55,0,COK,Cook Islands,rape,H
55,0,COK,Cook Islands,sesa,H
55,0,COK,Cook Islands,sugc,H
55,0,COK,Cook Islands,sugb,H
55,0,COK,Cook Islands,cott,H
55,0,COK,Cook Islands,acof,H
55,0,COK,Cook Islands,rcof,H
55,0,COK,Cook Islands,coco,H
55,0,COK,Cook Islands,teas,H
55,0,COK,Cook Islands,toba,H
55,0,COK,Cook Islands,bana,H
55,0,COK,Cook Islands,plnt,H
55,0,COK,Cook Islands,temf,H
55,0,COK,Cook Islands,ooil,H
55,0,COK,Cook Islands,ofib,H
55,0,COK,Cook Islands,trof,H
55,0,COK,Cook Islands,vege,H
55,0,COK,Cook Islands,tnut,H
55,0,COK,Cook Islands,othr,H
55,0,COK,Cook Islands,spis,H
55,0,COK,Cook Islands,whea,S
55,0,COK,Cook Islands,rice,S
55,0,COK,Cook Islands,maiz,S
55,0,COK,Cook Islands,barl,S
55,0,COK,Cook Islands,pmil,S
55,0,COK,Cook Islands,smil,S
55,0,COK,Cook Islands,sorg,S
55,0,COK,Cook Islands,ocer,S
55,0,COK,Cook Islands,pota,S
55,0,COK,Cook Islands,swpo,S
55,0,COK,Cook Islands,yams,S
55,0,COK,Cook Islands,cass,S
55,0,COK,Cook Islands,orts,S
55,0,COK,Cook Islands,bean,S
55,0,COK,Cook Islands,chic,S
55,0,COK,Cook Islands,cowp,S
55,0,COK,Cook Islands,pige,S
55,0,COK,Cook Islands,lent,S
55,0,COK,Cook Islands,opul,S
55,0,COK,Cook Islands,soyb,S
55,0,COK,Cook Islands,grou,S
55,0,COK,Cook Islands,cnut,S
55,0,COK,Cook Islands,oilp,S
55,0,COK,Cook Islands,sunf,S
55,0,COK,Cook Islands,rape,S
55,0,COK,Cook Islands,sesa,S
55,0,COK,Cook Islands,sugc,S
55,0,COK,Cook Islands,sugb,S
55,0,COK,Cook Islands,cott,S
55,0,COK,Cook Islands,acof,S
55,0,COK,Cook Islands,rcof,S
55,0,COK,Cook Islands,coco,S
55,0,COK,Cook Islands,teas,S
55,0,COK,Cook Islands,toba,S
55,0,COK,Cook Islands,bana,S
55,0,COK,Cook Islands,plnt,S
55,0,COK,Cook Islands,temf,S
55,0,COK,Cook Islands,ooil,S
55,0,COK,Cook Islands,ofib,S
55,0,COK,Cook Islands,trof,S
55,0,COK,Cook Islands,vege,S
55,0,COK,Cook Islands,tnut,S
55,0,COK,Cook Islands,othr,S
55,0,COK,Cook Islands,spis,S
55,0,COK,Cook Islands,whea,I
55,0,COK,Cook Islands,rice,I
55,0,COK,Cook Islands,maiz,I
55,0,COK,Cook Islands,barl,I
55,0,COK,Cook Islands,pmil,I
55,0,COK,Cook Islands,smil,I
55,0,COK,Cook Islands,sorg,I
55,0,COK,Cook Islands,ocer,I
55,0,COK,Cook Islands,pota,I
55,0,COK,Cook Islands,swpo,I
55,0,COK,Cook Islands,yams,I
55,0,COK,Cook Islands,cass,I
55,0,COK,Cook Islands,orts,I
55,0,COK,Cook Islands,bean,I
55,0,COK,Cook Islands,chic,I
55,0,COK,Cook Islands,cowp,I
55,0,COK,Cook Islands,pige,I
55,0,COK,Cook Islands,lent,I
55,0,COK,Cook Islands,opul,I
55,0,COK,Cook Islands,soyb,I
55,0,COK,Cook Islands,grou,I
55,0,COK,Cook Islands,cnut,I
55,0,COK,Cook Islands,oilp,I
55,0,COK,Cook Islands,sunf,I
55,0,COK,Cook Islands,rape,I
55,0,COK,Cook Islands,sesa,I
55,0,COK,Cook Islands,sugc,I
55,0,COK,Cook Islands,sugb,I
55,0,COK,Cook Islands,cott,I
55,0,COK,Cook Islands,acof,I
55,0,COK,Cook Islands,rcof,I
55,0,COK,Cook Islands,coco,I
55,0,COK,Cook Islands,teas,I
55,0,COK,Cook Islands,toba,I
55,0,COK,Cook Islands,bana,I
55,0,COK,Cook Islands,plnt,I
55,0,COK,Cook Islands,temf,I
55,0,COK,Cook Islands,ooil,I
55,0,COK,Cook Islands,ofib,I
55,0,COK,Cook Islands,trof,I
55,0,COK,Cook Islands,vege,I
55,0,COK,Cook Islands,tnut,I
55,0,COK,Cook Islands,othr,I
55,0,COK,Cook Islands,spis,I
55,0,COK,Cook Islands,whea,L
55,0,COK,Cook Islands,rice,L
55,0,COK,Cook Islands,maiz,L
55,0,COK,Cook Islands,barl,L
55,0,COK,Cook Islands,pmil,L
55,0,COK,Cook Islands,smil,L
55,0,COK,Cook Islands,sorg,L
55,0,COK,Cook Islands,ocer,L
55,0,COK,Cook Islands,pota,L
55,0,COK,Cook Islands,swpo,L
55,0,COK,Cook Islands,yams,L
55,0,COK,Cook Islands,cass,L
55,0,COK,Cook Islands,orts,L
55,0,COK,Cook Islands,bean,L
55,0,COK,Cook Islands,chic,L
55,0,COK,Cook Islands,cowp,L
55,0,COK,Cook Islands,pige,L
55,0,COK,Cook Islands,lent,L
55,0,COK,Cook Islands,opul,L
55,0,COK,Cook Islands,soyb,L
55,0,COK,Cook Islands,grou,L
55,0,COK,Cook Islands,cnut,L
55,0,COK,Cook Islands,oilp,L
55,0,COK,Cook Islands,sunf,L
55,0,COK,Cook Islands,rape,L
55,0,COK,Cook Islands,sesa,L
55,0,COK,Cook Islands,sugc,L
55,0,COK,Cook Islands,sugb,L
55,0,COK,Cook Islands,cott,L
55,0,COK,Cook Islands,acof,L
55,0,COK,Cook Islands,rcof,L
55,0,COK,Cook Islands,coco,L
55,0,COK,Cook Islands,teas,L
55,0,COK,Cook Islands,toba,L
55,0,COK,Cook Islands,bana,L
55,0,COK,Cook Islands,plnt,L
55,0,COK,Cook Islands,temf,L
55,0,COK,Cook Islands,ooil,L
55,0,COK,Cook Islands,ofib,L
55,0,COK,Cook Islands,trof,L
55,0,COK,Cook Islands,vege,L
55,0,COK,Cook Islands,tnut,L
55,0,COK,Cook Islands,othr,L
55,0,COK,Cook Islands,spis,L
56,0,CRI,Costa Rica,whea,A
56,151640.85048222542,CRI,Costa Rica,rice,A
56,7205.494475252926,CRI,Costa Rica,maiz,A
56,0,CRI,Costa Rica,barl,A
56,0,CRI,Costa Rica,pmil,A
56,0,CRI,Costa Rica,smil,A
56,0,CRI,Costa Rica,sorg,A
56,0,CRI,Costa Rica,ocer,A
56,102063.13847541809,CRI,Costa Rica,pota,A
56,154.15061346441507,CRI,Costa Rica,swpo,A
56,23383.159148603678,CRI,Costa Rica,yams,A
56,193036.31615066528,CRI,Costa Rica,cass,A
56,43342.06264786422,CRI,Costa Rica,orts,A
56,8735.733901955187,CRI,Costa Rica,bean,A
56,0,CRI,Costa Rica,chic,A
56,0,CRI,Costa Rica,cowp,A
56,0,CRI,Costa Rica,pige,A
56,0,CRI,Costa Rica,lent,A
56,0,CRI,Costa Rica,opul,A
56,0,CRI,Costa Rica,soyb,A
56,220.98164731264114,CRI,Costa Rica,grou,A
56,14725.271171927452,CRI,Costa Rica,cnut,A
56,1086906.76481992,CRI,Costa Rica,oilp,A
56,0,CRI,Costa Rica,sunf,A
56,0,CRI,Costa Rica,rape,A
56,145.86458122730255,CRI,Costa Rica,sesa,A
56,4528765.636610031,CRI,Costa Rica,sugc,A
56,0,CRI,Costa Rica,sugb,A
56,628.457583963871,CRI,Costa Rica,cott,A
56,102050.21276485175,CRI,Costa Rica,acof,A
56,0,CRI,Costa Rica,rcof,A
56,494.4338349401951,CRI,Costa Rica,coco,A
56,0,CRI,Costa Rica,teas,A
56,12.741772279143333,CRI,Costa Rica,toba,A
56,2507115.966454804,CRI,Costa Rica,bana,A
56,80654.4446413219,CRI,Costa Rica,plnt,A
56,296322.16319049895,CRI,Costa Rica,temf,A
56,0,CRI,Costa Rica,ooil,A
56,842.8247182369232,CRI,Costa Rica,ofib,A
56,3880799.7153019905,CRI,Costa Rica,trof,A
56,192014.3699976802,CRI,Costa Rica,vege,A
56,33.24860196840018,CRI,Costa Rica,tnut,A
56,0,CRI,Costa Rica,othr,A
56,5454.72659522295,CRI,Costa Rica,spis,A
56,0,CRI,Costa Rica,whea,H
56,0,CRI,Costa Rica,rice,H
56,4426.032302968204,CRI,Costa Rica,maiz,H
56,0,CRI,Costa Rica,barl,H
56,0,CRI,Costa Rica,pmil,H
56,0,CRI,Costa Rica,smil,H
56,0,CRI,Costa Rica,sorg,H
56,0,CRI,Costa Rica,ocer,H
56,93754.09311103821,CRI,Costa Rica,pota,H
56,154.15061346441507,CRI,Costa Rica,swpo,H
56,0,CRI,Costa Rica,yams,H
56,0,CRI,Costa Rica,cass,H
56,0,CRI,Costa Rica,orts,H
56,8347.56615908444,CRI,Costa Rica,bean,H
56,0,CRI,Costa Rica,chic,H
56,0,CRI,Costa Rica,cowp,H
56,0,CRI,Costa Rica,pige,H
56,0,CRI,Costa Rica,lent,H
56,0,CRI,Costa Rica,opul,H
56,0,CRI,Costa Rica,soyb,H
56,0,CRI,Costa Rica,grou,H
56,14725.271171927452,CRI,Costa Rica,cnut,H
56,1086906.76481992,CRI,Costa Rica,oilp,H
56,0,CRI,Costa Rica,sunf,H
56,0,CRI,Costa Rica,rape,H
56,145.86458122730255,CRI,Costa Rica,sesa,H
56,0,CRI,Costa Rica,sugc,H
56,0,CRI,Costa Rica,sugb,H
56,0,CRI,Costa Rica,cott,H
56,101801.97827968001,CRI,Costa Rica,acof,H
56,0,CRI,Costa Rica,rcof,H
56,494.4338349401951,CRI,Costa Rica,coco,H
56,0,CRI,Costa Rica,teas,H
56,0,CRI,Costa Rica,toba,H
56,0,CRI,Costa Rica,bana,H
56,0,CRI,Costa Rica,plnt,H
56,51802.13146106899,CRI,Costa Rica,temf,H
56,0,CRI,Costa Rica,ooil,H
56,491.20786023139954,CRI,Costa Rica,ofib,H
56,0,CRI,Costa Rica,trof,H
56,97554.42866559327,CRI,Costa Rica,vege,H
56,0.19518144335597754,CRI,Costa Rica,tnut,H
56,0,CRI,Costa Rica,othr,H
56,32.02123773097992,CRI,Costa Rica,spis,H
56,0,CRI,Costa Rica,whea,S
56,0,CRI,Costa Rica,rice,S
56,2148.9317237734795,CRI,Costa Rica,maiz,S
56,0,CRI,Costa Rica,barl,S
56,0,CRI,Costa Rica,pmil,S
56,0,CRI,Costa Rica,smil,S
56,0,CRI,Costa Rica,sorg,S
56,0,CRI,Costa Rica,ocer,S
56,0,CRI,Costa Rica,pota,S
56,0,CRI,Costa Rica,swpo,S
56,0,CRI,Costa Rica,yams,S
56,92674.78642272949,CRI,Costa Rica,cass,S
56,18600.723380848765,CRI,Costa Rica,orts,S
56,312.98563078790903,CRI,Costa Rica,bean,S
56,0,CRI,Costa Rica,chic,S
56,0,CRI,Costa Rica,cowp,S
56,0,CRI,Costa Rica,pige,S
56,0,CRI,Costa Rica,lent,S
56,0,CRI,Costa Rica,opul,S
56,0,CRI,Costa Rica,soyb,S
56,0,CRI,Costa Rica,grou,S
56,0,CRI,Costa Rica,cnut,S
56,0,CRI,Costa Rica,oilp,S
56,0,CRI,Costa Rica,sunf,S
56,0,CRI,Costa Rica,rape,S
56,0,CRI,Costa Rica,sesa,S
56,0,CRI,Costa Rica,sugc,S
56,0,CRI,Costa Rica,sugb,S
56,0,CRI,Costa Rica,cott,S
56,0,CRI,Costa Rica,acof,S
56,0,CRI,Costa Rica,rcof,S
56,0,CRI,Costa Rica,coco,S
56,0,CRI,Costa Rica,teas,S
56,0,CRI,Costa Rica,toba,S
