Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Value
QC,Crops,69,French Guyana,5510,Production,125,Cassava,2017,2017,29100
QC,Crops,69,French Guyana,5510,Production,689,"Chillies and peppers, dry",2010,2010,
QC,Crops,69,French Guyana,5510,Production,689,"Chillies and peppers, dry",2017,2017,
QC,Crops,69,French Guyana,5510,Production,249,Coconuts,2010,2010,261
QC,Crops,69,French Guyana,5510,Production,249,Coconuts,2017,2017,2560
QC,Crops,69,French Guyana,5510,Production,397,Cucumbers and gherkins,2010,2010,1599
QC,Crops,69,French Guyana,5510,Production,397,Cucumbers and gherkins,2017,2017,2700
QC,Crops,69,French Guyana,5510,Production,399,Eggplants (aubergines),2010,2010,634
QC,Crops,69,French Guyana,5510,Production,399,Eggplants (aubergines),2017,2017,1090
QC,Crops,69,French Guyana,5510,Production,512,"Fruit, citrus nes",2010,2010,0
QC,Crops,69,French Guyana,5510,Production,512,"Fruit, citrus nes",2017,2017,0
QC,Crops,69,French Guyana,5510,Production,619,"Fruit, fresh nes",2010,2010,121
QC,Crops,69,French Guyana,5510,Production,619,"Fruit, fresh nes",2017,2017,113
QC,Crops,69,French Guyana,5510,Production,603,"Fruit, tropical fresh nes",2010,2010,2595
QC,Crops,69,French Guyana,5510,Production,603,"Fruit, tropical fresh nes",2017,2017,11097
QC,Crops,69,French Guyana,5510,Production,507,Grapefruit (inc. pomelos),2010,2010,1928
QC,Crops,69,French Guyana,5510,Production,507,Grapefruit (inc. pomelos),2017,2017,2750
QC,Crops,69,French Guyana,5510,Production,497,Lemons and limes,2010,2010,618
QC,Crops,69,French Guyana,5510,Production,497,Lemons and limes,2017,2017,11250
QC,Crops,69,French Guyana,5510,Production,372,Lettuce and chicory,2010,2010,346
QC,Crops,69,French Guyana,5510,Production,372,Lettuce and chicory,2017,2017,640
QC,Crops,69,French Guyana,5510,Production,56,Maize,2010,2010,2208
QC,Crops,69,French Guyana,5510,Production,56,Maize,2017,2017,250
QC,Crops,69,French Guyana,5510,Production,571,"Mangoes, mangosteens, guavas",2010,2010,1586
QC,Crops,69,French Guyana,5510,Production,571,"Mangoes, mangosteens, guavas",2017,2017,2910
QC,Crops,69,French Guyana,5510,Production,430,Okra,2017,2017,300
QC,Crops,69,French Guyana,5510,Production,490,Oranges,2010,2010,802
QC,Crops,69,French Guyana,5510,Production,490,Oranges,2017,2017,6750
QC,Crops,69,French Guyana,5510,Production,600,Papayas,2010,2010,634
QC,Crops,69,French Guyana,5510,Production,600,Papayas,2017,2017,762
QC,Crops,69,French Guyana,5510,Production,574,Pineapples,2010,2010,5681
QC,Crops,69,French Guyana,5510,Production,574,Pineapples,2017,2017,7200
QC,Crops,69,French Guyana,5510,Production,489,Plantains and others,2010,2010,2246
QC,Crops,69,French Guyana,5510,Production,489,Plantains and others,2017,2017,3024
QC,Crops,69,French Guyana,5510,Production,394,"Pumpkins, squash and gourds",2017,2017,762
QC,Crops,69,French Guyana,5510,Production,27,"Rice, paddy",2010,2010,5405
QC,Crops,69,French Guyana,5510,Production,27,"Rice, paddy",2017,2017,3000
QC,Crops,69,French Guyana,5510,Production,30,"Rice, paddy (rice milled equivalent)",2010,2010,3605
QC,Crops,69,French Guyana,5510,Production,30,"Rice, paddy (rice milled equivalent)",2017,2017,2001
QC,Crops,69,French Guyana,5510,Production,236,Soybeans,2010,2010,
QC,Crops,69,French Guyana,5510,Production,236,Soybeans,2017,2017,
QC,Crops,69,French Guyana,5510,Production,373,Spinach,2017,2017,320
QC,Crops,69,French Guyana,5510,Production,156,Sugar cane,2010,2010,4071
QC,Crops,69,French Guyana,5510,Production,156,Sugar cane,2017,2017,9844
QC,Crops,69,French Guyana,5510,Production,495,"Tangerines, mandarins, clementines, satsumas",2010,2010,190
QC,Crops,69,French Guyana,5510,Production,495,"Tangerines, mandarins, clementines, satsumas",2017,2017,4160
QC,Crops,69,French Guyana,5510,Production,136,Taro (cocoyam),2010,2010,4062
QC,Crops,69,French Guyana,5510,Production,136,Taro (cocoyam),2017,2017,3908
QC,Crops,69,French Guyana,5510,Production,388,Tomatoes,2010,2010,3906
QC,Crops,69,French Guyana,5510,Production,388,Tomatoes,2017,2017,4960
QC,Crops,69,French Guyana,5510,Production,463,"Vegetables, fresh nes",2010,2010,7713
QC,Crops,69,French Guyana,5510,Production,463,"Vegetables, fresh nes",2017,2017,7786
QC,Crops,69,French Guyana,5510,Production,567,Watermelons,2010,2010,3683
QC,Crops,69,French Guyana,5510,Production,567,Watermelons,2017,2017,4160
QC,Crops,70,French Polynesia,5510,Production,572,Avocados,2010,2010,97
QC,Crops,70,French Polynesia,5510,Production,572,Avocados,2017,2017,118
QC,Crops,70,French Polynesia,5510,Production,486,Bananas,2010,2010,236
QC,Crops,70,French Polynesia,5510,Production,486,Bananas,2017,2017,191
QC,Crops,70,French Polynesia,5510,Production,358,Cabbages and other brassicas,2010,2010,842
QC,Crops,70,French Polynesia,5510,Production,358,Cabbages and other brassicas,2017,2017,1279
QC,Crops,70,French Polynesia,5510,Production,426,Carrots and turnips,2010,2010,405
QC,Crops,70,French Polynesia,5510,Production,426,Carrots and turnips,2017,2017,236
QC,Crops,70,French Polynesia,5510,Production,125,Cassava,2010,2010,4129
QC,Crops,70,French Polynesia,5510,Production,125,Cassava,2017,2017,3967
QC,Crops,70,French Polynesia,5510,Production,401,"Chillies and peppers, green",2010,2010,150
QC,Crops,70,French Polynesia,5510,Production,401,"Chillies and peppers, green",2017,2017,119
QC,Crops,70,French Polynesia,5510,Production,249,Coconuts,2010,2010,81540
QC,Crops,70,French Polynesia,5510,Production,249,Coconuts,2017,2017,83803
QC,Crops,70,French Polynesia,5510,Production,656,"Coffee, green",2010,2010,18
QC,Crops,70,French Polynesia,5510,Production,656,"Coffee, green",2017,2017,22
QC,Crops,70,French Polynesia,5510,Production,397,Cucumbers and gherkins,2010,2010,731
QC,Crops,70,French Polynesia,5510,Production,397,Cucumbers and gherkins,2017,2017,627
QC,Crops,70,French Polynesia,5510,Production,512,"Fruit, citrus nes",2010,2010,419
QC,Crops,70,French Polynesia,5510,Production,512,"Fruit, citrus nes",2017,2017,572
QC,Crops,70,French Polynesia,5510,Production,619,"Fruit, fresh nes",2010,2010,6868
QC,Crops,70,French Polynesia,5510,Production,619,"Fruit, fresh nes",2017,2017,7186
QC,Crops,70,French Polynesia,5510,Production,603,"Fruit, tropical fresh nes",2010,2010,2289
QC,Crops,70,French Polynesia,5510,Production,603,"Fruit, tropical fresh nes",2017,2017,2060
QC,Crops,70,French Polynesia,5510,Production,507,Grapefruit (inc. pomelos),2010,2010,449
QC,Crops,70,French Polynesia,5510,Production,507,Grapefruit (inc. pomelos),2017,2017,460
QC,Crops,70,French Polynesia,5510,Production,372,Lettuce and chicory,2010,2010,451
QC,Crops,70,French Polynesia,5510,Production,372,Lettuce and chicory,2017,2017,367
QC,Crops,70,French Polynesia,5510,Production,568,"Melons, other (inc.cantaloupes)",2010,2010,510
QC,Crops,70,French Polynesia,5510,Production,568,"Melons, other (inc.cantaloupes)",2017,2017,343
QC,Crops,70,French Polynesia,5510,Production,402,"Onions, shallots, green",2010,2010,30
QC,Crops,70,French Polynesia,5510,Production,402,"Onions, shallots, green",2017,2017,29
QC,Crops,70,French Polynesia,5510,Production,490,Oranges,2010,2010,369
QC,Crops,70,French Polynesia,5510,Production,490,Oranges,2017,2017,460
QC,Crops,70,French Polynesia,5510,Production,574,Pineapples,2010,2010,4237
QC,Crops,70,French Polynesia,5510,Production,574,Pineapples,2017,2017,4101
QC,Crops,70,French Polynesia,5510,Production,116,Potatoes,2010,2010,660
QC,Crops,70,French Polynesia,5510,Production,116,Potatoes,2017,2017,585
QC,Crops,70,French Polynesia,5510,Production,394,"Pumpkins, squash and gourds",2010,2010,100
QC,Crops,70,French Polynesia,5510,Production,394,"Pumpkins, squash and gourds",2017,2017,109
QC,Crops,70,French Polynesia,5510,Production,149,Roots and tubers nes,2010,2010,5533
QC,Crops,70,French Polynesia,5510,Production,149,Roots and tubers nes,2017,2017,5942
QC,Crops,70,French Polynesia,5510,Production,423,String beans,2010,2010,150
QC,Crops,70,French Polynesia,5510,Production,423,String beans,2017,2017,170
QC,Crops,70,French Polynesia,5510,Production,156,Sugar cane,2010,2010,3000
QC,Crops,70,French Polynesia,5510,Production,156,Sugar cane,2017,2017,3493
QC,Crops,70,French Polynesia,5510,Production,495,"Tangerines, mandarins, clementines, satsumas",2010,2010,20
QC,Crops,70,French Polynesia,5510,Production,495,"Tangerines, mandarins, clementines, satsumas",2017,2017,19
QC,Crops,70,French Polynesia,5510,Production,388,Tomatoes,2010,2010,971
QC,Crops,70,French Polynesia,5510,Production,388,Tomatoes,2017,2017,1298
QC,Crops,70,French Polynesia,5510,Production,692,Vanilla,2010,2010,44
QC,Crops,70,French Polynesia,5510,Production,692,Vanilla,2017,2017,20
QC,Crops,70,French Polynesia,5510,Production,463,"Vegetables, fresh nes",2010,2010,958
QC,Crops,70,French Polynesia,5510,Production,463,"Vegetables, fresh nes",2017,2017,813
QC,Crops,70,French Polynesia,5510,Production,567,Watermelons,2010,2010,1408
QC,Crops,70,French Polynesia,5510,Production,567,Watermelons,2017,2017,1435
QC,Crops,74,Gabon,5510,Production,486,Bananas,2010,2010,16500
QC,Crops,74,Gabon,5510,Production,486,Bananas,2017,2017,18861
QC,Crops,74,Gabon,5510,Production,125,Cassava,2010,2010,260558
QC,Crops,74,Gabon,5510,Production,125,Cassava,2017,2017,316029
QC,Crops,74,Gabon,5510,Production,661,"Cocoa, beans",2010,2010,100
QC,Crops,74,Gabon,5510,Production,661,"Cocoa, beans",2017,2017,176
QC,Crops,74,Gabon,5510,Production,656,"Coffee, green",2010,2010,113
QC,Crops,74,Gabon,5510,Production,656,"Coffee, green",2017,2017,91
QC,Crops,74,Gabon,5510,Production,399,Eggplants (aubergines),2010,2010,171
QC,Crops,74,Gabon,5510,Production,399,Eggplants (aubergines),2017,2017,236
QC,Crops,74,Gabon,5510,Production,512,"Fruit, citrus nes",2010,2010,1200
QC,Crops,74,Gabon,5510,Production,512,"Fruit, citrus nes",2017,2017,1407
QC,Crops,74,Gabon,5510,Production,619,"Fruit, fresh nes",2010,2010,15677
QC,Crops,74,Gabon,5510,Production,619,"Fruit, fresh nes",2017,2017,20837
QC,Crops,74,Gabon,5510,Production,242,"Groundnuts, with shell",2010,2010,17915
QC,Crops,74,Gabon,5510,Production,242,"Groundnuts, with shell",2017,2017,18554
QC,Crops,74,Gabon,5510,Production,56,Maize,2010,2010,39333
QC,Crops,74,Gabon,5510,Production,56,Maize,2017,2017,45200
QC,Crops,74,Gabon,5510,Production,254,Oil palm fruit,2010,2010,20000
QC,Crops,74,Gabon,5510,Production,254,Oil palm fruit,2017,2017,21000
QC,Crops,74,Gabon,5510,Production,574,Pineapples,2010,2010,1027
QC,Crops,74,Gabon,5510,Production,574,Pineapples,2017,2017,1326
QC,Crops,74,Gabon,5510,Production,489,Plantains and others,2010,2010,271945
QC,Crops,74,Gabon,5510,Production,489,Plantains and others,2017,2017,272316
QC,Crops,74,Gabon,5510,Production,211,Pulses nes,2010,2010,302
QC,Crops,74,Gabon,5510,Production,211,Pulses nes,2017,2017,344
QC,Crops,74,Gabon,5510,Production,27,"Rice, paddy",2010,2010,1421
QC,Crops,74,Gabon,5510,Production,27,"Rice, paddy",2017,2017,1787
QC,Crops,74,Gabon,5510,Production,30,"Rice, paddy (rice milled equivalent)",2010,2010,948
QC,Crops,74,Gabon,5510,Production,30,"Rice, paddy (rice milled equivalent)",2017,2017,1192
QC,Crops,74,Gabon,5510,Production,836,"Rubber, natural",2010,2010,20000
QC,Crops,74,Gabon,5510,Production,836,"Rubber, natural",2017,2017,25905
QC,Crops,74,Gabon,5510,Production,236,Soybeans,2010,2010,3291
QC,Crops,74,Gabon,5510,Production,236,Soybeans,2017,2017,3975
QC,Crops,74,Gabon,5510,Production,156,Sugar cane,2010,2010,247277
QC,Crops,74,Gabon,5510,Production,156,Sugar cane,2017,2017,289823
QC,Crops,74,Gabon,5510,Production,122,Sweet potatoes,2010,2010,3219
QC,Crops,74,Gabon,5510,Production,122,Sweet potatoes,2017,2017,4097
QC,Crops,74,Gabon,5510,Production,136,Taro (cocoyam),2010,2010,72216
QC,Crops,74,Gabon,5510,Production,136,Taro (cocoyam),2017,2017,90983
QC,Crops,74,Gabon,5510,Production,388,Tomatoes,2010,2010,433
QC,Crops,74,Gabon,5510,Production,388,Tomatoes,2017,2017,387
QC,Crops,74,Gabon,5510,Production,463,"Vegetables, fresh nes",2010,2010,42251
QC,Crops,74,Gabon,5510,Production,463,"Vegetables, fresh nes",2017,2017,51257
QC,Crops,74,Gabon,5510,Production,137,Yams,2010,2010,190000
QC,Crops,74,Gabon,5510,Production,137,Yams,2017,2017,223810
QC,Crops,75,Gambia,5510,Production,221,"Almonds, with shell",2010,2010,
QC,Crops,75,Gambia,5510,Production,221,"Almonds, with shell",2017,2017,
QC,Crops,75,Gambia,5510,Production,216,"Brazil nuts, with shell",2010,2010,
QC,Crops,75,Gambia,5510,Production,216,"Brazil nuts, with shell",2017,2017,
QC,Crops,75,Gambia,5510,Production,217,"Cashew nuts, with shell",2010,2010,4000
QC,Crops,75,Gambia,5510,Production,217,"Cashew nuts, with shell",2017,2017,2818
QC,Crops,75,Gambia,5510,Production,125,Cassava,2010,2010,9397
QC,Crops,75,Gambia,5510,Production,125,Cassava,2017,2017,12584
QC,Crops,75,Gambia,5510,Production,108,Cereals nes,2010,2010,641
QC,Crops,75,Gambia,5510,Production,108,Cereals nes,2017,2017,804
QC,Crops,75,Gambia,5510,Production,94,Fonio,2010,2010,
QC,Crops,75,Gambia,5510,Production,94,Fonio,2017,2017,
QC,Crops,75,Gambia,5510,Production,619,"Fruit, fresh nes",2010,2010,7230
QC,Crops,75,Gambia,5510,Production,619,"Fruit, fresh nes",2017,2017,8640
QC,Crops,75,Gambia,5510,Production,242,"Groundnuts, with shell",2010,2010,137631
QC,Crops,75,Gambia,5510,Production,242,"Groundnuts, with shell",2017,2017,109813
QC,Crops,75,Gambia,5510,Production,56,Maize,2010,2010,66000
QC,Crops,75,Gambia,5510,Production,56,Maize,2017,2017,38644
QC,Crops,75,Gambia,5510,Production,571,"Mangoes, mangosteens, guavas",2010,2010,1199
QC,Crops,75,Gambia,5510,Production,571,"Mangoes, mangosteens, guavas",2017,2017,1484
QC,Crops,75,Gambia,5510,Production,79,Millet,2010,2010,158018
QC,Crops,75,Gambia,5510,Production,79,Millet,2017,2017,99650
QC,Crops,75,Gambia,5510,Production,254,Oil palm fruit,2010,2010,35000
QC,Crops,75,Gambia,5510,Production,254,Oil palm fruit,2017,2017,35064
QC,Crops,75,Gambia,5510,Production,211,Pulses nes,2010,2010,2630
QC,Crops,75,Gambia,5510,Production,211,Pulses nes,2017,2017,2425
QC,Crops,75,Gambia,5510,Production,27,"Rice, paddy",2010,2010,99890
QC,Crops,75,Gambia,5510,Production,27,"Rice, paddy",2017,2017,51081
QC,Crops,75,Gambia,5510,Production,30,"Rice, paddy (rice milled equivalent)",2010,2010,66627
QC,Crops,75,Gambia,5510,Production,30,"Rice, paddy (rice milled equivalent)",2017,2017,34071
QC,Crops,75,Gambia,5510,Production,328,Seed cotton,2010,2010,580
QC,Crops,75,Gambia,5510,Production,328,Seed cotton,2017,2017,450
QC,Crops,75,Gambia,5510,Production,289,Sesame seed,2010,2010,2355
QC,Crops,75,Gambia,5510,Production,289,Sesame seed,2017,2017,1235
QC,Crops,75,Gambia,5510,Production,83,Sorghum,2010,2010,39000
QC,Crops,75,Gambia,5510,Production,83,Sorghum,2017,2017,28832
QC,Crops,75,Gambia,5510,Production,463,"Vegetables, fresh nes",2010,2010,11359
QC,Crops,75,Gambia,5510,Production,463,"Vegetables, fresh nes",2017,2017,13540
QC,Crops,73,Georgia,5510,Production,221,"Almonds, with shell",2010,2010,826
QC,Crops,73,Georgia,5510,Production,221,"Almonds, with shell",2017,2017,921
QC,Crops,73,Georgia,5510,Production,711,"Anise, badian, fennel, coriander",2010,2010,
QC,Crops,73,Georgia,5510,Production,711,"Anise, badian, fennel, coriander",2017,2017,
QC,Crops,73,Georgia,5510,Production,515,Apples,2010,2010,21100
QC,Crops,73,Georgia,5510,Production,515,Apples,2017,2017,19700
QC,Crops,73,Georgia,5510,Production,526,Apricots,2010,2010,800
QC,Crops,73,Georgia,5510,Production,526,Apricots,2017,2017,600
QC,Crops,73,Georgia,5510,Production,44,Barley,2010,2010,23300
QC,Crops,73,Georgia,5510,Production,44,Barley,2017,2017,43900
QC,Crops,73,Georgia,5510,Production,176,"Beans, dry",2010,2010,5800
QC,Crops,73,Georgia,5510,Production,176,"Beans, dry",2017,2017,5700
QC,Crops,73,Georgia,5510,Production,558,Berries nes,2010,2010,800
QC,Crops,73,Georgia,5510,Production,558,Berries nes,2017,2017,500
QC,Crops,73,Georgia,5510,Production,89,Buckwheat,2010,2010,100
QC,Crops,73,Georgia,5510,Production,89,Buckwheat,2017,2017,115
QC,Crops,73,Georgia,5510,Production,358,Cabbages and other brassicas,2010,2010,27100
QC,Crops,73,Georgia,5510,Production,358,Cabbages and other brassicas,2017,2017,17400
QC,Crops,73,Georgia,5510,Production,426,Carrots and turnips,2010,2010,5500
QC,Crops,73,Georgia,5510,Production,426,Carrots and turnips,2017,2017,1200
QC,Crops,73,Georgia,5510,Production,108,Cereals nes,2010,2010,5300
QC,Crops,73,Georgia,5510,Production,108,Cereals nes,2017,2017,7425
QC,Crops,73,Georgia,5510,Production,531,Cherries,2010,2010,3000
QC,Crops,73,Georgia,5510,Production,531,Cherries,2017,2017,2100
QC,Crops,73,Georgia,5510,Production,530,"Cherries, sour",2010,2010,
QC,Crops,73,Georgia,5510,Production,530,"Cherries, sour",2017,2017,
QC,Crops,73,Georgia,5510,Production,220,Chestnut,2010,2010,
QC,Crops,73,Georgia,5510,Production,220,Chestnut,2017,2017,
QC,Crops,73,Georgia,5510,Production,401,"Chillies and peppers, green",2010,2010,3300
QC,Crops,73,Georgia,5510,Production,401,"Chillies and peppers, green",2017,2017,4800
QC,Crops,73,Georgia,5510,Production,397,Cucumbers and gherkins,2010,2010,28600
QC,Crops,73,Georgia,5510,Production,397,Cucumbers and gherkins,2017,2017,23000
QC,Crops,73,Georgia,5510,Production,399,Eggplants (aubergines),2010,2010,11400
QC,Crops,73,Georgia,5510,Production,399,Eggplants (aubergines),2017,2017,2600
QC,Crops,73,Georgia,5510,Production,512,"Fruit, citrus nes",2010,2010,
QC,Crops,73,Georgia,5510,Production,512,"Fruit, citrus nes",2017,2017,
QC,Crops,73,Georgia,5510,Production,619,"Fruit, fresh nes",2010,2010,22400
QC,Crops,73,Georgia,5510,Production,619,"Fruit, fresh nes",2017,2017,13300
QC,Crops,73,Georgia,5510,Production,541,"Fruit, stone nes",2010,2010,11900
QC,Crops,73,Georgia,5510,Production,541,"Fruit, stone nes",2017,2017,8300
QC,Crops,73,Georgia,5510,Production,406,Garlic,2010,2010,5700
QC,Crops,73,Georgia,5510,Production,406,Garlic,2017,2017,3500
QC,Crops,73,Georgia,5510,Production,560,Grapes,2010,2010,120700
QC,Crops,73,Georgia,5510,Production,560,Grapes,2017,2017,180800
QC,Crops,73,Georgia,5510,Production,242,"Groundnuts, with shell",2010,2010,173
QC,Crops,73,Georgia,5510,Production,242,"Groundnuts, with shell",2017,2017,219
QC,Crops,73,Georgia,5510,Production,225,"Hazelnuts, with shell",2010,2010,28800
QC,Crops,73,Georgia,5510,Production,225,"Hazelnuts, with shell",2017,2017,21400
QC,Crops,73,Georgia,5510,Production,677,Hops,2010,2010,
QC,Crops,73,Georgia,5510,Production,677,Hops,2017,2017,
QC,Crops,73,Georgia,5510,Production,497,Lemons and limes,2010,2010,2100
QC,Crops,73,Georgia,5510,Production,497,Lemons and limes,2017,2017,1400
QC,Crops,73,Georgia,5510,Production,56,Maize,2010,2010,141100
QC,Crops,73,Georgia,5510,Production,56,Maize,2017,2017,142500
