iso3c,country,animal,system,product,headcount,headcount_system,product_prop,animal_rgn_total,animal_rgn_syst_total,gapfill
UZB,Uzbekistan,goats,grassland,milk,1608652.3413846209,1608652.3413846209,1,2288720.631000974,1608652.3413846209,NA
UZB,Uzbekistan,goats,grassland,meat,0,1608652.3413846209,0,2288720.631000974,1608652.3413846209,NA
UZB,Uzbekistan,goats,mixed,milk,680068.2896163531,680068.2896163531,1,2288720.631000974,680068.2896163531,NA
UZB,Uzbekistan,goats,mixed,meat,0,680068.2896163531,0,2288720.631000974,680068.2896163531,NA
VUT,Vanuatu,cows,grassland,milk,28575.52155001846,111964.53702760574,0.2552193963252216,125130.32371270983,111964.53702760574,NA
VUT,Vanuatu,cows,grassland,meat,83389.01547758728,111964.53702760574,0.7447806036747784,125130.32371270983,111964.53702760574,NA
VUT,Vanuatu,cows,mixed,milk,0,13165.786685104084,0,125130.32371270983,13165.786685104084,NA
VUT,Vanuatu,cows,mixed,meat,13165.786685104084,13165.786685104084,1,125130.32371270983,13165.786685104084,NA
VUT,Vanuatu,sheep,grassland,milk,0,31950.402643016663,0,42702.41179374305,31950.402643016663,NA
VUT,Vanuatu,sheep,grassland,meat,31950.402643016663,31950.402643016663,1,42702.41179374305,31950.402643016663,NA
VUT,Vanuatu,sheep,mixed,milk,0,10752.009150726384,0,42702.41179374305,10752.009150726384,NA
VUT,Vanuatu,sheep,mixed,meat,10752.009150726384,10752.009150726384,1,42702.41179374305,10752.009150726384,NA
VUT,Vanuatu,goats,grassland,milk,0,11394.53614180515,0,11394.53614180515,11394.53614180515,NA
VUT,Vanuatu,goats,grassland,meat,11394.53614180515,11394.53614180515,1,11394.53614180515,11394.53614180515,NA
VEN,Venezuela,cows,grassland,milk,1693812.5378011768,7148335.153495785,0.23695203168710458,20759504.4963749,7148335.153495785,NA
VEN,Venezuela,cows,grassland,meat,5454522.615694609,7148335.153495785,0.7630479683128955,20759504.4963749,7148335.153495785,NA
VEN,Venezuela,cows,mixed,milk,3277300.716578071,13611169.342879117,0.24078024701769207,20759504.4963749,13611169.342879117,NA
VEN,Venezuela,cows,mixed,meat,10333868.626301046,13611169.342879117,0.759219752982308,20759504.4963749,13611169.342879117,NA
VEN,Venezuela,sheep,grassland,milk,0,280275.4412347324,0,567843.7251789714,280275.4412347324,NA
VEN,Venezuela,sheep,grassland,meat,280275.4412347324,280275.4412347324,1,567843.7251789714,280275.4412347324,NA
VEN,Venezuela,sheep,mixed,milk,0,287568.2839442391,0,567843.7251789714,287568.2839442391,NA
VEN,Venezuela,sheep,mixed,meat,287568.2839442391,287568.2839442391,1,567843.7251789714,287568.2839442391,NA
VEN,Venezuela,goats,grassland,milk,0,1130380.6071124626,0,1485953.3448808002,1130380.6071124626,NA
VEN,Venezuela,goats,grassland,meat,1130380.6071124626,1130380.6071124626,1,1485953.3448808002,1130380.6071124626,NA
VEN,Venezuela,goats,mixed,milk,0,355572.73776833765,0,1485953.3448808002,355572.73776833765,NA
VEN,Venezuela,goats,mixed,meat,355572.73776833765,355572.73776833765,1,1485953.3448808002,355572.73776833765,NA
VNM,Vietnam,cows,grassland,milk,35120.38017441532,545556.8457878291,0.06437529002811537,5629295.839742659,545556.8457878291,NA
VNM,Vietnam,cows,grassland,meat,510436.4656134138,545556.8457878291,0.9356247099718845,5629295.839742659,545556.8457878291,NA
VNM,Vietnam,cows,mixed,milk,307499.3508301754,5083738.993954829,0.06048684859624555,5629295.839742659,5083738.993954829,NA
VNM,Vietnam,cows,mixed,meat,4776239.643124654,5083738.993954829,0.9395131514037546,5629295.839742659,5083738.993954829,NA
VNM,Vietnam,sheep,grassland,milk,0,17664.785095688992,0,154742.60984170987,17664.785095688992,NA
VNM,Vietnam,sheep,grassland,meat,17664.785095688992,17664.785095688992,1,154742.60984170987,17664.785095688992,NA
VNM,Vietnam,sheep,mixed,milk,0,137077.82474602087,0,154742.60984170987,137077.82474602087,NA
VNM,Vietnam,sheep,mixed,meat,137077.82474602087,137077.82474602087,1,154742.60984170987,137077.82474602087,NA
VNM,Vietnam,goats,grassland,milk,0,324162.48855557694,0,1277005.5657090468,324162.48855557694,NA
VNM,Vietnam,goats,grassland,meat,324162.48855557694,324162.48855557694,1,1277005.5657090468,324162.48855557694,NA
VNM,Vietnam,goats,mixed,milk,0,952843.0771534699,0,1277005.5657090468,952843.0771534699,NA
VNM,Vietnam,goats,mixed,meat,952843.0771534699,952843.0771534699,1,1277005.5657090468,952843.0771534699,NA
ESH,Western Sahara,sheep,grassland,milk,0,33017.83407842598,0,33017.83407842598,33017.83407842598,NA
ESH,Western Sahara,sheep,grassland,meat,33017.83407842598,33017.83407842598,1,33017.83407842598,33017.83407842598,NA
ESH,Western Sahara,goats,grassland,milk,165063.0545538761,165063.0545538761,1,165063.0545538761,165063.0545538761,NA
ESH,Western Sahara,goats,grassland,meat,0,165063.0545538761,0,165063.0545538761,165063.0545538761,NA
YEM,Yemen,cows,grassland,milk,712939.1563345781,844106.510446977,0.8446080530252725,1594727.9401884761,844106.510446977,NA
YEM,Yemen,cows,grassland,meat,131167.35411239893,844106.510446977,0.15539194697472752,1594727.9401884761,844106.510446977,NA
YEM,Yemen,cows,mixed,milk,553710.1220280885,750621.4297414992,0.7376689501374568,1594727.9401884761,750621.4297414992,NA
YEM,Yemen,cows,mixed,meat,196911.30771341067,750621.4297414992,0.26233104986254313,1594727.9401884761,750621.4297414992,NA
YEM,Yemen,sheep,grassland,milk,3302743.310996011,6982680.333939201,0.4729907647272756,9103458.6299577709,6982680.333939201,NA
YEM,Yemen,sheep,grassland,meat,3679937.0229431903,6982680.333939201,0.5270092352727244,9103458.6299577709,6982680.333939201,NA
YEM,Yemen,sheep,mixed,milk,1002825.6299174227,2120778.2960185707,0.47285736175255605,9103458.6299577709,2120778.2960185707,NA
YEM,Yemen,sheep,mixed,meat,1117952.666101148,2120778.2960185707,0.5271426382474439,9103458.6299577709,2120778.2960185707,NA
YEM,Yemen,goats,grassland,milk,4461877.664602215,7437226.987771448,0.5999383469051829,8991581.6875307,7437226.987771448,NA
YEM,Yemen,goats,grassland,meat,2975349.323169232,7437226.987771448,0.400061653094817,8991581.6875307,7437226.987771448,NA
YEM,Yemen,goats,mixed,milk,932516.3877000132,1554354.6997592524,0.5999379600064559,8991581.6875307,1554354.6997592524,NA
YEM,Yemen,goats,mixed,meat,621838.3120592393,1554354.6997592524,0.4000620399935441,8991581.6875307,1554354.6997592524,NA
ZMB,Zambia,cows,grassland,milk,512895.809223451,2240902.1370883486,0.22887916466083047,2939978.5396010997,2240902.1370883486,NA
ZMB,Zambia,cows,grassland,meat,1728006.3278648974,2240902.1370883486,0.7711208353391694,2939978.5396010997,2240902.1370883486,NA
ZMB,Zambia,cows,mixed,milk,173305.31342547378,699076.4025127513,0.24790611269747825,2939978.5396010997,699076.4025127513,NA
ZMB,Zambia,cows,mixed,meat,525771.0890872775,699076.4025127513,0.7520938873025218,2939978.5396010997,699076.4025127513,NA
ZMB,Zambia,sheep,grassland,milk,0,180469.20549968194,0,218422.44795629836,180469.20549968194,NA
ZMB,Zambia,sheep,grassland,meat,180469.20549968194,180469.20549968194,1,218422.44795629836,180469.20549968194,NA
ZMB,Zambia,sheep,mixed,milk,0,37953.24245661641,0,218422.44795629836,37953.24245661641,NA
ZMB,Zambia,sheep,mixed,meat,37953.24245661641,37953.24245661641,1,218422.44795629836,37953.24245661641,NA
ZMB,Zambia,goats,grassland,milk,0,1619538.8323165542,0,2087073.3275941275,1619538.8323165542,NA
ZMB,Zambia,goats,grassland,meat,1619538.8323165542,1619538.8323165542,1,2087073.3275941275,1619538.8323165542,NA
ZMB,Zambia,goats,mixed,milk,0,467534.49527757324,0,2087073.3275941275,467534.49527757324,NA
ZMB,Zambia,goats,mixed,meat,467534.49527757324,467534.49527757324,1,2087073.3275941275,467534.49527757324,NA
ZWE,Zimbabwe,cows,grassland,milk,1386027.969302923,2525262.5866497685,0.5488648889942758,4589805.828404933,2525262.5866497685,NA
ZWE,Zimbabwe,cows,grassland,meat,1139234.6173468456,2525262.5866497685,0.45113511100572423,4589805.828404933,2525262.5866497685,NA
ZWE,Zimbabwe,cows,mixed,milk,1491577.4721377355,2064543.2417551647,0.7224733500227759,4589805.828404933,2064543.2417551647,NA
ZWE,Zimbabwe,cows,mixed,meat,572965.7696174294,2064543.2417551647,0.2775266499772242,4589805.828404933,2064543.2417551647,NA
ZWE,Zimbabwe,sheep,grassland,milk,0,137135.5960644036,0,352180.3044357309,137135.5960644036,NA
ZWE,Zimbabwe,sheep,grassland,meat,137135.5960644036,137135.5960644036,1,352180.3044357309,137135.5960644036,NA
ZWE,Zimbabwe,sheep,mixed,milk,0,215044.70837132732,0,352180.3044357309,215044.70837132732,NA
ZWE,Zimbabwe,sheep,mixed,meat,215044.70837132732,215044.70837132732,1,352180.3044357309,215044.70837132732,NA
ZWE,Zimbabwe,goats,grassland,milk,0,1187245.3004736986,0,2830799.5815344574,1187245.3004736986,NA
ZWE,Zimbabwe,goats,grassland,meat,1187245.3004736986,1187245.3004736986,1,2830799.5815344574,1187245.3004736986,NA
ZWE,Zimbabwe,goats,mixed,milk,0,1643554.2810607587,0,2830799.5815344574,1643554.2810607587,NA
ZWE,Zimbabwe,goats,mixed,meat,1643554.2810607587,1643554.2810607587,1,2830799.5815344574,1643554.2810607587,NA
PSE,Palestinian Territories,cows,grassland,milk,12573.358823379001,12573.358823379001,1,32248.327156734602,12573.358823379001,NA
PSE,Palestinian Territories,cows,grassland,meat,0,12573.358823379001,0,32248.327156734602,12573.358823379001,NA
PSE,Palestinian Territories,cows,mixed,milk,19674.968333355602,19674.968333355602,1,32248.327156734602,19674.968333355602,NA
PSE,Palestinian Territories,cows,mixed,meat,0,19674.968333355602,0,32248.327156734602,19674.968333355602,NA
PSE,Palestinian Territories,goats,grassland,milk,227088.45666069217,227088.45666069217,1,377909.1352454283,227088.45666069217,NA
PSE,Palestinian Territories,goats,grassland,meat,0,227088.45666069217,0,377909.1352454283,227088.45666069217,NA
PSE,Palestinian Territories,goats,mixed,milk,150820.6785847361,150820.6785847361,1,377909.1352454283,150820.6785847361,NA
PSE,Palestinian Territories,goats,mixed,meat,0,150820.6785847361,0,377909.1352454283,150820.6785847361,NA
PSE,Palestinian Territories,sheep,grassland,milk,398735.4639427676,398735.4639427676,1,773401.7901095061,398735.4639427676,NA
PSE,Palestinian Territories,sheep,grassland,meat,0,398735.4639427676,0,773401.7901095061,398735.4639427676,NA
PSE,Palestinian Territories,sheep,mixed,milk,374666.32616673846,374666.32616673846,1,773401.7901095061,374666.32616673846,NA
PSE,Palestinian Territories,sheep,mixed,meat,0,374666.32616673846,0,773401.7901095061,374666.32616673846,NA
AFG,Afghanistan,cows,feedlot,meat,0,0,0,5669671.635980836,0,product_prop gapfilled with general region median
ALB,Albania,cows,feedlot,meat,0,0,0,482962.7903728596,0,product_prop gapfilled with general region median
DZA,Algeria,cows,feedlot,meat,0,0,0,1728451.241592015,0,product_prop gapfilled with general region median
ASM,American Samoa,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
ASM,American Samoa,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
ASM,American Samoa,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
ASM,American Samoa,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
ASM,American Samoa,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
ASM,American Samoa,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
ASM,American Samoa,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
ASM,American Samoa,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
ASM,American Samoa,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
ASM,American Samoa,goats,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
ASM,American Samoa,goats,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
ASM,American Samoa,goats,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
ASM,American Samoa,goats,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
AND,Andorra,cows,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
AND,Andorra,cows,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
AND,Andorra,cows,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
AND,Andorra,cows,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
AND,Andorra,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
AND,Andorra,sheep,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
AND,Andorra,sheep,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
AND,Andorra,sheep,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
AND,Andorra,sheep,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
AND,Andorra,goats,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
AND,Andorra,goats,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
AND,Andorra,goats,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
AND,Andorra,goats,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
AGO,Angola,cows,feedlot,meat,0,0,0,4510361.378428215,0,product_prop gapfilled with general region median
AIA,Anguilla,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
AIA,Anguilla,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
AIA,Anguilla,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
AIA,Anguilla,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
AIA,Anguilla,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
AIA,Anguilla,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
AIA,Anguilla,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
AIA,Anguilla,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
AIA,Anguilla,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
AIA,Anguilla,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
AIA,Anguilla,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
AIA,Anguilla,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
AIA,Anguilla,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
ATG,Antigua & Barbuda,cows,feedlot,meat,0,0,0,33750.12777551974,0,product_prop gapfilled with general region median
ATG,Antigua & Barbuda,sheep,mixed,milk,0,0,0,20763.387553489818,0,product_prop gapfilled with general region median
ATG,Antigua & Barbuda,sheep,mixed,meat,0,0,1,20763.387553489818,0,product_prop gapfilled with general region median
ARM,Armenia,cows,feedlot,meat,0,0,0,570612.6845312562,0,product_prop gapfilled with general region median
ABW,Aruba,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
ABW,Aruba,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
ABW,Aruba,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
ABW,Aruba,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
ABW,Aruba,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
ABW,Aruba,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
ABW,Aruba,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
ABW,Aruba,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
ABW,Aruba,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
ABW,Aruba,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
ABW,Aruba,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
ABW,Aruba,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
ABW,Aruba,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
AUT,Austria,cows,feedlot,meat,0,0,0,2020527.1644640798,0,product_prop gapfilled with general region median
AZE,Azerbaijan,cows,feedlot,meat,0,0,0,2336675.931672932,0,product_prop gapfilled with general region median
BHS,Bahamas,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BHS,Bahamas,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BHS,Bahamas,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BHS,Bahamas,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BHS,Bahamas,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
BHS,Bahamas,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
BHS,Bahamas,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
BHS,Bahamas,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
BHS,Bahamas,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
BHS,Bahamas,goats,mixed,milk,0,0,0.25,12175.144937753863,0,product_prop gapfilled with general region median
BHS,Bahamas,goats,mixed,meat,0,0,0.75,12175.144937753863,0,product_prop gapfilled with general region median
BHR,Bahrain,cows,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
BHR,Bahrain,cows,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
BHR,Bahrain,cows,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
BHR,Bahrain,cows,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
BHR,Bahrain,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
BHR,Bahrain,sheep,mixed,milk,0,0,0.5,25894.42187129065,0,product_prop gapfilled with general region median
BHR,Bahrain,sheep,mixed,meat,0,0,0.5,25894.42187129065,0,product_prop gapfilled with general region median
BHR,Bahrain,goats,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BHR,Bahrain,goats,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BHR,Bahrain,goats,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BHR,Bahrain,goats,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BGD,Bangladesh,cows,feedlot,meat,0,0,0,23629301.197349835,0,product_prop gapfilled with general region median
BRB,Barbados,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BRB,Barbados,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BRB,Barbados,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BRB,Barbados,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BRB,Barbados,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
BRB,Barbados,sheep,grassland,milk,0,0,0,11538.859258686593,0,product_prop gapfilled with general region median
BRB,Barbados,sheep,grassland,meat,0,0,1,11538.859258686593,0,product_prop gapfilled with general region median
BRB,Barbados,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
BRB,Barbados,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
BRB,Barbados,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
BRB,Barbados,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
BLR,Belarus,cows,feedlot,meat,0,0,0,4112052.329239717,0,product_prop gapfilled with general region median
BEL,Belgium,cows,feedlot,meat,0,0,0,2567384.621161062,0,product_prop gapfilled with general region median
BEL,Belgium,goats,grassland,milk,0,0,1,21593.96616546477,0,product_prop gapfilled with general region median
BEL,Belgium,goats,grassland,meat,0,0,0,21593.96616546477,0,product_prop gapfilled with general region median
BLZ,Belize,cows,feedlot,meat,0,0,0,86899.116582992865,0,product_prop gapfilled with general region median
BLZ,Belize,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
BLZ,Belize,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
BLZ,Belize,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
BLZ,Belize,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
BLZ,Belize,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
BLZ,Belize,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
BLZ,Belize,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
BLZ,Belize,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
BEN,Benin,cows,feedlot,meat,0,0,0,2007477.7857815064,0,product_prop gapfilled with general region median
BMU,Bermuda,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BMU,Bermuda,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BMU,Bermuda,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BMU,Bermuda,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BMU,Bermuda,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
BMU,Bermuda,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
BMU,Bermuda,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
BMU,Bermuda,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
BMU,Bermuda,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
BMU,Bermuda,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
BMU,Bermuda,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
BMU,Bermuda,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
BMU,Bermuda,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
BTN,Bhutan,cows,feedlot,meat,0,0,0,308672.2733613765,0,product_prop gapfilled with general region median
BTN,Bhutan,sheep,mixed,milk,0,0,0.5,13731.552431604272,0,product_prop gapfilled with general region median
BTN,Bhutan,sheep,mixed,meat,0,0,0.5,13731.552431604272,0,product_prop gapfilled with general region median
BOL,Bolivia,cows,feedlot,meat,0,0,0,8203572.558984007,0,product_prop gapfilled with general region median
BIH,Bosnia & Herzegovina,cows,feedlot,meat,0,0,0,462434.3046388794,0,product_prop gapfilled with general region median
BWA,Botswana,cows,feedlot,meat,0,0,0,2647487.179961137,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
VGB,British Virgin Islands,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
BRN,Brunei,cows,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
BRN,Brunei,cows,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
BRN,Brunei,cows,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
BRN,Brunei,cows,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
BRN,Brunei,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
BRN,Brunei,sheep,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BRN,Brunei,sheep,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BRN,Brunei,sheep,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BRN,Brunei,sheep,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BRN,Brunei,goats,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BRN,Brunei,goats,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BRN,Brunei,goats,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
BRN,Brunei,goats,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
BGR,Bulgaria,cows,feedlot,meat,0,0,0,516121.0669647034,0,product_prop gapfilled with general region median
BFA,Burkina Faso,cows,feedlot,meat,0,0,0,8572052.284109855,0,product_prop gapfilled with general region median
BDI,Burundi,cows,grassland,milk,0,0,0.5,374324.0341837484,0,product_prop gapfilled with general region median
BDI,Burundi,cows,grassland,meat,0,0,0.5,374324.0341837484,0,product_prop gapfilled with general region median
BDI,Burundi,cows,feedlot,meat,0,0,0,374324.0341837484,0,product_prop gapfilled with general region median
CPV,Cape Verde,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
CPV,Cape Verde,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
KHM,Cambodia,cows,feedlot,meat,0,0,0,3393051.838004819,0,product_prop gapfilled with general region median
KHM,Cambodia,sheep,grassland,milk,0,0,0.5,10550.75211194191,0,product_prop gapfilled with general region median
KHM,Cambodia,sheep,grassland,meat,0,0,0.5,10550.75211194191,0,product_prop gapfilled with general region median
KHM,Cambodia,goats,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
KHM,Cambodia,goats,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
KHM,Cambodia,goats,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
KHM,Cambodia,goats,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
CMR,Cameroon,cows,feedlot,meat,0,0,0,3686739.099682277,0,product_prop gapfilled with general region median
CYM,Cayman Islands,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
CYM,Cayman Islands,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
CYM,Cayman Islands,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
