iso3c,animal,system,product,headcount,gleam_rgn_animal_headcount,gleam_prop,ID_0,Country,gf_prop,year,fao_product,fao_rgn_animal_headcount,fao_allocated_headcount
NIC,goats,grassland,milk,0,0,0.009337346041791853,161,Nicaragua,0.009337346041791853,2016,meat and milk,7689,71.79485371533755
NIC,goats,mixed,meat,0,0,0.4906626539582082,161,Nicaragua,0.4906626539582082,2016,meat and milk,7689,3772.7051462846625
NIC,goats,mixed,milk,0,0,0.4906626539582082,161,Nicaragua,0.4906626539582082,2016,meat and milk,7689,3772.7051462846625
NER,sheep,grassland,meat,2792195.751118901,11256950.332739795,0.24804193574507113,162,Niger,NA,2016,meat and milk,11899263,2951516.2284597023
NER,sheep,grassland,milk,1788957.341883958,11256950.332739795,0.15892024829148813,162,Niger,NA,2016,meat and milk,11899263,1891033.8304457178
NER,sheep,mixed,meat,4068873.4899750417,11256950.332739795,0.36145433440717073,162,Niger,NA,2016,meat and milk,11899263,4301040.187600873
NER,sheep,mixed,milk,2606923.749761893,11256950.332739795,0.23158348155626993,162,Niger,NA,2016,meat and milk,11899263,2755672.7534937053
NER,goats,grassland,meat,4115021.719400007,13352088.48942726,0.3081931132091023,162,Niger,NA,2016,meat and milk,16098058,4961310.6116406955
NER,goats,grassland,milk,577817.558929223,13352088.48942726,0.04327544409151894,162,Niger,NA,2016,meat and milk,16098058,696650.6089610292
NER,goats,mixed,meat,7593057.785733935,13352088.48942726,0.5686794085993689,162,Niger,NA,2016,meat and milk,16098058,9154634.10303834
NER,goats,mixed,milk,1066191.4253640943,13352088.48942726,0.07985203410000984,162,Niger,NA,2016,meat and milk,16098058,1285462.6763599361
NGA,sheep,grassland,meat,0,36488334.00054601,0,163,Nigeria,NA,2016,meat and milk,42103072,0
NGA,sheep,grassland,milk,3839607.5068532005,36488334.00054601,0.10522835892687632,163,Nigeria,NA,2016,meat and milk,42103072,4430437.172340116
NGA,sheep,mixed,meat,0,36488334.00054601,0,163,Nigeria,NA,2016,meat and milk,42103072,0
NGA,sheep,mixed,milk,32648726.49369281,36488334.00054601,0.8947716410731238,163,Nigeria,NA,2016,meat and milk,42103072,37672634.82765989
NGA,goats,grassland,meat,0,60044184.05310191,0,163,Nigeria,NA,2016,meat and milk,73819591,0
NGA,goats,grassland,milk,8082120.760917044,60044184.05310191,0.134602890993895,163,Nigeria,NA,2016,meat and milk,73819591,9936330.360586911
NGA,goats,mixed,meat,0,60044184.05310191,0,163,Nigeria,NA,2016,meat and milk,73819591,0
NGA,goats,mixed,milk,51962063.29218487,60044184.05310191,0.865397109006105,163,Nigeria,NA,2016,meat and milk,73819591,63883260.63941309
NIU,sheep,grassland,meat,0,0,0,164,Niue,0,NA,NA,NA,0
NIU,sheep,grassland,milk,0,0,0,164,Niue,0,NA,NA,NA,0
NIU,sheep,mixed,meat,0,0,0,164,Niue,0,NA,NA,NA,0
NIU,sheep,mixed,milk,0,0,0,164,Niue,0,NA,NA,NA,0
NIU,goats,grassland,meat,0,0,0,164,Niue,0,NA,NA,NA,0
NIU,goats,grassland,milk,0,0,0,164,Niue,0,NA,NA,NA,0
NIU,goats,mixed,meat,0,0,0,164,Niue,0,NA,NA,NA,0
NIU,goats,mixed,milk,0,0,0,164,Niue,0,NA,NA,NA,0
NFK,sheep,grassland,meat,0,18519.36128385826,NA,165,Norfolk Island,NA,NA,NA,NA,0
NFK,sheep,grassland,milk,18519.36128385826,18519.36128385826,NA,165,Norfolk Island,NA,NA,NA,NA,NA
NFK,sheep,mixed,meat,0,18519.36128385826,NA,165,Norfolk Island,NA,NA,NA,NA,0
NFK,sheep,mixed,milk,0,18519.36128385826,NA,165,Norfolk Island,NA,NA,NA,NA,0
NFK,goats,grassland,meat,0,0,0,165,Norfolk Island,0,NA,NA,NA,0
NFK,goats,grassland,milk,0,0,0,165,Norfolk Island,0,NA,NA,NA,0
NFK,goats,mixed,meat,0,0,0,165,Norfolk Island,0,NA,NA,NA,0
NFK,goats,mixed,milk,0,0,0,165,Norfolk Island,0,NA,NA,NA,0
MNP,sheep,grassland,meat,0,218071.5861801997,NA,168,Northern Mariana Islands,NA,NA,NA,NA,0
MNP,sheep,grassland,milk,10914.367031845011,218071.5861801997,NA,168,Northern Mariana Islands,NA,NA,NA,NA,NA
MNP,sheep,mixed,meat,0,218071.5861801997,NA,168,Northern Mariana Islands,NA,NA,NA,NA,0
MNP,sheep,mixed,milk,207157.2191483547,218071.5861801997,NA,168,Northern Mariana Islands,NA,NA,NA,NA,NA
MNP,goats,grassland,meat,0,0,0,168,Northern Mariana Islands,0,NA,NA,NA,0
MNP,goats,grassland,milk,0,0,0,168,Northern Mariana Islands,0,NA,NA,NA,0
MNP,goats,mixed,meat,0,0,0,168,Northern Mariana Islands,0,NA,NA,NA,0
MNP,goats,mixed,milk,0,0,0,168,Northern Mariana Islands,0,NA,NA,NA,0
NOR,sheep,grassland,meat,0,2259499.352442955,0,169,Norway,NA,2016,meat and milk,2477400,0
NOR,sheep,grassland,milk,2079331.7558129157,2259499.352442955,0.9202621605378009,169,Norway,NA,2016,meat and milk,2477400,2279857.476516348
NOR,sheep,mixed,meat,0,2259499.352442955,0,169,Norway,NA,2016,meat and milk,2477400,0
NOR,sheep,mixed,milk,180167.5966300394,2259499.352442955,0.0797378394621992,169,Norway,NA,2016,meat and milk,2477400,197542.5234836523
NOR,goats,grassland,meat,62185.93192888182,62185.93192888182,1,169,Norway,NA,2016,meat and milk,68646,68646
NOR,goats,grassland,milk,0,62185.93192888182,0,169,Norway,NA,2016,meat and milk,68646,0
NOR,goats,mixed,meat,0,62185.93192888182,0,169,Norway,NA,2016,meat and milk,68646,0
NOR,goats,mixed,milk,0,62185.93192888182,0,169,Norway,NA,2016,meat and milk,68646,0
OMN,sheep,grassland,meat,426899.10717669217,426899.10717669217,1,170,Oman,NA,2016,meat and milk,581790,581790
OMN,sheep,grassland,milk,0,426899.10717669217,0,170,Oman,NA,2016,meat and milk,581790,0
OMN,sheep,mixed,meat,0,426899.10717669217,0,170,Oman,NA,2016,meat and milk,581790,0
OMN,sheep,mixed,milk,0,426899.10717669217,0,170,Oman,NA,2016,meat and milk,581790,0
OMN,goats,grassland,meat,1703118.3554605185,1775080.1741021504,0.9594599614758073,170,Oman,NA,2016,meat and milk,2212840,2123131.3811521255
OMN,goats,grassland,milk,0,1775080.1741021504,0,170,Oman,NA,2016,meat and milk,2212840,0
OMN,goats,mixed,meat,71961.81864163183,1775080.1741021504,0.04054003852419268,170,Oman,NA,2016,meat and milk,2212840,89708.61884787453
OMN,goats,mixed,milk,0,1775080.1741021504,0,170,Oman,NA,2016,meat and milk,2212840,0
PAK,sheep,grassland,meat,679682.7398687087,28777312.30316187,0.023618701173633558,171,Pakistan,NA,2016,meat and milk,29800000,703837.29497428
PAK,sheep,grassland,milk,12309503.920346264,28777312.30316187,0.4277502982442795,171,Pakistan,NA,2016,meat and milk,29800000,12746958.88767953
PAK,sheep,mixed,meat,828314.8933910673,28777312.30316187,0.02878360858251718,171,Pakistan,NA,2016,meat and milk,29800000,857751.535759012
PAK,sheep,mixed,milk,14959810.749555832,28777312.30316187,0.5198473919995698,171,Pakistan,NA,2016,meat and milk,29800000,15491452.281587178
PAK,goats,grassland,meat,5047594.297418966,59546343.653508395,0.08476749348020747,171,Pakistan,NA,2016,meat and milk,70300000,5959154.791658585
PAK,goats,grassland,milk,16036994.903673606,59546343.653508395,0.269319557166945,171,Pakistan,NA,2016,meat and milk,70300000,18933164.868836235
PAK,goats,mixed,meat,9207640.760495063,59546343.653508395,0.1546298260405878,171,Pakistan,NA,2016,meat and milk,70300000,10870476.770653322
PAK,goats,mixed,milk,29254113.691920757,59546343.653508395,0.4912831233122597,171,Pakistan,NA,2016,meat and milk,70300000,34537203.56885186
PLW,sheep,grassland,meat,0,0,0,172,Palau,0,NA,NA,NA,0
PLW,sheep,grassland,milk,0,0,0,172,Palau,0,NA,NA,NA,0
PLW,sheep,mixed,meat,0,0,0.5,172,Palau,0.5,NA,NA,NA,0
PLW,sheep,mixed,milk,0,0,0.5,172,Palau,0.5,NA,NA,NA,0
PLW,goats,grassland,meat,0,0,0,172,Palau,0,NA,NA,NA,0
PLW,goats,grassland,milk,0,0,0,172,Palau,0,NA,NA,NA,0
PLW,goats,mixed,meat,0,0,0.5,172,Palau,0.5,NA,NA,NA,0
PLW,goats,mixed,milk,0,0,0.5,172,Palau,0.5,NA,NA,NA,0
PAN,sheep,grassland,meat,0,62907.4306541508,NA,174,Panama,NA,NA,NA,NA,0
PAN,sheep,grassland,milk,45256.99635077142,62907.4306541508,NA,174,Panama,NA,NA,NA,NA,NA
PAN,sheep,mixed,meat,0,62907.4306541508,NA,174,Panama,NA,NA,NA,NA,0
PAN,sheep,mixed,milk,17650.434303379378,62907.4306541508,NA,174,Panama,NA,NA,NA,NA,NA
PAN,goats,grassland,meat,0,0,0.00380739277221002,174,Panama,0.00380739277221002,2016,meat and milk,8901,33.889603065441385
PAN,goats,grassland,milk,0,0,0.00380739277221002,174,Panama,0.00380739277221002,2016,meat and milk,8901,33.889603065441385
PAN,goats,mixed,meat,0,0,0.49619260722778996,174,Panama,0.49619260722778996,2016,meat and milk,8901,4416.610396934559
PAN,goats,mixed,milk,0,0,0.49619260722778996,174,Panama,0.49619260722778996,2016,meat and milk,8901,4416.610396934559
PNG,sheep,grassland,meat,0,0,4.919634629058091e-7,175,Papua New Guinea,4.919634629058091e-7,2016,meat and milk,7378,0.00362970642931906
PNG,sheep,grassland,milk,0,0,4.919634629058091e-7,175,Papua New Guinea,4.919634629058091e-7,2016,meat and milk,7378,0.00362970642931906
PNG,sheep,mixed,meat,0,0,0.49999950803653714,175,Papua New Guinea,0.49999950803653714,2016,meat and milk,7378,3688.996370293571
PNG,sheep,mixed,milk,0,0,0.49999950803653714,175,Papua New Guinea,0.49999950803653714,2016,meat and milk,7378,3688.996370293571
PNG,goats,grassland,meat,0,0,0.09032814849324075,175,Papua New Guinea,0.09032814849324075,2016,meat and milk,3058,276.2234780923302
PNG,goats,grassland,milk,0,0,0.09032814849324075,175,Papua New Guinea,0.09032814849324075,2016,meat and milk,3058,276.2234780923302
PNG,goats,mixed,meat,0,0,0.4096718515067592,175,Papua New Guinea,0.4096718515067592,2016,meat and milk,3058,1252.7765219076698
PNG,goats,mixed,milk,0,0,0.4096718515067592,175,Papua New Guinea,0.4096718515067592,2016,meat and milk,3058,1252.7765219076698
PRY,sheep,grassland,meat,0,399865.8001722459,0,177,Paraguay,NA,2016,meat and milk,516119,0
PRY,sheep,grassland,milk,249838.67949246653,399865.8001722459,0.6248063209828053,177,Paraguay,NA,2016,meat and milk,516119,322474.4135793245
PRY,sheep,mixed,meat,0,399865.8001722459,0,177,Paraguay,NA,2016,meat and milk,516119,0
PRY,sheep,mixed,milk,150027.12067977936,399865.8001722459,0.37519367901719475,177,Paraguay,NA,2016,meat and milk,516119,193644.58642067554
PRY,goats,grassland,meat,0,136134.3833626795,0,177,Paraguay,NA,2016,meat and milk,151343,0
PRY,goats,grassland,milk,103242.14183186769,136134.3833626795,0.7583840267364149,177,Paraguay,NA,2016,meat and milk,151343,114776.11375836925
PRY,goats,mixed,meat,0,136134.3833626795,0,177,Paraguay,NA,2016,meat and milk,151343,0
PRY,goats,mixed,milk,32892.241530811814,136134.3833626795,0.24161597326358508,177,Paraguay,NA,2016,meat and milk,151343,36566.88624163076
PER,sheep,grassland,meat,0,14134684.646444388,0,178,Peru,NA,2016,meat and milk,11441603,0
PER,sheep,grassland,milk,10541949.176916257,14134684.646444388,0.7458213211405539,178,Peru,NA,2016,meat and milk,11441603,8533391.465425724
PER,sheep,mixed,meat,0,14134684.646444388,0,178,Peru,NA,2016,meat and milk,11441603,0
PER,sheep,mixed,milk,3592735.469528132,14134684.646444388,0.25417867885944617,178,Peru,NA,2016,meat and milk,11441603,2908211.534574276
PER,goats,grassland,meat,518048.8601896598,1934437.2389175803,0.26780339509982526,178,Peru,NA,2016,meat and milk,1864713,499376.4722867805
PER,goats,grassland,milk,989163.6560246039,1934437.2389175803,0.5113444034907502,178,Peru,NA,2016,meat and milk,1864713,953510.5566664472
PER,goats,mixed,meat,146842.77307793713,1934437.2389175803,0.07590981507371282,178,Peru,NA,2016,meat and milk,1864713,141550.01899554825
PER,goats,mixed,milk,280381.9496253795,1934437.2389175803,0.14494238633571177,178,Peru,NA,2016,meat and milk,1864713,270275.9520512241
PHL,sheep,grassland,meat,0,23754.70014468318,0,179,Philippines,NA,2016,meat and milk,30000,0
PHL,sheep,grassland,milk,0,23754.70014468318,0,179,Philippines,NA,2016,meat and milk,30000,0
PHL,sheep,mixed,meat,0,23754.70014468318,0,179,Philippines,NA,2016,meat and milk,30000,0
PHL,sheep,mixed,milk,23754.70014468318,23754.70014468318,1,179,Philippines,NA,2016,meat and milk,30000,30000
PHL,goats,grassland,meat,0,4090543.6573472726,0,179,Philippines,NA,2016,meat and milk,3663060,0
PHL,goats,grassland,milk,397657.9651426592,4090543.6573472726,0.09721396431704174,179,Philippines,NA,2016,meat and milk,3663060,356100.5841311829
PHL,goats,mixed,meat,0,4090543.6573472726,0,179,Philippines,NA,2016,meat and milk,3663060,0
PHL,goats,mixed,milk,3692885.6922046132,4090543.6573472726,0.9027860356829582,179,Philippines,NA,2016,meat and milk,3663060,3306959.415868817
PCN,sheep,grassland,meat,0,0,0,180,Pitcairn Islands,0,NA,NA,NA,0
PCN,sheep,grassland,milk,0,0,0,180,Pitcairn Islands,0,NA,NA,NA,0
PCN,sheep,mixed,meat,0,0,0,180,Pitcairn Islands,0,NA,NA,NA,0
PCN,sheep,mixed,milk,0,0,0,180,Pitcairn Islands,0,NA,NA,NA,0
PCN,goats,grassland,meat,0,0,0,180,Pitcairn Islands,0,NA,NA,NA,0
PCN,goats,grassland,milk,0,0,0,180,Pitcairn Islands,0,NA,NA,NA,0
PCN,goats,mixed,meat,0,0,0,180,Pitcairn Islands,0,NA,NA,NA,0
PCN,goats,mixed,milk,0,0,0,180,Pitcairn Islands,0,NA,NA,NA,0
POL,sheep,grassland,meat,0,252761.80766050183,0,181,Poland,NA,2016,meat and milk,239138,0
POL,sheep,grassland,milk,63784.42381120034,252761.80766050183,0.25234992739438183,181,Poland,NA,2016,meat and milk,239138,60346.456937237686
POL,sheep,mixed,meat,24263.908009847484,252761.80766050183,0.09599515146068928,181,Poland,NA,2016,meat and milk,239138,22956.088530006313
POL,sheep,mixed,milk,164713.475839454,252761.80766050183,0.651654921144929,181,Poland,NA,2016,meat and milk,239138,155835.45453275603
POL,goats,grassland,meat,30595.498662439517,121942.79224241016,0.2509004271578324,181,Poland,NA,2016,meat and milk,44204,11090.802482084824
POL,goats,grassland,milk,0,121942.79224241016,0,181,Poland,NA,2016,meat and milk,44204,0
POL,goats,mixed,meat,91347.29357997065,121942.79224241016,0.7490995728421677,181,Poland,NA,2016,meat and milk,44204,33113.19751791518
POL,goats,mixed,milk,0,121942.79224241016,0,181,Poland,NA,2016,meat and milk,44204,0
PRT,sheep,grassland,meat,500562.3938090751,2215500.3523449455,0.22593649930105691,182,Portugal,NA,2016,meat and milk,2068000,467236.6805545857
PRT,sheep,grassland,milk,596036.9787634315,2215500.3523449455,0.26903041479211226,182,Portugal,NA,2016,meat and milk,2068000,556354.8977900882
PRT,sheep,mixed,meat,510742.2332476148,2215500.3523449455,0.23053132566963097,182,Portugal,NA,2016,meat and milk,2068000,476738.78148479684
PRT,sheep,mixed,milk,608158.746524824,2215500.3523449455,0.2745017602371998,182,Portugal,NA,2016,meat and milk,2068000,567669.6401705291
PRT,goats,grassland,meat,69109.43195731769,416603.9666310375,0.16588759947771692,182,Portugal,NA,2016,meat and milk,347000,57562.99701876777
PRT,goats,grassland,milk,223590.07168178365,416603.9666310375,0.5366969342368377,182,Portugal,NA,2016,meat and milk,347000,186233.8361801827
PRT,goats,mixed,meat,29254.873744654935,416603.9666310375,0.07022226403946921,182,Portugal,NA,2016,meat and milk,347000,24367.125621695817
PRT,goats,mixed,milk,94649.58924728121,416603.9666310375,0.2271932022459762,182,Portugal,NA,2016,meat and milk,347000,78836.04117935374
PRI,sheep,grassland,meat,0,0,0.008966698818334274,183,Puerto Rico,0.008966698818334274,2016,meat and milk,6859,61.502587194954785
PRI,sheep,grassland,milk,0,0,0.008966698818334274,183,Puerto Rico,0.008966698818334274,2016,meat and milk,6859,61.502587194954785
PRI,sheep,mixed,meat,0,0,0.49103330118166577,183,Puerto Rico,0.49103330118166577,2016,meat and milk,6859,3367.9974128050453
PRI,sheep,mixed,milk,0,0,0.49103330118166577,183,Puerto Rico,0.49103330118166577,2016,meat and milk,6859,3367.9974128050453
PRI,goats,grassland,meat,0,0,0.1547756476128556,183,Puerto Rico,0.1547756476128556,2016,meat and milk,2583,399.785497784006
PRI,goats,grassland,milk,0,0,0.1547756476128556,183,Puerto Rico,0.1547756476128556,2016,meat and milk,2583,399.785497784006
PRI,goats,mixed,meat,0,0,0.34522435238714444,183,Puerto Rico,0.34522435238714444,2016,meat and milk,2583,891.7145022159941
PRI,goats,mixed,milk,0,0,0.34522435238714444,183,Puerto Rico,0.34522435238714444,2016,meat and milk,2583,891.7145022159941
QAT,sheep,grassland,meat,129783.91589405772,200309.45394354494,0.6479170769974537,184,Qatar,NA,2016,meat and milk,239497,155174.19618965918
QAT,sheep,grassland,milk,50418.775001585476,200309.45394354494,0.25170442038045526,184,Qatar,NA,2016,meat and milk,239497,60282.45356785789
QAT,sheep,mixed,meat,20106.76304790173,200309.45394354494,0.10037850262209094,184,Qatar,NA,2016,meat and milk,239497,24040.350242482913
QAT,sheep,mixed,milk,0,200309.45394354494,0,184,Qatar,NA,2016,meat and milk,239497,0
QAT,goats,grassland,meat,146584.15334192457,167711.71253768817,0.8740245455962664,184,Qatar,NA,2016,meat and milk,74210,64861.36152869893
QAT,goats,grassland,milk,0,167711.71253768817,0,184,Qatar,NA,2016,meat and milk,74210,0
QAT,goats,mixed,meat,21127.559195763613,167711.71253768817,0.1259754544037336,184,Qatar,NA,2016,meat and milk,74210,9348.63847130107
QAT,goats,mixed,milk,0,167711.71253768817,0,184,Qatar,NA,2016,meat and milk,74210,0
KOR,sheep,grassland,meat,0,0,0,213,South Korea,0,2016,meat and milk,1436,0
KOR,sheep,grassland,milk,0,0,0,213,South Korea,0,2016,meat and milk,1436,0
KOR,sheep,mixed,meat,0,0,0.5,213,South Korea,0.5,2016,meat and milk,1436,718
KOR,sheep,mixed,milk,0,0,0.5,213,South Korea,0.5,2016,meat and milk,1436,718
KOR,goats,grassland,meat,78648.77483860646,250240.30417718913,NA,213,South Korea,NA,2016,meat and milk,348776,NA
KOR,goats,grassland,milk,28069.610236585766,250240.30417718913,NA,213,South Korea,NA,2016,meat and milk,348776,NA
KOR,goats,mixed,meat,105770.57077213546,250240.30417718913,NA,213,South Korea,NA,2016,meat and milk,348776,NA
KOR,goats,mixed,milk,37751.348329861445,250240.30417718913,NA,213,South Korea,NA,2016,meat and milk,348776,NA
MDA,sheep,grassland,meat,11922.584023659927,800393.3165249376,0.014895906521838701,147,Moldova,NA,2016,meat and milk,553442,8244.020297259454
MDA,sheep,grassland,milk,0,800393.3165249376,0,147,Moldova,NA,2016,meat and milk,553442,0
MDA,sheep,mixed,meat,788470.7325012777,800393.3165249376,0.9851040934781613,147,Moldova,NA,2016,meat and milk,553442,545197.9797027406
MDA,sheep,mixed,milk,0,800393.3165249376,0,147,Moldova,NA,2016,meat and milk,553442,0
MDA,goats,grassland,meat,0,109389.33749227834,0,147,Moldova,NA,2016,meat and milk,114629,0
MDA,goats,grassland,milk,0,109389.33749227834,0,147,Moldova,NA,2016,meat and milk,114629,0
MDA,goats,mixed,meat,109389.33749227834,109389.33749227834,1,147,Moldova,NA,2016,meat and milk,114629,114629
MDA,goats,mixed,milk,0,109389.33749227834,0,147,Moldova,NA,2016,meat and milk,114629,0
REU,sheep,grassland,meat,0,0,0,186,Reunion,0,2016,meat and milk,906,0
REU,sheep,grassland,milk,0,0,0,186,Reunion,0,2016,meat and milk,906,0
REU,sheep,mixed,meat,0,0,0.5,186,Reunion,0.5,2016,meat and milk,906,453
REU,sheep,mixed,milk,0,0,0.5,186,Reunion,0.5,2016,meat and milk,906,453
REU,goats,grassland,meat,0,0,0,186,Reunion,0,2016,meat and milk,41588,0
REU,goats,grassland,milk,0,0,0,186,Reunion,0,2016,meat and milk,41588,0
REU,goats,mixed,meat,0,0,0.5,186,Reunion,0.5,2016,meat and milk,41588,20794
REU,goats,mixed,milk,0,0,0.5,186,Reunion,0.5,2016,meat and milk,41588,20794
ROU,sheep,grassland,meat,2654605.065315081,9113040.565816738,0.29129740465246873,187,Romania,NA,2016,meat and milk,9809512,2857485.386507248
ROU,sheep,grassland,milk,0,9113040.565816738,0,187,Romania,NA,2016,meat and milk,9809512,0
ROU,sheep,mixed,meat,6458435.500501658,9113040.565816738,0.7087025953475313,187,Romania,NA,2016,meat and milk,9809512,6952026.613492752
ROU,sheep,mixed,milk,0,9113040.565816738,0,187,Romania,NA,2016,meat and milk,9809512,0
ROU,goats,grassland,meat,0,914546.3129653389,0,187,Romania,NA,2016,meat and milk,1440151,0
ROU,goats,grassland,milk,232296.713511556,914546.3129653389,0.25400213222483353,187,Romania,NA,2016,meat and milk,1440151,365801.42472572625
ROU,goats,mixed,meat,0,914546.3129653389,0,187,Romania,NA,2016,meat and milk,1440151,0
ROU,goats,mixed,milk,682249.5994537829,914546.3129653389,0.7459978677751664,187,Romania,NA,2016,meat and milk,1440151,1074349.5752742738
RUS,sheep,grassland,meat,21740.113997270586,19719815.889130097,0.0011024501506250934,188,Russia,NA,2016,meat and milk,22713067,25040.024135307838
RUS,sheep,grassland,milk,9218623.445229921,19719815.889130097,0.4674801984490832,188,Russia,NA,2016,meat and milk,22713067,10617909.068547321
RUS,sheep,mixed,meat,24657.668650070627,19719815.889130097,0.0012504005508318342,188,Russia,NA,2016,meat and milk,22713067,28400.431487880356
RUS,sheep,mixed,milk,10454794.661252834,19719815.889130097,0.5301669508494599,188,Russia,NA,2016,meat and milk,22713067,12041717.47582949
RUS,goats,grassland,meat,895790.5014389714,2130336.963528268,0.4204923994537284,188,Russia,NA,2016,meat and milk,2168058,911651.9105748514
RUS,goats,grassland,milk,99680.9064516374,2130336.963528268,0.046791145324984504,188,Russia,NA,2016,meat and milk,2168058,101445.91695099525
RUS,goats,mixed,meat,1021224.9075288334,2130336.963528268,0.47937247722420345,188,Russia,NA,2016,meat and milk,2168058,1039307.334225752
