iso3c,category2_production,cumulative_pressure,tonnes,pressure_per_tonne
TLS,feed_pigs_meat,3.672899536888281e-5,87394.53390242132,4.2026650556763493e-4
TLS,human_crop,1.8720502081358363e-4,320266.40756963193,5.845290557764218e-4
TLS,marine_fisheries,1.6662697617107996e-4,63425.24857129397,0.0026271395055516536
TLS,pigs_meat,4.9275805739041885e-5,12314.46,0.0040014589140767755
TLS,small_ruminant_milk,2.5003244668697847e-6,4798,5.211180631241736e-4
TON,feed_pigs_meat,2.7254245610034624e-7,37920.026765228184,7.187295984460158e-6
TON,human_crop,5.552503233120318e-5,129164.08500289917,4.298798100877414e-4
TON,marine_fisheries,2.35958442990024e-5,6506.6028460872985,0.0036264460667353626
TTO,chickens_eggs&meat,2.9649265776570867e-5,67157,4.414918143539894e-4
TTO,feed_chickens_eggs&meat,3.1016309751461e-5,29054.061993468396,0.001067537811354355
TTO,feed_pigs_meat,2.369568665730412e-6,8403.149239288836,2.819857886911634e-4
TTO,human_crop,6.99152925192207e-5,123416.95562432706,5.664966549007915e-4
TTO,large_ruminant_milk,4.415662249986107e-6,3281,0.0013458281773807094
TTO,marine_fisheries,5.182580951406783e-5,22705.947170508643,0.002282477323006423
TTO,pigs_meat,1.586120307473108e-4,2281.03,0.06953526729035163
TUN,chickens_eggs&meat,2.150141212593617e-4,247400,8.69095073805019e-4
TUN,cows_meat,5.950512921955343e-5,68770,8.652774352123517e-4
TUN,feed_chickens_eggs&meat,4.63084018830477e-4,159712.61626629683,0.002899483019289809
TUN,feed_cows_meat,8.022595708288946e-5,364174.9637672965,2.202950918233712e-4
TUN,feed_large_ruminant_milk,3.3255378712983885e-5,117264.73520912889,2.835923234182599e-4
TUN,feed_marine-fish-general_meat,2.2848265039753455e-5,13392.12257645818,0.0017060973650224866
TUN,feed_pigs_meat,1.5026979620805652e-5,11786.61853735867,0.0012749186353300894
TUN,feed_small_ruminant_meat,3.7128481918843404e-6,47989.29674191594,7.736825592281242e-5
TUN,feed_small_ruminant_milk,8.026962092664651e-7,12001.763218860784,6.688152354189317e-5
TUN,human_crop,0.0043846799184003886,9227515.968904331,4.7517446007964184e-4
TUN,large_ruminant_milk,1.9792425011379953e-4,1313000,1.5074200313312987e-4
TUN,mariculture,1.8843520394585848e-5,20289,9.287555027150598e-4
TUN,marine_fisheries,8.037212248734937e-4,153735.35173541607,0.005227953205302617
TUN,small_ruminant_meat,4.642192308884272e-4,68406.53,0.006786182998734582
TUN,small_ruminant_milk,5.437441321185015e-5,36464,0.001491180704581235
TUR,chickens_eggs&meat,0.0010155579662958997,3341809,3.038946768938319e-4
TUR,cows_meat,0.003074684144022242,1072405.45,0.002867091121200701
TUR,feed_chickens_eggs&meat,0.0036289724890048764,6590446.57596531,5.506413635518071e-4
TUR,feed_cows_meat,5.885125155619198e-4,10405965.941189462,5.655529903595373e-5
TUR,feed_large_ruminant_milk,4.608506506383073e-4,8341786.664573291,5.524603651103816e-5
TUR,feed_marine-fish-general_meat,9.574395983002066e-5,103407.25129088579,9.258921268557057e-4
TUR,feed_pigs_meat,1.5679373700991177e-4,268171.3707294344,5.846773896237617e-4
TUR,feed_salmon_meat,1.653229490473093e-5,3249.3312911159037,0.005087906840995987
TUR,feed_shrimp_meat,2.592873803707318e-5,20018.4370299878,0.0012952428802624149
TUR,feed_small_ruminant_meat,1.102682426879941e-4,1633475.857484279,6.750527850336188e-5
TUR,feed_small_ruminant_milk,1.1168475664771212e-4,1348654.3509899862,8.281199446376263e-5
TUR,freshwater_fisheries,2.9797254896205386e-5,33067.5288087071,9.011031658452623e-4
TUR,human_crop,0.03112886390224763,120552267.02010436,2.582188180422713e-4
TUR,large_ruminant_milk,0.0031422443855201754,18831720,1.668591284025132e-4
TUR,mariculture,1.3630548173040942e-4,168726.412029757,8.078491096365533e-4
TUR,marine_fisheries,0.0017567186083708546,582073.6617964858,0.003018034870275693
TUR,small_ruminant_meat,0.0012920950680941497,453610.23,0.002848469859452133
TUR,small_ruminant_milk,0.0017695698574001061,1868174,9.472189728580454e-4
TUV,marine_fisheries,1.2917541096349106e-4,30065.298715578072,0.004296495178228844
TWN,chickens_eggs&meat,2.322993141318156e-4,933877,2.487472270243465e-4
TWN,cows_meat,2.8583406954218486e-5,7645.87,0.00373841131934214
TWN,feed_chickens_eggs&meat,2.77249791749153e-4,248338.57284666688,0.0011164185594331208
TWN,feed_cows_meat,1.5866290195399445e-7,3047.0534379633764,5.207092858208727e-5
TWN,feed_marine-fish-general_meat,5.707251368983012e-5,64639.43728868758,8.829364252497642e-4
TWN,feed_pigs_meat,1.8720085736944326e-4,448560.20640895906,4.173371928555995e-4
TWN,feed_shrimp_meat,2.3246403206863142e-5,3584.4242275785964,0.006485393951978418
TWN,human_crop,0.00452979223200261,17944276.097616326,2.5243661027954964e-4
TWN,large_ruminant_milk,3.46784838103026e-5,386362,8.975645588930226e-5
TWN,mariculture,1.2489220290090656e-4,147341.9087698898,8.47635299037398e-4
TWN,marine_fisheries,0.0021725539240043026,490210.1481174923,0.004431882800360939
TWN,pigs_meat,3.678973455548982e-4,868539.37,4.235816570467015e-4
TWN,small_ruminant_meat,7.4812013445455395e-6,2254.7799999999997,0.0033179296182091114
TWN,small_ruminant_milk,3.5516730573484255e-6,14200,2.5011782094003e-4
TZA,chickens_eggs&meat,8.449201525172881e-5,206831,4.085075025104013e-4
TZA,cows_meat,0.006480844488845013,368483.03,0.017587904899840332
TZA,feed_chickens_eggs&meat,5.234303931885152e-4,459293.61103013187,0.0011396422258400972
TZA,feed_cows_meat,1.251608659684955e-4,748869.3355216567,1.6713311659544638e-4
TZA,feed_large_ruminant_milk,7.553138600114246e-5,478525.05516668304,1.5784207156056409e-4
TZA,feed_pigs_meat,6.746434407918406e-4,334693.04063327366,0.0020157080037139278
TZA,feed_shrimp_meat,3.9817744241802996e-6,3113.887228893162,0.0012787150373443773
TZA,feed_small_ruminant_meat,1.8471104459246913e-7,3793.488760340486,4.8691601916303115e-5
TZA,freshwater_fisheries,2.8900448441260543e-5,20625.756583217615,0.0014011824644908166
TZA,human_crop,0.015842467576146973,38077836.87847486,4.160548202017907e-4
TZA,large_ruminant_milk,0.003042757693495697,1405588,0.002164757876060195
TZA,marine_fisheries,8.023058627987606e-4,273074.7589347923,0.0029380447534894417
TZA,pigs_meat,0.0055308001080641624,16374.64,0.33776621092519665
TZA,small_ruminant_meat,0.0014115174237686455,83214.17,0.016962464731290903
TZA,small_ruminant_milk,2.8509846118993467e-4,206619,0.0013798269335827524
UGA,chickens_eggs&meat,7.844756303335834e-5,112019,7.003058680523692e-4
UGA,cows_meat,0.0036781174275118496,270486.23,0.013598168851374985
UGA,feed_chickens_eggs&meat,2.9879408369753963e-4,451169.56535848987,6.622656017591172e-4
UGA,feed_cows_meat,7.415672849355911e-5,206498.5202518586,3.591150600164732e-4
UGA,feed_large_ruminant_milk,5.096224735366467e-5,140556.7349850685,3.625742114675504e-4
UGA,feed_pigs_meat,3.8005943384323285e-4,739451.7404070273,5.139746288703454e-4
UGA,freshwater_fisheries,8.41051149122546e-6,161040.64593314592,5.222601686978443e-5
UGA,human_crop,0.0059607122767850835,22051067.411076374,2.703140018424226e-4
UGA,large_ruminant_milk,0.0018010688965760465,1688683,0.001066552394129654
UGA,pigs_meat,0.005713490223184138,137481.31,0.041558305075680015
UGA,small_ruminant_meat,0.0012065107707176842,64532.48,0.018696178586623112
UKR,chickens_eggs&meat,7.746021384481495e-4,2071200,3.7398712748558784e-4
UKR,cows_meat,8.454938731476686e-4,416484.75,0.0020300716248258036
UKR,feed_chickens_eggs&meat,0.00566831242670673,15029978.878478648,3.7713375863908616e-4
UKR,feed_cows_meat,0.0012857850782429564,13343775.896398146,9.635841370732442e-5
UKR,feed_crustaceans_meat,2.2621279460786786e-6,5746.4509625926075,3.9365653005730717e-4
UKR,feed_large_ruminant_milk,0.0012747213125925097,7995983.526710464,1.5942020244718143e-4
UKR,feed_marine-fish-general_meat,4.712913391977108e-5,129935.91641247681,3.627105978162448e-4
UKR,feed_pigs_meat,0.002343201701631994,7128784.678013737,3.286958166738836e-4
UKR,feed_salmon_meat,5.1593704532020415e-6,7834.703475928609,6.585278522733787e-4
UKR,feed_shrimp_meat,9.106901179438955e-5,234371.89621247578,3.8856626270510113e-4
UKR,feed_small_ruminant_meat,9.622101765204272e-5,1623898.333132559,5.925310451327879e-5
UKR,feed_small_ruminant_milk,4.6329275785541156e-5,564024.8729482106,8.214048352756805e-5
UKR,freshwater_fisheries,2.394747676443821e-5,6102.725297215731,0.003924062709387208
UKR,human_crop,0.03919386964113786,147191089.51615888,2.6627882006971006e-4
UKR,large_ruminant_milk,0.0017098324734949124,10280500,1.6631802670054105e-4
UKR,marine_fisheries,1.5658737144428627e-4,31780.2352776466,0.004927193586714123
UKR,pigs_meat,0.007251170368923193,781263.7,0.009281335314725608
UKR,small_ruminant_meat,4.74595203675151e-5,15383.720000000001,0.0030850483737038304
UKR,small_ruminant_milk,7.261681856407343e-5,239500,3.0320174765792663e-4
URY,chickens_eggs&meat,3.8523667813583936e-5,81348,4.735662562519538e-4
URY,cows_meat,0.0048010479538093415,680955.24,0.007050460400024738
URY,feed_chickens_eggs&meat,7.437572825785365e-4,2730746.549604997,2.7236408398506303e-4
URY,feed_cows_meat,6.313922023073433e-5,432361.64274614915,1.4603335261126533e-4
URY,feed_crustaceans_meat,1.0076697073971968e-6,3314.4091124460087,3.040269541901978e-4
URY,feed_large_ruminant_milk,8.552426408034344e-6,43740.06992206784,1.9552841189491224e-4
URY,feed_marine-fish-general_meat,4.497797417745723e-6,10782.655999157205,4.171326079675806e-4
URY,feed_pigs_meat,5.449428423619751e-4,1641148.1385058216,3.3204975807858315e-4
URY,feed_salmon_meat,4.26275026846136e-5,62047.07960492646,6.870186793002426e-4
URY,feed_shrimp_meat,5.003941662740792e-6,12989.712216783275,3.852234429239688e-4
URY,feed_small_ruminant_meat,2.4804275243159995e-6,9281.36867106227,2.672480333692111e-4
URY,feed_small_ruminant_milk,9.878025306444599e-7,3692.3096521118923,2.675297100500403e-4
URY,human_crop,0.00292966637393572,5941724.352726657,4.930666924310105e-4
URY,large_ruminant_milk,4.6894044211794744e-4,2049000,2.288630757042203e-4
URY,marine_fisheries,7.022520467292224e-4,74136.97585616182,0.009472358949354897
URY,pigs_meat,3.668768678930904e-4,15492.76,0.023680536450128343
URY,small_ruminant_meat,4.461489409633038e-4,17707.28,0.02519579184173424
USA,chickens_eggs&meat,0.005196438421709937,25450477,2.041784294145032e-4
USA,cows_meat,0.04536544421412095,12742834.75,0.003560074748212594
USA,feed_chickens_eggs&meat,0.04906002641450476,142340993.95151758,3.446654758587324e-4
USA,feed_cows_meat,0.017715516986395934,268354113.11371738,6.601544794988416e-5
USA,feed_crustaceans_meat,6.0372659470882156e-5,87834.40195126232,6.873463942337971e-4
USA,feed_large_ruminant_milk,0.0047471912895139905,82004713.34575701,5.788924923739904e-5
USA,feed_marine-fish-general_meat,4.647938197254364e-4,709830.437428336,6.547955613306054e-4
USA,feed_pigs_meat,0.028083723295476114,71322154.18936966,3.9375876422507024e-4
USA,feed_salmon_meat,1.8135185507177056e-4,135497.7506661626,0.001338412292308694
USA,feed_shrimp_meat,6.815876195700935e-4,1002522.5399203858,6.79872613761104e-4
USA,feed_small_ruminant_meat,9.149158657371718e-4,28048304.591171943,3.261929300443838e-5
USA,feed_small_ruminant_milk,2.4402875363106324e-4,7183150.453646809,3.397238512624672e-5
USA,feed_tuna_meat,5.4645957747782343e-5,66157.79721778004,8.259942145276888e-4
USA,freshwater_fisheries,4.3685332075869284e-4,8223.68717706247,0.0531213446417521
USA,human_crop,0.17852640255501395,751991041.8951985,2.374049591137209e-4
USA,large_ruminant_milk,0.012035929336360354,97761519,1.231152038089788e-4
USA,mariculture,5.733731303140256e-5,189368.31616898743,3.027819763694588e-4
USA,marine_fisheries,0.016627303002347243,5892822.596143505,0.0028216194753985647
USA,pigs_meat,0.007032316397276437,12379595.24,5.680570536388907e-4
USA,small_ruminant_meat,5.098400409595509e-4,82270.36,0.0061971290870679405
USA,small_ruminant_milk,1.3348456057543021e-5,25715,5.190922052320834e-4
UZB,chickens_eggs&meat,1.73390146338465e-4,412687,4.201492810252443e-4
UZB,cows_meat,0.002935353074824625,847344.39,0.0034641795112665174
UZB,feed_chickens_eggs&meat,5.545744382111415e-4,1089385.1316729216,5.090710549349114e-4
UZB,feed_cows_meat,6.48780544559235e-4,3070901.781568057,2.1126711002393444e-4
UZB,feed_large_ruminant_milk,2.7301435948112106e-4,1002859.1981481598,2.722359828630566e-4
UZB,feed_pigs_meat,2.3941688682768504e-5,37368.32563087386,6.406947134657751e-4
UZB,feed_shrimp_meat,2.302613699407234e-6,3985.1722323352974,5.777952783882342e-4
UZB,feed_small_ruminant_meat,2.6079762052720374e-5,401180.84852498374,6.500749511998762e-5
UZB,feed_small_ruminant_milk,5.427386414668392e-6,100707.14312471385,5.389276516311477e-5
UZB,freshwater_fisheries,9.891170431174216e-6,3164.0709606643513,0.003126089949985633
UZB,human_crop,0.00841454791068663,32094134.116340775,2.621833597436844e-4
UZB,large_ruminant_milk,0.0028321885918650824,10005484,2.830636270934102e-4
UZB,pigs_meat,0.001294936887200511,31424.82,0.041207455991808736
UZB,small_ruminant_meat,0.0013874922714890675,199219.08000000002,0.0069646555515117696
VCT,human_crop,2.3812748596979552e-5,98070.16716518998,2.4281337827098038e-4
VEN,chickens_eggs&meat,1.5764901904201348e-4,764155,2.063050284850763e-4
VEN,cows_meat,0.0065089075802945255,495477.55,0.013136634707858157
VEN,feed_chickens_eggs&meat,8.489104130940634e-4,1474138.4937086212,5.758688323499267e-4
VEN,feed_cows_meat,1.6231216592818307e-4,5049750.608015668,3.214261030446505e-5
VEN,feed_large_ruminant_milk,3.39895809901339e-5,1286471.4192724584,2.642078205620465e-5
VEN,feed_pigs_meat,2.1463194967496243e-4,987067.2283878636,2.1744410461839767e-4
VEN,feed_shrimp_meat,2.007050437290451e-5,9040.235395321628,0.0022201307261635146
VEN,feed_small_ruminant_meat,3.4847342211352e-7,17459.398648321177,1.995907357021301e-5
VEN,freshwater_fisheries,9.191567313589556e-5,36845.8241546948,0.002494602176626409
VEN,human_crop,0.0029501348525164577,10903883.026044643,2.705581897265283e-4
VEN,large_ruminant_milk,0.0011226189458755115,1800000,6.236771921530619e-4
VEN,mariculture,1.7766584944337342e-4,24500,0.007251667324219323
VEN,marine_fisheries,4.5449249545235457e-4,206282.79491766208,0.002203249648783194
VEN,pigs_meat,0.0017932695640246864,179574.83,0.009986196640279077
VEN,small_ruminant_meat,1.4797757841731148e-4,7820.43,0.018921923528157848
VGB,marine_fisheries,7.382899022286696e-6,2287.1525980989722,0.003227987073719169
VIR,large_ruminant_milk,4.969074297306835e-7,2242,2.2163578489325754e-4
VNM,chickens_eggs&meat,6.061164370083895e-4,1318354,4.5975241627695557e-4
VNM,cows_meat,0.00198030010941717,381233.72,0.005194451606791682
VNM,feed_chickens_eggs&meat,0.0015345001409560698,3205057.3257006053,4.78774631783111e-4
VNM,feed_cows_meat,1.0821347250570257e-5,35976.0517920589,3.007930751578161e-4
VNM,feed_crustaceans_meat,1.2246364268161312e-5,44566.696368206205,2.7478734719268635e-4
VNM,feed_large_ruminant_milk,2.7014683528250692e-6,10171.571818419527,2.6559005835588025e-4
VNM,feed_marine-fish-general_meat,1.594226080142724e-5,226550.75456395777,7.03694888684494e-5
VNM,feed_pigs_meat,0.0024902817211906393,13917523.762908125,1.7893137914573134e-4
VNM,feed_salmon_meat,1.6083653419897625e-6,7504.890679516368,2.1430896340430227e-4
VNM,feed_shrimp_meat,1.7379279955421592e-4,456790.0746135696,3.8046535862505177e-4
VNM,feed_small_ruminant_meat,1.7591161476074053e-6,2713.1185579958133,6.483742269290541e-4
VNM,feed_tuna_meat,6.08828544259626e-7,10030.681666520124,6.069662705893076e-5
VNM,freshwater_fisheries,3.226913551337448e-5,141334.59027955672,2.2831732451020545e-4
VNM,human_crop,0.02642374860575184,107493175.95730098,0.00024581791700198743
VNM,large_ruminant_milk,0.00019535663388439259,909180,2.148712398913225e-4
VNM,mariculture,0.00527458404767965,1073561.55,0.004913164082375761
VNM,marine_fisheries,0.007762952002761075,2605259.137551896,0.002979723548750605
VNM,pigs_meat,0.009621339510793768,4163249.82,0.0023110166160515842
VNM,small_ruminant_meat,1.6666241058990491e-4,11139.869999999999,0.014960893672000207
VUT,cows_meat,8.260504566888118e-5,3559.21,0.023208814784427212
VUT,feed_chickens_eggs&meat,2.7862875882180388e-6,5030.410266832239,5.538887367873925e-4
VUT,feed_pigs_meat,2.194353040475972e-6,21253.793696511842,1.0324524044082105e-4
VUT,human_crop,1.9189967921316847e-4,500044.4745122567,3.8376522288411925e-4
VUT,large_ruminant_milk,1.2892493998183728e-5,3290,0.0039186911848582764
VUT,marine_fisheries,3.6472848340036774e-5,10035.016031486717,0.00363455805407749
VUT,pigs_meat,4.5673008174913743e-5,4027.25,0.011340991538869884
WLF,human_crop,1.2749922762012147e-5,20383.025931835175,6.255166825892477e-4
WSM,cows_meat,2.572621945423942e-5,2229.23,0.011540406083822405
WSM,marine_fisheries,3.2244870220461336e-5,7698.676797427495,0.004188365230663525
WSM,pigs_meat,4.5871958103376227e-5,3143.76,0.014591431312624444
XKO,feed_cows_meat,6.478461225870675e-6,172920.071195878,3.746506221670527e-5
XKO,feed_large_ruminant_milk,2.293622020509031e-6,55658.888290647505,4.120854891193423e-5
XKO,feed_small_ruminant_meat,6.751416379732357e-7,22804.592909786523,2.9605511514459033e-5
XKO,feed_small_ruminant_milk,1.6525004380541348e-7,5703.099971776674,2.8975477305885892e-5
XKO,human_crop,2.4043480336259044e-4,836407.2639395744,2.8746140035909644e-4
XMI,feed_cows_meat,2.6699752284132383e-6,23793.911164283752,1.1221254084620813e-4
XMI,feed_large_ruminant_milk,8.591893083715151e-7,7656.8029861450195,1.1221253961035927e-4
XMI,feed_small_ruminant_meat,3.522438033362025e-7,3139.0769577026367,1.122125414835307e-4
XMI,marine_fisheries,5.356282898895646e-5,20650.064582520812,0.0025938334853584217
YEM,chickens_eggs&meat,1.2006337005231536e-4,235399,5.10041971513538e-4
YEM,cows_meat,4.6570103608303126e-4,132153.87,0.0035239303705826494
YEM,feed_chickens_eggs&meat,6.206055828097825e-4,318051.349355042,0.0019512747990796857
YEM,feed_cows_meat,2.546419551892791e-5,989237.6380312503,2.5741231974964025e-5
YEM,feed_large_ruminant_milk,8.196285475001581e-6,318334.85948877246,2.5747370200562848e-5
YEM,feed_marine-fish-general_meat,2.3005073774945748e-5,9316.180138989832,0.002469367641214398
YEM,feed_pigs_meat,2.4016047389267534e-5,3350.075414920427,0.007168807986323489
YEM,feed_small_ruminant_meat,3.3586620639024105e-6,130507.33823865854,2.5735426905730246e-5
YEM,feed_small_ruminant_milk,8.399510931550047e-7,32637.764219106335,2.5735558585330195e-5
YEM,human_crop,0.0010212123131721677,2039018.1321609244,5.008353270943699e-4
YEM,large_ruminant_milk,1.9476162321833233e-4,230314,8.456351902981682e-4
YEM,marine_fisheries,6.312379449688486e-4,221339.7533620916,0.0028518959444948917
YEM,small_ruminant_meat,9.720234053610682e-4,135848.06,0.007155224780987437
YEM,small_ruminant_milk,2.387859701843908e-4,88048,0.00271199766246128
ZAF,chickens_eggs&meat,4.086156859144993e-4,2103258,1.9427749040512352e-4
ZAF,cows_meat,0.004043743950741185,1309073.47,0.003089012223844996
ZAF,feed_chickens_eggs&meat,0.0021517210081170384,4276423.162134259,5.031590482367434e-4
