iso3c,species,production_system,product,tonnes_per_head
OMN,goats,mixed,milk,0.19030580088624904
OMN,sheep,grassland,milk,0.2085165824368643
PAK,buffaloes,grassland,meat,1.95926454134916
PAK,buffaloes,grassland,milk,2.286108100330782
PAK,buffaloes,mixed,meat,1.7987049591681434
PAK,buffaloes,mixed,milk,2.0500985049880485
PAK,cows,grassland,meat,1.2198675252700872
PAK,cows,grassland,milk,1.365792025018659
PAK,cows,mixed,meat,1.4544961501892812
PAK,cows,mixed,milk,1.5399440155465132
PAK,goats,grassland,meat,0.1215513534922502
PAK,goats,grassland,milk,0.15333799929834335
PAK,goats,mixed,meat,0.1137017984075423
PAK,goats,mixed,milk,0.14510035124658596
PAK,sheep,grassland,meat,0.14305451607560293
PAK,sheep,grassland,milk,0.15771794652785623
PAK,sheep,mixed,meat,0.13387998564051884
PAK,sheep,mixed,milk,0.1483643641224164
PAN,cows,grassland,meat,1.8698985994321402
PAN,cows,grassland,milk,2.486532486296777
PAN,cows,mixed,meat,1.3352683524738556
PAN,cows,mixed,milk,2.121176486885516
PAN,pigs,backyard,meat,0.031414813069593844
PAN,pigs,industrial,meat,0.0370988733680526
PAN,sheep,grassland,meat,0.2110877546089282
PAN,sheep,mixed,meat,0.19891118743018882
PER,cows,grassland,meat,2.0751472184461837
PER,cows,grassland,milk,2.8363205553366324
PER,cows,mixed,meat,1.5158273934506357
PER,cows,mixed,milk,2.413739973606567
PER,goats,grassland,meat,0.16465241458841393
PER,goats,grassland,milk,0.18573757331691232
PER,goats,mixed,meat,0.15576536745401376
PER,goats,mixed,milk,0.17693759581251664
PER,pigs,backyard,meat,0.03274399115613253
PER,pigs,industrial,meat,0.036607574649121476
PER,sheep,grassland,meat,0.18542917286451688
PER,sheep,mixed,meat,0.1749188387527067
PHL,buffaloes,grassland,meat,1.5284396694571818
PHL,buffaloes,mixed,meat,1.39702573927184
PHL,cows,grassland,meat,1.4841022259555718
PHL,cows,mixed,meat,1.355311343480567
PHL,cows,mixed,milk,1.2322884969352748
PHL,goats,grassland,meat,0.15110427466710552
PHL,goats,mixed,meat,0.1426520970467387
PHL,pigs,backyard,meat,0.037929686847923146
PHL,pigs,industrial,meat,0.033392836100050644
PHL,pigs,intermediate,meat,0.03278834895288004
PHL,sheep,mixed,meat,0.13360098260056746
PNG,cows,grassland,meat,1.3463074521394982
PNG,cows,mixed,meat,1.346325658284428
PNG,pigs,backyard,meat,0.03169573520034471
PNG,pigs,industrial,meat,0.032792849578007384
PNG,pigs,intermediate,meat,0.03212211942092672
POL,cows,grassland,milk,1.999616703690725
POL,cows,mixed,milk,1.9996167553862163
POL,goats,grassland,milk,0.17889244210081984
POL,goats,mixed,milk,0.1788952726438486
POL,pigs,backyard,meat,0.03068375688035265
POL,pigs,industrial,meat,0.03492641196415244
POL,pigs,intermediate,meat,0.0331745486052622
POL,sheep,grassland,meat,0.14600166905958756
POL,sheep,mixed,meat,0.14600176701463477
POL,sheep,mixed,milk,0.14369104820799886
PRI,cows,grassland,meat,1.3195820652193266
PRI,cows,grassland,milk,1.9288148938312084
PRI,cows,mixed,meat,1.2032211222220772
PRI,cows,mixed,milk,1.742977409400115
PRI,pigs,industrial,meat,0.039345797370863245
PRK,buffaloes,grassland,meat,1.4417337184150611
PRK,buffaloes,mixed,meat,1.3370341975948294
PRK,cows,grassland,meat,1.1694427248994224
PRK,cows,grassland,milk,1.455894785821326
PRK,cows,mixed,meat,1.3129972724450123
PRK,cows,mixed,milk,1.5969303527478527
PRK,goats,grassland,meat,0.13140623660402959
PRK,goats,mixed,meat,0.12442660963897381
PRK,pigs,backyard,meat,0.027479107567299942
PRK,pigs,industrial,meat,0.031031853598194544
PRK,pigs,intermediate,meat,0.03070573921544236
PRK,sheep,grassland,meat,0.15118747167095772
PRK,sheep,mixed,meat,0.14268374651061289
PRT,cows,grassland,meat,1.8590378219303236
PRT,cows,grassland,milk,2.4049423632277596
PRT,cows,mixed,meat,1.8590364225441955
PRT,cows,mixed,milk,2.4049423711372064
PRT,goats,grassland,meat,0.18014798810464802
PRT,goats,grassland,milk,0.2831722435837568
PRT,goats,mixed,meat,0.1801475048078067
PRT,goats,mixed,milk,0.2831717287247447
PRT,pigs,backyard,meat,0.034404000170029925
PRT,pigs,industrial,meat,0.035094186283493055
PRT,pigs,intermediate,meat,0.03545047947433427
PRT,sheep,grassland,meat,0.18548190226242697
PRT,sheep,grassland,milk,0.19924817601694964
PRT,sheep,mixed,meat,0.18548175189601085
PRT,sheep,mixed,milk,0.19924790069956727
PRY,cows,grassland,meat,2.0803928471828073
PRY,cows,grassland,milk,2.873318431937082
PRY,cows,mixed,meat,1.5077703823800817
PRY,cows,mixed,milk,2.430150956308463
PRY,goats,grassland,meat,0.15814698116596887
PRY,goats,mixed,meat,0.14966020440071703
PRY,pigs,backyard,meat,0.030106577486807024
PRY,pigs,industrial,meat,0.03715386450660186
PRY,pigs,intermediate,meat,0.03341730944500437
PRY,sheep,grassland,meat,0.21915730011513274
PRY,sheep,mixed,meat,0.20612927024207148
PSE,cows,grassland,milk,1.9731158012222978
PSE,cows,mixed,milk,2.228305595845644
PSE,goats,grassland,milk,0.18787488715999215
PSE,goats,mixed,milk,0.17935029612986908
PSE,sheep,grassland,milk,0.2229236951833597
PSE,sheep,mixed,milk,0.21180170505586765
QAT,goats,grassland,milk,0.16639423105600118
QAT,goats,mixed,milk,0.1584584495634941
QAT,sheep,grassland,meat,0.1798356609075036
QAT,sheep,grassland,milk,0.1963534145022567
QAT,sheep,mixed,milk,0.18603339954979273
REU,pigs,backyard,meat,0.022431137281161237
ROU,buffaloes,mixed,milk,1.6003946497110504
ROU,cows,grassland,milk,1.7914523641305138
ROU,cows,mixed,milk,1.7914523080242044
ROU,goats,grassland,meat,0.15436693741046514
ROU,goats,mixed,meat,0.15436642722128943
ROU,pigs,backyard,meat,0.030469902760817298
ROU,pigs,industrial,meat,0.03498209202766966
ROU,pigs,intermediate,meat,0.03264765479145624
ROU,sheep,grassland,milk,0.16376149356228337
ROU,sheep,mixed,milk,0.16376148691836157
RUS,buffaloes,grassland,meat,1.5765622741294092
RUS,cows,grassland,milk,1.8941590411827276
RUS,cows,mixed,milk,1.8941590121912104
RUS,goats,grassland,meat,0.14707054153441235
RUS,goats,grassland,milk,0.19961003773267763
RUS,goats,mixed,meat,0.14707045270553012
RUS,goats,mixed,milk,0.19961002410447115
RUS,pigs,backyard,meat,0.03055274432308271
RUS,pigs,industrial,meat,0.034991285619606766
RUS,pigs,intermediate,meat,0.03267494343671389
RUS,sheep,grassland,meat,0.14722113776799362
RUS,sheep,grassland,milk,0.14723795975386175
RUS,sheep,mixed,meat,0.14722115151581866
RUS,sheep,mixed,milk,0.14724202355780366
RWA,cows,grassland,meat,1.083472570997308
RWA,cows,grassland,milk,1.3903393808655125
RWA,cows,mixed,meat,1.1399013803783693
RWA,cows,mixed,milk,1.3836288441780455
RWA,goats,grassland,meat,0.12588107174932736
RWA,goats,grassland,milk,0.1356755400044448
RWA,goats,mixed,meat,0.11951383533844076
RWA,goats,mixed,milk,0.129285223033529
RWA,pigs,backyard,meat,0.01920305424998121
RWA,pigs,intermediate,meat,0.0258906258484114
RWA,sheep,grassland,meat,0.1516917349147956
RWA,sheep,grassland,milk,0.15820109052018153
RWA,sheep,mixed,meat,0.14206017148792985
RWA,sheep,mixed,milk,0.1484664816395785
SAU,buffaloes,grassland,meat,1.850024280783437
SAU,buffaloes,mixed,meat,1.7898750051364902
SAU,cows,grassland,milk,2.0354573205347015
SAU,cows,mixed,milk,2.3552443362185653
SAU,goats,grassland,milk,0.16094449469075325
SAU,goats,mixed,milk,0.15302213975073473
SAU,sheep,grassland,meat,0.19605758057216902
SAU,sheep,grassland,milk,0.18390004343408708
SAU,sheep,mixed,meat,0.18457504652320322
SAU,sheep,mixed,milk,0.17375532361303936
SDN,cows,grassland,milk,1.3795812727877075
SDN,cows,mixed,milk,1.2112083087111576
SDN,goats,grassland,milk,0.15197955434235264
SDN,goats,mixed,milk,0.14289217798740342
SDN,sheep,grassland,milk,0.1534939926650337
SDN,sheep,mixed,milk,0.14348397827200254
SEN,cows,grassland,meat,1.2647306797444944
SEN,cows,grassland,milk,1.3105672624974565
SEN,cows,mixed,meat,1.2829542900838706
SEN,cows,mixed,milk,1.2879208989993922
SEN,goats,grassland,meat,0.12336230155782783
SEN,goats,grassland,milk,0.12951845112845084
SEN,goats,mixed,meat,0.1173047742002368
SEN,goats,mixed,milk,0.12346083978837356
SEN,pigs,backyard,meat,0.020262268305907768
SEN,pigs,intermediate,meat,0.026662376576989007
SEN,sheep,grassland,meat,0.1593351523199772
SEN,sheep,grassland,milk,0.164811456296613
SEN,sheep,mixed,meat,0.1514353444187858
SEN,sheep,mixed,milk,0.15691154038353775
SGP,pigs,industrial,meat,0.03573416196352051
SLB,goats,grassland,meat,0.1391236234621871
SLB,pigs,backyard,meat,0.032322156787362354
SLB,sheep,grassland,meat,0.17767388647501617
SLE,cows,grassland,meat,1.0660967418108842
SLE,cows,grassland,milk,1.0986015268178422
SLE,cows,mixed,meat,1.027956027637784
SLE,cows,mixed,milk,1.1414405638412564
SLE,goats,grassland,meat,0.1075978156684279
SLE,goats,mixed,meat,0.09608353186699639
SLE,pigs,backyard,meat,0.019946238488670855
SLE,sheep,grassland,meat,0.14122059154769
SLE,sheep,mixed,meat,0.1264439573528671
SLV,cows,grassland,meat,1.9952561374318714
SLV,cows,grassland,milk,2.5882784550446596
SLV,cows,mixed,meat,1.5362143013338405
SLV,cows,mixed,milk,2.3454200230867563
SLV,pigs,backyard,meat,0.03228013964803563
SLV,pigs,industrial,meat,0.03771294203368123
SLV,pigs,intermediate,meat,0.03390944816989742
SOM,cows,grassland,meat,1.0293173068447057
SOM,cows,grassland,milk,1.2515038410617247
SOM,cows,mixed,milk,1.1408981677578824
SOM,goats,grassland,milk,0.1237261997389427
SOM,goats,mixed,milk,0.11834183617230994
SOM,sheep,grassland,milk,0.16299993765874524
SOM,sheep,mixed,milk,0.15399619181529564
SRB,cows,grassland,milk,1.8119279626389126
SRB,cows,mixed,milk,1.811927601621977
SRB,goats,grassland,meat,0.18045793368998622
SRB,goats,mixed,meat,0.1804574614307047
SRB,pigs,backyard,meat,0.030638480939790068
SRB,pigs,intermediate,meat,0.033338912052329216
SRB,sheep,grassland,meat,0.1846497089672362
SRB,sheep,grassland,milk,0.1727836153958156
SRB,sheep,mixed,meat,0.1846500174503746
SRB,sheep,mixed,milk,0.17278345654483068
SSD,cows,grassland,milk,1.2920469796016933
SSD,cows,mixed,milk,1.1586845189547244
SSD,goats,grassland,milk,0.14629141726125752
SSD,goats,mixed,milk,0.1373719859200836
SSD,sheep,grassland,milk,0.14105556597949817
SSD,sheep,mixed,milk,0.13187121390780318
SUR,cows,grassland,meat,1.8821696190101584
SUR,pigs,backyard,meat,0.032256649647890524
SUR,pigs,industrial,meat,0.03768302767795491
SVK,cows,grassland,milk,2.1712711884388667
SVK,cows,mixed,meat,1.6446663102032841
SVK,cows,mixed,milk,2.1712711955932016
SVK,goats,grassland,milk,0.19020712233061357
SVK,goats,mixed,milk,0.19020107661495128
SVK,pigs,backyard,meat,0.030493762108697173
SVK,pigs,industrial,meat,0.034463614718671085
SVK,pigs,intermediate,meat,0.03285154894998213
SVK,sheep,grassland,milk,0.15316017561049244
SVK,sheep,mixed,milk,0.15316076125089864
SVN,cows,grassland,meat,1.677888524230032
SVN,cows,grassland,milk,2.190459736227639
SVN,cows,mixed,meat,1.6778975851046485
SVN,cows,mixed,milk,2.1904595861488043
SVN,goats,grassland,meat,0.17591728272576618
SVN,pigs,backyard,meat,0.030192568443672227
SVN,pigs,industrial,meat,0.03489462424522159
SVN,pigs,intermediate,meat,0.0324806577695877
SVN,sheep,grassland,meat,0.18074637839378524
SVN,sheep,mixed,meat,0.1807502875094171
SWE,cows,grassland,meat,1.4688235886937442
SWE,cows,grassland,milk,2.2802168920773274
SWE,cows,mixed,meat,1.4688231540478731
SWE,cows,mixed,milk,2.2802169381029453
SWE,pigs,industrial,meat,0.03811407384946472
SWE,pigs,intermediate,meat,0.03333843175599953
SWE,sheep,grassland,meat,0.1274930856864085
SWE,sheep,mixed,meat,0.12749297315107452
SWZ,cows,grassland,meat,1.370175769905258
SWZ,cows,grassland,milk,1.5185297831790197
SWZ,cows,mixed,meat,1.1482199142292926
SWZ,cows,mixed,milk,1.5147145570410938
SWZ,goats,grassland,meat,0.20289670158744308
SWZ,goats,mixed,meat,0.18427100301048124
SWZ,pigs,backyard,meat,0.01915815981871306
SWZ,sheep,grassland,meat,0.16838649515027318
SYR,cows,grassland,milk,1.6803120745525497
SYR,cows,mixed,milk,1.925039002648755
SYR,goats,grassland,milk,0.16507910241327256
SYR,goats,mixed,milk,0.15773744236372741
SYR,sheep,grassland,milk,0.18104460060143987
SYR,sheep,mixed,milk,0.17196496558319377
TCD,cows,grassland,meat,1.3689641791331586
TCD,cows,grassland,milk,1.548039305118084
TCD,cows,mixed,meat,1.3343971253590272
TCD,cows,mixed,milk,1.6065645730255453
TCD,goats,grassland,meat,0.1360862168354452
TCD,goats,grassland,milk,0.1460151819431258
TCD,goats,mixed,meat,0.12910353324324467
TCD,goats,mixed,milk,0.1390325259183697
TCD,pigs,backyard,meat,0.020453944069573623
TCD,sheep,grassland,meat,0.1349691022394804
TCD,sheep,grassland,milk,0.14310242469381027
TCD,sheep,mixed,meat,0.12861282952669684
TCD,sheep,mixed,milk,0.13674610301330886
TGO,cows,grassland,meat,1.0355383379462137
TGO,cows,grassland,milk,1.0637736206266477
TGO,cows,mixed,meat,1.0029285056321708
TGO,cows,mixed,milk,0.9917934316734114
TGO,goats,grassland,meat,0.1043741045630548
TGO,goats,mixed,meat,0.09353464918582965
TGO,pigs,backyard,meat,0.018764896426986862
TGO,pigs,intermediate,meat,0.025700383527147916
TGO,sheep,grassland,meat,0.13331660646926513
TGO,sheep,mixed,meat,0.11981563286380063
THA,buffaloes,grassland,meat,1.6007135263475905
THA,buffaloes,mixed,meat,1.4133531284632261
THA,cows,grassland,meat,1.5545122835595717
THA,cows,grassland,milk,1.9663051855407758
THA,cows,mixed,meat,1.4399961523366391
THA,cows,mixed,milk,1.3058435358290104
THA,goats,grassland,meat,0.08972458024665797
THA,goats,mixed,meat,0.08545471207716358
THA,pigs,backyard,meat,0.02654871009106959
THA,pigs,industrial,meat,0.03515340423154569
THA,pigs,intermediate,meat,0.031429164213196435
THA,sheep,mixed,meat,0.13982042367377115
TJK,buffaloes,grassland,meat,2.049147646934616
TJK,cows,grassland,milk,2.674640577370384
TJK,cows,mixed,milk,2.4192079907834887
TJK,goats,grassland,meat,0.17583587900955575
TJK,goats,grassland,milk,0.25695321765342355
TJK,goats,mixed,meat,0.16636776231862507
TJK,goats,mixed,milk,0.24748493051707926
TJK,sheep,grassland,meat,0.2777674092853855
TJK,sheep,mixed,meat,0.26038608233142335
TKM,buffaloes,grassland,meat,2.039800065044345
TKM,buffaloes,mixed,meat,1.9747349923667896
TKM,cows,grassland,milk,2.9251910814079505
TKM,cows,mixed,milk,2.6582128083350676
TKM,goats,grassland,meat,0.1750073074808291
TKM,goats,mixed,meat,0.16558180748101667
TKM,pigs,backyard,meat,0.02804597027495343
TKM,sheep,grassland,meat,0.2764913076653117
TKM,sheep,mixed,meat,0.25918698225621956
TLS,buffaloes,mixed,meat,1.3763319132780112
TLS,cows,mixed,meat,1.3713456322944675
TLS,goats,mixed,meat,0.1362536278394691
TLS,goats,mixed,milk,0.1350107234692017
TLS,pigs,backyard,meat,0.026466093258967427
TLS,pigs,intermediate,meat,0.03110736403329554
TLS,sheep,mixed,meat,0.12762429149206475
TON,pigs,backyard,meat,0.036771651221161335
TTO,cows,grassland,milk,1.3124577194354998
TTO,cows,mixed,milk,1.1970156029785934
TTO,pigs,industrial,meat,0.03727729282678582
TUN,cows,grassland,milk,1.2710207901663841
TUN,cows,mixed,milk,1.2143292033046114
TUN,goats,grassland,meat,0.10130140963605708
TUN,goats,grassland,milk,0.10595472574756463
TUN,goats,mixed,meat,0.0959052820057312
TUN,goats,mixed,milk,0.10060746423962857
TUN,sheep,grassland,meat,0.12524314993710703
TUN,sheep,grassland,milk,0.13984393846678825
TUN,sheep,mixed,meat,0.11850649465242671
TUN,sheep,mixed,milk,0.1331724750192824
TUR,buffaloes,grassland,milk,1.9757637578010103
TUR,buffaloes,mixed,milk,1.8193577550723399
TUR,cows,grassland,milk,1.548835581803227
TUR,cows,mixed,milk,1.7080520004589528
TUR,goats,grassland,milk,0.16729986939638092
TUR,goats,mixed,milk,0.1510962308101485
TUR,sheep,grassland,meat,0.16407122025510718
TUR,sheep,grassland,milk,0.18316217297407555
TUR,sheep,mixed,meat,0.14626974734819106
TUR,sheep,mixed,milk,0.162959290970727
TZA,cows,grassland,meat,1.085214971224981
TZA,cows,grassland,milk,1.2826261169748943
TZA,cows,mixed,milk,1.291667743205784
TZA,goats,grassland,meat,0.14113303180957795
TZA,goats,grassland,milk,0.1379899475197575
TZA,goats,mixed,meat,0.13364846482635745
TZA,goats,mixed,milk,0.13148652832845492
TZA,pigs,backyard,meat,0.020099605842292454
TZA,pigs,intermediate,meat,0.03007989116932706
TZA,sheep,grassland,meat,0.15472195990192136
TZA,sheep,mixed,meat,0.1446796355267474
UGA,cows,grassland,meat,1.0964800963012287
UGA,cows,grassland,milk,1.313650377445238
UGA,cows,mixed,meat,1.1358024780342542
UGA,cows,mixed,milk,1.3128824032411723
UGA,goats,grassland,meat,0.13062797643422283
UGA,goats,mixed,meat,0.12389648054477853
UGA,pigs,backyard,meat,0.01961772858337298
UGA,pigs,industrial,meat,0.03642777573284889
UGA,pigs,intermediate,meat,0.026622530760693357
UGA,sheep,grassland,meat,0.15273718545708717
UGA,sheep,mixed,meat,0.14306294471974254
UKR,buffaloes,mixed,meat,1.4368152553173739
UKR,cows,grassland,milk,2.0676170539885073
UKR,cows,mixed,milk,2.06761702433692
UKR,goats,grassland,milk,0.24598759177372354
UKR,goats,mixed,milk,0.2459866688762521
UKR,pigs,backyard,meat,0.02903522558708092
UKR,pigs,industrial,meat,0.03598748826314852
UKR,pigs,intermediate,meat,0.03411169047580247
UKR,sheep,grassland,milk,0.1626135438066632
UKR,sheep,mixed,milk,0.16261293857786766
URY,cows,grassland,meat,2.0131382343727524
URY,cows,grassland,milk,2.9583764096203597
URY,cows,mixed,meat,1.6399855876032639
URY,cows,mixed,milk,2.426023529735734
URY,goats,grassland,meat,0.16459480504398344
URY,pigs,backyard,meat,0.03189701253889128
URY,pigs,industrial,meat,0.03660712234563769
URY,pigs,intermediate,meat,0.033875908072609824
URY,sheep,grassland,meat,0.2639284805664141
URY,sheep,mixed,meat,0.24810439608612708
USA,cows,grassland,meat,2.320753801680211
USA,cows,grassland,milk,3.400296564156277
USA,cows,mixed,meat,2.59141354087842
USA,cows,mixed,milk,4.063059756765444
USA,goats,grassland,meat,0.18433268693350519
USA,goats,grassland,milk,0.25457829028600515
USA,goats,mixed,meat,0.1843326502218317
USA,goats,mixed,milk,0.2545782962345246
USA,pigs,industrial,meat,0.03445696363001533
USA,sheep,grassland,meat,0.22277477749648614
USA,sheep,mixed,meat,0.22277478040076848
UZB,buffaloes,grassland,meat,2.1434891885717864
UZB,buffaloes,mixed,meat,2.0791831030087256
UZB,cows,grassland,milk,3.0019316897847466
UZB,cows,mixed,milk,2.7200686172290442
UZB,goats,grassland,milk,0.19870972601979697
UZB,goats,mixed,milk,0.18882581185699743
UZB,pigs,backyard,meat,0.026954912367019107
UZB,pigs,intermediate,meat,0.030784231030083157
UZB,sheep,grassland,meat,0.29023928817710076
UZB,sheep,mixed,meat,0.27210600368459076
VCT,sheep,grassland,meat,0.10677683730338337
VEN,buffaloes,grassland,meat,2.472557401695214
VEN,buffaloes,grassland,milk,2.7685773314976005
VEN,buffaloes,mixed,meat,2.3601041989437554
VEN,buffaloes,mixed,milk,2.657031064326066
VEN,cows,grassland,meat,2.1243696404095926
VEN,cows,grassland,milk,2.76367757432209
VEN,cows,mixed,meat,1.5368947110071403
VEN,cows,mixed,milk,2.330060840865354
VEN,goats,grassland,meat,0.16500309309832886
VEN,goats,mixed,meat,0.15609774398833273
VEN,pigs,backyard,meat,0.03185410028388936
VEN,pigs,industrial,meat,0.03660733736184715
VEN,pigs,intermediate,meat,0.0338364388249614
VEN,sheep,grassland,meat,0.2237819290151869
VEN,sheep,mixed,meat,0.21052496063199766
VNM,buffaloes,grassland,meat,1.5956696381700517
VNM,buffaloes,mixed,meat,1.4563710329219286
VNM,buffaloes,mixed,milk,1.6051724517529655
VNM,cows,grassland,meat,1.5840278454835457
VNM,cows,grassland,milk,1.9575161749825163
VNM,cows,mixed,meat,1.441661849032133
VNM,cows,mixed,milk,1.2588767207332199
VNM,goats,grassland,meat,0.17390423937864682
VNM,goats,mixed,meat,0.1640055653822493
VNM,pigs,backyard,meat,0.02901865890823888
VNM,pigs,intermediate,meat,0.03346263595583817
VNM,sheep,grassland,meat,0.1492921421300361
VNM,sheep,mixed,meat,0.1412532522150506
VUT,cows,grassland,meat,1.346315282597765
VUT,cows,grassland,milk,1.362942171616112
VUT,cows,mixed,meat,1.346322445382449
VUT,goats,grassland,meat,0.13911836566545027
VUT,pigs,backyard,meat,0.030727600864739187
VUT,pigs,industrial,meat,0.03331860886995431
VUT,pigs,intermediate,meat,0.031828613242513584
VUT,sheep,grassland,meat,0.17767176818232494
VUT,sheep,mixed,meat,0.17767085022843296
WSM,pigs,backyard,meat,0.036771267194941414
YEM,buffaloes,grassland,meat,1.8538552530672452
YEM,buffaloes,mixed,meat,1.7916669059238204
YEM,cows,grassland,meat,1.132903121691703
YEM,cows,grassland,milk,1.1980668484777859
YEM,cows,mixed,meat,1.3094341299537537
YEM,cows,mixed,milk,1.3722875251129385
YEM,goats,grassland,meat,0.14206599718153567
YEM,goats,grassland,milk,0.14617630951008773
YEM,goats,mixed,meat,0.13448086932813821
YEM,goats,mixed,milk,0.138682572064568
YEM,sheep,grassland,meat,0.16748744767688495
YEM,sheep,grassland,milk,0.17106366015975294
YEM,sheep,mixed,meat,0.157578654139258
YEM,sheep,mixed,milk,0.16130087055775047
ZAF,cows,grassland,meat,2.2200462025087897
ZAF,cows,grassland,milk,2.910161188905832
ZAF,cows,mixed,meat,2.059162231912485
ZAF,cows,mixed,milk,2.698481708965119
ZAF,goats,grassland,meat,0.20794321638901023
ZAF,goats,mixed,meat,0.18974636489058858
ZAF,pigs,backyard,meat,0.019800568343371763
ZAF,pigs,industrial,meat,0.03642831644335416
ZAF,pigs,intermediate,meat,0.0267990711366501
ZAF,sheep,grassland,meat,0.23150747754373385
ZAF,sheep,mixed,meat,0.21123676186507098
ZMB,cows,grassland,meat,1.2520251081738496
ZMB,cows,grassland,milk,1.5572107776632542
ZMB,cows,mixed,meat,1.250020955232011
ZMB,cows,mixed,milk,1.6048445081761369
ZMB,goats,grassland,meat,0.15188358169708183
ZMB,goats,mixed,meat,0.1438398784588528
ZMB,pigs,backyard,meat,0.019650082374789626
ZMB,pigs,intermediate,meat,0.027133593912296614
ZMB,sheep,grassland,meat,0.16222645976788702
ZMB,sheep,mixed,meat,0.15169618003775767
ZWE,cows,grassland,milk,0.8058340848374071
ZWE,cows,mixed,meat,1.1501873535425162
ZWE,cows,mixed,milk,1.3402439816083522
ZWE,goats,grassland,meat,0.18133477008585336
ZWE,goats,mixed,meat,0.1711326359570799
ZWE,pigs,backyard,meat,0.01987434982995407
ZWE,pigs,intermediate,meat,0.02658425355989034
ZWE,sheep,grassland,meat,0.2559117822694847
ZWE,sheep,mixed,meat,0.23759135632131975
ARG,cows,feedlot,meat,1.6107650533163036
AUS,cows,feedlot,meat,1.5289414665860768
BRA,cows,feedlot,meat,1.8179648576603162
CAN,cows,feedlot,meat,2.3534723435369376
CHN,cows,feedlot,meat,2.1286635473534994
ESP,cows,feedlot,meat,1.7563896622129775
IDN,cows,feedlot,meat,1.3990658771366156
JPN,cows,feedlot,meat,2.226885518176986
MEX,cows,feedlot,meat,1.627833298309848
URY,cows,feedlot,meat,1.6399855876032639
USA,cows,feedlot,meat,2.59141354087842
ZAF,cows,feedlot,meat,2.059162231912485
