"rgn_id","food_group","n_cells_dom","proportion_area_dominated","iso3c","Country","area","domination_threshold"
29,"buffaloes_milk",0,0,"BES","Bonaire, Sint Eustatius and Saba","land","80%"
29,"pigs_meat",0,0,"BES","Bonaire, Sint Eustatius and Saba","land","80%"
29,"wildcaught_freshwater",0,0,"BES","Bonaire, Sint Eustatius and Saba","land","80%"
30,"cows_meat.milk",56,1.35356519403787e-05,"BIH","Bosnia and Herzegovina","land","80%"
30,"farm_crop",8,1.93366456291124e-06,"BIH","Bosnia and Herzegovina","land","80%"
30,"shoats_meat.milk",0,0,"BIH","Bosnia and Herzegovina","land","80%"
30,"chickens_eggs.meat",0,0,"BIH","Bosnia and Herzegovina","land","80%"
30,"buffaloes_milk",0,0,"BIH","Bosnia and Herzegovina","land","80%"
30,"pigs_meat",0,0,"BIH","Bosnia and Herzegovina","land","80%"
30,"wildcaught_freshwater",0,0,"BIH","Bosnia and Herzegovina","land","80%"
31,"cows_meat.milk",9901,0.00239315160467302,"BWA","Botswana","land","80%"
31,"farm_crop",14,3.38391298509467e-06,"BWA","Botswana","land","80%"
31,"shoats_meat.milk",611,0.000147683630992346,"BWA","Botswana","land","80%"
31,"chickens_eggs.meat",23,5.55928561836981e-06,"BWA","Botswana","land","80%"
31,"buffaloes_milk",0,0,"BWA","Botswana","land","80%"
31,"pigs_meat",0,0,"BWA","Botswana","land","80%"
31,"wildcaught_freshwater",0,0,"BWA","Botswana","land","80%"
33,"cows_meat.milk",107519,0.0259882100174567,"BRA","Brazil","land","80%"
33,"farm_crop",3173,0.00076693970726467,"BRA","Brazil","land","80%"
33,"shoats_meat.milk",2478,0.000598952598361756,"BRA","Brazil","land","80%"
33,"chickens_eggs.meat",1607,0.000388424869074795,"BRA","Brazil","land","80%"
33,"buffaloes_milk",0,0,"BRA","Brazil","land","80%"
33,"pigs_meat",156,3.77064589767692e-05,"BRA","Brazil","land","80%"
33,"wildcaught_freshwater",0,0,"BRA","Brazil","land","80%"
34,"cows_meat.milk",0,0,"IOT","British Indian Ocean Territory","land","80%"
34,"farm_crop",0,0,"IOT","British Indian Ocean Territory","land","80%"
34,"shoats_meat.milk",0,0,"IOT","British Indian Ocean Territory","land","80%"
34,"chickens_eggs.meat",0,0,"IOT","British Indian Ocean Territory","land","80%"
34,"buffaloes_milk",0,0,"IOT","British Indian Ocean Territory","land","80%"
34,"pigs_meat",0,0,"IOT","British Indian Ocean Territory","land","80%"
34,"wildcaught_freshwater",0,0,"IOT","British Indian Ocean Territory","land","80%"
35,"cows_meat.milk",0,0,"VGB","British Virgin Islands","land","80%"
35,"farm_crop",0,0,"VGB","British Virgin Islands","land","80%"
35,"shoats_meat.milk",0,0,"VGB","British Virgin Islands","land","80%"
35,"chickens_eggs.meat",0,0,"VGB","British Virgin Islands","land","80%"
35,"buffaloes_milk",0,0,"VGB","British Virgin Islands","land","80%"
35,"pigs_meat",0,0,"VGB","British Virgin Islands","land","80%"
35,"wildcaught_freshwater",0,0,"VGB","British Virgin Islands","land","80%"
36,"cows_meat.milk",0,0,"BRN","Brunei","land","80%"
36,"farm_crop",6,1.45024842218343e-06,"BRN","Brunei","land","80%"
36,"shoats_meat.milk",0,0,"BRN","Brunei","land","80%"
36,"chickens_eggs.meat",27,6.52611789982543e-06,"BRN","Brunei","land","80%"
36,"buffaloes_milk",0,0,"BRN","Brunei","land","80%"
36,"pigs_meat",0,0,"BRN","Brunei","land","80%"
36,"wildcaught_freshwater",0,0,"BRN","Brunei","land","80%"
37,"cows_meat.milk",35,8.45978246273667e-06,"BGR","Bulgaria","land","80%"
37,"farm_crop",1,2.41708070363905e-07,"BGR","Bulgaria","land","80%"
37,"shoats_meat.milk",0,0,"BGR","Bulgaria","land","80%"
37,"chickens_eggs.meat",0,0,"BGR","Bulgaria","land","80%"
37,"buffaloes_milk",0,0,"BGR","Bulgaria","land","80%"
37,"pigs_meat",8,1.93366456291124e-06,"BGR","Bulgaria","land","80%"
37,"wildcaught_freshwater",0,0,"BGR","Bulgaria","land","80%"
38,"cows_meat.milk",197,4.76164898616893e-05,"BFA","Burkina Faso","land","80%"
38,"farm_crop",3,7.25124211091715e-07,"BFA","Burkina Faso","land","80%"
38,"shoats_meat.milk",0,0,"BFA","Burkina Faso","land","80%"
38,"chickens_eggs.meat",0,0,"BFA","Burkina Faso","land","80%"
38,"buffaloes_milk",0,0,"BFA","Burkina Faso","land","80%"
38,"pigs_meat",0,0,"BFA","Burkina Faso","land","80%"
38,"wildcaught_freshwater",0,0,"BFA","Burkina Faso","land","80%"
39,"cows_meat.milk",2,4.8341614072781e-07,"BDI","Burundi","land","80%"
39,"farm_crop",31,7.49295018128105e-06,"BDI","Burundi","land","80%"
39,"shoats_meat.milk",0,0,"BDI","Burundi","land","80%"
39,"chickens_eggs.meat",0,0,"BDI","Burundi","land","80%"
39,"buffaloes_milk",0,0,"BDI","Burundi","land","80%"
39,"pigs_meat",0,0,"BDI","Burundi","land","80%"
39,"wildcaught_freshwater",0,0,"BDI","Burundi","land","80%"
40,"cows_meat.milk",408,9.86168927084732e-05,"KHM","Cambodia","land","80%"
40,"farm_crop",648,0.00015662682959581,"KHM","Cambodia","land","80%"
40,"shoats_meat.milk",20,4.8341614072781e-06,"KHM","Cambodia","land","80%"
40,"chickens_eggs.meat",0,0,"KHM","Cambodia","land","80%"
40,"buffaloes_milk",0,0,"KHM","Cambodia","land","80%"
40,"pigs_meat",0,0,"KHM","Cambodia","land","80%"
40,"wildcaught_freshwater",0,0,"KHM","Cambodia","land","80%"
41,"cows_meat.milk",835,0.000201826238753861,"CMR","Cameroon","land","80%"
41,"farm_crop",2577,0.000622881697327783,"CMR","Cameroon","land","80%"
41,"shoats_meat.milk",0,0,"CMR","Cameroon","land","80%"
41,"chickens_eggs.meat",0,0,"CMR","Cameroon","land","80%"
41,"buffaloes_milk",0,0,"CMR","Cameroon","land","80%"
41,"pigs_meat",0,0,"CMR","Cameroon","land","80%"
41,"wildcaught_freshwater",0,0,"CMR","Cameroon","land","80%"
42,"cows_meat.milk",172887,0.0417881831610044,"CAN","Canada","land","80%"
42,"farm_crop",388,9.37827313011951e-05,"CAN","Canada","land","80%"
42,"shoats_meat.milk",7853,0.00189813347656775,"CAN","Canada","land","80%"
42,"chickens_eggs.meat",3911,0.000945320263193232,"CAN","Canada","land","80%"
42,"buffaloes_milk",0,0,"CAN","Canada","land","80%"
42,"pigs_meat",110,2.65878877400295e-05,"CAN","Canada","land","80%"
42,"wildcaught_freshwater",0,0,"CAN","Canada","land","80%"
43,"cows_meat.milk",0,0,"CPV","Cape Verde","land","80%"
43,"farm_crop",2,4.8341614072781e-07,"CPV","Cape Verde","land","80%"
43,"shoats_meat.milk",0,0,"CPV","Cape Verde","land","80%"
43,"chickens_eggs.meat",0,0,"CPV","Cape Verde","land","80%"
43,"buffaloes_milk",0,0,"CPV","Cape Verde","land","80%"
43,"pigs_meat",0,0,"CPV","Cape Verde","land","80%"
43,"wildcaught_freshwater",0,0,"CPV","Cape Verde","land","80%"
45,"cows_meat.milk",0,0,"CYM","Cayman Islands","land","80%"
45,"farm_crop",0,0,"CYM","Cayman Islands","land","80%"
45,"shoats_meat.milk",0,0,"CYM","Cayman Islands","land","80%"
45,"chickens_eggs.meat",0,0,"CYM","Cayman Islands","land","80%"
45,"buffaloes_milk",0,0,"CYM","Cayman Islands","land","80%"
45,"pigs_meat",2,4.8341614072781e-07,"CYM","Cayman Islands","land","80%"
45,"wildcaught_freshwater",0,0,"CYM","Cayman Islands","land","80%"
46,"cows_meat.milk",3925,0.000948704176178327,"CAF","Central African Republic","land","80%"
46,"farm_crop",344,8.31475762051833e-05,"CAF","Central African Republic","land","80%"
46,"shoats_meat.milk",2427,0.000586625486773197,"CAF","Central African Republic","land","80%"
46,"chickens_eggs.meat",0,0,"CAF","Central African Republic","land","80%"
46,"buffaloes_milk",0,0,"CAF","Central African Republic","land","80%"
46,"pigs_meat",1,2.41708070363905e-07,"CAF","Central African Republic","land","80%"
46,"wildcaught_freshwater",0,0,"CAF","Central African Republic","land","80%"
47,"cows_meat.milk",13391,0.00323671277024305,"TCD","Chad","land","80%"
47,"farm_crop",51,1.23271115885592e-05,"TCD","Chad","land","80%"
47,"shoats_meat.milk",5534,0.00133761246139385,"TCD","Chad","land","80%"
47,"chickens_eggs.meat",853,0.000206176984020411,"TCD","Chad","land","80%"
47,"buffaloes_milk",0,0,"TCD","Chad","land","80%"
47,"pigs_meat",1,2.41708070363905e-07,"TCD","Chad","land","80%"
47,"wildcaught_freshwater",0,0,"TCD","Chad","land","80%"
48,"cows_meat.milk",3068,0.00074156035987646,"CHL","Chile","land","80%"
48,"farm_crop",417,0.000100792265341748,"CHL","Chile","land","80%"
48,"shoats_meat.milk",793,0.000191674499798577,"CHL","Chile","land","80%"
48,"chickens_eggs.meat",300,7.25124211091715e-05,"CHL","Chile","land","80%"
48,"buffaloes_milk",0,0,"CHL","Chile","land","80%"
48,"pigs_meat",13,3.14220491473076e-06,"CHL","Chile","land","80%"
48,"wildcaught_freshwater",0,0,"CHL","Chile","land","80%"
49,"cows_meat.milk",5766,0.00139368873371828,"CHN","China","land","80%"
49,"farm_crop",4934,0.00119258761917551,"CHN","China","land","80%"
49,"shoats_meat.milk",27458,0.0066368201960521,"CHN","China","land","80%"
49,"chickens_eggs.meat",234,5.65596884651538e-05,"CHN","China","land","80%"
49,"buffaloes_milk",0,0,"CHN","China","land","80%"
49,"pigs_meat",75,1.81281052772929e-05,"CHN","China","land","80%"
49,"wildcaught_freshwater",0,0,"CHN","China","land","80%"
50,"cows_meat.milk",0,0,"CXR","Christmas Island","land","80%"
50,"farm_crop",0,0,"CXR","Christmas Island","land","80%"
50,"shoats_meat.milk",0,0,"CXR","Christmas Island","land","80%"
50,"chickens_eggs.meat",0,0,"CXR","Christmas Island","land","80%"
50,"buffaloes_milk",0,0,"CXR","Christmas Island","land","80%"
50,"pigs_meat",0,0,"CXR","Christmas Island","land","80%"
50,"wildcaught_freshwater",0,0,"CXR","Christmas Island","land","80%"
52,"cows_meat.milk",0,0,"CCK","Cocos Islands","land","80%"
52,"farm_crop",0,0,"CCK","Cocos Islands","land","80%"
52,"shoats_meat.milk",0,0,"CCK","Cocos Islands","land","80%"
52,"chickens_eggs.meat",0,0,"CCK","Cocos Islands","land","80%"
52,"buffaloes_milk",0,0,"CCK","Cocos Islands","land","80%"
52,"pigs_meat",0,0,"CCK","Cocos Islands","land","80%"
52,"wildcaught_freshwater",0,0,"CCK","Cocos Islands","land","80%"
53,"cows_meat.milk",15631,0.0037781388478582,"COL","Colombia","land","80%"
53,"farm_crop",374,9.03988183161004e-05,"COL","Colombia","land","80%"
53,"shoats_meat.milk",401,9.69249362159259e-05,"COL","Colombia","land","80%"
53,"chickens_eggs.meat",316,7.6379750234994e-05,"COL","Colombia","land","80%"
53,"buffaloes_milk",0,0,"COL","Colombia","land","80%"
53,"pigs_meat",0,0,"COL","Colombia","land","80%"
53,"wildcaught_freshwater",0,0,"COL","Colombia","land","80%"
54,"cows_meat.milk",0,0,"COM","Comoros","land","80%"
54,"farm_crop",0,0,"COM","Comoros","land","80%"
54,"shoats_meat.milk",0,0,"COM","Comoros","land","80%"
54,"chickens_eggs.meat",0,0,"COM","Comoros","land","80%"
54,"buffaloes_milk",0,0,"COM","Comoros","land","80%"
54,"pigs_meat",0,0,"COM","Comoros","land","80%"
54,"wildcaught_freshwater",0,0,"COM","Comoros","land","80%"
55,"cows_meat.milk",0,0,"COK","Cook Islands","land","80%"
55,"farm_crop",0,0,"COK","Cook Islands","land","80%"
55,"shoats_meat.milk",0,0,"COK","Cook Islands","land","80%"
55,"chickens_eggs.meat",0,0,"COK","Cook Islands","land","80%"
55,"buffaloes_milk",0,0,"COK","Cook Islands","land","80%"
55,"pigs_meat",8,1.93366456291124e-06,"COK","Cook Islands","land","80%"
55,"wildcaught_freshwater",0,0,"COK","Cook Islands","land","80%"
56,"cows_meat.milk",335,8.09722035719081e-05,"CRI","Costa Rica","land","80%"
56,"farm_crop",97,2.34456828252988e-05,"CRI","Costa Rica","land","80%"
56,"shoats_meat.milk",0,0,"CRI","Costa Rica","land","80%"
56,"chickens_eggs.meat",0,0,"CRI","Costa Rica","land","80%"
56,"buffaloes_milk",0,0,"CRI","Costa Rica","land","80%"
56,"pigs_meat",0,0,"CRI","Costa Rica","land","80%"
56,"wildcaught_freshwater",0,0,"CRI","Costa Rica","land","80%"
57,"cows_meat.milk",387,9.35410232308312e-05,"CIV","Côte d'Ivoire","land","80%"
57,"farm_crop",4017,0.000970941318651806,"CIV","Côte d'Ivoire","land","80%"
57,"shoats_meat.milk",0,0,"CIV","Côte d'Ivoire","land","80%"
57,"chickens_eggs.meat",3,7.25124211091715e-07,"CIV","Côte d'Ivoire","land","80%"
57,"buffaloes_milk",0,0,"CIV","Côte d'Ivoire","land","80%"
57,"pigs_meat",0,0,"CIV","Côte d'Ivoire","land","80%"
57,"wildcaught_freshwater",0,0,"CIV","Côte d'Ivoire","land","80%"
58,"cows_meat.milk",0,0,"HRV","Croatia","land","80%"
58,"farm_crop",0,0,"HRV","Croatia","land","80%"
58,"shoats_meat.milk",9,2.17537263327514e-06,"HRV","Croatia","land","80%"
58,"chickens_eggs.meat",0,0,"HRV","Croatia","land","80%"
58,"buffaloes_milk",0,0,"HRV","Croatia","land","80%"
58,"pigs_meat",0,0,"HRV","Croatia","land","80%"
58,"wildcaught_freshwater",0,0,"HRV","Croatia","land","80%"
59,"cows_meat.milk",6,1.45024842218343e-06,"CUB","Cuba","land","80%"
59,"farm_crop",86,2.07868940512958e-05,"CUB","Cuba","land","80%"
59,"shoats_meat.milk",0,0,"CUB","Cuba","land","80%"
59,"chickens_eggs.meat",0,0,"CUB","Cuba","land","80%"
59,"buffaloes_milk",0,0,"CUB","Cuba","land","80%"
59,"pigs_meat",147,3.5531086343494e-05,"CUB","Cuba","land","80%"
59,"wildcaught_freshwater",0,0,"CUB","Cuba","land","80%"
60,"cows_meat.milk",0,0,"CUW","Curaçao","land","80%"
60,"farm_crop",0,0,"CUW","Curaçao","land","80%"
60,"shoats_meat.milk",0,0,"CUW","Curaçao","land","80%"
60,"chickens_eggs.meat",4,9.6683228145562e-07,"CUW","Curaçao","land","80%"
60,"buffaloes_milk",0,0,"CUW","Curaçao","land","80%"
60,"pigs_meat",0,0,"CUW","Curaçao","land","80%"
60,"wildcaught_freshwater",0,0,"CUW","Curaçao","land","80%"
61,"cows_meat.milk",0,0,"CYP","Cyprus","land","80%"
61,"farm_crop",2,4.8341614072781e-07,"CYP","Cyprus","land","80%"
61,"shoats_meat.milk",5,1.20854035181952e-06,"CYP","Cyprus","land","80%"
61,"chickens_eggs.meat",0,0,"CYP","Cyprus","land","80%"
61,"buffaloes_milk",0,0,"CYP","Cyprus","land","80%"
61,"pigs_meat",0,0,"CYP","Cyprus","land","80%"
61,"wildcaught_freshwater",0,0,"CYP","Cyprus","land","80%"
62,"cows_meat.milk",275,6.64697193500739e-05,"CZE","Czech Republic","land","80%"
62,"farm_crop",0,0,"CZE","Czech Republic","land","80%"
62,"shoats_meat.milk",0,0,"CZE","Czech Republic","land","80%"
62,"chickens_eggs.meat",0,0,"CZE","Czech Republic","land","80%"
62,"buffaloes_milk",0,0,"CZE","Czech Republic","land","80%"
62,"pigs_meat",0,0,"CZE","Czech Republic","land","80%"
62,"wildcaught_freshwater",0,0,"CZE","Czech Republic","land","80%"
64,"cows_meat.milk",1,2.41708070363905e-07,"DNK","Denmark","land","80%"
64,"farm_crop",1,2.41708070363905e-07,"DNK","Denmark","land","80%"
64,"shoats_meat.milk",0,0,"DNK","Denmark","land","80%"
64,"chickens_eggs.meat",0,0,"DNK","Denmark","land","80%"
64,"buffaloes_milk",0,0,"DNK","Denmark","land","80%"
64,"pigs_meat",0,0,"DNK","Denmark","land","80%"
64,"wildcaught_freshwater",0,0,"DNK","Denmark","land","80%"
65,"cows_meat.milk",17,4.10903719618638e-06,"DJI","Djibouti","land","80%"
65,"farm_crop",0,0,"DJI","Djibouti","land","80%"
65,"shoats_meat.milk",0,0,"DJI","Djibouti","land","80%"
65,"chickens_eggs.meat",0,0,"DJI","Djibouti","land","80%"
65,"buffaloes_milk",0,0,"DJI","Djibouti","land","80%"
65,"pigs_meat",0,0,"DJI","Djibouti","land","80%"
65,"wildcaught_freshwater",0,0,"DJI","Djibouti","land","80%"
66,"cows_meat.milk",0,0,"DMA","Dominica","land","80%"
66,"farm_crop",11,2.65878877400295e-06,"DMA","Dominica","land","80%"
66,"shoats_meat.milk",0,0,"DMA","Dominica","land","80%"
66,"chickens_eggs.meat",0,0,"DMA","Dominica","land","80%"
66,"buffaloes_milk",0,0,"DMA","Dominica","land","80%"
66,"pigs_meat",0,0,"DMA","Dominica","land","80%"
66,"wildcaught_freshwater",0,0,"DMA","Dominica","land","80%"
67,"cows_meat.milk",9,2.17537263327514e-06,"DOM","Dominican Republic","land","80%"
67,"farm_crop",49,1.18436954478313e-05,"DOM","Dominican Republic","land","80%"
67,"shoats_meat.milk",0,0,"DOM","Dominican Republic","land","80%"
67,"chickens_eggs.meat",0,0,"DOM","Dominican Republic","land","80%"
67,"buffaloes_milk",0,0,"DOM","Dominican Republic","land","80%"
67,"pigs_meat",0,0,"DOM","Dominican Republic","land","80%"
67,"wildcaught_freshwater",0,0,"DOM","Dominican Republic","land","80%"
68,"cows_meat.milk",2707,0.000654303746475091,"ECU","Ecuador","land","80%"
68,"farm_crop",160,3.86732912582248e-05,"ECU","Ecuador","land","80%"
68,"shoats_meat.milk",0,0,"ECU","Ecuador","land","80%"
68,"chickens_eggs.meat",41,9.9100308849201e-06,"ECU","Ecuador","land","80%"
68,"buffaloes_milk",0,0,"ECU","Ecuador","land","80%"
68,"pigs_meat",0,0,"ECU","Ecuador","land","80%"
68,"wildcaught_freshwater",0,0,"ECU","Ecuador","land","80%"
69,"cows_meat.milk",11287,0.0027281589901974,"EGY","Egypt","land","80%"
69,"farm_crop",778,0.000188048878743118,"EGY","Egypt","land","80%"
69,"shoats_meat.milk",7146,0.00172724587082046,"EGY","Egypt","land","80%"
69,"chickens_eggs.meat",8,1.93366456291124e-06,"EGY","Egypt","land","80%"
69,"buffaloes_milk",77,1.86115214180207e-05,"EGY","Egypt","land","80%"
69,"pigs_meat",0,0,"EGY","Egypt","land","80%"
69,"wildcaught_freshwater",0,0,"EGY","Egypt","land","80%"
70,"cows_meat.milk",5,1.20854035181952e-06,"SLV","El Salvador","land","80%"
70,"farm_crop",6,1.45024842218343e-06,"SLV","El Salvador","land","80%"
70,"shoats_meat.milk",0,0,"SLV","El Salvador","land","80%"
70,"chickens_eggs.meat",0,0,"SLV","El Salvador","land","80%"
70,"buffaloes_milk",0,0,"SLV","El Salvador","land","80%"
70,"pigs_meat",0,0,"SLV","El Salvador","land","80%"
70,"wildcaught_freshwater",0,0,"SLV","El Salvador","land","80%"
71,"cows_meat.milk",0,0,"GNQ","Equatorial Guinea","land","80%"
71,"farm_crop",517,0.000124963072378139,"GNQ","Equatorial Guinea","land","80%"
71,"shoats_meat.milk",0,0,"GNQ","Equatorial Guinea","land","80%"
71,"chickens_eggs.meat",0,0,"GNQ","Equatorial Guinea","land","80%"
71,"buffaloes_milk",0,0,"GNQ","Equatorial Guinea","land","80%"
71,"pigs_meat",0,0,"GNQ","Equatorial Guinea","land","80%"
71,"wildcaught_freshwater",0,0,"GNQ","Equatorial Guinea","land","80%"
72,"cows_meat.milk",597,0.000144299718007251,"ERI","Eritrea","land","80%"
72,"farm_crop",0,0,"ERI","Eritrea","land","80%"
72,"shoats_meat.milk",6,1.45024842218343e-06,"ERI","Eritrea","land","80%"
72,"chickens_eggs.meat",0,0,"ERI","Eritrea","land","80%"
72,"buffaloes_milk",0,0,"ERI","Eritrea","land","80%"
72,"pigs_meat",0,0,"ERI","Eritrea","land","80%"
72,"wildcaught_freshwater",0,0,"ERI","Eritrea","land","80%"
73,"cows_meat.milk",49,1.18436954478313e-05,"EST","Estonia","land","80%"
73,"farm_crop",0,0,"EST","Estonia","land","80%"
73,"shoats_meat.milk",0,0,"EST","Estonia","land","80%"
73,"chickens_eggs.meat",0,0,"EST","Estonia","land","80%"
73,"buffaloes_milk",0,0,"EST","Estonia","land","80%"
73,"pigs_meat",0,0,"EST","Estonia","land","80%"
73,"wildcaught_freshwater",0,0,"EST","Estonia","land","80%"
74,"cows_meat.milk",6124,0.00148022022290855,"ETH","Ethiopia","land","80%"
74,"farm_crop",100,2.41708070363905e-05,"ETH","Ethiopia","land","80%"
74,"shoats_meat.milk",2459,0.000594360145024842,"ETH","Ethiopia","land","80%"
74,"chickens_eggs.meat",49,1.18436954478313e-05,"ETH","Ethiopia","land","80%"
74,"buffaloes_milk",0,0,"ETH","Ethiopia","land","80%"
74,"pigs_meat",0,0,"ETH","Ethiopia","land","80%"
74,"wildcaught_freshwater",0,0,"ETH","Ethiopia","land","80%"
75,"cows_meat.milk",0,0,"FLK","Falkland Islands","land","80%"
75,"farm_crop",0,0,"FLK","Falkland Islands","land","80%"
75,"shoats_meat.milk",176,4.25406203840473e-05,"FLK","Falkland Islands","land","80%"
75,"chickens_eggs.meat",0,0,"FLK","Falkland Islands","land","80%"
75,"buffaloes_milk",0,0,"FLK","Falkland Islands","land","80%"
75,"pigs_meat",0,0,"FLK","Falkland Islands","land","80%"
75,"wildcaught_freshwater",0,0,"FLK","Falkland Islands","land","80%"
76,"cows_meat.milk",0,0,"FRO","Faroe Islands","land","80%"
76,"farm_crop",0,0,"FRO","Faroe Islands","land","80%"
76,"shoats_meat.milk",0,0,"FRO","Faroe Islands","land","80%"
76,"chickens_eggs.meat",0,0,"FRO","Faroe Islands","land","80%"
76,"buffaloes_milk",0,0,"FRO","Faroe Islands","land","80%"
76,"pigs_meat",0,0,"FRO","Faroe Islands","land","80%"
76,"wildcaught_freshwater",0,0,"FRO","Faroe Islands","land","80%"
77,"cows_meat.milk",8,1.93366456291124e-06,"FJI","Fiji","land","80%"
77,"farm_crop",84,2.0303477910568e-05,"FJI","Fiji","land","80%"
77,"shoats_meat.milk",0,0,"FJI","Fiji","land","80%"
77,"chickens_eggs.meat",0,0,"FJI","Fiji","land","80%"
77,"buffaloes_milk",0,0,"FJI","Fiji","land","80%"
77,"pigs_meat",2,4.8341614072781e-07,"FJI","Fiji","land","80%"
77,"wildcaught_freshwater",0,0,"FJI","Fiji","land","80%"
78,"cows_meat.milk",3373,0.000815281321337451,"FIN","Finland","land","80%"
78,"farm_crop",43,1.03934470256479e-05,"FIN","Finland","land","80%"
78,"shoats_meat.milk",0,0,"FIN","Finland","land","80%"
78,"chickens_eggs.meat",0,0,"FIN","Finland","land","80%"
78,"buffaloes_milk",0,0,"FIN","Finland","land","80%"
78,"pigs_meat",2,4.8341614072781e-07,"FIN","Finland","land","80%"
78,"wildcaught_freshwater",0,0,"FIN","Finland","land","80%"
79,"cows_meat.milk",1946,0.000470363904928159,"FRA","France","land","80%"
79,"farm_crop",5,1.20854035181952e-06,"FRA","France","land","80%"
79,"shoats_meat.milk",42,1.0151738955284e-05,"FRA","France","land","80%"
79,"chickens_eggs.meat",0,0,"FRA","France","land","80%"
79,"buffaloes_milk",0,0,"FRA","France","land","80%"
79,"pigs_meat",0,0,"FRA","France","land","80%"
79,"wildcaught_freshwater",0,0,"FRA","France","land","80%"
80,"cows_meat.milk",565,0.000136565059755606,"GUF","French Guiana","land","80%"
80,"farm_crop",95,2.2962266684571e-05,"GUF","French Guiana","land","80%"
80,"shoats_meat.milk",0,0,"GUF","French Guiana","land","80%"
80,"chickens_eggs.meat",322,7.78299986571774e-05,"GUF","French Guiana","land","80%"
80,"buffaloes_milk",0,0,"GUF","French Guiana","land","80%"
80,"pigs_meat",249,6.01853095206123e-05,"GUF","French Guiana","land","80%"
80,"wildcaught_freshwater",0,0,"GUF","French Guiana","land","80%"
81,"cows_meat.milk",0,0,"PYF","French Polynesia","land","80%"
81,"farm_crop",49,1.18436954478313e-05,"PYF","French Polynesia","land","80%"
81,"shoats_meat.milk",0,0,"PYF","French Polynesia","land","80%"
81,"chickens_eggs.meat",6,1.45024842218343e-06,"PYF","French Polynesia","land","80%"
81,"buffaloes_milk",0,0,"PYF","French Polynesia","land","80%"
81,"pigs_meat",9,2.17537263327514e-06,"PYF","French Polynesia","land","80%"
81,"wildcaught_freshwater",0,0,"PYF","French Polynesia","land","80%"
83,"cows_meat.milk",91,2.19954344031153e-05,"GAB","Gabon","land","80%"
83,"farm_crop",223,5.39008996911508e-05,"GAB","Gabon","land","80%"
83,"shoats_meat.milk",0,0,"GAB","Gabon","land","80%"
83,"chickens_eggs.meat",0,0,"GAB","Gabon","land","80%"
83,"buffaloes_milk",0,0,"GAB","Gabon","land","80%"
83,"pigs_meat",2,4.8341614072781e-07,"GAB","Gabon","land","80%"
83,"wildcaught_freshwater",0,0,"GAB","Gabon","land","80%"
84,"cows_meat.milk",2,4.8341614072781e-07,"GMB","Gambia","land","80%"
84,"farm_crop",0,0,"GMB","Gambia","land","80%"
84,"shoats_meat.milk",0,0,"GMB","Gambia","land","80%"
84,"chickens_eggs.meat",0,0,"GMB","Gambia","land","80%"
84,"buffaloes_milk",0,0,"GMB","Gambia","land","80%"
84,"pigs_meat",0,0,"GMB","Gambia","land","80%"
84,"wildcaught_freshwater",0,0,"GMB","Gambia","land","80%"
85,"cows_meat.milk",521,0.000125929904659594,"GEO","Georgia","land","80%"
85,"farm_crop",16,3.86732912582248e-06,"GEO","Georgia","land","80%"
85,"shoats_meat.milk",1,2.41708070363905e-07,"GEO","Georgia","land","80%"
85,"chickens_eggs.meat",0,0,"GEO","Georgia","land","80%"
85,"buffaloes_milk",0,0,"GEO","Georgia","land","80%"
85,"pigs_meat",0,0,"GEO","Georgia","land","80%"
85,"wildcaught_freshwater",0,0,"GEO","Georgia","land","80%"
86,"cows_meat.milk",1039,0.000251134685108097,"DEU","Germany","land","80%"
86,"farm_crop",0,0,"DEU","Germany","land","80%"
86,"shoats_meat.milk",0,0,"DEU","Germany","land","80%"
86,"chickens_eggs.meat",0,0,"DEU","Germany","land","80%"
86,"buffaloes_milk",0,0,"DEU","Germany","land","80%"
86,"pigs_meat",5,1.20854035181952e-06,"DEU","Germany","land","80%"
86,"wildcaught_freshwater",0,0,"DEU","Germany","land","80%"
87,"cows_meat.milk",16,3.86732912582248e-06,"GHA","Ghana","land","80%"
87,"farm_crop",857,0.000207143816301867,"GHA","Ghana","land","80%"
87,"shoats_meat.milk",0,0,"GHA","Ghana","land","80%"
87,"chickens_eggs.meat",7,1.69195649254733e-06,"GHA","Ghana","land","80%"
87,"buffaloes_milk",0,0,"GHA","Ghana","land","80%"
87,"pigs_meat",0,0,"GHA","Ghana","land","80%"
87,"wildcaught_freshwater",0,0,"GHA","Ghana","land","80%"
88,"cows_meat.milk",0,0,"GIB","Gibraltar","land","80%"
88,"farm_crop",0,0,"GIB","Gibraltar","land","80%"
88,"shoats_meat.milk",0,0,"GIB","Gibraltar","land","80%"
88,"chickens_eggs.meat",0,0,"GIB","Gibraltar","land","80%"
88,"buffaloes_milk",0,0,"GIB","Gibraltar","land","80%"
88,"pigs_meat",0,0,"GIB","Gibraltar","land","80%"
88,"wildcaught_freshwater",0,0,"GIB","Gibraltar","land","80%"
89,"cows_meat.milk",2,4.8341614072781e-07,"GRC","Greece","land","80%"
89,"farm_crop",72,1.74029810662012e-05,"GRC","Greece","land","80%"
89,"shoats_meat.milk",47,1.13602793071035e-05,"GRC","Greece","land","80%"
89,"chickens_eggs.meat",4,9.6683228145562e-07,"GRC","Greece","land","80%"
89,"buffaloes_milk",0,0,"GRC","Greece","land","80%"
89,"pigs_meat",0,0,"GRC","Greece","land","80%"
