"zone","food_group","n_cells_dom_80%","proportion_dominated","iso3c","Country"
128,"large.pelagic_fisheries",3916,0.000390467273333253,"LBY","Libya"
128,"medium.pelagic_fisheries",0,0,"LBY","Libya"
128,"small.pelagic_fisheries",0,0,"LBY","Libya"
128,"benthic_fisheries",0,0,"LBY","Libya"
128,"reef_fisheries",0,0,"LBY","Libya"
128,"aquaculture_marine",0,0,"LBY","Libya"
129,"demersal_fisheries",0,0,"LIE","Liechtenstein"
129,"fofm_fisheries",0,0,"LIE","Liechtenstein"
129,"large.pelagic_fisheries",0,0,"LIE","Liechtenstein"
129,"medium.pelagic_fisheries",0,0,"LIE","Liechtenstein"
129,"small.pelagic_fisheries",0,0,"LIE","Liechtenstein"
129,"benthic_fisheries",0,0,"LIE","Liechtenstein"
129,"reef_fisheries",0,0,"LIE","Liechtenstein"
129,"aquaculture_marine",0,0,"LIE","Liechtenstein"
130,"demersal_fisheries",0,0,"LTU","Lithuania"
130,"fofm_fisheries",0,0,"LTU","Lithuania"
130,"large.pelagic_fisheries",0,0,"LTU","Lithuania"
130,"medium.pelagic_fisheries",0,0,"LTU","Lithuania"
130,"small.pelagic_fisheries",0,0,"LTU","Lithuania"
130,"benthic_fisheries",0,0,"LTU","Lithuania"
130,"reef_fisheries",0,0,"LTU","Lithuania"
130,"aquaculture_marine",0,0,"LTU","Lithuania"
131,"demersal_fisheries",0,0,"LUX","Luxembourg"
131,"fofm_fisheries",0,0,"LUX","Luxembourg"
131,"large.pelagic_fisheries",0,0,"LUX","Luxembourg"
131,"medium.pelagic_fisheries",0,0,"LUX","Luxembourg"
131,"small.pelagic_fisheries",0,0,"LUX","Luxembourg"
131,"benthic_fisheries",0,0,"LUX","Luxembourg"
131,"reef_fisheries",0,0,"LUX","Luxembourg"
131,"aquaculture_marine",0,0,"LUX","Luxembourg"
132,"demersal_fisheries",0,0,"MAC","Macao"
132,"fofm_fisheries",0,0,"MAC","Macao"
132,"large.pelagic_fisheries",0,0,"MAC","Macao"
132,"medium.pelagic_fisheries",0,0,"MAC","Macao"
132,"small.pelagic_fisheries",0,0,"MAC","Macao"
132,"benthic_fisheries",0,0,"MAC","Macao"
132,"reef_fisheries",0,0,"MAC","Macao"
132,"aquaculture_marine",0,0,"MAC","Macao"
133,"demersal_fisheries",0,0,"MKD","Macedonia"
133,"fofm_fisheries",0,0,"MKD","Macedonia"
133,"large.pelagic_fisheries",0,0,"MKD","Macedonia"
133,"medium.pelagic_fisheries",0,0,"MKD","Macedonia"
133,"small.pelagic_fisheries",0,0,"MKD","Macedonia"
133,"benthic_fisheries",0,0,"MKD","Macedonia"
133,"reef_fisheries",0,0,"MKD","Macedonia"
133,"aquaculture_marine",0,0,"MKD","Macedonia"
134,"demersal_fisheries",6777,0.000675739711792507,"MDG","Madagascar"
134,"fofm_fisheries",0,0,"MDG","Madagascar"
134,"large.pelagic_fisheries",11387,0.0011354062414315,"MDG","Madagascar"
134,"medium.pelagic_fisheries",292,2.91155372352681e-05,"MDG","Madagascar"
134,"small.pelagic_fisheries",0,0,"MDG","Madagascar"
134,"benthic_fisheries",0,0,"MDG","Madagascar"
134,"reef_fisheries",0,0,"MDG","Madagascar"
134,"aquaculture_marine",6,5.98264463738386e-07,"MDG","Madagascar"
135,"demersal_fisheries",0,0,"MWI","Malawi"
135,"fofm_fisheries",0,0,"MWI","Malawi"
135,"large.pelagic_fisheries",0,0,"MWI","Malawi"
135,"medium.pelagic_fisheries",0,0,"MWI","Malawi"
135,"small.pelagic_fisheries",0,0,"MWI","Malawi"
135,"benthic_fisheries",0,0,"MWI","Malawi"
135,"reef_fisheries",0,0,"MWI","Malawi"
135,"aquaculture_marine",0,0,"MWI","Malawi"
136,"demersal_fisheries",1131,0.000112772851414686,"MYS","Malaysia"
136,"fofm_fisheries",0,0,"MYS","Malaysia"
136,"large.pelagic_fisheries",644,6.42137191079201e-05,"MYS","Malaysia"
136,"medium.pelagic_fisheries",3,2.99132231869193e-07,"MYS","Malaysia"
136,"small.pelagic_fisheries",0,0,"MYS","Malaysia"
136,"benthic_fisheries",0,0,"MYS","Malaysia"
136,"reef_fisheries",0,0,"MYS","Malaysia"
136,"aquaculture_marine",31,3.09103306264833e-06,"MYS","Malaysia"
137,"demersal_fisheries",0,0,"MDV","Maldives"
137,"fofm_fisheries",0,0,"MDV","Maldives"
137,"large.pelagic_fisheries",22224,0.00221597157368698,"MDV","Maldives"
137,"medium.pelagic_fisheries",56,5.58380166155827e-06,"MDV","Maldives"
137,"small.pelagic_fisheries",0,0,"MDV","Maldives"
137,"benthic_fisheries",0,0,"MDV","Maldives"
137,"reef_fisheries",0,0,"MDV","Maldives"
137,"aquaculture_marine",0,0,"MDV","Maldives"
138,"demersal_fisheries",0,0,"MLI","Mali"
138,"fofm_fisheries",0,0,"MLI","Mali"
138,"large.pelagic_fisheries",0,0,"MLI","Mali"
138,"medium.pelagic_fisheries",0,0,"MLI","Mali"
138,"small.pelagic_fisheries",0,0,"MLI","Mali"
138,"benthic_fisheries",0,0,"MLI","Mali"
138,"reef_fisheries",0,0,"MLI","Mali"
138,"aquaculture_marine",0,0,"MLI","Mali"
139,"demersal_fisheries",219,2.18366529264511e-05,"MLT","Malta"
139,"fofm_fisheries",17,1.69508264725876e-06,"MLT","Malta"
139,"large.pelagic_fisheries",0,0,"MLT","Malta"
139,"medium.pelagic_fisheries",0,0,"MLT","Malta"
139,"small.pelagic_fisheries",0,0,"MLT","Malta"
139,"benthic_fisheries",0,0,"MLT","Malta"
139,"reef_fisheries",0,0,"MLT","Malta"
139,"aquaculture_marine",5,4.98553719781988e-07,"MLT","Malta"
140,"demersal_fisheries",6,5.98264463738386e-07,"MHL","Marshall Islands"
140,"fofm_fisheries",0,0,"MHL","Marshall Islands"
140,"large.pelagic_fisheries",52856,0.00527031108255935,"MHL","Marshall Islands"
140,"medium.pelagic_fisheries",0,0,"MHL","Marshall Islands"
140,"small.pelagic_fisheries",0,0,"MHL","Marshall Islands"
140,"benthic_fisheries",0,0,"MHL","Marshall Islands"
140,"reef_fisheries",0,0,"MHL","Marshall Islands"
140,"aquaculture_marine",0,0,"MHL","Marshall Islands"
141,"demersal_fisheries",0,0,"MTQ","Martinique"
141,"fofm_fisheries",115,1.14667355549857e-05,"MTQ","Martinique"
141,"large.pelagic_fisheries",361,3.59955785682595e-05,"MTQ","Martinique"
141,"medium.pelagic_fisheries",0,0,"MTQ","Martinique"
141,"small.pelagic_fisheries",0,0,"MTQ","Martinique"
141,"benthic_fisheries",0,0,"MTQ","Martinique"
141,"reef_fisheries",0,0,"MTQ","Martinique"
141,"aquaculture_marine",0,0,"MTQ","Martinique"
142,"demersal_fisheries",0,0,"MRT","Mauritania"
142,"fofm_fisheries",1199,0.000119553182003721,"MRT","Mauritania"
142,"large.pelagic_fisheries",150,1.49566115934596e-05,"MRT","Mauritania"
142,"medium.pelagic_fisheries",0,0,"MRT","Mauritania"
142,"small.pelagic_fisheries",0,0,"MRT","Mauritania"
142,"benthic_fisheries",0,0,"MRT","Mauritania"
142,"reef_fisheries",0,0,"MRT","Mauritania"
142,"aquaculture_marine",0,0,"MRT","Mauritania"
143,"demersal_fisheries",0,0,"MUS","Mauritius"
143,"fofm_fisheries",0,0,"MUS","Mauritius"
143,"large.pelagic_fisheries",34361,0.00342616087308578,"MUS","Mauritius"
143,"medium.pelagic_fisheries",0,0,"MUS","Mauritius"
143,"small.pelagic_fisheries",0,0,"MUS","Mauritius"
143,"benthic_fisheries",0,0,"MUS","Mauritius"
143,"reef_fisheries",0,0,"MUS","Mauritius"
143,"aquaculture_marine",2,1.99421487912795e-07,"MUS","Mauritius"
144,"demersal_fisheries",11,1.09681818352037e-06,"MYT","Mayotte"
144,"fofm_fisheries",0,0,"MYT","Mayotte"
144,"large.pelagic_fisheries",1397,0.000139295909307087,"MYT","Mayotte"
144,"medium.pelagic_fisheries",0,0,"MYT","Mayotte"
144,"small.pelagic_fisheries",0,0,"MYT","Mayotte"
144,"benthic_fisheries",0,0,"MYT","Mayotte"
144,"reef_fisheries",0,0,"MYT","Mayotte"
144,"aquaculture_marine",0,0,"MYT","Mayotte"
145,"demersal_fisheries",1089,0.000108585000168517,"MEX","Mexico"
145,"fofm_fisheries",0,0,"MEX","Mexico"
145,"large.pelagic_fisheries",23993,0.00239235987974585,"MEX","Mexico"
145,"medium.pelagic_fisheries",0,0,"MEX","Mexico"
145,"small.pelagic_fisheries",0,0,"MEX","Mexico"
145,"benthic_fisheries",0,0,"MEX","Mexico"
145,"reef_fisheries",0,0,"MEX","Mexico"
145,"aquaculture_marine",32,3.19074380660472e-06,"MEX","Mexico"
146,"demersal_fisheries",1274,0.000127031487800451,"FSM","Micronesia"
146,"fofm_fisheries",0,0,"FSM","Micronesia"
146,"large.pelagic_fisheries",77871,0.00776457534262864,"FSM","Micronesia"
146,"medium.pelagic_fisheries",0,0,"FSM","Micronesia"
146,"small.pelagic_fisheries",0,0,"FSM","Micronesia"
146,"benthic_fisheries",0,0,"FSM","Micronesia"
146,"reef_fisheries",0,0,"FSM","Micronesia"
146,"aquaculture_marine",0,0,"FSM","Micronesia"
147,"demersal_fisheries",0,0,"MDA","Moldova"
147,"fofm_fisheries",0,0,"MDA","Moldova"
147,"large.pelagic_fisheries",0,0,"MDA","Moldova"
147,"medium.pelagic_fisheries",0,0,"MDA","Moldova"
147,"small.pelagic_fisheries",0,0,"MDA","Moldova"
147,"benthic_fisheries",0,0,"MDA","Moldova"
147,"reef_fisheries",0,0,"MDA","Moldova"
147,"aquaculture_marine",0,0,"MDA","Moldova"
148,"demersal_fisheries",0,0,"MCO","Monaco"
148,"fofm_fisheries",0,0,"MCO","Monaco"
148,"large.pelagic_fisheries",1,9.97107439563976e-08,"MCO","Monaco"
148,"medium.pelagic_fisheries",0,0,"MCO","Monaco"
148,"small.pelagic_fisheries",0,0,"MCO","Monaco"
148,"benthic_fisheries",0,0,"MCO","Monaco"
148,"reef_fisheries",0,0,"MCO","Monaco"
148,"aquaculture_marine",0,0,"MCO","Monaco"
149,"demersal_fisheries",0,0,"MNG","Mongolia"
149,"fofm_fisheries",0,0,"MNG","Mongolia"
149,"large.pelagic_fisheries",0,0,"MNG","Mongolia"
149,"medium.pelagic_fisheries",0,0,"MNG","Mongolia"
149,"small.pelagic_fisheries",0,0,"MNG","Mongolia"
149,"benthic_fisheries",0,0,"MNG","Mongolia"
149,"reef_fisheries",0,0,"MNG","Mongolia"
149,"aquaculture_marine",0,0,"MNG","Mongolia"
150,"demersal_fisheries",0,0,"MNE","Montenegro"
150,"fofm_fisheries",0,0,"MNE","Montenegro"
150,"large.pelagic_fisheries",0,0,"MNE","Montenegro"
150,"medium.pelagic_fisheries",0,0,"MNE","Montenegro"
150,"small.pelagic_fisheries",0,0,"MNE","Montenegro"
150,"benthic_fisheries",0,0,"MNE","Montenegro"
150,"reef_fisheries",0,0,"MNE","Montenegro"
150,"aquaculture_marine",0,0,"MNE","Montenegro"
151,"demersal_fisheries",0,0,"MSR","Montserrat"
151,"fofm_fisheries",0,0,"MSR","Montserrat"
151,"large.pelagic_fisheries",94,9.37280993190138e-06,"MSR","Montserrat"
151,"medium.pelagic_fisheries",0,0,"MSR","Montserrat"
151,"small.pelagic_fisheries",0,0,"MSR","Montserrat"
151,"benthic_fisheries",0,0,"MSR","Montserrat"
151,"reef_fisheries",0,0,"MSR","Montserrat"
151,"aquaculture_marine",0,0,"MSR","Montserrat"
152,"demersal_fisheries",0,0,"MAR","Morocco"
152,"fofm_fisheries",0,0,"MAR","Morocco"
152,"large.pelagic_fisheries",0,0,"MAR","Morocco"
152,"medium.pelagic_fisheries",0,0,"MAR","Morocco"
152,"small.pelagic_fisheries",0,0,"MAR","Morocco"
152,"benthic_fisheries",0,0,"MAR","Morocco"
152,"reef_fisheries",0,0,"MAR","Morocco"
152,"aquaculture_marine",0,0,"MAR","Morocco"
153,"demersal_fisheries",5080,0.0005065305792985,"MOZ","Mozambique"
153,"fofm_fisheries",0,0,"MOZ","Mozambique"
153,"large.pelagic_fisheries",1117,0.000111376900999296,"MOZ","Mozambique"
153,"medium.pelagic_fisheries",1404,0.000139993884514782,"MOZ","Mozambique"
153,"small.pelagic_fisheries",0,0,"MOZ","Mozambique"
153,"benthic_fisheries",0,0,"MOZ","Mozambique"
153,"reef_fisheries",0,0,"MOZ","Mozambique"
153,"aquaculture_marine",0,0,"MOZ","Mozambique"
154,"demersal_fisheries",4693,0.000467942521387374,"MMR","Myanmar"
154,"fofm_fisheries",39,3.88871901429951e-06,"MMR","Myanmar"
154,"large.pelagic_fisheries",15,1.49566115934596e-06,"MMR","Myanmar"
154,"medium.pelagic_fisheries",3822,0.000381094463401352,"MMR","Myanmar"
154,"small.pelagic_fisheries",0,0,"MMR","Myanmar"
154,"benthic_fisheries",0,0,"MMR","Myanmar"
154,"reef_fisheries",0,0,"MMR","Myanmar"
154,"aquaculture_marine",12,1.19652892747677e-06,"MMR","Myanmar"
155,"demersal_fisheries",1437,0.000143284339065343,"NAM","Namibia"
155,"fofm_fisheries",599,5.97267356298822e-05,"NAM","Namibia"
155,"large.pelagic_fisheries",4788,0.000477415042063232,"NAM","Namibia"
155,"medium.pelagic_fisheries",0,0,"NAM","Namibia"
155,"small.pelagic_fisheries",0,0,"NAM","Namibia"
155,"benthic_fisheries",0,0,"NAM","Namibia"
155,"reef_fisheries",0,0,"NAM","Namibia"
155,"aquaculture_marine",0,0,"NAM","Namibia"
156,"demersal_fisheries",69,6.88004133299144e-06,"NRU","Nauru"
156,"fofm_fisheries",0,0,"NRU","Nauru"
156,"large.pelagic_fisheries",8223,0.000819921447553458,"NRU","Nauru"
156,"medium.pelagic_fisheries",70,6.97975207694783e-06,"NRU","Nauru"
156,"small.pelagic_fisheries",0,0,"NRU","Nauru"
156,"benthic_fisheries",0,0,"NRU","Nauru"
156,"reef_fisheries",0,0,"NRU","Nauru"
156,"aquaculture_marine",0,0,"NRU","Nauru"
157,"demersal_fisheries",0,0,"NPL","Nepal"
157,"fofm_fisheries",0,0,"NPL","Nepal"
157,"large.pelagic_fisheries",0,0,"NPL","Nepal"
157,"medium.pelagic_fisheries",0,0,"NPL","Nepal"
157,"small.pelagic_fisheries",0,0,"NPL","Nepal"
157,"benthic_fisheries",0,0,"NPL","Nepal"
157,"reef_fisheries",0,0,"NPL","Nepal"
157,"aquaculture_marine",0,0,"NPL","Nepal"
158,"demersal_fisheries",385,3.83886364232131e-05,"NLD","Netherlands"
158,"fofm_fisheries",0,0,"NLD","Netherlands"
158,"large.pelagic_fisheries",0,0,"NLD","Netherlands"
158,"medium.pelagic_fisheries",0,0,"NLD","Netherlands"
158,"small.pelagic_fisheries",0,0,"NLD","Netherlands"
158,"benthic_fisheries",0,0,"NLD","Netherlands"
158,"reef_fisheries",0,0,"NLD","Netherlands"
158,"aquaculture_marine",0,0,"NLD","Netherlands"
159,"demersal_fisheries",101,1.00707851395962e-05,"NCL","New Caledonia"
159,"fofm_fisheries",0,0,"NCL","New Caledonia"
159,"large.pelagic_fisheries",29904,0.00298175008727211,"NCL","New Caledonia"
159,"medium.pelagic_fisheries",0,0,"NCL","New Caledonia"
159,"small.pelagic_fisheries",0,0,"NCL","New Caledonia"
159,"benthic_fisheries",0,0,"NCL","New Caledonia"
159,"reef_fisheries",0,0,"NCL","New Caledonia"
159,"aquaculture_marine",5,4.98553719781988e-07,"NCL","New Caledonia"
160,"demersal_fisheries",4563,0.000454980124673042,"NZL","New Zealand"
160,"fofm_fisheries",6,5.98264463738386e-07,"NZL","New Zealand"
160,"large.pelagic_fisheries",70146,0.00699430984556547,"NZL","New Zealand"
160,"medium.pelagic_fisheries",1092,0.000108884132400386,"NZL","New Zealand"
160,"small.pelagic_fisheries",0,0,"NZL","New Zealand"
160,"benthic_fisheries",0,0,"NZL","New Zealand"
160,"reef_fisheries",0,0,"NZL","New Zealand"
160,"aquaculture_marine",6,5.98264463738386e-07,"NZL","New Zealand"
161,"demersal_fisheries",577,5.75330992628414e-05,"NIC","Nicaragua"
161,"fofm_fisheries",0,0,"NIC","Nicaragua"
161,"large.pelagic_fisheries",1823,0.000181772686232513,"NIC","Nicaragua"
161,"medium.pelagic_fisheries",0,0,"NIC","Nicaragua"
161,"small.pelagic_fisheries",0,0,"NIC","Nicaragua"
161,"benthic_fisheries",0,0,"NIC","Nicaragua"
161,"reef_fisheries",47,4.68640496595069e-06,"NIC","Nicaragua"
161,"aquaculture_marine",9,8.97396695607579e-07,"NIC","Nicaragua"
162,"demersal_fisheries",0,0,"NER","Niger"
162,"fofm_fisheries",0,0,"NER","Niger"
162,"large.pelagic_fisheries",0,0,"NER","Niger"
162,"medium.pelagic_fisheries",0,0,"NER","Niger"
162,"small.pelagic_fisheries",0,0,"NER","Niger"
162,"benthic_fisheries",0,0,"NER","Niger"
162,"reef_fisheries",0,0,"NER","Niger"
162,"aquaculture_marine",0,0,"NER","Niger"
163,"demersal_fisheries",14,1.39595041538957e-06,"NGA","Nigeria"
163,"fofm_fisheries",130,1.29623967143317e-05,"NGA","Nigeria"
163,"large.pelagic_fisheries",1993,0.0001987235127051,"NGA","Nigeria"
163,"medium.pelagic_fisheries",0,0,"NGA","Nigeria"
163,"small.pelagic_fisheries",0,0,"NGA","Nigeria"
163,"benthic_fisheries",0,0,"NGA","Nigeria"
163,"reef_fisheries",0,0,"NGA","Nigeria"
163,"aquaculture_marine",0,0,"NGA","Nigeria"
164,"demersal_fisheries",0,0,"NIU","Niue"
164,"fofm_fisheries",0,0,"NIU","Niue"
164,"large.pelagic_fisheries",8230,0.000820619422761153,"NIU","Niue"
164,"medium.pelagic_fisheries",0,0,"NIU","Niue"
164,"small.pelagic_fisheries",0,0,"NIU","Niue"
164,"benthic_fisheries",0,0,"NIU","Niue"
164,"reef_fisheries",0,0,"NIU","Niue"
164,"aquaculture_marine",0,0,"NIU","Niue"
165,"demersal_fisheries",0,0,"NFK","Norfolk Island"
165,"fofm_fisheries",0,0,"NFK","Norfolk Island"
165,"large.pelagic_fisheries",10866,0.00108345694383022,"NFK","Norfolk Island"
165,"medium.pelagic_fisheries",0,0,"NFK","Norfolk Island"
165,"small.pelagic_fisheries",0,0,"NFK","Norfolk Island"
165,"benthic_fisheries",0,0,"NFK","Norfolk Island"
165,"reef_fisheries",0,0,"NFK","Norfolk Island"
165,"aquaculture_marine",0,0,"NFK","Norfolk Island"
166,"demersal_fisheries",937,9.34289670871446e-05,"PRK","North Korea"
166,"fofm_fisheries",249,2.4827975245143e-05,"PRK","North Korea"
166,"large.pelagic_fisheries",0,0,"PRK","North Korea"
166,"medium.pelagic_fisheries",276,2.75201653319657e-05,"PRK","North Korea"
166,"small.pelagic_fisheries",0,0,"PRK","North Korea"
166,"benthic_fisheries",0,0,"PRK","North Korea"
166,"reef_fisheries",0,0,"PRK","North Korea"
166,"aquaculture_marine",0,0,"PRK","North Korea"
168,"demersal_fisheries",0,0,"MNP","Northern Mariana Islands"
168,"fofm_fisheries",260,2.59247934286634e-05,"MNP","Northern Mariana Islands"
168,"large.pelagic_fisheries",19864,0.00198065421794988,"MNP","Northern Mariana Islands"
168,"medium.pelagic_fisheries",0,0,"MNP","Northern Mariana Islands"
168,"small.pelagic_fisheries",0,0,"MNP","Northern Mariana Islands"
168,"benthic_fisheries",0,0,"MNP","Northern Mariana Islands"
168,"reef_fisheries",0,0,"MNP","Northern Mariana Islands"
168,"aquaculture_marine",0,0,"MNP","Northern Mariana Islands"
169,"demersal_fisheries",982,9.79159505651825e-05,"NOR","Norway"
169,"fofm_fisheries",1065,0.000106191942313563,"NOR","Norway"
169,"large.pelagic_fisheries",0,0,"NOR","Norway"
169,"medium.pelagic_fisheries",0,0,"NOR","Norway"
169,"small.pelagic_fisheries",10,9.97107439563976e-07,"NOR","Norway"
169,"benthic_fisheries",0,0,"NOR","Norway"
169,"reef_fisheries",0,0,"NOR","Norway"
169,"aquaculture_marine",482,4.80605785869837e-05,"NOR","Norway"
170,"demersal_fisheries",0,0,"OMN","Oman"
170,"fofm_fisheries",0,0,"OMN","Oman"
170,"large.pelagic_fisheries",11165,0.00111327045627318,"OMN","Oman"
170,"medium.pelagic_fisheries",0,0,"OMN","Oman"
170,"small.pelagic_fisheries",0,0,"OMN","Oman"
170,"benthic_fisheries",0,0,"OMN","Oman"
170,"reef_fisheries",0,0,"OMN","Oman"
170,"aquaculture_marine",0,0,"OMN","Oman"
171,"demersal_fisheries",36,3.58958678243031e-06,"PAK","Pakistan"
171,"fofm_fisheries",0,0,"PAK","Pakistan"
171,"large.pelagic_fisheries",576,5.7433388518885e-05,"PAK","Pakistan"
171,"medium.pelagic_fisheries",406,4.04825620462974e-05,"PAK","Pakistan"
171,"small.pelagic_fisheries",0,0,"PAK","Pakistan"
171,"benthic_fisheries",0,0,"PAK","Pakistan"
171,"reef_fisheries",0,0,"PAK","Pakistan"
171,"aquaculture_marine",0,0,"PAK","Pakistan"
172,"demersal_fisheries",176,1.7549090936326e-05,"PLW","Palau"
172,"fofm_fisheries",84,8.3757024923374e-06,"PLW","Palau"
172,"large.pelagic_fisheries",14505,0.00144630434108755,"PLW","Palau"
172,"medium.pelagic_fisheries",0,0,"PLW","Palau"
172,"small.pelagic_fisheries",0,0,"PLW","Palau"
172,"benthic_fisheries",0,0,"PLW","Palau"
172,"reef_fisheries",0,0,"PLW","Palau"
172,"aquaculture_marine",0,0,"PLW","Palau"
173,"demersal_fisheries",7,6.97975207694783e-07,"PSE","Palestina"
173,"fofm_fisheries",0,0,"PSE","Palestina"
173,"large.pelagic_fisheries",0,0,"PSE","Palestina"
173,"medium.pelagic_fisheries",0,0,"PSE","Palestina"
173,"small.pelagic_fisheries",0,0,"PSE","Palestina"
173,"benthic_fisheries",0,0,"PSE","Palestina"
173,"reef_fisheries",0,0,"PSE","Palestina"
173,"aquaculture_marine",0,0,"PSE","Palestina"
174,"demersal_fisheries",28,2.79190083077913e-06,"PAN","Panama"
174,"fofm_fisheries",12,1.19652892747677e-06,"PAN","Panama"
174,"large.pelagic_fisheries",6486,0.000646723885301195,"PAN","Panama"
174,"medium.pelagic_fisheries",0,0,"PAN","Panama"
174,"small.pelagic_fisheries",0,0,"PAN","Panama"
174,"benthic_fisheries",0,0,"PAN","Panama"
174,"reef_fisheries",0,0,"PAN","Panama"
174,"aquaculture_marine",6,5.98264463738386e-07,"PAN","Panama"
175,"demersal_fisheries",6,5.98264463738386e-07,"PNG","Papua New Guinea"
175,"fofm_fisheries",0,0,"PNG","Papua New Guinea"
175,"large.pelagic_fisheries",63997,0.00638118848097758,"PNG","Papua New Guinea"
175,"medium.pelagic_fisheries",0,0,"PNG","Papua New Guinea"
175,"small.pelagic_fisheries",0,0,"PNG","Papua New Guinea"
175,"benthic_fisheries",0,0,"PNG","Papua New Guinea"
175,"reef_fisheries",0,0,"PNG","Papua New Guinea"
175,"aquaculture_marine",0,0,"PNG","Papua New Guinea"
177,"demersal_fisheries",0,0,"PRY","Paraguay"
177,"fofm_fisheries",0,0,"PRY","Paraguay"
177,"large.pelagic_fisheries",0,0,"PRY","Paraguay"
177,"medium.pelagic_fisheries",0,0,"PRY","Paraguay"
177,"small.pelagic_fisheries",0,0,"PRY","Paraguay"
177,"benthic_fisheries",0,0,"PRY","Paraguay"
177,"reef_fisheries",0,0,"PRY","Paraguay"
177,"aquaculture_marine",0,0,"PRY","Paraguay"
178,"demersal_fisheries",70,6.97975207694783e-06,"PER","Peru"
178,"fofm_fisheries",106,1.05693388593781e-05,"PER","Peru"
178,"large.pelagic_fisheries",4544,0.000453085620537871,"PER","Peru"
178,"medium.pelagic_fisheries",371,3.69926860078235e-05,"PER","Peru"
178,"small.pelagic_fisheries",0,0,"PER","Peru"
178,"benthic_fisheries",0,0,"PER","Peru"
178,"reef_fisheries",0,0,"PER","Peru"
178,"aquaculture_marine",2,1.99421487912795e-07,"PER","Peru"
179,"demersal_fisheries",182,1.81473554000644e-05,"PHL","Philippines"
179,"fofm_fisheries",558,5.56385951276699e-05,"PHL","Philippines"
179,"large.pelagic_fisheries",1381,0.000137700537403785,"PHL","Philippines"
179,"medium.pelagic_fisheries",6271,0.00062528607535057,"PHL","Philippines"
179,"small.pelagic_fisheries",0,0,"PHL","Philippines"
179,"benthic_fisheries",0,0,"PHL","Philippines"
179,"reef_fisheries",0,0,"PHL","Philippines"
179,"aquaculture_marine",207,2.06401239989743e-05,"PHL","Philippines"
180,"demersal_fisheries",1149,0.000114567644805901,"PCN","Pitcairn Islands"
180,"fofm_fisheries",0,0,"PCN","Pitcairn Islands"
180,"large.pelagic_fisheries",3630,0.000361950000561723,"PCN","Pitcairn Islands"
180,"medium.pelagic_fisheries",0,0,"PCN","Pitcairn Islands"
180,"small.pelagic_fisheries",0,0,"PCN","Pitcairn Islands"
180,"benthic_fisheries",0,0,"PCN","Pitcairn Islands"
180,"reef_fisheries",0,0,"PCN","Pitcairn Islands"
180,"aquaculture_marine",0,0,"PCN","Pitcairn Islands"
181,"demersal_fisheries",21,2.09392562308435e-06,"POL","Poland"
181,"fofm_fisheries",0,0,"POL","Poland"
181,"large.pelagic_fisheries",0,0,"POL","Poland"
181,"medium.pelagic_fisheries",0,0,"POL","Poland"
181,"small.pelagic_fisheries",0,0,"POL","Poland"
181,"benthic_fisheries",0,0,"POL","Poland"
181,"reef_fisheries",0,0,"POL","Poland"
181,"aquaculture_marine",0,0,"POL","Poland"
182,"demersal_fisheries",164,1.63525620088492e-05,"PRT","Portugal"
182,"fofm_fisheries",0,0,"PRT","Portugal"
182,"large.pelagic_fisheries",22224,0.00221597157368698,"PRT","Portugal"
182,"medium.pelagic_fisheries",949,9.46254960146214e-05,"PRT","Portugal"
182,"small.pelagic_fisheries",0,0,"PRT","Portugal"
182,"benthic_fisheries",0,0,"PRT","Portugal"
182,"reef_fisheries",0,0,"PRT","Portugal"
182,"aquaculture_marine",0,0,"PRT","Portugal"
183,"demersal_fisheries",279,2.78192975638349e-05,"PRI","Puerto Rico"
183,"fofm_fisheries",0,0,"PRI","Puerto Rico"
183,"large.pelagic_fisheries",3553,0.000354272273277081,"PRI","Puerto Rico"
183,"medium.pelagic_fisheries",0,0,"PRI","Puerto Rico"
183,"small.pelagic_fisheries",0,0,"PRI","Puerto Rico"
183,"benthic_fisheries",0,0,"PRI","Puerto Rico"
183,"reef_fisheries",0,0,"PRI","Puerto Rico"
183,"aquaculture_marine",0,0,"PRI","Puerto Rico"
184,"demersal_fisheries",0,0,"QAT","Qatar"
184,"fofm_fisheries",0,0,"QAT","Qatar"
184,"large.pelagic_fisheries",0,0,"QAT","Qatar"
184,"medium.pelagic_fisheries",0,0,"QAT","Qatar"
184,"small.pelagic_fisheries",0,0,"QAT","Qatar"
184,"benthic_fisheries",0,0,"QAT","Qatar"
184,"reef_fisheries",0,0,"QAT","Qatar"
184,"aquaculture_marine",0,0,"QAT","Qatar"
185,"demersal_fisheries",84,8.3757024923374e-06,"COG","Republic of Congo"
185,"fofm_fisheries",50,4.98553719781988e-06,"COG","Republic of Congo"
185,"large.pelagic_fisheries",259,2.5825082684707e-05,"COG","Republic of Congo"
185,"medium.pelagic_fisheries",0,0,"COG","Republic of Congo"
185,"small.pelagic_fisheries",0,0,"COG","Republic of Congo"
185,"benthic_fisheries",0,0,"COG","Republic of Congo"
185,"reef_fisheries",0,0,"COG","Republic of Congo"
185,"aquaculture_marine",0,0,"COG","Republic of Congo"
186,"demersal_fisheries",0,0,"REU","Reunion"
186,"fofm_fisheries",0,0,"REU","Reunion"
186,"large.pelagic_fisheries",8318,0.000829393968229316,"REU","Reunion"
186,"medium.pelagic_fisheries",0,0,"REU","Reunion"
186,"small.pelagic_fisheries",0,0,"REU","Reunion"
186,"benthic_fisheries",0,0,"REU","Reunion"
