#,GENuS_foodID,GENuS_FoodName,FCT_FoodName,Calories,Protein,Fat,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Choline,Magnesium,Manganese,Saturated FA,Monounsaturated FA,Polyunsaturated FA,Omega-3 (USDA only),B12 (USDA only),Water/moisture,Ash,Refuse
289,101,Vegetables; fresh; nes,"Nightshade, Ethiopian (Solanum aethiopicum), Fruit",32,1.5,0.1,7.2,8,29.16666667,,28,1.5,,,2,,,47,0.07,0.06,0.8,,,,,,,,,,90.6,,
290,101,Vegetables; fresh; nes,"Nightshade, Guinea; lumbush (Solanum nigrum var. nodiflorum): Leaves",39,3.2,1,6.4,24,305,,200,0.3,,,2.2,,,54,,,,,,,,,,,,,87.8,,27
291,101,Vegetables; fresh; nes,"720 Okra; ladies-finger (Hibiscus esculentus), leaves",56,4.4,0.6,11.3,59,32.08333333,,532,0.7,,,2.1,,,70,0.25,2.8,0.2,,,,,,,,,,81.5,,
292,101,Vegetables; fresh; nes,"Oysternuttree, common; (Telfairia occidentalis), leaves, raw",47,2.9,1.8,7,,,,,,,,1.7,,,,,,,,,,,,,,,,86.4,,
293,101,Vegetables; fresh; nes,"Padauk, spp. (Pterocarpus spp.), leaves, raw",131,13.9,3.4,19.3,25,49.16666667,,233,4.1,,,4.7,,,133,1.25,0.83,0.8,,,,,,,,,,61.5,,
294,101,Vegetables; fresh; nes,"Parsley (Petroselinum crispum), raw",42,3.2,0.3,8.9,172,,,206,2.5,,,1.5,,,47,,,,,,,,,,,,,85.8,,10
295,101,Vegetables; fresh; nes,"Parsnip, garden (Pastinaca sativa), root, raw",65,1.6,0.3,15.2,,,,48,2.1,,,1.5,,,65,,,,,,,,,,,,,81.2,,42
296,101,Vegetables; fresh; nes,"Pavetta, sp. (Pavetta crassipes; P. barteri; P. utilis), leaves, raw",68,3.2,0.5,15.8,,,,170,,,,3.1,,,70,,,,,,,,,,,,,79.5,,
297,101,Vegetables; fresh; nes,"Peanut; groundnut (Arachis hypogaea), leaves, raw",69,4.4,0.6,14.9,98,644.5833333,,262,4.2,,,4.6,,,82,0.23,0.58,1.6,,,,,,,,,,78.5,,
298,101,Vegetables; fresh; nes,"Peppers (Pipers umbellatum), leaves",69,4.6,3.4,8.2,,,,169,,,,1.8,,,40,,,,,,,,,,,,,82.1,,
299,101,Vegetables; fresh; nes,"Polygonum,sp. (Polygonum salicifolium; P. serrulatum), leaves, raw",64,3.6,0.3,14.7,,,,150,,,,3.5,,,46,,,,,,,,,,,,,80,,
300,101,Vegetables; fresh; nes,"Pumpkin; vegetable-marrow (Cucurbita pepo): Raw, leaves",27,4,0.2,4.4,80,300,,477,0.8,,,2.4,,,136,,0.06,0.32,,,,,,,,,,89.2,,
301,101,Vegetables; fresh; nes,"Puncturevine; devil's thorn (Tribulus terrestris), leaves, raw",70,5.4,0.6,14.6,,,,,,,,6.4,,,95,,,,,,,,,,,,,72,,
302,101,Vegetables; fresh; nes,"Purslane, common;silele; pigweed (Portulaca oleracea), leaves,raw",23,2.4,0.3,4.2,58,,,104,,,,0.8,,,31,0.03,0.15,,,,,,,,,,,90.6,,
303,101,Vegetables; fresh; nes,"Purslane, sp. (Portulaca quadrifida), leaves, raw",38,1.6,0.8,7.8,,,,150,,,,2,,,70,,,,,,,,,,,,,85.8,,
304,101,Vegetables; fresh; nes,"Radish (Raphanus sativus), root",19,1.1,0.1,4,,,,42,1,,,0.1,,,30,,,,,,,,,,,,,93.6,,
305,101,Vegetables; fresh; nes,"Rhubarb, garden (Rheum rhaponticum), raw",20,1.3,0.1,4.4,,,,47,1.8,,,0.9,,,25,,,,,,,,,,,,,92.8,,45
306,101,Vegetables; fresh; nes,"Rocketsalad (Eruca sativa), raw",21,2.7,0.2,3.7,,,,352,0.8,,,0.9,,,46,,,,,,,,,,,,,91.8,,
307,101,Vegetables; fresh; nes,"Rosarypea, jequirity, (Abrus precatorius), leaves, raw",62,5.6,,13.7,,,,266,,,,3.7,,,65,,,,,,,,,,,,,79,,
308,101,Vegetables; fresh; nes,"Sarcophrynium, sp. (Sarcophrynium arnoldianum), young shoots",43,1.9,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,87,,
309,101,Vegetables; fresh; nes,"Scratchbush, sp. (Urera obovata), leaves, raw.",53,2.8,0.6,11.6,,,,,,,,2.7,,,41,,,,,,,,,,,,,81.2,,
310,101,Vegetables; fresh; nes,"Senna, sickle; foetid cassia (Cassia obtusifolia; C. tora): Leaves, raw",60,5.6,0.2,12.5,113,661.6666667,,589,5.9,,,2.3,,,96,0.23,0.71,1.5,,,,,,,,,,79.7,,
311,101,Vegetables; fresh; nes,"Sesame, spp. (Sesamum spp.),leaves, raw",55,4.7,0.4,11.3,,,,354,,,,2,,,57,,,,,,,,,,,,,81.2,,
312,101,Vegetables; fresh; nes,"Solenostemon, sp. (Solenostemon monostachyus), leaves, raw.",55,4.3,0.9,10.4,,,,437,,,,1.9,,,109,,,,,,,,,,,,,82,,
313,101,Vegetables; fresh; nes,"Jamaica sorrel; roselle; sour-sour (Hibiscus sabdariffa): Leaves, raw",43,3.3,0.3,9.2,54,344.5833333,,213,4.8,,,1.6,,,93,0.17,0.45,1.2,,,,,,,,,,85.6,,
314,101,Vegetables; fresh; nes,"Calyces, leaves, raw",44,1.6,0.1,11.1,14,23.75,,160,3.8,,,2.5,,,60,0.04,0.06,0.5,,,,,,,,,,86.2,,
315,101,Vegetables; fresh; nes,"Calyces, fruits, raw",49,1.9,0.1,12.3,14,25,,172,2.9,,,2.3,,,57,,,,,,,,,,,,,84.5,,
316,101,Vegetables; fresh; nes,"Leaves, raw Spiderherb, African; cats' whiskers; lerotho; bastard mustard, (Gynandropis gynandra; G. pentaphylla):",34,4.8,0.4,5.2,13,,,288,6,,,1.2,,,111,,,,,,,,,,,,,86.6,,
317,101,Vegetables; fresh; nes,"Spotflower, Paracress (Spilanthes oleracea), leaves, raw",26,2,,6,,130,,,,,,3.1,,,,,,,,,,,,,,,,90.4,,
318,101,Vegetables; fresh; nes,"Squash, winter (Cucurbita maxima): Leaves, raw",27,4,0.2,4.4,80,300,,477,0.8,,,2.4,,,136,0.06,0.32,,,,,,,,,,,89.2,,20
319,101,Vegetables; fresh; nes,"Sugar-cane(Saccharum spp.),leaves, raw",75,1.8,0.8,17.9,,,,,,,,3,,,,,,,,,,,,,,,,77.5,,
320,101,Vegetables; fresh; nes,"Swamp-cabbage (Ipomoea aquatica; I. reptans), leaves, raw",44,3.6,0.4,9,,,,180,5.4,,,1.9,,,42,,,,,,,,,,,,,85,,
321,101,Vegetables; fresh; nes,Sweetpotatoes (Ipomoea batatas): Leaves:,49,4.6,0.2,10.2,70,489.1666667,,158,6.2,,,2.4,,,84,0.1,0.28,0.9,,,,,,,,,,83,,
322,101,Vegetables; fresh; nes,"Tamarind (Tamarindus indica),leaves, raw",73,3.1,0.8,16.5,,,,,,,,506,,,,,,,,,,,,,,,,78,,
323,101,Vegetables; fresh; nes,"Taro; dasheen; cocoyam; arum lilly (Colacasia esculenta; Arum esculentum), young leaves, raw",31,2.4,0.6,5.7,11,150,,98,2,,,1.5,,,49,0.17,0.35,0.8,,,,,,,,,,90,,
324,101,Vegetables; fresh; nes,"Tasselflower, earleaf (Emilia coccinea; E. sagittata; Cacalia coccinea), leaves, raw",64,3.2,0.7,14,,,,260,,,,1.9,,,52,,,,,,,,,,,,,79.9,,
325,101,Vegetables; fresh; nes,"Tasselflower, sowthistle (Emilia sonchifolia; Cacalia sonchifolia), leaves, raw",56,4,0.6,11.7,,,,398,,,,2,,,118,,,,,,,,,,,,,81.8,,
326,101,Vegetables; fresh; nes,"Teaselgourd (Cucumis dipsaceus), leaves, raw",35,1,0.7,7.6,21,,,14,1,,,0,,,25,0.03,0.05,,,,,,,,,,,89.9,,32
327,101,Vegetables; fresh; nes,"Tomato,cherry (Solanum lycopersicum var. cerasiforme): Leaves, raw",40,2.8,0.6,7.9,175,,,433,1.3,,,0.1,,,86,0.08,0.47,,,,,,,,,,,86.8,,
328,101,Vegetables; fresh; nes,"Treebine, sp.(Cissus cornifolia and C. populnea), fruits: unripe",72,1.3,1.8,15.2,,,,392,,,,3.2,,,,,,,,,,,,,,,,80,,
329,101,Vegetables; fresh; nes,"Turnip(Brassica rapa), Leaves,raw",29,2.9,0.4,5.3,,,,158,1.9,,,0.4,,,131,0.02,0.25,,,,,,,,,,,90.4,,
330,101,Vegetables; fresh; nes,"Vegetable-sponge;loofah, Leaves, raw",14,1.6,0.1,2.7,,,,330,,,,,,,33,,,,,,,,,,,,,94,,
331,101,Vegetables; fresh; nes,"Vinespinach;lndian spinach (Basella alba; B. rubra),leaves:",20,1.8,0.3,3.7,39,,,138,,,,0.8,,,69,,,,,,,,,,,,,92.5,,
332,101,Vegetables; fresh; nes,"Watercress (Rorippa Nasturtium-aquaticum; Nasturtium officinale), leaves, raw",18,1.9,0.2,3.4,,80,,64,1.1,,,0.8,,,46,0.03,0.27,,,,,,,,,,,93.6,,
333,110,Watermelons,"Watermelon (Citrullus lanatus), fruit, raw",22,0.5,0.1,5.5,8,20.83333333,,8,0.3,,,0.4,,,9,0.04,0.05,0.1,,,,,,,,,,93.6,,45
334,111,Other melons (inc. cantaloupes),"Muskmelon; cantaloupe; senatfruit; Kaffir-melon (Cucumis melo), fruit, raw",18,0.5,0.1,4.2,12,2.5,,20,1.7,,,0.5,,,28,0.04,0.02,0.6,,,,,,,,,,94.8,,
335,113,Oranges; Mandarines,"Orange, mandarin; tangerine (Citrus reticulata; C. nobilis):",49,0.8,0.3,12.3,28,19.16666667,,38,1.1,,,0.6,,,17,0.08,0.05,0.2,,,,,,,,,,86.1,,28
336,113,Oranges; Mandarines,"Orange, sour (Citrus aurantium ssp. aurantium):",37,0.6,0,9.7,48,24.16666667,,18,,,,0.4,,,12,,,,,,,,,,,,,89.2,,
337,113,Oranges; Mandarines,"Orange, sweet (Citrus sinensis):",43,0.6,0.4,10.5,46,6.25,,28,0.1,,,0.6,,,17,0.02,0.03,0.2,,,,,,,,,,88,,30
338,114,Lemons; Limes,Lemon (Citrus limon):,29,0.7,0.4,8.8,,,,25,0.5,,,0.9,,,18,,0.02,,,,,,,,,,,89.8,,36
339,114,Lemons; Limes,Lime (Citrus aurantiifolia):,32,0.6,0.8,8.7,45,0.833333333,,19,0.7,,,0.7,,,21,0.03,0.02,0.3,,,,,,,,,,89.5,,41
340,115,Grapefruit,Grapefruit ( Citrus paradisi):,34,0.8,0.1,8.6,44,2.083333333,,21,0.6,,,0.6,,,18,0.05,0.03,0.2,,,,,,,,,,90,,49
341,115,Grapefruit,"Pummelo; pomelo; shaddock (Citrus maxima; C. grandis), fruit pulp",25,0.5,0.1,6.3,30,,,26,0.3,,,0.5,,,22,0.07,0.02,,,,,,,,,,,92.4,,36
342,117,Bananas,"Banana, common (Musa sapientum):",88,1.5,0.1,20.6,9,10,,9,1.4,,,0.9,,,21,0.03,0.03,6,,,,,,,,,,77,,32
343,117,Bananas,"Banana, dwarf (Musa nana; M. cavendishii; M. sinensis):",111,1.2,0.4,25.8,1,23.75,,10,0.8,,,0.9,,,26,,,,,,,,,,,,,71.8,,32
344,117,Bananas,"Banana, dwarf (Musa nana; M. cavendishii; M. sinensis):",108,1.1,0.3,25.3,,,,11,0.9,,,1,,,28,,,,,,,,,,,,,72.4,,42
345,118,Plantains,Plantain (Musa paradisiaca): Ripe,135,1.2,0.3,32.1,20,65,,8,1.3,,,0.5,,,38,0.08,0.04,0.6,,,,,,,,,,65.4,,34
346,119,Apples,"Apple, common(Malus silvestris; M. pumila; Pyrus malus), raw",58,0.2,0.4,15.1,1,6.666666667,,3,0.2,,,0.8,,,7,,,,,,,,,,,,,84,,
347,120,Pineapples,Pineapple (Ananas comosus):,47,0.4,0.1,12.4,34,7.5,,16,0.4,,,0.5,,,14,0.06,0.03,0.1,,,,,,,,,,86.8,,33
348,121,Dates,"Date (Phoenix dactylifera), fruit:",142,1.6,0.6,36.6,30,12.08333333,,34,6,,,3.3,,,350,,,5.4,,,,,,,,,,60.2,,34
349,122,Grapes,"Grape, European (Vitis vinifera):",62,0.6,0.4,15.8,,4.166666667,,21,0.8,,,2,,,19,,,,,,,,,,,,,82.7,,6
350,123,Pears,"Pear, common (Pyrus communis), raw",58,0.4,0.6,14.5,,,,6,0.2,,,1.8,,,12,,,,,,,,,,,,,84.2,,13
351,124,Quinces,"Quince, common (Cydonia oblonga; C. vulgaris), fruit, raw",62,0.4,0.3,16.2,,,,14,0.9,,,3.1,,,15,,,,,,,,,,,,,82.6,,28
352,125,Apricots,Apricot(Prunus armeniaca,58,1.2,0.4,14.1,,262.0833333,,13,0.7,,,1.1,,,24,,,,,,,,,,,,,83.4,,10
353,126,Sour cherries,"Cherry, (Prunus Cerasus), raw",46,1.2,0.3,11,,,,14,0.5,,,0.8,,,18,,,,,,,,,,,,,86.9,,12
354,128,Peaches and nectarines,"Nectarine (Prunus persica var. nectarina), fruit pulp",39,0.6,0.1,10,,,,10,0.4,,,0.8,,,17,,,,,,,,,,,,,88.7,,11
355,128,Peaches and nectarines,"Peach (Prunus persica), raw",50,0.9,0.2,12.5,16,2.083333333,,7,0.5,,,0.9,,,19,,,,,,,,,,,,,85.8,,10
356,129,Plums and sloes,"Plum (Prunus spp.), raw",49,0.6,0.2,12.5,,64.16666667,,10,0.6,,,1.1,,,12,,,,,,,,,,,,,86.1,,7
357,129,Plums and sloes,"Plum, Japanese (Prunus triflora), fruit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,132,Strawberries,"Strawberry (Fragaria spp.), raw",37,0.8,0.3,8.9,53,6.666666667,,18,0.7,,,1.2,,,18,,,1.9,,,,,,,,,,89,,4
359,134,Gooseberries,"Gooseberry (Ribes spp.), raw",73,2.2,1.3,15.3,,,,14,1.1,,,2.9,,,39,,,,,,,,,,,,,80.1,,6
360,139,Figs,"Fig, common (Ficus carica); fruit:",52,0.8,0.2,13.2,15,2.5,,44,0.5,,,1.3,,,20,,,,,,,,,,,,,85.2,,14
361,140,Mangos; mangosteens; guavas,"Guava, common (Psidium guajava), fruit, whole, raw",64,1.1,0.4,15.7,326,24.16666667,,24,1.3,,,5.3,,,31,0.06,0.04,1.3,,,,,,,,,,82.2,,19
362,140,Mangos; mangosteens; guavas,"Mango, common (Mangifera indica), fruit",60,0.6,0.2,15.8,42,266.6666667,,24,1.2,,,0.9,,,22,0.03,0.05,0.4,,,,,,,,,,82.9,,36
363,140,Mangos; mangosteens; guavas,"Mango, common (Mangifera indica), unripe",48,1,0.1,12.2,270,83.33333333,,57,1.3,,,1.7,,,35,0.03,0.06,0.3,,,,,,,,,,86.2,,
364,141,Avocados,"Avocado, American: alligator pear (Persea americana; P.gratissima), raw.",121,1.4,11.3,6.1,18,44.16666667,,19,1.4,,,1.8,,,46,0.05,0.15,2,,,,,,,,,,80.3,,50
365,142,Persimmons,"Persimmon, kaki (Diospyros kaki), fruit, without skin",,,,,5,121.25,,22,,,,,,,,,,,,,,,,,,,,82,,
366,142,Persimmons,"Persimmon, medlar; monkey-guava (Diospyros mespiliformis), fruit pulp",125,1,0,33.9,13,,,42,2,,,0.6,,,46,0.01,,0.2,,,,,,,,,,64.5,,
367,143,Cashewapple,"Cashew, common (Anacardium occidentale), fruit, pulp, raw",53,1,0.7,12.3,252,63.33333333,,12,1.4,,,0.6,,,45,0.03,0.24,0.3,,,,,,,,,,85.6,,
368,145,Papayas,"Papaya; papaw; pawpaw5 (Carica papaya), fruit raw",32,0.4,0.1,8.3,52,79.16666667,,21,0.6,,,0.9,,,15,0.03,0.03,0.4,,,,,,,,,,90.8,,26
369,146,Fruit; tropical fresh; nes,Abyssinian-banana; false-banana; ensete; Ethiopian banana; (Ensete edule; E. ventricosum; Musa ensete),171,1.2,0.2,41.3,,,,120,5.3,,,1.6,,,,0.03,0.04,0.1,,,,,,,,,,56.3,,
370,146,Fruit; tropical fresh; nes,Abyssinian-banana; false-banana; ensete; Ethiopian banana; (Ensete edule; E. ventricosum; Musa ensete),225,0.2,0.1,55.4,,,,44,7.7,,,0.1,,,,,0.02,0,,,,,,,,,,43.7,,
371,146,Fruit; tropical fresh; nes,Abyssinian-banana; false-banana; ensete; Ethiopian banana; (Ensete edule; E. ventricosum; Musa ensete),195,1.8,0.2,46.8,,,,82,10,,,1.2,,,60,0,0.04,0.4,,,,,,,,,,49.6,,
372,146,Fruit; tropical fresh; nes,Breadfruit (Artocarpus altilis; A. communis):,109,1.5,0.3,25.4,31,0.833333333,,28,2,,,1.8,,,34,0.08,0.05,0.7,,,,,,,,,,71.9,,34
373,146,Fruit; tropical fresh; nes,"Aframomum, sp. (Aframomum, spp.), fruit, raw",40,0.9,0.5,9.1,2,,,15,1,,,,,,,,,,,,,,,,,,,88.9,,73
374,146,Fruit; tropical fresh; nes,"Arican fan palm; palmyra palm (Borassus flabellifer var. aethicpum), fruit, raw",43,0.8,0.1,10.9,5,0,,27,1,,,2,,,30,0.04,0.02,0.3,,,,,,,,,,87.6,,
375,146,Fruit; tropical fresh; nes,"African locust bean (Parkia spp.), fruit:",303,3.4,0.4,80.1,242,202.5,,124,3.6,,,12.6,,,160,1.05,0.71,1,,,,,,,,,,13.2,,
376,146,Fruit; tropical fresh; nes,"Baobab; monkey-bread (A dansonia digitata), fruit:",290,2.2,0.8,76.7,270,5.833333333,,284,7.4,,,6.8,,,118,0.37,0.06,2.1,,,,,,,,,,16,,72
377,146,Fruit; tropical fresh; nes,"Blackplum ( Vitex doniana; V.cienkowskii), fruit, raw",104,0.7,0.4,27.4,9,,,0.34,0.27,,,1.3,,,0.47,0.02,,,,,,,,,,,,70.6,,
378,146,Fruit; tropical fresh; nes,"Bushbutter-tree; native pear (Dacryodes edulis; Pachylobus edulis), fruit:",263,4.6,23.2,14.9,19,,,43,0.8,,,8.2,,,60,,,,,,,,,,,,,56.2,,26
379,146,Fruit; tropical fresh; nes,"Bushmango; muTondo (Cordylapinnata; C. africana), fruit:",70,1.4,0.1,17.8,74,25.83333333,,29,1.8,,,1.1,,,142,0.02,,0.8,,,,,,,,,,80,,53
380,146,Fruit; tropical fresh; nes,"Carambolo (Averrhoa carambola), fruit, raw",45,0.4,,11.5,39,17.5,,6,0.9,,,0.8,,,16,0.03,0.02,0.4,,,,,,,,,,87.4,,7
381,146,Fruit; tropical fresh; nes,"Cocoplu, icaco (Chrysobalanus icaco), raw Cocoplum, sp. (Chrysobalanus orbicularis), fruit:",52,0.6,0.1,13.7,19,10.83333333,,45,1.6,,,0.5,,,42,0.02,0.03,0.4,,,,,,,,,,84.9,,32
382,146,Fruit; tropical fresh; nes,"Custardapple, bullocksheart (Annona reticulata), fruit pulp",92,2.1,0.5,22.3,,,,26,0.9,,,6.6,,,32,,,,,,,,,,,,,74.2,,26
383,146,Fruit; tropical fresh; nes,"Dattock, Senegal; tallow-Détar tree (Detarium senegalense), fruit:",116,1.9,0.4,29.6,1290,13.75,,27,2.8,,,2.3,,,48,0.14,0.05,0.6,,,,,,,,,,66.9,,53
384,146,Fruit; tropical fresh; nes,"Dattock, sweet (Detarium microcarpum), pulp, dried",311,4.9,0.4,81,32,,,82,1.8,,,6.6,,,84,0.03,,,,,,,,,,,,11.1,,
385,146,Fruit; tropical fresh; nes,"Desert-date; Egyptian myrobalan (Balanites aegyptiaca), fruit:",122,2.2,0,31.9,14,,,47,,,,,,,,,,,,,,,,,,,,64,,43
386,146,Fruit; tropical fresh; nes,"Dika-nut; African mango; wild mango (Irvingia gabonensis), fruit pulp, raw",61,0.9,0.2,15.7,74,,,20,1.8,,,0.4,,,40,,,,,,,,,,,,,81.4,,
387,146,Fruit; tropical fresh; nes,"Granadilla, giant; barbardine (Passiflora quadrangularis; P. macrocarpa), fruit, raw.",77,2.6,1.9,14.5,20,,,9,0.6,,,4.9,,,36,,,,,,,,,,,,,80,,65
388,146,Fruit; tropical fresh; nes,"Granadilla, maypop; passionflower, maypop (Passiflora incarnata), fruit, raw",111,2.3,3.3,21,,,,14,1.6,,,7.3,,,43,,,,,,,,,,,,,72.5,,43
389,146,Fruit; tropical fresh; nes,"Gumvine, Guinea (Landolphia heudelotii), fruit, raw",55,0.7,0.1,14.3,12,0,,15,2,,,0.3,,,44,0.04,0.03,0.8,,,,,,,,,,84.5,,64
390,146,Fruit; tropical fresh; nes,"Gumvine, sp.; rubervine (Saba senegalensis; Landolphia senegalensis), fruit, raw",71,0.8,0.2,18.5,48,0,,51,1,,,1.3,,,28,0.15,0.03,0.5,,,,,,,,,,80,,72
391,146,Fruit; tropical fresh; nes,"Jujube, India (Zizyphus mauritiana), fruit:",97,1.9,0,25.2,58,,,51,,,,2.1,,,20,,,,,,,,,,,,,71.5,,
392,146,Fruit; tropical fresh; nes,"Marvolanut, Kaffir; marulaplum (Sclerocarya caffra):",30,0.5,0.1,7.5,68,,,6,0.1,,,0.5,,,19,0.03,0.05,0.2,,,,,,,,,,91.7,,
393,146,Fruit; tropical fresh; nes,"Mombin, yellow; hogplum; jobo (Spondias mombin; S. lutea),",42,0.8,0.2,10.6,16,116.6666667,,30,1,,,0.5,,,39,0.04,0.03,1.4,,,,,,,,,,88,,44
394,146,Fruit; tropical fresh; nes,"Myrianthus, sp. (Myrianthus spp.), fruit,",49,1.9,,11.8,,,,44,1.1,,,,,,70,,,,,,,,,,,,,85.5,,
395,146,Fruit; tropical fresh; nes,"Parinarium, gingerbreadplum; Cayor-apple, (Parinari macrophylla) fruit, raw",142,1.4,0.1,37.9,95,3.333333333,,42,1.7,,,2.4,,,54,0.03,0.08,0.7,,,,,,,,,,59.6,,60
396,146,Fruit; tropical fresh; nes,"Parinarium, sp; roughskinned-plum; greyplum; guinea-plum (Parinari excelsa), fruit, raw",117,1.3,0.2,30.9,31,24.16666667,,38,1.7,,,1.5,,,27,,,,,,,,,,,,,66.8,,
397,146,Fruit; tropical fresh; nes,"Paullinia, sp. (Paullinia pinnata), aril",69,0.7,0.6,15.2,,,,4,,,,0.3,,,171,,,,,,,,,,,,,83,,
398,146,Fruit; tropical fresh; nes,"Poisonnut, kaffirorange monkey-ball (Strychnos spinosa), fruit, raw",72,1.6,0.6,17.1,18,,,28,0.7,,,0.6,,,42,0.11,0.17,1.9,,,,,,,,,,79.7,,50
399,146,Fruit; tropical fresh; nes,"Santiria, sp.(Santiria trimera), fruit pulp, raw",72,1.3,1.2,16,22,,,46,5,,,,,,,,,,,,,,,,,,,80.8,,
400,146,Fruit; tropical fresh; nes,"Sausage-tree, common (Kigelia pinnata), fruit, raw",54,0.8,0.9,12.2,,,,,,,,4.3,,,,,,,,,,,,,,,,85.4,,
401,146,Fruit; tropical fresh; nes,"Soapberry-tree (A phania senegalensis; Sapindus senegalensis), fruit, raw",99,1.5,0,26.1,68,30,,23,3,,,0.5,,,90,0.03,,,,,,,,,,,,71.4,,43
402,146,Fruit; tropical fresh; nes,"Soursop; guanabana (Annona muricata),",60,1.5,0.1,15.2,42,0,,32,2,,,1,,,42,0.11,0.1,1.4,,,,,,,,,,82.6,,28
403,146,Fruit; tropical fresh; nes,Spanspek,19,0.5,0.1,4.6,,,,12,0.3,,,0.6,,,14,,,,,,,,,,,,,94.3,,25
404,146,Fruit; tropical fresh; nes,"Sterculia, sp. (Sterculia cordifolia; Cola cordifolia), fruit pulp",91,1.2,0,24.2,10,38.33333333,,55,2.5,,,0.4,,,47,0.01,,0.4,,,,,,,,,,73.8,,66
405,146,Fruit; tropical fresh; nes,"Sugar-plum; red cedar (Uapaca guineensis), fruit, raw",92,1.8,0.1,23.8,,,,125,,,,,,,,,,,,,,,,,,,,73.4,,
406,146,Fruit; tropical fresh; nes,"Sweetsop; sugarapple (Annona squamosa), fruit, raw",87,1.4,0.2,22.4,,,,59,,,,1.4,,,,,,,,,,,,,,,,75,,
407,146,Fruit; tropical fresh; nes,"Trichoscypha, sp.",61,0.7,0.5,15.1,75,,,42,2,,,,,,60,,,,,,,,,,,,,83.4,,
408,146,Fruit; tropical fresh; nes,"Velvet-tamarind; white tamarind (Dialium guineense), fruit pulp",294,3.4,0.1,78.4,,,,196,3.7,,,2.2,,,77,,,,,,,,,,,,,17.1,,87
409,146,Fruit; tropical fresh; nes,"Wild-apricot; wild peach, (Landolphia capensis), fruit, raw",128,1,0.2,34.2,60,,,11,0.3,,,0.8,,,8,0.03,0.53,1.9,,,,,,,,,,64,,
410,146,Fruit; tropical fresh; nes,"Wild-plum (Bequaertio-dendron magalismontanum), fruit, raw",80,0.9,0.4,20.5,14,,,20,0.7,,,1.3,,,12,0.07,0.03,1.6,,,,,,,,,,77.7,,
411,147,Fresh fruit; nes,"Avom; awom (Cleistopolis spp.), raw.",57,3,0.5,12,10,,,23,2.2,,,,,,40,,,,,,,,,,,,,84,,
412,147,Fresh fruit; nes,"Fig, broadleaf (Ficus platyphylla), fruit, raw.",56,1.9,0.1,13.7,22,,,205,4,,,3.6,,,66,0.04,0.04,0.3,,,,,,,,,,83,,
413,147,Fresh fruit; nes,"Fig, sp. (Ficus gnaphalocarpa), fruit, raw",77,1.6,1.2,17.1,15,18.33333333,,250,6,,,5.1,,,65,0.03,0.06,0.5,,,,,,,,,,78.5,,
414,147,Fresh fruit; nes,"Fig, sp. (Ficus iteophylla), fruit, raw",76,3,0.2,17.9,25,19.58333333,,290,10,,,5.8,,,75,0.04,,,,,,,,,,,,77.1,,
415,147,Fresh fruit; nes,"Lychee; litchi(Litchi sinensis; Nephelium litchi), fruit pulp",56,0.8,0.2,14.3,,,,8,0.4,,,0.5,,,22,,,,,,,,,,,,,84.2,,20
416,147,Fresh fruit; nes,"Pomegranate (Punica granatum), raw",78,1.6,0.3,19.6,,3.333333333,,12,1,,,4.5,,,37,,,,,,,,,,,,,78.1,,44
417,147,Fresh fruit; nes,"Pricklypear; Indianfig (Opuntia spp.), raw",62,1,0.4,15.4,20,,,31,0.3,,,3.9,,,27,,,,,,,,,,,,,82.9,,45
418,147,Fresh fruit; nes,"Tamarind (Tamarindus indica), fruit",68,2,0.2,16.6,8,,,60,,,,8.4,,,97,,,,,,,,,,,,,80.2,,
419,147,Fresh fruit; nes,"Treetomato (Cyphomandra betacea), fruit, raw",57,1.5,0.2,14.5,,,,71,0.7,,,4.2,,,30,,,,,,,,,,,,,82.7,,
420,156,Pimento,"Peppers, red; tabasco; (Capsicum frutescens), dried:",346,12.5,11.5,61.5,12,1187.5,,187,16.7,,,23.3,,,330,0.38,0.63,7.2,,,,,,,,,,9.8,,
421,156,Pimento,"Peppers, sweet (Capsicum annuum), fruit: Dried",331,12.8,11.9,56.2,93,236.6666667,,87,8.7,,,22.5,,,128,0.18,1.2,5.9,,,,,,,,,,13.4,,
422,156,Pimento,"Peppers, unspecified, (Capsicum spp.), fruit, Dried",347,13.8,14,54.9,180,88.33333333,,130,,,,16.4,,,190,0.63,0.27,8.3,,,,,,,,,,10.2,,
423,156,Pimento,"Allspice (Pimenta dioica; P. officinalis), leaves",118,4.2,1.3,27.1,74,306.6666667,,360,3.4,,,6.4,,,42,0.04,0.1,0.5,,,,,,,,,,64.2,,
424,156,Pimento,"Chili (Capsicum sp.), dried",312,13.9,9.4,56,,88.33333333,,538,,,,11.1,,,190,0,0.2,4.4,,,,,,,,,,12.9,,
425,157,Cloves,"Cloves (Eugenia caryophyllus), dried",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,159,Cinnamon (canella),Cinnamon (Cinnamomum zeylanicum),305,3.1,1.2,80.6,,,,470,,,,,,,,0.02,0.07,0.7,,,,,,,,,,11.8,,
