nutrient,rate,split_rest_names,iso3c
N,26,oilp,AFG
N,26,oilp,ALB
N,26,oilp,DZA
N,26,oilp,ASM
N,26,oilp,AND
N,26,oilp,AGO
N,26,oilp,AIA
N,26,oilp,ATG
N,26,oilp,ARM
N,26,oilp,ABW
N,26,oilp,AZE
N,26,oilp,BHS
N,26,oilp,BHR
N,26,oilp,BRB
N,26,oilp,BLZ
N,26,oilp,BEN
N,26,oilp,BMU
N,26,oilp,BTN
N,26,oilp,BOL
N,26,oilp,BES
N,26,oilp,BIH
N,26,oilp,BWA
N,26,oilp,IOT
N,26,oilp,VGB
N,26,oilp,BRN
N,26,oilp,BFA
N,26,oilp,BDI
N,26,oilp,KHM
N,26,oilp,CMR
N,26,oilp,CPV
N,26,oilp,CYM
N,26,oilp,CAF
N,26,oilp,TCD
N,26,oilp,CXR
N,26,oilp,CCK
N,26,oilp,COL
N,26,oilp,COM
N,26,oilp,COK
N,26,oilp,CRI
N,26,oilp,CIV
N,26,oilp,CUB
N,26,oilp,CUW
N,26,oilp,COD
N,26,oilp,DJI
N,26,oilp,DOM
N,26,oilp,DMA
N,26,oilp,ECU
N,26,oilp,SLV
N,26,oilp,GNQ
N,26,oilp,ERI
N,26,oilp,ETH
N,26,oilp,FLK
N,26,oilp,FJI
N,26,oilp,GUF
N,26,oilp,PYF
N,26,oilp,GAB
N,26,oilp,GMB
N,26,oilp,GEO
N,26,oilp,GHA
N,26,oilp,GRL
N,26,oilp,GRD
N,26,oilp,GLP
N,26,oilp,GUM
N,26,oilp,GTM
N,26,oilp,GNB
N,26,oilp,GIN
N,26,oilp,GUY
N,26,oilp,HTI
N,26,oilp,HND
N,26,oilp,ISL
N,26,oilp,IRQ
N,26,oilp,IMN
N,26,oilp,ISR
N,26,oilp,JAM
N,26,oilp,JEY
N,26,oilp,JOR
N,26,oilp,KAZ
N,26,oilp,KEN
N,26,oilp,KIR
N,26,oilp,XKO
N,26,oilp,KWT
N,26,oilp,KGZ
N,26,oilp,LAO
N,26,oilp,LBN
N,26,oilp,LSO
N,26,oilp,LBR
N,26,oilp,LBY
N,26,oilp,LIE
N,26,oilp,MKD
N,26,oilp,MDG
N,26,oilp,MWI
N,26,oilp,MDV
N,26,oilp,MLI
N,26,oilp,MHL
N,26,oilp,MTQ
N,26,oilp,MRT
N,26,oilp,MUS
N,26,oilp,MYT
N,26,oilp,FSM
N,26,oilp,MDA
N,26,oilp,MCO
N,26,oilp,MNG
N,26,oilp,MNE
N,26,oilp,MSR
N,26,oilp,MOZ
N,26,oilp,MMR
N,26,oilp,"NAM"
N,26,oilp,NRU
N,26,oilp,NPL
N,26,oilp,NCL
N,26,oilp,NIC
N,26,oilp,NER
N,26,oilp,NGA
N,26,oilp,NIU
N,26,oilp,NFK
N,26,oilp,PRK
N,26,oilp,MNP
N,26,oilp,NOR
N,26,oilp,OMN
N,26,oilp,PLW
N,26,oilp,PSE
N,26,oilp,PAN
N,26,oilp,PNG
N,26,oilp,PRY
N,26,oilp,PER
N,26,oilp,PCN
N,26,oilp,XMI
N,26,oilp,PRI
N,26,oilp,QAT
N,26,oilp,COG
N,26,oilp,REU
N,26,oilp,RWA
N,26,oilp,BLM
N,26,oilp,MAF
N,26,oilp,SHN
N,26,oilp,KNA
N,26,oilp,LCA
N,26,oilp,SPM
N,26,oilp,VCT
N,26,oilp,WSM
N,26,oilp,SMR
N,26,oilp,STP
N,26,oilp,SAU
N,26,oilp,SEN
N,26,oilp,SRB
N,26,oilp,SYC
N,26,oilp,SLE
N,26,oilp,SGP
N,26,oilp,SXM
N,26,oilp,SLB
N,26,oilp,SOM
N,26,oilp,KOR
N,26,oilp,SSD
N,26,oilp,LKA
N,26,oilp,SDN
N,26,oilp,SUR
N,26,oilp,SWZ
N,26,oilp,CHE
N,26,oilp,SYR
N,26,oilp,TWN
N,26,oilp,TJK
N,26,oilp,TZA
N,26,oilp,TLS
N,26,oilp,TGO
N,26,oilp,TKL
N,26,oilp,TON
N,26,oilp,TTO
N,26,oilp,TUN
N,26,oilp,TKM
N,26,oilp,TCA
N,26,oilp,TUV
N,26,oilp,UGA
N,26,oilp,ARE
N,26,oilp,URY
N,26,oilp,VUT
N,26,oilp,VEN
N,26,oilp,VIR
N,26,oilp,WLF
N,26,oilp,ESH
N,26,oilp,YEM
N,26,oilp,ZMB
N,26,oilp,ZWE
P2O5,50,oilp,CHN
P2O5,50,oilp,MAC
P2O5,50,oilp,HKG
P2O5,13,oilp,IND
P2O5,13,oilp,USA
P2O5,13,oilp,AUT
P2O5,13,oilp,BEL
P2O5,13,oilp,BGR
P2O5,13,oilp,HRV
P2O5,13,oilp,CYP
P2O5,13,oilp,CZE
P2O5,13,oilp,DNK
P2O5,13,oilp,EST
P2O5,13,oilp,FIN
P2O5,13,oilp,FRA
P2O5,13,oilp,DEU
P2O5,13,oilp,GRC
P2O5,13,oilp,HUN
P2O5,13,oilp,IRL
P2O5,13,oilp,ITA
P2O5,13,oilp,LVA
P2O5,13,oilp,LTU
P2O5,13,oilp,LUX
P2O5,13,oilp,MLT
P2O5,13,oilp,NLD
P2O5,13,oilp,POL
P2O5,13,oilp,PRT
P2O5,13,oilp,SVK
P2O5,13,oilp,SVN
P2O5,13,oilp,ESP
P2O5,13,oilp,SWE
P2O5,13,oilp,ROU
P2O5,13,oilp,GBR
P2O5,13,oilp,GGY
P2O5,13,oilp,FRO
P2O5,13,oilp,GIB
P2O5,13,oilp,ALA
P2O5,13,oilp,SJM
P2O5,35,oilp,BRA
P2O5,68,oilp,IDN
P2O5,13,oilp,PAK
P2O5,13,oilp,CAN
P2O5,13,oilp,RUS
P2O5,13,oilp,VNM
P2O5,53,oilp,MYS
P2O5,13,oilp,AUS
P2O5,13,oilp,TUR
P2O5,51,oilp,THA
P2O5,13,oilp,BGD
P2O5,89,oilp,MEX
P2O5,13,oilp,IRN
P2O5,13,oilp,BLR
P2O5,13,oilp,ARG
P2O5,13,oilp,EGY
P2O5,13,oilp,JPN
P2O5,13,oilp,UKR
P2O5,13,oilp,ZAF
P2O5,13,oilp,UZB
P2O5,36,oilp,PHL
P2O5,13,oilp,NZL
P2O5,13,oilp,CHL
P2O5,13,oilp,MAR
P2O5,13,oilp,AFG
P2O5,13,oilp,ALB
P2O5,13,oilp,DZA
P2O5,13,oilp,ASM
P2O5,13,oilp,AND
P2O5,13,oilp,AGO
P2O5,13,oilp,AIA
P2O5,13,oilp,ATG
P2O5,13,oilp,ARM
P2O5,13,oilp,ABW
P2O5,13,oilp,AZE
P2O5,13,oilp,BHS
P2O5,13,oilp,BHR
P2O5,13,oilp,BRB
P2O5,13,oilp,BLZ
P2O5,13,oilp,BEN
P2O5,13,oilp,BMU
P2O5,13,oilp,BTN
P2O5,13,oilp,BOL
P2O5,13,oilp,BES
P2O5,13,oilp,BIH
P2O5,13,oilp,BWA
P2O5,13,oilp,IOT
P2O5,13,oilp,VGB
P2O5,13,oilp,BRN
P2O5,13,oilp,BFA
P2O5,13,oilp,BDI
P2O5,13,oilp,KHM
P2O5,13,oilp,CMR
P2O5,13,oilp,CPV
P2O5,13,oilp,CYM
P2O5,13,oilp,CAF
P2O5,13,oilp,TCD
P2O5,13,oilp,CXR
P2O5,13,oilp,CCK
P2O5,13,oilp,COL
P2O5,13,oilp,COM
P2O5,13,oilp,COK
P2O5,13,oilp,CRI
P2O5,13,oilp,CIV
P2O5,13,oilp,CUB
P2O5,13,oilp,CUW
P2O5,13,oilp,COD
P2O5,13,oilp,DJI
P2O5,13,oilp,DOM
P2O5,13,oilp,DMA
P2O5,13,oilp,ECU
P2O5,13,oilp,SLV
P2O5,13,oilp,GNQ
P2O5,13,oilp,ERI
P2O5,13,oilp,ETH
P2O5,13,oilp,FLK
P2O5,13,oilp,FJI
P2O5,13,oilp,GUF
P2O5,13,oilp,PYF
P2O5,13,oilp,GAB
P2O5,13,oilp,GMB
P2O5,13,oilp,GEO
P2O5,13,oilp,GHA
P2O5,13,oilp,GRL
P2O5,13,oilp,GRD
P2O5,13,oilp,GLP
P2O5,13,oilp,GUM
P2O5,13,oilp,GTM
P2O5,13,oilp,GNB
P2O5,13,oilp,GIN
P2O5,13,oilp,GUY
P2O5,13,oilp,HTI
P2O5,13,oilp,HND
P2O5,13,oilp,ISL
P2O5,13,oilp,IRQ
P2O5,13,oilp,IMN
P2O5,13,oilp,ISR
P2O5,13,oilp,JAM
P2O5,13,oilp,JEY
P2O5,13,oilp,JOR
P2O5,13,oilp,KAZ
P2O5,13,oilp,KEN
P2O5,13,oilp,KIR
P2O5,13,oilp,XKO
P2O5,13,oilp,KWT
P2O5,13,oilp,KGZ
P2O5,13,oilp,LAO
P2O5,13,oilp,LBN
P2O5,13,oilp,LSO
P2O5,13,oilp,LBR
P2O5,13,oilp,LBY
P2O5,13,oilp,LIE
P2O5,13,oilp,MKD
P2O5,13,oilp,MDG
P2O5,13,oilp,MWI
P2O5,13,oilp,MDV
P2O5,13,oilp,MLI
P2O5,13,oilp,MHL
P2O5,13,oilp,MTQ
P2O5,13,oilp,MRT
P2O5,13,oilp,MUS
P2O5,13,oilp,MYT
P2O5,13,oilp,FSM
P2O5,13,oilp,MDA
P2O5,13,oilp,MCO
P2O5,13,oilp,MNG
P2O5,13,oilp,MNE
P2O5,13,oilp,MSR
P2O5,13,oilp,MOZ
P2O5,13,oilp,MMR
P2O5,13,oilp,"NAM"
P2O5,13,oilp,NRU
P2O5,13,oilp,NPL
P2O5,13,oilp,NCL
P2O5,13,oilp,NIC
P2O5,13,oilp,NER
P2O5,13,oilp,NGA
P2O5,13,oilp,NIU
P2O5,13,oilp,NFK
P2O5,13,oilp,PRK
P2O5,13,oilp,MNP
P2O5,13,oilp,NOR
P2O5,13,oilp,OMN
P2O5,13,oilp,PLW
P2O5,13,oilp,PSE
P2O5,13,oilp,PAN
P2O5,13,oilp,PNG
P2O5,13,oilp,PRY
P2O5,13,oilp,PER
P2O5,13,oilp,PCN
P2O5,13,oilp,XMI
P2O5,13,oilp,PRI
P2O5,13,oilp,QAT
P2O5,13,oilp,COG
P2O5,13,oilp,REU
P2O5,13,oilp,RWA
P2O5,13,oilp,BLM
P2O5,13,oilp,MAF
P2O5,13,oilp,SHN
P2O5,13,oilp,KNA
P2O5,13,oilp,LCA
P2O5,13,oilp,SPM
P2O5,13,oilp,VCT
P2O5,13,oilp,WSM
P2O5,13,oilp,SMR
P2O5,13,oilp,STP
P2O5,13,oilp,SAU
P2O5,13,oilp,SEN
P2O5,13,oilp,SRB
P2O5,13,oilp,SYC
P2O5,13,oilp,SLE
P2O5,13,oilp,SGP
P2O5,13,oilp,SXM
P2O5,13,oilp,SLB
P2O5,13,oilp,SOM
P2O5,13,oilp,KOR
P2O5,13,oilp,SSD
P2O5,13,oilp,LKA
P2O5,13,oilp,SDN
P2O5,13,oilp,SUR
P2O5,13,oilp,SWZ
P2O5,13,oilp,CHE
P2O5,13,oilp,SYR
P2O5,13,oilp,TWN
P2O5,13,oilp,TJK
P2O5,13,oilp,TZA
P2O5,13,oilp,TLS
P2O5,13,oilp,TGO
P2O5,13,oilp,TKL
P2O5,13,oilp,TON
P2O5,13,oilp,TTO
P2O5,13,oilp,TUN
P2O5,13,oilp,TKM
P2O5,13,oilp,TCA
P2O5,13,oilp,TUV
P2O5,13,oilp,UGA
P2O5,13,oilp,ARE
P2O5,13,oilp,URY
P2O5,13,oilp,VUT
P2O5,13,oilp,VEN
P2O5,13,oilp,VIR
P2O5,13,oilp,WLF
P2O5,13,oilp,ESH
P2O5,13,oilp,YEM
P2O5,13,oilp,ZMB
P2O5,13,oilp,ZWE
K2O,13,barl,CHN
K2O,13,barl,MAC
K2O,13,barl,HKG
K2O,13,ocer,CHN
K2O,13,ocer,MAC
K2O,13,ocer,HKG
K2O,13,pmil,CHN
K2O,13,pmil,MAC
K2O,13,pmil,HKG
K2O,13,smil,CHN
K2O,13,smil,MAC
K2O,13,smil,HKG
K2O,13,sorg,CHN
K2O,13,sorg,MAC
K2O,13,sorg,HKG
K2O,8,barl,IND
K2O,8,ocer,IND
K2O,8,pmil,IND
K2O,8,smil,IND
K2O,8,sorg,IND
K2O,10,barl,USA
K2O,10,ocer,USA
K2O,10,pmil,USA
K2O,10,smil,USA
K2O,10,sorg,USA
K2O,19,barl,AUT
K2O,19,barl,BEL
K2O,19,barl,BGR
K2O,19,barl,HRV
K2O,19,barl,CYP
K2O,19,barl,CZE
K2O,19,barl,DNK
K2O,19,barl,EST
K2O,19,barl,FIN
K2O,19,barl,FRA
K2O,19,barl,DEU
K2O,19,barl,GRC
K2O,19,barl,HUN
K2O,19,barl,IRL
K2O,19,barl,ITA
K2O,19,barl,LVA
K2O,19,barl,LTU
K2O,19,barl,LUX
K2O,19,barl,MLT
K2O,19,barl,NLD
K2O,19,barl,POL
K2O,19,barl,PRT
K2O,19,barl,SVK
K2O,19,barl,SVN
K2O,19,barl,ESP
K2O,19,barl,SWE
K2O,19,barl,ROU
K2O,19,barl,GBR
K2O,19,barl,GGY
K2O,19,barl,FRO
K2O,19,barl,GIB
K2O,19,barl,ALA
K2O,19,barl,SJM
K2O,19,ocer,AUT
K2O,19,ocer,BEL
K2O,19,ocer,BGR
K2O,19,ocer,HRV
K2O,19,ocer,CYP
K2O,19,ocer,CZE
K2O,19,ocer,DNK
K2O,19,ocer,EST
K2O,19,ocer,FIN
K2O,19,ocer,FRA
K2O,19,ocer,DEU
K2O,19,ocer,GRC
K2O,19,ocer,HUN
K2O,19,ocer,IRL
K2O,19,ocer,ITA
K2O,19,ocer,LVA
K2O,19,ocer,LTU
K2O,19,ocer,LUX
K2O,19,ocer,MLT
K2O,19,ocer,NLD
K2O,19,ocer,POL
K2O,19,ocer,PRT
K2O,19,ocer,SVK
K2O,19,ocer,SVN
K2O,19,ocer,ESP
K2O,19,ocer,SWE
K2O,19,ocer,ROU
K2O,19,ocer,GBR
K2O,19,ocer,GGY
K2O,19,ocer,FRO
K2O,19,ocer,GIB
K2O,19,ocer,ALA
K2O,19,ocer,SJM
K2O,19,pmil,AUT
K2O,19,pmil,BEL
K2O,19,pmil,BGR
K2O,19,pmil,HRV
K2O,19,pmil,CYP
K2O,19,pmil,CZE
K2O,19,pmil,DNK
K2O,19,pmil,EST
K2O,19,pmil,FIN
K2O,19,pmil,FRA
K2O,19,pmil,DEU
K2O,19,pmil,GRC
K2O,19,pmil,HUN
K2O,19,pmil,IRL
K2O,19,pmil,ITA
K2O,19,pmil,LVA
K2O,19,pmil,LTU
K2O,19,pmil,LUX
K2O,19,pmil,MLT
K2O,19,pmil,NLD
K2O,19,pmil,POL
K2O,19,pmil,PRT
K2O,19,pmil,SVK
K2O,19,pmil,SVN
K2O,19,pmil,ESP
K2O,19,pmil,SWE
K2O,19,pmil,ROU
K2O,19,pmil,GBR
K2O,19,pmil,GGY
K2O,19,pmil,FRO
K2O,19,pmil,GIB
K2O,19,pmil,ALA
K2O,19,pmil,SJM
K2O,19,smil,AUT
K2O,19,smil,BEL
K2O,19,smil,BGR
K2O,19,smil,HRV
K2O,19,smil,CYP
K2O,19,smil,CZE
K2O,19,smil,DNK
K2O,19,smil,EST
K2O,19,smil,FIN
K2O,19,smil,FRA
K2O,19,smil,DEU
K2O,19,smil,GRC
K2O,19,smil,HUN
K2O,19,smil,IRL
K2O,19,smil,ITA
K2O,19,smil,LVA
K2O,19,smil,LTU
K2O,19,smil,LUX
K2O,19,smil,MLT
K2O,19,smil,NLD
K2O,19,smil,POL
K2O,19,smil,PRT
K2O,19,smil,SVK
K2O,19,smil,SVN
K2O,19,smil,ESP
K2O,19,smil,SWE
K2O,19,smil,ROU
K2O,19,smil,GBR
K2O,19,smil,GGY
K2O,19,smil,FRO
K2O,19,smil,GIB
K2O,19,smil,ALA
K2O,19,smil,SJM
K2O,19,sorg,AUT
K2O,19,sorg,BEL
K2O,19,sorg,BGR
K2O,19,sorg,HRV
K2O,19,sorg,CYP
K2O,19,sorg,CZE
K2O,19,sorg,DNK
K2O,19,sorg,EST
K2O,19,sorg,FIN
K2O,19,sorg,FRA
K2O,19,sorg,DEU
K2O,19,sorg,GRC
K2O,19,sorg,HUN
K2O,19,sorg,IRL
K2O,19,sorg,ITA
K2O,19,sorg,LVA
K2O,19,sorg,LTU
K2O,19,sorg,LUX
K2O,19,sorg,MLT
K2O,19,sorg,NLD
K2O,19,sorg,POL
K2O,19,sorg,PRT
K2O,19,sorg,SVK
K2O,19,sorg,SVN
K2O,19,sorg,ESP
K2O,19,sorg,SWE
K2O,19,sorg,ROU
K2O,19,sorg,GBR
K2O,19,sorg,GGY
K2O,19,sorg,FRO
K2O,19,sorg,GIB
K2O,19,sorg,ALA
K2O,19,sorg,SJM
K2O,26,barl,BRA
K2O,26,ocer,BRA
K2O,26,pmil,BRA
K2O,26,smil,BRA
K2O,26,sorg,BRA
K2O,1,barl,IDN
K2O,1,ocer,IDN
K2O,1,pmil,IDN
K2O,1,smil,IDN
K2O,1,sorg,IDN
K2O,0,barl,PAK
K2O,0,ocer,PAK
K2O,0,pmil,PAK
K2O,0,smil,PAK
K2O,0,sorg,PAK
K2O,12,barl,CAN
K2O,12,ocer,CAN
K2O,12,pmil,CAN
K2O,12,smil,CAN
K2O,12,sorg,CAN
K2O,3,barl,RUS
K2O,3,ocer,RUS
K2O,3,pmil,RUS
K2O,3,smil,RUS
K2O,3,sorg,RUS
K2O,0,barl,VNM
K2O,0,ocer,VNM
K2O,0,pmil,VNM
K2O,0,smil,VNM
K2O,0,sorg,VNM
K2O,1,barl,MYS
K2O,1,ocer,MYS
K2O,1,pmil,MYS
K2O,1,smil,MYS
K2O,1,sorg,MYS
K2O,2,barl,AUS
K2O,2,ocer,AUS
K2O,2,pmil,AUS
K2O,2,smil,AUS
K2O,2,sorg,AUS
K2O,1,barl,TUR
K2O,1,ocer,TUR
K2O,1,pmil,TUR
K2O,1,smil,TUR
K2O,1,sorg,TUR
K2O,9,barl,THA
K2O,9,ocer,THA
K2O,9,pmil,THA
K2O,9,smil,THA
K2O,9,sorg,THA
K2O,0,barl,BGD
K2O,0,ocer,BGD
K2O,0,pmil,BGD
K2O,0,smil,BGD
K2O,0,sorg,BGD
K2O,0,barl,MEX
K2O,0,ocer,MEX
K2O,0,pmil,MEX
K2O,0,smil,MEX
K2O,0,sorg,MEX
K2O,1,barl,IRN
K2O,1,ocer,IRN
K2O,1,pmil,IRN
K2O,1,smil,IRN
K2O,1,sorg,IRN
K2O,122,barl,BLR
K2O,122,ocer,BLR
K2O,122,pmil,BLR
K2O,122,smil,BLR
K2O,122,sorg,BLR
K2O,0,barl,ARG
K2O,0,ocer,ARG
K2O,0,pmil,ARG
K2O,0,smil,ARG
K2O,0,sorg,ARG
K2O,12,barl,EGY
K2O,12,ocer,EGY
K2O,12,pmil,EGY
K2O,12,smil,EGY
K2O,12,sorg,EGY
K2O,28,barl,JPN
K2O,28,ocer,JPN
K2O,28,pmil,JPN
K2O,28,smil,JPN
K2O,28,sorg,JPN
K2O,5,barl,UKR
K2O,5,ocer,UKR
K2O,5,pmil,UKR
K2O,5,smil,UKR
K2O,5,sorg,UKR
K2O,4,barl,ZAF
K2O,4,ocer,ZAF
K2O,4,pmil,ZAF
K2O,4,smil,ZAF
K2O,4,sorg,ZAF
K2O,4,barl,UZB
K2O,4,ocer,UZB
K2O,4,pmil,UZB
K2O,4,smil,UZB
K2O,4,sorg,UZB
K2O,0,barl,PHL
K2O,0,ocer,PHL
K2O,0,pmil,PHL
K2O,0,smil,PHL
K2O,0,sorg,PHL
K2O,39,barl,NZL
K2O,39,ocer,NZL
K2O,39,pmil,NZL
K2O,39,smil,NZL
K2O,39,sorg,NZL
K2O,14,barl,CHL
K2O,14,ocer,CHL
K2O,14,pmil,CHL
K2O,14,smil,CHL
K2O,14,sorg,CHL
K2O,1,barl,MAR
K2O,1,ocer,MAR
K2O,1,pmil,MAR
K2O,1,smil,MAR
K2O,1,sorg,MAR
K2O,1,barl,AFG
K2O,1,barl,ALB
K2O,1,barl,DZA
K2O,1,barl,ASM
K2O,1,barl,AND
K2O,1,barl,AGO
K2O,1,barl,AIA
K2O,1,barl,ATG
K2O,1,barl,ARM
K2O,1,barl,ABW
K2O,1,barl,AZE
K2O,1,barl,BHS
K2O,1,barl,BHR
K2O,1,barl,BRB
K2O,1,barl,BLZ
K2O,1,barl,BEN
K2O,1,barl,BMU
K2O,1,barl,BTN
K2O,1,barl,BOL
K2O,1,barl,BES
K2O,1,barl,BIH
K2O,1,barl,BWA
K2O,1,barl,IOT
K2O,1,barl,VGB
K2O,1,barl,BRN
K2O,1,barl,BFA
K2O,1,barl,BDI
K2O,1,barl,KHM
K2O,1,barl,CMR
K2O,1,barl,CPV
K2O,1,barl,CYM
K2O,1,barl,CAF
K2O,1,barl,TCD
K2O,1,barl,CXR
K2O,1,barl,CCK
K2O,1,barl,COL
K2O,1,barl,COM
K2O,1,barl,COK
K2O,1,barl,CRI
K2O,1,barl,CIV
K2O,1,barl,CUB
K2O,1,barl,CUW
K2O,1,barl,COD
K2O,1,barl,DJI
K2O,1,barl,DOM
K2O,1,barl,DMA
K2O,1,barl,ECU
K2O,1,barl,SLV
K2O,1,barl,GNQ
K2O,1,barl,ERI
K2O,1,barl,ETH
K2O,1,barl,FLK
K2O,1,barl,FJI
K2O,1,barl,GUF
K2O,1,barl,PYF
K2O,1,barl,GAB
K2O,1,barl,GMB
K2O,1,barl,GEO
K2O,1,barl,GHA
K2O,1,barl,GRL
K2O,1,barl,GRD
K2O,1,barl,GLP
K2O,1,barl,GUM
K2O,1,barl,GTM
K2O,1,barl,GNB
K2O,1,barl,GIN
K2O,1,barl,GUY
K2O,1,barl,HTI
K2O,1,barl,HND
K2O,1,barl,ISL
K2O,1,barl,IRQ
K2O,1,barl,IMN
K2O,1,barl,ISR
K2O,1,barl,JAM
K2O,1,barl,JEY
K2O,1,barl,JOR
K2O,1,barl,KAZ
K2O,1,barl,KEN
K2O,1,barl,KIR
K2O,1,barl,XKO
K2O,1,barl,KWT
K2O,1,barl,KGZ
K2O,1,barl,LAO
K2O,1,barl,LBN
K2O,1,barl,LSO
K2O,1,barl,LBR
K2O,1,barl,LBY
K2O,1,barl,LIE
K2O,1,barl,MKD
K2O,1,barl,MDG
K2O,1,barl,MWI
K2O,1,barl,MDV
K2O,1,barl,MLI
K2O,1,barl,MHL
K2O,1,barl,MTQ
K2O,1,barl,MRT
K2O,1,barl,MUS
K2O,1,barl,MYT
K2O,1,barl,FSM
K2O,1,barl,MDA
K2O,1,barl,MCO
K2O,1,barl,MNG
K2O,1,barl,MNE
K2O,1,barl,MSR
K2O,1,barl,MOZ
K2O,1,barl,MMR
K2O,1,barl,"NAM"
K2O,1,barl,NRU
K2O,1,barl,NPL
K2O,1,barl,NCL
K2O,1,barl,NIC
K2O,1,barl,NER
K2O,1,barl,NGA
K2O,1,barl,NIU
K2O,1,barl,NFK
K2O,1,barl,PRK
K2O,1,barl,MNP
K2O,1,barl,NOR
K2O,1,barl,OMN
K2O,1,barl,PLW
K2O,1,barl,PSE
K2O,1,barl,PAN
K2O,1,barl,PNG
K2O,1,barl,PRY
K2O,1,barl,PER
K2O,1,barl,PCN
K2O,1,barl,XMI
K2O,1,barl,PRI
K2O,1,barl,QAT
K2O,1,barl,COG
K2O,1,barl,REU
K2O,1,barl,RWA
K2O,1,barl,BLM
K2O,1,barl,MAF
K2O,1,barl,SHN
K2O,1,barl,KNA
K2O,1,barl,LCA
K2O,1,barl,SPM
K2O,1,barl,VCT
K2O,1,barl,WSM
K2O,1,barl,SMR
K2O,1,barl,STP
K2O,1,barl,SAU
K2O,1,barl,SEN
K2O,1,barl,SRB
K2O,1,barl,SYC
K2O,1,barl,SLE
K2O,1,barl,SGP
K2O,1,barl,SXM
K2O,1,barl,SLB
K2O,1,barl,SOM
K2O,1,barl,KOR
K2O,1,barl,SSD
K2O,1,barl,LKA
K2O,1,barl,SDN
K2O,1,barl,SUR
K2O,1,barl,SWZ
K2O,1,barl,CHE
K2O,1,barl,SYR
K2O,1,barl,TWN
K2O,1,barl,TJK
K2O,1,barl,TZA
K2O,1,barl,TLS
K2O,1,barl,TGO
K2O,1,barl,TKL
K2O,1,barl,TON
K2O,1,barl,TTO
K2O,1,barl,TUN
K2O,1,barl,TKM
K2O,1,barl,TCA
K2O,1,barl,TUV
K2O,1,barl,UGA
K2O,1,barl,ARE
K2O,1,barl,URY
K2O,1,barl,VUT
K2O,1,barl,VEN
K2O,1,barl,VIR
K2O,1,barl,WLF
K2O,1,barl,ESH
K2O,1,barl,YEM
K2O,1,barl,ZMB
K2O,1,barl,ZWE
K2O,1,ocer,AFG
K2O,1,ocer,ALB
K2O,1,ocer,DZA
K2O,1,ocer,ASM
K2O,1,ocer,AND
K2O,1,ocer,AGO
K2O,1,ocer,AIA
K2O,1,ocer,ATG
K2O,1,ocer,ARM
K2O,1,ocer,ABW
K2O,1,ocer,AZE
K2O,1,ocer,BHS
K2O,1,ocer,BHR
K2O,1,ocer,BRB
K2O,1,ocer,BLZ
K2O,1,ocer,BEN
K2O,1,ocer,BMU
K2O,1,ocer,BTN
K2O,1,ocer,BOL
K2O,1,ocer,BES
K2O,1,ocer,BIH
K2O,1,ocer,BWA
K2O,1,ocer,IOT
K2O,1,ocer,VGB
K2O,1,ocer,BRN
K2O,1,ocer,BFA
K2O,1,ocer,BDI
K2O,1,ocer,KHM
K2O,1,ocer,CMR
K2O,1,ocer,CPV
K2O,1,ocer,CYM
K2O,1,ocer,CAF
K2O,1,ocer,TCD
K2O,1,ocer,CXR
K2O,1,ocer,CCK
K2O,1,ocer,COL
K2O,1,ocer,COM
K2O,1,ocer,COK
K2O,1,ocer,CRI
K2O,1,ocer,CIV
K2O,1,ocer,CUB
K2O,1,ocer,CUW
K2O,1,ocer,COD
K2O,1,ocer,DJI
K2O,1,ocer,DOM
K2O,1,ocer,DMA
K2O,1,ocer,ECU
K2O,1,ocer,SLV
K2O,1,ocer,GNQ
K2O,1,ocer,ERI
K2O,1,ocer,ETH
K2O,1,ocer,FLK
K2O,1,ocer,FJI
K2O,1,ocer,GUF
K2O,1,ocer,PYF
K2O,1,ocer,GAB
K2O,1,ocer,GMB
K2O,1,ocer,GEO
K2O,1,ocer,GHA
K2O,1,ocer,GRL
K2O,1,ocer,GRD
K2O,1,ocer,GLP
K2O,1,ocer,GUM
K2O,1,ocer,GTM
K2O,1,ocer,GNB
K2O,1,ocer,GIN
K2O,1,ocer,GUY
K2O,1,ocer,HTI
K2O,1,ocer,HND
K2O,1,ocer,ISL
K2O,1,ocer,IRQ
K2O,1,ocer,IMN
K2O,1,ocer,ISR
K2O,1,ocer,JAM
K2O,1,ocer,JEY
K2O,1,ocer,JOR
K2O,1,ocer,KAZ
K2O,1,ocer,KEN
K2O,1,ocer,KIR
K2O,1,ocer,XKO
K2O,1,ocer,KWT
K2O,1,ocer,KGZ
K2O,1,ocer,LAO
K2O,1,ocer,LBN
K2O,1,ocer,LSO
K2O,1,ocer,LBR
K2O,1,ocer,LBY
K2O,1,ocer,LIE
K2O,1,ocer,MKD
K2O,1,ocer,MDG
K2O,1,ocer,MWI
K2O,1,ocer,MDV
K2O,1,ocer,MLI
K2O,1,ocer,MHL
K2O,1,ocer,MTQ
K2O,1,ocer,MRT
K2O,1,ocer,MUS
K2O,1,ocer,MYT
K2O,1,ocer,FSM
K2O,1,ocer,MDA
K2O,1,ocer,MCO
K2O,1,ocer,MNG
K2O,1,ocer,MNE
K2O,1,ocer,MSR
K2O,1,ocer,MOZ
K2O,1,ocer,MMR
K2O,1,ocer,"NAM"
K2O,1,ocer,NRU
K2O,1,ocer,NPL
K2O,1,ocer,NCL
K2O,1,ocer,NIC
K2O,1,ocer,NER
K2O,1,ocer,NGA
