iso3c,split_rest_names,nutrient,prod_system,weighting,t_per_ha,harvested_area,total_nutrient,prop_nutrient,country_application,reported_by_fao,allocated_nutrient
SRB,tnut,K2O,I,2,0.095,17.129122130572796,3.254533204808831,9.328879680204042e-5,48239.79832109347,Yes,4.500232743347899
SRB,toba,K2O,H,1,0.07690000000000001,6148.599998779595,472.8273399061509,0.013553247381154057,48239.79832109347,Yes,653.80592026276
SRB,toba,K2O,I,2,0.07690000000000001,46.80000001192093,7.197840001833439,2.0632078122677507e-4,48239.79832109347,Yes,9.952872875830078
SYC,acof,N,H,1,0.032850000000000004,0,0,0,50.48,Yes,0
SYC,acof,N,I,2,0.032850000000000004,0,0,0,50.48,Yes,0
SYC,bean,N,H,1,0.0147,0,0,0,50.48,Yes,0
SYC,bean,N,I,2,0.0147,0,0,0,50.48,Yes,0
SYC,chic,N,H,1,0.075,0,0,0,50.48,Yes,0
SYC,chic,N,I,2,0.075,0,0,0,50.48,Yes,0
SYC,coco,N,H,1,0.07928571428571429,0,0,0,50.48,Yes,0
SYC,coco,N,I,2,0.07928571428571429,0,0,0,50.48,Yes,0
SYC,cowp,N,H,1,5e-4,0,0,0,50.48,Yes,0
SYC,cowp,N,I,2,5e-4,0,0,0,50.48,Yes,0
SYC,fodd,N,H,1,0.0136,0,0,0,50.48,Yes,0
SYC,fodd,N,I,2,0.0136,0,0,0,50.48,Yes,0
SYC,lent,N,H,1,0.0357,0,0,0,50.48,Yes,0
SYC,lent,N,I,2,0.0357,0,0,0,50.48,Yes,0
SYC,opul,N,H,1,0.010366666666666666,0,0,0,50.48,Yes,0
SYC,opul,N,I,2,0.010366666666666666,0,0,0,50.48,Yes,0
SYC,othr,N,H,1,0.03473333333333333,0,0,0,50.48,Yes,0
SYC,othr,N,I,2,0.03473333333333333,0,0,0,50.48,Yes,0
SYC,pige,N,H,1,0.0145,0,0,0,50.48,Yes,0
SYC,pige,N,I,2,0.0145,0,0,0,50.48,Yes,0
SYC,rcof,N,H,1,0.032850000000000004,0,0,0,50.48,Yes,0
SYC,rcof,N,I,2,0.032850000000000004,0,0,0,50.48,Yes,0
SYC,spis,N,H,1,0.2499,0,0,0,50.48,Yes,0
SYC,spis,N,I,2,0.2499,0,0,0,50.48,Yes,0
SYC,teas,N,H,1,0.035,0,0,0,50.48,Yes,0
SYC,teas,N,I,2,0.035,0,0,0,50.48,Yes,0
SYC,tnut,N,H,1,0.0714,0,0,0,50.48,Yes,0
SYC,tnut,N,I,2,0.0714,0,0,0,50.48,Yes,0
SYC,toba,N,H,1,0.0314,0,0,0,50.48,Yes,0
SYC,toba,N,I,2,0.0314,0,0,0,50.48,Yes,0
SYC,acof,P2O5,H,1,0.01285,0,0,0,22.03,Yes,0
SYC,acof,P2O5,I,2,0.01285,0,0,0,22.03,Yes,0
SYC,bean,P2O5,H,1,0.0207,0,0,0,22.03,Yes,0
SYC,bean,P2O5,I,2,0.0207,0,0,0,22.03,Yes,0
SYC,chic,P2O5,H,1,0.01,0,0,0,22.03,Yes,0
SYC,chic,P2O5,I,2,0.01,0,0,0,22.03,Yes,0
SYC,coco,P2O5,H,1,0.0425,0,0,0,22.03,Yes,0
SYC,coco,P2O5,I,2,0.0425,0,0,0,22.03,Yes,0
SYC,cowp,P2O5,H,1,6e-4,0,0,0,22.03,Yes,0
SYC,cowp,P2O5,I,2,6e-4,0,0,0,22.03,Yes,0
SYC,fodd,P2O5,H,1,0.0522,0,0,0,22.03,Yes,0
SYC,fodd,P2O5,I,2,0.0522,0,0,0,22.03,Yes,0
SYC,lent,P2O5,H,1,0.0714,0,0,0,22.03,Yes,0
SYC,lent,P2O5,I,2,0.0714,0,0,0,22.03,Yes,0
SYC,opul,P2O5,H,1,0.014266666666666665,0,0,0,22.03,Yes,0
SYC,opul,P2O5,I,2,0.014266666666666665,0,0,0,22.03,Yes,0
SYC,othr,P2O5,H,1,0.02022222222222222,0,0,0,22.03,Yes,0
SYC,othr,P2O5,I,2,0.02022222222222222,0,0,0,22.03,Yes,0
SYC,pige,P2O5,H,1,0.0108,0,0,0,22.03,Yes,0
SYC,pige,P2O5,I,2,0.0108,0,0,0,22.03,Yes,0
SYC,rcof,P2O5,H,1,0.01285,0,0,0,22.03,Yes,0
SYC,rcof,P2O5,I,2,0.01285,0,0,0,22.03,Yes,0
SYC,spis,P2O5,H,1,0.0536,0,0,0,22.03,Yes,0
SYC,spis,P2O5,I,2,0.0536,0,0,0,22.03,Yes,0
SYC,teas,P2O5,H,1,0.015,0,0,0,22.03,Yes,0
SYC,teas,P2O5,I,2,0.015,0,0,0,22.03,Yes,0
SYC,tnut,P2O5,H,1,0.0357,0,0,0,22.03,Yes,0
SYC,tnut,P2O5,I,2,0.0357,0,0,0,22.03,Yes,0
SYC,toba,P2O5,H,1,0.047,0,0,0,22.03,Yes,0
SYC,toba,P2O5,I,2,0.047,0,0,0,22.03,Yes,0
SYC,acof,K2O,H,1,0.02,0,0,0,24.39,Yes,0
SYC,acof,K2O,I,2,0.02,0,0,0,24.39,Yes,0
SYC,bean,K2O,H,1,0.0064,0,0,0,24.39,Yes,0
SYC,bean,K2O,I,2,0.0064,0,0,0,24.39,Yes,0
SYC,chic,K2O,H,1,0,0,0,0,24.39,Yes,0
SYC,chic,K2O,I,2,0,0,0,0,24.39,Yes,0
SYC,coco,K2O,H,1,0.05071428571428572,0,0,0,24.39,Yes,0
SYC,coco,K2O,I,2,0.05071428571428572,0,0,0,24.39,Yes,0
SYC,cowp,K2O,H,1,0.025928571428571426,0,0,0,24.39,Yes,0
SYC,cowp,K2O,I,2,0.025928571428571426,0,0,0,24.39,Yes,0
SYC,fodd,K2O,H,1,0.0214,0,0,0,24.39,Yes,0
SYC,fodd,K2O,I,2,0.0214,0,0,0,24.39,Yes,0
SYC,lent,K2O,H,1,0.0571,0,0,0,24.39,Yes,0
SYC,lent,K2O,I,2,0.0571,0,0,0,24.39,Yes,0
SYC,opul,K2O,H,1,0.01,0,0,0,24.39,Yes,0
SYC,opul,K2O,I,2,0.01,0,0,0,24.39,Yes,0
SYC,othr,K2O,H,1,0.02606666666666666,0,0,0,24.39,Yes,0
SYC,othr,K2O,I,2,0.02606666666666666,0,0,0,24.39,Yes,0
SYC,pige,K2O,H,1,4e-4,0,0,0,24.39,Yes,0
SYC,pige,K2O,I,2,4e-4,0,0,0,24.39,Yes,0
SYC,rcof,K2O,H,1,0.02,0,0,0,24.39,Yes,0
SYC,rcof,K2O,I,2,0.02,0,0,0,24.39,Yes,0
SYC,spis,K2O,H,1,0.0571,0,0,0,24.39,Yes,0
SYC,spis,K2O,I,2,0.0571,0,0,0,24.39,Yes,0
SYC,teas,K2O,H,1,0.015,0,0,0,24.39,Yes,0
SYC,teas,K2O,I,2,0.015,0,0,0,24.39,Yes,0
SYC,tnut,K2O,H,1,0.0571,0,0,0,24.39,Yes,0
SYC,tnut,K2O,I,2,0.0571,0,0,0,24.39,Yes,0
SYC,toba,K2O,H,1,0.040600000000000004,0,0,0,24.39,Yes,0
SYC,toba,K2O,I,2,0.040600000000000004,0,0,0,24.39,Yes,0
SLE,acof,N,H,1,0.03,0,0,0,NA,No,0
SLE,acof,N,I,2,0.03,0,0,0,NA,No,0
SLE,bean,N,H,1,0.0147,0,0,0,NA,No,0
SLE,bean,N,I,2,0.0147,0,0,0,NA,No,0
SLE,chic,N,H,1,0.075,0,0,0,NA,No,0
SLE,chic,N,I,2,0.075,0,0,0,NA,No,0
SLE,coco,N,H,1,0.07928571428571429,23317.800014525652,1848.7684297231053,0.22379813935975748,NA,No,1848.7684297231053
SLE,coco,N,I,2,0.07928571428571429,0,0,0,NA,No,0
SLE,cowp,N,H,1,5e-4,0,0,0,NA,No,0
SLE,cowp,N,I,2,5e-4,0,0,0,NA,No,0
SLE,fodd,N,H,1,0.0136,0,0,0,NA,No,0
SLE,fodd,N,I,2,0.0136,0,0,0,NA,No,0
SLE,lent,N,H,1,0.0357,0,0,0,NA,No,0
SLE,lent,N,I,2,0.0357,0,0,0,NA,No,0
SLE,opul,N,H,1,0.010366666666666666,40800.40003345907,422.96414701352563,0.05120089006046648,NA,No,422.96414701352563
SLE,opul,N,I,2,0.010366666666666666,0,0,0,NA,No,0
SLE,othr,N,H,1,0.03473333333333333,0,0,0,NA,No,0
SLE,othr,N,I,2,0.03473333333333333,0,0,0,NA,No,0
SLE,pige,N,H,1,0.0145,0,0,0,NA,No,0
SLE,pige,N,I,2,0.0145,0,0,0,NA,No,0
SLE,rcof,N,H,1,0.03,7202.09999589622,216.0629998768866,0.02615497786500871,NA,No,216.0629998768866
SLE,rcof,N,I,2,0.03,0,0,0,NA,No,0
SLE,spis,N,H,1,0.2499,4813.545422591269,1202.905001105558,0.14561472207435458,NA,No,1202.905001105558
SLE,spis,N,I,2,0.2499,0.18011227250099182,0.09002011379599571,1.0897164646799406e-5,NA,No,0.09002011379599571
SLE,teas,N,H,1,0.035,0,0,0,NA,No,0
SLE,teas,N,I,2,0.035,0,0,0,NA,No,0
SLE,tnut,N,H,1,0.0714,5876.554574757814,419.585996637708,0.05079195633116287,NA,No,419.585996637708
SLE,tnut,N,I,2,0.0714,0.21988773345947263,0.031399968338012695,3.8010463490308663e-6,NA,No,0.031399968338012695
SLE,toba,N,H,1,0.03,41.80000062286854,1.254000018686056,1.517999044266853e-4,NA,No,1.254000018686056
SLE,toba,N,I,2,0.03,0,0,0,NA,No,0
SLE,acof,P2O5,H,1,0.02,0,0,0,NA,No,0
SLE,acof,P2O5,I,2,0.02,0,0,0,NA,No,0
SLE,bean,P2O5,H,1,0.0207,0,0,0,NA,No,0
SLE,bean,P2O5,I,2,0.0207,0,0,0,NA,No,0
SLE,chic,P2O5,H,1,0.01,0,0,0,NA,No,0
SLE,chic,P2O5,I,2,0.01,0,0,0,NA,No,0
SLE,coco,P2O5,H,1,0.0425,23317.800014525652,991.0065006173403,0.24995103513900996,NA,No,991.0065006173403
SLE,coco,P2O5,I,2,0.0425,0,0,0,NA,No,0
SLE,cowp,P2O5,H,1,6e-4,0,0,0,NA,No,0
SLE,cowp,P2O5,I,2,6e-4,0,0,0,NA,No,0
SLE,fodd,P2O5,H,1,0.0522,0,0,0,NA,No,0
SLE,fodd,P2O5,I,2,0.0522,0,0,0,NA,No,0
SLE,lent,P2O5,H,1,0.0714,0,0,0,NA,No,0
SLE,lent,P2O5,I,2,0.0714,0,0,0,NA,No,0
SLE,opul,P2O5,H,1,0.014266666666666665,40800.40003345907,582.0857071440159,0.1468132902757304,NA,No,582.0857071440159
SLE,opul,P2O5,I,2,0.014266666666666665,0,0,0,NA,No,0
SLE,othr,P2O5,H,1,0.02022222222222222,0,0,0,NA,No,0
SLE,othr,P2O5,I,2,0.02022222222222222,0,0,0,NA,No,0
SLE,pige,P2O5,H,1,0.0108,0,0,0,NA,No,0
SLE,pige,P2O5,I,2,0.0108,0,0,0,NA,No,0
SLE,rcof,P2O5,H,1,0.02,7202.09999589622,144.04199991792441,0.03633018245647259,NA,No,144.04199991792441
SLE,rcof,P2O5,I,2,0.02,0,0,0,NA,No,0
SLE,spis,P2O5,H,1,0.0536,4813.545422591269,258.00603465089205,0.06507411948653098,NA,No,258.00603465089205
SLE,spis,P2O5,I,2,0.0536,0.18011227250099182,0.019308035612106325,4.8698605758292025e-6,NA,No,0.019308035612106325
SLE,teas,P2O5,H,1,0.015,0,0,0,NA,No,0
SLE,teas,P2O5,I,2,0.015,0,0,0,NA,No,0
SLE,tnut,P2O5,H,1,0.0357,5876.554574757814,209.792998318854,0.05291385784255529,NA,No,209.792998318854
SLE,tnut,P2O5,I,2,0.0357,0.21988773345947263,0.015699984169006347,3.959840114332889e-6,NA,No,0.015699984169006347
SLE,toba,P2O5,H,1,0.01,41.80000062286854,0.4180000062286854,1.0542769818350106e-4,NA,No,0.4180000062286854
SLE,toba,P2O5,I,2,0.01,0,0,0,NA,No,0
SLE,acof,K2O,H,1,0.01,0,0,0,NA,No,0
SLE,acof,K2O,I,2,0.01,0,0,0,NA,No,0
SLE,bean,K2O,H,1,0.0064,0,0,0,NA,No,0
SLE,bean,K2O,I,2,0.0064,0,0,0,NA,No,0
SLE,chic,K2O,H,1,0,0,0,0,NA,No,0
SLE,chic,K2O,I,2,0,0,0,0,NA,No,0
SLE,coco,K2O,H,1,0.05071428571428572,23317.800014525652,1182.5455721652295,0.29351474661494664,NA,No,1182.5455721652295
SLE,coco,K2O,I,2,0.05071428571428572,0,0,0,NA,No,0
SLE,cowp,K2O,H,1,0.011666666666666665,0,0,0,NA,No,0
SLE,cowp,K2O,I,2,0.011666666666666665,0,0,0,NA,No,0
SLE,fodd,K2O,H,1,0.0214,0,0,0,NA,No,0
SLE,fodd,K2O,I,2,0.0214,0,0,0,NA,No,0
SLE,lent,K2O,H,1,0.0571,0,0,0,NA,No,0
SLE,lent,K2O,I,2,0.0571,0,0,0,NA,No,0
SLE,opul,K2O,H,1,0.01,40800.40003345907,408.00400033459067,0.10126898581745258,NA,No,408.00400033459067
SLE,opul,K2O,I,2,0.01,0,0,0,NA,No,0
SLE,othr,K2O,H,1,0.02606666666666666,0,0,0,NA,No,0
SLE,othr,K2O,I,2,0.02606666666666666,0,0,0,NA,No,0
SLE,pige,K2O,H,1,4e-4,0,0,0,NA,No,0
SLE,pige,K2O,I,2,4e-4,0,0,0,NA,No,0
SLE,rcof,K2O,H,1,0.01,7202.09999589622,72.02099995896221,0.017876034591380825,NA,No,72.02099995896221
SLE,rcof,K2O,I,2,0.01,0,0,0,NA,No,0
SLE,spis,K2O,H,1,0.0571,4813.545422591269,274.8534436299615,0.06822023671830355,NA,No,274.8534436299615
SLE,spis,K2O,I,2,0.0571,0.18011227250099182,0.020568821519613267,5.1053021368497445e-6,NA,No,0.020568821519613267
SLE,teas,K2O,H,1,0.015,0,0,0,NA,No,0
SLE,teas,K2O,I,2,0.015,0,0,0,NA,No,0
SLE,tnut,K2O,H,1,0.0571,5876.554574757814,335.5512662186712,0.08328579227620371,NA,No,335.5512662186712
SLE,tnut,K2O,I,2,0.0571,0.21988773345947263,0.025111179161071775,6.232741944286505e-6,NA,No,0.025111179161071775
SLE,toba,K2O,H,1,0.015,41.80000062286854,0.627000009343028,1.5562507966007942e-4,NA,No,0.627000009343028
SLE,toba,K2O,I,2,0.015,0,0,0,NA,No,0
SGP,acof,N,H,1,0.0707142857142857,0,0,0,0,Yes,0
SGP,acof,N,I,2,0.0707142857142857,0,0,0,0,Yes,0
SGP,bean,N,H,1,0.1375,0,0,0,0,Yes,0
SGP,bean,N,I,2,0.1375,0,0,0,0,Yes,0
SGP,chic,N,H,1,0,0,0,0,0,Yes,0
SGP,chic,N,I,2,0,0,0,0,0,Yes,0
SGP,coco,N,H,1,0.1,0,0,0,0,Yes,0
SGP,coco,N,I,2,0.1,0,0,0,0,Yes,0
SGP,cowp,N,H,1,5e-4,0,0,0,0,Yes,0
SGP,cowp,N,I,2,5e-4,0,0,0,0,Yes,0
SGP,fodd,N,H,1,0.025,0,0,0,0,Yes,0
SGP,fodd,N,I,2,0.025,0,0,0,0,Yes,0
SGP,lent,N,H,1,0.0357,0,0,0,0,Yes,0
SGP,lent,N,I,2,0.0357,0,0,0,0,Yes,0
SGP,opul,N,H,1,0.031033333333333333,0,0,0,0,Yes,0
SGP,opul,N,I,2,0.031033333333333333,0,0,0,0,Yes,0
SGP,othr,N,H,1,0.03428571428571429,0,0,0,0,Yes,0
SGP,othr,N,I,2,0.03428571428571429,0,0,0,0,Yes,0
SGP,pige,N,H,1,0.0145,0,0,0,0,Yes,0
SGP,pige,N,I,2,0.0145,0,0,0,0,Yes,0
SGP,rcof,N,H,1,0.0707142857142857,0,0,0,0,Yes,0
SGP,rcof,N,I,2,0.0707142857142857,0,0,0,0,Yes,0
SGP,spis,N,H,1,0.08875,0,0,0,0,Yes,0
SGP,spis,N,I,2,0.08875,0,0,0,0,Yes,0
SGP,teas,N,H,1,0.07416666666666667,0,0,0,0,Yes,0
SGP,teas,N,I,2,0.07416666666666667,0,0,0,0,Yes,0
SGP,tnut,N,H,1,0.10625,0,0,0,0,Yes,0
SGP,tnut,N,I,2,0.10625,0,0,0,0,Yes,0
SGP,toba,N,H,1,0.0675,0,0,0,0,Yes,0
SGP,toba,N,I,2,0.0675,0,0,0,0,Yes,0
SGP,acof,P2O5,H,1,0.05642857142857143,0,0,0,587.45,Yes,0
SGP,acof,P2O5,I,2,0.05642857142857143,0,0,0,587.45,Yes,0
SGP,bean,P2O5,H,1,0.0915,0,0,0,587.45,Yes,0
SGP,bean,P2O5,I,2,0.0915,0,0,0,587.45,Yes,0
SGP,chic,P2O5,H,1,0.06,0,0,0,587.45,Yes,0
SGP,chic,P2O5,I,2,0.06,0,0,0,587.45,Yes,0
SGP,coco,P2O5,H,1,0.055,0,0,0,587.45,Yes,0
SGP,coco,P2O5,I,2,0.055,0,0,0,587.45,Yes,0
SGP,cowp,P2O5,H,1,6e-4,0,0,0,587.45,Yes,0
SGP,cowp,P2O5,I,2,6e-4,0,0,0,587.45,Yes,0
SGP,fodd,P2O5,H,1,0.015,0,0,0,587.45,Yes,0
SGP,fodd,P2O5,I,2,0.015,0,0,0,587.45,Yes,0
SGP,lent,P2O5,H,1,0.0714,0,0,0,587.45,Yes,0
SGP,lent,P2O5,I,2,0.0714,0,0,0,587.45,Yes,0
SGP,opul,P2O5,H,1,0.07338333333333334,0,0,0,587.45,Yes,0
SGP,opul,P2O5,I,2,0.07338333333333334,0,0,0,587.45,Yes,0
SGP,othr,P2O5,H,1,0.017857142857142856,0,0,0,587.45,Yes,0
SGP,othr,P2O5,I,2,0.017857142857142856,0,0,0,587.45,Yes,0
SGP,pige,P2O5,H,1,0.0108,0,0,0,587.45,Yes,0
SGP,pige,P2O5,I,2,0.0108,0,0,0,587.45,Yes,0
SGP,rcof,P2O5,H,1,0.05642857142857143,0,0,0,587.45,Yes,0
SGP,rcof,P2O5,I,2,0.05642857142857143,0,0,0,587.45,Yes,0
SGP,spis,P2O5,H,1,0.08,0,0,0,587.45,Yes,0
SGP,spis,P2O5,I,2,0.08,0,0,0,587.45,Yes,0
SGP,teas,P2O5,H,1,0.04,0,0,0,587.45,Yes,0
SGP,teas,P2O5,I,2,0.04,0,0,0,587.45,Yes,0
SGP,tnut,P2O5,H,1,0.009699999999999999,0,0,0,587.45,Yes,0
SGP,tnut,P2O5,I,2,0.009699999999999999,0,0,0,587.45,Yes,0
SGP,toba,P2O5,H,1,0.035625,0,0,0,587.45,Yes,0
SGP,toba,P2O5,I,2,0.035625,0,0,0,587.45,Yes,0
SGP,acof,K2O,H,1,0.05142857142857143,0,0,0,0,Yes,0
SGP,acof,K2O,I,2,0.05142857142857143,0,0,0,0,Yes,0
SGP,bean,K2O,H,1,0.12,0,0,0,0,Yes,0
SGP,bean,K2O,I,2,0.12,0,0,0,0,Yes,0
SGP,chic,K2O,H,1,0,0,0,0,0,Yes,0
SGP,chic,K2O,I,2,0,0,0,0,0,Yes,0
SGP,coco,K2O,H,1,0.0575,0,0,0,0,Yes,0
SGP,coco,K2O,I,2,0.0575,0,0,0,0,Yes,0
SGP,cowp,K2O,H,1,0.0455,0,0,0,0,Yes,0
SGP,cowp,K2O,I,2,0.0455,0,0,0,0,Yes,0
SGP,fodd,K2O,H,1,0,0,0,0,0,Yes,0
SGP,fodd,K2O,I,2,0,0,0,0,0,Yes,0
SGP,lent,K2O,H,1,0.0571,0,0,0,0,Yes,0
SGP,lent,K2O,I,2,0.0571,0,0,0,0,Yes,0
SGP,opul,K2O,H,1,0.05364,0,0,0,0,Yes,0
SGP,opul,K2O,I,2,0.05364,0,0,0,0,Yes,0
SGP,othr,K2O,H,1,0.026,0,0,0,0,Yes,0
SGP,othr,K2O,I,2,0.026,0,0,0,0,Yes,0
SGP,pige,K2O,H,1,4e-4,0,0,0,0,Yes,0
SGP,pige,K2O,I,2,4e-4,0,0,0,0,Yes,0
SGP,rcof,K2O,H,1,0.05142857142857143,0,0,0,0,Yes,0
SGP,rcof,K2O,I,2,0.05142857142857143,0,0,0,0,Yes,0
SGP,spis,K2O,H,1,0.06625,0,0,0,0,Yes,0
SGP,spis,K2O,I,2,0.06625,0,0,0,0,Yes,0
SGP,teas,K2O,H,1,0.035833333333333335,0,0,0,0,Yes,0
SGP,teas,K2O,I,2,0.035833333333333335,0,0,0,0,Yes,0
SGP,tnut,K2O,H,1,0.0514,0,0,0,0,Yes,0
SGP,tnut,K2O,I,2,0.0514,0,0,0,0,Yes,0
SGP,toba,K2O,H,1,0.04875,0,0,0,0,Yes,0
SGP,toba,K2O,I,2,0.04875,0,0,0,0,Yes,0
SXM,acof,N,H,1,0.08,0,0,0,NA,No,0
SXM,acof,N,I,2,0.08,0,0,0,NA,No,0
SXM,bean,N,H,1,0.08,0,0,0,NA,No,0
SXM,bean,N,I,2,0.08,0,0,0,NA,No,0
SXM,chic,N,H,1,0.075,0,0,0,NA,No,0
SXM,chic,N,I,2,0.075,0,0,0,NA,No,0
SXM,coco,N,H,1,0.06,0,0,0,NA,No,0
SXM,coco,N,I,2,0.06,0,0,0,NA,No,0
SXM,cowp,N,H,1,5e-4,0,0,0,NA,No,0
SXM,cowp,N,I,2,5e-4,0,0,0,NA,No,0
SXM,fodd,N,H,1,0.03,0,0,0,NA,No,0
SXM,fodd,N,I,2,0.03,0,0,0,NA,No,0
SXM,lent,N,H,1,0.09,0,0,0,NA,No,0
SXM,lent,N,I,2,0.09,0,0,0,NA,No,0
SXM,opul,N,H,1,0.04,0,0,0,NA,No,0
SXM,opul,N,I,2,0.04,0,0,0,NA,No,0
SXM,othr,N,H,1,0.03473333333333333,0,0,0,NA,No,0
SXM,othr,N,I,2,0.03473333333333333,0,0,0,NA,No,0
SXM,pige,N,H,1,0.0145,0,0,0,NA,No,0
SXM,pige,N,I,2,0.0145,0,0,0,NA,No,0
SXM,rcof,N,H,1,0.08,0,0,0,NA,No,0
SXM,rcof,N,I,2,0.08,0,0,0,NA,No,0
SXM,spis,N,H,1,0.085,0,0,0,NA,No,0
SXM,spis,N,I,2,0.085,0,0,0,NA,No,0
SXM,teas,N,H,1,0.10329230769230767,0,0,0,NA,No,0
SXM,teas,N,I,2,0.10329230769230767,0,0,0,NA,No,0
SXM,tnut,N,H,1,0.1,0,0,0,NA,No,0
SXM,tnut,N,I,2,0.1,0,0,0,NA,No,0
SXM,toba,N,H,1,0.08,0,0,0,NA,No,0
SXM,toba,N,I,2,0.08,0,0,0,NA,No,0
SXM,acof,P2O5,H,1,0.04,0,0,0,NA,No,0
SXM,acof,P2O5,I,2,0.04,0,0,0,NA,No,0
SXM,bean,P2O5,H,1,0.06,0,0,0,NA,No,0
SXM,bean,P2O5,I,2,0.06,0,0,0,NA,No,0
SXM,chic,P2O5,H,1,0.01,0,0,0,NA,No,0
SXM,chic,P2O5,I,2,0.01,0,0,0,NA,No,0
SXM,coco,P2O5,H,1,0.04,0,0,0,NA,No,0
SXM,coco,P2O5,I,2,0.04,0,0,0,NA,No,0
SXM,cowp,P2O5,H,1,6e-4,0,0,0,NA,No,0
SXM,cowp,P2O5,I,2,6e-4,0,0,0,NA,No,0
SXM,fodd,P2O5,H,1,0.06,0,0,0,NA,No,0
SXM,fodd,P2O5,I,2,0.06,0,0,0,NA,No,0
SXM,lent,P2O5,H,1,0.06,0,0,0,NA,No,0
SXM,lent,P2O5,I,2,0.06,0,0,0,NA,No,0
SXM,opul,P2O5,H,1,0.08,0,0,0,NA,No,0
SXM,opul,P2O5,I,2,0.08,0,0,0,NA,No,0
SXM,othr,P2O5,H,1,0.02022222222222222,0,0,0,NA,No,0
SXM,othr,P2O5,I,2,0.02022222222222222,0,0,0,NA,No,0
SXM,pige,P2O5,H,1,0.0108,0,0,0,NA,No,0
SXM,pige,P2O5,I,2,0.0108,0,0,0,NA,No,0
SXM,rcof,P2O5,H,1,0.04,0,0,0,NA,No,0
SXM,rcof,P2O5,I,2,0.04,0,0,0,NA,No,0
SXM,spis,P2O5,H,1,0.05,0,0,0,NA,No,0
SXM,spis,P2O5,I,2,0.05,0,0,0,NA,No,0
SXM,teas,P2O5,H,1,0.03807692307692308,0,0,0,NA,No,0
SXM,teas,P2O5,I,2,0.03807692307692308,0,0,0,NA,No,0
SXM,tnut,P2O5,H,1,0.09,0,0,0,NA,No,0
SXM,tnut,P2O5,I,2,0.09,0,0,0,NA,No,0
SXM,toba,P2O5,H,1,0.06,0,0,0,NA,No,0
SXM,toba,P2O5,I,2,0.06,0,0,0,NA,No,0
SXM,acof,K2O,H,1,0.06,0,0,0,NA,No,0
SXM,acof,K2O,I,2,0.06,0,0,0,NA,No,0
SXM,bean,K2O,H,1,0.06,0,0,0,NA,No,0
SXM,bean,K2O,I,2,0.06,0,0,0,NA,No,0
SXM,chic,K2O,H,1,0,0,0,0,NA,No,0
SXM,chic,K2O,I,2,0,0,0,0,NA,No,0
SXM,coco,K2O,H,1,0.04,0,0,0,NA,No,0
SXM,coco,K2O,I,2,0.04,0,0,0,NA,No,0
SXM,cowp,K2O,H,1,0.056666666666666664,0,0,0,NA,No,0
SXM,cowp,K2O,I,2,0.056666666666666664,0,0,0,NA,No,0
SXM,fodd,K2O,H,1,0.033299999999999996,0,0,0,NA,No,0
SXM,fodd,K2O,I,2,0.033299999999999996,0,0,0,NA,No,0
SXM,lent,K2O,H,1,0.06,0,0,0,NA,No,0
SXM,lent,K2O,I,2,0.06,0,0,0,NA,No,0
SXM,opul,K2O,H,1,0.06,0,0,0,NA,No,0
SXM,opul,K2O,I,2,0.06,0,0,0,NA,No,0
SXM,othr,K2O,H,1,0.02606666666666666,0,0,0,NA,No,0
SXM,othr,K2O,I,2,0.02606666666666666,0,0,0,NA,No,0
SXM,pige,K2O,H,1,4e-4,0,0,0,NA,No,0
SXM,pige,K2O,I,2,4e-4,0,0,0,NA,No,0
SXM,rcof,K2O,H,1,0.06,0,0,0,NA,No,0
SXM,rcof,K2O,I,2,0.06,0,0,0,NA,No,0
SXM,spis,K2O,H,1,0.04,0,0,0,NA,No,0
SXM,spis,K2O,I,2,0.04,0,0,0,NA,No,0
SXM,teas,K2O,H,1,0.044746153846153845,0,0,0,NA,No,0
SXM,teas,K2O,I,2,0.044746153846153845,0,0,0,NA,No,0
SXM,tnut,K2O,H,1,0.09,0,0,0,NA,No,0
SXM,tnut,K2O,I,2,0.09,0,0,0,NA,No,0
SXM,toba,K2O,H,1,0.06,0,0,0,NA,No,0
SXM,toba,K2O,I,2,0.06,0,0,0,NA,No,0
SVK,acof,N,H,1,0.07987999999999999,0,0,0,101341.53105,Yes,0
SVK,acof,N,I,2,0.07987999999999999,0,0,0,101341.53105,Yes,0
SVK,bean,N,H,1,0.0455,5.100000075995922,0.23205000345781446,1.9547741121611277e-6,101341.53105,Yes,0.19809980138331312
SVK,bean,N,I,2,0.0455,15.80000038444996,1.4378000349849465,1.2111933828796023e-5,101341.53105,Yes,1.2274419181864777
SVK,chic,N,H,1,0,33.40000066161156,0,0,101341.53105,Yes,0
SVK,chic,N,I,2,0,38.30000028014183,0,0,101341.53105,Yes,0
SVK,coco,N,H,1,0.07928571428571429,0,0,0,101341.53105,Yes,0
SVK,coco,N,I,2,0.07928571428571429,0,0,0,101341.53105,Yes,0
SVK,cowp,N,H,1,5e-4,0,0,0,101341.53105,Yes,0
SVK,cowp,N,I,2,5e-4,0,0,0,101341.53105,Yes,0
SVK,fodd,N,H,1,0.04708333333333334,177562.7066557597,8360.24410504202,0.07042615171024887,101341.53105,Yes,7137.094040276196
SVK,fodd,N,I,2,0.04708333333333334,4592.252982394712,432.4371558421687,0.0036428224295654145,101341.53105,Yes,369.1692023554399
SVK,lent,N,H,1,0.045,40.300000712275505,1.8135000320523977,1.5276806129002548e-5,101341.53105,Yes,1.548174922667142
