iso3c,nutrient,split_rest_names,rate
BLR,K2O,rcof,50.10434782608696
BLR,K2O,spis,62.5
BLR,K2O,teas,277
BLR,K2O,tnut,95
BLR,K2O,toba,120.1
BEL,N,acof,79.88
BEL,N,bean,45.5
BEL,N,chic,0
BEL,N,coco,79.28571428571429
BEL,N,cowp,0.5
BEL,N,fodd,47.5
BEL,N,lent,45
BEL,N,opul,20
BEL,N,othr,128
BEL,N,pige,14.5
BEL,N,rcof,79.88
BEL,N,spis,104.2
BEL,N,teas,661
BEL,N,tnut,110
BEL,N,toba,16.625
BEL,P2O5,acof,41.216
BEL,P2O5,bean,60.6
BEL,P2O5,chic,60
BEL,P2O5,coco,42.5
BEL,P2O5,cowp,0.6
BEL,P2O5,fodd,10
BEL,P2O5,lent,52.5
BEL,P2O5,opul,50
BEL,P2O5,othr,42
BEL,P2O5,pige,10.8
BEL,P2O5,rcof,41.216
BEL,P2O5,spis,62.5
BEL,P2O5,teas,360
BEL,P2O5,tnut,45
BEL,P2O5,toba,35.06666666666667
BEL,K2O,acof,50.10434782608696
BEL,K2O,bean,45.5
BEL,K2O,chic,0
BEL,K2O,coco,50.714285714285715
BEL,K2O,cowp,61.125
BEL,K2O,fodd,60
BEL,K2O,lent,30
BEL,K2O,opul,70
BEL,K2O,othr,47
BEL,K2O,pige,0.4
BEL,K2O,rcof,50.10434782608696
BEL,K2O,spis,62.5
BEL,K2O,teas,277
BEL,K2O,tnut,95
BEL,K2O,toba,98.5
BLZ,N,acof,110.1
BLZ,N,bean,32.7
BLZ,N,chic,75
BLZ,N,coco,60
BLZ,N,cowp,0.5
BLZ,N,fodd,30
BLZ,N,lent,90
BLZ,N,opul,50
BLZ,N,othr,34.733333333333334
BLZ,N,pige,14.5
BLZ,N,rcof,110.1
BLZ,N,spis,85
BLZ,N,teas,103.29230769230769
BLZ,N,tnut,100
BLZ,N,toba,96
BLZ,P2O5,acof,50.666666666666664
BLZ,P2O5,bean,41.14
BLZ,P2O5,chic,10
BLZ,P2O5,coco,37.5
BLZ,P2O5,cowp,0.6
BLZ,P2O5,fodd,60
BLZ,P2O5,lent,60
BLZ,P2O5,opul,40
BLZ,P2O5,othr,20.22222222222222
BLZ,P2O5,pige,10.8
BLZ,P2O5,rcof,50.666666666666664
BLZ,P2O5,spis,50
BLZ,P2O5,teas,38.07692307692308
BLZ,P2O5,tnut,90
BLZ,P2O5,toba,90
BLZ,K2O,acof,55.4
BLZ,K2O,bean,46.666666666666664
BLZ,K2O,chic,0
BLZ,K2O,coco,35
BLZ,K2O,cowp,56.33846153846154
BLZ,K2O,fodd,33.3
BLZ,K2O,lent,60
BLZ,K2O,opul,70
BLZ,K2O,othr,26.066666666666666
BLZ,K2O,pige,0.4
BLZ,K2O,rcof,55.4
BLZ,K2O,spis,40
BLZ,K2O,teas,44.746153846153845
BLZ,K2O,tnut,90
BLZ,K2O,toba,85
BEN,N,acof,30
BEN,N,bean,14.7
BEN,N,chic,75
BEN,N,coco,79.28571428571429
BEN,N,cowp,0.5
BEN,N,fodd,13.6
BEN,N,lent,35.7
BEN,N,opul,10.366666666666667
BEN,N,othr,34.733333333333334
BEN,N,pige,14.5
BEN,N,rcof,30
BEN,N,spis,249.9
BEN,N,teas,35
BEN,N,tnut,71.4
BEN,N,toba,30
BEN,P2O5,acof,20
BEN,P2O5,bean,20.7
BEN,P2O5,chic,10
BEN,P2O5,coco,42.5
BEN,P2O5,cowp,0.6
BEN,P2O5,fodd,52.2
BEN,P2O5,lent,71.4
BEN,P2O5,opul,14.266666666666666
BEN,P2O5,othr,20.22222222222222
BEN,P2O5,pige,10.8
BEN,P2O5,rcof,20
BEN,P2O5,spis,53.6
BEN,P2O5,teas,15
BEN,P2O5,tnut,35.7
BEN,P2O5,toba,10
BEN,K2O,acof,10
BEN,K2O,bean,6.4
BEN,K2O,chic,0
BEN,K2O,coco,50.714285714285715
BEN,K2O,cowp,11.666666666666666
BEN,K2O,fodd,21.4
BEN,K2O,lent,57.1
BEN,K2O,opul,10
BEN,K2O,othr,26.066666666666666
BEN,K2O,pige,0.4
BEN,K2O,rcof,10
BEN,K2O,spis,57.1
BEN,K2O,teas,15
BEN,K2O,tnut,57.1
BEN,K2O,toba,15
BMU,N,acof,103.12307692307692
BMU,N,bean,80
BMU,N,chic,75
BMU,N,coco,71.11111111111111
BMU,N,cowp,0.5
BMU,N,fodd,30
BMU,N,lent,90
BMU,N,opul,40
BMU,N,othr,64
BMU,N,pige,14.5
BMU,N,rcof,103.12307692307692
BMU,N,spis,85
BMU,N,teas,661
BMU,N,tnut,100
BMU,N,toba,100
BMU,P2O5,acof,43.38461538461539
BMU,P2O5,bean,40
BMU,P2O5,chic,10
BMU,P2O5,coco,35
BMU,P2O5,cowp,0.6
BMU,P2O5,fodd,60
BMU,P2O5,lent,60
BMU,P2O5,opul,56.5
BMU,P2O5,othr,21
BMU,P2O5,pige,10.8
BMU,P2O5,rcof,43.38461538461539
BMU,P2O5,spis,50
BMU,P2O5,teas,360
BMU,P2O5,tnut,90
BMU,P2O5,toba,120
BMU,K2O,acof,60.2
BMU,K2O,bean,60
BMU,K2O,chic,0
BMU,K2O,coco,40
BMU,K2O,cowp,107.5
BMU,K2O,fodd,48.49880952380953
BMU,K2O,lent,60
BMU,K2O,opul,52.22222222222222
BMU,K2O,othr,23.5
BMU,K2O,pige,0.4
BMU,K2O,rcof,60.2
BMU,K2O,spis,40
BMU,K2O,teas,277
BMU,K2O,tnut,90
BMU,K2O,toba,220
BTN,N,acof,70.71428571428571
BTN,N,bean,137.5
BTN,N,chic,0
BTN,N,coco,100
BTN,N,cowp,0.5
BTN,N,fodd,37.4
BTN,N,lent,35.7
BTN,N,opul,5
BTN,N,othr,12.6
BTN,N,pige,14.5
BTN,N,rcof,70.71428571428571
BTN,N,spis,109
BTN,N,teas,210.6
BTN,N,tnut,106.25
BTN,N,toba,44.8
BTN,P2O5,acof,56.42857142857143
BTN,P2O5,bean,91.5
BTN,P2O5,chic,60
BTN,P2O5,coco,55
BTN,P2O5,cowp,0.6
BTN,P2O5,fodd,8.7
BTN,P2O5,lent,71.4
BTN,P2O5,opul,2
BTN,P2O5,othr,12
BTN,P2O5,pige,10.8
BTN,P2O5,rcof,56.42857142857143
BTN,P2O5,spis,86.4
BTN,P2O5,teas,36.5
BTN,P2O5,tnut,9.7
BTN,P2O5,toba,74.6
BTN,K2O,acof,51.42857142857143
BTN,K2O,bean,120
BTN,K2O,chic,0
BTN,K2O,coco,57.5
BTN,K2O,cowp,42.3
BTN,K2O,fodd,1.1
BTN,K2O,lent,57.1
BTN,K2O,opul,53.64
BTN,K2O,othr,12.6
BTN,K2O,pige,0.4
BTN,K2O,rcof,51.42857142857143
BTN,K2O,spis,82.8
BTN,K2O,teas,122.8
BTN,K2O,tnut,51.4
BTN,K2O,toba,74.6
BOL,N,acof,20
BOL,N,bean,36.666666666666664
BOL,N,chic,75
BOL,N,coco,85
BOL,N,cowp,0.5
BOL,N,fodd,30
BOL,N,lent,90
BOL,N,opul,36.666666666666664
BOL,N,othr,34.733333333333334
BOL,N,pige,14.5
BOL,N,rcof,20
BOL,N,spis,85
BOL,N,teas,103.29230769230769
BOL,N,tnut,100
BOL,N,toba,71.66666666666667
BOL,P2O5,acof,10
BOL,P2O5,bean,46.666666666666664
BOL,P2O5,chic,10
BOL,P2O5,coco,31.25
BOL,P2O5,cowp,0.6
BOL,P2O5,fodd,60
BOL,P2O5,lent,60
BOL,P2O5,opul,57.857142857142854
BOL,P2O5,othr,20.22222222222222
BOL,P2O5,pige,10.8
BOL,P2O5,rcof,10
BOL,P2O5,spis,50
BOL,P2O5,teas,38.07692307692308
BOL,P2O5,tnut,90
BOL,P2O5,toba,28.333333333333332
BOL,K2O,acof,66
BOL,K2O,bean,20
BOL,K2O,chic,0
BOL,K2O,coco,45
BOL,K2O,cowp,48.148148148148145
BOL,K2O,fodd,33.3
BOL,K2O,lent,60
BOL,K2O,opul,45
BOL,K2O,othr,26.066666666666666
BOL,K2O,pige,0.4
BOL,K2O,rcof,66
BOL,K2O,spis,40
BOL,K2O,teas,44.746153846153845
BOL,K2O,tnut,90
BOL,K2O,toba,32.5
BES,N,acof,80
BES,N,bean,80
BES,N,chic,75
BES,N,coco,60
BES,N,cowp,0.5
BES,N,fodd,30
BES,N,lent,90
BES,N,opul,40
BES,N,othr,34.733333333333334
BES,N,pige,14.5
BES,N,rcof,80
BES,N,spis,85
BES,N,teas,103.29230769230769
BES,N,tnut,100
BES,N,toba,80
BES,P2O5,acof,40
BES,P2O5,bean,60
BES,P2O5,chic,10
BES,P2O5,coco,40
BES,P2O5,cowp,0.6
BES,P2O5,fodd,60
BES,P2O5,lent,60
BES,P2O5,opul,80
BES,P2O5,othr,20.22222222222222
BES,P2O5,pige,10.8
BES,P2O5,rcof,40
BES,P2O5,spis,50
BES,P2O5,teas,38.07692307692308
BES,P2O5,tnut,90
BES,P2O5,toba,60
BES,K2O,acof,60
BES,K2O,bean,60
BES,K2O,chic,0
BES,K2O,coco,40
BES,K2O,cowp,56.666666666666664
BES,K2O,fodd,33.3
BES,K2O,lent,60
BES,K2O,opul,60
BES,K2O,othr,26.066666666666666
BES,K2O,pige,0.4
BES,K2O,rcof,60
BES,K2O,spis,40
BES,K2O,teas,44.746153846153845
BES,K2O,tnut,90
BES,K2O,toba,60
BIH,N,acof,79.88
BIH,N,bean,45.5
BIH,N,chic,0
BIH,N,coco,79.28571428571429
BIH,N,cowp,0.5
BIH,N,fodd,44.94
BIH,N,lent,45
BIH,N,opul,32.43
BIH,N,othr,128
BIH,N,pige,14.5
BIH,N,rcof,79.88
BIH,N,spis,104.2
BIH,N,teas,661
BIH,N,tnut,110
BIH,N,toba,15.2
BIH,P2O5,acof,41.216
BIH,P2O5,bean,60.6
BIH,P2O5,chic,60
BIH,P2O5,coco,42.5
BIH,P2O5,cowp,0.6
BIH,P2O5,fodd,24.36
BIH,P2O5,lent,52.5
BIH,P2O5,opul,27.45
BIH,P2O5,othr,42
BIH,P2O5,pige,10.8
BIH,P2O5,rcof,41.216
BIH,P2O5,spis,62.5
BIH,P2O5,teas,360
BIH,P2O5,tnut,45
BIH,P2O5,toba,35.75
BIH,K2O,acof,50.10434782608696
BIH,K2O,bean,45.5
BIH,K2O,chic,0
BIH,K2O,coco,50.714285714285715
BIH,K2O,cowp,35.59375
BIH,K2O,fodd,35.74375
BIH,K2O,lent,30
BIH,K2O,opul,19.85
BIH,K2O,othr,47
BIH,K2O,pige,0.4
BIH,K2O,rcof,50.10434782608696
BIH,K2O,spis,62.5
BIH,K2O,teas,277
BIH,K2O,tnut,95
BIH,K2O,toba,76.9
BWA,N,acof,32.28
BWA,N,bean,14.7
BWA,N,chic,75
BWA,N,coco,79.28571428571429
BWA,N,cowp,0.5
BWA,N,fodd,13.6
BWA,N,lent,35.7
BWA,N,opul,10.366666666666667
BWA,N,othr,34.733333333333334
BWA,N,pige,14.5
BWA,N,rcof,32.28
BWA,N,spis,249.9
BWA,N,teas,35
BWA,N,tnut,71.4
BWA,N,toba,31.166666666666668
BWA,P2O5,acof,14.28
BWA,P2O5,bean,20.7
BWA,P2O5,chic,10
BWA,P2O5,coco,42.5
BWA,P2O5,cowp,0.6
BWA,P2O5,fodd,52.2
BWA,P2O5,lent,71.4
BWA,P2O5,opul,14.266666666666666
BWA,P2O5,othr,20.22222222222222
BWA,P2O5,pige,10.8
BWA,P2O5,rcof,14.28
BWA,P2O5,spis,53.6
BWA,P2O5,teas,15
BWA,P2O5,tnut,35.7
BWA,P2O5,toba,40.833333333333336
BWA,K2O,acof,17.5
BWA,K2O,bean,6.4
BWA,K2O,chic,0
BWA,K2O,coco,50.714285714285715
BWA,K2O,cowp,13.899999999999999
BWA,K2O,fodd,21.4
BWA,K2O,lent,57.1
BWA,K2O,opul,10
BWA,K2O,othr,26.066666666666666
BWA,K2O,pige,0.4
BWA,K2O,rcof,17.5
BWA,K2O,spis,57.1
BWA,K2O,teas,15
BWA,K2O,tnut,57.1
BWA,K2O,toba,36.333333333333336
BRA,N,acof,90
BRA,N,bean,36.666666666666664
BRA,N,chic,75
BRA,N,coco,80
BRA,N,cowp,0.5
BRA,N,fodd,30
BRA,N,lent,90
BRA,N,opul,36.666666666666664
BRA,N,othr,34.733333333333334
BRA,N,pige,14.5
BRA,N,rcof,90
BRA,N,spis,85
BRA,N,teas,103.29230769230769
BRA,N,tnut,100
BRA,N,toba,80
BRA,P2O5,acof,80
BRA,P2O5,bean,46.666666666666664
BRA,P2O5,chic,10
BRA,P2O5,coco,40
BRA,P2O5,cowp,0.6
BRA,P2O5,fodd,60
BRA,P2O5,lent,60
BRA,P2O5,opul,35
BRA,P2O5,othr,20.22222222222222
BRA,P2O5,pige,10.8
BRA,P2O5,rcof,80
BRA,P2O5,spis,50
BRA,P2O5,teas,38.07692307692308
BRA,P2O5,tnut,90
BRA,P2O5,toba,40
BRA,K2O,acof,50
BRA,K2O,bean,20
BRA,K2O,chic,0
BRA,K2O,coco,50
BRA,K2O,cowp,48.148148148148145
BRA,K2O,fodd,33.3
BRA,K2O,lent,60
BRA,K2O,opul,60
BRA,K2O,othr,26.066666666666666
BRA,K2O,pige,0.4
BRA,K2O,rcof,50
BRA,K2O,spis,40
BRA,K2O,teas,44.746153846153845
BRA,K2O,tnut,90
BRA,K2O,toba,40
IOT,N,acof,32.85
IOT,N,bean,14.7
IOT,N,chic,75
IOT,N,coco,79.28571428571429
IOT,N,cowp,0.5
IOT,N,fodd,13.6
IOT,N,lent,35.7
IOT,N,opul,10.366666666666667
IOT,N,othr,34.733333333333334
IOT,N,pige,14.5
IOT,N,rcof,32.85
IOT,N,spis,249.9
IOT,N,teas,35
IOT,N,tnut,71.4
IOT,N,toba,31.4
IOT,P2O5,acof,12.85
IOT,P2O5,bean,20.7
IOT,P2O5,chic,10
IOT,P2O5,coco,42.5
IOT,P2O5,cowp,0.6
IOT,P2O5,fodd,52.2
IOT,P2O5,lent,71.4
IOT,P2O5,opul,14.266666666666666
IOT,P2O5,othr,20.22222222222222
IOT,P2O5,pige,10.8
IOT,P2O5,rcof,12.85
IOT,P2O5,spis,53.6
IOT,P2O5,teas,15
IOT,P2O5,tnut,35.7
IOT,P2O5,toba,47
IOT,K2O,acof,20
IOT,K2O,bean,6.4
IOT,K2O,chic,0
IOT,K2O,coco,50.714285714285715
IOT,K2O,cowp,25.928571428571427
IOT,K2O,fodd,21.4
IOT,K2O,lent,57.1
IOT,K2O,opul,10
IOT,K2O,othr,26.066666666666666
IOT,K2O,pige,0.4
IOT,K2O,rcof,20
IOT,K2O,spis,57.1
IOT,K2O,teas,15
IOT,K2O,tnut,57.1
IOT,K2O,toba,40.6
VGB,N,acof,80
VGB,N,bean,80
VGB,N,chic,75
VGB,N,coco,60
VGB,N,cowp,0.5
VGB,N,fodd,30
VGB,N,lent,90
VGB,N,opul,40
VGB,N,othr,34.733333333333334
VGB,N,pige,14.5
VGB,N,rcof,80
VGB,N,spis,85
VGB,N,teas,103.29230769230769
VGB,N,tnut,100
VGB,N,toba,80
VGB,P2O5,acof,40
VGB,P2O5,bean,60
VGB,P2O5,chic,10
VGB,P2O5,coco,40
VGB,P2O5,cowp,0.6
VGB,P2O5,fodd,60
VGB,P2O5,lent,60
VGB,P2O5,opul,80
VGB,P2O5,othr,20.22222222222222
VGB,P2O5,pige,10.8
VGB,P2O5,rcof,40
VGB,P2O5,spis,50
VGB,P2O5,teas,38.07692307692308
VGB,P2O5,tnut,90
VGB,P2O5,toba,60
VGB,K2O,acof,60
VGB,K2O,bean,60
VGB,K2O,chic,0
VGB,K2O,coco,40
VGB,K2O,cowp,56.666666666666664
VGB,K2O,fodd,33.3
VGB,K2O,lent,60
VGB,K2O,opul,60
VGB,K2O,othr,26.066666666666666
VGB,K2O,pige,0.4
VGB,K2O,rcof,60
VGB,K2O,spis,40
VGB,K2O,teas,44.746153846153845
VGB,K2O,tnut,90
VGB,K2O,toba,60
BRN,N,acof,70.71428571428571
BRN,N,bean,137.5
BRN,N,chic,0
BRN,N,coco,100
BRN,N,cowp,0.5
BRN,N,fodd,25
BRN,N,lent,35.7
BRN,N,opul,31.03333333333333
BRN,N,othr,34.285714285714285
BRN,N,pige,14.5
BRN,N,rcof,70.71428571428571
BRN,N,spis,88.75
BRN,N,teas,74.16666666666667
BRN,N,tnut,106.25
BRN,N,toba,67.5
BRN,P2O5,acof,56.42857142857143
BRN,P2O5,bean,91.5
BRN,P2O5,chic,60
BRN,P2O5,coco,55
BRN,P2O5,cowp,0.6
BRN,P2O5,fodd,15
BRN,P2O5,lent,71.4
BRN,P2O5,opul,73.38333333333334
BRN,P2O5,othr,17.857142857142858
BRN,P2O5,pige,10.8
BRN,P2O5,rcof,56.42857142857143
BRN,P2O5,spis,80
BRN,P2O5,teas,40
BRN,P2O5,tnut,9.7
BRN,P2O5,toba,35.625
BRN,K2O,acof,51.42857142857143
BRN,K2O,bean,120
BRN,K2O,chic,0
BRN,K2O,coco,57.5
BRN,K2O,cowp,45.5
BRN,K2O,fodd,0
BRN,K2O,lent,57.1
BRN,K2O,opul,53.64
BRN,K2O,othr,26
BRN,K2O,pige,0.4
BRN,K2O,rcof,51.42857142857143
BRN,K2O,spis,66.25
BRN,K2O,teas,35.833333333333336
BRN,K2O,tnut,51.4
BRN,K2O,toba,48.75
BGR,N,acof,79.88
BGR,N,bean,45.5
BGR,N,chic,0
BGR,N,coco,79.28571428571429
BGR,N,cowp,0.5
BGR,N,fodd,47.083333333333336
BGR,N,lent,45
BGR,N,opul,26.75
BGR,N,othr,128
BGR,N,pige,14.5
BGR,N,rcof,79.88
BGR,N,spis,104.2
BGR,N,teas,661
BGR,N,tnut,110
BGR,N,toba,18.05
BGR,P2O5,acof,41.216
BGR,P2O5,bean,60.6
BGR,P2O5,chic,60
BGR,P2O5,coco,42.5
BGR,P2O5,cowp,0.6
BGR,P2O5,fodd,18.916666666666668
BGR,P2O5,lent,52.5
BGR,P2O5,opul,15.95
BGR,P2O5,othr,42
BGR,P2O5,pige,10.8
BGR,P2O5,rcof,41.216
BGR,P2O5,spis,62.5
BGR,P2O5,teas,360
BGR,P2O5,tnut,45
BGR,P2O5,toba,33.7
BGR,K2O,acof,50.10434782608696
BGR,K2O,bean,45.5
BGR,K2O,chic,0
BGR,K2O,coco,50.714285714285715
BGR,K2O,cowp,33.3
BGR,K2O,fodd,14.85
BGR,K2O,lent,30
BGR,K2O,opul,17.4
BGR,K2O,othr,47
BGR,K2O,pige,0.4
BGR,K2O,rcof,50.10434782608696
BGR,K2O,spis,62.5
BGR,K2O,teas,277
BGR,K2O,tnut,95
BGR,K2O,toba,120.1
BFA,N,acof,30
BFA,N,bean,14.7
BFA,N,chic,75
BFA,N,coco,79.28571428571429
BFA,N,cowp,0.5
BFA,N,fodd,13.6
BFA,N,lent,35.7
BFA,N,opul,10.366666666666667
BFA,N,othr,34.733333333333334
BFA,N,pige,14.5
BFA,N,rcof,30
BFA,N,spis,249.9
BFA,N,teas,35
BFA,N,tnut,71.4
BFA,N,toba,30
BFA,P2O5,acof,20
BFA,P2O5,bean,20.7
BFA,P2O5,chic,10
BFA,P2O5,coco,42.5
BFA,P2O5,cowp,0.6
BFA,P2O5,fodd,52.2
BFA,P2O5,lent,71.4
BFA,P2O5,opul,14.266666666666666
BFA,P2O5,othr,20.22222222222222
BFA,P2O5,pige,10.8
BFA,P2O5,rcof,20
BFA,P2O5,spis,53.6
BFA,P2O5,teas,15
BFA,P2O5,tnut,35.7
BFA,P2O5,toba,10
BFA,K2O,acof,10
BFA,K2O,bean,6.4
BFA,K2O,chic,0
BFA,K2O,coco,50.714285714285715
BFA,K2O,cowp,11.666666666666666
BFA,K2O,fodd,21.4
BFA,K2O,lent,57.1
BFA,K2O,opul,10
BFA,K2O,othr,26.066666666666666
BFA,K2O,pige,0.4
BFA,K2O,rcof,10
BFA,K2O,spis,57.1
BFA,K2O,teas,15
BFA,K2O,tnut,57.1
BFA,K2O,toba,15
BDI,N,acof,32.85
BDI,N,bean,14.7
BDI,N,chic,75
BDI,N,coco,79.28571428571429
BDI,N,cowp,0.5
BDI,N,fodd,13.6
BDI,N,lent,35.7
BDI,N,opul,10.366666666666667
BDI,N,othr,34.733333333333334
BDI,N,pige,14.5
BDI,N,rcof,32.85
BDI,N,spis,249.9
BDI,N,teas,35
BDI,N,tnut,71.4
BDI,N,toba,31.4
BDI,P2O5,acof,12.85
BDI,P2O5,bean,20.7
BDI,P2O5,chic,10
BDI,P2O5,coco,42.5
BDI,P2O5,cowp,0.6
BDI,P2O5,fodd,52.2
BDI,P2O5,lent,71.4
BDI,P2O5,opul,14.266666666666666
BDI,P2O5,othr,20.22222222222222
BDI,P2O5,pige,10.8
BDI,P2O5,rcof,12.85
BDI,P2O5,spis,53.6
BDI,P2O5,teas,15
BDI,P2O5,tnut,35.7
BDI,P2O5,toba,47
BDI,K2O,acof,20
BDI,K2O,bean,6.4
BDI,K2O,chic,0
BDI,K2O,coco,50.714285714285715
BDI,K2O,cowp,25.928571428571427
BDI,K2O,fodd,21.4
BDI,K2O,lent,57.1
BDI,K2O,opul,10
BDI,K2O,othr,26.066666666666666
BDI,K2O,pige,0.4
BDI,K2O,rcof,20
BDI,K2O,spis,57.1
BDI,K2O,teas,15
BDI,K2O,tnut,57.1
BDI,K2O,toba,40.6
KHM,N,acof,70.71428571428571
KHM,N,bean,137.5
KHM,N,chic,0
KHM,N,coco,100
KHM,N,cowp,0.5
KHM,N,fodd,25
KHM,N,lent,35.7
KHM,N,opul,31.03333333333333
KHM,N,othr,25
KHM,N,pige,14.5
KHM,N,rcof,70.71428571428571
KHM,N,spis,88.75
KHM,N,teas,74.16666666666667
KHM,N,tnut,106.25
KHM,N,toba,50
KHM,P2O5,acof,56.42857142857143
KHM,P2O5,bean,91.5
KHM,P2O5,chic,60
KHM,P2O5,coco,55
KHM,P2O5,cowp,0.6
KHM,P2O5,fodd,15
KHM,P2O5,lent,71.4
KHM,P2O5,opul,73.38333333333334
KHM,P2O5,othr,15
KHM,P2O5,pige,10.8
KHM,P2O5,rcof,56.42857142857143
KHM,P2O5,spis,80
KHM,P2O5,teas,40
KHM,P2O5,tnut,9.7
KHM,P2O5,toba,20
KHM,K2O,acof,51.42857142857143
KHM,K2O,bean,120
KHM,K2O,chic,0
KHM,K2O,coco,57.5
KHM,K2O,cowp,45.5
KHM,K2O,fodd,0
KHM,K2O,lent,57.1
KHM,K2O,opul,53.64
KHM,K2O,othr,5
KHM,K2O,pige,0.4
KHM,K2O,rcof,51.42857142857143
KHM,K2O,spis,66.25
KHM,K2O,teas,35.833333333333336
KHM,K2O,tnut,51.4
KHM,K2O,toba,45
CMR,N,acof,32.28
CMR,N,bean,14.7
CMR,N,chic,75
CMR,N,coco,79.28571428571429
CMR,N,cowp,0.5
CMR,N,fodd,13.6
CMR,N,lent,35.7
CMR,N,opul,10.366666666666667
CMR,N,othr,34.733333333333334
CMR,N,pige,14.5
CMR,N,rcof,32.28
CMR,N,spis,249.9
CMR,N,teas,35
CMR,N,tnut,71.4
CMR,N,toba,31.166666666666668
CMR,P2O5,acof,14.28
CMR,P2O5,bean,20.7
CMR,P2O5,chic,10
CMR,P2O5,coco,42.5
CMR,P2O5,cowp,0.6
CMR,P2O5,fodd,52.2
CMR,P2O5,lent,71.4
CMR,P2O5,opul,14.266666666666666
CMR,P2O5,othr,20.22222222222222
CMR,P2O5,pige,10.8
CMR,P2O5,rcof,14.28
CMR,P2O5,spis,53.6
CMR,P2O5,teas,15
CMR,P2O5,tnut,35.7
CMR,P2O5,toba,40.833333333333336
CMR,K2O,acof,17.5
CMR,K2O,bean,6.4
CMR,K2O,chic,0
CMR,K2O,coco,50.714285714285715
CMR,K2O,cowp,26.448
CMR,K2O,fodd,21.4
CMR,K2O,lent,57.1
CMR,K2O,opul,10
CMR,K2O,othr,26.066666666666666
CMR,K2O,pige,0.4
CMR,K2O,rcof,17.5
CMR,K2O,spis,57.1
CMR,K2O,teas,15
CMR,K2O,tnut,57.1
CMR,K2O,toba,36.333333333333336
CAN,N,acof,103.12307692307692
CAN,N,bean,80
CAN,N,chic,75
CAN,N,coco,71.11111111111111
CAN,N,cowp,0.5
CAN,N,fodd,30
CAN,N,lent,90
CAN,N,opul,40
CAN,N,othr,64
CAN,N,pige,14.5
CAN,N,rcof,103.12307692307692
CAN,N,spis,85
CAN,N,teas,661
CAN,N,tnut,100
CAN,N,toba,100
CAN,P2O5,acof,43.38461538461539
CAN,P2O5,bean,40
CAN,P2O5,chic,10
CAN,P2O5,coco,35
CAN,P2O5,cowp,0.6
CAN,P2O5,fodd,60
CAN,P2O5,lent,60
CAN,P2O5,opul,56.5
CAN,P2O5,othr,21
CAN,P2O5,pige,10.8
CAN,P2O5,rcof,43.38461538461539
CAN,P2O5,spis,50
CAN,P2O5,teas,360
CAN,P2O5,tnut,90
CAN,P2O5,toba,120
CAN,K2O,acof,60.2
CAN,K2O,bean,60
CAN,K2O,chic,0
CAN,K2O,coco,40
CAN,K2O,cowp,107.5
CAN,K2O,fodd,48.49880952380953
CAN,K2O,lent,60
CAN,K2O,opul,52.22222222222222
CAN,K2O,othr,23.5
CAN,K2O,pige,0.4
CAN,K2O,rcof,60.2
CAN,K2O,spis,40
CAN,K2O,teas,277
CAN,K2O,tnut,90
CAN,K2O,toba,220
CPV,N,acof,30
CPV,N,bean,14.7
CPV,N,chic,75
CPV,N,coco,79.28571428571429
CPV,N,cowp,0.5
CPV,N,fodd,13.6
CPV,N,lent,35.7
CPV,N,opul,10.366666666666667
CPV,N,othr,34.733333333333334
CPV,N,pige,14.5
CPV,N,rcof,30
CPV,N,spis,249.9
CPV,N,teas,35
CPV,N,tnut,71.4
CPV,N,toba,30
CPV,P2O5,acof,20
CPV,P2O5,bean,20.7
CPV,P2O5,chic,10
CPV,P2O5,coco,42.5
CPV,P2O5,cowp,0.6
CPV,P2O5,fodd,52.2
CPV,P2O5,lent,71.4
CPV,P2O5,opul,14.266666666666666
CPV,P2O5,othr,20.22222222222222
CPV,P2O5,pige,10.8
CPV,P2O5,rcof,20
CPV,P2O5,spis,53.6
CPV,P2O5,teas,15
CPV,P2O5,tnut,35.7
CPV,P2O5,toba,10
CPV,K2O,acof,10
CPV,K2O,bean,6.4
CPV,K2O,chic,0
CPV,K2O,coco,50.714285714285715
CPV,K2O,cowp,11.666666666666666
CPV,K2O,fodd,21.4
CPV,K2O,lent,57.1
CPV,K2O,opul,10
CPV,K2O,othr,26.066666666666666
CPV,K2O,pige,0.4
CPV,K2O,rcof,10
CPV,K2O,spis,57.1
CPV,K2O,teas,15
CPV,K2O,tnut,57.1
CPV,K2O,toba,15
CYM,N,acof,80
CYM,N,bean,80
CYM,N,chic,75
CYM,N,coco,60
CYM,N,cowp,0.5
CYM,N,fodd,30
CYM,N,lent,90
CYM,N,opul,40
CYM,N,othr,34.733333333333334
CYM,N,pige,14.5
CYM,N,rcof,80
CYM,N,spis,85
CYM,N,teas,103.29230769230769
CYM,N,tnut,100
CYM,N,toba,80
CYM,P2O5,acof,40
CYM,P2O5,bean,60
CYM,P2O5,chic,10
CYM,P2O5,coco,40
CYM,P2O5,cowp,0.6
CYM,P2O5,fodd,60
CYM,P2O5,lent,60
CYM,P2O5,opul,80
CYM,P2O5,othr,20.22222222222222
CYM,P2O5,pige,10.8
CYM,P2O5,rcof,40
CYM,P2O5,spis,50
CYM,P2O5,teas,38.07692307692308
CYM,P2O5,tnut,90
CYM,P2O5,toba,60
CYM,K2O,acof,60
CYM,K2O,bean,60
CYM,K2O,chic,0
CYM,K2O,coco,40
CYM,K2O,cowp,56.666666666666664
CYM,K2O,fodd,33.3
CYM,K2O,lent,60
