iso3c,nutrient,prod_system,split_rest_names,allocated_nutrient
STP,P2O5,H,plnt,0
STP,P2O5,I,plnt,0
SAU,P2O5,H,plnt,0
SAU,P2O5,I,plnt,0
SEN,P2O5,H,plnt,0
SEN,P2O5,I,plnt,0
SRB,P2O5,H,plnt,0
SRB,P2O5,I,plnt,0
SYC,P2O5,H,plnt,0
SYC,P2O5,I,plnt,0
SLE,P2O5,H,plnt,0.11730000162124635
SLE,P2O5,I,plnt,0
SGP,P2O5,H,plnt,0
SGP,P2O5,I,plnt,0
SXM,P2O5,H,plnt,0
SXM,P2O5,I,plnt,0
SLB,P2O5,H,plnt,0
SLB,P2O5,I,plnt,0
SOM,P2O5,H,plnt,0
SOM,P2O5,I,plnt,0
KOR,P2O5,H,plnt,0
KOR,P2O5,I,plnt,0
SSD,P2O5,H,plnt,0
SSD,P2O5,I,plnt,0
LKA,P2O5,H,plnt,375.561223838114
LKA,P2O5,I,plnt,0
SDN,P2O5,H,plnt,0
SDN,P2O5,I,plnt,0
SUR,P2O5,H,plnt,2.764207074030308
SUR,P2O5,I,plnt,0
SWZ,P2O5,H,plnt,0
SWZ,P2O5,I,plnt,0
CHE,P2O5,H,plnt,0
CHE,P2O5,I,plnt,0
SYR,P2O5,H,plnt,0
SYR,P2O5,I,plnt,0
TWN,P2O5,H,plnt,0
TWN,P2O5,I,plnt,0
TJK,P2O5,H,plnt,0
TJK,P2O5,I,plnt,0
TZA,P2O5,H,plnt,2051.19966300527
TZA,P2O5,I,plnt,0
TLS,P2O5,H,plnt,0
TLS,P2O5,I,plnt,0
TGO,P2O5,H,plnt,0
TGO,P2O5,I,plnt,0
TKL,P2O5,H,plnt,0
TKL,P2O5,I,plnt,0
TON,P2O5,H,plnt,0
TON,P2O5,I,plnt,0
TTO,P2O5,H,plnt,0
TTO,P2O5,I,plnt,0
TUN,P2O5,H,plnt,0
TUN,P2O5,I,plnt,0
TKM,P2O5,H,plnt,0
TKM,P2O5,I,plnt,0
TCA,P2O5,H,plnt,0
TCA,P2O5,I,plnt,0
TUV,P2O5,H,plnt,0
TUV,P2O5,I,plnt,0
UGA,P2O5,H,plnt,0
UGA,P2O5,I,plnt,0
ARE,P2O5,H,plnt,0
ARE,P2O5,I,plnt,0
URY,P2O5,H,plnt,0
URY,P2O5,I,plnt,0
VUT,P2O5,H,plnt,0
VUT,P2O5,I,plnt,0
VEN,P2O5,H,plnt,470.14279971209316
VEN,P2O5,I,plnt,1287.7678966587348
VIR,P2O5,H,plnt,0
VIR,P2O5,I,plnt,0
WLF,P2O5,H,plnt,0
WLF,P2O5,I,plnt,0
ESH,P2O5,H,plnt,0
ESH,P2O5,I,plnt,0
YEM,P2O5,H,plnt,0
YEM,P2O5,I,plnt,0
ZMB,P2O5,H,plnt,0
ZMB,P2O5,I,plnt,0
ZWE,P2O5,H,plnt,0
ZWE,P2O5,I,plnt,0
AFG,P2O5,H,cnut,0
AFG,P2O5,I,cnut,0
ALB,P2O5,H,cnut,0
ALB,P2O5,I,cnut,0
DZA,P2O5,H,cnut,0
DZA,P2O5,I,cnut,0
ASM,P2O5,H,cnut,0
ASM,P2O5,I,cnut,0
AND,P2O5,H,cnut,0
AND,P2O5,I,cnut,0
AGO,P2O5,H,cnut,0
AGO,P2O5,I,cnut,0
AIA,P2O5,H,cnut,0
AIA,P2O5,I,cnut,0
ATG,P2O5,H,cnut,0
ATG,P2O5,I,cnut,0
ARM,P2O5,H,cnut,0
ARM,P2O5,I,cnut,0
ABW,P2O5,H,cnut,0
ABW,P2O5,I,cnut,0
AZE,P2O5,H,cnut,0
AZE,P2O5,I,cnut,0
BHS,P2O5,H,cnut,0
BHS,P2O5,I,cnut,0
BHR,P2O5,H,cnut,0
BHR,P2O5,I,cnut,0
BRB,P2O5,H,cnut,0
BRB,P2O5,I,cnut,0
BLZ,P2O5,H,cnut,0
BLZ,P2O5,I,cnut,0
BEN,P2O5,H,cnut,0
BEN,P2O5,I,cnut,0
BMU,P2O5,H,cnut,0
BMU,P2O5,I,cnut,0
BTN,P2O5,H,cnut,0
BTN,P2O5,I,cnut,0
BOL,P2O5,H,cnut,0
BOL,P2O5,I,cnut,0
BES,P2O5,H,cnut,0
BES,P2O5,I,cnut,0
BIH,P2O5,H,cnut,0
BIH,P2O5,I,cnut,0
BWA,P2O5,H,cnut,0
BWA,P2O5,I,cnut,0
IOT,P2O5,H,cnut,0
IOT,P2O5,I,cnut,0
VGB,P2O5,H,cnut,0
VGB,P2O5,I,cnut,0
BRN,P2O5,H,cnut,0.24729009424465992
BRN,P2O5,I,cnut,0
BFA,P2O5,H,cnut,0
BFA,P2O5,I,cnut,0
BDI,P2O5,H,cnut,0
BDI,P2O5,I,cnut,0
KHM,P2O5,H,cnut,2.413626548194481
KHM,P2O5,I,cnut,0
CMR,P2O5,H,cnut,3.4739936564724236
CMR,P2O5,I,cnut,0
CPV,P2O5,H,cnut,0
CPV,P2O5,I,cnut,0
CYM,P2O5,H,cnut,0
CYM,P2O5,I,cnut,0
CAF,P2O5,H,cnut,0
CAF,P2O5,I,cnut,0
TCD,P2O5,H,cnut,0
TCD,P2O5,I,cnut,0
CXR,P2O5,H,cnut,0
CXR,P2O5,I,cnut,0
CCK,P2O5,H,cnut,0
CCK,P2O5,I,cnut,0
COL,P2O5,H,cnut,756.7287050016312
COL,P2O5,I,cnut,0
COM,P2O5,H,cnut,0
COM,P2O5,I,cnut,0
COK,P2O5,H,cnut,0
COK,P2O5,I,cnut,0
CRI,P2O5,H,cnut,127.73240556684063
CRI,P2O5,I,cnut,0
CIV,P2O5,H,cnut,497.07242615470597
CIV,P2O5,I,cnut,0
CUB,P2O5,H,cnut,0
CUB,P2O5,I,cnut,0
CUW,P2O5,H,cnut,0
CUW,P2O5,I,cnut,0
COD,P2O5,H,cnut,2.443940414450305e-4
COD,P2O5,I,cnut,0
DJI,P2O5,H,cnut,0
DJI,P2O5,I,cnut,0
DOM,P2O5,H,cnut,586.8822322501363
DOM,P2O5,I,cnut,0
DMA,P2O5,H,cnut,0
DMA,P2O5,I,cnut,0
ECU,P2O5,H,cnut,47.867711967715884
ECU,P2O5,I,cnut,0
SLV,P2O5,H,cnut,0
SLV,P2O5,I,cnut,1.1823470187023577
GNQ,P2O5,H,cnut,0
GNQ,P2O5,I,cnut,0
ERI,P2O5,H,cnut,0
ERI,P2O5,I,cnut,0
ETH,P2O5,H,cnut,0
ETH,P2O5,I,cnut,0
FLK,P2O5,H,cnut,0
FLK,P2O5,I,cnut,0
FJI,P2O5,H,cnut,0
FJI,P2O5,I,cnut,0
GUF,P2O5,H,cnut,0
GUF,P2O5,I,cnut,0
PYF,P2O5,H,cnut,0
PYF,P2O5,I,cnut,0
GAB,P2O5,H,cnut,0.0798692783118853
GAB,P2O5,I,cnut,0
GMB,P2O5,H,cnut,3.3308633287498356e-4
GMB,P2O5,I,cnut,0
GEO,P2O5,H,cnut,0
GEO,P2O5,I,cnut,0
GHA,P2O5,H,cnut,406.25594740730196
GHA,P2O5,I,cnut,0
GRL,P2O5,H,cnut,0
GRL,P2O5,I,cnut,0
GRD,P2O5,H,cnut,0
GRD,P2O5,I,cnut,0
GLP,P2O5,H,cnut,0
GLP,P2O5,I,cnut,0
GUM,P2O5,H,cnut,0
GUM,P2O5,I,cnut,0
GTM,P2O5,H,cnut,72.99049820931137
GTM,P2O5,I,cnut,0
GNB,P2O5,H,cnut,43.157900004483764
GNB,P2O5,I,cnut,0
GIN,P2O5,H,cnut,0
GIN,P2O5,I,cnut,0
GUY,P2O5,H,cnut,0
GUY,P2O5,I,cnut,0
HTI,P2O5,H,cnut,0
HTI,P2O5,I,cnut,0
HND,P2O5,H,cnut,44.04206423047711
HND,P2O5,I,cnut,0
ISL,P2O5,H,cnut,0
ISL,P2O5,I,cnut,0
IRQ,P2O5,H,cnut,0
IRQ,P2O5,I,cnut,0
IMN,P2O5,H,cnut,0
IMN,P2O5,I,cnut,0
ISR,P2O5,H,cnut,0
ISR,P2O5,I,cnut,0
JAM,P2O5,H,cnut,0
JAM,P2O5,I,cnut,0
JEY,P2O5,H,cnut,0
JEY,P2O5,I,cnut,0
JOR,P2O5,H,cnut,0
JOR,P2O5,I,cnut,0
KAZ,P2O5,H,cnut,0
KAZ,P2O5,I,cnut,0
KEN,P2O5,H,cnut,9.82786301447248
KEN,P2O5,I,cnut,0
KIR,P2O5,H,cnut,0
KIR,P2O5,I,cnut,0
XKO,P2O5,H,cnut,0
XKO,P2O5,I,cnut,0
KWT,P2O5,H,cnut,0
KWT,P2O5,I,cnut,0
KGZ,P2O5,H,cnut,0
KGZ,P2O5,I,cnut,0
LAO,P2O5,H,cnut,0
LAO,P2O5,I,cnut,0
LBN,P2O5,H,cnut,0
LBN,P2O5,I,cnut,0
LSO,P2O5,H,cnut,0
LSO,P2O5,I,cnut,0
LBR,P2O5,H,cnut,15.024600000202657
LBR,P2O5,I,cnut,0
LBY,P2O5,H,cnut,0
LBY,P2O5,I,cnut,0
LIE,P2O5,H,cnut,0
LIE,P2O5,I,cnut,0
MKD,P2O5,H,cnut,0
MKD,P2O5,I,cnut,0
MDG,P2O5,H,cnut,22.499534013984135
MDG,P2O5,I,cnut,0
MWI,P2O5,H,cnut,0
MWI,P2O5,I,cnut,0
MDV,P2O5,H,cnut,0
MDV,P2O5,I,cnut,0
MLI,P2O5,H,cnut,0.014139923983172778
MLI,P2O5,I,cnut,0
MHL,P2O5,H,cnut,0
MHL,P2O5,I,cnut,0
MTQ,P2O5,H,cnut,0
MTQ,P2O5,I,cnut,0
MRT,P2O5,H,cnut,0.01700000050663948
MRT,P2O5,I,cnut,0
MUS,P2O5,H,cnut,0
MUS,P2O5,I,cnut,0
MYT,P2O5,H,cnut,0
MYT,P2O5,I,cnut,0
FSM,P2O5,H,cnut,0
FSM,P2O5,I,cnut,0
MDA,P2O5,H,cnut,0
MDA,P2O5,I,cnut,0
MCO,P2O5,H,cnut,0
MCO,P2O5,I,cnut,0
MNG,P2O5,H,cnut,0
MNG,P2O5,I,cnut,0
MNE,P2O5,H,cnut,0
MNE,P2O5,I,cnut,0
MSR,P2O5,H,cnut,0
MSR,P2O5,I,cnut,0
MOZ,P2O5,H,cnut,0
MOZ,P2O5,I,cnut,0
MMR,P2O5,H,cnut,0
MMR,P2O5,I,cnut,0
"NAM",P2O5,H,cnut,0
"NAM",P2O5,I,cnut,0
NRU,P2O5,H,cnut,0
NRU,P2O5,I,cnut,0
NPL,P2O5,H,cnut,2.8581950957405478
NPL,P2O5,I,cnut,0
NCL,P2O5,H,cnut,0
NCL,P2O5,I,cnut,0
NIC,P2O5,H,cnut,20.289670147265085
NIC,P2O5,I,cnut,0.1920223922503641
NER,P2O5,H,cnut,0
NER,P2O5,I,cnut,0
NGA,P2O5,H,cnut,1.6438752758846127
NGA,P2O5,I,cnut,0
NIU,P2O5,H,cnut,0
NIU,P2O5,I,cnut,0
NFK,P2O5,H,cnut,0
NFK,P2O5,I,cnut,0
PRK,P2O5,H,cnut,0
PRK,P2O5,I,cnut,0
MNP,P2O5,H,cnut,0
MNP,P2O5,I,cnut,0
NOR,P2O5,H,cnut,0
NOR,P2O5,I,cnut,0
OMN,P2O5,H,cnut,0
OMN,P2O5,I,cnut,0
PLW,P2O5,H,cnut,0
PLW,P2O5,I,cnut,0
PSE,P2O5,H,cnut,0
PSE,P2O5,I,cnut,0
PAN,P2O5,H,cnut,11.091062177889539
PAN,P2O5,I,cnut,0
PNG,P2O5,H,cnut,301.85089091992967
PNG,P2O5,I,cnut,0
PRY,P2O5,H,cnut,0
PRY,P2O5,I,cnut,0
PER,P2O5,H,cnut,52.84898207847476
PER,P2O5,I,cnut,0
PCN,P2O5,H,cnut,0
PCN,P2O5,I,cnut,0
XMI,P2O5,H,cnut,0
XMI,P2O5,I,cnut,0
PRI,P2O5,H,cnut,0
PRI,P2O5,I,cnut,0
QAT,P2O5,H,cnut,0
QAT,P2O5,I,cnut,0
COG,P2O5,H,cnut,1.9809831438421828
COG,P2O5,I,cnut,0
REU,P2O5,H,cnut,0
REU,P2O5,I,cnut,0
RWA,P2O5,H,cnut,0
RWA,P2O5,I,cnut,0
BLM,P2O5,H,cnut,0
BLM,P2O5,I,cnut,0
MAF,P2O5,H,cnut,0
MAF,P2O5,I,cnut,0
SHN,P2O5,H,cnut,0
SHN,P2O5,I,cnut,0
KNA,P2O5,H,cnut,0
KNA,P2O5,I,cnut,0
LCA,P2O5,H,cnut,0
LCA,P2O5,I,cnut,0
SPM,P2O5,H,cnut,0
SPM,P2O5,I,cnut,0
VCT,P2O5,H,cnut,0
VCT,P2O5,I,cnut,0
WSM,P2O5,H,cnut,0
WSM,P2O5,I,cnut,0
SMR,P2O5,H,cnut,0
SMR,P2O5,I,cnut,0
STP,P2O5,H,cnut,0
STP,P2O5,I,cnut,0
SAU,P2O5,H,cnut,0
SAU,P2O5,I,cnut,0
SEN,P2O5,H,cnut,22.76085289348839
SEN,P2O5,I,cnut,0
SRB,P2O5,H,cnut,0
SRB,P2O5,I,cnut,0
SYC,P2O5,H,cnut,0
SYC,P2O5,I,cnut,0
SLE,P2O5,H,cnut,22.42470000382513
SLE,P2O5,I,cnut,0
SGP,P2O5,H,cnut,5.109471612428024
SGP,P2O5,I,cnut,0
SXM,P2O5,H,cnut,0
SXM,P2O5,I,cnut,0
SLB,P2O5,H,cnut,0
SLB,P2O5,I,cnut,0
SOM,P2O5,H,cnut,0
SOM,P2O5,I,cnut,0
KOR,P2O5,H,cnut,0
KOR,P2O5,I,cnut,0
SSD,P2O5,H,cnut,0
SSD,P2O5,I,cnut,0
LKA,P2O5,H,cnut,2910.0971816525357
LKA,P2O5,I,cnut,0
SDN,P2O5,H,cnut,0
SDN,P2O5,I,cnut,0
SUR,P2O5,H,cnut,0
SUR,P2O5,I,cnut,0
SWZ,P2O5,H,cnut,0
SWZ,P2O5,I,cnut,0
CHE,P2O5,H,cnut,0
CHE,P2O5,I,cnut,0
SYR,P2O5,H,cnut,0
SYR,P2O5,I,cnut,0
TWN,P2O5,H,cnut,351.0649009362141
TWN,P2O5,I,cnut,0
TJK,P2O5,H,cnut,0
TJK,P2O5,I,cnut,0
TZA,P2O5,H,cnut,5030.848094490358
TZA,P2O5,I,cnut,0
TLS,P2O5,H,cnut,62.65350017213077
TLS,P2O5,I,cnut,248.33939919221402
TGO,P2O5,H,cnut,5.744789387833519
TGO,P2O5,I,cnut,0
TKL,P2O5,H,cnut,0
TKL,P2O5,I,cnut,0
TON,P2O5,H,cnut,0
TON,P2O5,I,cnut,0
TTO,P2O5,H,cnut,0
TTO,P2O5,I,cnut,0
TUN,P2O5,H,cnut,0
TUN,P2O5,I,cnut,0
TKM,P2O5,H,cnut,0
TKM,P2O5,I,cnut,0
TCA,P2O5,H,cnut,0
TCA,P2O5,I,cnut,0
TUV,P2O5,H,cnut,0
TUV,P2O5,I,cnut,0
UGA,P2O5,H,cnut,0
UGA,P2O5,I,cnut,0
ARE,P2O5,H,cnut,0
ARE,P2O5,I,cnut,0
URY,P2O5,H,cnut,0
URY,P2O5,I,cnut,0
VUT,P2O5,H,cnut,15.692700052589181
VUT,P2O5,I,cnut,0
VEN,P2O5,H,cnut,728.9854177258119
VEN,P2O5,I,cnut,0
VIR,P2O5,H,cnut,0
VIR,P2O5,I,cnut,0
WLF,P2O5,H,cnut,0
WLF,P2O5,I,cnut,0
ESH,P2O5,H,cnut,0
ESH,P2O5,I,cnut,0
YEM,P2O5,H,cnut,0
YEM,P2O5,I,cnut,0
ZMB,P2O5,H,cnut,0
ZMB,P2O5,I,cnut,0
ZWE,P2O5,H,cnut,0
ZWE,P2O5,I,cnut,0
CHN,K2O,H,maiz,473456.7776456551
CHN,K2O,I,maiz,692259.6247026119
MAC,K2O,H,maiz,0
MAC,K2O,I,maiz,0
HKG,K2O,H,maiz,0
HKG,K2O,I,maiz,0
IND,K2O,H,maiz,29915.07560988589
IND,K2O,I,maiz,36281.65992274757
USA,K2O,H,maiz,1182239.8034714258
USA,K2O,I,maiz,429098.96890895994
AUT,K2O,H,maiz,3789.616699389746
AUT,K2O,I,maiz,347.3616787035938
BEL,K2O,H,maiz,288.27713917031656
BEL,K2O,I,maiz,2872.8940970067797
BGR,K2O,H,maiz,31.174446214092228
BGR,K2O,I,maiz,1675.7124093151244
HRV,K2O,H,maiz,9900.445198331243
HRV,K2O,I,maiz,106.79947248602356
CYP,K2O,H,maiz,0
CYP,K2O,I,maiz,0
CZE,K2O,H,maiz,1505.6549014276861
CZE,K2O,I,maiz,1.3596032947879464
DNK,K2O,H,maiz,73.20213271607257
DNK,K2O,I,maiz,0.13780262554187853
EST,K2O,H,maiz,0
EST,K2O,I,maiz,0
FIN,K2O,H,maiz,0
FIN,K2O,I,maiz,0
FRA,K2O,H,maiz,12233.480507944998
FRA,K2O,I,maiz,23268.773961996198
DEU,K2O,H,maiz,4121.7341502721865
DEU,K2O,I,maiz,1449.6446569186992
GRC,K2O,H,maiz,0.010617571449144091
GRC,K2O,I,maiz,3044.465806424727
HUN,K2O,H,maiz,26321.261544750898
HUN,K2O,I,maiz,541.7534690333744
IRL,K2O,H,maiz,0
IRL,K2O,I,maiz,0
ITA,K2O,H,maiz,50.39704484059181
ITA,K2O,I,maiz,6242.45571270936
LVA,K2O,H,maiz,1.2145294667551478
LVA,K2O,I,maiz,0
LTU,K2O,H,maiz,3.9938828224775715
LTU,K2O,I,maiz,0
LUX,K2O,H,maiz,2.5023001518397896
LUX,K2O,I,maiz,0
MLT,K2O,H,maiz,0
MLT,K2O,I,maiz,0
NLD,K2O,H,maiz,6.594228855963669
NLD,K2O,I,maiz,48.628154279533526
POL,K2O,H,maiz,9625.787198627839
POL,K2O,I,maiz,307.7117801203102
PRT,K2O,H,maiz,157.59621180616972
PRT,K2O,I,maiz,1865.6810464271457
SVK,K2O,H,maiz,1841.8042844267193
SVK,K2O,I,maiz,275.86550954701187
SVN,K2O,H,maiz,1392.3622729067354
SVN,K2O,I,maiz,18.654668777854365
ESP,K2O,H,maiz,0
ESP,K2O,I,maiz,12825.111998543649
SWE,K2O,H,maiz,0
SWE,K2O,I,maiz,0
ROU,K2O,H,maiz,6978.145253105396
ROU,K2O,I,maiz,1382.2729104244565
GBR,K2O,H,maiz,0
GBR,K2O,I,maiz,0
GGY,K2O,H,maiz,0
GGY,K2O,I,maiz,0
FRO,K2O,H,maiz,0
FRO,K2O,I,maiz,0
GIB,K2O,H,maiz,0
GIB,K2O,I,maiz,0
ALA,K2O,H,maiz,0
ALA,K2O,I,maiz,0
SJM,K2O,H,maiz,0
SJM,K2O,I,maiz,0
BRA,K2O,H,maiz,385291.9895208467
BRA,K2O,I,maiz,36693.28136935295
IDN,K2O,H,maiz,55640.44547872659
IDN,K2O,I,maiz,12462.701127446893
PAK,K2O,H,maiz,0.25721200789736703
PAK,K2O,I,maiz,849.4043907164661
CAN,K2O,H,maiz,44769.39332271618
CAN,K2O,I,maiz,14.384101683097605
RUS,K2O,H,maiz,13385.58648565632
RUS,K2O,I,maiz,0.8710411919990401
VNM,K2O,H,maiz,17978.45520286565
VNM,K2O,I,maiz,13549.75085260669
MYS,K2O,H,maiz,463.3549752244666
MYS,K2O,I,maiz,1.1501478142724446
AUS,K2O,H,maiz,0
AUS,K2O,I,maiz,0
TUR,K2O,H,maiz,3054.7348882950846
TUR,K2O,I,maiz,6211.184309262871
THA,K2O,H,maiz,25284.901295436845
THA,K2O,I,maiz,0.038858051563297115
BGD,K2O,H,maiz,4081.0239538096093
BGD,K2O,I,maiz,5707.0158755334905
MEX,K2O,H,maiz,7682.567217254438
MEX,K2O,I,maiz,5917.232994695977
IRN,K2O,H,maiz,0
IRN,K2O,I,maiz,635.1734786142982
BLR,K2O,H,maiz,80759.93443220705
BLR,K2O,I,maiz,11.619882578765719
ARG,K2O,H,maiz,0
ARG,K2O,I,maiz,0
EGY,K2O,H,maiz,0
EGY,K2O,I,maiz,11293.632818167718
JPN,K2O,H,maiz,0
JPN,K2O,I,maiz,0
UKR,K2O,H,maiz,32964.464471020816
UKR,K2O,I,maiz,3109.138388318064
ZAF,K2O,H,maiz,9239.900476986759
ZAF,K2O,I,maiz,6166.971455310216
UZB,K2O,H,maiz,0
UZB,K2O,I,maiz,730.8345703600861
PHL,K2O,H,maiz,9309.847765871567
PHL,K2O,I,maiz,924.8287680801952
NZL,K2O,H,maiz,0
NZL,K2O,I,maiz,0
CHL,K2O,H,maiz,304.2785007695953
CHL,K2O,I,maiz,2516.394852830161
MAR,K2O,H,maiz,638.2532021463644
MAR,K2O,I,maiz,286.95614855421746
AFG,K2O,H,maiz,2.60405440676502e-4
AFG,K2O,I,maiz,1.5204250094818499
ALB,K2O,H,maiz,1.1949367788651453
ALB,K2O,I,maiz,24.125513026055
DZA,K2O,H,maiz,0
DZA,K2O,I,maiz,0.03681746242502214
ASM,K2O,H,maiz,0
ASM,K2O,I,maiz,0
AND,K2O,H,maiz,0
AND,K2O,I,maiz,0
AGO,K2O,H,maiz,0.06232774377919834
AGO,K2O,I,maiz,277.84703816590127
AIA,K2O,H,maiz,0
AIA,K2O,I,maiz,0
ATG,K2O,H,maiz,0
ATG,K2O,I,maiz,0
ARM,K2O,H,maiz,0.007823690454983833
ARM,K2O,I,maiz,0.5055203755811198
ABW,K2O,H,maiz,0
ABW,K2O,I,maiz,0
AZE,K2O,H,maiz,2.591701788437285e-4
AZE,K2O,I,maiz,36.162921687514135
BHS,K2O,H,maiz,0
BHS,K2O,I,maiz,0
BHR,K2O,H,maiz,0
BHR,K2O,I,maiz,0
BRB,K2O,H,maiz,0
BRB,K2O,I,maiz,0
BLZ,K2O,H,maiz,0
BLZ,K2O,I,maiz,0
BEN,K2O,H,maiz,0
BEN,K2O,I,maiz,0
BMU,K2O,H,maiz,0
BMU,K2O,I,maiz,0
BTN,K2O,H,maiz,0
BTN,K2O,I,maiz,0
BOL,K2O,H,maiz,19.899475994681143
BOL,K2O,I,maiz,41.40274942874373
BES,K2O,H,maiz,0
BES,K2O,I,maiz,0
BIH,K2O,H,maiz,1172.741178145861
BIH,K2O,I,maiz,0.10290320825598163
BWA,K2O,H,maiz,0
BWA,K2O,I,maiz,124.8029047650795
IOT,K2O,H,maiz,0
IOT,K2O,I,maiz,0
VGB,K2O,H,maiz,0
VGB,K2O,I,maiz,0
BRN,K2O,H,maiz,0.005090880707277622
BRN,K2O,I,maiz,0
BFA,K2O,H,maiz,1682.6100348776922
BFA,K2O,I,maiz,101.07202184092841
BDI,K2O,H,maiz,0.5957355490008855
BDI,K2O,I,maiz,3.442637688696362
KHM,K2O,H,maiz,49.0718538130156
KHM,K2O,I,maiz,0
CMR,K2O,H,maiz,1971.236122686843
CMR,K2O,I,maiz,137.1310181618973
CPV,K2O,H,maiz,0
CPV,K2O,I,maiz,0
CYM,K2O,H,maiz,0
CYM,K2O,I,maiz,0
CAF,K2O,H,maiz,0
CAF,K2O,I,maiz,0
TCD,K2O,H,maiz,7.36400011062622
TCD,K2O,I,maiz,118.2259998178482
CXR,K2O,H,maiz,0
CXR,K2O,I,maiz,0
CCK,K2O,H,maiz,0
CCK,K2O,I,maiz,0
COL,K2O,H,maiz,2079.874204410846
COL,K2O,I,maiz,0
COM,K2O,H,maiz,0
COM,K2O,I,maiz,0
COK,K2O,H,maiz,0
COK,K2O,I,maiz,0
CRI,K2O,H,maiz,56.34684912711292
CRI,K2O,I,maiz,1.5781960323349216
CIV,K2O,H,maiz,6.983361878248434
CIV,K2O,I,maiz,0
CUB,K2O,H,maiz,396.56008667395577
CUB,K2O,I,maiz,306.56052728172824
CUW,K2O,H,maiz,0
CUW,K2O,I,maiz,0
COD,K2O,H,maiz,0.1426006057350061
COD,K2O,I,maiz,0.008818263715374539
DJI,K2O,H,maiz,0
DJI,K2O,I,maiz,0
DOM,K2O,H,maiz,68.7129753835745
DOM,K2O,I,maiz,168.2941280327818
DMA,K2O,H,maiz,0
DMA,K2O,I,maiz,0
ECU,K2O,H,maiz,2191.3720800895453
ECU,K2O,I,maiz,2084.4656161603484
SLV,K2O,H,maiz,1728.3631441193452
SLV,K2O,I,maiz,48.23761491889602
GNQ,K2O,H,maiz,0
GNQ,K2O,I,maiz,0
ERI,K2O,H,maiz,4.4354738236671795e-5
ERI,K2O,I,maiz,4.865554037365088e-6
ETH,K2O,H,maiz,681.0655465346601
ETH,K2O,I,maiz,78.98119473400232
FLK,K2O,H,maiz,0
FLK,K2O,I,maiz,0
FJI,K2O,H,maiz,0
FJI,K2O,I,maiz,0.0034599160856927345
GUF,K2O,H,maiz,0
GUF,K2O,I,maiz,0
PYF,K2O,H,maiz,0
PYF,K2O,I,maiz,0
GAB,K2O,H,maiz,311.6597907923294
GAB,K2O,I,maiz,0
GMB,K2O,H,maiz,5.545604869496657
GMB,K2O,I,maiz,0
GEO,K2O,H,maiz,90.46164371567559
GEO,K2O,I,maiz,49.587195212151535
GHA,K2O,H,maiz,1466.3227603401565
GHA,K2O,I,maiz,0
GRL,K2O,H,maiz,0
GRL,K2O,I,maiz,0
GRD,K2O,H,maiz,0
GRD,K2O,I,maiz,0
GLP,K2O,H,maiz,0
GLP,K2O,I,maiz,0
GUM,K2O,H,maiz,0
GUM,K2O,I,maiz,0
GTM,K2O,H,maiz,5376.609562476351
GTM,K2O,I,maiz,1095.1316777388076
GNB,K2O,H,maiz,25.49549998909235
GNB,K2O,I,maiz,0
GIN,K2O,H,maiz,1.9114288299497078
GIN,K2O,I,maiz,0
GUY,K2O,H,maiz,0.22720620990849685
GUY,K2O,I,maiz,0
HTI,K2O,H,maiz,524.7780017912388
HTI,K2O,I,maiz,245.71699803352357
HND,K2O,H,maiz,864.8772123999756
HND,K2O,I,maiz,366.8528093494009
ISL,K2O,H,maiz,0
ISL,K2O,I,maiz,0
IRQ,K2O,H,maiz,0.0483427566259196
IRQ,K2O,I,maiz,196.263175337491
IMN,K2O,H,maiz,0
IMN,K2O,I,maiz,0
ISR,K2O,H,maiz,48.925398158965166
ISR,K2O,I,maiz,6.1571232661144695
JAM,K2O,H,maiz,0
JAM,K2O,I,maiz,0
JEY,K2O,H,maiz,0
JEY,K2O,I,maiz,0
JOR,K2O,H,maiz,0
JOR,K2O,I,maiz,0.21986943207076926
KAZ,K2O,H,maiz,0.7088256438331626
KAZ,K2O,I,maiz,264.47506628317313
KEN,K2O,H,maiz,3100.693674871232
KEN,K2O,I,maiz,42.805870003722184
KIR,K2O,H,maiz,0
KIR,K2O,I,maiz,0
XKO,K2O,H,maiz,210.41364993279205
XKO,K2O,I,maiz,0
KWT,K2O,H,maiz,4.069773855163081
KWT,K2O,I,maiz,26.523396895234207
KGZ,K2O,H,maiz,0.4659493603129998
KGZ,K2O,I,maiz,3.6551733717449144
LAO,K2O,H,maiz,422.7094983883575
LAO,K2O,I,maiz,1.5210000228881837
LBN,K2O,H,maiz,0
LBN,K2O,I,maiz,26.796497410563546
LSO,K2O,H,maiz,3.660999976992607
LSO,K2O,I,maiz,0.08
LBR,K2O,H,maiz,0
LBR,K2O,I,maiz,0
LBY,K2O,H,maiz,0
LBY,K2O,I,maiz,0
LIE,K2O,H,maiz,0
LIE,K2O,I,maiz,0
MKD,K2O,H,maiz,179.09914370153007
MKD,K2O,I,maiz,21.46007669959002
MDG,K2O,H,maiz,0
MDG,K2O,I,maiz,0
MWI,K2O,H,maiz,3346.9418506357283
MWI,K2O,I,maiz,0.002026524439710324
MDV,K2O,H,maiz,0
MDV,K2O,I,maiz,0
MLI,K2O,H,maiz,1885.277198105196
MLI,K2O,I,maiz,0
MHL,K2O,H,maiz,0
MHL,K2O,I,maiz,0
MTQ,K2O,H,maiz,0
MTQ,K2O,I,maiz,0
MRT,K2O,H,maiz,0.3509999924898148
