iso3c,ID_0,Country,fao_country,source,co2_eq_tonnes,number_heads,animal,product,co2eq_tonnes_per_head,gapfilled,Global_Name,Region_Name,Sub_region_Name,Intermediate_Region_Name
PNG,175,Papua New Guinea,Papua New Guinea,manure management,9397,91473,cattle,meat,0.10272976725372514,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure management,3636.4,2854898,chickens,meat,0.0012737407781293762,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure management,2804.5,1656691,chickens,eggs,0.0016928322783186485,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure management,10.9,3058,goats,meat and milk,0.003564421190320471,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure management,23.2,7378,sheep,meat and milk,0.0031444835998915696,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure applied to soils,103.2,1760,cattle,milk,0.05863636363636364,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure applied to soils,2065.1000000000004,91473,cattle,meat,0.02257606069550578,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure applied to soils,6946.4,2854898,chickens,meat,0.002433151727312149,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure applied to soils,6009.9,1656691,chickens,eggs,0.0036276529539908163,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure applied to soils,0,3058,goats,meat and milk,0,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure applied to soils,0,7378,sheep,meat and milk,0,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure left on pasture,1268.8,1760,cattle,milk,0.7209090909090908,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure left on pasture,59221.5,91473,cattle,meat,0.6474205503263258,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure left on pasture,365.59999999999997,2854898,chickens,meat,1.2806061722695522e-4,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure left on pasture,316.3,1656691,chickens,eggs,1.9092274902199625e-4,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure left on pasture,330.1,3058,goats,meat and milk,0.10794637017658601,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure left on pasture,591.5,7378,sheep,meat and milk,0.0801707779886148,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure management,700437.3999999999,2107832,pigs,meat,0.3323022897460518,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure applied to soils,90122.6,2107832,pigs,meat,0.04275606405064541,NA,World,Oceania,Melanesia,Melanesia
PNG,175,Papua New Guinea,Papua New Guinea,manure left on pasture,0,2107832,pigs,meat,0,NA,World,Oceania,Melanesia,Melanesia
PRY,177,Paraguay,Paraguay,manure management,9156.4,220000,cattle,milk,0.04162,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure management,299723.7,13638584,cattle,meat,0.0219761596951707,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure management,8731.8,9384169,chickens,meat,9.304819638265252e-4,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure management,9545.3,8081831,chickens,eggs,0.0011810813663388903,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure management,595.6,151343,goats,meat and milk,0.003935431437198946,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure management,1625.8,516119,sheep,meat and milk,0.0031500487290721715,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure applied to soils,53148.8,220000,cattle,milk,0.24158545454545455,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure applied to soils,37943.399999999994,13638584,cattle,meat,0.0027820630059542835,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure applied to soils,13652.8,9384169,chickens,meat,0.0014548757593773087,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure applied to soils,17530.3,8081831,chickens,eggs,0.0021691000467592056,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure applied to soils,157.6,151343,goats,meat and milk,0.0010413431741144287,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure applied to soils,0,516119,sheep,meat and milk,0,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure left on pasture,65567.3,220000,cattle,milk,0.29803318181818184,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure left on pasture,6392456.199999999,13638584,cattle,meat,0.46870380385529753,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure left on pasture,16824.5,9384169,chickens,meat,0.001792859868572273,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure left on pasture,21602.6,8081831,chickens,eggs,0.00267298338705672,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure left on pasture,15602.800000000001,151343,goats,meat and milk,0.10309561724030844,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure left on pasture,42840.8,516119,sheep,meat and milk,0.08300566342258278,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure management,139571.1,1300064,pigs,meat,0.10735709934280159,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure applied to soils,124682.40000000001,1300064,pigs,meat,0.09590481699362494,NA,World,Americas,Latin America and the Caribbean,South America
PRY,177,Paraguay,Paraguay,manure left on pasture,0,1300064,pigs,meat,0,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure management,37279.6,895716,cattle,milk,0.04161988844678447,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure management,101743.9,4629738,cattle,meat,0.02197616798185988,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure management,124229.8,133510922,chickens,meat,9.304841741711588e-4,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure management,29234.3,24752078,chickens,eggs,0.001181084674991732,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure management,7338.4,1864713,goats,meat and milk,0.0039354045367839445,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure management,36041,11441603,sheep,meat and milk,0.003149995678053154,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure applied to soils,216392.1,895716,cattle,milk,0.24158561419021207,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure applied to soils,12880.2,4629738,cattle,meat,0.00278205807758452,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure applied to soils,194242.4,133510922,chickens,meat,0.0014548802232075065,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure applied to soils,53689.6,24752078,chickens,eggs,0.0021690946513662408,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure applied to soils,1941.8999999999999,1864713,goats,meat and milk,0.0010413935013055629,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure applied to soils,0,11441603,sheep,meat and milk,0,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure left on pasture,266953.10000000003,895716,cattle,milk,0.2980331935568864,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure left on pasture,2169975.8000000003,4629738,cattle,meat,0.4687038013814173,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure left on pasture,239365.90000000002,133510922,chickens,meat,0.0017928563177775074,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure left on pasture,66161.90000000001,24752078,chickens,eggs,0.002672983658180134,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure left on pasture,192244.1,1864713,goats,meat and milk,0.10309581152702856,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure left on pasture,949718.4,11441603,sheep,meat and milk,0.08300571169966306,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure management,333334.19999999995,3104911,pigs,meat,0.10735708688590428,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure applied to soils,297775.69999999995,3104911,pigs,meat,0.09590474573989398,NA,World,Americas,Latin America and the Caribbean,South America
PER,178,Peru,Peru,manure left on pasture,0,3104911,pigs,meat,0,NA,World,Americas,Latin America and the Caribbean,South America
PHL,179,Philippines,Philippines,manure management,3748.8,5441,cattle,milk,0.688990994302518,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure management,573457.8,2548306,cattle,meat,0.22503490554117128,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure management,80119.5,88792807,chickens,meat,9.023197115505088e-4,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure management,102518.5,90000000,chickens,eggs,0.0011390944444444444,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure management,22784.1,3663060,goats,meat and milk,0.006219963636959263,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure management,267.7,30000,sheep,meat and milk,0.008923333333333333,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure applied to soils,1096.3,5441,cattle,milk,0.20148869693071125,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure applied to soils,207289.3,2548306,cattle,meat,0.08134395947739399,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure applied to soils,120786,88792807,chickens,meat,0.0013603128911106504,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure applied to soils,182529.30000000002,90000000,chickens,eggs,0.0020281033333333334,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure applied to soils,19073,3663060,goats,meat and milk,0.005206848918663631,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure applied to soils,423.3,30000,sheep,meat and milk,0.014110000000000001,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure left on pasture,906.9000000000001,5441,cattle,milk,0.16667891931630216,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure left on pasture,607788.2,2548306,cattle,meat,0.23850675703781254,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure left on pasture,168668.5,88792807,chickens,meat,0.0018995739148104642,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure left on pasture,254888.3,90000000,chickens,eggs,0.002832092222222222,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure left on pasture,362387.80000000005,3663060,goats,meat and milk,0.09893034785125006,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure left on pasture,2066.8,30000,sheep,meat and milk,0.06889333333333333,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure management,1936307.6,12478711,pigs,meat,0.15516887922157988,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure applied to soils,288237.10000000003,12478711,pigs,meat,0.02309830718893963,NA,World,Asia,South-eastern Asia,South-eastern Asia
PHL,179,Philippines,Philippines,manure left on pasture,0,12478711,pigs,meat,0,NA,World,Asia,South-eastern Asia,South-eastern Asia
POL,181,Poland,Poland,manure management,972538.6,2145821,cattle,milk,0.4532244767853423,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure management,1029901.5,3793225,cattle,meat,0.27151078567709536,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure management,157492.3,121960000,chickens,meat,0.0012913438832404065,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure management,414651.7,47073000,chickens,eggs,0.008808695005629554,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure management,275.6,44204,goats,meat and milk,0.006234729888697856,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure management,3459.8,239138,sheep,meat and milk,0.014467796836972795,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure applied to soils,590581.4,2145821,cattle,milk,0.2752239818698764,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure applied to soils,809205,3793225,cattle,meat,0.21332902741071252,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure applied to soils,302866.89999999997,121960000,chickens,meat,0.002483329780255821,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure applied to soils,174284,47073000,chickens,eggs,0.003702419646081618,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure applied to soils,441.59999999999997,44204,goats,meat and milk,0.009990046149669713,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure applied to soils,7141,239138,sheep,meat and milk,0.02986141892965568,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure left on pasture,320595.7,2145821,cattle,milk,0.14940468007350102,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure left on pasture,447655.89999999997,3793225,cattle,meat,0.11801459180512623,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure left on pasture,5206.1,121960000,chickens,meat,4.2686946539849136e-5,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure left on pasture,2995.8,47073000,chickens,eggs,6.364157797463515e-5,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure left on pasture,5077.9,44204,goats,meat and milk,0.11487421952764455,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure left on pasture,19307.2,239138,sheep,meat and milk,0.08073664578611513,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure management,1129216.1,10865318,pigs,meat,0.10392849063414436,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure applied to soils,625297,10865318,pigs,meat,0.05754981124344451,NA,World,Europe,Eastern Europe,Eastern Europe
POL,181,Poland,Poland,manure left on pasture,0,10865318,pigs,meat,0,NA,World,Europe,Eastern Europe,Eastern Europe
PRT,182,Portugal,Portugal,manure management,248318.5,239000,cattle,milk,1.038989539748954,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure management,470161.9,1396000,cattle,meat,0.3367921919770774,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure management,3832.8,2950000,chickens,meat,0.0012992542372881357,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure management,42788.600000000006,7246392,chickens,eggs,0.005904814423508969,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure management,2065.5,347000,goats,meat and milk,0.005952449567723343,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure management,24468.699999999997,2068000,sheep,meat and milk,0.01183205996131528,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure applied to soils,90533.6,239000,cattle,milk,0.37880167364016737,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure applied to soils,252886.1,1396000,cattle,meat,0.18115050143266476,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure applied to soils,7233.3,2950000,chickens,meat,0.0024519661016949154,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure applied to soils,31013.2,7246392,chickens,eggs,0.004279812629512728,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure applied to soils,1733.1000000000001,347000,goats,meat and milk,0.004994524495677234,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure applied to soils,27757.4,2068000,sheep,meat and milk,0.013422340425531915,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure left on pasture,59358.3,239000,cattle,milk,0.2483610878661088,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure left on pasture,266968.2,1396000,cattle,meat,0.19123796561604586,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure left on pasture,251.9,2950000,chickens,meat,8.538983050847458e-5,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure left on pasture,1079.8000000000002,7246392,chickens,eggs,1.4901208767066426e-4,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure left on pasture,41594.5,347000,goats,meat and milk,0.11986887608069165,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure left on pasture,187929.30000000002,2068000,sheep,meat and milk,0.09087490328820116,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure management,485616.9,2151000,pigs,meat,0.22576331938633196,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure applied to soils,118836.59999999999,2151000,pigs,meat,0.055247140864714085,NA,World,Europe,Southern Europe,Southern Europe
PRT,182,Portugal,Portugal,manure left on pasture,0,2151000,pigs,meat,0,NA,World,Europe,Southern Europe,Southern Europe
PRI,183,Puerto Rico,Puerto Rico,manure management,4001.8,86677,cattle,milk,0.046169110606043125,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure management,6249.4,284372,cattle,meat,0.021976143924155683,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure management,13005.3,13976947,chickens,meat,9.304821718219294e-4,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure management,1299.1999999999998,1100000,chickens,eggs,0.001181090909090909,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure management,10.8,2583,goats,meat and milk,0.004181184668989547,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure management,23.2,6859,sheep,meat and milk,0.003382417261991544,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure applied to soils,20939.9,86677,cattle,milk,0.24158542635301178,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure applied to soils,791.1,284372,cattle,meat,0.0027819194576118606,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure applied to soils,20334.800000000003,13976947,chickens,meat,0.0014548813843252037,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure applied to soils,2386,1100000,chickens,eggs,0.002169090909090909,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure applied to soils,2.7,2583,goats,meat and milk,0.0010452961672473868,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure applied to soils,0,6859,sheep,meat and milk,0,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure left on pasture,25832.6,86677,cattle,milk,0.2980329268433379,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure left on pasture,133286.2,284372,cattle,meat,0.46870366984091266,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure left on pasture,25058.7,13976947,chickens,meat,0.001792859341886322,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure left on pasture,2940.3,1100000,chickens,eggs,0.002673,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure left on pasture,266.29999999999995,2583,goats,meat and milk,0.10309717382888113,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure left on pasture,569.3000000000001,6859,sheep,meat and milk,0.0830004373815425,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure management,4569.5999999999995,40834,pigs,meat,0.11190674437968358,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure applied to soils,3916.2,40834,pigs,meat,0.09590537297350248,NA,World,Americas,Latin America and the Caribbean,Caribbean
PRI,183,Puerto Rico,Puerto Rico,manure left on pasture,0,40834,pigs,meat,0,NA,World,Americas,Latin America and the Caribbean,Caribbean
QAT,184,Qatar,Qatar,manure management,380.59999999999997,5300,cattle,milk,0.07181132075471698,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure management,473.6,16319,cattle,meat,0.029021386114345245,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure management,5910.5999999999995,8753364,chickens,meat,6.752375429606263e-4,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure management,288.2,360000,chickens,eggs,8.005555555555555e-4,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure management,342.9,74210,goats,meat and milk,0.0046206710685891385,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure management,1005.9,239497,sheep,meat and milk,0.004200052610262342,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure applied to soils,92,5300,cattle,milk,0.017358490566037735,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure applied to soils,259.90000000000003,16319,cattle,meat,0.015926220969422148,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure applied to soils,6367.5,8753364,chickens,meat,7.274346182793267e-4,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure applied to soils,390.40000000000003,360000,chickens,eggs,0.0010844444444444445,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure applied to soils,0,74210,goats,meat and milk,0,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure applied to soils,0,239497,sheep,meat and milk,0,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure left on pasture,3893.2000000000003,5300,cattle,milk,0.734566037735849,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure left on pasture,8414.6,16319,cattle,meat,0.5156320852993443,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure left on pasture,26529.5,8753364,chickens,meat,0.0030307776530257395,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure left on pasture,1626.7,360000,chickens,eggs,0.004518611111111111,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure left on pasture,7728,74210,goats,meat and milk,0.10413690877240264,NA,World,Asia,Western Asia,Western Asia
QAT,184,Qatar,Qatar,manure left on pasture,19879.6,239497,sheep,meat and milk,0.08300563263840464,NA,World,Asia,Western Asia,Western Asia
COG,185,Republic of Congo,Congo,manure management,90.7,3000,cattle,milk,0.030233333333333334,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure management,9148.199999999999,359357,cattle,meat,0.025457135940026212,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure management,1422.1999999999998,2421949,chickens,meat,5.872130255426517e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure management,354.7,530000,chickens,eggs,6.69245283018868e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure management,1278.4,324848,goats,meat and milk,0.003935379008028371,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure management,514.4,122362,sheep,meat and milk,0.0042039195174972625,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure applied to soils,108.10000000000001,3000,cattle,milk,0.036033333333333334,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure applied to soils,1587.8000000000002,359357,cattle,meat,0.004418447393539016,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure applied to soils,1154.3000000000002,2421949,chickens,meat,4.765996311235291e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure applied to soils,376.59999999999997,530000,chickens,eggs,7.10566037735849e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure applied to soils,676.6,324848,goats,meat and milk,0.002082820272866079,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure applied to soils,195.5,122362,sheep,meat and milk,0.001597718245860643,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure left on pasture,1835.5,3000,cattle,milk,0.6118333333333333,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure left on pasture,162967.5,359357,cattle,meat,0.4534974969181065,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure left on pasture,8374.3,2421949,chickens,meat,0.0034576698353268377,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure left on pasture,2732.2000000000003,530000,chickens,eggs,0.005155094339622642,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure left on pasture,33490.5,324848,goats,meat and milk,0.10309590947150668,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure left on pasture,10055.199999999999,122362,sheep,meat and milk,0.08217583890423497,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure management,16232.8,103419,pigs,meat,0.15696148676742183,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure applied to soils,10165.300000000001,103419,pigs,meat,0.09829238341117204,NA,World,Africa,Sub-Saharan Africa,Middle Africa
COG,185,Republic of Congo,Congo,manure left on pasture,0,103419,pigs,meat,0,NA,World,Africa,Sub-Saharan Africa,Middle Africa
REU,186,Reunion,Réunion,manure management,762.1,25200,cattle,milk,0.030242063492063494,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
REU,186,Reunion,Réunion,manure management,113.19999999999999,4448,cattle,meat,0.025449640287769783,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
