wf_type,fips_code,country,split_rest_names,m3_per_ton
blue,UV28,UV,tnut,1183
blue,UV28,UV,trof,223.5
blue,UV28,UV,vege,41.666666666666664
blue,UV29,UV,maiz,0
blue,UV29,UV,pota,188
blue,UV29,UV,rice,306
blue,UV29,UV,sesa,12
blue,UV29,UV,spis,23
blue,UV29,UV,temf,48
blue,UV29,UV,tnut,340
blue,UV29,UV,trof,89.5
blue,UV29,UV,vege,37.666666666666664
blue,UV32,UV,maiz,0
blue,UV32,UV,pota,82
blue,UV32,UV,sesa,39
blue,UV32,UV,spis,37
blue,UV32,UV,swpo,16
blue,UV32,UV,temf,39
blue,UV32,UV,tnut,241
blue,UV32,UV,trof,67
blue,UV32,UV,vege,49.833333333333336
blue,UV32,UV,yams,90
blue,UV33,UV,maiz,1
blue,UV33,UV,pota,0
blue,UV33,UV,spis,0
blue,UV33,UV,temf,690
blue,UV33,UV,tnut,1010
blue,UV33,UV,trof,936.5
blue,UV33,UV,vege,0
blue,UV35,UV,maiz,0
blue,UV35,UV,pota,111
blue,UV35,UV,rice,33
blue,UV35,UV,sesa,0
blue,UV35,UV,spis,0
blue,UV35,UV,sugc,26
blue,UV35,UV,swpo,0
blue,UV35,UV,temf,70
blue,UV35,UV,tnut,1100
blue,UV35,UV,trof,125
blue,UV35,UV,vege,0.16666666666666666
blue,UV35,UV,yams,1
blue,UV36,UV,maiz,0
blue,UV36,UV,pota,199
blue,UV36,UV,rice,382
blue,UV36,UV,spis,34
blue,UV36,UV,swpo,15
blue,UV36,UV,temf,299
blue,UV36,UV,tnut,1791.5
blue,UV36,UV,trof,441.5
blue,UV36,UV,vege,51.833333333333336
blue,UV37,UV,maiz,0
blue,UV37,UV,pota,159
blue,UV37,UV,rice,414
blue,UV37,UV,spis,49
blue,UV37,UV,temf,238
blue,UV37,UV,tnut,1137.5
blue,UV37,UV,trof,376
blue,UV37,UV,vege,44.333333333333336
blue,UV38,UV,maiz,0
blue,UV39,UV,maiz,0
blue,UV39,UV,pota,16
blue,UV39,UV,rice,22
blue,UV39,UV,spis,3
blue,UV39,UV,swpo,0
blue,UV39,UV,temf,14
blue,UV39,UV,tnut,81.5
blue,UV39,UV,trof,27.5
blue,UV39,UV,vege,9.5
blue,UV39,UV,yams,1
blue,UV41,UV,maiz,1
blue,UV41,UV,pota,388
blue,UV41,UV,spis,106
blue,UV41,UV,temf,277
blue,UV41,UV,tnut,1232.5
blue,UV41,UV,trof,437
blue,UV41,UV,vege,94
blue,UV42,UV,maiz,0
blue,UV42,UV,pota,45
blue,UV42,UV,sesa,105
blue,UV42,UV,spis,5
blue,UV42,UV,temf,40
blue,UV42,UV,tnut,112.5
blue,UV42,UV,trof,72
blue,UV42,UV,vege,9.666666666666666
blue,UV43,UV,maiz,0
blue,UV43,UV,pota,151
blue,UV43,UV,rice,500
blue,UV43,UV,sesa,1039
blue,UV43,UV,spis,54
blue,UV43,UV,temf,342
blue,UV43,UV,tnut,1674
blue,UV43,UV,trof,493.5
blue,UV43,UV,vege,50.333333333333336
blue,UV44,UV,maiz,0
blue,UV44,UV,pota,1
blue,UV44,UV,rice,135
blue,UV44,UV,sesa,0
blue,UV44,UV,spis,0
blue,UV44,UV,swpo,0
blue,UV44,UV,temf,166
blue,UV44,UV,tnut,1042
blue,UV44,UV,trof,269.5
blue,UV44,UV,vege,0
blue,UV999,UV,maiz,0
blue,UV999,UV,opul,75
blue,UV999,UV,pota,177
blue,UV999,UV,rice,238
blue,UV999,UV,sesa,8
blue,UV999,UV,spis,36
blue,UV999,UV,sugc,52
blue,UV999,UV,swpo,1
blue,UV999,UV,temf,177
blue,UV999,UV,tnut,734
blue,UV999,UV,trof,260
blue,UV999,UV,vege,52.833333333333336
blue,UV999,UV,yams,4
blue,UY01,UY,maiz,1
blue,UY01,UY,ocer,181
blue,UY01,UY,ooil,90
blue,UY01,UY,rice,519
blue,UY01,UY,soyb,4
blue,UY01,UY,sugc,1
blue,UY01,UY,sunf,230
blue,UY01,UY,swpo,16
blue,UY01,UY,temf,4.833333333333333
blue,UY01,UY,trof,4
blue,UY01,UY,vege,120.22222222222223
blue,UY01,UY,whea,5
blue,UY02,UY,maiz,111
blue,UY02,UY,ocer,37
blue,UY02,UY,ooil,5.5
blue,UY02,UY,pota,68
blue,UY02,UY,sunf,786
blue,UY02,UY,swpo,2
blue,UY02,UY,temf,33.833333333333336
blue,UY02,UY,trof,4
blue,UY02,UY,vege,26.5
blue,UY02,UY,whea,7
blue,UY03,UY,maiz,57
blue,UY03,UY,ocer,377
blue,UY03,UY,ooil,120
blue,UY03,UY,rice,658
blue,UY03,UY,soyb,14
blue,UY03,UY,swpo,44
blue,UY03,UY,temf,18.666666666666668
blue,UY03,UY,trof,11.5
blue,UY03,UY,vege,202.33333333333334
blue,UY04,UY,maiz,0
blue,UY04,UY,ocer,0
blue,UY04,UY,ooil,0.5
blue,UY04,UY,pota,1
blue,UY04,UY,rice,675
blue,UY04,UY,sunf,6
blue,UY04,UY,swpo,0
blue,UY04,UY,temf,5.833333333333333
blue,UY04,UY,trof,1.6666666666666667
blue,UY04,UY,vege,3.3333333333333335
blue,UY04,UY,whea,0
blue,UY05,UY,maiz,5
blue,UY05,UY,ocer,25
blue,UY05,UY,ooil,12
blue,UY05,UY,rice,574
blue,UY05,UY,sunf,106
blue,UY05,UY,swpo,5
blue,UY05,UY,temf,7.5
blue,UY05,UY,trof,2
blue,UY05,UY,vege,52.44444444444444
blue,UY05,UY,whea,0
blue,UY06,UY,maiz,1
blue,UY06,UY,ocer,0
blue,UY06,UY,ooil,0
blue,UY06,UY,rice,589
blue,UY06,UY,sunf,2
blue,UY06,UY,swpo,0
blue,UY06,UY,temf,2.6666666666666665
blue,UY06,UY,trof,0.16666666666666666
blue,UY06,UY,vege,4.333333333333333
blue,UY06,UY,whea,0
blue,UY07,UY,maiz,11
blue,UY07,UY,ocer,14
blue,UY07,UY,ooil,7
blue,UY07,UY,pota,11
blue,UY07,UY,rice,636
blue,UY07,UY,soyb,2
blue,UY07,UY,sunf,300
blue,UY07,UY,swpo,3
blue,UY07,UY,temf,6.166666666666667
blue,UY07,UY,trof,1.8333333333333333
blue,UY07,UY,vege,38
blue,UY07,UY,whea,1
blue,UY08,UY,maiz,46
blue,UY08,UY,ocer,186
blue,UY08,UY,ooil,61
blue,UY08,UY,pota,2
blue,UY08,UY,rice,662
blue,UY08,UY,soyb,3
blue,UY08,UY,sunf,10
blue,UY08,UY,swpo,25
blue,UY08,UY,temf,29.666666666666668
blue,UY08,UY,trof,10.333333333333334
blue,UY08,UY,vege,179.33333333333334
blue,UY08,UY,whea,1
blue,UY09,UY,maiz,9
blue,UY09,UY,ocer,2
blue,UY09,UY,ooil,8
blue,UY09,UY,pota,4
blue,UY09,UY,rice,699
blue,UY09,UY,swpo,0
blue,UY09,UY,temf,33.666666666666664
blue,UY09,UY,trof,7.666666666666667
blue,UY09,UY,vege,4.333333333333333
blue,UY09,UY,whea,0
blue,UY10,UY,maiz,236
blue,UY10,UY,ocer,368
blue,UY10,UY,ooil,145
blue,UY10,UY,pota,96
blue,UY10,UY,sunf,862
blue,UY10,UY,swpo,28
blue,UY10,UY,temf,38.5
blue,UY10,UY,trof,11
blue,UY10,UY,vege,174.6
blue,UY10,UY,whea,46
blue,UY11,UY,maiz,13
blue,UY11,UY,ocer,10
blue,UY11,UY,ooil,9
blue,UY11,UY,rice,577
blue,UY11,UY,soyb,1
blue,UY11,UY,sugc,1
blue,UY11,UY,sunf,77
blue,UY11,UY,swpo,2
blue,UY11,UY,temf,6
blue,UY11,UY,trof,0.6666666666666666
blue,UY11,UY,vege,21.444444444444443
blue,UY11,UY,whea,1
blue,UY12,UY,maiz,0
blue,UY12,UY,ocer,0
blue,UY12,UY,ooil,0
blue,UY12,UY,rice,584
blue,UY12,UY,soyb,0
blue,UY12,UY,sunf,6
blue,UY12,UY,swpo,0
blue,UY12,UY,temf,1.6666666666666667
blue,UY12,UY,trof,0
blue,UY12,UY,vege,2.7777777777777777
blue,UY12,UY,whea,0
blue,UY13,UY,maiz,43
blue,UY13,UY,ocer,187
blue,UY13,UY,ooil,204
blue,UY13,UY,rice,583
blue,UY13,UY,soyb,6
blue,UY13,UY,sugc,0
blue,UY13,UY,swpo,36
blue,UY13,UY,temf,2.6666666666666665
blue,UY13,UY,trof,7.5
blue,UY13,UY,vege,167.22222222222223
blue,UY13,UY,whea,1
blue,UY14,UY,maiz,62
blue,UY14,UY,ocer,701
blue,UY14,UY,ooil,117.5
blue,UY14,UY,pota,89
blue,UY14,UY,rice,696
blue,UY14,UY,soyb,15
blue,UY14,UY,sunf,20
blue,UY14,UY,swpo,45
blue,UY14,UY,temf,33.833333333333336
blue,UY14,UY,trof,17.166666666666668
blue,UY14,UY,vege,231.77777777777777
blue,UY14,UY,whea,27
blue,UY15,UY,maiz,0
blue,UY15,UY,ocer,96
blue,UY15,UY,ooil,94
blue,UY15,UY,pota,1
blue,UY15,UY,rice,565
blue,UY15,UY,sugc,1
blue,UY15,UY,sunf,148
blue,UY15,UY,swpo,16
blue,UY15,UY,temf,3.1666666666666665
blue,UY15,UY,trof,3.8333333333333335
blue,UY15,UY,vege,96
blue,UY15,UY,whea,2
blue,UY16,UY,maiz,15
blue,UY16,UY,ocer,0
blue,UY16,UY,ooil,0
blue,UY16,UY,pota,4
blue,UY16,UY,sunf,197
blue,UY16,UY,swpo,0
blue,UY16,UY,temf,34.5
blue,UY16,UY,trof,3.1666666666666665
blue,UY16,UY,vege,3.6666666666666665
blue,UY16,UY,whea,3
blue,UY17,UY,maiz,0
blue,UY17,UY,ocer,0
blue,UY17,UY,ooil,0
blue,UY17,UY,pota,1
blue,UY17,UY,rice,664
blue,UY17,UY,soyb,0
blue,UY17,UY,sunf,3
blue,UY17,UY,swpo,0
blue,UY17,UY,temf,2.8333333333333335
blue,UY17,UY,trof,0.6666666666666666
blue,UY17,UY,vege,2.5555555555555554
blue,UY17,UY,whea,0
blue,UY18,UY,maiz,12
blue,UY18,UY,ocer,179
blue,UY18,UY,ooil,216
blue,UY18,UY,pota,7
blue,UY18,UY,rice,586
blue,UY18,UY,soyb,4
blue,UY18,UY,sugc,0
blue,UY18,UY,swpo,36
blue,UY18,UY,temf,4.833333333333333
blue,UY18,UY,trof,8.166666666666666
blue,UY18,UY,vege,163.44444444444446
blue,UY19,UY,maiz,1
blue,UY19,UY,ocer,523
blue,UY19,UY,ooil,99.5
blue,UY19,UY,rice,631
blue,UY19,UY,soyb,13
blue,UY19,UY,swpo,39
blue,UY19,UY,temf,18.833333333333332
blue,UY19,UY,trof,11.666666666666666
blue,UY19,UY,vege,197.66666666666666
blue,UY999,UY,maiz,20
blue,UY999,UY,ocer,115
blue,UY999,UY,ooil,44
blue,UY999,UY,pota,40
blue,UY999,UY,rice,618
blue,UY999,UY,soyb,6
blue,UY999,UY,sugc,1
blue,UY999,UY,sunf,23
blue,UY999,UY,swpo,17
blue,UY999,UY,temf,11.333333333333334
blue,UY999,UY,trof,5.5
blue,UY999,UY,vege,114
blue,UY999,UY,whea,1
blue,UZ01,UZ,barl,44
blue,UZ01,UZ,chic,1300
blue,UZ01,UZ,cott,2614
blue,UZ01,UZ,lent,10515
blue,UZ01,UZ,maiz,835
blue,UZ01,UZ,ocer,429.6666666666667
blue,UZ01,UZ,ofib,269
blue,UZ01,UZ,ooil,4286
blue,UZ01,UZ,opul,2444
blue,UZ01,UZ,pmil,402
blue,UZ01,UZ,pota,134
blue,UZ01,UZ,rice,1983
blue,UZ01,UZ,sesa,2466
blue,UZ01,UZ,smil,402
blue,UZ01,UZ,sorg,557
blue,UZ01,UZ,spis,4785
blue,UZ01,UZ,sunf,1092
blue,UZ01,UZ,temf,852.5714285714286
blue,UZ01,UZ,tnut,8565.6
blue,UZ01,UZ,trof,364.3333333333333
blue,UZ01,UZ,vege,355.2307692307692
blue,UZ01,UZ,whea,114
blue,UZ02,UZ,barl,348
blue,UZ02,UZ,chic,2446
blue,UZ02,UZ,cott,3205
blue,UZ02,UZ,lent,14569
blue,UZ02,UZ,maiz,1253
blue,UZ02,UZ,ocer,942.6666666666666
blue,UZ02,UZ,ofib,391
blue,UZ02,UZ,ooil,7314
blue,UZ02,UZ,opul,3646
blue,UZ02,UZ,pmil,652
blue,UZ02,UZ,pota,172
blue,UZ02,UZ,rice,3125
blue,UZ02,UZ,sesa,4843
blue,UZ02,UZ,smil,652
blue,UZ02,UZ,sorg,1101
blue,UZ02,UZ,spis,6821.666666666667
blue,UZ02,UZ,sunf,1714
blue,UZ02,UZ,temf,1229.142857142857
blue,UZ02,UZ,tnut,12143.2
blue,UZ02,UZ,trof,624
blue,UZ02,UZ,vege,487.38461538461536
blue,UZ02,UZ,whea,241
blue,UZ03,UZ,barl,73
blue,UZ03,UZ,chic,1461
blue,UZ03,UZ,cott,2989
blue,UZ03,UZ,lent,12287
blue,UZ03,UZ,maiz,1041
blue,UZ03,UZ,ocer,512.6666666666666
blue,UZ03,UZ,ofib,322
blue,UZ03,UZ,ooil,5335.75
blue,UZ03,UZ,opul,2777.6666666666665
blue,UZ03,UZ,pmil,488
blue,UZ03,UZ,pota,159
blue,UZ03,UZ,rice,2301
blue,UZ03,UZ,sesa,3279
blue,UZ03,UZ,smil,488
blue,UZ03,UZ,sorg,676
blue,UZ03,UZ,spis,5713.333333333333
blue,UZ03,UZ,sunf,1183
blue,UZ03,UZ,temf,966.9285714285714
blue,UZ03,UZ,tnut,9724
blue,UZ03,UZ,trof,429.5
blue,UZ03,UZ,vege,405.9230769230769
blue,UZ03,UZ,whea,89
blue,UZ04,UZ,barl,44
blue,UZ04,UZ,chic,1722
blue,UZ04,UZ,cott,3470
blue,UZ04,UZ,lent,14118
blue,UZ04,UZ,maiz,1276
blue,UZ04,UZ,ocer,958
blue,UZ04,UZ,ofib,388
blue,UZ04,UZ,ooil,6558.75
blue,UZ04,UZ,opul,3204
blue,UZ04,UZ,pmil,418
blue,UZ04,UZ,pota,166
blue,UZ04,UZ,rice,3168
blue,UZ04,UZ,sesa,4219
blue,UZ04,UZ,smil,418
blue,UZ04,UZ,sorg,905
blue,UZ04,UZ,spis,6712
blue,UZ04,UZ,sunf,1544
blue,UZ04,UZ,temf,1027
blue,UZ04,UZ,tnut,10902
blue,UZ04,UZ,trof,509.5
blue,UZ04,UZ,vege,467.53846153846155
blue,UZ04,UZ,whea,46
blue,UZ05,UZ,barl,483
blue,UZ05,UZ,chic,2991
blue,UZ05,UZ,cott,3960
blue,UZ05,UZ,lent,17521
blue,UZ05,UZ,maiz,1585
blue,UZ05,UZ,ocer,1108.6666666666667
blue,UZ05,UZ,ofib,449
blue,UZ05,UZ,ooil,8399
blue,UZ05,UZ,opul,4443.333333333333
blue,UZ05,UZ,pmil,878
blue,UZ05,UZ,pota,214
blue,UZ05,UZ,rice,3844
blue,UZ05,UZ,sesa,5404
blue,UZ05,UZ,smil,878
blue,UZ05,UZ,sorg,1186
blue,UZ05,UZ,spis,7883.666666666667
blue,UZ05,UZ,sunf,1951
blue,UZ05,UZ,temf,1481.642857142857
blue,UZ05,UZ,tnut,14701.4
blue,UZ05,UZ,trof,725.5
blue,UZ05,UZ,vege,569.8461538461538
blue,UZ05,UZ,whea,341
blue,UZ06,UZ,barl,59
blue,UZ06,UZ,chic,1278
blue,UZ06,UZ,cott,2794
blue,UZ06,UZ,lent,11301
blue,UZ06,UZ,maiz,991
blue,UZ06,UZ,ocer,750.5
blue,UZ06,UZ,ofib,296
blue,UZ06,UZ,ooil,4806
blue,UZ06,UZ,opul,2561.6666666666665
blue,UZ06,UZ,pmil,447
blue,UZ06,UZ,pota,150
blue,UZ06,UZ,rice,2170
blue,UZ06,UZ,sesa,2887
blue,UZ06,UZ,smil,447
blue,UZ06,UZ,sorg,677
blue,UZ06,UZ,spis,5353
blue,UZ06,UZ,sunf,1183
blue,UZ06,UZ,temf,853.9285714285714
blue,UZ06,UZ,tnut,8866.6
blue,UZ06,UZ,trof,386.3333333333333
blue,UZ06,UZ,vege,374.7692307692308
blue,UZ06,UZ,whea,68
blue,UZ07,UZ,barl,137
blue,UZ07,UZ,chic,2648
blue,UZ07,UZ,cott,3881
blue,UZ07,UZ,lent,16796
blue,UZ07,UZ,maiz,1535
blue,UZ07,UZ,ocer,1002.6666666666666
blue,UZ07,UZ,ofib,446
blue,UZ07,UZ,ooil,8378
blue,UZ07,UZ,opul,4122.333333333333
blue,UZ07,UZ,pmil,401
blue,UZ07,UZ,pota,162
blue,UZ07,UZ,rice,3669
blue,UZ07,UZ,sesa,5595
blue,UZ07,UZ,smil,401
blue,UZ07,UZ,sorg,940
blue,UZ07,UZ,spis,7832.666666666667
blue,UZ07,UZ,sunf,1596
blue,UZ07,UZ,temf,1243.7142857142858
blue,UZ07,UZ,tnut,13494.4
blue,UZ07,UZ,trof,681.6666666666666
blue,UZ07,UZ,vege,554.9230769230769
blue,UZ07,UZ,whea,101
blue,UZ08,UZ,barl,107
blue,UZ08,UZ,chic,2236
blue,UZ08,UZ,cott,3689
blue,UZ08,UZ,lent,15420
blue,UZ08,UZ,maiz,1431
blue,UZ08,UZ,ocer,844.3333333333334
blue,UZ08,UZ,ofib,424
blue,UZ08,UZ,ooil,7517.75
blue,UZ08,UZ,opul,3685.3333333333335
blue,UZ08,UZ,pmil,414
blue,UZ08,UZ,pota,165
blue,UZ08,UZ,rice,3370
blue,UZ08,UZ,sesa,4926
blue,UZ08,UZ,smil,414
blue,UZ08,UZ,sorg,726
blue,UZ08,UZ,spis,7299.333333333333
blue,UZ08,UZ,sunf,1281
blue,UZ08,UZ,temf,1172.857142857143
blue,UZ08,UZ,tnut,12438
blue,UZ08,UZ,trof,591.1666666666666
blue,UZ08,UZ,vege,509.0769230769231
blue,UZ08,UZ,whea,83
blue,UZ09,UZ,barl,106
blue,UZ09,UZ,chic,2230
blue,UZ09,UZ,cott,3221
blue,UZ09,UZ,lent,13782
blue,UZ09,UZ,maiz,1243
blue,UZ09,UZ,ocer,757.3333333333334
blue,UZ09,UZ,ofib,356
blue,UZ09,UZ,ooil,6079.25
blue,UZ09,UZ,opul,3332.3333333333335
blue,UZ09,UZ,pmil,268
blue,UZ09,UZ,pota,139
blue,UZ09,UZ,rice,3154
blue,UZ09,UZ,sesa,3737
blue,UZ09,UZ,smil,268
blue,UZ09,UZ,sorg,494
blue,UZ09,UZ,spis,6243
blue,UZ09,UZ,sunf,787
blue,UZ09,UZ,temf,1047.357142857143
blue,UZ09,UZ,tnut,11234.8
blue,UZ09,UZ,trof,543.6666666666666
blue,UZ09,UZ,vege,452.53846153846155
blue,UZ09,UZ,whea,85
blue,UZ10,UZ,barl,73
blue,UZ10,UZ,chic,1739
blue,UZ10,UZ,cott,3393
blue,UZ10,UZ,lent,14036
blue,UZ10,UZ,maiz,1250
blue,UZ10,UZ,ocer,644
blue,UZ10,UZ,ofib,389
blue,UZ10,UZ,ooil,6500.75
blue,UZ10,UZ,opul,3172.3333333333335
blue,UZ10,UZ,pmil,561
blue,UZ10,UZ,pota,179
blue,UZ10,UZ,rice,3100
blue,UZ10,UZ,sesa,4165
blue,UZ10,UZ,smil,561
blue,UZ10,UZ,sorg,975
blue,UZ10,UZ,spis,6648
blue,UZ10,UZ,sunf,1648
blue,UZ10,UZ,temf,1074.7142857142858
blue,UZ10,UZ,tnut,10925.8
blue,UZ10,UZ,trof,523
blue,UZ10,UZ,vege,461.53846153846155
blue,UZ10,UZ,whea,73
blue,UZ11,UZ,barl,77
blue,UZ11,UZ,chic,1835
blue,UZ11,UZ,cott,3584
blue,UZ11,UZ,lent,14565
blue,UZ11,UZ,maiz,1329
blue,UZ11,UZ,ocer,728.3333333333334
blue,UZ11,UZ,ofib,401
blue,UZ11,UZ,ooil,6872.5
blue,UZ11,UZ,opul,3262.6666666666665
blue,UZ11,UZ,pmil,617
blue,UZ11,UZ,pota,192
blue,UZ11,UZ,rice,3254
blue,UZ11,UZ,sesa,4456
blue,UZ11,UZ,smil,617
blue,UZ11,UZ,sorg,923
blue,UZ11,UZ,spis,6901.666666666667
blue,UZ11,UZ,sunf,1656
blue,UZ11,UZ,temf,1249.857142857143
blue,UZ11,UZ,tnut,11727.6
blue,UZ11,UZ,trof,652.3333333333334
blue,UZ11,UZ,vege,486
blue,UZ11,UZ,whea,80
blue,UZ12,UZ,barl,152
blue,UZ12,UZ,chic,2042
blue,UZ12,UZ,cott,3603
blue,UZ12,UZ,lent,15129
blue,UZ12,UZ,maiz,1411
blue,UZ12,UZ,ocer,781
blue,UZ12,UZ,ofib,409
blue,UZ12,UZ,ooil,7641.5
blue,UZ12,UZ,opul,3537
blue,UZ12,UZ,pmil,549
blue,UZ12,UZ,pota,185
blue,UZ12,UZ,rice,3329
blue,UZ12,UZ,sesa,4814
blue,UZ12,UZ,smil,549
blue,UZ12,UZ,sorg,984
blue,UZ12,UZ,spis,7201.666666666667
blue,UZ12,UZ,sunf,1816
blue,UZ12,UZ,temf,1167.7142857142858
blue,UZ12,UZ,tnut,11872.6
blue,UZ12,UZ,trof,573
blue,UZ12,UZ,vege,500.0769230769231
blue,UZ12,UZ,whea,100
blue,UZ13,UZ,barl,53
blue,UZ13,UZ,chic,1606
blue,UZ13,UZ,cott,3406
blue,UZ13,UZ,lent,13945
blue,UZ13,UZ,maiz,1249
blue,UZ13,UZ,ocer,720.3333333333334
blue,UZ13,UZ,ofib,378
blue,UZ13,UZ,ooil,6522
blue,UZ13,UZ,opul,3123.6666666666665
blue,UZ13,UZ,pmil,443
blue,UZ13,UZ,pota,169
blue,UZ13,UZ,rice,2632
blue,UZ13,UZ,sesa,4248
blue,UZ13,UZ,smil,443
blue,UZ13,UZ,sorg,823
blue,UZ13,UZ,spis,6585
blue,UZ13,UZ,sunf,1486
blue,UZ13,UZ,temf,1063.357142857143
blue,UZ13,UZ,tnut,10883.2
blue,UZ13,UZ,trof,594
blue,UZ13,UZ,vege,462.3076923076923
blue,UZ13,UZ,whea,55
blue,UZ999,UZ,barl,114
blue,UZ999,UZ,chic,1958
blue,UZ999,UZ,cott,3341
blue,UZ999,UZ,lent,14105
blue,UZ999,UZ,maiz,1252
blue,UZ999,UZ,ocer,726.3333333333334
blue,UZ999,UZ,ofib,376
blue,UZ999,UZ,ooil,6541.75
blue,UZ999,UZ,opul,3343
blue,UZ999,UZ,pmil,471
blue,UZ999,UZ,pota,167
blue,UZ999,UZ,rice,2989
blue,UZ999,UZ,sesa,4180
blue,UZ999,UZ,smil,471
blue,UZ999,UZ,sorg,797
blue,UZ999,UZ,spis,6593
blue,UZ999,UZ,sunf,1355
blue,UZ999,UZ,temf,1084.5
blue,UZ999,UZ,tnut,11249
blue,UZ999,UZ,trof,536
blue,UZ999,UZ,vege,464.46153846153845
blue,UZ999,UZ,whea,95
blue,VE01,VE,bana,1
blue,VE01,VE,ofib,1
blue,VE01,VE,plnt,0
blue,VE01,VE,temf,6
blue,VE01,VE,trof,0.42857142857142855
blue,VE01,VE,vege,0
blue,VE01,VE,yams,0
blue,VE02,VE,bana,138
blue,VE02,VE,bean,15
blue,VE02,VE,cott,4
blue,VE02,VE,maiz,6
blue,VE02,VE,ofib,190
blue,VE02,VE,opul,28
blue,VE02,VE,orts,10
blue,VE02,VE,pige,32
blue,VE02,VE,plnt,191
blue,VE02,VE,rice,12
blue,VE02,VE,sesa,86
blue,VE02,VE,sorg,4
blue,VE02,VE,sugc,76
blue,VE02,VE,swpo,11
blue,VE02,VE,temf,83.33333333333333
blue,VE02,VE,trof,60.18181818181818
blue,VE02,VE,vege,40.13333333333333
blue,VE02,VE,yams,39
blue,VE03,VE,bana,0
blue,VE03,VE,bean,0
blue,VE03,VE,cott,0
blue,VE03,VE,maiz,0
blue,VE03,VE,ofib,1
blue,VE03,VE,opul,0
blue,VE03,VE,orts,0
blue,VE03,VE,pige,0
blue,VE03,VE,plnt,0
blue,VE03,VE,rice,0
blue,VE03,VE,sesa,0
blue,VE03,VE,sorg,0
blue,VE03,VE,sugc,4
blue,VE03,VE,swpo,0
blue,VE03,VE,temf,8.666666666666666
blue,VE03,VE,trof,0.2727272727272727
blue,VE03,VE,vege,0.2
blue,VE03,VE,yams,0
blue,VE04,VE,bana,281
blue,VE04,VE,bean,246
blue,VE04,VE,cott,68
blue,VE04,VE,maiz,67
blue,VE04,VE,ofib,608
blue,VE04,VE,opul,166
blue,VE04,VE,orts,66
blue,VE04,VE,pige,185
blue,VE04,VE,plnt,549
blue,VE04,VE,pota,37
blue,VE04,VE,rice,409
blue,VE04,VE,sesa,797
blue,VE04,VE,sorg,46
blue,VE04,VE,sugc,81
blue,VE04,VE,swpo,90
blue,VE04,VE,temf,123
blue,VE04,VE,trof,135.36363636363637
blue,VE04,VE,vege,120.35714285714286
blue,VE04,VE,yams,104
blue,VE05,VE,bana,55
blue,VE05,VE,bean,7
blue,VE05,VE,cott,10
blue,VE05,VE,maiz,1
blue,VE05,VE,ofib,46
blue,VE05,VE,opul,6
blue,VE05,VE,orts,3
blue,VE05,VE,pige,3
blue,VE05,VE,plnt,17
blue,VE05,VE,pota,61
blue,VE05,VE,rice,313
blue,VE05,VE,sesa,7
blue,VE05,VE,sorg,6
blue,VE05,VE,sugc,14
blue,VE05,VE,swpo,1
blue,VE05,VE,temf,21
blue,VE05,VE,trof,25
blue,VE05,VE,vege,34.93333333333333
blue,VE05,VE,yams,5
blue,VE06,VE,bana,10
blue,VE06,VE,bean,2
blue,VE06,VE,maiz,0
blue,VE06,VE,ofib,13
blue,VE06,VE,opul,2
blue,VE06,VE,orts,1
blue,VE06,VE,pige,4
blue,VE06,VE,plnt,30
blue,VE06,VE,sesa,9
blue,VE06,VE,sorg,0
blue,VE06,VE,sugc,7
blue,VE06,VE,swpo,1
blue,VE06,VE,temf,18.333333333333332
blue,VE06,VE,trof,7.090909090909091
blue,VE06,VE,vege,5.785714285714286
blue,VE06,VE,yams,2
blue,VE07,VE,bana,228
blue,VE07,VE,bean,37
blue,VE07,VE,cott,25
blue,VE07,VE,maiz,30
blue,VE07,VE,ofib,564
blue,VE07,VE,opul,83
blue,VE07,VE,orts,65
blue,VE07,VE,pige,60
blue,VE07,VE,plnt,354
blue,VE07,VE,pota,68
blue,VE07,VE,rice,252
blue,VE07,VE,sesa,625
blue,VE07,VE,sorg,44
blue,VE07,VE,sugc,44
blue,VE07,VE,swpo,74
blue,VE07,VE,temf,74.33333333333333
blue,VE07,VE,trof,121.27272727272727
blue,VE07,VE,vege,105.07142857142857
blue,VE07,VE,yams,74
blue,VE08,VE,bana,121
blue,VE08,VE,bean,15
blue,VE08,VE,cott,1358
blue,VE08,VE,maiz,10
blue,VE08,VE,ofib,168
blue,VE08,VE,opul,15
blue,VE08,VE,orts,8
blue,VE08,VE,pige,12
blue,VE08,VE,plnt,408
blue,VE08,VE,pota,29
blue,VE08,VE,rice,359
blue,VE08,VE,sesa,49
blue,VE08,VE,sorg,22
blue,VE08,VE,sugc,36
blue,VE08,VE,swpo,8
blue,VE08,VE,temf,47.333333333333336
blue,VE08,VE,trof,68
blue,VE08,VE,vege,51.733333333333334
blue,VE08,VE,yams,20
blue,VE09,VE,bana,53
blue,VE09,VE,bean,4
blue,VE09,VE,maiz,0
blue,VE09,VE,ofib,6
blue,VE09,VE,opul,8
blue,VE09,VE,orts,11
blue,VE09,VE,pige,5
blue,VE09,VE,plnt,187
blue,VE09,VE,sesa,23
blue,VE09,VE,swpo,7
blue,VE09,VE,temf,11
blue,VE09,VE,trof,16.181818181818183
blue,VE09,VE,vege,31.928571428571427
blue,VE09,VE,yams,11
blue,VE11,VE,bana,309
blue,VE11,VE,bean,259
blue,VE11,VE,cott,305
blue,VE11,VE,maiz,207
blue,VE11,VE,ofib,949
blue,VE11,VE,opul,447
