Country,Element,Item,combo,product,animal,Unit,Value
Sudan,Production,"Meat, camel",camel-meat,meat,camel,tonnes,144000
Sudan,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,379644
Sudan,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,32551
Sudan,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,68000
Sudan,Production,"Meat, goat",goat-meat,meat,goat,tonnes,118000
Sudan,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,263000
Sudan,Production,"Milk, whole fresh camel",camel-milk,milk,camel,tonnes,61000
Sudan,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,2937000
Sudan,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,1143000
Sudan,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,412000
Suriname,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,1160
Suriname,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,4631
Suriname,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,1903
Suriname,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,5706
Suriname,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,9129
Suriname,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,400
Suriname,Production,"Meat, duck",duck-meat,meat,duck,tonnes,600
Suriname,Production,"Meat, goat",goat-meat,meat,goat,tonnes,6
Suriname,Production,"Meat, pig",pig-meat,meat,pig,tonnes,2344
Suriname,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,14
Suriname,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,4300
Sweden,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,7260
Sweden,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,137762
Sweden,Production,Meat nes,nes-meat,meat,nes,tonnes,NA
Sweden,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,132070
Sweden,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,103407
Sweden,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,152500
Sweden,Production,"Meat, game",game-meat,meat,game,tonnes,16062
Sweden,Production,"Meat, horse",horse-meat,meat,horse,tonnes,1415
Sweden,Production,"Meat, pig",pig-meat,meat,pig,tonnes,240700
Sweden,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,5260
Sweden,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,511
Sweden,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,4290
Sweden,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,2816660
Switzerland,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,3174
Switzerland,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,58659
Switzerland,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,139744
Switzerland,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,69008
Switzerland,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,90103
Switzerland,Production,"Meat, game",game-meat,meat,game,tonnes,2239
Switzerland,Production,"Meat, goat",goat-meat,meat,goat,tonnes,492
Switzerland,Production,"Meat, horse",horse-meat,meat,horse,tonnes,527
Switzerland,Production,"Meat, pig",pig-meat,meat,pig,tonnes,238602
Switzerland,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,927
Switzerland,Production,"Meat, rabbit",rabbit-meat,meat,rabbit,tonnes,845
Switzerland,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,5061
Switzerland,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,300
Switzerland,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,1943
Switzerland,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,3892500
Switzerland,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,22500
Switzerland,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,6200
Syrian Arab Republic,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,147
Syrian Arab Republic,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,11000
Syrian Arab Republic,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,112000
Syrian Arab Republic,Producing Animals/Slaughtered,"Meat, bird nes",bird nes-meat,meat,bird nes,1000 Head,4518
Syrian Arab Republic,Production,"Meat, bird nes",bird nes-meat,meat,bird nes,tonnes,1807
Syrian Arab Republic,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,786
Syrian Arab Republic,Production,"Meat, camel",camel-meat,meat,camel,tonnes,907
Syrian Arab Republic,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,64800
Syrian Arab Republic,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,83800
Syrian Arab Republic,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,99000
Syrian Arab Republic,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,18
Syrian Arab Republic,Production,"Meat, duck",duck-meat,meat,duck,tonnes,36
Syrian Arab Republic,Production,"Meat, goat",goat-meat,meat,goat,tonnes,13800
Syrian Arab Republic,Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,18
Syrian Arab Republic,Production,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,tonnes,72
Syrian Arab Republic,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,26
Syrian Arab Republic,Production,"Meat, rabbit",rabbit-meat,meat,rabbit,tonnes,53
Syrian Arab Republic,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,161300
Syrian Arab Republic,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,37
Syrian Arab Republic,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,187
Syrian Arab Republic,Production,"Milk, whole fresh buffalo",buffalo-milk,milk,buffalo,tonnes,6300
Syrian Arab Republic,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,1428219
Syrian Arab Republic,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,136030
Syrian Arab Republic,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,648346
Tajikistan,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,2150
Tajikistan,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,18777
Tajikistan,Production,Meat nes,nes-meat,meat,nes,tonnes,2000
Tajikistan,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,40720
Tajikistan,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,1930
Tajikistan,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,1800
Tajikistan,Production,"Meat, pig",pig-meat,meat,pig,tonnes,1500
Tajikistan,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,60702
Tajikistan,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,949972
Tajikistan,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,54502
Thailand,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,93000
Thailand,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,690000
Thailand,Laying,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,1000 Head,36000
Thailand,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,390000
Thailand,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,28196
Thailand,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,106994
Thailand,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,1291604
Thailand,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,1734295
Thailand,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,23455
Thailand,Production,"Meat, duck",duck-meat,meat,duck,tonnes,53180
Thailand,Production,"Meat, goat",goat-meat,meat,goat,tonnes,1914
Thailand,Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,320
Thailand,Production,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,tonnes,800
Thailand,Production,"Meat, pig",pig-meat,meat,pig,tonnes,994412
Thailand,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,172
Thailand,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,651919
Timor-Leste,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,40
Timor-Leste,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,145
Timor-Leste,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,1110
Timor-Leste,Production,Meat nes,nes-meat,meat,nes,tonnes,21300
Timor-Leste,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,727
Timor-Leste,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,1321
Timor-Leste,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,1179
Timor-Leste,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,943
Timor-Leste,Production,"Meat, goat",goat-meat,meat,goat,tonnes,344
Timor-Leste,Production,"Meat, pig",pig-meat,meat,pig,tonnes,11502
Timor-Leste,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,72
Timor-Leste,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,4798
Togo,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,2500
Togo,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,12600
Togo,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,10703
Togo,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,43477
Togo,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,34782
Togo,Production,"Meat, game",game-meat,meat,game,tonnes,6262
Togo,Production,"Meat, goat",goat-meat,meat,goat,tonnes,6936
Togo,Production,"Meat, pig",pig-meat,meat,pig,tonnes,9507
Togo,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,3931
Togo,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,92724
Tokelau,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,2
Tokelau,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,8
Tokelau,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,6
Tokelau,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,5
Tokelau,Production,"Meat, pig",pig-meat,meat,pig,tonnes,19
Tonga,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,80
Tonga,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,344
Tonga,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,382
Tonga,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,380
Tonga,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,296
Tonga,Production,"Meat, goat",goat-meat,meat,goat,tonnes,28
Tonga,Production,"Meat, pig",pig-meat,meat,pig,tonnes,1688
Tonga,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,321
Trinidad and Tobago,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,950
Trinidad and Tobago,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,3250
Trinidad and Tobago,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,1055
Trinidad and Tobago,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,33267
Trinidad and Tobago,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,63907
Trinidad and Tobago,Production,"Meat, goat",goat-meat,meat,goat,tonnes,79
Trinidad and Tobago,Production,"Meat, pig",pig-meat,meat,pig,tonnes,2159
Trinidad and Tobago,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,7
Trinidad and Tobago,Production,"Meat, rabbit",rabbit-meat,meat,rabbit,tonnes,17
Trinidad and Tobago,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,201
Trinidad and Tobago,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,3281
Tunisia,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,65
Tunisia,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,23800
Tunisia,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,107100
Tunisia,Production,Meat nes,nes-meat,meat,nes,tonnes,6269
Tunisia,Production,"Meat, camel",camel-meat,meat,camel,tonnes,1462
Tunisia,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,59800
Tunisia,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,104886
Tunisia,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,140300
Tunisia,Production,"Meat, game",game-meat,meat,game,tonnes,510
Tunisia,Production,"Meat, goat",goat-meat,meat,goat,tonnes,9700
Tunisia,Production,"Meat, horse",horse-meat,meat,horse,tonnes,539
Tunisia,Production,"Meat, pig",pig-meat,meat,pig,tonnes,124
Tunisia,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,49800
Tunisia,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,10939
Tunisia,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,76091
Tunisia,Production,"Milk, whole fresh camel",camel-milk,milk,camel,tonnes,1092
Tunisia,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,1313000
Tunisia,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,11464
Tunisia,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,25000
Tunisia,Production,"Snails, not sea",snails-meat,meat,snails,tonnes,954
Turkey,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,4987
Turkey,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,121556
Turkey,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,1205075
Turkey,Production,Meat nes,nes-meat,meat,nes,tonnes,790
Turkey,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,1339
Turkey,Production,"Meat, camel",camel-meat,meat,camel,tonnes,NA
Turkey,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,987482
Turkey,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,1228444
Turkey,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,2136734
Turkey,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,417
Turkey,Production,"Meat, duck",duck-meat,meat,duck,tonnes,543
Turkey,Production,"Meat, goat",goat-meat,meat,goat,tonnes,67500
Turkey,Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,1021
Turkey,Production,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,tonnes,2553
Turkey,Production,"Meat, horse",horse-meat,meat,horse,tonnes,1238
Turkey,Production,"Meat, pig",pig-meat,meat,pig,tonnes,NA
Turkey,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,35
Turkey,Production,"Meat, rabbit",rabbit-meat,meat,rabbit,tonnes,35
Turkey,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,333000
Turkey,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,5219
Turkey,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,52363
Turkey,Production,"Milk, whole fresh buffalo",buffalo-milk,milk,buffalo,tonnes,69401
Turkey,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,18762319
Turkey,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,523395
Turkey,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,1344779
Turkey,Production,"Snails, not sea",snails-meat,meat,snails,tonnes,544
Turkmenistan,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,3300
Turkmenistan,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,50000
Turkmenistan,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,537
Turkmenistan,Production,Meat nes,nes-meat,meat,nes,tonnes,1039
Turkmenistan,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,143306
Turkmenistan,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,17104
Turkmenistan,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,21364
Turkmenistan,Production,"Meat, goat",goat-meat,meat,goat,tonnes,10560
Turkmenistan,Production,"Meat, pig",pig-meat,meat,pig,tonnes,269
Turkmenistan,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,131681
Turkmenistan,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,2105000
Tuvalu,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,11
Tuvalu,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,19
Tuvalu,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,66
Tuvalu,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,62
Tuvalu,Production,"Meat, pig",pig-meat,meat,pig,tonnes,119
Uganda,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,1385
Uganda,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,8000
Uganda,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,44000
Uganda,Production,Meat nes,nes-meat,meat,nes,tonnes,30155
Uganda,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,231432
Uganda,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,52428
Uganda,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,68019
Uganda,Production,"Meat, goat",goat-meat,meat,goat,tonnes,40058
Uganda,Production,"Meat, pig",pig-meat,meat,pig,tonnes,126857
Uganda,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,9973
Uganda,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,1688683
Ukraine,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,91200
Ukraine,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,886500
Ukraine,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,14000
Ukraine,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,363500
Ukraine,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,630385
Ukraine,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,1184700
Ukraine,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,10959
Ukraine,Production,"Meat, duck",duck-meat,meat,duck,tonnes,26302
Ukraine,Production,"Meat, goat",goat-meat,meat,goat,tonnes,6000
Ukraine,Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,4081
Ukraine,Production,"Meat, horse",horse-meat,meat,horse,tonnes,8400
Ukraine,Production,"Meat, pig",pig-meat,meat,pig,tonnes,735900
Ukraine,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,6675
Ukraine,Production,"Meat, rabbit",rabbit-meat,meat,rabbit,tonnes,12200
Ukraine,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,7500
Ukraine,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,2636
Ukraine,Production,"Milk, whole fresh camel",camel-milk,milk,camel,tonnes,48
Ukraine,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,10280500
Ukraine,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,222500
Ukraine,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,17000
United Arab Emirates,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,4800
United Arab Emirates,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,56000
United Arab Emirates,Production,"Meat, camel",camel-meat,meat,camel,tonnes,36970
United Arab Emirates,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,16401
United Arab Emirates,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,39242
United Arab Emirates,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,47091
United Arab Emirates,Production,"Meat, goat",goat-meat,meat,goat,tonnes,55000
United Arab Emirates,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,9445
United Arab Emirates,Production,"Milk, whole fresh camel",camel-milk,milk,camel,tonnes,54542
United Arab Emirates,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,43000
United Arab Emirates,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,42311
United Arab Emirates,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,22523
United Kingdom of Great Britain and Northern Ireland,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,54000
United Kingdom of Great Britain and Northern Ireland,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,752000
United Kingdom of Great Britain and Northern Ireland,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,14000
