iso3c,Country,SPAM_super,pressure,pressure_value,global_total,rescaled_pressure,tonnes_producing_crop,ghg_pressure_rate
TUN,Tunisia,maiz,ghg,0,6489884492.153084,0,0,0
TUN,Tunisia,ocer,ghg,21750.780072574504,6489884492.153084,3.3514895525295343e-6,55951.46276149899,5.989994518670105e-5
TUN,Tunisia,ofib,ghg,0,6489884492.153084,0,0,0
TUN,Tunisia,oilp,ghg,0,6489884492.153084,0,0,0
TUN,Tunisia,orts,ghg,0,6489884492.153084,0,0,0
TUN,Tunisia,plnt,ghg,0,6489884492.153084,0,0,0
TUN,Tunisia,pota,ghg,66578.62890125625,6489884492.153084,1.0258831105816511e-5,400410.9422175586,2.5620756138683383e-5
TUN,Tunisia,rice,ghg,0,6489884492.153084,0,0.20064103603363037,0
TUN,Tunisia,sorg,ghg,237.59738389775157,6489884492.153084,3.6610417979708336e-8,1110.2788849920034,3.297407387871923e-5
TUN,Tunisia,soyb,ghg,0,6489884492.153084,0,0,0
TUN,Tunisia,spis,ghg,8036.825100890826,6489884492.153084,1.2383618091520963e-6,36485.32984507829,3.394136258080577e-5
TUN,Tunisia,sugb,ghg,0,6489884492.153084,0,0,0
TUN,Tunisia,sugc,ghg,0,6489884492.153084,0,0,0
TUN,Tunisia,swpo,ghg,0,6489884492.153084,0,0,0
TUN,Tunisia,tnut,ghg,191054.37913952628,6489884492.153084,2.9438795000208407e-5,75172.09806467593,3.9161864252984014e-4
TUN,Tunisia,vege,ghg,528679.3184071183,6489884492.153084,8.146205360763266e-5,2868103.129429996,2.8402763056788108e-5
TUN,Tunisia,whea,ghg,452843.60442026146,6489884492.153084,6.977683577693786e-5,1821147.127627462,3.831477134296179e-5
TUN,Tunisia,xfru,ghg,130381.36263283342,6489884492.153084,2.0089935774739513e-5,2206720.000892818,9.103980462682767e-6
TUN,Tunisia,xmil,ghg,0,6489884492.153084,0,0,0
TUN,Tunisia,xoil,ghg,143804.69311153144,6489884492.153084,2.2158282367799553e-5,444402.01802990586,4.986089502030214e-5
TUN,Tunisia,xpul,ghg,27232.53071748931,6489884492.153084,4.19615029364793e-6,137681.17455812544,3.04772987818783e-5
TUN,Tunisia,yams,ghg,0,6489884492.153084,0,0,0
TUR,Turkey,bana,ghg,0,6489884492.153084,0,363553.4372739792,0
TUR,Turkey,barl,ghg,3287365.24993222,6489884492.153084,5.065367887374532e-4,7216614.816045858,7.019035955905373e-5
TUR,Turkey,cass,ghg,0,6489884492.153084,0,0,0
TUR,Turkey,cnut,ghg,0,6489884492.153084,0,0,0
TUR,Turkey,coco,ghg,0,6489884492.153084,0,0,0
TUR,Turkey,maiz,ghg,2179146.7482583337,6489884492.153084,3.357758910644926e-4,5801530.219797552,5.787712523131694e-5
TUR,Turkey,ocer,ghg,343341.21194363013,6489884492.153084,5.2904055897876734e-5,725311.822541438,7.293974019685065e-5
TUR,Turkey,ofib,ghg,1.3637173064053059,6489884492.153084,2.1012967304027919e-10,10.80000016093254,1.945645091750955e-5
TUR,Turkey,oilp,ghg,0,6489884492.153084,0,0,0
TUR,Turkey,orts,ghg,47.59502246789634,6489884492.153084,7.333724124896747e-9,899.3201526999474,8.15474233828673e-6
TUR,Turkey,plnt,ghg,0,6489884492.153084,0,0,0
TUR,Turkey,pota,ghg,1072055.442271934,6489884492.153084,1.651886784068585e-4,4775118.133063838,3.45936317811826e-5
TUR,Turkey,rice,ghg,751480.7790592909,6489884492.153084,1.1579262773750533e-4,873971.5817727149,1.3249015202832805e-4
TUR,Turkey,sorg,ghg,2.611606065183878,6489884492.153084,4.0241179459227197e-10,3.5383657617494464,1.1372815070234872e-4
TUR,Turkey,soyb,ghg,24500.49051143229,6489884492.153084,3.7751812903690073e-6,122483.11246594788,3.082205550106807e-5
TUR,Turkey,spis,ghg,19230.122205422726,6489884492.153084,2.963091597188495e-6,222902.12087571807,1.3293240932600208e-5
TUR,Turkey,sugb,ghg,187343.556445078,6489884492.153084,2.8867009369981082e-5,20206081.45803064,1.4286297632690317e-6
TUR,Turkey,sugc,ghg,0,6489884492.153084,0,0,0
TUR,Turkey,swpo,ghg,0,6489884492.153084,0,0,0
TUR,Turkey,tnut,ghg,86176.1003732942,6489884492.153084,1.3278526062750375e-5,1011195.6747221424,1.3131509948753553e-5
TUR,Turkey,vege,ghg,3016962.285465817,6489884492.153084,4.648714917982939e-4,25635064.59718263,1.813420403276006e-5
TUR,Turkey,whea,ghg,11186756.5122246,6489884492.153084,0.001723721974674665,22527098.41984336,7.651770958466167e-5
TUR,Turkey,xfru,ghg,4627289.660571575,6489884492.153084,7.130003108940427e-4,23226246.92451119,3.069804231442994e-5
TUR,Turkey,xmil,ghg,570.1767743527889,6489884492.153084,8.785622841857808e-8,4708.445334166288,1.8659286066477088e-5
TUR,Turkey,xoil,ghg,865785.8316208944,6489884492.153084,1.3340543004543697e-4,6722141.495345993,1.984567420037184e-5
TUR,Turkey,xpul,ghg,459871.65016168123,6489884492.153084,7.085975886284445e-5,1117331.1027785651,6.341876520454079e-5
TUR,Turkey,yams,ghg,0,6489884492.153084,0,0,0
TKM,Turkmenistan,bana,ghg,0,6489884492.153084,0,29.8546541929245,0
TKM,Turkmenistan,barl,ghg,17832.628931675106,6489884492.153084,2.747757522223474e-6,63361.72287131101,4.336620593168256e-5
TKM,Turkmenistan,cass,ghg,0,6489884492.153084,0,0,0
TKM,Turkmenistan,cnut,ghg,0,6489884492.153084,0,0,0
TKM,Turkmenistan,coco,ghg,0,6489884492.153084,0,0,0
TKM,Turkmenistan,maiz,ghg,64642.990185022354,6489884492.153084,9.960576380547629e-6,355028.12366461754,2.8055739015078792e-5
TKM,Turkmenistan,ocer,ghg,2.9633548259735107,6489884492.153084,4.5661133561876206e-10,25261.43115234375,1.8075434161472588e-8
TKM,Turkmenistan,ofib,ghg,0,6489884492.153084,0,2.9564812183380127,0
TKM,Turkmenistan,oilp,ghg,0,6489884492.153084,0,0,0
TKM,Turkmenistan,orts,ghg,0,6489884492.153084,0,0,0
TKM,Turkmenistan,plnt,ghg,0,6489884492.153084,0,0,0
TKM,Turkmenistan,pota,ghg,36899.92286708951,6489884492.153084,5.6857595711765266e-6,313805.5349293351,1.8118735772002507e-5
TKM,Turkmenistan,rice,ghg,2547976.7651672363,6489884492.153084,3.926074136216128e-4,490049.3503875733,8.011589308527906e-4
TKM,Turkmenistan,sorg,ghg,0,6489884492.153084,0,4.599999904632568,0
TKM,Turkmenistan,soyb,ghg,0,6489884492.153084,0,0,0
TKM,Turkmenistan,spis,ghg,0,6489884492.153084,0,64.86021400243044,0
TKM,Turkmenistan,sugb,ghg,43613.67727124691,6489884492.153084,6.720254778645165e-6,237064.9152302742,2.8347740837641082e-5
TKM,Turkmenistan,sugc,ghg,0,6489884492.153084,0,2.1899351477622986,0
TKM,Turkmenistan,swpo,ghg,0,6489884492.153084,0,0,0
TKM,Turkmenistan,tnut,ghg,206.61062023043633,6489884492.153084,3.183579314550962e-8,2033.6092121973631,1.5654823431444967e-5
TKM,Turkmenistan,vege,ghg,85678.72003555298,6489884492.153084,1.3201886742228937e-5,685667.1250011921,1.925407571816424e-5
TKM,Turkmenistan,whea,ghg,458958.94381625205,6489884492.153084,7.071912364097991e-5,981729.7249795496,7.20352270503504e-5
TKM,Turkmenistan,xfru,ghg,13178.078265935183,6489884492.153084,2.0305566735230483e-6,611102.7003445029,3.3227748337199994e-6
TKM,Turkmenistan,xmil,ghg,0.6524251103401184,6489884492.153084,1.0052954118504964e-10,9.17237700521946,1.096003153030498e-5
TKM,Turkmenistan,xoil,ghg,529754.4802628905,6489884492.153084,8.162772094070648e-5,352670.2513152547,2.3145621337859545e-4
TKM,Turkmenistan,xpul,ghg,2424.3175691887736,6489884492.153084,3.735532692638852e-7,12970.099626004696,2.880111024859987e-5
TKM,Turkmenistan,yams,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,bana,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,barl,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,cass,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,cnut,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,coco,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,maiz,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,ocer,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,ofib,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,oilp,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,orts,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,plnt,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,pota,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,rice,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,sorg,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,soyb,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,spis,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,sugb,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,sugc,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,swpo,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,tnut,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,vege,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,whea,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,xfru,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,xmil,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,xoil,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,xpul,ghg,0,6489884492.153084,0,0,0
TCA,Turks and Caicos Islands,yams,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,bana,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,barl,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,cass,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,cnut,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,coco,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,maiz,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,ocer,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,ofib,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,oilp,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,orts,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,plnt,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,pota,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,rice,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,sorg,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,soyb,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,spis,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,sugb,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,sugc,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,swpo,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,tnut,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,vege,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,whea,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,xfru,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,xmil,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,xoil,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,xpul,ghg,0,6489884492.153084,0,0,0
TUV,Tuvalu,yams,ghg,0,6489884492.153084,0,0,0
UGA,Uganda,bana,ghg,0,6489884492.153084,0,535378.5656039715,0
UGA,Uganda,barl,ghg,0,6489884492.153084,0,0.7905000448226929,0
UGA,Uganda,cass,ghg,79746.75084651355,6489884492.153084,1.2287853650236041e-5,2186412.559928879,5.6200983636115534e-6
UGA,Uganda,cnut,ghg,0,6489884492.153084,0,0,0
UGA,Uganda,coco,ghg,78.98615642287768,6489884492.153084,1.2170656737940376e-8,29445.06590348482,4.133343351253963e-7
UGA,Uganda,maiz,ghg,270656.56603049673,6489884492.153084,4.170437337640561e-5,3027663.7063209563,1.3774440433836155e-5
UGA,Uganda,ocer,ghg,0,6489884492.153084,0,0,0
UGA,Uganda,ofib,ghg,0,6489884492.153084,0,7.663444995880127,0
UGA,Uganda,oilp,ghg,0,6489884492.153084,0,0,0
UGA,Uganda,orts,ghg,0,6489884492.153084,0,234.98846435546875,0
UGA,Uganda,plnt,ghg,0,6489884492.153084,0,5552795.564416766,0
UGA,Uganda,pota,ghg,35254.04985019844,6489884492.153084,5.432153668193031e-6,709494.6222338676,7.656370461399287e-6
UGA,Uganda,rice,ghg,202847.37049150467,6489884492.153084,3.1255929244467653e-5,263964.14807856083,1.1840975174842792e-4
UGA,Uganda,sorg,ghg,37902.19169892743,6489884492.153084,5.8401951136040945e-6,319780.6198701337,1.826313025465977e-5
UGA,Uganda,soyb,ghg,42121.99383899197,6489884492.153084,6.490407323877898e-6,198727.9062526822,3.2659768053035065e-5
UGA,Uganda,spis,ghg,331.04451860813424,6489884492.153084,5.100930825631797e-8,5155.966633327305,9.893258021997726e-6
UGA,Uganda,sugb,ghg,0,6489884492.153084,0,0,0
UGA,Uganda,sugc,ghg,189012.48605184257,6489884492.153084,2.912416796945731e-5,3668474.0317862034,7.939041606157035e-6
UGA,Uganda,swpo,ghg,186346.2001589965,6489884492.153084,2.871333078182017e-5,2270815.5761874467,1.2644501421831888e-5
UGA,Uganda,tnut,ghg,0,6489884492.153084,0,0.6969607472419739,0
UGA,Uganda,vege,ghg,53294.82224763185,6489884492.153084,8.211983173517278e-6,1424574.6015207767,5.76451606307647e-6
UGA,Uganda,whea,ghg,3717.98573359102,6489884492.153084,5.728893538993545e-7,24576.43349942565,2.331051630875338e-5
UGA,Uganda,xfru,ghg,1104.6958240624517,6489884492.153084,1.7021810255608385e-7,57993.07171887159,2.9351454839508525e-6
UGA,Uganda,xmil,ghg,27297.016248815693,6489884492.153084,4.20608660783108e-6,219939.9466022998,1.9123795712456987e-5
UGA,Uganda,xoil,ghg,100001.82918289863,6489884492.153084,1.5408876583829926e-5,872673.8441826999,1.765708538940005e-5
UGA,Uganda,xpul,ghg,152886.8218151424,6489884492.153084,2.35577107728185e-5,682885.4890926704,3.449730760001787e-5
UGA,Uganda,yams,ghg,2.974271535873413,6489884492.153084,4.5829344720535525e-10,71.55187320709229,6.405051701147201e-6
UKR,Ukraine,bana,ghg,0,6489884492.153084,0,0,0
UKR,Ukraine,barl,ghg,3745246.689417295,6489884492.153084,5.770898841028175e-4,9587804.08720608,6.018999542062852e-5
UKR,Ukraine,cass,ghg,0,6489884492.153084,0,0,0
UKR,Ukraine,cnut,ghg,0,6489884492.153084,0,0,0
UKR,Ukraine,coco,ghg,0,6489884492.153084,0,0,0
UKR,Ukraine,maiz,ghg,7720789.177888304,6489884492.153084,0.0011896651145676793,31151738.011414513,3.818936568263916e-5
UKR,Ukraine,ocer,ghg,766465.4208877459,6489884492.153084,1.1810155046896118e-4,1600541.4025537148,7.378850074139063e-5
UKR,Ukraine,ofib,ghg,758.9797561317682,6489884492.153084,1.1694811472368273e-7,2664.678808555007,4.388825938353934e-5
UKR,Ukraine,oilp,ghg,0,6489884492.153084,0,0,0
UKR,Ukraine,orts,ghg,0,6489884492.153084,0,0,0
UKR,Ukraine,plnt,ghg,0,6489884492.153084,0,0,0
UKR,Ukraine,pota,ghg,3181607.564390842,6489884492.153084,4.902410155739631e-4,24794507.07931777,1.9772162197283426e-5
UKR,Ukraine,rice,ghg,311413.2442570925,6489884492.153084,4.798440475075051e-5,66748.85033124685,7.188798685314251e-4
UKR,Ukraine,sorg,ghg,67739.20227493346,6489884492.153084,1.0437659153539156e-5,299934.4629819691,3.4799799428739295e-5
UKR,Ukraine,soyb,ghg,817100.1589893065,6489884492.153084,1.2590365205686818e-4,3849846.1086062263,3.2703554507130556e-5
UKR,Ukraine,spis,ghg,76.19333466900571,6489884492.153084,1.1740322152286536e-8,2555.5347670195624,4.594076474247656e-6
UKR,Ukraine,sugb,ghg,1602859.0854213387,6489884492.153084,2.4697806060483123e-4,15450874.90627408,1.5984729803523408e-5
UKR,Ukraine,sugc,ghg,0,6489884492.153084,0,0,0
UKR,Ukraine,swpo,ghg,0,6489884492.153084,0,0,0
UKR,Ukraine,tnut,ghg,3317.5420195451006,6489884492.153084,5.111866048704471e-7,108007.98071037048,4.732859567490878e-6
UKR,Ukraine,vege,ghg,975031.0652028229,6489884492.153084,1.5023858535259487e-4,9197083.875072507,1.633545886863084e-5
UKR,Ukraine,whea,ghg,8595716.613254637,6489884492.153084,0.0013244791372862973,31167141.043674693,4.2496009994317325e-5
UKR,Ukraine,xfru,ghg,484043.91571497545,6489884492.153084,7.45843652996032e-5,2894665.0833273083,2.576614673980566e-5
UKR,Ukraine,xmil,ghg,15904.648638341576,6489884492.153084,2.4506828523022063e-6,128655.43265134469,1.904842105613635e-5
UKR,Ukraine,xoil,ghg,5106965.040660247,6489884492.153084,7.869115462432461e-4,15648597.222838774,5.028639532588688e-5
UKR,Ukraine,xpul,ghg,246407.57204079628,6489884492.153084,3.7967944165836474e-5,1239723.7556227073,3.062613263126942e-5
UKR,Ukraine,yams,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,bana,ghg,49.262576937675476,6489884492.153084,7.590670835087871e-9,1304.0422322750092,5.82087807221191e-6
ARE,United Arab Emirates,barl,ghg,18.083936363458633,6489884492.153084,2.7864804659195262e-9,135.36000001430511,2.0585700839428524e-5
ARE,United Arab Emirates,cass,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,cnut,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,coco,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,maiz,ghg,1053.1629412174225,6489884492.153084,1.6227760948454496e-7,12737.052565693855,1.27405935280212e-5
ARE,United Arab Emirates,ocer,ghg,11.615936279296875,6489884492.153084,1.7898525456565056e-9,66.39999961853027,2.69556107822177e-5
ARE,United Arab Emirates,ofib,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,oilp,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,orts,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,plnt,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,pota,ghg,196.9569162875414,6489884492.153084,3.034829302827838e-8,677.8028685878962,4.477451252383253e-5
ARE,United Arab Emirates,rice,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,sorg,ghg,11645.405510425568,6489884492.153084,1.7943933400518949e-6,101760.20155715942,1.7633547424176155e-5
ARE,United Arab Emirates,soyb,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,spis,ghg,0,6489884492.153084,0,0.4666666761040688,0
ARE,United Arab Emirates,sugb,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,sugc,ghg,1.98685023188591,6489884492.153084,3.0614570017204617e-10,55.69999933242798,5.496332205408327e-6
ARE,United Arab Emirates,swpo,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,tnut,ghg,17.394388775341213,6489884492.153084,2.6802308725791284e-9,664.3001299723983,4.034668595790418e-6
ARE,United Arab Emirates,vege,ghg,18279.546800136566,6489884492.153084,2.816621285361605e-6,262920.03258132935,1.0712843968975001e-5
ARE,United Arab Emirates,whea,ghg,240.58254086971283,6489884492.153084,3.707038871964533e-8,79.69999986886978,4.65124075039362e-4
ARE,United Arab Emirates,xfru,ghg,307630.17400608957,6489884492.153084,4.7401486787329584e-5,292775.73675116897,1.619037400890097e-4
ARE,United Arab Emirates,xmil,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,xoil,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,xpul,ghg,0,6489884492.153084,0,0,0
ARE,United Arab Emirates,yams,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,bana,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,barl,ghg,2935574.1052028537,6489884492.153084,4.523307169414579e-4,7911336.208237261,5.7175008751428416e-5
GBR,United Kingdom,cass,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,cnut,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,coco,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,maiz,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,ocer,ghg,141284.43760714494,6489884492.153084,2.176994641090637e-5,959724.0646092668,2.2683547504635707e-5
GBR,United Kingdom,ofib,ghg,1487.3928857408464,6489884492.153084,2.2918634184310252e-7,12691.668441668153,1.8058015216554066e-5
GBR,United Kingdom,oilp,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,orts,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,plnt,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,pota,ghg,1560415.6772616506,6489884492.153084,2.404381278508652e-4,6421440.317701876,3.744302149598019e-5
GBR,United Kingdom,rice,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,sorg,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,soyb,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,spis,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,sugb,ghg,1198164.6341546625,6489884492.153084,1.8462033270443608e-4,10696281.747187018,1.726023463742331e-5
GBR,United Kingdom,sugc,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,swpo,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,tnut,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,vege,ghg,491859.0425270498,6489884492.153084,7.57885665179028e-5,2646095.6749944687,2.864165768233653e-5
GBR,United Kingdom,whea,ghg,5908475.273782469,6489884492.153084,9.104130098041658e-4,14694800.882822424,6.195477006213801e-5
GBR,United Kingdom,xfru,ghg,65307.864611852914,6489884492.153084,1.0063024186457651e-5,631717.1672281027,1.5929635457926472e-5
GBR,United Kingdom,xmil,ghg,0,6489884492.153084,0,0,0
GBR,United Kingdom,xoil,ghg,1441123.0701987594,6489884492.153084,2.220568134827701e-4,2277717.4767508656,9.749093807697838e-5
GBR,United Kingdom,xpul,ghg,198038.05074929446,6489884492.153084,3.0514880656002766e-5,1060922.9904055595,2.8762578369932232e-5
GBR,United Kingdom,yams,ghg,0,6489884492.153084,0,0,0
USA,United States,bana,ghg,569.1179679185152,6489884492.153084,8.769308122611974e-8,4034.12268447876,2.1737832010790808e-5
USA,United States,barl,ghg,2035166.145128753,6489884492.153084,3.1359050343491803e-4,3250706.718305528,9.646840844454312e-5
USA,United States,cass,ghg,0,6489884492.153084,0,0,0
USA,United States,cnut,ghg,0,6489884492.153084,0,0,0
USA,United States,coco,ghg,0,6489884492.153084,0,0,0
USA,United States,maiz,ghg,114905255.6152637,6489884492.153084,0.017705285164041917,404221475.5838723,4.3800951294009685e-5
USA,United States,ocer,ghg,780119.5528905941,6489884492.153084,1.2020546033351384e-4,1006275.140212804,1.1945585807485333e-4
USA,United States,ofib,ghg,0,6489884492.153084,0,2.431754395365715,0
USA,United States,oilp,ghg,0,6489884492.153084,0,0,0
USA,United States,orts,ghg,1031.451827715151,6489884492.153084,1.5893223199307768e-7,1711.7440971806643,9.284812622099747e-5
USA,United States,plnt,ghg,0,6489884492.153084,0,0,0
USA,United States,pota,ghg,3199304.1994956136,6489884492.153084,4.929678183585379e-4,21352880.49913715,2.3086712744842942e-5
USA,United States,rice,ghg,13348623.494881123,6489884492.153084,0.0020568352966868573,7182207.074851871,2.8637928080474883e-4
USA,United States,sorg,ghg,3191987.1111244448,6489884492.153084,4.918403578652093e-4,8355746.465693407,5.886252770887462e-5
USA,United States,soyb,ghg,37033728.2668936,6489884492.153084,0.005706377102962474,117524436.5623784,4.855481353389601e-5
USA,United States,spis,ghg,123.49483150325295,6489884492.153084,1.9028818101858438e-8,2140.1996450056067,8.89114160273052e-6
USA,United States,sugb,ghg,3514359.0684980154,6489884492.153084,5.415133463079698e-4,30242180.008642077,1.7905896537657853e-5
USA,United States,sugc,ghg,4591304.582031727,6489884492.153084,7.074555159776836e-4,31909144.314783096,2.2170933479088267e-5
USA,United States,swpo,ghg,324908.1965903938,6489884492.153084,5.006378726512623e-5,1584333.6482515633,3.1599270343324184e-5
USA,United States,tnut,ghg,1801942.5228318316,6489884492.153084,2.7765402065484514e-4,2484249.1934096515,1.1176576866419861e-4
USA,United States,vege,ghg,7095190.785692904,6489884492.153084,0.0010932691936615662,31117761.442357175,3.513328539672585e-5
USA,United States,whea,ghg,20916621.358758945,6489884492.153084,0.003222957416892276,46012144.965337306,7.004579811091729e-5
USA,United States,xfru,ghg,2486724.961750932,6489884492.153084,3.8316937146687743e-4,26867727.04991439,1.4261324404369305e-5
USA,United States,xmil,ghg,160187.94833424687,6489884492.153084,2.468271176905075e-5,346071.7376291454,7.132252965280002e-5
USA,United States,xoil,ghg,9223016.110023439,6489884492.153084,0.0014211371745021014,16072762.562361345,8.841897396220316e-5
USA,United States,xpul,ghg,804529.5671215812,6489884492.153084,1.2396670050050004e-4,2453050.429880239,5.0535732568103885e-5
USA,United States,yams,ghg,0,6489884492.153084,0,0,0
URY,Uruguay,bana,ghg,0,6489884492.153084,0,0,0
URY,Uruguay,barl,ghg,199894.90384495258,6489884492.153084,3.080099562428968e-5,670669.2362653315,4.592576184917498e-5
URY,Uruguay,cass,ghg,0,6489884492.153084,0,4107.8203125,0
URY,Uruguay,cnut,ghg,0,6489884492.153084,0,0,0
URY,Uruguay,coco,ghg,0,6489884492.153084,0,0,0
URY,Uruguay,maiz,ghg,110045.35215986613,6489884492.153084,1.6956442336211362e-5,212429.2850244157,7.982158549496819e-5
URY,Uruguay,ocer,ghg,13598.177992404439,6489884492.153084,2.0952881378468277e-6,38357.080286085606,5.4625850617908304e-5
URY,Uruguay,ofib,ghg,0,6489884492.153084,0,0,0
URY,Uruguay,oilp,ghg,0,6489884492.153084,0,0,0
URY,Uruguay,orts,ghg,0,6489884492.153084,0,0,0
URY,Uruguay,plnt,ghg,0,6489884492.153084,0,0,0
URY,Uruguay,pota,ghg,19508.566826291382,6489884492.153084,3.0059960003724535e-6,80977.34989541769,3.712144203601006e-5
URY,Uruguay,rice,ghg,2178675.4980158806,6489884492.153084,3.357032780244573e-4,1693967.868628025,1.9817570583339895e-4
URY,Uruguay,sorg,ghg,86810.85674472619,6489884492.153084,1.3376333099562736e-5,299385.6296195984,4.467927574399214e-5
URY,Uruguay,soyb,ghg,459886.56276795827,6489884492.153084,7.086205668590972e-5,1066078.2465730533,6.646984582388614e-5
URY,Uruguay,spis,ghg,0.1902371495962143,6489884492.153084,2.931287141184561e-11,1.055621214210987,2.776836143232988e-5
URY,Uruguay,sugb,ghg,0,6489884492.153084,0,0,0
URY,Uruguay,sugc,ghg,149277.646405546,6489884492.153084,2.3001587560770537e-5,378504.4046256542,6.076966946664573e-5
URY,Uruguay,swpo,ghg,9626.631836025044,6489884492.153084,1.4833286859981252e-6,79808.81501361728,1.8586025688328216e-5
URY,Uruguay,tnut,ghg,0.19049210846424103,6489884492.153084,2.9352156990554294e-11,1.1421999409794807,2.569791499497337e-5
URY,Uruguay,vege,ghg,79852.13227518322,6489884492.153084,1.2304091447503017e-5,182217.7858071476,6.752409701940514e-5
URY,Uruguay,whea,ghg,533557.823088631,6489884492.153084,8.221376262301055e-5,706840.6101156101,1.1631160044633509e-4
