iso3c,Country,SPAM_super,pressure,pressure_value,global_total,rescaled_pressure,tonnes_producing_crop,nutrient_pressure_rate
MCO,Monaco,pota,nutrient,0,143550799.05924112,0,0,0
MCO,Monaco,rice,nutrient,0,143550799.05924112,0,68.00062561035156,0
MCO,Monaco,sorg,nutrient,0,143550799.05924112,0,0,0
MCO,Monaco,soyb,nutrient,0,143550799.05924112,0,0,0
MCO,Monaco,spis,nutrient,0,143550799.05924112,0,0,0
MCO,Monaco,sugb,nutrient,0,143550799.05924112,0,0,0
MCO,Monaco,sugc,nutrient,0,143550799.05924112,0,0,0
MCO,Monaco,swpo,nutrient,0,143550799.05924112,0,0,0
MCO,Monaco,tnut,nutrient,0,143550799.05924112,0,0.09598936140537262,0
MCO,Monaco,vege,nutrient,0,143550799.05924112,0,0.5389447212219238,0
MCO,Monaco,whea,nutrient,0,143550799.05924112,0,0,0
MCO,Monaco,xfru,nutrient,0,143550799.05924112,0,0,0
MCO,Monaco,xmil,nutrient,0,143550799.05924112,0,0,0
MCO,Monaco,xoil,nutrient,0,143550799.05924112,0,0,0
MCO,Monaco,xpul,nutrient,0,143550799.05924112,0,0.1911170780658722,0
MCO,Monaco,yams,nutrient,0,143550799.05924112,0,0,0
MNG,Mongolia,bana,nutrient,0,143550799.05924112,0,0,0
MNG,Mongolia,barl,nutrient,20.841526234755293,143550799.05924112,1.451857208133988e-7,1778.0318880602715,8.165529639166816e-5
MNG,Mongolia,cass,nutrient,0,143550799.05924112,0,0,0
MNG,Mongolia,cnut,nutrient,0,143550799.05924112,0,0,0
MNG,Mongolia,coco,nutrient,0,143550799.05924112,0,0,0
MNG,Mongolia,maiz,nutrient,2.2884130477905273,143550799.05924112,1.5941485960284597e-8,33.5,4.758652525458089e-4
MNG,Mongolia,ocer,nutrient,2.0376772484742105,143550799.05924112,1.4194816481887319e-8,4629.588290221989,3.0661077383204365e-6
MNG,Mongolia,ofib,nutrient,0,143550799.05924112,0,0,0
MNG,Mongolia,oilp,nutrient,0,143550799.05924112,0,0,0
MNG,Mongolia,orts,nutrient,0.0014009178848937154,143550799.05924112,9.759039267455272e-12,27.899999618530273,3.497863584547734e-7
MNG,Mongolia,plnt,nutrient,0,143550799.05924112,0,0,0
MNG,Mongolia,pota,nutrient,394.60355396405794,143550799.05924112,2.748877446521293e-6,132408.5272307843,2.0760577162300718e-5
MNG,Mongolia,rice,nutrient,0,143550799.05924112,0,0,0
MNG,Mongolia,sorg,nutrient,0,143550799.05924112,0,103.92276382446288,0
MNG,Mongolia,soyb,nutrient,0,143550799.05924112,0,0,0
MNG,Mongolia,spis,nutrient,0,143550799.05924112,0,29.640875816345215,0
MNG,Mongolia,sugb,nutrient,0.21843165904283524,143550799.05924112,1.5216331812454209e-9,43.40000033378601,3.506067210927786e-5
MNG,Mongolia,sugc,nutrient,0,143550799.05924112,0,0,0
MNG,Mongolia,swpo,nutrient,0.09806425264105201,143550799.05924112,6.831327535876862e-10,1993.2999420166016,3.4271448023851725e-7
MNG,Mongolia,tnut,nutrient,0.18856740613409784,143550799.05924112,1.3135935666668013e-9,5066.793520830572,2.592553971789778e-7
MNG,Mongolia,vege,nutrient,2200.790168207139,143550799.05924112,1.5331089639556153e-5,82895.65206634998,1.8494443625686292e-4
MNG,Mongolia,whea,nutrient,13464.141780273989,143550799.05924112,9.37935690258161e-5,263036.3599654436,3.5658024251148486e-4
MNG,Mongolia,xfru,nutrient,230.5174177866429,143550799.05924112,1.6058246927034663e-6,6633.131274223328,2.4209149891903686e-4
MNG,Mongolia,xmil,nutrient,0.037367145996540785,143550799.05924112,2.603060814807444e-10,15.00985123962164,1.7342349189551736e-5
MNG,Mongolia,xoil,nutrient,8.972812566906214,143550799.05924112,6.250618335606253e-8,23963.90506735444,2.6083471446068064e-6
MNG,Mongolia,xpul,nutrient,0.0024206206389862928,143550799.05924112,1.68624671882693e-11,1467.345715776086,1.149181614596575e-8
MNG,Mongolia,yams,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,bana,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,barl,nutrient,0.37726030870180693,143550799.05924112,2.628061363462823e-9,6425.822781771421,4.0898441378091336e-7
MNE,Montenegro,cass,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,cnut,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,coco,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,maiz,nutrient,7.497707333881408,143550799.05924112,5.2230342032350685e-8,16989.6451818645,3.0742456050879545e-6
MNE,Montenegro,ocer,nutrient,0.24851438877158216,143550799.05924112,1.731194743604487e-9,5438.190282434225,3.1834022968934714e-7
MNE,Montenegro,ofib,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,oilp,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,orts,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,plnt,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,pota,nutrient,6.297055515780812,143550799.05924112,4.386639124998613e-8,260811.28983908892,1.6819207204201206e-7
MNE,Montenegro,rice,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,sorg,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,soyb,nutrient,0,143550799.05924112,0,6.8912200927734375,0
MNE,Montenegro,spis,nutrient,0,143550799.05924112,0,23.652062833309177,0
MNE,Montenegro,sugb,nutrient,0.010829671286046505,143550799.05924112,7.544138630379392e-11,209.2844010591507,3.604730496969609e-7
MNE,Montenegro,sugc,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,swpo,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,tnut,nutrient,0.005220246686349128,143550799.05924112,3.636515240987837e-11,735.0606645196676,4.947231455194454e-8
MNE,Montenegro,vege,nutrient,39.22865901491605,143550799.05924112,2.7327370709184983e-7,118531.79494392872,2.3054886431199456e-6
MNE,Montenegro,whea,nutrient,2.277462931582704,143550799.05924112,1.586520553356747e-8,13609.983084023,1.1657035453770635e-6
MNE,Montenegro,xfru,nutrient,87.28947483145748,143550799.05924112,6.080737648519428e-7,125201.79584008455,4.8567495439810796e-6
MNE,Montenegro,xmil,nutrient,0,143550799.05924112,0,0,0
MNE,Montenegro,xoil,nutrient,1.1620536622358486,143550799.05924112,8.09506927060913e-9,1777.5064484253526,4.5541715349501785e-6
MNE,Montenegro,xpul,nutrient,0.0060447668170127145,143550799.05924112,4.2108904002116604e-11,5090.090099036694,8.27272271861863e-9
MNE,Montenegro,yams,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,bana,nutrient,0,143550799.05924112,0,196.0411834716797,0
MSR,Montserrat,barl,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,cass,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,cnut,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,coco,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,maiz,nutrient,0,143550799.05924112,0,130.8411774635315,0
MSR,Montserrat,ocer,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,ofib,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,oilp,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,orts,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,plnt,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,pota,nutrient,0,143550799.05924112,0,220.85806131362915,0
MSR,Montserrat,rice,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,sorg,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,soyb,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,spis,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,sugb,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,sugc,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,swpo,nutrient,0,143550799.05924112,0,30.211110711097717,0
MSR,Montserrat,tnut,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,vege,nutrient,1.2612619400024414,143550799.05924112,8.78617150352426e-9,825.4833736419678,1.0643668648055698e-5
MSR,Montserrat,whea,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,xfru,nutrient,0.22158053517341614,143550799.05924112,1.5435688036955712e-9,677.0332117080688,2.279901158469528e-6
MSR,Montserrat,xmil,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,xoil,nutrient,0,143550799.05924112,0,15.542104959487917,0
MSR,Montserrat,xpul,nutrient,0,143550799.05924112,0,0,0
MSR,Montserrat,yams,nutrient,0,143550799.05924112,0,0,0
MAR,Morocco,bana,nutrient,198.64392238855362,143550799.05924112,1.3837883431535372e-6,301295.24963378906,4.592798408987431e-6
MAR,Morocco,barl,nutrient,8409.574244452757,143550799.05924112,5.858256658663572e-5,2771820.126606226,2.113505347057398e-5
MAR,Morocco,cass,nutrient,0,143550799.05924112,0,0,0
MAR,Morocco,cnut,nutrient,0,143550799.05924112,0,0,0
MAR,Morocco,coco,nutrient,0,143550799.05924112,0,0,0
MAR,Morocco,maiz,nutrient,6128.66809509811,143550799.05924112,4.2693374995209234e-5,104028.67461813986,4.104000666347491e-4
MAR,Morocco,ocer,nutrient,694.1549765395466,143550799.05924112,4.835605103480337e-6,49205.811016097665,9.827304953673805e-5
MAR,Morocco,ofib,nutrient,0,143550799.05924112,0,1597.8943856731055,0
MAR,Morocco,oilp,nutrient,0,143550799.05924112,0,0,0
MAR,Morocco,orts,nutrient,0,143550799.05924112,0,138.41500091552734,0
MAR,Morocco,plnt,nutrient,0,143550799.05924112,0,0,0
MAR,Morocco,pota,nutrient,1634.5058657098562,143550799.05924112,1.1386254039835206e-5,1859555.2983558776,6.123105911344686e-6
MAR,Morocco,rice,nutrient,440.8736156881787,143550799.05924112,3.0712027977373864e-6,45076.96144729853,6.813242727835738e-5
MAR,Morocco,sorg,nutrient,39.046208133455366,143550799.05924112,2.720027223069766e-7,5177.636290669441,5.253415014823455e-5
MAR,Morocco,soyb,nutrient,0,143550799.05924112,0,998.6000024527312,0
MAR,Morocco,spis,nutrient,13.393851207567423,143550799.05924112,9.330391258943808e-8,150222.73364819586,6.211038124758464e-7
MAR,Morocco,sugb,nutrient,4347.049152780324,143550799.05924112,3.0282305506264488e-5,4208631.254526377,7.1952859908303716e-6
MAR,Morocco,sugc,nutrient,1290.3927357122302,143550799.05924112,8.989101726836823e-6,644211.0169596672,1.3953660353808593e-5
MAR,Morocco,swpo,nutrient,11.5962495803833,143550799.05924112,8.078150491936805e-8,20867.05157792568,3.871246717232596e-6
MAR,Morocco,tnut,nutrient,3.378352411999913,143550799.05924112,2.3534194404628294e-8,130308.7036191076,1.8060339602041283e-7
MAR,Morocco,vege,nutrient,13525.115818988532,143550799.05924112,9.421832485520986e-5,3705224.3428904414,2.5428507462981377e-5
MAR,Morocco,whea,nutrient,23531.97109301691,143550799.05924112,1.6392783075561734e-4,8363695.1322238445,1.9599928998372058e-5
MAR,Morocco,xfru,nutrient,13184.503028591862,143550799.05924112,9.184555652073263e-5,6467838.902752027,1.4200346963133681e-5
MAR,Morocco,xmil,nutrient,10.241255372297019,143550799.05924112,7.134237802515203e-8,4711.668175473809,1.5141638877822244e-5
MAR,Morocco,xoil,nutrient,1938.3422956751601,143550799.05924112,1.3502831808517048e-5,924596.4469067528,1.4604027361008054e-5
MAR,Morocco,xpul,nutrient,2.1993884913019883,143550799.05924112,1.5321325312820695e-8,231602.14100215584,6.61536428226632e-8
MAR,Morocco,yams,nutrient,0,143550799.05924112,0,0,0
MOZ,Mozambique,bana,nutrient,65.3230060939095,143550799.05924112,4.550514976022651e-7,536784.2078681886,8.47736373261574e-7
MOZ,Mozambique,barl,nutrient,0,143550799.05924112,0,17.309234239161015,0
MOZ,Mozambique,cass,nutrient,0,143550799.05924112,0,7603643.618542045,0
MOZ,Mozambique,cnut,nutrient,0,143550799.05924112,0,232133.57966428995,0
MOZ,Mozambique,coco,nutrient,0,143550799.05924112,0,0,0
MOZ,Mozambique,maiz,nutrient,156.82056152421865,143550799.05924112,1.0924394886823397e-6,1288184.4436667338,8.48045863349181e-7
MOZ,Mozambique,ocer,nutrient,0,143550799.05924112,0,9.368796050548552,0
MOZ,Mozambique,ofib,nutrient,0,143550799.05924112,0,4553.31298930943,0
MOZ,Mozambique,oilp,nutrient,0,143550799.05924112,0,0,0
MOZ,Mozambique,orts,nutrient,0,143550799.05924112,0,10062.389981135726,0
MOZ,Mozambique,plnt,nutrient,0,143550799.05924112,0,0,0
MOZ,Mozambique,pota,nutrient,4.247004800927243,143550799.05924112,2.9585379034877907e-8,256811.32364931703,1.1520278239474192e-7
MOZ,Mozambique,rice,nutrient,330.833431010833,143550799.05924112,2.30464360476533e-6,101371.2944699824,2.273467668352376e-5
MOZ,Mozambique,sorg,nutrient,0.0010969614377245307,143550799.05924112,7.64162543791785e-12,101660.28664697334,7.516824602761789e-11
MOZ,Mozambique,soyb,nutrient,2.2269508917815983e-4,143550799.05924112,1.551332982035559e-12,1136.1271605938673,1.365457174023248e-9
MOZ,Mozambique,spis,nutrient,0,143550799.05924112,0,50.840495724231005,0
MOZ,Mozambique,sugb,nutrient,0,143550799.05924112,0,0,0
MOZ,Mozambique,sugc,nutrient,481.36637029238045,143550799.05924112,3.3532824160298006e-6,2961100.278884411,1.132444733446563e-6
MOZ,Mozambique,swpo,nutrient,5.024375859647989e-4,143550799.05924112,3.500068193681395e-12,1044701.637329504,3.350304114223817e-12
MOZ,Mozambique,tnut,nutrient,0.5481472853641662,143550799.05924112,3.818489962831587e-9,131098.19498379529,2.9126945365674796e-8
MOZ,Mozambique,vege,nutrient,1298.262769836234,143550799.05924112,9.043925762478422e-6,720846.4072404504,1.2546259052743906e-5
MOZ,Mozambique,whea,nutrient,0,143550799.05924112,0,15688.317186236382,0
MOZ,Mozambique,xfru,nutrient,149.87385723093757,143550799.05924112,1.0440475303037989e-6,367419.8650263846,2.841565276359854e-6
MOZ,Mozambique,xmil,nutrient,18.591133572801482,143550799.05924112,1.2950909151769485e-7,20587.483117833737,6.290671413132025e-6
MOZ,Mozambique,xoil,nutrient,0.21345368027687073,143550799.05924112,1.4869557095866935e-9,361100.236227572,4.117847512704441e-9
MOZ,Mozambique,xpul,nutrient,1.8779076691778567,143550799.05924112,1.3081833619072188e-8,414422.3941267207,3.1566425474276054e-8
MOZ,Mozambique,yams,nutrient,0,143550799.05924112,0,0,0
MMR,Myanmar,bana,nutrient,0.5843980861827731,143550799.05924112,4.071019388346291e-9,2257.993215382099,1.802936944457289e-6
MMR,Myanmar,barl,nutrient,0.01441464014351368,143550799.05924112,1.0041490704322021e-10,43.97674895823002,2.2833635823920562e-6
MMR,Myanmar,cass,nutrient,0.03139765921514481,143550799.05924112,2.1872159138722384e-10,400078.33593676984,5.466969134309526e-10
MMR,Myanmar,cnut,nutrient,0,143550799.05924112,0,537299.8387181759,0
MMR,Myanmar,coco,nutrient,0,143550799.05924112,0,0,0
MMR,Myanmar,maiz,nutrient,960.2845246205688,143550799.05924112,6.68951013100439e-6,1933674.468199134,3.459481024866844e-6
MMR,Myanmar,ocer,nutrient,33.63444156132755,143550799.05924112,2.3430340884028903e-7,11830.79207225144,1.980454118451093e-5
MMR,Myanmar,ofib,nutrient,131.37651311513036,143550799.05924112,9.151917925647588e-7,4389.765152441338,2.0848308754188848e-4
MMR,Myanmar,oilp,nutrient,0,143550799.05924112,0,5.799999952316284,0
MMR,Myanmar,orts,nutrient,8.395095937885344e-4,143550799.05924112,5.848170816813651e-12,47.02015905082226,1.2437581953928722e-7
MMR,Myanmar,plnt,nutrient,0,143550799.05924112,0,1059714.807791151,0
MMR,Myanmar,pota,nutrient,29.157006373803597,143550799.05924112,2.0311281138721468e-7,504475.8663534522,4.026214630550973e-7
MMR,Myanmar,rice,nutrient,38843.06000865577,143550799.05924112,2.7058755690120444e-4,25134653.20379623,1.0765517817462309e-5
MMR,Myanmar,sorg,nutrient,7.066000252962112e-4,143550799.05924112,4.92229949207464e-12,209491.11529844257,2.3496459432479012e-11
MMR,Myanmar,soyb,nutrient,0.13953450316330418,143550799.05924112,9.720217795912131e-10,202249.26037344337,4.806058513125944e-9
MMR,Myanmar,spis,nutrient,2.7094780460685115,143550799.05924112,1.8874698460928478e-8,284608.8043313846,6.631804137356096e-8
MMR,Myanmar,sugb,nutrient,0,143550799.05924112,0,0,0
MMR,Myanmar,sugc,nutrient,4163.187672336586,143550799.05924112,2.900149424189903e-5,10900741.199400188,2.6605066308238593e-6
MMR,Myanmar,swpo,nutrient,4.84010847308673,143550799.05924112,3.371704305936531e-8,66178.67124125361,5.094850414335188e-7
MMR,Myanmar,tnut,nutrient,2.714974803619043,143550799.05924112,1.8912989836431468e-8,268327.8423629594,7.048463428125511e-8
MMR,Myanmar,vege,nutrient,18.7877491498366,143550799.05924112,1.3087875005198123e-7,4876521.3165912405,2.6838547717754548e-8
MMR,Myanmar,whea,nutrient,895.8101449838141,143550799.05924112,6.240370313885384e-6,122459.43637637794,5.0958672508549394e-5
MMR,Myanmar,xfru,nutrient,1.276548563851975,143550799.05924112,8.892660801735863e-9,1433040.755990088,6.205448634007568e-9
MMR,Myanmar,xmil,nutrient,0,143550799.05924112,0,222588.49397480488,0
MMR,Myanmar,xoil,nutrient,3500.08100552173,143550799.05924112,2.4382177100089163e-5,2986499.2804005295,8.164132923152482e-6
MMR,Myanmar,xpul,nutrient,23.735344219385354,143550799.05924112,1.653445635617128e-7,6317528.072330318,2.6172351221657948e-8
MMR,Myanmar,yams,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,bana,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,barl,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,cass,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,cnut,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,coco,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,maiz,nutrient,5.9716009348630905,143550799.05924112,4.1599217656731445e-8,73075.8097115308,5.692611251376583e-7
"NAM",Namibia,ocer,nutrient,0,143550799.05924112,0,3.299999952316284,0
"NAM",Namibia,ofib,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,oilp,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,orts,nutrient,0,143550799.05924112,0,357059.28337563574,0
"NAM",Namibia,plnt,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,pota,nutrient,0,143550799.05924112,0,14623.834707729518,0
"NAM",Namibia,rice,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,sorg,nutrient,0,143550799.05924112,0,2458.832112699747,0
"NAM",Namibia,soyb,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,spis,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,sugb,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,sugc,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,swpo,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,tnut,nutrient,0,143550799.05924112,0,0,0
"NAM",Namibia,vege,nutrient,996.4627281725407,143550799.05924112,6.9415338312489395e-06,63413.780809760094,1.094641218771261e-4
"NAM",Namibia,whea,nutrient,15.484134674072266,143550799.05924112,1.0786519319674571e-7,6410.185575649142,1.6827156082111164e-5
"NAM",Namibia,xfru,nutrient,993.5109663121402,143550799.05924112,6.920971341316841e-6,55954.77676987648,1.2368865967923544e-4
"NAM",Namibia,xmil,nutrient,0,143550799.05924112,0,53206.131754368544,0
"NAM",Namibia,xoil,nutrient,0,143550799.05924112,0,275.5082717165351,0
"NAM",Namibia,xpul,nutrient,0,143550799.05924112,0,22739.253224521875,0
"NAM",Namibia,yams,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,bana,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,barl,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,cass,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,cnut,nutrient,0,143550799.05924112,0,2458.699951171875,0
NRU,Nauru,coco,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,maiz,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,ocer,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,ofib,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,oilp,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,orts,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,plnt,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,pota,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,rice,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,sorg,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,soyb,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,spis,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,sugb,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,sugc,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,swpo,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,tnut,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,vege,nutrient,0,143550799.05924112,0,459.8999938964844,0
NRU,Nauru,whea,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,xfru,nutrient,0,143550799.05924112,0,392.2000122070313,0
NRU,Nauru,xmil,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,xoil,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,xpul,nutrient,0,143550799.05924112,0,0,0
NRU,Nauru,yams,nutrient,0,143550799.05924112,0,0,0
NPL,Nepal,bana,nutrient,0,143550799.05924112,0,277770.16491889954,0
NPL,Nepal,barl,nutrient,0.005607151368167251,143550799.05924112,3.9060398165065386e-11,32294.217721626163,1.2095167779496384e-9
NPL,Nepal,cass,nutrient,0,143550799.05924112,0,0,0
NPL,Nepal,cnut,nutrient,2.509080582880415,143550799.05924112,1.747869464554466e-8,323.2881374359131,5.4065375810485906e-5
NPL,Nepal,coco,nutrient,0,143550799.05924112,0,0,0
NPL,Nepal,maiz,nutrient,8570.517264795024,143550799.05924112,5.970372384522993e-5,2399862.4851952195,2.487797705641174e-5
NPL,Nepal,ocer,nutrient,14.666486764501315,143550799.05924112,1.0216931469986934e-7,12407.549752905965,8.234447311076898e-6
NPL,Nepal,ofib,nutrient,0,143550799.05924112,0,10722.706613391638,0
NPL,Nepal,oilp,nutrient,0,143550799.05924112,0,0,0
NPL,Nepal,orts,nutrient,0,143550799.05924112,0,173566.17091725767,0
NPL,Nepal,plnt,nutrient,0,143550799.05924112,0,0,0
NPL,Nepal,pota,nutrient,258.36872280751413,143550799.05924112,1.7998417598559622e-6,2607394.3245411366,6.90283683950531e-7
NPL,Nepal,rice,nutrient,14587.038058774546,143550799.05924112,1.0161586110541056e-4,5661660.6376674175,1.7948066408175943e-5
NPL,Nepal,sorg,nutrient,0,143550799.05924112,0,25.02341003715992,0
NPL,Nepal,soyb,nutrient,0,143550799.05924112,0,31296.301057189703,0
NPL,Nepal,spis,nutrient,1.6837390733403481,143550799.05924112,1.1729221184240821e-8,349606.0087439865,3.354982720800439e-8
NPL,Nepal,sugb,nutrient,0,143550799.05924112,0,0,0
NPL,Nepal,sugc,nutrient,1981.7872363384813,143550799.05924112,1.380547687178411e-5,3172946.61811471,4.350995630675627e-6
NPL,Nepal,swpo,nutrient,0,143550799.05924112,0,386.39480781555176,0
NPL,Nepal,tnut,nutrient,0.09657111573496024,143550799.05924112,6.727313004722941e-10,22454.253408351913,2.9960083207312076e-8
NPL,Nepal,vege,nutrient,1542.9675904507749,143550799.05924112,1.0748582387298429e-5,3724913.258303613,2.8855926680541043e-6
NPL,Nepal,whea,nutrient,7941.725085110578,143550799.05924112,5.532344742876113e-5,1896347.8134194163,2.917368166180663e-5
NPL,Nepal,xfru,nutrient,0,143550799.05924112,0,2281762.302027464,0
NPL,Nepal,xmil,nutrient,1.2447877243976109,143550799.05924112,8.671409233214417e-9,305157.0120961517,2.8416221451539667e-8
NPL,Nepal,xoil,nutrient,788.6726869406411,143550799.05924112,5.494032022874136e-6,385955.99198526144,1.4234866505412197e-5
NPL,Nepal,xpul,nutrient,0.001301082462305203,143550799.05924112,9.063568233906292e-12,389807.3083932251,2.3251406627715803e-11
NPL,Nepal,yams,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,bana,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,barl,nutrient,2286.0757491886616,143550799.05924112,1.592520392899544e-5,249230.5593483448,6.389747698129219e-5
NLD,Netherlands,cass,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,cnut,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,coco,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,maiz,nutrient,282.9904915224761,143550799.05924112,1.971361311654493e-6,144610.64707267284,1.3632200336285073e-5
NLD,Netherlands,ocer,nutrient,142.34011911647394,143550799.05924112,9.915661915454225e-7,29588.91485208273,3.351140778573119e-5
NLD,Netherlands,ofib,nutrient,157.87158305663615,143550799.05924112,1.0997610886964486e-6,19587.284701257944,5.6146684212223616e-5
NLD,Netherlands,oilp,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,orts,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,plnt,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,pota,nutrient,14194.131518162787,143550799.05924112,9.887880535102488e-5,7522036.273045778,1.3145217832217054e-5
NLD,Netherlands,rice,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,sorg,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,soyb,nutrient,1.649262849241495e-4,143550799.05924112,1.1489053770859685e-12,36.500000193715096,3.147685947913495e-8
NLD,Netherlands,spis,nutrient,0.03698635446744447,143550799.05924112,2.5765342101774573e-10,383.8945922330022,6.711566826691967e-7
NLD,Netherlands,sugb,nutrient,6486.184978662059,143550799.05924112,4.518390020236191e-5,8310678.392892837,5.436848602035001e-6
NLD,Netherlands,sugc,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,swpo,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,tnut,nutrient,0,143550799.05924112,0,14.2644961476326,0
NLD,Netherlands,vege,nutrient,11247.512897221372,143550799.05924112,7.835214412550711e-5,5461119.18176651,1.4347268667402075e-5
NLD,Netherlands,whea,nutrient,12987.86080005765,143550799.05924112,9.047571232743726e-5,1028627.0074537694,8.795774529719764e-5
NLD,Netherlands,xfru,nutrient,1635.1745547503233,143550799.05924112,1.1390912244769275e-5,717322.1156258583,1.587977283375794e-5
NLD,Netherlands,xmil,nutrient,0,143550799.05924112,0,0,0
NLD,Netherlands,xoil,nutrient,354.2683922611177,143550799.05924112,2.4678956479713974e-6,12672.146207243204,1.9474961917348983e-4
NLD,Netherlands,xpul,nutrient,0.05498010454857649,143550799.05924112,3.830010345389097e-10,7749.860637448728,4.9420377017901386e-8
NLD,Netherlands,yams,nutrient,0,143550799.05924112,0,0,0
NCL,New Caledonia,bana,nutrient,0,143550799.05924112,0,1437.989988565445,0
NCL,New Caledonia,barl,nutrient,0,143550799.05924112,0,0,0
NCL,New Caledonia,cass,nutrient,0,143550799.05924112,0,2354.1514995098114,0
NCL,New Caledonia,cnut,nutrient,0,143550799.05924112,0,19591.080268859863,0
NCL,New Caledonia,coco,nutrient,0,143550799.05924112,0,0,0
NCL,New Caledonia,maiz,nutrient,0,143550799.05924112,0,7594.256309509277,0
NCL,New Caledonia,ocer,nutrient,0,143550799.05924112,0,0,0
NCL,New Caledonia,ofib,nutrient,0,143550799.05924112,0,0,0
NCL,New Caledonia,oilp,nutrient,0,143550799.05924112,0,0,0
