iso3c,Country,SPAM_super,cumulative_pressure,tonnes_producing_crop,cumulative_pressure_rate
"NAM",Namibia,ocer,1.6660439831672573e-9,3.299999952316284,5.048618203760439e-4
"NAM",Namibia,ofib,0,0,0
"NAM",Namibia,oilp,0,0,0
"NAM",Namibia,orts,2.5352005413323087e-5,357059.28337563574,7.100223014409658e-5
"NAM",Namibia,plnt,0,0,0
"NAM",Namibia,pota,9.77660324039924e-7,14623.834707729518,6.68538959567955e-5
"NAM",Namibia,rice,0,0,0
"NAM",Namibia,sorg,1.1254032390814231e-5,2458.832112699747,0.0045769828418490656
"NAM",Namibia,soyb,0,0,0
"NAM",Namibia,spis,0,0,0
"NAM",Namibia,sugb,0,0,0
"NAM",Namibia,sugc,0,0,0
"NAM",Namibia,swpo,0,0,0
"NAM",Namibia,tnut,0,0,0
"NAM",Namibia,vege,3.178034009852041e-5,63413.780809760094,5.011582607550354e-4
"NAM",Namibia,whea,4.450784855942268e-6,6410.185575649142,6.943301100126963e-4
"NAM",Namibia,xfru,4.518711912609857e-5,55954.77676987648,8.075649968534102e-4
"NAM",Namibia,xmil,1.231252479835338e-4,53206.131754368544,0.002314117638770544
"NAM",Namibia,xoil,5.123998954424058e-7,275.5082717165351,0.001859834887170298
"NAM",Namibia,xpul,1.1750143264023853e-5,22739.253224521875,5.167339115320009e-4
"NAM",Namibia,yams,0,0,0
NCL,New Caledonia,bana,2.74268689762902e-7,1437.989988565445,1.907305975311522e-4
NCL,New Caledonia,barl,0,0,0
NCL,New Caledonia,cass,2.029878041901559e-7,2354.1514995098114,8.622546349817446e-5
NCL,New Caledonia,cnut,1.6469462762389488e-6,19591.080268859863,8.406612875027518e-5
NCL,New Caledonia,coco,0,0,0
NCL,New Caledonia,maiz,9.516342796743803e-7,7594.256309509277,1.25309739478081e-4
NCL,New Caledonia,ocer,0,0,0
NCL,New Caledonia,ofib,0,0,0
NCL,New Caledonia,oilp,0,0,0
NCL,New Caledonia,orts,7.80775272328528e-8,197.87109111249447,3.9458784400427577e-4
NCL,New Caledonia,plnt,5.002205864056211e-8,242.1650337576866,2.065618552124037e-4
NCL,New Caledonia,pota,1.594043337047977e-7,2712.785451889038,5.8760390945696456e-5
NCL,New Caledonia,rice,0,0,0
NCL,New Caledonia,sorg,3.5175261101626096e-8,6.500000096857548,0.0054115785503805955
NCL,New Caledonia,soyb,0,0,0
NCL,New Caledonia,spis,0,0,0
NCL,New Caledonia,sugb,0,0,0
NCL,New Caledonia,sugc,0,0,0
NCL,New Caledonia,swpo,5.175035251782965e-7,1302.0820240974426,3.974431069632589e-4
NCL,New Caledonia,tnut,0,0,0
NCL,New Caledonia,vege,4.342039071097284e-6,6226.705305337906,6.973252881222799e-4
NCL,New Caledonia,whea,4.1729734276806795e-9,1.100000023841858,0.003793612124758108
NCL,New Caledonia,xfru,3.195989914732803e-6,11851.107606887816,2.6967858370261584e-4
NCL,New Caledonia,xmil,0,0,0
NCL,New Caledonia,xoil,0,0,0
NCL,New Caledonia,xpul,2.111334508917336e-8,15.30000003427267,0.0013799571922796434
NCL,New Caledonia,yams,9.503123004803426e-7,10684.34422302246,8.894437324778665e-5
NER,Niger,bana,0,0,0
NER,Niger,barl,0,0,0
NER,Niger,cass,1.688226020435879e-5,300278.5086746216,5.62220062930052e-5
NER,Niger,cnut,0,0,0
NER,Niger,coco,0,0,0
NER,Niger,maiz,8.172385946184902e-6,26772.717986106873,3.0525051473764397e-4
NER,Niger,ocer,3.7751592832273353e-6,6107.813665866852,6.180868457603062e-4
NER,Niger,ofib,7.526930123643669e-10,1.406933344900608,5.349883952160793e-4
NER,Niger,oilp,0,0,0
NER,Niger,orts,0,0,0
NER,Niger,plnt,0,0,0
NER,Niger,pota,1.751439016167138e-5,199572.27093410492,8.775963754731392e-5
NER,Niger,rice,2.9090216546185115e-5,23582.66714435816,0.001233542260852567
NER,Niger,sorg,9.470072134724326e-4,1424043.0853361934,6.650130345240639e-4
NER,Niger,soyb,3.954338341400322e-8,100.0999984741211,3.950388013664795e-4
NER,Niger,spis,7.967291670156528e-6,6401.72320689261,0.001244554225896287
NER,Niger,sugb,0,0,0
NER,Niger,sugc,5.644445994005979e-5,230684.3628911972,2.4468264442649695e-4
NER,Niger,swpo,5.625014830976175e-6,141942.60736519098,3.9628797408970344e-5
NER,Niger,tnut,0,0.4389669895172119,0
NER,Niger,vege,2.2796636567377185e-4,2211447.8798499107,1.0308466582049573e-4
NER,Niger,whea,4.289173854782762e-6,7058.551646113396,6.076563677400423e-4
NER,Niger,xfru,4.5810172619242833e-4,653822.5642465353,7.006514477216681e-4
NER,Niger,xmil,0.002129535482243797,3112368.524618581,6.842170088147806e-4
NER,Niger,xoil,4.926645250378924e-4,512989.59030596167,9.603791857531712e-4
NER,Niger,xpul,0.0019104260678312202,1575341.8324160576,0.0012127057306040388
NER,Niger,yams,0,23.2837655544281,0
NFK,Norfolk Island,bana,0,0,0
NFK,Norfolk Island,barl,0,0,0
NFK,Norfolk Island,cass,0,0,0
NFK,Norfolk Island,cnut,0,0,0
NFK,Norfolk Island,coco,0,0,0
NFK,Norfolk Island,maiz,0,0,0
NFK,Norfolk Island,ocer,0,0,0
NFK,Norfolk Island,ofib,0,0,0
NFK,Norfolk Island,oilp,0,0,0
NFK,Norfolk Island,orts,0,0,0
NFK,Norfolk Island,plnt,0,0,0
NFK,Norfolk Island,pota,0,0,0
NFK,Norfolk Island,rice,0,0,0
NFK,Norfolk Island,sorg,0,0,0
NFK,Norfolk Island,soyb,0,0,0
NFK,Norfolk Island,spis,0,0,0
NFK,Norfolk Island,sugb,0,0,0
NFK,Norfolk Island,sugc,0,0,0
NFK,Norfolk Island,swpo,0,0,0
NFK,Norfolk Island,tnut,0,0,0
NFK,Norfolk Island,vege,0,0,0
NFK,Norfolk Island,whea,0,0,0
NFK,Norfolk Island,xfru,0,0,0
NFK,Norfolk Island,xmil,0,0,0
NFK,Norfolk Island,xoil,0,0,0
NFK,Norfolk Island,xpul,0,0,0
NFK,Norfolk Island,yams,0,0,0
NGA,Nigeria,bana,2.228488611628546e-7,1883.041182041168,1.183451871834753e-4
NGA,Nigeria,barl,0,0,0
NGA,Nigeria,cass,0.0020843630151532832,58388662.95214021,3.5698077499424605e-5
NGA,Nigeria,cnut,2.0225925309249856e-5,274636.77799129486,7.364609160209037e-5
NGA,Nigeria,coco,7.222347461834776e-4,312696.5284586325,0.0023096986389441925
NGA,Nigeria,maiz,0.002417261745695225,10813812.230273085,2.2353465126092554e-4
NGA,Nigeria,ocer,8.497085643596748e-5,82223.5501446724,0.0010334126449960041
NGA,Nigeria,ofib,6.206678948684113e-7,1426.8139867261052,4.350026707353523e-4
NGA,Nigeria,oilp,0.0015993721037810224,7902900.803363368,2.023778538508735e-4
NGA,Nigeria,orts,2.7270989272242625e-4,3327326.9054646417,8.196065504550835e-5
NGA,Nigeria,plnt,2.6250016724596543e-4,3083245.1381884143,8.513762463927845e-5
NGA,Nigeria,pota,2.3397841485899747e-4,1305926.8899114728,1.7916654957220353e-4
NGA,Nigeria,rice,0.0030907864219102523,6215735.484950423,4.972519228647491e-4
NGA,Nigeria,sorg,0.003105918103015248,5883255.297572948,5.279250934931464e-4
NGA,Nigeria,soyb,3.189857589719526e-4,856371.8516961336,3.724851048527203e-4
NGA,Nigeria,spis,3.617781895831617e-4,461612.82219377905,7.837264741993929e-4
NGA,Nigeria,sugb,0,0,0
NGA,Nigeria,sugc,5.827178790823121e-4,1728688.409024477,3.3708670460233373e-4
NGA,Nigeria,swpo,6.976314311379579e-4,3889968.645118788,1.7934114507924377e-4
NGA,Nigeria,tnut,1.7016432061495745e-4,273016.0015221238,6.232759972538395e-4
NGA,Nigeria,vege,0.00193869732919545,16027756.543553725,1.2095874578124805e-4
NGA,Nigeria,whea,1.840206682146349e-4,72302.03774528205,0.0025451657235849184
NGA,Nigeria,xfru,8.413814416316397e-4,8629825.967569739,9.749691880154827e-5
NGA,Nigeria,xmil,0.0020480871391474137,1099359.1601402014,0.0018629827388587192
NGA,Nigeria,xoil,0.0027624469033972914,3743224.6660813503,7.379858677542857e-4
NGA,Nigeria,xpul,0.0016775237455257193,1886415.79954654,8.892651057783577e-4
NGA,Nigeria,yams,0.002032856785959432,42627553.622682154,4.768879781263702e-5
NIC,Nicaragua,bana,1.02931945737288e-5,130770.5818977356,7.871185112396472e-5
NIC,Nicaragua,barl,0,0,0
NIC,Nicaragua,cass,7.656433960180114e-6,238160.46847248077,3.214821506393202e-5
NIC,Nicaragua,cnut,1.1752301495086837e-6,6217.75306712091,1.8901203325735584e-4
NIC,Nicaragua,coco,3.4261893720638763e-6,5790.400656923652,5.917016066871194e-4
NIC,Nicaragua,maiz,2.704180625849993e-4,440873.5187908858,6.133688032037674e-4
NIC,Nicaragua,ocer,0,0,0
NIC,Nicaragua,ofib,5.71138813426141e-6,5483.825060881674,0.0010414971431169523
NIC,Nicaragua,oilp,4.258515133879299e-6,265366.0383219719,1.6047702112929727e-5
NIC,Nicaragua,orts,6.443762452524435e-6,62359.086136221886,1.0333317647484755e-4
NIC,Nicaragua,plnt,1.6121330157158357e-5,242576.0356464386,6.645887387101854e-5
NIC,Nicaragua,pota,3.163455455533669e-6,55303.866481781006,5.720134335590839e-5
NIC,Nicaragua,rice,1.269733778851103e-4,372611.96796396375,3.4076569944578437e-4
NIC,Nicaragua,sorg,3.184319532375879e-5,91869.48535583912,3.466134070569807e-4
NIC,Nicaragua,soyb,1.5555002057415938e-6,5259.914120540023,2.9572730088260347e-4
NIC,Nicaragua,spis,2.0403136661099023e-10,0.2666666768491268,7.651175955757906e-4
NIC,Nicaragua,sugb,0,0,0
NIC,Nicaragua,sugc,3.860585534414501e-4,7389206.147894859,5.22462827148808e-5
NIC,Nicaragua,swpo,5.969183965810391e-10,3,1.989727988603464e-4
NIC,Nicaragua,tnut,1.9263096160692218e-10,0.2666666768491268,7.223660784429689e-4
NIC,Nicaragua,vege,3.243128433210583e-5,203451.4430480003,1.5940552618471382e-4
NIC,Nicaragua,whea,0,0,0
NIC,Nicaragua,xfru,3.2798594971449204e-5,363242.68613243103,9.029388952236603e-5
NIC,Nicaragua,xmil,0,0,0
NIC,Nicaragua,xoil,5.6102262642579674e-5,209228.26352633536,2.6813902527809367e-4
NIC,Nicaragua,xpul,1.9418605759560965e-4,254695.04275686297,7.624257445049042e-4
NIC,Nicaragua,yams,4.712651306476033e-8,992.600000411272,4.7477849128787045e-5
NIU,Niue,bana,2.7792363631393458e-8,81,3.4311560038757354e-4
NIU,Niue,barl,0,0,0
NIU,Niue,cass,4.73261057053164e-9,43.61428451538086,1.085105630670762e-4
NIU,Niue,cnut,1.8360204525414003e-6,2678.145263671875,6.85556708759002e-4
NIU,Niue,coco,0,0,0
NIU,Niue,maiz,0,0,0
NIU,Niue,ocer,0,0,0
NIU,Niue,ofib,0,0,0
NIU,Niue,oilp,0,0,0
NIU,Niue,orts,2.9257736522184054e-7,2329.7607421875,1.2558258018680865e-4
NIU,Niue,plnt,0,0,0
NIU,Niue,pota,0,0,0
NIU,Niue,rice,0,0,0
NIU,Niue,sorg,0,0,0
NIU,Niue,soyb,0,0,0
NIU,Niue,spis,0,0,0
NIU,Niue,sugb,0,0,0
NIU,Niue,sugc,0,0,0
NIU,Niue,swpo,1.2623088375190478e-8,251,5.0291188745778796e-5
NIU,Niue,tnut,0,0,0
NIU,Niue,vege,2.5817577523734903e-7,141,0.0018310338669315534
NIU,Niue,whea,0,0,0
NIU,Niue,xfru,7.33666628884213e-6,819.9080352783203,0.008948157565441687
NIU,Niue,xmil,0,0,0
NIU,Niue,xoil,0,0,0
NIU,Niue,xpul,0,0,0
NIU,Niue,yams,7.83899167261703e-8,153.4718246459961,5.107772511794099e-4
NLD,Netherlands,bana,0,0,0
NLD,Netherlands,barl,6.542146735578543e-5,249230.5593483448,2.6249376291110065e-4
NLD,Netherlands,cass,0,0,0
NLD,Netherlands,cnut,0,0,0
NLD,Netherlands,coco,0,0,0
NLD,Netherlands,maiz,1.6417321207318805e-5,144610.64707267284,1.1352774874915277e-4
NLD,Netherlands,ocer,5.607632923352202e-6,29588.91485208273,1.8951803239102181e-4
NLD,Netherlands,ofib,4.601529303659423e-6,19587.284701257944,2.3492430798046764e-4
NLD,Netherlands,oilp,0,0,0
NLD,Netherlands,orts,0,0,0
NLD,Netherlands,plnt,0,0,0
NLD,Netherlands,pota,3.679248519801212e-4,7522036.273045778,4.891293243274181e-5
NLD,Netherlands,rice,0,0,0
NLD,Netherlands,sorg,0,0,0
NLD,Netherlands,soyb,7.654181497642756e-11,36.500000193715096,2.0970360156219186e-6
NLD,Netherlands,spis,2.107230791931477e-7,383.8945922330022,5.489086938355484e-4
NLD,Netherlands,sugb,1.6576880399943195e-4,8310678.392892837,1.9946482845635665e-5
NLD,Netherlands,sugc,0,0,0
NLD,Netherlands,swpo,0,0,0
NLD,Netherlands,tnut,0,14.2644961476326,0
NLD,Netherlands,vege,2.5454554331635947e-4,5461119.18176651,4.661050873349033e-5
NLD,Netherlands,whea,4.8495418244200877e-4,1028627.0074537694,4.714577576982437e-4
NLD,Netherlands,xfru,5.382860857141383e-5,717322.1156258583,7.504105533460203e-5
NLD,Netherlands,xmil,0,0,0
NLD,Netherlands,xoil,7.728778508225079e-6,12672.146207243204,6.099028832075366e-4
NLD,Netherlands,xpul,2.5560005100617742e-6,7749.860637448728,3.2981244820206413e-4
NLD,Netherlands,yams,0,0,0
NOR,Norway,bana,0,0,0
NOR,Norway,barl,2.0560498688394763e-4,531881.4170772582,3.865617039485374e-4
NOR,Norway,cass,0,0,0
NOR,Norway,cnut,0,0,0
NOR,Norway,coco,0,0,0
NOR,Norway,maiz,0,0,0
NOR,Norway,ocer,6.938302174611388e-5,294968.2894960344,2.3522196865519905e-4
NOR,Norway,ofib,0,0,0
NOR,Norway,oilp,0,0,0
NOR,Norway,orts,0,0,0
NOR,Norway,plnt,0,0,0
NOR,Norway,pota,3.157536823188536e-5,303895.5946377516,1.039020268441986e-4
NOR,Norway,rice,0,0,0
NOR,Norway,sorg,0,0,0
NOR,Norway,soyb,0,0,0
NOR,Norway,spis,0,0,0
NOR,Norway,sugb,0,0,0
NOR,Norway,sugc,0,0,0
NOR,Norway,swpo,0,0,0
NOR,Norway,tnut,0,0,0
NOR,Norway,vege,4.184152746676399e-5,207875.94819557667,2.012812344571873e-4
NOR,Norway,whea,3.14065986208593e-4,358870.8448189199,8.751504635799137e-4
NOR,Norway,xfru,2.1899022883548838e-5,27039.96999207139,8.098760054086609e-4
NOR,Norway,xmil,0,0,0
NOR,Norway,xoil,7.069844176102756e-6,8638.781475305557,8.183844210334876e-4
NOR,Norway,xpul,1.5919838171049984e-6,3385.607389688492,4.702210368377877e-4
NOR,Norway,yams,0,0,0
NPL,Nepal,bana,2.2445515646939318e-5,277770.16491889954,8.080607092375355e-5
NPL,Nepal,barl,1.7260949380420955e-5,32294.217721626163,5.344904010126239e-4
NPL,Nepal,cass,0,0,0
NPL,Nepal,cnut,1.35291635471966e-7,323.2881374359131,4.184862350502592e-4
NPL,Nepal,coco,0,0,0
NPL,Nepal,maiz,5.513004344127136e-4,2399862.4851952195,2.2972167689344392e-4
NPL,Nepal,ocer,6.953648981336119e-6,12407.549752905965,5.604369210534505e-4
NPL,Nepal,ofib,8.934553457502961e-6,10722.706613391638,8.332367731058272e-4
NPL,Nepal,oilp,0,0,0
NPL,Nepal,orts,2.6001414695655803e-5,173566.17091725767,1.4980692699645474e-4
NPL,Nepal,plnt,0,0,0
NPL,Nepal,pota,1.688623901029342e-4,2607394.3245411366,6.476288933882355e-5
NPL,Nepal,rice,0.0024406719133043806,5661660.6376674175,4.3108763832759995e-4
NPL,Nepal,sorg,1.612214518504532e-8,25.02341003715992,6.442825003108623e-4
NPL,Nepal,soyb,1.6825936781383787e-5,31296.301057189703,5.376334011689335e-4
NPL,Nepal,spis,4.781608260110607e-5,349606.0087439865,1.3677134089569204e-4
NPL,Nepal,sugb,0,0,0
NPL,Nepal,sugc,2.6492615066153074e-4,3172946.61811471,8.3495306586325e-5
NPL,Nepal,swpo,3.431280669482139e-9,386.39480781555176,8.880245283006196e-6
NPL,Nepal,tnut,2.5186276939033523e-5,22454.253408351913,0.0011216706465807243
NPL,Nepal,vege,4.026103974935619e-4,3724913.258303613,1.0808584511224762e-4
NPL,Nepal,whea,0.002878083601273824,1896347.8134194163,0.0015176981674496633
NPL,Nepal,xfru,3.7482443374078716e-4,2281762.302027464,1.6426971091937852e-4
NPL,Nepal,xmil,1.6733043361172109e-4,305157.0120961517,5.483420894126366e-4
NPL,Nepal,xoil,2.788028771886104e-4,385955.99198526144,7.223696042507797e-4
NPL,Nepal,xpul,2.774546795217648e-4,389807.3083932251,7.117739291893355e-4
NPL,Nepal,yams,0,0,0
NRU,Nauru,bana,0,0,0
NRU,Nauru,barl,0,0,0
NRU,Nauru,cass,0,0,0
NRU,Nauru,cnut,1.8562604590863543e-7,2458.699951171875,7.549764086510907e-5
NRU,Nauru,coco,0,0,0
NRU,Nauru,maiz,0,0,0
NRU,Nauru,ocer,0,0,0
NRU,Nauru,ofib,0,0,0
NRU,Nauru,oilp,0,0,0
NRU,Nauru,orts,0,0,0
NRU,Nauru,plnt,0,0,0
NRU,Nauru,pota,0,0,0
NRU,Nauru,rice,0,0,0
NRU,Nauru,sorg,0,0,0
NRU,Nauru,soyb,0,0,0
NRU,Nauru,spis,0,0,0
NRU,Nauru,sugb,0,0,0
NRU,Nauru,sugc,0,0,0
NRU,Nauru,swpo,0,0,0
NRU,Nauru,tnut,0,0,0
NRU,Nauru,vege,6.335688449180826e-8,459.8999938964844,1.377623077465594e-4
NRU,Nauru,whea,0,0,0
NRU,Nauru,xfru,1.1833657155044754e-7,392.2000122070313,3.017250583051512e-4
NRU,Nauru,xmil,0,0,0
NRU,Nauru,xoil,0,0,0
NRU,Nauru,xpul,0,0,0
NRU,Nauru,yams,0,0,0
NZL,New Zealand,bana,0,0,0
NZL,New Zealand,barl,9.848034559335715e-5,357823.5788075477,2.75220391908058e-4
NZL,New Zealand,cass,0,0,0
NZL,New Zealand,cnut,0,0,0
NZL,New Zealand,coco,0,0,0
NZL,New Zealand,maiz,1.7334794154016403e-5,198230.38990926743,8.74477125427174e-5
NZL,New Zealand,ocer,1.758352484166604e-5,47855.692907094955,3.6742806912861884e-4
NZL,New Zealand,ofib,1.2067269383923149e-5,3638.444777548313,0.003316600944003997
NZL,New Zealand,oilp,0,0,0
NZL,New Zealand,orts,0,0,0
NZL,New Zealand,plnt,0,0,0
NZL,New Zealand,pota,4.5047763153189606e-5,482210.4295435548,9.34193049201163e-5
NZL,New Zealand,rice,0,0,0
NZL,New Zealand,sorg,0,0,0
NZL,New Zealand,soyb,0,0,0
NZL,New Zealand,spis,0,0,0
NZL,New Zealand,sugb,0,0,0
NZL,New Zealand,sugc,0,0,0
NZL,New Zealand,swpo,1.4379280781227696e-6,12391.361503601074,1.1604278332973265e-4
NZL,New Zealand,tnut,0,0,0
NZL,New Zealand,vege,1.5497443516661053e-4,889953.599134475,1.7413765764566944e-4
NZL,New Zealand,whea,2.0221282872821505e-4,373921.6698872149,5.407892749013664e-4
NZL,New Zealand,xfru,2.148906603653577e-4,1397026.3828034997,1.5382004449631312e-4
NZL,New Zealand,xmil,0,0,0
NZL,New Zealand,xoil,3.413038377087087e-6,5345.941797353327,6.384353789217862e-4
NZL,New Zealand,xpul,9.893695109977494e-6,20092.576979920268,4.924054848646275e-4
NZL,New Zealand,yams,0,0,0
OMN,Oman,bana,4.6081149138913685e-6,16508.470207452774,2.791363982236845e-4
OMN,Oman,barl,3.2756572488454932e-6,1869.2076848745344,0.001752430869695126
OMN,Oman,cass,0,0,0
OMN,Oman,cnut,0,0,0
OMN,Oman,coco,0,0,0
OMN,Oman,maiz,8.982301063861438e-9,228.39842987060547,3.932733280587865e-5
OMN,Oman,ocer,2.9738087921138462e-6,1287.060744419694,0.002310542688064554
OMN,Oman,ofib,0,0,0
OMN,Oman,oilp,0,0,0
OMN,Oman,orts,0,0,0
OMN,Oman,plnt,0,0,0
OMN,Oman,pota,2.004969869197473e-6,17848.425300866365,1.1233315182713354e-4
OMN,Oman,rice,0,0,0
OMN,Oman,sorg,6.78380648377801e-6,63682.568551540375,1.0652532770074522e-4
OMN,Oman,soyb,0,0,0
OMN,Oman,spis,2.3033125047522974e-8,5.99999974668026,0.003838854336663426
OMN,Oman,sugb,0,0,0
OMN,Oman,sugc,7.403830942907481e-8,1092.6236860752106,6.77619480271622e-5
OMN,Oman,swpo,0,0,0
OMN,Oman,tnut,9.596457707616713e-9,12.554581105709076,7.643789646834823e-4
OMN,Oman,vege,1.1071259750403391e-4,489863.318351984,2.2600711944812944e-4
OMN,Oman,whea,4.954973099973552e-6,3474.7887679338455,0.0014259782193666532
OMN,Oman,xfru,3.0147121117728376e-4,457259.5447200238,6.592999854423422e-4
OMN,Oman,xmil,5.983915227507918e-11,0.10000000149011612,5.983915138340634e-4
OMN,Oman,xoil,0,0,0
OMN,Oman,xpul,0,0,0
OMN,Oman,yams,0,0,0
PAK,Pakistan,bana,1.9075972073907165e-4,116045.80643081664,0.0016438312301513232
PAK,Pakistan,barl,1.6509629594943338e-4,61042.31876634061,0.002704620323834573
PAK,Pakistan,cass,0,0,0
PAK,Pakistan,cnut,1.4290282588151602e-6,9810.085960388184,1.4566929021676112e-4
PAK,Pakistan,coco,0,0,0
PAK,Pakistan,maiz,0.004466786166867785,5986481.110333651,7.461455376777816e-4
PAK,Pakistan,ocer,0,0,0
PAK,Pakistan,ofib,1.4253300091037826e-6,503.9270608127117,0.0028284450666433195
PAK,Pakistan,oilp,0,0,0
PAK,Pakistan,orts,2.465323208242198e-5,491577.74299526215,5.015123738557788e-5
PAK,Pakistan,plnt,0,0,0
PAK,Pakistan,pota,6.198177685083934e-4,3874275.9354802966,1.5998286617433565e-4
PAK,Pakistan,rice,0.025195122938491486,12196027.75813365,0.0020658466377865216
PAK,Pakistan,sorg,3.28331919527425e-4,154655.55970540643,0.002122988143154011
PAK,Pakistan,soyb,5.087570884823431e-8,21.607843652367592,0.002354501896012183
PAK,Pakistan,spis,7.519587383397067e-4,208582.23184981945,0.003605094890734134
PAK,Pakistan,sugb,9.158974982409502e-6,172091.6789047569,5.3221486597724934e-5
PAK,Pakistan,sugc,0.018034434240427395,86927598.76941234,2.0746499955976312e-4
PAK,Pakistan,swpo,1.1639272142471223e-6,12556.314826898277,9.269656187289479e-5
PAK,Pakistan,tnut,6.766166067932664e-5,38566.7742477525,0.0017544029024742628
PAK,Pakistan,vege,0.0015458020892267276,4974521.7744719535,3.1074385826581583e-4
PAK,Pakistan,whea,0.03928538803226603,27493957.33455004,0.0014288735358914078
PAK,Pakistan,xfru,0.004279150059456081,6952859.661365226,6.154518094524362e-4
PAK,Pakistan,xmil,6.408876951237484e-4,307816.093875736,0.0020820473908764237
PAK,Pakistan,xoil,0.01570098063042691,7031334.938137218,0.002233001381468325
PAK,Pakistan,xpul,0.0012042312628804312,546001.3547332212,0.0022055462911238087
PAK,Pakistan,yams,0,0,0
PAN,Panama,bana,1.6375785335216696e-5,382387.59204894304,4.282509599087804e-5
PAN,Panama,barl,0,0,0
PAN,Panama,cass,1.0790093606919203e-6,20070.970101863142,5.375970146015804e-5
PAN,Panama,cnut,2.586671783644178e-6,17340.060767292976,1.4917316717385376e-4
PAN,Panama,coco,3.2299229098275166e-6,742.61095563322306,0.00434941456940043
PAN,Panama,maiz,4.362027488427514e-5,145688.5983997807,2.9940760885472837e-4
PAN,Panama,ocer,0,0,0
PAN,Panama,ofib,1.7780132750133532e-10,0.4000000059604645,4.445033121297228e-4
PAN,Panama,oilp,3.530723970067361e-6,43144.22855126858,8.183537146507969e-5
PAN,Panama,orts,6.001601668539364e-7,1358.3887549173087,4.4181767898282613e-4
PAN,Panama,plnt,1.4614143351825545e-5,211041.05057531595,6.924787055402795e-5
PAN,Panama,pota,1.478616839872679e-6,22221.49417334795,6.653993778897662e-5
PAN,Panama,rice,1.0226932941943108e-4,290021.4255028814,3.52626807630166e-4
PAN,Panama,sorg,9.098418156274463e-7,2319.850350767374,3.921984947548377e-4
PAN,Panama,soyb,1.3371047812981514e-7,74.9826929345727,0.0017832178719759543
PAN,Panama,spis,0,0,0
PAN,Panama,sugb,0,0,0
PAN,Panama,sugc,8.09993601657061e-5,2580573.549713671,3.1388123068491275e-5
PAN,Panama,swpo,0,0,0
PAN,Panama,tnut,0,0,0
PAN,Panama,vege,1.0044811193897052e-5,84290.13942912966,1.191694694293706e-4
PAN,Panama,whea,0,0,0
PAN,Panama,xfru,1.7693042711007726e-5,195714.8999750018,9.04021242801014e-5
PAN,Panama,xmil,0,0,0
PAN,Panama,xoil,3.087701935485816e-7,243.99596205353737,0.001265472555159874
PAN,Panama,xpul,1.1107404412781646e-5,10331.372081160544,0.0010751141596222454
PAN,Panama,yams,2.9369829144392917e-6,12164.371906396002,2.414413943472932e-4
PCN,Pitcairn Islands,bana,0,0,0
PCN,Pitcairn Islands,barl,0,0,0
PCN,Pitcairn Islands,cass,0,0,0
PCN,Pitcairn Islands,cnut,0,0,0
PCN,Pitcairn Islands,coco,0,0,0
PCN,Pitcairn Islands,maiz,0,0,0
PCN,Pitcairn Islands,ocer,0,0,0
PCN,Pitcairn Islands,ofib,0,0,0
PCN,Pitcairn Islands,oilp,0,0,0
PCN,Pitcairn Islands,orts,0,0,0
PCN,Pitcairn Islands,plnt,0,0,0
PCN,Pitcairn Islands,pota,0,0,0
PCN,Pitcairn Islands,rice,0,0,0
PCN,Pitcairn Islands,sorg,0,0,0
PCN,Pitcairn Islands,soyb,0,0,0
PCN,Pitcairn Islands,spis,0,0,0
PCN,Pitcairn Islands,sugb,0,0,0
PCN,Pitcairn Islands,sugc,0,0,0
PCN,Pitcairn Islands,swpo,0,0,0
PCN,Pitcairn Islands,tnut,0,0,0
PCN,Pitcairn Islands,vege,0,0,0
PCN,Pitcairn Islands,whea,0,0,0
PCN,Pitcairn Islands,xfru,0,0,0
PCN,Pitcairn Islands,xmil,0,0,0
PCN,Pitcairn Islands,xoil,0,0,0
PCN,Pitcairn Islands,xpul,0,0,0
PCN,Pitcairn Islands,yams,0,0,0
PER,Peru,bana,3.123880157619078e-5,385600.5387043953,8.101337638467024e-5
PER,Peru,barl,2.2867349628194266e-4,197537.5965834707,0.0011576201201036447
PER,Peru,cass,6.687052412654424e-5,1127492.8174809215,5.930904666510283e-5
PER,Peru,cnut,2.5285755875012956e-6,33390.14964425564,7.572818973383385e-5
