country,iso3c,SPAM_super,produced,export_prop
Cambodia,KHM,xmil,0,0
Cambodia,KHM,xoil,53000,0.037037037037037035
Cambodia,KHM,xpul,84000,0.056179775280898875
Cambodia,KHM,yams,0,0
Democratic People's Republic of Korea,PRK,bana,0,0
Democratic People's Republic of Korea,PRK,barl,21000,0
Democratic People's Republic of Korea,PRK,cass,0,0
Democratic People's Republic of Korea,PRK,cnut,0,0
Democratic People's Republic of Korea,PRK,coco,0,0
Democratic People's Republic of Korea,PRK,maiz,2226000,0
Democratic People's Republic of Korea,PRK,ocer,76000,0
Democratic People's Republic of Korea,PRK,oilp,3000,0
Democratic People's Republic of Korea,PRK,orts,0,0
Democratic People's Republic of Korea,PRK,plnt,0,0
Democratic People's Republic of Korea,PRK,pota,1770000,0.0039548022598870055
Democratic People's Republic of Korea,PRK,rice,2395000,0
Democratic People's Republic of Korea,PRK,sorg,35000,0
Democratic People's Republic of Korea,PRK,soyb,261000,0
Democratic People's Republic of Korea,PRK,spis,0,0
Democratic People's Republic of Korea,PRK,sugb,0,0
Democratic People's Republic of Korea,PRK,sugc,0,0
Democratic People's Republic of Korea,PRK,swpo,443000,0
Democratic People's Republic of Korea,PRK,tnut,40000,0.6
Democratic People's Republic of Korea,PRK,vege,3477000,0.001434308663224326
Democratic People's Republic of Korea,PRK,whea,50000,0
Democratic People's Republic of Korea,PRK,xfru,1631000,0.001152073732718894
Democratic People's Republic of Korea,PRK,xmil,77000,0
Democratic People's Republic of Korea,PRK,xoil,43000,0.3111111111111111
Democratic People's Republic of Korea,PRK,xpul,323000,0.04953560371517028
Republic of Korea,KOR,bana,0,0
Republic of Korea,KOR,barl,75000,0
Republic of Korea,KOR,cass,0,0
Republic of Korea,KOR,cnut,0,0
Republic of Korea,KOR,coco,0,0
Republic of Korea,KOR,maiz,91000,0.01158992729954694
Republic of Korea,KOR,ocer,13000,0.19672131147540983
Republic of Korea,KOR,oilp,0,0
Republic of Korea,KOR,orts,0,0
Republic of Korea,KOR,plnt,0,0
Republic of Korea,KOR,pota,467000,0.0014144271570014145
Republic of Korea,KOR,rice,5296000,6.890611541774332e-4
Republic of Korea,KOR,sorg,3000,0
Republic of Korea,KOR,soyb,281000,0.007450771687067589
Republic of Korea,KOR,spis,8000,0.07407407407407407
Republic of Korea,KOR,sugb,0,0
Republic of Korea,KOR,sugc,0,0
Republic of Korea,KOR,swpo,325000,0
Republic of Korea,KOR,tnut,72000,0.06936416184971098
Republic of Korea,KOR,vege,10304000,0.011495238912241572
Republic of Korea,KOR,whea,37000,0.029132641800926947
Republic of Korea,KOR,xfru,2575000,0.020195645313979174
Republic of Korea,KOR,xmil,2000,0
Republic of Korea,KOR,xoil,172000,0.015730337078651686
Republic of Korea,KOR,xpul,15000,0
Republic of Korea,KOR,yams,0,0
Kuwait,KWT,bana,0,0.8414634146341463
Kuwait,KWT,barl,2000,0
Kuwait,KWT,cass,0,0
Kuwait,KWT,cnut,0,0
Kuwait,KWT,coco,0,0
Kuwait,KWT,maiz,4000,0.007575757575757576
Kuwait,KWT,ocer,0,0
Kuwait,KWT,oilp,0,0
Kuwait,KWT,orts,0,0
Kuwait,KWT,plnt,0,0
Kuwait,KWT,pota,52000,0.03571428571428571
Kuwait,KWT,rice,0,0.004545454545454545
Kuwait,KWT,sorg,0,0
Kuwait,KWT,soyb,0,0.09090909090909091
Kuwait,KWT,spis,0,0.05555555555555555
Kuwait,KWT,sugb,0,0
Kuwait,KWT,sugc,0,0
Kuwait,KWT,swpo,0,0
Kuwait,KWT,tnut,0,0.1
Kuwait,KWT,vege,357000,0.0316055625790139
Kuwait,KWT,whea,0,0.21453900709219859
Kuwait,KWT,xfru,106000,0.3319672131147541
Kuwait,KWT,xmil,0,0
Kuwait,KWT,xoil,1000,0.20454545454545456
Kuwait,KWT,xpul,0,0
Kuwait,KWT,yams,0,0
Latvia,LVA,bana,0,0.45714285714285713
Latvia,LVA,barl,241000,0.19011406844106463
Latvia,LVA,cass,0,0
Latvia,LVA,cnut,0,0
Latvia,LVA,coco,0,0
Latvia,LVA,maiz,0,0.6741573033707865
Latvia,LVA,ocer,312000,0.42216358839050133
Latvia,LVA,oilp,0,0
Latvia,LVA,orts,0,0
Latvia,LVA,plnt,0,0
Latvia,LVA,pota,408000,0.07439824945295405
Latvia,LVA,rice,0,0.2857142857142857
Latvia,LVA,sorg,0,0
Latvia,LVA,soyb,3000,0.23076923076923078
Latvia,LVA,spis,0,1
Latvia,LVA,sugb,0,0
Latvia,LVA,swpo,0,0
Latvia,LVA,tnut,0,0.25
Latvia,LVA,vege,165000,0.20123839009287925
Latvia,LVA,whea,2139000,0.8303094983991463
Latvia,LVA,xfru,14000,0.36075949367088606
Latvia,LVA,xmil,0,0
Latvia,LVA,xoil,386000,0.5782918149466192
Latvia,LVA,xpul,172000,0.4264705882352941
Lao People's Democratic Republic,LAO,bana,947000,0.2249208025343189
Lao People's Democratic Republic,LAO,barl,0,0
Lao People's Democratic Republic,LAO,cass,2277000,0.29834494773519166
Lao People's Democratic Republic,LAO,cnut,0,0
Lao People's Democratic Republic,LAO,coco,0,0
Lao People's Democratic Republic,LAO,maiz,1193000,0.15758591785414922
Lao People's Democratic Republic,LAO,ocer,0,1
Lao People's Democratic Republic,LAO,oilp,0,0
Lao People's Democratic Republic,LAO,orts,135000,0.022222222222222223
Lao People's Democratic Republic,LAO,plnt,0,0
Lao People's Democratic Republic,LAO,pota,2000,0
Lao People's Democratic Republic,LAO,rice,4046000,0.02295003585943103
Lao People's Democratic Republic,LAO,sorg,0,0
Lao People's Democratic Republic,LAO,soyb,9000,0
Lao People's Democratic Republic,LAO,spis,16000,0
Lao People's Democratic Republic,LAO,sugb,0,0
Lao People's Democratic Republic,LAO,sugc,1764000,0.018140589569160998
Lao People's Democratic Republic,LAO,swpo,110000,0.1
Lao People's Democratic Republic,LAO,tnut,0,0
Lao People's Democratic Republic,LAO,vege,1629000,0.022602321319486866
Lao People's Democratic Republic,LAO,whea,0,0
Lao People's Democratic Republic,LAO,xfru,218000,0.03745318352059925
Lao People's Democratic Republic,LAO,xoil,78000,0.07058823529411765
Lao People's Democratic Republic,LAO,xpul,7000,0.2857142857142857
Lao People's Democratic Republic,LAO,yams,0,0
Lebanon,LBN,bana,150000,0.16339869281045752
Lebanon,LBN,barl,30000,0
Lebanon,LBN,cass,0,0
Lebanon,LBN,cnut,0,0
Lebanon,LBN,coco,0,0
Lebanon,LBN,maiz,3000,0.0016556291390728477
Lebanon,LBN,ocer,2000,0
Lebanon,LBN,oilp,0,0
Lebanon,LBN,orts,1000,0
Lebanon,LBN,plnt,0,0
Lebanon,LBN,pota,390000,0.2829076620825147
Lebanon,LBN,rice,0,0.08791208791208792
Lebanon,LBN,sorg,0,0
Lebanon,LBN,soyb,41000,0
Lebanon,LBN,spis,1000,0.2857142857142857
Lebanon,LBN,sugb,4000,0
Lebanon,LBN,sugc,0,0
Lebanon,LBN,swpo,0,0
Lebanon,LBN,tnut,35000,0.2
Lebanon,LBN,vege,895000,0.045366795366795366
Lebanon,LBN,whea,130000,0.016835016835016835
Lebanon,LBN,xfru,666000,0.2407152682255846
Lebanon,LBN,xmil,0,0
Lebanon,LBN,xoil,209000,0.05974025974025974
Lebanon,LBN,xpul,11000,0.18181818181818182
Lebanon,LBN,yams,0,0
Lesotho,LSO,bana,0,0
Lesotho,LSO,barl,0,0
Lesotho,LSO,cass,0,0
Lesotho,LSO,cnut,0,0
Lesotho,LSO,coco,0,0
Lesotho,LSO,maiz,173000,0.008241758241758242
Lesotho,LSO,ocer,0,0
Lesotho,LSO,oilp,0,0
Lesotho,LSO,orts,0,0
Lesotho,LSO,plnt,0,0
Lesotho,LSO,pota,128000,0
Lesotho,LSO,rice,0,0
Lesotho,LSO,sorg,34000,0
Lesotho,LSO,soyb,0,0
Lesotho,LSO,spis,0,0
Lesotho,LSO,sugb,0,0
Lesotho,LSO,sugc,0,0
Lesotho,LSO,swpo,0,0
Lesotho,LSO,tnut,0,0
Lesotho,LSO,vege,32000,0
Lesotho,LSO,whea,9000,0.15060240963855423
Lesotho,LSO,xfru,14000,0
Lesotho,LSO,xmil,0,0
Lesotho,LSO,xoil,1000,0
Lesotho,LSO,xpul,8000,0
Lesotho,LSO,yams,0,0
Liberia,LBR,bana,140000,0
Liberia,LBR,barl,0,0
Liberia,LBR,cass,538000,0
Liberia,LBR,cnut,7000,0
Liberia,LBR,coco,23000,0.6956521739130435
Liberia,LBR,maiz,0,0
Liberia,LBR,ocer,0,0
Liberia,LBR,oilp,220000,0.0398406374501992
Liberia,LBR,orts,28000,0
Liberia,LBR,plnt,50000,0
Liberia,LBR,pota,0,0
Liberia,LBR,rice,247000,0
Liberia,LBR,sorg,0,0
Liberia,LBR,soyb,3000,0
Liberia,LBR,spis,0,0
Liberia,LBR,sugc,274000,0
Liberia,LBR,swpo,24000,0
Liberia,LBR,tnut,3000,0
Liberia,LBR,vege,133000,0
Liberia,LBR,whea,0,0
Liberia,LBR,xfru,20000,0.045454545454545456
Liberia,LBR,xoil,6000,0
Liberia,LBR,xpul,4000,0
Liberia,LBR,yams,21000,0
Lithuania,LTU,bana,0,0.24074074074074073
Lithuania,LTU,barl,520000,0.4716981132075472
Lithuania,LTU,cass,0,0
Lithuania,LTU,cnut,0,0
Lithuania,LTU,coco,0,0
Lithuania,LTU,maiz,57000,0.618421052631579
Lithuania,LTU,ocer,632000,0.25685425685425683
Lithuania,LTU,oilp,0,0.125
Lithuania,LTU,orts,0,0
Lithuania,LTU,plnt,0,0
Lithuania,LTU,pota,237000,0.07984790874524715
Lithuania,LTU,rice,0,0.3125
Lithuania,LTU,sorg,0,0
Lithuania,LTU,soyb,0,0.7777777777777778
Lithuania,LTU,spis,4000,0.5
Lithuania,LTU,sugb,957000,0.0010449320794148381
Lithuania,LTU,swpo,0,0
Lithuania,LTU,tnut,0,0.42857142857142855
Lithuania,LTU,vege,214000,0.43564356435643564
Lithuania,LTU,whea,3917000,0.8088812561334642
Lithuania,LTU,xfru,101000,0.6994727592267135
Lithuania,LTU,xmil,0,0
Lithuania,LTU,xoil,638000,0.3976470588235294
Lithuania,LTU,xpul,864000,0.3737259343148358
"China, Macao SAR",MAC,bana,0,0
"China, Macao SAR",MAC,barl,0,0
"China, Macao SAR",MAC,cass,0,0
"China, Macao SAR",MAC,cnut,0,0
"China, Macao SAR",MAC,coco,0,0
"China, Macao SAR",MAC,maiz,0,0
"China, Macao SAR",MAC,ocer,0,0
"China, Macao SAR",MAC,oilp,0,0
"China, Macao SAR",MAC,orts,0,0
"China, Macao SAR",MAC,plnt,0,0
"China, Macao SAR",MAC,pota,0,0
"China, Macao SAR",MAC,rice,0,0.041666666666666664
"China, Macao SAR",MAC,sorg,0,0
"China, Macao SAR",MAC,soyb,0,0
"China, Macao SAR",MAC,spis,0,0
"China, Macao SAR",MAC,sugc,0,0
"China, Macao SAR",MAC,swpo,0,0
"China, Macao SAR",MAC,tnut,0,0
"China, Macao SAR",MAC,vege,0,0.011494252873563218
"China, Macao SAR",MAC,whea,0,0.029411764705882353
"China, Macao SAR",MAC,xfru,0,0
"China, Macao SAR",MAC,xmil,0,0
"China, Macao SAR",MAC,xoil,0,0.14285714285714285
"China, Macao SAR",MAC,xpul,0,0
"China, Macao SAR",MAC,yams,0,0
Madagascar,MDG,bana,379000,0
Madagascar,MDG,barl,0,0
Madagascar,MDG,cass,2523000,0
Madagascar,MDG,cnut,80000,0
Madagascar,MDG,coco,11000,1
Madagascar,MDG,maiz,281000,0.0033783783783783786
Madagascar,MDG,ocer,0,0
Madagascar,MDG,oilp,26000,0.007042253521126761
Madagascar,MDG,orts,231000,0.004329004329004329
Madagascar,MDG,plnt,0,0
Madagascar,MDG,pota,250000,0
Madagascar,MDG,rice,3601000,0
Madagascar,MDG,sorg,1000,0
Madagascar,MDG,soyb,0,0
Madagascar,MDG,spis,40000,0.975
Madagascar,MDG,sugb,0,0
Madagascar,MDG,sugc,3099000,0
Madagascar,MDG,swpo,1035000,0
Madagascar,MDG,tnut,12000,0.6666666666666666
Madagascar,MDG,vege,477000,0.04040404040404041
Madagascar,MDG,whea,5000,0
Madagascar,MDG,xfru,892000,0.038845726970033294
Madagascar,MDG,xmil,0,0
Madagascar,MDG,xoil,76000,0.4523809523809524
Madagascar,MDG,xpul,141000,0.4726027397260274
Malawi,MWI,bana,435000,0
Malawi,MWI,barl,0,0
Malawi,MWI,cass,4961000,0
Malawi,MWI,cnut,0,0
Malawi,MWI,coco,0,0
Malawi,MWI,maiz,3464000,0.0017084282460136675
Malawi,MWI,ocer,0,0
Malawi,MWI,oilp,0,0
Malawi,MWI,orts,0,0
Malawi,MWI,plnt,380000,0
Malawi,MWI,pota,1227000,0
Malawi,MWI,rice,121000,0
Malawi,MWI,sorg,90000,0.01098901098901099
Malawi,MWI,soyb,209000,0.24
Malawi,MWI,spis,3000,0.3333333333333333
Malawi,MWI,sugb,0,0
Malawi,MWI,sugc,2975000,0
Malawi,MWI,swpo,5472000,0
Malawi,MWI,tnut,6000,0.16666666666666666
Malawi,MWI,vege,1691000,5.91016548463357e-4
Malawi,MWI,whea,1000,0
Malawi,MWI,xfru,2273000,4.3840420868040335e-4
Malawi,MWI,xmil,35000,0
Malawi,MWI,xoil,495000,0.08617234468937876
Malawi,MWI,xpul,747000,0.05519053876478318
Malawi,MWI,yams,0,0
Malaysia,MYS,bana,350000,0.07356948228882834
Malaysia,MYS,barl,0,0
Malaysia,MYS,cass,44000,0.010752688172043012
Malaysia,MYS,cnut,562000,0.22848034006376194
Malaysia,MYS,coco,1000,0.5315315315315315
Malaysia,MYS,maiz,73000,0.01606046291922532
Malaysia,MYS,ocer,0,0.22807017543859648
Malaysia,MYS,oilp,123941000,0.11432671417920619
Malaysia,MYS,orts,4000,0.02127659574468085
Malaysia,MYS,plnt,0,0
Malaysia,MYS,pota,0,0.0550098231827112
Malaysia,MYS,rice,2571000,0.010361317747077577
Malaysia,MYS,sorg,0,0
Malaysia,MYS,soyb,110000,0.1669921875
Malaysia,MYS,spis,47000,0.12571428571428572
Malaysia,MYS,sugb,0,0
Malaysia,MYS,sugc,30000,0.3870967741935484
Malaysia,MYS,swpo,41000,0.018867924528301886
Malaysia,MYS,tnut,17000,0.25
Malaysia,MYS,vege,1331000,0.18578412937194433
Malaysia,MYS,whea,20000,0.24933967247754887
Malaysia,MYS,xfru,761000,0.15654520917678813
Malaysia,MYS,xmil,0,0
Malaysia,MYS,xoil,2583000,0.4467511458614182
Malaysia,MYS,xpul,0,0.04854368932038835
Malaysia,MYS,yams,0,0
Maldives,MDV,bana,1000,0
Maldives,MDV,barl,0,0
Maldives,MDV,cass,0,0
Maldives,MDV,cnut,0,0
Maldives,MDV,coco,0,0
Maldives,MDV,maiz,0,0
Maldives,MDV,ocer,0,0
Maldives,MDV,oilp,0,0
Maldives,MDV,orts,2000,0
Maldives,MDV,plnt,0,0
Maldives,MDV,pota,0,0
Maldives,MDV,rice,0,0
Maldives,MDV,sorg,0,0
Maldives,MDV,soyb,0,0
Maldives,MDV,spis,0,0
Maldives,MDV,sugb,0,0
Maldives,MDV,sugc,0,0
Maldives,MDV,swpo,0,0
Maldives,MDV,tnut,2000,0
Maldives,MDV,vege,2000,0
Maldives,MDV,whea,0,0
Maldives,MDV,xfru,3000,0
Maldives,MDV,xmil,0,0
Maldives,MDV,xoil,0,0
Maldives,MDV,xpul,0,0
Maldives,MDV,yams,0,0
Mali,MLI,bana,191000,0
Mali,MLI,barl,0,0
Mali,MLI,cass,71000,0
Mali,MLI,cnut,0,0
Mali,MLI,coco,0,0
Mali,MLI,maiz,2811000,0
Mali,MLI,ocer,20000,0
Mali,MLI,oilp,0,0
Mali,MLI,orts,0,0
Mali,MLI,plnt,0,0
Mali,MLI,pota,252000,0
Mali,MLI,rice,2781000,0
Mali,MLI,sorg,1394000,0
Mali,MLI,soyb,8000,0
Mali,MLI,spis,38000,0
Mali,MLI,sugb,5000,0
Mali,MLI,sugc,364000,0
Mali,MLI,swpo,965000,0.02694300518134715
Mali,MLI,tnut,74000,0.08860759493670886
Mali,MLI,vege,1784000,0.0032258064516129032
Mali,MLI,whea,40000,0.00966183574879227
Mali,MLI,xfru,1454000,0.017555705604321403
Mali,MLI,xmil,1807000,5.534034311012728e-4
Mali,MLI,xoil,950000,0.022914757103574702
Mali,MLI,xpul,331000,0.003003003003003003
Mali,MLI,yams,103000,0
Malta,MLT,bana,0,0
Malta,MLT,barl,2000,0.15789473684210525
Malta,MLT,cass,0,0
Malta,MLT,cnut,0,0
Malta,MLT,coco,0,0
Malta,MLT,maiz,0,0.03571428571428571
Malta,MLT,ocer,0,0
Malta,MLT,oilp,0,0
Malta,MLT,orts,0,0
Malta,MLT,plnt,0,0
Malta,MLT,pota,9000,0.08695652173913043
Malta,MLT,rice,0,0
Malta,MLT,sorg,0,0
Malta,MLT,soyb,0,0
Malta,MLT,spis,0,0
Malta,MLT,sugb,0,0
Malta,MLT,swpo,0,0
Malta,MLT,tnut,0,0
Malta,MLT,vege,80000,0
Malta,MLT,whea,12000,0.11494252873563218
Malta,MLT,xfru,7000,0
Malta,MLT,xmil,0,0
Malta,MLT,xoil,0,0
Malta,MLT,xpul,1000,0
Malta,MLT,yams,0,0
Mauritania,MRT,bana,0,0
Mauritania,MRT,barl,1000,0
Mauritania,MRT,cass,0,0
Mauritania,MRT,cnut,0,0
Mauritania,MRT,coco,0,0
Mauritania,MRT,maiz,14000,0
Mauritania,MRT,ocer,0,0
Mauritania,MRT,oilp,0,0
Mauritania,MRT,orts,0,0
Mauritania,MRT,plnt,0,0
Mauritania,MRT,pota,2000,0
Mauritania,MRT,rice,247000,0
Mauritania,MRT,sorg,80000,0
Mauritania,MRT,soyb,0,0
Mauritania,MRT,spis,0,0
Mauritania,MRT,sugb,0,0
Mauritania,MRT,swpo,3000,0
Mauritania,MRT,tnut,0,0
Mauritania,MRT,vege,9000,0
Mauritania,MRT,whea,7000,0
Mauritania,MRT,xfru,25000,0
Mauritania,MRT,xmil,3000,0
Mauritania,MRT,xoil,4000,0
Mauritania,MRT,xpul,50000,0
Mauritania,MRT,yams,3000,0
Mauritius,MUS,bana,9000,0
Mauritius,MUS,barl,0,0
Mauritius,MUS,cass,0,0
Mauritius,MUS,cnut,1000,0
Mauritius,MUS,coco,0,0
Mauritius,MUS,maiz,0,0
Mauritius,MUS,ocer,0,0
Mauritius,MUS,oilp,0,0
Mauritius,MUS,orts,1000,0
Mauritius,MUS,pota,14000,0
Mauritius,MUS,rice,0,0
Mauritius,MUS,soyb,0,0
Mauritius,MUS,spis,1000,0
Mauritius,MUS,sugc,3713000,0
Mauritius,MUS,swpo,0,0
Mauritius,MUS,tnut,0,0
Mauritius,MUS,vege,75000,0
Mauritius,MUS,whea,0,0.14084507042253522
Mauritius,MUS,xfru,15000,0.045454545454545456
Mauritius,MUS,xmil,0,0
Mauritius,MUS,xoil,4000,0
Mauritius,MUS,xpul,0,0
Mexico,MEX,bana,2230000,0.2515695067264574
Mexico,MEX,barl,1008000,0
Mexico,MEX,cass,19000,0
Mexico,MEX,cnut,1452000,0.026657552973342446
Mexico,MEX,coco,27000,0.033707865168539325
Mexico,MEX,maiz,27791000,0.04502216475803472
Mexico,MEX,ocer,94000,0
Mexico,MEX,oilp,985000,0.0019455252918287938
Mexico,MEX,orts,252000,0.23015873015873015
Mexico,MEX,plnt,15000,1
Mexico,MEX,pota,1715000,0.003743565746373421
Mexico,MEX,rice,266000,0.08020369191597708
Mexico,MEX,sorg,4853000,0
Mexico,MEX,soyb,838000,0.004988913525498891
Mexico,MEX,spis,209000,0.15057915057915058
Mexico,MEX,sugb,1000,0
Mexico,MEX,sugc,56955000,1.7557721007813185e-5
Mexico,MEX,swpo,77000,0
Mexico,MEX,tnut,278000,0.3641791044776119
Mexico,MEX,vege,17454000,0.4195921096623203
Mexico,MEX,whea,3504000,0.18836972508202285
Mexico,MEX,xfru,18063000,0.22266077255025787
Mexico,MEX,xmil,0,0
Mexico,MEX,xoil,1537000,0.02866912151499211
Mexico,MEX,xpul,1517000,0.13682432432432431
Mongolia,MNG,bana,0,0
Mongolia,MNG,barl,2000,0
Mongolia,MNG,cass,0,0
Mongolia,MNG,cnut,0,0
Mongolia,MNG,coco,0,0
Mongolia,MNG,maiz,0,0
Mongolia,MNG,ocer,5000,0
Mongolia,MNG,oilp,0,0
Mongolia,MNG,orts,0,0
Mongolia,MNG,plnt,0,0
Mongolia,MNG,pota,122000,0.008064516129032258
Mongolia,MNG,rice,0,0
Mongolia,MNG,soyb,0,0
Mongolia,MNG,spis,0,0
Mongolia,MNG,swpo,0,0
Mongolia,MNG,tnut,5000,1
Mongolia,MNG,vege,82000,0
Mongolia,MNG,whea,231000,0
Mongolia,MNG,xfru,1000,0
Mongolia,MNG,xmil,0,0
Mongolia,MNG,xoil,11000,0.46875
Mongolia,MNG,xpul,1000,0
Morocco,MAR,bana,334000,0
Morocco,MAR,barl,2466000,0
Morocco,MAR,cass,0,0
Morocco,MAR,cnut,0,0
Morocco,MAR,coco,0,0
Morocco,MAR,maiz,123000,0.0055357848952155
Morocco,MAR,ocer,41000,0.08695652173913043
Morocco,MAR,oilp,0,0
Morocco,MAR,orts,0,0
Morocco,MAR,plnt,0,0
Morocco,MAR,pota,1925000,0.021532298447671506
Morocco,MAR,rice,58000,0
Morocco,MAR,sorg,4000,0
Morocco,MAR,soyb,11000,0.03466204506065858
Morocco,MAR,spis,59000,0.1111111111111111
Morocco,MAR,sugb,3741000,0
Morocco,MAR,sugc,553000,0.0650994575045208
Morocco,MAR,swpo,17000,0
Morocco,MAR,tnut,130000,0.014285714285714285
Morocco,MAR,vege,5231000,0.21192677863747877
Morocco,MAR,whea,7091000,0.0020447997025745887
Morocco,MAR,xfru,4659000,0.16777408637873753
Morocco,MAR,xmil,5000,0
Morocco,MAR,xoil,1277000,0.08437935843793584
Morocco,MAR,xpul,251000,0.02735562310030395
Mozambique,MOZ,bana,644000,0.15062111801242237
Mozambique,MOZ,barl,0,0
Mozambique,MOZ,cass,7000000,0
Mozambique,MOZ,cnut,264000,0.0037735849056603774
Mozambique,MOZ,coco,0,0
Mozambique,MOZ,maiz,1245000,0
Mozambique,MOZ,ocer,0,0
Mozambique,MOZ,oilp,0,0.005847953216374269
Mozambique,MOZ,orts,10000,0
Mozambique,MOZ,plnt,5000,1
Mozambique,MOZ,pota,295000,0
Mozambique,MOZ,rice,138000,0.003561887800534283
Mozambique,MOZ,sorg,110000,0
Mozambique,MOZ,soyb,0,0.1568627450980392
Mozambique,MOZ,spis,0,0
Mozambique,MOZ,sugb,0,0
Mozambique,MOZ,sugc,2900000,0
Mozambique,MOZ,swpo,400000,0
Mozambique,MOZ,tnut,139000,0.33098591549295775
Mozambique,MOZ,vege,966000,9.407337723424271e-4
Mozambique,MOZ,whea,17000,0.012547051442910916
Mozambique,MOZ,xfru,370000,0.01488833746898263
Mozambique,MOZ,xmil,21000,0
Mozambique,MOZ,xoil,458000,0.2
Mozambique,MOZ,xpul,350000,0.13920454545454544
Mozambique,MOZ,yams,0,0
Republic of Moldova,MDA,bana,0,0
Republic of Moldova,MDA,barl,249000,0.6573705179282868
Republic of Moldova,MDA,cass,0,0
Republic of Moldova,MDA,cnut,0,0
Republic of Moldova,MDA,coco,0,0
Republic of Moldova,MDA,maiz,1781000,0.15986584684181107
Republic of Moldova,MDA,ocer,10000,0.07142857142857142
Republic of Moldova,MDA,oilp,0,0
Republic of Moldova,MDA,orts,0,0
Republic of Moldova,MDA,plnt,0,0
Republic of Moldova,MDA,pota,197000,0.004132231404958678
Republic of Moldova,MDA,rice,0,0
Republic of Moldova,MDA,sorg,5000,0.2
Republic of Moldova,MDA,soyb,48000,0.3958333333333333
Republic of Moldova,MDA,spis,0,0
Republic of Moldova,MDA,sugb,876000,0
Republic of Moldova,MDA,sugc,0,0
Republic of Moldova,MDA,swpo,0,0
Republic of Moldova,MDA,tnut,20000,0.8461538461538461
Republic of Moldova,MDA,vege,363000,0.07868020304568528
Republic of Moldova,MDA,whea,1251000,0.5161775771256584
Republic of Moldova,MDA,xfru,1327000,0.4057437407952872
Republic of Moldova,MDA,xmil,0,0
Republic of Moldova,MDA,xoil,963000,0.6890243902439024
Republic of Moldova,MDA,xpul,69000,0.3380281690140845
Namibia,"NAM",bana,0,0
Namibia,"NAM",barl,0,0.1891891891891892
Namibia,"NAM",cass,0,0
Namibia,"NAM",cnut,0,0
Namibia,"NAM",coco,0,0
Namibia,"NAM",maiz,71000,0
Namibia,"NAM",ocer,0,0
Namibia,"NAM",oilp,0,0
Namibia,"NAM",orts,363000,0
Namibia,"NAM",plnt,0,0
Namibia,"NAM",pota,14000,0.04
Namibia,"NAM",rice,0,0
Namibia,"NAM",sorg,3000,0
Namibia,"NAM",soyb,0,0
Namibia,"NAM",spis,0,0
Namibia,"NAM",sugb,0,0
Namibia,"NAM",sugc,0,0
Namibia,"NAM",swpo,0,0
Namibia,"NAM",tnut,0,0
Namibia,"NAM",vege,71000,0.336734693877551
Namibia,"NAM",whea,6000,0.04964539007092199
Namibia,"NAM",xfru,58000,0.2542372881355932
Namibia,"NAM",xmil,58000,0
Namibia,"NAM",xoil,0,0.08823529411764706
Namibia,"NAM",xpul,23000,0
Namibia,"NAM",yams,0,0
Nepal,NPL,bana,248000,0
Nepal,NPL,barl,31000,0
Nepal,NPL,cass,0,0
Nepal,NPL,cnut,0,0
Nepal,NPL,coco,0,0
Nepal,NPL,maiz,2300000,0
Nepal,NPL,ocer,12000,0.07692307692307693
Nepal,NPL,oilp,0,0
Nepal,NPL,orts,175000,0
Nepal,NPL,plnt,0,0
Nepal,NPL,pota,2691000,0
Nepal,NPL,rice,5239000,0
Nepal,NPL,sorg,0,0
Nepal,NPL,soyb,41000,0
Nepal,NPL,spis,359000,0.04846938775510204
Nepal,NPL,sugb,0,0
Nepal,NPL,sugc,3235000,0
Nepal,NPL,swpo,0,0
Nepal,NPL,tnut,23000,0
Nepal,NPL,vege,3808000,0.0015120967741935483
Nepal,NPL,whea,1888000,0.004267425320056899
Nepal,NPL,xfru,1689000,0.018756698821007504
Nepal,NPL,xmil,307000,0
Nepal,NPL,xoil,627000,0
Nepal,NPL,xpul,374000,0.014705882352941176
Nepal,NPL,yams,0,0
Netherlands,NLD,bana,0,0.7524752475247525
Netherlands,NLD,barl,204000,0.1537089871611983
Netherlands,NLD,cass,0,0.6
Netherlands,NLD,cnut,0,0.7403598971722365
Netherlands,NLD,coco,0,0.38522427440633245
Netherlands,NLD,maiz,117000,0.16975031435243398
Netherlands,NLD,ocer,56000,0.07016129032258064
Netherlands,NLD,oilp,0,0.5712758374910906
Netherlands,NLD,orts,0,0.6
Netherlands,NLD,plnt,0,0.3835616438356164
Netherlands,NLD,pota,7392000,0.6662242866622429
Netherlands,NLD,rice,0,0.5221932114882507
Netherlands,NLD,sorg,0,0.25
Netherlands,NLD,soyb,572000,0.35387978142076504
Netherlands,NLD,spis,0,0.8615384615384616
Netherlands,NLD,sugb,7959000,1.254390366281987e-4
Netherlands,NLD,sugc,0,0
Netherlands,NLD,swpo,0,0.6454545454545455
Netherlands,NLD,tnut,0,0.7222222222222222
Netherlands,NLD,vege,5547000,0.7829517526839995
Netherlands,NLD,whea,1054000,0.2050726484833036
Netherlands,NLD,xfru,673000,0.7549192129259319
Netherlands,NLD,xmil,0,0.5
Netherlands,NLD,xoil,1094000,0.6708248472505092
Netherlands,NLD,xpul,10000,0.3287671232876712
Netherlands,NLD,yams,0,0.75
New Caledonia,NCL,bana,2000,0
New Caledonia,NCL,barl,0,0
New Caledonia,NCL,cass,1000,0
New Caledonia,NCL,cnut,19000,0
New Caledonia,NCL,coco,0,0
