iso3c,Country,SPAM_super,pressure,pressure_value,tonnes_producing_crop,water_pressure_rate
"NAM",Namibia,maiz,water,31415888.71230364,73075.8097115308,429.9081848879801
"NAM",Namibia,ocer,water,17.299999594688416,3.299999952316284,5.242424195353539
"NAM",Namibia,ofib,water,0,0,0
"NAM",Namibia,oilp,water,0,0,0
"NAM",Namibia,orts,water,1384862.1465227455,357059.28337563574,3.8785216097177737
"NAM",Namibia,plnt,water,0,0,0
"NAM",Namibia,pota,water,484759.40134859085,14623.834707729518,33.14858318881082
"NAM",Namibia,rice,water,0,0,0
"NAM",Namibia,sorg,water,253335.49165821075,2458.832112699747,103.03082115681887
"NAM",Namibia,soyb,water,0,0,0
"NAM",Namibia,spis,water,0,0,0
"NAM",Namibia,sugb,water,0,0,0
"NAM",Namibia,sugc,water,0,0,0
"NAM",Namibia,swpo,water,0,0,0
"NAM",Namibia,tnut,water,0,0,0
"NAM",Namibia,vege,water,4851669.855737209,63413.780809760094,76.50813109995931
"NAM",Namibia,whea,water,3675439.6235351562,6410.185575649142,573.3749171782682
"NAM",Namibia,xfru,water,24718883.557135582,55954.77676987648,441.76538597939884
"NAM",Namibia,xmil,water,3032763.8426303864,53206.131754368544,57.00026937931601
"NAM",Namibia,xoil,water,41255.858530044556,275.5082717165351,149.74453679013993
"NAM",Namibia,xpul,water,2612742.1510982513,22739.253224521875,114.90008600109549
"NAM",Namibia,yams,water,0,0,0
NRU,Nauru,bana,water,0,0,0
NRU,Nauru,barl,water,0,0,0
NRU,Nauru,cass,water,0,0,0
NRU,Nauru,cnut,water,4917.39990234375,2458.699951171875,2
NRU,Nauru,coco,water,0,0,0
NRU,Nauru,maiz,water,0,0,0
NRU,Nauru,ocer,water,0,0,0
NRU,Nauru,ofib,water,0,0,0
NRU,Nauru,oilp,water,0,0,0
NRU,Nauru,orts,water,0,0,0
NRU,Nauru,plnt,water,0,0,0
NRU,Nauru,pota,water,0,0,0
NRU,Nauru,rice,water,0,0,0
NRU,Nauru,sorg,water,0,0,0
NRU,Nauru,soyb,water,0,0,0
NRU,Nauru,spis,water,0,0,0
NRU,Nauru,sugb,water,0,0,0
NRU,Nauru,sugc,water,0,0,0
NRU,Nauru,swpo,water,0,0,0
NRU,Nauru,tnut,water,0,0,0
NRU,Nauru,vege,water,35036.01953125,459.8999938964844,76.18182212704271
NRU,Nauru,whea,water,0,0,0
NRU,Nauru,xfru,water,111306.3671875,392.2000122070313,283.80000949297397
NRU,Nauru,xmil,water,0,0,0
NRU,Nauru,xoil,water,0,0,0
NRU,Nauru,xpul,water,0,0,0
NRU,Nauru,yams,water,0,0,0
NPL,Nepal,bana,water,27187747.282470703,277770.16491889954,97.8785727056349
NPL,Nepal,barl,water,2329058.4291340113,32294.217721626163,72.11998287775006
NPL,Nepal,cass,water,0,0,0
NPL,Nepal,cnut,water,646.5762748718262,323.2881374359131,2
NPL,Nepal,coco,water,0,0,0
NPL,Nepal,maiz,water,3526578.988189578,2399862.4851952195,1.4694921104626144
NPL,Nepal,ocer,water,910156.7271699905,12407.549752905965,73.35507374909565
NPL,Nepal,ofib,water,2035144.2074347734,10722.706613391638,189.79762114288127
NPL,Nepal,oilp,water,0,0,0
NPL,Nepal,orts,water,10630365.487466812,173566.17091725767,61.24675926931932
NPL,Nepal,plnt,water,0,0,0
NPL,Nepal,pota,water,52883729.85908365,2607394.3245411366,20.282214071471685
NPL,Nepal,rice,water,1146483284.0058289,5661660.6376674175,202.49947098174636
NPL,Nepal,sorg,water,2472.0001010894775,25.02341003715992,98.78749928241363
NPL,Nepal,soyb,water,2205301.5195999146,31296.301057189703,70.4652449364552
NPL,Nepal,spis,water,29229035.319305897,349606.0087439865,83.60564346223829
NPL,Nepal,sugb,water,0,0,0
NPL,Nepal,sugc,water,254936498.93211365,3172946.61811471,80.34692341706995
NPL,Nepal,swpo,water,183.19999980926514,386.39480781555176,0.47412645331589687
NPL,Nepal,tnut,water,33911107.25015831,22454.253408351913,1510.2308962784305
NPL,Nepal,vege,water,345947052.83298874,3724913.258303613,92.87385472985181
NPL,Nepal,whea,water,3512026120.178467,1896347.8134194163,1851.9947107412358
NPL,Nepal,xfru,water,437808094.3199768,2281762.302027464,191.87278794594934
NPL,Nepal,xmil,water,16746635.829659462,305157.0120961517,54.878751481492344
NPL,Nepal,xoil,water,55760380.39626752,385955.99198526144,144.4734155037988
NPL,Nepal,xpul,water,149687170.34072304,389807.3083932251,384.00298587968865
NPL,Nepal,yams,water,0,0,0
NLD,Netherlands,bana,water,0,0,0
NLD,Netherlands,barl,water,19024970.366333008,249230.5593483448,76.33482192583844
NLD,Netherlands,cass,water,0,0,0
NLD,Netherlands,cnut,water,0,0,0
NLD,Netherlands,coco,water,0,0,0
NLD,Netherlands,maiz,water,2056227.5746974945,144610.64707267284,14.219060742215992
NLD,Netherlands,ocer,water,333063.6001548767,29588.91485208273,11.256364142446161
NLD,Netherlands,ofib,water,1005981.2488422394,19587.284701257944,51.358892474648755
NLD,Netherlands,oilp,water,0,0,0
NLD,Netherlands,orts,water,0,0,0
NLD,Netherlands,plnt,water,0,0,0
NLD,Netherlands,pota,water,22389091.219475746,7522036.273045778,2.9764667979206765
NLD,Netherlands,rice,water,0,0,0
NLD,Netherlands,sorg,water,0,0,0
NLD,Netherlands,soyb,water,14,36.500000193715096,0.38356164179995395
NLD,Netherlands,spis,water,98411.4132437706,383.8945922330022,256.3500899331254
NLD,Netherlands,sugb,water,2072197.4377441406,8310678.392892837,0.24934155068691524
NLD,Netherlands,sugc,water,0,0,0
NLD,Netherlands,swpo,water,0,0,0
NLD,Netherlands,tnut,water,0,14.2644961476326,0
NLD,Netherlands,vege,water,35746349.29182434,5461119.18176651,6.545608711703936
NLD,Netherlands,whea,water,343245927.38375854,1028627.0074537694,333.69328716481846
NLD,Netherlands,xfru,water,25466689.81047821,717322.1156258583,35.50244618940643
NLD,Netherlands,xmil,water,0,0,0
NLD,Netherlands,xoil,water,1180924.1841316223,12672.146207243204,93.19054285032036
NLD,Netherlands,xpul,water,929233.2719650269,7749.860637448728,119.90322348182671
NLD,Netherlands,yams,water,0,0,0
NCL,New Caledonia,bana,water,139485.02809143066,1437.989988565445,96.99999944407297
NCL,New Caledonia,barl,water,0,0,0
NCL,New Caledonia,cass,water,0,2354.1514995098114,0
NCL,New Caledonia,cnut,water,39182.16053771973,19591.080268859863,2
NCL,New Caledonia,coco,water,0,0,0
NCL,New Caledonia,maiz,water,615134.7584533691,7594.256309509277,80.99999965541296
NCL,New Caledonia,ocer,water,0,0,0
NCL,New Caledonia,ofib,water,0,0,0
NCL,New Caledonia,oilp,water,0,0,0
NCL,New Caledonia,orts,water,2638.2812063694,197.87109111249447,13.33333329055872
NCL,New Caledonia,plnt,water,6538.455952644348,242.1650337576866,27.000000170077445
NCL,New Caledonia,pota,water,89521.9193572998,2712.785451889038,32.99999979539906
NCL,New Caledonia,rice,water,0,0,0
NCL,New Caledonia,sorg,water,669.5000123977661,6.500000096857548,103.00000037252903
NCL,New Caledonia,soyb,water,0,0,0
NCL,New Caledonia,spis,water,0,0,0
NCL,New Caledonia,sugb,water,0,0,0
NCL,New Caledonia,sugc,water,0,0,0
NCL,New Caledonia,swpo,water,6510.4100689888,1302.0820240974426,4.999999960449179
NCL,New Caledonia,tnut,water,0,0,0
NCL,New Caledonia,vege,water,474361.7310409546,6226.705305337906,76.18181811724786
NCL,New Caledonia,whea,water,376.20001220703125,1.100000023841858,342.00000368465066
NCL,New Caledonia,xfru,water,2948277.5377197266,11851.107606887816,248.77653933428127
NCL,New Caledonia,xmil,water,0,0,0
NCL,New Caledonia,xoil,water,0,0,0
NCL,New Caledonia,xpul,water,1756.950023651123,15.30000003427267,114.83333462192667
NCL,New Caledonia,yams,water,0,10684.34422302246,0
NZL,New Zealand,bana,water,0,0,0
NZL,New Zealand,barl,water,28269564.948880196,357823.5788075477,79.00419822273572
NZL,New Zealand,cass,water,0,0,0
NZL,New Zealand,cnut,water,0,0,0
NZL,New Zealand,coco,water,0,0,0
NZL,New Zealand,maiz,water,5965610.791666806,198230.38990926743,30.09433010951218
NZL,New Zealand,ocer,water,2802860.894477159,47855.692907094955,58.56901706383221
NZL,New Zealand,ofib,water,9169652.3036232,3638.444777548313,2520.2120313069504
NZL,New Zealand,oilp,water,0,0,0
NZL,New Zealand,orts,water,0,0,0
NZL,New Zealand,plnt,water,0,0,0
NZL,New Zealand,pota,water,15913673.35209179,482210.4295435548,33.001512155502674
NZL,New Zealand,rice,water,0,0,0
NZL,New Zealand,sorg,water,0,0,0
NZL,New Zealand,soyb,water,0,0,0
NZL,New Zealand,spis,water,0,0,0
NZL,New Zealand,sugb,water,0,0,0
NZL,New Zealand,sugc,water,0,0,0
NZL,New Zealand,swpo,water,20859.05340576172,12391.361503601074,1.6833544400831042
NZL,New Zealand,tnut,water,0,0,0
NZL,New Zealand,vege,water,31029466.102600366,889953.599134475,34.8663864416955
NZL,New Zealand,whea,water,127881210.92337799,373921.6698872149,341.99999952383206
NZL,New Zealand,xfru,water,18195581.91508928,1397026.3828034997,13.024508440975234
NZL,New Zealand,xmil,water,0,0,0
NZL,New Zealand,xoil,water,827068.2872860432,5345.941797353327,154.70955701304283
NZL,New Zealand,xpul,water,3230883.6864624023,20092.576979920268,160.79986602471254
NZL,New Zealand,yams,water,0,0,0
NIC,Nicaragua,bana,water,11684926.34991455,130770.5818977356,89.35439592256556
NIC,Nicaragua,barl,water,0,0,0
NIC,Nicaragua,cass,water,0,238160.46847248077,0
NIC,Nicaragua,cnut,water,12435.50613424182,6217.75306712091,2
NIC,Nicaragua,coco,water,23163.064421713352,5790.400656923652,4.0002524512732975
NIC,Nicaragua,maiz,water,9337158.273709744,440873.5187908858,21.178768684763135
NIC,Nicaragua,ocer,water,0,0,0
NIC,Nicaragua,ofib,water,1359414.7853717804,5483.825060881674,247.8953595855987
NIC,Nicaragua,oilp,water,0,265366.0383219719,0
NIC,Nicaragua,orts,water,109462.29583781958,62359.086136221886,1.7553543937238254
NIC,Nicaragua,plnt,water,6549552.956787109,242576.0356464386,26.999999976639355
NIC,Nicaragua,pota,water,1825106.8106155396,55303.866481781006,33.00143239020716
NIC,Nicaragua,rice,water,23518734.01701355,372611.96796396375,63.118568481643905
NIC,Nicaragua,sorg,water,9462639.021612167,91869.48535583912,103.00089289670471
NIC,Nicaragua,soyb,water,368193.9887228012,5259.914120540023,70.00000005418332
NIC,Nicaragua,spis,water,24.366668224334717,0.2666666768491268,91.37500235217149
NIC,Nicaragua,sugb,water,0,0,0
NIC,Nicaragua,sugc,water,214389888.91194916,7389206.147894859,29.013927155493903
NIC,Nicaragua,swpo,water,0,3,0
NIC,Nicaragua,tnut,water,7.833333894610405,0.2666666768491268,29.375000983127354
NIC,Nicaragua,vege,water,26623210.972562432,203451.4430480003,130.85781341094355
NIC,Nicaragua,whea,water,0,0,0
NIC,Nicaragua,xfru,water,22025303.226966858,363242.68613243103,60.635228368884135
NIC,Nicaragua,xmil,water,0,0,0
NIC,Nicaragua,xoil,water,38498647.41976166,209228.26352633536,184.00309198625965
NIC,Nicaragua,xpul,water,59042534.83019501,254695.04275686297,231.8165842220895
NIC,Nicaragua,yams,water,0,992.600000411272,0
NER,Niger,bana,water,0,0,0
NER,Niger,barl,water,0,0,0
NER,Niger,cass,water,16631837.377075195,300278.5086746216,55.38803776029562
NER,Niger,cnut,water,0,0,0
NER,Niger,coco,water,0,0,0
NER,Niger,maiz,water,7490568.832796097,26772.717986106873,279.7836527723172
NER,Niger,ocer,water,320245.3235054016,6107.813665866852,52.43207160936708
NER,Niger,ofib,water,243.37499809265137,1.406933344900608,172.98260715389074
NER,Niger,oilp,water,0,0,0
NER,Niger,orts,water,0,0,0
NER,Niger,plnt,water,0,0,0
NER,Niger,pota,water,21592830.89099121,199572.27093410492,108.19554635483787
NER,Niger,rice,water,30777253.18188858,23582.66714435816,1305.0794040169299
NER,Niger,sorg,water,146742214.7096691,1424043.0853361934,103.0461902597741
NER,Niger,soyb,water,7007,100.0999984741211,70.0000010670482
NER,Niger,spis,water,4245373.601242065,6401.72320689261,663.1610683622115
NER,Niger,sugb,water,0,0,0
NER,Niger,sugc,water,70915813.52093506,230684.3628911972,307.41491374680936
NER,Niger,swpo,water,4095034.8965568542,141942.60736519098,28.849934297889277
NER,Niger,tnut,water,0,0.4389669895172119,0
NER,Niger,vege,water,294308422.4715576,2211447.8798499107,133.08404197684825
NER,Niger,whea,water,2705243.9728536606,7058.551646113396,383.2576580130616
NER,Niger,xfru,water,600766449.7942505,653822.5642465353,918.8524267078077
NER,Niger,xmil,water,177456627.68668747,3112368.524618581,57.01658601255604
NER,Niger,xoil,water,223099092.61283112,512989.59030596167,434.89984363965056
NER,Niger,xpul,water,23717549.374504328,1575341.8324160576,15.055493916599287
NER,Niger,yams,water,0,23.2837655544281,0
NGA,Nigeria,bana,water,182165.99569702148,1883.041182041168,96.74031425035444
NGA,Nigeria,barl,water,0,0,0
NGA,Nigeria,cass,water,303.4999084472656,58388662.95214021,5.197925300944761e-6
NGA,Nigeria,cnut,water,549273.5559825897,274636.77799129486,2
NGA,Nigeria,coco,water,1144455.829137832,312696.5284586325,3.6599569390142275
NGA,Nigeria,maiz,water,7485538.379006118,10813812.230273085,0.6922201180866151
NGA,Nigeria,ocer,water,6022875.055007935,82223.5501446724,73.25000008404747
NGA,Nigeria,ofib,water,33103.02707390487,1426.8139867261052,23.200660620002328
NGA,Nigeria,oilp,water,25441377.89781511,7902900.803363368,3.21924550628139
NGA,Nigeria,orts,water,14608716.89459008,3327326.9054646417,4.3905264825639545
NGA,Nigeria,plnt,water,83247485.78766036,3083245.1381884143,26.999956881979582
NGA,Nigeria,pota,water,51873539.09045982,1305926.8899114728,39.72162568302447
NGA,Nigeria,rice,water,103631518.89122027,6215735.484950423,16.672446751013382
NGA,Nigeria,sorg,water,605442698.9658012,5883255.297572948,102.90947245066313
NGA,Nigeria,soyb,water,59945165.4249115,856371.8516961336,69.99899086615686
NGA,Nigeria,spis,water,147543091.237521,461612.82219377905,319.625201345868
NGA,Nigeria,sugb,water,0,0,0
NGA,Nigeria,sugc,water,497477446.5901947,1728688.409024477,287.77739469597543
NGA,Nigeria,swpo,water,3062090.619435191,3889968.645118788,0.7871761699872736
NGA,Nigeria,tnut,water,24348472.624130905,273016.0015221238,89.18331705241764
NGA,Nigeria,vege,water,787654436.8358114,16027756.543553725,49.14314955405294
NGA,Nigeria,whea,water,144234710.89756393,72302.03774528205,1994.8913667647732
NGA,Nigeria,xfru,water,326318902.0609131,8629825.967569739,37.81291804576313
NGA,Nigeria,xmil,water,62608971.33578801,1099359.1601402014,56.95042494374948
NGA,Nigeria,xoil,water,571428215.5772284,3743224.6660813503,152.6566707991472
NGA,Nigeria,xpul,water,40359742.16351873,1886415.79954654,21.394934336968802
NGA,Nigeria,yams,water,78.58866882324219,42627553.622682154,1.8436119867180248e-6
NIU,Niue,bana,water,7857,81,97
NIU,Niue,barl,water,0,0,0
NIU,Niue,cass,water,0,43.61428451538086,0
NIU,Niue,cnut,water,5356.29052734375,2678.145263671875,2
NIU,Niue,coco,water,0,0,0
NIU,Niue,maiz,water,0,0,0
NIU,Niue,ocer,water,0,0,0
NIU,Niue,ofib,water,0,0,0
NIU,Niue,oilp,water,0,0,0
NIU,Niue,orts,water,31063.4765625,2329.7607421875,13.333333333333334
NIU,Niue,plnt,water,0,0,0
NIU,Niue,pota,water,0,0,0
NIU,Niue,rice,water,0,0,0
NIU,Niue,sorg,water,0,0,0
NIU,Niue,soyb,water,0,0,0
NIU,Niue,spis,water,0,0,0
NIU,Niue,sugb,water,0,0,0
NIU,Niue,sugc,water,0,0,0
NIU,Niue,swpo,water,1255,251,5
NIU,Niue,tnut,water,0,0,0
NIU,Niue,vege,water,10741.63623046875,141,76.18181723736703
NIU,Niue,whea,water,0,0,0
NIU,Niue,xfru,water,206709.609375,819.9080352783203,252.11316450244544
NIU,Niue,xmil,water,0,0,0
NIU,Niue,xoil,water,0,0,0
NIU,Niue,xpul,water,0,0,0
NIU,Niue,yams,water,0,153.4718246459961,0
NFK,Norfolk Island,bana,water,0,0,0
NFK,Norfolk Island,barl,water,0,0,0
NFK,Norfolk Island,cass,water,0,0,0
NFK,Norfolk Island,cnut,water,0,0,0
NFK,Norfolk Island,coco,water,0,0,0
NFK,Norfolk Island,maiz,water,0,0,0
NFK,Norfolk Island,ocer,water,0,0,0
NFK,Norfolk Island,ofib,water,0,0,0
NFK,Norfolk Island,oilp,water,0,0,0
NFK,Norfolk Island,orts,water,0,0,0
NFK,Norfolk Island,plnt,water,0,0,0
NFK,Norfolk Island,pota,water,0,0,0
NFK,Norfolk Island,rice,water,0,0,0
NFK,Norfolk Island,sorg,water,0,0,0
NFK,Norfolk Island,soyb,water,0,0,0
NFK,Norfolk Island,spis,water,0,0,0
NFK,Norfolk Island,sugb,water,0,0,0
NFK,Norfolk Island,sugc,water,0,0,0
NFK,Norfolk Island,swpo,water,0,0,0
NFK,Norfolk Island,tnut,water,0,0,0
NFK,Norfolk Island,vege,water,0,0,0
NFK,Norfolk Island,whea,water,0,0,0
NFK,Norfolk Island,xfru,water,0,0,0
NFK,Norfolk Island,xmil,water,0,0,0
NFK,Norfolk Island,xoil,water,0,0,0
NFK,Norfolk Island,xpul,water,0,0,0
NFK,Norfolk Island,yams,water,0,0,0
PRK,North Korea,bana,water,0,0,0
PRK,North Korea,barl,water,1501219.3075009286,16809.185113474727,89.30946368705929
PRK,North Korea,cass,water,0,0,0
PRK,North Korea,cnut,water,0,0,0
PRK,North Korea,coco,water,0,0,0
PRK,North Korea,maiz,water,14786881.641917229,2287188.493725002,6.465090954455945
PRK,North Korea,ocer,water,11473618.843213081,77256.663154006,148.51300036530426
PRK,North Korea,ofib,water,3547498.1132030487,14197.895556338131,249.8608402299028
PRK,North Korea,oilp,water,0,0,0
PRK,North Korea,orts,water,80.30000305175781,31.47497940063477,2.551232902479306
PRK,North Korea,plnt,water,0,0,0
PRK,North Korea,pota,water,29047058.0826478,1697675.2227583528,17.109902820783738
PRK,North Korea,rice,water,972314033.2607727,2359002.342070043,412.1717117107902
PRK,North Korea,sorg,water,3622952.199315548,35121.16436550021,103.1558111687892
PRK,North Korea,soyb,water,679424.2931796163,224845.79505333304,3.02173448704459
PRK,North Korea,spis,water,0,55.526603519916534,0
PRK,North Korea,sugb,water,0,0,0
PRK,North Korea,sugc,water,0,0,0
PRK,North Korea,swpo,water,395535.50801849365,431411.79243063927,0.9168398151334408
PRK,North Korea,tnut,water,2329124.6914458275,26301.28750410676,88.55553900477881
PRK,North Korea,vege,water,79919923.27607036,3317953.289048612,24.087115252603976
PRK,North Korea,whea,water,13986386.836540222,46889.111741915345,298.2864532287022
PRK,North Korea,xfru,water,15010231.676298484,1787402.1627749354,8.397792052010923
PRK,North Korea,xmil,water,4431488.988477707,76857.67239882052,57.658381397271064
PRK,North Korea,xoil,water,47169984.323646545,38238.704951271415,1233.5664710339038
PRK,North Korea,xpul,water,10908526.647126943,315362.7424195111,34.59041027939782
PRK,North Korea,yams,water,0,0,0
MNP,Northern Mariana Islands,bana,water,0,0,0
MNP,Northern Mariana Islands,barl,water,0,0,0
MNP,Northern Mariana Islands,cass,water,0,0,0
MNP,Northern Mariana Islands,cnut,water,0,0,0
MNP,Northern Mariana Islands,coco,water,0,0,0
MNP,Northern Mariana Islands,maiz,water,0,0,0
MNP,Northern Mariana Islands,ocer,water,0,0,0
MNP,Northern Mariana Islands,ofib,water,0,0,0
MNP,Northern Mariana Islands,oilp,water,0,0,0
MNP,Northern Mariana Islands,orts,water,0,0,0
MNP,Northern Mariana Islands,plnt,water,0,0,0
MNP,Northern Mariana Islands,pota,water,0,0,0
MNP,Northern Mariana Islands,rice,water,0,0,0
MNP,Northern Mariana Islands,sorg,water,0,0,0
MNP,Northern Mariana Islands,soyb,water,0,0,0
MNP,Northern Mariana Islands,spis,water,0,0,0
MNP,Northern Mariana Islands,sugb,water,0,0,0
MNP,Northern Mariana Islands,sugc,water,0,0,0
MNP,Northern Mariana Islands,swpo,water,0,0,0
MNP,Northern Mariana Islands,tnut,water,0,0,0
MNP,Northern Mariana Islands,vege,water,0,0,0
MNP,Northern Mariana Islands,whea,water,0,0,0
MNP,Northern Mariana Islands,xfru,water,0,0,0
MNP,Northern Mariana Islands,xmil,water,0,0,0
MNP,Northern Mariana Islands,xoil,water,0,0,0
MNP,Northern Mariana Islands,xpul,water,0,0,0
MNP,Northern Mariana Islands,yams,water,0,0,0
NOR,Norway,bana,water,0,0,0
NOR,Norway,barl,water,42050953.07413578,531881.4170772582,79.06076753952034
NOR,Norway,cass,water,0,0,0
NOR,Norway,cnut,water,0,0,0
NOR,Norway,coco,water,0,0,0
NOR,Norway,maiz,water,0,0,0
NOR,Norway,ocer,water,2706145.9175522476,294968.2894960344,9.174362173560455
NOR,Norway,ofib,water,0,0,0
NOR,Norway,oilp,water,0,0,0
NOR,Norway,orts,water,0,0,0
NOR,Norway,plnt,water,0,0,0
NOR,Norway,pota,water,5954866.606087685,303895.5946377516,19.595106711520387
NOR,Norway,rice,water,0,0,0
NOR,Norway,sorg,water,0,0,0
NOR,Norway,soyb,water,0,0,0
NOR,Norway,spis,water,0,0,0
NOR,Norway,sugb,water,0,0,0
NOR,Norway,sugc,water,0,0,0
NOR,Norway,swpo,water,0,0,0
NOR,Norway,tnut,water,0,0,0
NOR,Norway,vege,water,3846277.132820606,207875.94819557667,18.50275207982166
NOR,Norway,whea,water,122959865.1708374,358870.8448189199,342.6298540158113
NOR,Norway,xfru,water,2362186.5645997524,27039.96999207139,87.35906753196798
NOR,Norway,xmil,water,0,0,0
NOR,Norway,xoil,water,1004141.097574234,8638.781475305557,116.23642760783194
NOR,Norway,xpul,water,389176.725771904,3385.607389688492,114.9503415420274
NOR,Norway,yams,water,0,0,0
OMN,Oman,bana,water,1939155.830898285,16508.470207452774,117.4642959965394
OMN,Oman,barl,water,4101208.362602234,1869.2076848745344,2194.0891832346156
OMN,Oman,cass,water,0,0,0
OMN,Oman,cnut,water,0,0,0
OMN,Oman,coco,water,0,0,0
OMN,Oman,maiz,water,5993.258003234863,228.39842987060547,26.24036429072749
OMN,Oman,ocer,water,3747751.011256218,1287.060744419694,2911.868012061849
OMN,Oman,ofib,water,0,0,0
OMN,Oman,oilp,water,0,0,0
