iso3c_consuming,iso3c_producing,SPAM_super,tonnes_imported
MRT,CHN,rice,18.809162807851493
MRT,CHN,vege,5524.9114443672
MRT,CHN,whea,23.100595499780184
MRT,CHN,xfru,330.52771277896136
MRT,CHN,xoil,245.15494343334976
MRT,BEN,xoil,696.2124938514511
MRT,DNK,xoil,8.263649778652239
MRT,EGY,vege,33.26381302347138
MRT,EGY,xfru,2387.245485977718
MRT,FRA,ocer,59.866962305986696
MRT,FRA,pota,241.58333537077334
MRT,FRA,vege,1465.6867613467077
MRT,FRA,whea,74501.42923422586
MRT,FRA,xfru,1027.904865015891
MRT,FRA,xoil,121.8888342351205
MRT,GAB,xfru,20.884992840428875
MRT,DEU,ocer,14.412416851441243
MRT,DEU,oilp,1984.7534845956066
MRT,DEU,soyb,175.43679999999998
MRT,DEU,whea,23.100595499780184
MRT,DEU,xfru,19.976949673453706
MRT,GIN,whea,1590.9279683326874
MRT,IND,oilp,377.10316207316527
MRT,IND,rice,3006.3311887882637
MRT,IND,soyb,5353.7792
MRT,IND,vege,123.6998046810342
MRT,IND,xfru,149.8271225509028
MRT,IDN,oilp,520.9977897063467
MRT,IDN,rice,103.45039544318321
MRT,IDN,soyb,66976.448
MRT,IDN,xoil,183.8662075750123
MRT,ITA,maiz,335.5618410902546
MRT,ITA,ocer,15.521064301552107
MRT,ITA,oilp,91.2986602913979
MRT,ITA,rice,905.9746752448469
MRT,ITA,vege,243.2416327341345
MRT,ITA,xfru,126.21800020954842
MRT,ITA,xoil,26.16822429906542
MRT,ITA,xpul,413.7931034482759
MRT,CIV,bana,3956.214367160775
MRT,CIV,whea,3871.8606805066356
MRT,CIV,xfru,29.965424510180558
MRT,JOR,xfru,44.49411518178326
MRT,LAO,vege,51.97470784917403
MRT,LBN,whea,27.118090369307172
MRT,LBN,xfru,20.884992840428875
MRT,LBR,whea,60.26242304290483
MRT,MYS,oilp,11053.092155712931
MRT,MYS,soyb,40964.4928
MRT,MYS,xoil,1474.37284800787
MRT,MLI,soyb,43.3664
MRT,MAR,maiz,34.7132939058884
MRT,MAR,ocer,2910.1995565410202
MRT,MAR,pota,1038.5076159507103
MRT,MAR,soyb,8273.126400000001
MRT,MAR,vege,79389.28725129936
MRT,MAR,whea,199.87036975896768
MRT,MAR,xfru,4442.147172842524
MRT,MAR,xoil,350.5164781111657
MRT,"NAM",swpo,10.54481546572935
MRT,"NAM",vege,102.90992154136458
MRT,NLD,oilp,1928.1880102846317
MRT,NLD,pota,39352.02073298941
MRT,NLD,rice,387.6777445396058
MRT,NLD,soyb,836.7744
MRT,NLD,vege,66762.55172642102
MRT,NLD,whea,58605.20640922495
MRT,NLD,xfru,24.517165508329548
MRT,NLD,xoil,158.38662075750122
MRT,NLD,xpul,116.37931034482759
MRT,NZL,pota,30.07261436150705
MRT,NZL,vege,116.42334558214984
MRT,NGA,soyb,1321.6896000000002
MRT,NGA,xoil,146.67978357107722
MRT,PAK,rice,14569.786501659632
MRT,PAN,rice,564.2748842355448
MRT,PRY,maiz,207.8940601697094
MRT,POL,xfru,0.9080431669751684
MRT,ROU,whea,57354.76113108468
MRT,RUS,whea,108749.56862322605
MRT,SAU,rice,549.64553538499365
MRT,SAU,vege,35.342801337438345
MRT,SAU,xfru,4183.354870254601
MRT,SEN,bana,4.561003420752566
MRT,SEN,maiz,53.998457186937515
MRT,SEN,oilp,478.32558978754116
MRT,SEN,rice,12.539441871900996
MRT,SEN,swpo,989.4551845342706
MRT,SEN,vege,2078.9883139669614
MRT,SEN,whea,10.04373717381747
MRT,SEN,xfru,2110.2923200502914
MRT,SEN,xoil,628.7260206591244
MRT,SEN,xpul,86.20689655172414
MRT,SGP,oilp,5338.986873562182
MRT,SGP,rice,1363.6643035692332
MRT,SGP,soyb,28476.9408
MRT,SGP,xoil,28.922774225282833
MRT,ZAF,whea,134.58607812915412
MRT,ZAF,xfru,103.51692103516922
MRT,ESP,maiz,398.8171766520956
MRT,ESP,oilp,198.47534845956065
MRT,ESP,pota,25.060511967922547
MRT,ESP,rice,7.314674425275581
MRT,ESP,soyb,196.1344
MRT,ESP,vege,246.3601152050849
MRT,ESP,whea,15258.445514463503
MRT,ESP,xfru,6092.969650403381
MRT,ESP,xoil,401.4756517461879
MRT,ESP,xpul,202.58620689655172
MRT,CHE,maiz,18.51375674980715
MRT,TWN,rice,554.8703028316191
MRT,THA,oilp,24.80941855744508
MRT,THA,pota,293.70920026405224
MRT,THA,rice,26827.090931442857
MRT,THA,soyb,232.60160000000002
MRT,THA,vege,426.1926043632271
MRT,THA,xfru,1161.3872105612404
MRT,OMN,xfru,44.49411518178326
MRT,TUN,xfru,1124.1574407152586
MRT,TUN,xoil,625.971470732907
MRT,TUR,maiz,4.628439187451788
MRT,TUR,vege,41.579766279339225
MRT,TUR,whea,16.069979478107953
MRT,TUR,xfru,127.12604337652358
MRT,TUR,xoil,254.79586817511066
MRT,TUR,xpul,181.0344827586207
MRT,ARE,rice,300.9466049256239
MRT,ARE,soyb,376.4992
MRT,ARE,vege,64.4486377329758
MRT,ARE,whea,8.034989739053977
MRT,ARE,xfru,436.7687633150561
MRT,ARE,xoil,236.2026561731431
MRT,GBR,soyb,25.625600000000002
MRT,GBR,xfru,433.1365906471554
MRT,UKR,maiz,1895.7315505271279
MRT,UKR,soyb,125.1712
MRT,UKR,whea,234464.0137067472
MRT,UKR,xoil,17.21593703885883
MRT,USA,oilp,3.9695069691912126
MRT,USA,rice,1827.6236528295701
MRT,USA,xoil,122.57747171667488
MRT,URY,whea,23101.599873497566
MRT,BEL,soyb,103.488
MRT,BEL,vege,293.13735226934153
MRT,BEL,xfru,39.95389934690741
MRT,BEL,xoil,128.77520905066405
MUS,DZA,xfru,15.594850219846265
MUS,ATG,soyb,24.05047562507766
MUS,ATG,xfru,1.8346882611583841
MUS,ARG,maiz,96902.17833968342
MUS,ARG,soyb,21936.1875440074
MUS,ARG,spis,0.9285051067780873
MUS,ARG,whea,12790.104182304021
MUS,ARG,xoil,2130.5153874675566
MUS,ARG,xpul,287.5811411001025
MUS,AUS,barl,2732.7887981330223
MUS,AUS,ocer,123.18840579710145
MUS,AUS,pota,1173.5560194850384
MUS,AUS,rice,88.28050655149696
MUS,AUS,soyb,0.3589623227623531
MUS,AUS,tnut,32.846715328467155
MUS,AUS,vege,176.43650739554224
MUS,AUS,whea,78605.84862041014
MUS,AUS,xfru,130.2628665422453
MUS,AUS,xoil,323.6929922135706
MUS,AUS,xpul,5271.950802869833
MUS,AUT,vege,1.056506032308636
MUS,AUT,xoil,0.3707823507601038
MUS,BGD,rice,44.79906302613279
MUS,BGD,spis,14.856081708449397
MUS,BGD,tnut,5.474452554744526
MUS,BGD,vege,1.056506032308636
MUS,BGD,whea,4.2633680607680065
MUS,BGD,xfru,198.1463322051055
MUS,BGD,xoil,7.415647015202077
MUS,BRA,maiz,141.36130392680343
MUS,BRA,spis,8.356545961002785
MUS,BRA,tnut,1.8248175182481752
MUS,BRA,xfru,55.95799196533072
MUS,BGR,spis,199.62859795728878
MUS,BGR,xfru,0.9173441305791921
MUS,BGR,xpul,9.993167065254527
MUS,MMR,spis,12.070566388115136
MUS,MMR,tnut,3.6496350364963503
MUS,MMR,xpul,78.83498462589682
MUS,CMR,xoil,183.90804597701148
MUS,CAN,ocer,42.44306418219462
MUS,CAN,soyb,53.48538609159062
MUS,CAN,xfru,0.9173441305791921
MUS,CAN,xoil,11.494252873563218
MUS,CAN,xpul,2169.627605056372
MUS,LKA,cnut,1.314060446780552
MUS,LKA,tnut,3.6496350364963503
MUS,LKA,vege,1.056506032308636
MUS,LKA,whea,1.0658420151920016
MUS,LKA,xfru,9.17344130579192
MUS,LKA,xpul,53.296891014690814
MUS,CHL,tnut,1.8248175182481752
MUS,CHL,xfru,17.42953848100465
MUS,CHN,barl,14.002333722287048
MUS,CHN,maiz,263.8080671873444
MUS,CHN,ocer,1.0351966873706004
MUS,CHN,pota,7.794015309672929
MUS,CHN,soyb,199.58305145586834
MUS,CHN,spis,10.21355617455896
MUS,CHN,tnut,43.79562043795621
MUS,CHN,vege,5059.607388726058
MUS,CHN,whea,5.329210075960008
MUS,CHN,xfru,481.60566855407586
MUS,CHN,xoil,144.9758991472006
MUS,CHN,xpul,568.5001708233686
MUS,COM,spis,1.8570102135561746
MUS,CRI,vege,1.056506032308636
MUS,CYP,vege,10.56506032308636
MUS,CYP,xfru,155.03115806788347
MUS,DNK,pota,72.37299930410578
MUS,DNK,vege,2.113012064617272
MUS,DNK,xfru,0.9173441305791921
MUS,ECU,xfru,2.7520323917375764
MUS,EGY,pota,833.9596381350035
MUS,EGY,soyb,1917.5767281964906
MUS,EGY,spis,4.642525533890436
MUS,EGY,vege,1149.4785631517962
MUS,EGY,whea,9.592578136728015
MUS,EGY,xfru,3426.2803277132825
MUS,EGY,xoil,737.1153133110864
MUS,EGY,xpul,22.20703792278784
MUS,EST,barl,149.35822637106182
MUS,FRA,barl,36.17269544924154
MUS,FRA,maiz,14.932532104944027
MUS,FRA,ocer,19.66873706004141
MUS,FRA,pota,970.9116214335421
MUS,FRA,rice,2.6352390015372227
MUS,FRA,soyb,0.3589623227623531
MUS,FRA,spis,27.855153203342617
MUS,FRA,tnut,32.846715328467155
MUS,FRA,vege,556.7786790266513
MUS,FRA,whea,118970.35157774643
MUS,FRA,xfru,639.3888590136969
MUS,FRA,xoil,120.87504634779386
MUS,FRA,xpul,1.110351896139392
MUS,DEU,barl,35.00583430571762
MUS,DEU,ocer,4.140786749482402
MUS,DEU,oilp,0.8992805755395683
MUS,DEU,pota,338.4829505915101
MUS,DEU,spis,0.9285051067780873
MUS,DEU,tnut,14.598540145985401
MUS,DEU,vege,28.525662872333175
MUS,DEU,whea,66.0822049419041
MUS,DEU,xfru,120.17208110587416
MUS,DEU,xoil,1.1123470522803114
MUS,GHA,xfru,0.9173441305791921
MUS,GRC,xfru,234.84009742827317
MUS,GRC,xoil,10.381905821282906
MUS,GTM,spis,31.569173630454966
MUS,GIN,maiz,0.9955021403296016
MUS,HKG,tnut,1.8248175182481752
MUS,HKG,vege,2.113012064617272
MUS,HKG,xfru,1.8346882611583841
MUS,HKG,xoil,0.7415647015202076
MUS,HUN,vege,1.056506032308636
MUS,IND,barl,7.001166861143524
MUS,IND,cnut,863.9947437582128
MUS,IND,maiz,69.68514982307211
MUS,IND,ocer,142.85714285714286
MUS,IND,oilp,27.87769784172662
MUS,IND,pota,8089.074460681976
MUS,IND,rice,51948.46643730327
MUS,IND,soyb,1.0768869682870594
MUS,IND,spis,1183.8440111420614
MUS,IND,tnut,129.56204379562044
MUS,IND,vege,12298.786722104833
MUS,IND,whea,527.5917975200408
MUS,IND,xfru,397.21000854079017
MUS,IND,xoil,2703.003337041157
MUS,IND,xpul,283.13973351554495
MUS,IDN,cnut,91.32720105124837
MUS,IDN,oilp,1898.3812949640287
MUS,IDN,soyb,0.3589623227623531
MUS,IDN,spis,50.13927576601671
MUS,IDN,tnut,10.948905109489052
MUS,IDN,xfru,1.8346882611583841
MUS,IRN,tnut,1.8248175182481752
MUS,IRN,xfru,3.6693765223167683
MUS,ISR,xfru,49.536583051276374
MUS,ITA,pota,41.19693806541406
MUS,ITA,rice,22.399531513066396
MUS,ITA,tnut,7.299270072992701
MUS,ITA,vege,8535.512235021471
MUS,ITA,whea,46.89704866844807
MUS,ITA,xfru,316.48372504982126
MUS,ITA,xoil,71.19021134593993
MUS,CIV,xoil,81.20133481646273
MUS,JPN,soyb,0.3589623227623531
MUS,JPN,vege,4.226024129234544
MUS,JPN,xfru,8.256097175212728
MUS,JOR,vege,1.056506032308636
MUS,KEN,xfru,10.090785436371114
MUS,KEN,xoil,7.78642936596218
MUS,KOR,rice,3.9528585023058342
MUS,KOR,tnut,7.299270072992701
MUS,KOR,vege,4.226024129234544
MUS,LBN,whea,3.197526045576005
MUS,LBN,xoil,0.3707823507601038
MUS,LBR,pota,54.55810716771051
MUS,LTU,whea,2.1316840303840032
MUS,MDG,ocer,15.527950310559007
MUS,MDG,spis,144.84679665738162
MUS,MDG,vege,59.16433780928362
MUS,MDG,xfru,24.768291525638187
MUS,MDG,xoil,939.9332591768632
MUS,MDG,xpul,3053.4677143833273
MUS,MWI,xoil,371.89469781238415
MUS,MYS,cnut,28.90932982917214
MUS,MYS,ocer,201.86335403726707
MUS,MYS,oilp,4011.6906474820144
MUS,MYS,rice,1.3176195007686113
MUS,MYS,soyb,5.384434841435297
MUS,MYS,spis,57.567316620241414
MUS,MYS,tnut,1.8248175182481752
MUS,MYS,vege,25.356144775407266
MUS,MYS,whea,359.18875911970457
MUS,MYS,xfru,12.84281782810869
MUS,MYS,xoil,58.954393770856505
MUS,MLI,xoil,111.23470522803115
MUS,MLT,whea,1.0658420151920016
MUS,MEX,barl,87.51458576429405
MUS,MEX,tnut,1.8248175182481752
MUS,MEX,xfru,0.9173441305791921
MUS,MEX,xoil,2.2246941045606228
MUS,MAR,vege,12.678072387703633
MUS,MAR,xfru,2.7520323917375764
MUS,MAR,xoil,24.471635150166854
MUS,MOZ,xoil,2034.1119762699295
MUS,MDA,vege,2.113012064617272
MUS,MDA,xfru,7.3387530446335365
MUS,"NAM",barl,36.17269544924154
MUS,NLD,barl,578.7631271878646
MUS,NLD,maiz,15.928034245273626
MUS,NLD,ocer,2.070393374741201
MUS,NLD,pota,2058.733472512178
MUS,NLD,soyb,1.7948116138117656
MUS,NLD,tnut,3.6496350364963503
MUS,NLD,vege,174.32349533092497
MUS,NLD,xfru,46.7845506595388
MUS,NLD,xoil,25.583982202447164
MUS,MKD,whea,4.2633680607680065
MUS,NZL,vege,360.26855701724486
MUS,NZL,xfru,355.0121785341473
MUS,PAK,rice,14903.594173193764
MUS,PAK,spis,23.212627669452182
MUS,PAK,vege,25.356144775407266
MUS,PAK,xfru,803.5934583873723
MUS,PAK,xpul,28.86914929962419
MUS,CZE,tnut,1.8248175182481752
MUS,PRY,maiz,12007.746816655655
MUS,PRY,soyb,1615.330452430589
MUS,PER,ocer,2.070393374741201
MUS,PER,vege,8.452048258469087
MUS,PER,xoil,0.3707823507601038
MUS,PHL,cnut,0.657030223390276
MUS,PHL,whea,45.831206653256075
MUS,PHL,xfru,11.008129566950306
MUS,PHL,xoil,1.4831294030404152
MUS,POL,barl,43.17386231038507
MUS,POL,vege,7.395542226160453
MUS,POL,whea,15.987630227880025
MUS,POL,xfru,9.17344130579192
MUS,PRT,pota,1.1134307585247043
MUS,PRT,rice,1.3176195007686113
MUS,PRT,vege,4.226024129234544
MUS,PRT,whea,1.0658420151920016
MUS,PRT,xfru,0.9173441305791921
MUS,PRT,xoil,7.044864664441972
MUS,ZWE,xoil,587.6900259547646
MUS,ROU,xoil,1165.7397107897664
MUS,RUS,spis,37.14020427112349
MUS,RUS,xpul,27.758797403484795
MUS,SAU,xfru,19.264226742163036
MUS,SYC,cnut,1.314060446780552
MUS,SGP,maiz,7.964017122636813
MUS,SGP,oilp,59.352517985611506
MUS,SGP,soyb,13.281605942207065
MUS,SGP,tnut,47.44525547445255
MUS,SGP,xfru,162.369911112517
MUS,SGP,xoil,18.168335187245088
MUS,ZAF,barl,402.5670945157526
MUS,ZAF,cnut,1.9710906701708277
MUS,ZAF,maiz,495.7600658841416
MUS,ZAF,ocer,115.94202898550725
MUS,ZAF,oilp,1.7985611510791366
MUS,ZAF,pota,302.85316631871956
MUS,ZAF,rice,2.6352390015372227
MUS,ZAF,soyb,69.27972829313416
MUS,ZAF,spis,55.710306406685234
MUS,ZAF,tnut,18.24817518248175
MUS,ZAF,vege,685.6724149683048
MUS,ZAF,whea,322.9501306031765
MUS,ZAF,xfru,18648.688830544397
MUS,ZAF,xoil,1192.4360400444937
MUS,ZAF,xpul,2.220703792278784
MUS,ESP,pota,2.2268615170494086
MUS,ESP,rice,2.6352390015372227
MUS,ESP,soyb,2.871698582098825
MUS,ESP,spis,9.285051067780872
MUS,ESP,tnut,14.598540145985401
MUS,ESP,vege,475.4277145388862
MUS,ESP,whea,4.2633680607680065
MUS,ESP,xfru,642.1408914054346
MUS,ESP,xoil,342.2321097515758
MUS,ESP,xpul,1.110351896139392
MUS,SWZ,xfru,89.89972479676082
MUS,SWE,xfru,0.9173441305791921
MUS,CHE,vege,1.056506032308636
MUS,CHE,whea,1.0658420151920016
MUS,TWN,rice,6.588097503843057
MUS,TWN,soyb,0.7179246455247063
MUS,TWN,vege,19.01710858155545
MUS,TWN,xfru,2.7520323917375764
MUS,TZA,xoil,715.9807193177605
MUS,TZA,xpul,1.110351896139392
MUS,THA,ocer,64.18219461697723
MUS,THA,rice,4826.440231315423
MUS,THA,soyb,3.2306609048611783
MUS,THA,spis,11.142061281337048
MUS,THA,tnut,114.96350364963503
MUS,THA,vege,390.90723195419537
MUS,THA,xfru,1049.4416853825958
MUS,THA,xoil,8.898776418242491
MUS,OMN,vege,2.113012064617272
MUS,OMN,whea,25.58020836460804
MUS,OMN,xoil,0.7415647015202076
MUS,TUN,vege,180.66253152477677
MUS,TUN,xfru,200.89836459684307
MUS,TUN,xoil,48.94327030033371
MUS,TUR,ocer,9.316770186335404
MUS,TUR,pota,24.495476687543494
MUS,TUR,tnut,9.124087591240874
MUS,TUR,vege,5.28253016154318
MUS,TUR,whea,50.09457471402408
MUS,TUR,xfru,329.32654287792997
MUS,TUR,xoil,1.1123470522803114
MUS,ARE,cnut,0.657030223390276
MUS,ARE,maiz,3.9820085613184064
MUS,ARE,ocer,52.79503105590062
MUS,ARE,rice,1.3176195007686113
MUS,ARE,spis,2.785515320334262
MUS,ARE,tnut,34.67153284671533
MUS,ARE,vege,7.395542226160453
MUS,ARE,whea,23.448524334224036
MUS,ARE,xfru,100.90785436371114
MUS,ARE,xoil,1.1123470522803114
MUS,ARE,xpul,156.55961735565427
MUS,UGA,xoil,477.1968854282536
MUS,UGA,xpul,26.648445507345407
MUS,GBR,barl,1333.7222870478413
MUS,GBR,ocer,186.33540372670805
MUS,GBR,pota,3.340292275574113
MUS,GBR,spis,1.8570102135561746
MUS,GBR,tnut,1.8248175182481752
MUS,GBR,vege,71.84241019698726
MUS,GBR,whea,1020.0108085387457
MUS,GBR,xfru,11.925473697529497
MUS,GBR,xoil,11.865035224323321
MUS,UKR,maiz,16.923536385603228
MUS,UKR,soyb,154.7127611105742
MUS,UKR,spis,37.14020427112349
MUS,UKR,whea,87.39904524574415
MUS,UKR,xoil,84.16759362254358
MUS,UKR,xpul,953.7922787837375
MUS,USA,barl,2.333722287047841
MUS,USA,cnut,2.628120893561104
MUS,USA,maiz,0.9955021403296016
MUS,USA,ocer,16.563146997929607
MUS,USA,rice,54.02239953151307
MUS,USA,spis,1.8570102135561746
MUS,USA,tnut,395.985401459854
MUS,USA,vege,1.056506032308636
MUS,USA,whea,3.197526045576005
MUS,USA,xfru,11.925473697529497
MUS,USA,xoil,5.561735261401558
MUS,USA,xpul,2.220703792278784
MUS,VEN,vege,1.056506032308636
MUS,VEN,xoil,0.3707823507601038
MUS,VNM,cnut,7.227332457293035
MUS,VNM,rice,89.59812605226558
MUS,VNM,spis,67.78087279480037
MUS,VNM,tnut,47.44525547445255
MUS,VNM,vege,10.56506032308636
MUS,VNM,xfru,102.74254262486951
MUS,ZMB,maiz,7.964017122636813
MUS,ZMB,xoil,1210.6043752317391
MUS,BEL,barl,2541.423570595099
MUS,BEL,maiz,49.775107016480085
MUS,BEL,pota,2025.3305497564372
MUS,BEL,spis,2.785515320334262
MUS,BEL,tnut,7.299270072992701
MUS,BEL,vege,633.9036193851816
MUS,BEL,whea,2.1316840303840032
MUS,BEL,xfru,68.80080979343941
MUS,BEL,xoil,13.718946978123842
MUS,SRB,xfru,1.8346882611583841
MEX,ARG,barl,227.87319588011596
MEX,ARG,coco,4.458635369922908
MEX,ARG,maiz,68045.38506658304
MEX,ARG,oilp,3140.433010207357
MEX,ARG,rice,5775.381528618242
MEX,ARG,soyb,4667.610266949101
MEX,ARG,spis,225.01520372998175
MEX,ARG,tnut,3.6992168909271843
MEX,ARG,vege,1686.1580863078746
MEX,ARG,whea,33998.37322259506
MEX,ARG,xfru,8570.429999178965
MEX,ARG,xoil,31915.29486962542
MEX,ARG,xpul,8294.153855623777
MEX,AUS,cnut,1.3632420374271905
MEX,AUS,ocer,82555.3246380966
MEX,AUS,whea,6.181522404108192
MEX,AUS,xfru,1.1681109444158326
MEX,AUS,xoil,0.853624020263866
MEX,AUT,barl,10.971672394227806
MEX,AUT,coco,1.3375906109768725
MEX,AUT,whea,19.57482094634261
MEX,BGD,xfru,21.025996999484985
MEX,BOL,ocer,29.382255983947253
MEX,BOL,xfru,11.681109444158327
MEX,BOL,xoil,249.25821391704883
MEX,BRA,cass,32.321899736147756
MEX,BRA,coco,696.8847083189506
MEX,BRA,maiz,587874.8297594596
MEX,BRA,ocer,147.64583631933496
MEX,BRA,oilp,5905.4086152660975
MEX,BRA,sorg,1.0006312393332242
MEX,BRA,soyb,179219.9208193611
MEX,BRA,spis,4612.811676464626
MEX,BRA,tnut,669.5582572578203
MEX,BRA,vege,1.4739144111082818
MEX,BRA,whea,37.08913442464915
MEX,BRA,xfru,1594.4714391276116
MEX,BRA,xoil,6891.30671559019
MEX,ABW,spis,5.067909993918508
MEX,BGR,coco,0.44586353699229087
MEX,BGR,xfru,376.1317241018981
MEX,BGR,xoil,2372.2211523132837
MEX,MMR,xoil,16.218856385013453
MEX,CAN,barl,91070.78869568769
MEX,CAN,coco,4291.882407087792
MEX,CAN,maiz,3.004609222704245
MEX,CAN,ocer,69380.32105489465
MEX,CAN,oilp,35.75784810939205
MEX,CAN,pota,54659.32581551323
MEX,CAN,soyb,1.4063303003763485
MEX,CAN,spis,153.05088181633894
MEX,CAN,tnut,893.9774153074028
MEX,CAN,vege,570.404877098905
MEX,CAN,whea,945050.7199610068
MEX,CAN,xfru,1722.963643013353
MEX,CAN,xoil,1423748.4062858387
MEX,CAN,xpul,78730.69110382716
MEX,LKA,cnut,91.33721650762176
MEX,LKA,spis,6207.176160551388
MEX,CHL,barl,62.4541351671429
MEX,CHL,coco,106.11552180416523
MEX,CHL,maiz,1106.6977303627302
MEX,CHL,ocer,5128.672781997994
MEX,CHL,spis,182.4447597810663
MEX,CHL,tnut,415.5453640808203
MEX,CHL,vege,15700.136307125418
MEX,CHL,whea,657.3018823035045
MEX,CHL,xfru,167882.07304238787
MEX,CHL,xoil,45.2420730739849
MEX,CHL,xpul,0.9964144468553313
MEX,CHN,barl,43.042714777355236
MEX,CHN,coco,140.44701415257163
MEX,CHN,maiz,220.33800966497796
MEX,CHN,ocer,0.7345563995986814
MEX,CHN,oilp,109.95538293638056
MEX,CHN,soyb,978.8058890619386
MEX,CHN,spis,9972.63328603284
MEX,CHN,tnut,127.00644658849998
MEX,CHN,vege,8635.664534683423
MEX,CHN,whea,24.72608961643277
MEX,CHN,xfru,16401.445770542705
MEX,CHN,xoil,7874.6815869341635
MEX,CHN,xpul,553.0100180047089
MEX,COL,barl,3.3758991982239404
MEX,COL,coco,1849.4419514440226
MEX,COL,maiz,98.15056794167201
MEX,COL,ocer,2.9382255983947254
MEX,COL,oilp,91949.51852089619
MEX,COL,pota,53.88368435908119
MEX,COL,tnut,8.631506078830094
MEX,COL,vege,268.2524228217073
MEX,COL,whea,4.121014936072129
MEX,COL,xfru,1030.2738529747644
MEX,COL,xoil,0.853624020263866
MEX,CRI,coco,261.2760326774825
MEX,CRI,ocer,48.480722373512975
MEX,CRI,oilp,143129.72651986906
MEX,CRI,soyb,2.812660600752697
MEX,CRI,spis,82.10014190147983
MEX,CRI,xfru,2945.97580181673
MEX,CUB,barl,8.43974799555985
MEX,DNK,barl,0.8439747995559851
MEX,DNK,coco,12.930042572776435
MEX,DNK,oilp,113.53116774731977
MEX,DNK,pota,39.70376742248088
MEX,DNK,soyb,881.0659331857823
MEX,DNK,xoil,16.218856385013453
MEX,DOM,coco,374.97123461051666
MEX,ECU,coco,12218.890231273732
MEX,ECU,ocer,0.7345563995986814
MEX,ECU,oilp,17296.071130512933
MEX,ECU,vege,1027.3183445424725
MEX,ECU,whea,4.121014936072129
MEX,ECU,xfru,1442.6170163535533
MEX,ECU,xoil,17.072480405277318
MEX,EGY,spis,436.8538414757754
MEX,EGY,vege,241.72196342175823
MEX,EGY,xfru,7.008665666494996
MEX,EGY,xoil,76.82616182374792
MEX,SLV,coco,13.375906109768726
MEX,SLV,xoil,519.8570283406943
MEX,EST,barl,4.219873997779925
MEX,FIN,oilp,448.7609937728703
MEX,FRA,barl,5128.834856901722
MEX,FRA,cnut,5.452968149708762
MEX,FRA,coco,134.20492463467954
MEX,FRA,maiz,49.075283970836004
MEX,FRA,ocer,2.203669198796044
MEX,FRA,oilp,0.8939462027348013
MEX,FRA,spis,1.0135819987837016
MEX,FRA,tnut,4.932289187902912
MEX,FRA,vege,4654.621710279955
MEX,FRA,whea,78.29928378537043
MEX,FRA,xfru,524.4818140427088
MEX,FRA,xoil,717.0441770216473
MEX,FRA,xpul,6.97490112798732
MEX,GEO,tnut,82.61584389737376
MEX,DEU,barl,2704.9392325769327
MEX,DEU,cnut,1.3632420374271905
MEX,DEU,coco,602.8075020135773
MEX,DEU,maiz,7.0107548529765715
MEX,DEU,ocer,0.7345563995986814
MEX,DEU,oilp,136.7737690184246
MEX,DEU,pota,1602.3306138358355
MEX,DEU,soyb,53.44055141430125
MEX,DEU,spis,9.122237989053314
MEX,DEU,vege,179.81755815521038
MEX,DEU,whea,76.23877631733437
MEX,DEU,xfru,2200.7210192794287
MEX,DEU,xoil,1189.098260227565
MEX,GHA,coco,119.93729145092625
MEX,GHA,tnut,19.729156751611647
MEX,GHA,xoil,0.853624020263866
MEX,GRC,coco,7.579680128868945
MEX,GRC,tnut,1.233072296975728
MEX,GRC,vege,364.0568595437456
MEX,GRC,xfru,7440.866715928853
MEX,GRC,xoil,97.31313831008072
MEX,GTM,coco,29.87285697848349
MEX,GTM,maiz,506.7774222294493
MEX,GTM,oilp,176075.2198754574
MEX,GTM,spis,59.80133792823839
MEX,GTM,tnut,223.18608575260677
MEX,GTM,vege,4162.334296969787
MEX,GTM,xfru,2187.8717988908547
MEX,GTM,xoil,2001.7483275187656
MEX,GUY,rice,125315.40291215325
MEX,GUY,xfru,2.3362218888316653
MEX,HND,oilp,4350.836168710278
MEX,HND,soyb,1.4063303003763485
MEX,HND,spis,76.01864990877762
MEX,HND,vege,1.4739144111082818
MEX,HKG,soyb,30.93926660827967
MEX,HKG,spis,36.488951956213256
MEX,HKG,tnut,19.729156751611647
MEX,HKG,xoil,1.707248040527732
MEX,HUN,coco,0.44586353699229087
MEX,HUN,vege,415.64386393253545
MEX,HRV,barl,4.219873997779925
MEX,IND,cnut,79.06803817077704
MEX,IND,coco,559.558738925325
MEX,IND,ocer,1.4691127991973627
MEX,IND,oilp,680.2930602811838
MEX,IND,rice,549.7209482515069
MEX,IND,spis,14388.810054733429
MEX,IND,tnut,4.932289187902912
MEX,IND,vege,3216.0812450382705
MEX,IND,whea,137.02374662439826
MEX,IND,xfru,784.9705546474395
MEX,IND,xoil,14273.447242832102
MEX,IND,xpul,1.9928288937106626
MEX,IDN,cnut,3626.223819556327
MEX,IDN,coco,1982.7551490047176
MEX,IDN,oilp,22698.18803363934
MEX,IDN,soyb,1.4063303003763485
MEX,IDN,spis,586.8639772957632
MEX,IDN,vege,17.68697293329938
MEX,IDN,xfru,10551.546160908216
MEX,IDN,xoil,0.853624020263866
MEX,IRN,vege,4.421743233324845
MEX,IRN,xfru,8.176776610910828
MEX,IRL,barl,348.5615922166218
MEX,IRL,whea,1.0302537340180322
MEX,ISR,barl,0.8439747995559851
MEX,ISR,coco,3.566908295938327
MEX,ISR,tnut,1.233072296975728
MEX,ISR,vege,132.65229699974535
