iso3c_producing,SPAM_super,tonnes_producing_crop
FRA,pota,9158950.282587707
FRA,rice,98745.91091299057
FRA,sorg,324154.1993712783
FRA,soyb,362267.8013486564
FRA,spis,0
FRA,sugb,50853551.19311702
FRA,sugc,0
FRA,swpo,0
FRA,teas,0
FRA,tnut,47185.20214854181
FRA,toba,7094.880904302001
FRA,vege,5702108.2478458285
FRA,whea,37951248.19161632
FRA,xcof,0
FRA,xfru,8926384.314789653
FRA,xmil,40611.00560334325
FRA,xoil,7727303.286138713
FRA,xpul,815735.0923099816
FRA,yams,0
FRO,bana,0
FRO,barl,0
FRO,cass,0
FRO,cnut,0
FRO,coco,0
FRO,maiz,0
FRO,ocer,0
FRO,ofib,0
FRO,oilp,0
FRO,orts,0
FRO,othr,0
FRO,plnt,0
FRO,pota,0
FRO,rice,0
FRO,sorg,0
FRO,soyb,0
FRO,spis,0
FRO,sugb,0
FRO,sugc,0
FRO,swpo,0
FRO,teas,0
FRO,tnut,0
FRO,toba,0
FRO,vege,0
FRO,whea,0
FRO,xcof,0
FRO,xfru,0
FRO,xmil,0
FRO,xoil,0
FRO,xpul,0
FRO,yams,0
FSM,bana,2034.4240264892578
FSM,barl,0
FSM,cass,10198.991683959961
FSM,cnut,41528.927978515625
FSM,coco,33.124242424964905
FSM,maiz,72.39436674118042
FSM,ocer,0
FSM,ofib,0
FSM,oilp,0
FSM,orts,0
FSM,othr,0
FSM,plnt,308.5233860015869
FSM,pota,0
FSM,rice,144.40875816345215
FSM,sorg,10.892308056354523
FSM,soyb,0
FSM,spis,0
FSM,sugb,0
FSM,sugc,0
FSM,swpo,3096.7141494750977
FSM,teas,0
FSM,tnut,0
FSM,toba,0
FSM,vege,3383.921241760254
FSM,whea,0
FSM,xcof,0
FSM,xfru,281.2085738182068
FSM,xmil,0
FSM,xoil,0
FSM,xpul,0
FSM,yams,0
GAB,bana,20596.125165075064
GAB,barl,0
GAB,cass,309820.07254326344
GAB,cnut,6.200000107288361
GAB,coco,1240.6240240335464
GAB,maiz,46068.40028359741
GAB,ocer,2.800000011920929
GAB,ofib,0.10000000149011612
GAB,oilp,26484.245139226317
GAB,orts,90820.07784289122
GAB,othr,24877.996219158173
GAB,plnt,284926.82486984134
GAB,pota,0
GAB,rice,1813.6603494286537
GAB,sorg,0
GAB,soyb,4000.4983743727207
GAB,spis,0
GAB,sugb,0
GAB,sugc,297104.34139847755
GAB,swpo,4240.294096201658
GAB,teas,5.5
GAB,tnut,0
GAB,toba,1.600000038743019
GAB,vege,52798.598463475704
GAB,whea,0
GAB,xcof,147.37168169021606
GAB,xfru,23593.648068368435
GAB,xmil,0
GAB,xoil,18886.82136274129
GAB,xpul,362.8807974681258
GAB,yams,224186.01488643885
GBR,bana,0
GBR,barl,7913405.947891802
GBR,cass,0
GBR,cnut,0
GBR,coco,0
GBR,maiz,0
GBR,ocer,960038.9013497606
GBR,ofib,12691.668441668153
GBR,oilp,0
GBR,orts,0
GBR,othr,683.098818950355
GBR,plnt,0
GBR,pota,6421156.473276675
GBR,rice,0
GBR,sorg,0
GBR,soyb,0
GBR,spis,0
GBR,sugb,10696281.747187018
GBR,sugc,0
GBR,swpo,0
GBR,teas,0
GBR,tnut,0
GBR,toba,0
GBR,vege,2646095.6749944687
GBR,whea,14695639.77500382
GBR,xcof,0
GBR,xfru,632331.0812138319
GBR,xmil,0
GBR,xoil,2277804.992878452
GBR,xpul,1061680.3213090003
GBR,yams,0
GEO,bana,0
GEO,barl,46186.756372228265
GEO,cass,0
GEO,cnut,0
GEO,coco,0
GEO,maiz,236171.02793246508
GEO,ocer,13395.435565754771
GEO,ofib,0
GEO,oilp,0
GEO,orts,0
GEO,othr,0
GEO,plnt,0
GEO,pota,188816.14944013208
GEO,rice,0
GEO,sorg,0
GEO,soyb,4136.511770904064
GEO,spis,5107.196287304163
GEO,sugb,28
GEO,sugc,0
GEO,swpo,0
GEO,teas,2673.0599974244833
GEO,tnut,30057.74996715784
GEO,toba,260.796835064888
GEO,vege,127037.42986685783
GEO,whea,134264.18744327128
GEO,xcof,0
GEO,xfru,502825.7480687797
GEO,xmil,0
GEO,xoil,3750.2631793022156
GEO,xpul,8292.020545743406
GEO,yams,0
GGY,bana,0
GGY,barl,0
GGY,cass,0
GGY,cnut,0
GGY,coco,0
GGY,maiz,0
GGY,ocer,0
GGY,ofib,0
GGY,oilp,0
GGY,orts,0
GGY,othr,0
GGY,plnt,0
GGY,pota,0
GGY,rice,0
GGY,sorg,0
GGY,soyb,0
GGY,spis,0
GGY,sugb,0
GGY,sugc,0
GGY,swpo,0
GGY,teas,0
GGY,tnut,0
GGY,toba,0
GGY,vege,0
GGY,whea,0
GGY,xcof,0
GGY,xfru,0
GGY,xmil,0
GGY,xoil,0
GGY,xpul,0
GGY,yams,0
GHA,bana,88049.79494321346
GHA,barl,0
GHA,cass,18713381.892734796
GHA,cnut,398187.122915864
GHA,coco,960894.9980098307
GHA,maiz,1844034.1802811548
GHA,ocer,60.12432411313057
GHA,ofib,0
GHA,oilp,2552168.073572427
GHA,orts,1414857.7184114456
GHA,othr,21379.383496996015
GHA,plnt,4080287.061978996
GHA,pota,0
GHA,rice,654295.3033787459
GHA,sorg,226028.16001582146
GHA,soyb,2.685801386833191
GHA,spis,116913.76512402296
GHA,sugb,0
GHA,sugc,151640.3420393467
GHA,swpo,148267.13369727135
GHA,teas,0
GHA,tnut,109961.67522086203
GHA,toba,2362.8136215135455
GHA,vege,797103.4254485667
GHA,whea,0
GHA,xcof,772.4605003893375
GHA,xfru,1170984.3069431484
GHA,xmil,160280.72861477733
GHA,xoil,460027.35979002714
GHA,xpul,207212.95660821348
GHA,yams,7868615.651488513
GIB,bana,0
GIB,barl,0
GIB,cass,0
GIB,cnut,0
GIB,coco,0
GIB,maiz,0
GIB,ocer,0
GIB,ofib,0
GIB,oilp,0
GIB,orts,0
GIB,othr,0
GIB,plnt,0
GIB,pota,0
GIB,rice,0
GIB,sorg,0
GIB,soyb,0
GIB,spis,0
GIB,sugb,0
GIB,sugc,0
GIB,swpo,0
GIB,teas,0
GIB,tnut,0
GIB,toba,0
GIB,vege,0
GIB,whea,0
GIB,xcof,0
GIB,xfru,0
GIB,xmil,0
GIB,xoil,0
GIB,xpul,0
GIB,yams,0
GIN,bana,278589.54628163576
GIN,barl,0
GIN,cass,1407251.1258678734
GIN,cnut,57765.31703090668
GIN,coco,30332.604317322373
GIN,maiz,820317.1243689954
GIN,ocer,479594.3851067871
GIN,ofib,220.80198720097542
GIN,oilp,837468.6038166434
GIN,orts,160628.5720229149
GIN,othr,17016.26549114287
GIN,plnt,487619.71806517243
GIN,pota,6126.233541578054
GIN,rice,2203558.982451886
GIN,sorg,26541.794762320817
GIN,soyb,3.100000061094761
GIN,spis,0
GIN,sugb,2.200000047683716
GIN,sugc,308072.50579738617
GIN,swpo,134973.19799029827
GIN,teas,0
GIN,tnut,10942.436593517661
GIN,toba,2359.3188285678625
GIN,vege,541016.5883926526
GIN,whea,0
GIN,xcof,40937.749772943556
GIN,xfru,610134.0603487492
GIN,xmil,177371.81723015755
GIN,xoil,733207.9870697111
GIN,xpul,57116.61919153482
GIN,yams,78085.81582546234
GLP,bana,70685.77056884766
GLP,barl,0
GLP,cass,1215.0271191596985
GLP,cnut,241.2075992524624
GLP,coco,0
GLP,maiz,0
GLP,ocer,0
GLP,ofib,0
GLP,oilp,0
GLP,orts,4856.63189125061
GLP,othr,0
GLP,plnt,3818.026750564575
GLP,pota,0
GLP,rice,0
GLP,sorg,0
GLP,soyb,0
GLP,spis,3.0394736975431442
GLP,sugb,0
GLP,sugc,656247.6328125
GLP,swpo,1614.0916714668274
GLP,teas,0
GLP,tnut,10.22368448972702
GLP,toba,0
GLP,vege,41616.57760620117
GLP,whea,0
GLP,xcof,29.69999972730875
GLP,xfru,18961.012893676758
GLP,xmil,0
GLP,xoil,0
GLP,xpul,2.25
GLP,yams,3496.128342628479
GMB,bana,121.9000015258789
GMB,barl,0
GMB,cass,12526.959727287292
GMB,cnut,3.9000000953674316
GMB,coco,0
GMB,maiz,27995.26551437378
GMB,ocer,784.4291706681252
GMB,ofib,0
GMB,oilp,34758.72173309326
GMB,orts,0
GMB,othr,0
GMB,plnt,0
GMB,pota,0
GMB,rice,39864.331298828125
GMB,sorg,22320.866896629333
GMB,soyb,0
GMB,spis,0
GMB,sugb,0
GMB,sugc,0
GMB,swpo,11.600000381469727
GMB,teas,0
GMB,tnut,2668.082412481308
GMB,toba,0
GMB,vege,13527.458513259888
GMB,whea,0
GMB,xcof,0
GMB,xfru,10101.03313279152
GMB,xmil,82307.00050163269
GMB,xoil,93385.08292558044
GMB,xpul,2261.343329370022
GMB,yams,0
GNB,bana,8713.524925887585
GNB,barl,0
GNB,cass,40553.80554111302
GNB,cnut,39324.17111468315
GNB,coco,0
GNB,maiz,7305.627752508968
GNB,ocer,2517.4987642392516
GNB,ofib,0
GNB,oilp,82251.45223522186
GNB,orts,95602.34771049023
GNB,othr,0
GNB,plnt,55318.302412867546
GNB,pota,0
GNB,rice,167475.04872854054
GNB,sorg,17918.040085196495
GNB,soyb,0
GNB,spis,0
GNB,sugb,0
GNB,sugc,6730.142189025879
GNB,swpo,0
GNB,teas,0
GNB,tnut,160391.514549613
GNB,toba,0
GNB,vege,42585.533721238375
GNB,whea,0
GNB,xcof,0
GNB,xfru,48091.44628946483
GNB,xmil,14816.603407338262
GNB,xoil,50116.87286348641
GNB,xpul,3741.986599981785
GNB,yams,0
GNQ,bana,34781.85554587841
GNQ,barl,0
GNQ,cass,76324.96974141896
GNQ,cnut,7591.484937310219
GNQ,coco,628.9949944578111
GNQ,maiz,0
GNQ,ocer,0
GNQ,ofib,194.11293997615576
GNQ,oilp,35972.30806827545
GNQ,orts,41133.34267234802
GNQ,othr,0
GNQ,plnt,39290.7848546505
GNQ,pota,0
GNQ,rice,0
GNQ,sorg,0
GNQ,soyb,0
GNQ,spis,0
GNQ,sugb,0
GNQ,sugc,0
GNQ,swpo,104424.75216528773
GNQ,teas,0
GNQ,tnut,0
GNQ,toba,0
GNQ,vege,0
GNQ,whea,0
GNQ,xcof,4229.103797256947
GNQ,xfru,0
GNQ,xmil,0
GNQ,xoil,0
GNQ,xpul,0
GNQ,yams,0
GRC,bana,2106.8824956417084
GRC,barl,370827.92610993236
GRC,cass,0
GRC,cnut,0
GRC,coco,0
GRC,maiz,1453416.0786362886
GRC,ocer,290847.47519830614
GRC,ofib,0
GRC,oilp,0
GRC,orts,0
GRC,othr,0
GRC,plnt,0
GRC,pota,435135.0465016067
GRC,rice,282103.6869414076
GRC,sorg,2318.114506840706
GRC,soyb,24184.430478692055
GRC,spis,1193.23789882462
GRC,sugb,396501.52738040686
GRC,sugc,0
GRC,swpo,1925.6161146908998
GRC,teas,0
GRC,tnut,113884.80168478191
GRC,toba,26495.715604700148
GRC,vege,2174782.670331612
GRC,whea,1268118.5675757974
GRC,xcof,0
GRC,xfru,4030349.8690629005
GRC,xmil,97.33945193886757
GRC,xoil,3321542.89381887
GRC,xpul,73108.39394168556
GRC,yams,0
GRD,bana,9958.674339711666
GRD,barl,0
GRD,cass,332.78249299526215
GRD,cnut,6302.8118534088135
GRD,coco,944.5800045281649
GRD,maiz,464.08221089839935
GRD,ocer,0
GRD,ofib,0
GRD,oilp,0
GRD,orts,3826.517837524414
GRD,othr,0
GRD,plnt,71.70000040531158
GRD,pota,0
GRD,rice,0
GRD,sorg,0
GRD,soyb,0
GRD,spis,4996.78564453125
GRD,sugb,0
GRD,sugc,10345.076171875
GRD,swpo,1469.5552353262901
GRD,teas,0
GRD,tnut,0
GRD,toba,15.399999976158142
GRD,vege,27597.13500213623
GRD,whea,0
GRD,xcof,31.5
GRD,xfru,25656.84103155136
GRD,xmil,0
GRD,xoil,92.05957532674074
GRD,xpul,742.798766285181
GRD,yams,1012.3376233577728
GRL,bana,0
GRL,barl,0
GRL,cass,0
GRL,cnut,0
GRL,coco,0
GRL,maiz,0
GRL,ocer,0
GRL,ofib,0
GRL,oilp,0
GRL,orts,0
GRL,othr,0
GRL,plnt,0
GRL,pota,0
GRL,rice,0
GRL,sorg,0
GRL,soyb,0
GRL,spis,0
GRL,sugb,0
GRL,sugc,0
GRL,swpo,0
GRL,teas,0
GRL,tnut,0
GRL,toba,0
GRL,vege,0
GRL,whea,0
GRL,xcof,0
GRL,xfru,0
GRL,xmil,0
GRL,xoil,0
GRL,xpul,0
GRL,yams,0
GTM,bana,4178125.154312134
GTM,barl,1934.3076992928982
GTM,cass,20738.55624487996
GTM,cnut,19431.35224533081
GTM,coco,11794.82528078556
GTM,maiz,1989123.1197832525
GTM,ocer,0
GTM,ofib,434.8221669346094
GTM,oilp,2460565.0514389277
GTM,orts,258.1000061035156
GTM,othr,287666.65603095293
GTM,plnt,367135.26010632515
GTM,pota,546461.2315918207
GTM,rice,30738.23285869509
GTM,sorg,55791.03975428641
GTM,soyb,31792.299018770456
GTM,spis,35739.77553824335
GTM,sugb,0
GTM,sugc,24985295.595767498
GTM,swpo,215.0571322441101
GTM,teas,310.9041436314583
GTM,tnut,32413.540684722364
GTM,toba,26690.691841050982
GTM,vege,1176273.6008172035
GTM,whea,678.8178082555532
GTM,xcof,253530.0883450806
GTM,xfru,1985353.426566571
GTM,xmil,0
GTM,xoil,40040.62677001208
GTM,xpul,292614.1985566467
GTM,yams,0
GUF,bana,8073.423030614853
GUF,barl,0
GUF,cass,29291.607991218567
GUF,cnut,2562.4191641807556
GUF,coco,0
GUF,maiz,309.8998241238296
GUF,ocer,0
GUF,ofib,0
GUF,oilp,0
GUF,orts,3884.6557036042213
GUF,othr,0
GUF,plnt,3047.9869863688946
GUF,pota,0
GUF,rice,3864.037238329649
GUF,sorg,0
GUF,soyb,0
GUF,spis,0
GUF,sugb,0
GUF,sugc,13308.223647117615
GUF,swpo,0
GUF,teas,0
GUF,tnut,0
GUF,toba,0
GUF,vege,16204.304045855999
GUF,whea,0
GUF,xcof,0
GUF,xfru,39301.095805197954
GUF,xmil,0
GUF,xoil,0
GUF,xpul,0
GUF,yams,0
GUM,bana,292.0500030517578
GUM,barl,0
GUM,cass,0
GUM,cnut,27148.845947265625
GUM,coco,0
GUM,maiz,45.02325701713562
GUM,ocer,0
GUM,ofib,0
GUM,oilp,0
GUM,orts,2221.3290519714355
GUM,othr,0
GUM,plnt,0
GUM,pota,0
GUM,rice,0
GUM,sorg,0
GUM,soyb,0
GUM,spis,0
GUM,sugb,0
GUM,sugc,0
GUM,swpo,103.85322761535645
GUM,teas,0
GUM,tnut,165.5856351852417
GUM,toba,0
GUM,vege,1953.4740142822266
GUM,whea,0
GUM,xcof,0
GUM,xfru,1519.3585968017578
GUM,xmil,0
GUM,xoil,0
GUM,xpul,0
GUM,yams,0
GUY,bana,15718.15180143714
GUY,barl,0
GUY,cass,3850.031586766243
GUY,cnut,135896.7901739329
GUY,coco,486.3751941546798
GUY,maiz,4248.315369330347
GUY,ocer,0
GUY,ofib,0
GUY,oilp,0
GUY,orts,21503.793601483107
GUY,othr,0
GUY,plnt,9728.027120321989
GUY,pota,0
GUY,rice,650841.2105684727
GUY,sorg,0
GUY,soyb,0
GUY,spis,678.8015635311604
GUY,sugb,0
GUY,sugc,1965144.8812923431
GUY,swpo,3755.905810840428
GUY,teas,0
GUY,tnut,0
GUY,toba,93.41521801054478
GUY,vege,147332.8760138154
GUY,whea,0
GUY,xcof,397.33428756147623
GUY,xfru,62418.06083994359
GUY,xmil,0
GUY,xoil,561.4400364458561
GUY,xpul,1012.3965314626694
GUY,yams,1755.6931061446667
HKG,bana,0
HKG,barl,0
HKG,cass,0
HKG,cnut,0
HKG,coco,0
HKG,maiz,0
HKG,ocer,0
HKG,ofib,0
HKG,oilp,0
HKG,orts,0
HKG,othr,0
HKG,plnt,0
HKG,pota,0
HKG,rice,0
HKG,sorg,0
HKG,soyb,0
HKG,spis,0
HKG,sugb,0
HKG,sugc,0
HKG,swpo,0
HKG,teas,0
HKG,tnut,0
HKG,toba,0
HKG,vege,0
HKG,whea,0
HKG,xcof,0
HKG,xfru,0
HKG,xmil,0
HKG,xoil,0
HKG,xpul,0
HKG,yams,0
HND,bana,635615.8546741605
HND,barl,0
HND,cass,23883.452560901642
HND,cnut,13779.071463108063
HND,coco,1102.9049680009484
HND,maiz,692318.8349163681
HND,ocer,0
HND,ofib,58.000000953674316
HND,oilp,2365559.7458773255
HND,orts,6023.231307283044
HND,othr,0
HND,plnt,100300.66334825754
HND,pota,28698.632119178772
HND,rice,63902.681612312794
HND,sorg,25795.226207137108
HND,soyb,976.0450344234705
HND,spis,899.4438533261418
HND,sugb,0
HND,sugc,5307042.921611428
HND,swpo,7701.4413758814335
HND,teas,8.099999904632568
HND,tnut,2065.1310653164983
HND,toba,5901.321669735014
HND,vege,322961.31799799204
HND,whea,1178.7536935806274
HND,xcof,491036.49569476396
HND,xfru,853382.747091338
HND,xmil,0
HND,xoil,5916.410173945129
HND,xpul,118403.08808121085
HND,yams,1.2000000476837158
HRV,bana,0
HRV,barl,307810.98329900205
HRV,cass,0
HRV,cnut,0
HRV,coco,0
HRV,maiz,1514623.2100266516
HRV,ocer,153874.38974980265
HRV,ofib,0
HRV,oilp,0
HRV,orts,387.59999084472656
HRV,othr,0
HRV,plnt,0
HRV,pota,179736.13897694647
HRV,rice,0
HRV,sorg,129.58380106370896
HRV,soyb,184398.94593456388
HRV,spis,0
HRV,sugb,1240645.3009278178
HRV,sugc,0
HRV,swpo,0
HRV,teas,0
HRV,tnut,6415.398905321956
HRV,toba,11688.926260471344
HRV,vege,210343.47993767262
HRV,whea,805883.3248644397
HRV,xcof,0
HRV,xfru,286242.6471325159
HRV,xmil,182.6707510650158
HRV,xoil,402448.72604447603
HRV,xpul,2435.6918044155464
HRV,yams,0
HTI,bana,377959.84449625015
HTI,barl,0
HTI,cass,406699.28959318995
HTI,cnut,26234.014996767044
HTI,coco,13433.16112318635
HTI,maiz,226478.71814028174
HTI,ocer,0
HTI,ofib,10877.509439736605
HTI,oilp,0
HTI,orts,60418.27724613249
HTI,othr,0
HTI,plnt,295871.8700476885
HTI,pota,26133.69511270523
HTI,rice,174259.03804039955
HTI,sorg,72364.0396275483
HTI,soyb,0
HTI,spis,0
HTI,sugb,0
HTI,sugc,1468464.714416504
HTI,swpo,574355.6496735811
HTI,teas,0
HTI,tnut,0
HTI,toba,547.540175743401
HTI,vege,149918.57480841875
HTI,whea,0
HTI,xcof,43417.70016217232
HTI,xfru,974811.0731043518
HTI,xmil,0
HTI,xoil,35041.759240567684
HTI,xpul,220433.72551811486
HTI,yams,401809.1226670742
HUN,bana,0
HUN,barl,1488497.1715184152
HUN,cass,0
HUN,cnut,0
HUN,coco,0
HUN,maiz,7173031.205707192
HUN,ocer,564063.8397763371
HUN,ofib,376.5297580808401
HUN,oilp,0
HUN,orts,0
HUN,othr,0
HUN,plnt,0
HUN,pota,486246.7973098159
HUN,rice,18427.150785446167
HUN,sorg,58665.94353032112
HUN,soyb,178829.59799867868
HUN,spis,33736.73557643592
HUN,sugb,1062307.0418832302
HUN,sugc,0
HUN,swpo,0
HUN,teas,0
HUN,tnut,9352.36699166894
HUN,toba,7458.979260072112
HUN,vege,1719990.4913010597
HUN,whea,5692437.943254232
HUN,xcof,0
HUN,xfru,1616936.78654325
HUN,xmil,2116.5813813265413
HUN,xoil,3465190.599653527
HUN,xpul,52373.95512241125
HUN,yams,0
IDN,bana,7568360.392899632
IDN,barl,0
IDN,cass,18650918.143694773
IDN,cnut,18899928.95416025
IDN,coco,618043.2850019485
IDN,maiz,28070842.36475885
IDN,ocer,0
IDN,ofib,161625.77785613388
IDN,oilp,114358410.16826558
IDN,orts,427157.65180242807
IDN,othr,3698338.3537285253
IDN,plnt,0
IDN,pota,1162800.1679071635
IDN,rice,79887658.95105965
IDN,sorg,0
IDN,soyb,542670.8996604048
IDN,spis,671367.3884872328
IDN,sugb,0
IDN,sugc,21222723.272055864
IDN,swpo,1963195.7145739496
IDN,teas,141338.72327446938
IDN,tnut,383206.18020478636
IDN,toba,196752.7373284325
IDN,vege,11211328.206417978
IDN,whea,0
IDN,xcof,653509.9102429599
IDN,xfru,13298629.173366152
IDN,xmil,0
IDN,xoil,475395.48369229585
IDN,xpul,264282.71410577
IDN,yams,0
IMN,bana,0
IMN,barl,0
IMN,cass,0
IMN,cnut,0
IMN,coco,0
IMN,maiz,0
IMN,ocer,0
IMN,ofib,0
IMN,oilp,0
IMN,orts,0
IMN,othr,0
IMN,plnt,0
IMN,pota,0
IMN,rice,0
IMN,sorg,0
IMN,soyb,0
IMN,spis,0
IMN,sugb,0
IMN,sugc,0
IMN,swpo,0
IMN,teas,0
IMN,tnut,0
IMN,toba,0
IMN,vege,0
IMN,whea,0
IMN,xcof,0
IMN,xfru,0
IMN,xmil,0
IMN,xoil,0
IMN,xpul,0
IMN,yams,0
IND,bana,28879043.888463378
IND,barl,2026885.846541524
IND,cass,4452442.574575923
IND,cnut,10959162.3052283
IND,coco,19177.990687578917
IND,maiz,26594874.44431734
IND,ocer,3.1000000536441803
IND,ofib,2144011.202938184
IND,oilp,0
IND,orts,2719.999981701374
IND,othr,981830.2241364382
IND,plnt,32.10000038146973
IND,pota,50176056.492962226
IND,rice,170633179.38505915
IND,sorg,4765314.1279126555
IND,soyb,9992125.890943602
IND,spis,5963301.369378209
IND,sugb,0
IND,sugc,321097584.91162854
IND,swpo,1447864.2475900054
IND,teas,1354966.7043231428
IND,tnut,1524881.0169213116
IND,toba,764739.9297612607
IND,vege,127059110.0946693
IND,whea,100652763.26300573
IND,xcof,306476.7326743454
IND,xfru,62428402.721325025
IND,xmil,10068910.925456956
IND,xoil,35739013.5874296
IND,xpul,22314836.541763924
IND,yams,0
IOT,bana,0
IOT,barl,0
IOT,cass,0
IOT,cnut,0
IOT,coco,0
IOT,maiz,0
IOT,ocer,0
IOT,ofib,0
IOT,oilp,0
IOT,orts,0
IOT,othr,0
IOT,plnt,0
IOT,pota,0
IOT,rice,0
IOT,sorg,0
IOT,soyb,0
IOT,spis,0
IOT,sugb,0
IOT,sugc,0
IOT,swpo,0
IOT,teas,0
IOT,tnut,0
IOT,toba,0
IOT,vege,0
IOT,whea,0
IOT,xcof,0
IOT,xfru,0
IOT,xmil,0
IOT,xoil,0
IOT,xpul,0
IOT,yams,0
IRL,bana,0
IRL,barl,1588195.8577468991
IRL,cass,0
IRL,cnut,0
IRL,coco,0
IRL,maiz,0
IRL,ocer,209029.56614808738
IRL,ofib,0
IRL,oilp,0
IRL,orts,0
IRL,othr,20.09302306175232
IRL,plnt,0
IRL,pota,372499.7623947859
IRL,rice,0
IRL,sorg,0
IRL,soyb,0
IRL,spis,0
IRL,sugb,0
IRL,sugc,0
IRL,swpo,0
IRL,teas,0
IRL,tnut,0
IRL,toba,0
IRL,vege,156997.69610023499
IRL,whea,778539.197640568
IRL,xcof,0
IRL,xfru,62231.55966031551
IRL,xmil,0
IRL,xoil,53582.07552585006
IRL,xpul,69803.8500533402
IRL,yams,0
IRN,bana,132016.16293215752
IRN,barl,2997155.1971381083
IRN,cass,0
IRN,cnut,0
IRN,coco,0
IRN,maiz,1382341.735159576
IRN,ocer,106.12653160095215
IRN,ofib,0
IRN,oilp,0
IRN,orts,0
IRN,othr,0
IRN,plnt,0
IRN,pota,5211836.826844215
IRN,rice,1754374.5574283898
IRN,sorg,0
IRN,soyb,228761.82577601075
IRN,spis,91836.24976433441
IRN,sugb,4522910.106443644
IRN,sugc,6466821.482842565
IRN,swpo,0
IRN,teas,120582.57405078411
IRN,tnut,1610732.824913323
IRN,toba,19297.648112773895
IRN,vege,15555130.136470273
IRN,whea,13698419.360728532
IRN,xcof,0
IRN,xfru,17172749.163726434
IRN,xmil,11671.353033609688
IRN,xoil,711195.9743177146
IRN,xpul,915571.5161546692
IRN,yams,0
IRQ,bana,500.9000062942505
IRQ,barl,219004.7689729333
IRQ,cass,0
IRQ,cnut,0
IRQ,coco,0
IRQ,maiz,195192.12116644531
IRQ,ocer,714.6844218075275
IRQ,ofib,0
IRQ,oilp,0
IRQ,orts,0
IRQ,othr,0
IRQ,plnt,0
IRQ,pota,428242.5962333679
IRQ,rice,320365.3994489908
IRQ,sorg,2034.6786469100043
IRQ,soyb,19.38461548089981
IRQ,spis,0
IRQ,sugb,18016.215004444122
IRQ,sugc,6094.8160400390625
IRQ,swpo,0
IRQ,teas,0
IRQ,tnut,4135.859852820635
IRQ,toba,2280.9785126894712
IRQ,vege,700656.9900453612
IRQ,whea,2629485.1992142797
IRQ,xcof,0
IRQ,xfru,1256022.3559912741
IRQ,xmil,3977.6293408721685
IRQ,xoil,44976.665065099485
IRQ,xpul,8649.556674811494
IRQ,yams,0
ISL,bana,0
ISL,barl,0
ISL,cass,0
ISL,cnut,0
ISL,coco,0
ISL,maiz,0
ISL,ocer,0
ISL,ofib,0
ISL,oilp,0
ISL,orts,0
ISL,othr,0
ISL,plnt,0
ISL,pota,7426.509934186935
ISL,rice,0
ISL,sorg,0
ISL,soyb,0
ISL,spis,0
ISL,sugb,0
ISL,sugc,0
ISL,swpo,0
ISL,teas,0
ISL,tnut,0
ISL,toba,0
ISL,vege,4949.294958114624
ISL,whea,0
ISL,xcof,0
ISL,xfru,0
ISL,xmil,0
ISL,xoil,0
ISL,xpul,0
ISL,yams,0
ISR,bana,132123.68805408478
ISR,barl,22417.796856343746
ISR,cass,0
ISR,cnut,0
ISR,coco,0
ISR,maiz,90001.4828170538
ISR,ocer,229.95635190606117
ISR,ofib,0
ISR,oilp,0
ISR,orts,0
ISR,othr,0
ISR,plnt,0
ISR,pota,575370.0732346773
ISR,rice,0
ISR,sorg,43540.54470920563
ISR,soyb,102.09999966621399
ISR,spis,0
ISR,sugb,5621.7000641822815
ISR,sugc,0
ISR,swpo,43948.571959495544
ISR,teas,0
ISR,tnut,15821.846116185188
ISR,toba,265.6999977603555
ISR,vege,1482705.5159983635
ISR,whea,82996.63957841694
ISR,xcof,0
ISR,xfru,1486292.005347252
ISR,xmil,56.6000000461936
ISR,xoil,177557.0537532419
ISR,xpul,65733.28547374159
ISR,yams,0
ITA,bana,345.62373185157776
ITA,barl,990051.0235495791
ITA,cass,0
ITA,cnut,0
ITA,coco,0
ITA,maiz,6201406.649621844
ITA,ocer,314373.6429471895
ITA,ofib,7866.865420892835
ITA,oilp,0
ITA,orts,106.19999694824219
ITA,othr,312.8433198816565
ITA,plnt,0
ITA,pota,1400551.1449192017
ITA,rice,1625289.6123146415
ITA,sorg,240756.2080938369
ITA,soyb,975015.7691675574
ITA,spis,0
ITA,sugb,2401640.044356644
ITA,sugc,0
ITA,swpo,8695.306052997708
ITA,teas,0
ITA,tnut,291672.1905517131
ITA,toba,54304.84030634165
ITA,vege,12170933.168947652
ITA,whea,6788624.746243298
ITA,xcof,0
ITA,xfru,16791555.266555376
ITA,xmil,0
ITA,xoil,3024047.8628469557
ITA,xpul,190195.42562692612
ITA,yams,0
JAM,bana,61030.54777646065
JAM,barl,0
JAM,cass,19835.602506875992
JAM,cnut,244705.8155860901
JAM,coco,221.29188375547528
JAM,maiz,2663.3502586632967
JAM,ocer,0
JAM,ofib,483.9851473122835
JAM,oilp,0
JAM,orts,25994.46132659912
JAM,othr,0
JAM,plnt,45034.859211444855
JAM,pota,17229.980087280273
JAM,rice,1.009848510962911
JAM,sorg,0
JAM,soyb,0
JAM,spis,16560.543949246407
JAM,sugb,0
JAM,sugc,1153243.512503624
JAM,swpo,44946.00383889675
JAM,teas,0
JAM,tnut,0
JAM,toba,1592.3368425890803
JAM,vege,278365.42350769043
JAM,whea,0
JAM,xcof,6748.846927404404
JAM,xfru,252036.64201545715
JAM,xmil,0
JAM,xoil,3515.0838061720133
JAM,xpul,2699.504869610071
