iso3c,animal,system,product,feedstuff,feeditem_kg_per_head
GNQ,chickens,industrial,meat,Grains from barley (Hordeum vulgare),0
GNQ,chickens,industrial,meat,Grains from maize (Zea mays),16.231312136331365
GNQ,chickens,industrial,meat,Grains from millet,0
GNQ,chickens,industrial,meat,Grains from rice,0
GNQ,chickens,industrial,meat,Grains from sorghum,0
GNQ,chickens,industrial,meat,Grains from wheat (Triticum aestivum).,1.4982749664305874
GNQ,chickens,industrial,meat,Household food waste and other organic material used as feed,0
GNQ,chickens,industrial,meat,Leguminous beans,0
GNQ,chickens,industrial,meat,Limestone,0.2497124944050979
GNQ,chickens,industrial,meat,Molasses,0
GNQ,chickens,industrial,meat,Oil palm kernel expeller,0
GNQ,chickens,industrial,meat,Pellets from cassava (Manihot esculenta) roots,0
GNQ,chickens,industrial,meat,RAPESEED,0
GNQ,chickens,industrial,meat,Residual plant material such as stems from banana,0
GNQ,chickens,industrial,meat,SOY OIL,0
GNQ,chickens,industrial,meat,SYNTHETIC,0.2497124944050979
GNQ,chickens,industrial,meat,Wet by-product from grain industries,0
GAB,chickens,industrial,meat,Beans from soy,0
GAB,chickens,industrial,meat,"By-product from oil production other than soy, cottonse",0
GAB,chickens,industrial,meat,By-products from cottonseed,0
GAB,chickens,industrial,meat,By-products from rape (canola),0
GAB,chickens,industrial,meat,By-products from soy,6.74223593631665
GAB,chickens,industrial,meat,Crop residue from leguminous plants cultivation,0
GAB,chickens,industrial,meat,Crop residues from sugarcane,0
GAB,chickens,industrial,meat,Dry by-product from grain industries,0
GAB,chickens,industrial,meat,FISHMEAL,0
GAB,chickens,industrial,meat,Fresh grass,0
GAB,chickens,industrial,meat,Fruit from banana trees,0
GAB,chickens,industrial,meat,Grains from barley (Hordeum vulgare),0
GAB,chickens,industrial,meat,Grains from maize (Zea mays),16.23130873557712
GAB,chickens,industrial,meat,Grains from millet,0
GAB,chickens,industrial,meat,Grains from rice,0
GAB,chickens,industrial,meat,Grains from sorghum,0
GAB,chickens,industrial,meat,Grains from wheat (Triticum aestivum).,1.498274652514811
GAB,chickens,industrial,meat,Household food waste and other organic material used as feed,0
GAB,chickens,industrial,meat,Leguminous beans,0
GAB,chickens,industrial,meat,Limestone,0.24971244208580184
GAB,chickens,industrial,meat,Molasses,0
GAB,chickens,industrial,meat,Oil palm kernel expeller,0
GAB,chickens,industrial,meat,Pellets from cassava (Manihot esculenta) roots,0
GAB,chickens,industrial,meat,RAPESEED,0
GAB,chickens,industrial,meat,Residual plant material such as stems from banana,0
GAB,chickens,industrial,meat,SOY OIL,0
GAB,chickens,industrial,meat,SYNTHETIC,0.24971244208580184
GAB,chickens,industrial,meat,Wet by-product from grain industries,0
STP,chickens,industrial,meat,Beans from soy,0
STP,chickens,industrial,meat,"By-product from oil production other than soy, cottonse",0
STP,chickens,industrial,meat,By-products from cottonseed,0
STP,chickens,industrial,meat,By-products from rape (canola),0
STP,chickens,industrial,meat,By-products from soy,6.742235936316649
STP,chickens,industrial,meat,Crop residue from leguminous plants cultivation,0
STP,chickens,industrial,meat,Crop residues from sugarcane,0
STP,chickens,industrial,meat,Dry by-product from grain industries,0
STP,chickens,industrial,meat,FISHMEAL,0
STP,chickens,industrial,meat,Fresh grass,0
STP,chickens,industrial,meat,Fruit from banana trees,0
STP,chickens,industrial,meat,Grains from barley (Hordeum vulgare),0
STP,chickens,industrial,meat,Grains from maize (Zea mays),16.23130873557712
STP,chickens,industrial,meat,Grains from millet,0
STP,chickens,industrial,meat,Grains from rice,0
STP,chickens,industrial,meat,Grains from sorghum,0
STP,chickens,industrial,meat,Grains from wheat (Triticum aestivum).,1.4982746525148107
STP,chickens,industrial,meat,Household food waste and other organic material used as feed,0
STP,chickens,industrial,meat,Leguminous beans,0
STP,chickens,industrial,meat,Limestone,0.24971244208580182
STP,chickens,industrial,meat,Molasses,0
STP,chickens,industrial,meat,Oil palm kernel expeller,0
STP,chickens,industrial,meat,Pellets from cassava (Manihot esculenta) roots,0
STP,chickens,industrial,meat,RAPESEED,0
STP,chickens,industrial,meat,Residual plant material such as stems from banana,0
STP,chickens,industrial,meat,SOY OIL,0
STP,chickens,industrial,meat,SYNTHETIC,0.24971244208580182
STP,chickens,industrial,meat,Wet by-product from grain industries,0
BWA,chickens,industrial,meat,Beans from soy,0
BWA,chickens,industrial,meat,"By-product from oil production other than soy, cottonse",0
BWA,chickens,industrial,meat,By-products from cottonseed,0
BWA,chickens,industrial,meat,By-products from rape (canola),0
BWA,chickens,industrial,meat,By-products from soy,6.74223593631665
BWA,chickens,industrial,meat,Crop residue from leguminous plants cultivation,0
BWA,chickens,industrial,meat,Crop residues from sugarcane,0
BWA,chickens,industrial,meat,Dry by-product from grain industries,0
BWA,chickens,industrial,meat,FISHMEAL,0
BWA,chickens,industrial,meat,Fresh grass,0
BWA,chickens,industrial,meat,Fruit from banana trees,0
BWA,chickens,industrial,meat,Grains from barley (Hordeum vulgare),0
BWA,chickens,industrial,meat,Grains from maize (Zea mays),16.23130873557712
BWA,chickens,industrial,meat,Grains from millet,0
BWA,chickens,industrial,meat,Grains from rice,0
BWA,chickens,industrial,meat,Grains from sorghum,0
BWA,chickens,industrial,meat,Grains from wheat (Triticum aestivum).,1.498274652514811
BWA,chickens,industrial,meat,Household food waste and other organic material used as feed,0
BWA,chickens,industrial,meat,Leguminous beans,0
BWA,chickens,industrial,meat,Limestone,0.24971244208580184
BWA,chickens,industrial,meat,Molasses,0
BWA,chickens,industrial,meat,Oil palm kernel expeller,0
BWA,chickens,industrial,meat,Pellets from cassava (Manihot esculenta) roots,0
BWA,chickens,industrial,meat,RAPESEED,0
BWA,chickens,industrial,meat,Residual plant material such as stems from banana,0
BWA,chickens,industrial,meat,SOY OIL,0
BWA,chickens,industrial,meat,SYNTHETIC,0.24971244208580184
BWA,chickens,industrial,meat,Wet by-product from grain industries,0
SWZ,chickens,industrial,meat,Beans from soy,0
SWZ,chickens,industrial,meat,"By-product from oil production other than soy, cottonse",0
SWZ,chickens,industrial,meat,By-products from cottonseed,0
SWZ,chickens,industrial,meat,By-products from rape (canola),0
SWZ,chickens,industrial,meat,By-products from soy,6.7422358384135
SWZ,chickens,industrial,meat,Crop residue from leguminous plants cultivation,0
SWZ,chickens,industrial,meat,Crop residues from sugarcane,0
SWZ,chickens,industrial,meat,Dry by-product from grain industries,0
SWZ,chickens,industrial,meat,FISHMEAL,0
SWZ,chickens,industrial,meat,Fresh grass,0
SWZ,chickens,industrial,meat,Fruit from banana trees,0
SWZ,chickens,industrial,meat,Grains from barley (Hordeum vulgare),0
SWZ,chickens,industrial,meat,Grains from maize (Zea mays),16.231308499884353
SWZ,chickens,industrial,meat,Grains from millet,0
SWZ,chickens,industrial,meat,Grains from rice,0
SWZ,chickens,industrial,meat,Grains from sorghum,0
SWZ,chickens,industrial,meat,Grains from wheat (Triticum aestivum).,1.4982746307585555
SWZ,chickens,industrial,meat,Household food waste and other organic material used as feed,0
SWZ,chickens,industrial,meat,Leguminous beans,0
SWZ,chickens,industrial,meat,Limestone,0.24971243845975927
SWZ,chickens,industrial,meat,Molasses,0
SWZ,chickens,industrial,meat,Oil palm kernel expeller,0
SWZ,chickens,industrial,meat,Pellets from cassava (Manihot esculenta) roots,0
SWZ,chickens,industrial,meat,RAPESEED,0
SWZ,chickens,industrial,meat,Residual plant material such as stems from banana,0
SWZ,chickens,industrial,meat,SOY OIL,0
SWZ,chickens,industrial,meat,SYNTHETIC,0.24971243845975927
SWZ,chickens,industrial,meat,Wet by-product from grain industries,0
LSO,chickens,industrial,meat,Beans from soy,0
LSO,chickens,industrial,meat,"By-product from oil production other than soy, cottonse",0
LSO,chickens,industrial,meat,By-products from cottonseed,0
LSO,chickens,industrial,meat,By-products from rape (canola),0
LSO,chickens,industrial,meat,By-products from soy,6.742236005904948
LSO,chickens,industrial,meat,Crop residue from leguminous plants cultivation,0
LSO,chickens,industrial,meat,Crop residues from sugarcane,0
LSO,chickens,industrial,meat,Dry by-product from grain industries,0
LSO,chickens,industrial,meat,FISHMEAL,0
LSO,chickens,industrial,meat,Fresh grass,0
LSO,chickens,industrial,meat,Fruit from banana trees,0
LSO,chickens,industrial,meat,Grains from barley (Hordeum vulgare),0
LSO,chickens,industrial,meat,Grains from maize (Zea mays),16.2313089031045
LSO,chickens,industrial,meat,Grains from millet,0
LSO,chickens,industrial,meat,Grains from rice,0
LSO,chickens,industrial,meat,Grains from sorghum,0
LSO,chickens,industrial,meat,Grains from wheat (Triticum aestivum).,1.4982746679788772
LSO,chickens,industrial,meat,Household food waste and other organic material used as feed,0
LSO,chickens,industrial,meat,Leguminous beans,0
LSO,chickens,industrial,meat,Limestone,0.2497124446631462
LSO,chickens,industrial,meat,Molasses,0
LSO,chickens,industrial,meat,Oil palm kernel expeller,0
LSO,chickens,industrial,meat,Pellets from cassava (Manihot esculenta) roots,0
LSO,chickens,industrial,meat,RAPESEED,0
LSO,chickens,industrial,meat,Residual plant material such as stems from banana,0
LSO,chickens,industrial,meat,SOY OIL,0
LSO,chickens,industrial,meat,SYNTHETIC,0.2497124446631462
LSO,chickens,industrial,meat,Wet by-product from grain industries,0
NAM,chickens,industrial,meat,Beans from soy,0
NAM,chickens,industrial,meat,"By-product from oil production other than soy, cottonse",0
NAM,chickens,industrial,meat,By-products from cottonseed,0
NAM,chickens,industrial,meat,By-products from rape (canola),0
NAM,chickens,industrial,meat,By-products from soy,6.742236075493245
NAM,chickens,industrial,meat,Crop residue from leguminous plants cultivation,0
NAM,chickens,industrial,meat,Crop residues from sugarcane,0
NAM,chickens,industrial,meat,Dry by-product from grain industries,0
NAM,chickens,industrial,meat,FISHMEAL,0
NAM,chickens,industrial,meat,Fresh grass,0
NAM,chickens,industrial,meat,Fruit from banana trees,0
NAM,chickens,industrial,meat,Grains from barley (Hordeum vulgare),0
NAM,chickens,industrial,meat,Grains from maize (Zea mays),16.231309070631887
NAM,chickens,industrial,meat,Grains from millet,0
NAM,chickens,industrial,meat,Grains from rice,0
NAM,chickens,industrial,meat,Grains from sorghum,0
NAM,chickens,industrial,meat,Grains from wheat (Triticum aestivum).,1.4982746834429432
NAM,chickens,industrial,meat,Household food waste and other organic material used as feed,0
NAM,chickens,industrial,meat,Leguminous beans,0
NAM,chickens,industrial,meat,Limestone,0.24971244724049055
NAM,chickens,industrial,meat,Molasses,0
NAM,chickens,industrial,meat,Oil palm kernel expeller,0
NAM,chickens,industrial,meat,Pellets from cassava (Manihot esculenta) roots,0
NAM,chickens,industrial,meat,RAPESEED,0
NAM,chickens,industrial,meat,Residual plant material such as stems from banana,0
NAM,chickens,industrial,meat,SOY OIL,0
NAM,chickens,industrial,meat,SYNTHETIC,0.24971244724049055
NAM,chickens,industrial,meat,Wet by-product from grain industries,0
ZAF,chickens,industrial,meat,Beans from soy,0
ZAF,chickens,industrial,meat,"By-product from oil production other than soy, cottonse",0
ZAF,chickens,industrial,meat,By-products from cottonseed,0
ZAF,chickens,industrial,meat,By-products from rape (canola),0
ZAF,chickens,industrial,meat,By-products from soy,6.747713430307805
ZAF,chickens,industrial,meat,Crop residue from leguminous plants cultivation,0
ZAF,chickens,industrial,meat,Crop residues from sugarcane,0
ZAF,chickens,industrial,meat,Dry by-product from grain industries,0
ZAF,chickens,industrial,meat,FISHMEAL,0
ZAF,chickens,industrial,meat,Fresh grass,0
ZAF,chickens,industrial,meat,Fruit from banana trees,0
ZAF,chickens,industrial,meat,Grains from barley (Hordeum vulgare),0
ZAF,chickens,industrial,meat,Grains from maize (Zea mays),16.244495295185455
ZAF,chickens,industrial,meat,Grains from millet,0
ZAF,chickens,industrial,meat,Grains from rice,0
ZAF,chickens,industrial,meat,Grains from sorghum,0
ZAF,chickens,industrial,meat,Grains from wheat (Triticum aestivum).,1.4994918734017342
ZAF,chickens,industrial,meat,Household food waste and other organic material used as feed,0
ZAF,chickens,industrial,meat,Leguminous beans,0
ZAF,chickens,industrial,meat,Limestone,0.24991531223362237
ZAF,chickens,industrial,meat,Molasses,0
ZAF,chickens,industrial,meat,Oil palm kernel expeller,0
ZAF,chickens,industrial,meat,Pellets from cassava (Manihot esculenta) roots,0
ZAF,chickens,industrial,meat,RAPESEED,0
ZAF,chickens,industrial,meat,Residual plant material such as stems from banana,0
ZAF,chickens,industrial,meat,SOY OIL,0
ZAF,chickens,industrial,meat,SYNTHETIC,0.24991531223362237
ZAF,chickens,industrial,meat,Wet by-product from grain industries,0
BEN,chickens,industrial,meat,Beans from soy,0
BEN,chickens,industrial,meat,"By-product from oil production other than soy, cottonse",0
BEN,chickens,industrial,meat,By-products from cottonseed,0
BEN,chickens,industrial,meat,By-products from rape (canola),0
BEN,chickens,industrial,meat,By-products from soy,6.742236030504918
BEN,chickens,industrial,meat,Crop residue from leguminous plants cultivation,0
BEN,chickens,industrial,meat,Crop residues from sugarcane,0
BEN,chickens,industrial,meat,Dry by-product from grain industries,0
BEN,chickens,industrial,meat,FISHMEAL,0
BEN,chickens,industrial,meat,Fresh grass,0
BEN,chickens,industrial,meat,Fruit from banana trees,0
BEN,chickens,industrial,meat,Grains from barley (Hordeum vulgare),0
BEN,chickens,industrial,meat,Grains from maize (Zea mays),16.231308962326654
BEN,chickens,industrial,meat,Grains from millet,0
BEN,chickens,industrial,meat,Grains from rice,0
BEN,chickens,industrial,meat,Grains from sorghum,0
BEN,chickens,industrial,meat,Grains from wheat (Triticum aestivum).,1.4982746734455372
BEN,chickens,industrial,meat,Household food waste and other organic material used as feed,0
BEN,chickens,industrial,meat,Leguminous beans,0
BEN,chickens,industrial,meat,Limestone,0.2497124455742562
BEN,chickens,industrial,meat,Molasses,0
BEN,chickens,industrial,meat,Oil palm kernel expeller,0
BEN,chickens,industrial,meat,Pellets from cassava (Manihot esculenta) roots,0
BEN,chickens,industrial,meat,RAPESEED,0
BEN,chickens,industrial,meat,Residual plant material such as stems from banana,0
BEN,chickens,industrial,meat,SOY OIL,0
BEN,chickens,industrial,meat,SYNTHETIC,0.2497124455742562
BEN,chickens,industrial,meat,Wet by-product from grain industries,0
BFA,chickens,industrial,meat,Beans from soy,0
BFA,chickens,industrial,meat,"By-product from oil production other than soy, cottonse",0
BFA,chickens,industrial,meat,By-products from cottonseed,0
BFA,chickens,industrial,meat,By-products from rape (canola),0
BFA,chickens,industrial,meat,By-products from soy,6.742236527608105
BFA,chickens,industrial,meat,Crop residue from leguminous plants cultivation,0
BFA,chickens,industrial,meat,Crop residues from sugarcane,0
BFA,chickens,industrial,meat,Dry by-product from grain industries,0
BFA,chickens,industrial,meat,FISHMEAL,0
BFA,chickens,industrial,meat,Fresh grass,0
BFA,chickens,industrial,meat,Fruit from banana trees,0
BFA,chickens,industrial,meat,Grains from barley (Hordeum vulgare),0
BFA,chickens,industrial,meat,Grains from maize (Zea mays),16.231310159056548
BFA,chickens,industrial,meat,Grains from millet,0
BFA,chickens,industrial,meat,Grains from rice,0
BFA,chickens,industrial,meat,Grains from sorghum,0
BFA,chickens,industrial,meat,Grains from wheat (Triticum aestivum).,1.498274783912912
