iso3c,animal_system,tonnes_product
MYS,buffaloes_mixed_meat,163059.80763931354
MYS,buffaloes_mixed_milk,9566.638110582124
MYS,cows_feedlot_meat,0
MYS,cows_mixed_meat,835553.0410141624
MYS,cows_mixed_milk,84557.03110028748
MYS,goats_mixed_meat,90651.75393399259
MYS,goats_mixed_milk,0
MYS,sheep_mixed_meat,20052.731486146513
MYS,sheep_mixed_milk,0
MYT,buffaloes_mixed_meat,0
MYT,buffaloes_mixed_milk,0
MYT,cows_feedlot_meat,0
MYT,cows_mixed_meat,7350.349572056076
MYT,cows_mixed_milk,7417.668113933092
MYT,goats_mixed_meat,2277.8088873181478
MYT,goats_mixed_milk,340.1833688898464
MYT,sheep_mixed_meat,102.43135274930444
MYT,sheep_mixed_milk,176.6690371338762
"NAM",buffaloes_mixed_meat,0
"NAM",buffaloes_mixed_milk,0
"NAM",cows_feedlot_meat,0
"NAM",cows_mixed_meat,675612.3497841588
"NAM",cows_mixed_milk,76950.6369498723
"NAM",goats_mixed_meat,116022.85595936397
"NAM",goats_mixed_milk,0
"NAM",sheep_mixed_meat,120106.67110603629
"NAM",sheep_mixed_milk,0
NCL,buffaloes_mixed_meat,0
NCL,buffaloes_mixed_milk,0
NCL,cows_feedlot_meat,0
NCL,cows_mixed_meat,108752.99763342258
NCL,cows_mixed_milk,454.7323161611962
NCL,goats_mixed_meat,313.65476475291064
NCL,goats_mixed_milk,0
NCL,sheep_mixed_meat,474.83702663115173
NCL,sheep_mixed_milk,0
NER,buffaloes_mixed_meat,0
NER,buffaloes_mixed_milk,0
NER,cows_feedlot_meat,0
NER,cows_mixed_meat,7135055.6956384545
NER,cows_mixed_milk,1256817.3444499741
NER,goats_mixed_meat,697561.883553597
NER,goats_mixed_milk,427743.6659666423
NER,sheep_mixed_meat,707975.009997888
NER,sheep_mixed_milk,330283.62065119756
NFK,buffaloes_mixed_meat,0
NFK,buffaloes_mixed_milk,0
NFK,cows_feedlot_meat,0
NFK,cows_mixed_meat,0
NFK,cows_mixed_milk,0
NFK,goats_mixed_meat,0
NFK,goats_mixed_milk,0
NFK,sheep_mixed_meat,0
NFK,sheep_mixed_milk,0
NGA,buffaloes_mixed_meat,0
NGA,buffaloes_mixed_milk,0
NGA,cows_feedlot_meat,0
NGA,cows_mixed_meat,10769793.348576844
NGA,cows_mixed_milk,1343209.1927328168
NGA,goats_mixed_meat,4326624.084195958
NGA,goats_mixed_milk,0
NGA,sheep_mixed_meat,3134727.5868909545
NGA,sheep_mixed_milk,0
NIC,buffaloes_mixed_meat,0
NIC,buffaloes_mixed_milk,0
NIC,cows_feedlot_meat,0
NIC,cows_mixed_meat,3337213.109414674
NIC,cows_mixed_milk,899678.3287047282
NIC,goats_mixed_meat,727.4025182287479
NIC,goats_mixed_milk,0
NIC,sheep_mixed_meat,1079.983677543868
NIC,sheep_mixed_milk,0
NIU,buffaloes_mixed_meat,0
NIU,buffaloes_mixed_milk,0
NIU,cows_feedlot_meat,0
NIU,cows_mixed_meat,0
NIU,cows_mixed_milk,0
NIU,goats_mixed_meat,0
NIU,goats_mixed_milk,0
NIU,sheep_mixed_meat,0
NIU,sheep_mixed_milk,0
NLD,buffaloes_mixed_meat,0
NLD,buffaloes_mixed_milk,0
NLD,cows_feedlot_meat,0
NLD,cows_mixed_meat,3104759.383801754
NLD,cows_mixed_milk,2797582.723448242
NLD,goats_mixed_meat,20048.388161735696
NLD,goats_mixed_milk,59171.21305631851
NLD,sheep_mixed_meat,110166.00622932691
NLD,sheep_mixed_milk,0
NOR,buffaloes_mixed_meat,0
NOR,buffaloes_mixed_milk,0
NOR,cows_feedlot_meat,0
NOR,cows_mixed_meat,1289189.0610036545
NOR,cows_mixed_milk,456333.5584747011
NOR,goats_mixed_meat,6370.166284865403
NOR,goats_mixed_milk,8966.21312625978
NOR,sheep_mixed_meat,466911.98858107417
NOR,sheep_mixed_milk,0
NPL,buffaloes_mixed_meat,4402863.006080808
NPL,buffaloes_mixed_milk,1906150.9853932103
NPL,cows_feedlot_meat,0
NPL,cows_mixed_meat,6714882.4590099305
NPL,cows_mixed_milk,1085415.7865398
NPL,goats_mixed_meat,703452.5802051545
NPL,goats_mixed_milk,137612.61497592155
NPL,sheep_mixed_meat,44478.96449510692
NPL,sheep_mixed_milk,27820.65197504018
NRU,buffaloes_mixed_meat,0
NRU,buffaloes_mixed_milk,0
NRU,cows_feedlot_meat,0
NRU,cows_mixed_meat,0
NRU,cows_mixed_milk,0
NRU,goats_mixed_meat,0
NRU,goats_mixed_milk,0
NRU,sheep_mixed_meat,0
NRU,sheep_mixed_milk,0
NZL,buffaloes_mixed_meat,0
NZL,buffaloes_mixed_milk,0
NZL,cows_feedlot_meat,0
NZL,cows_mixed_meat,4288254.02813269
NZL,cows_mixed_milk,5212766.527035782
NZL,goats_mixed_meat,10478.693066086245
NZL,goats_mixed_milk,0
NZL,sheep_mixed_meat,3325311.9761499087
NZL,sheep_mixed_milk,0
OMN,buffaloes_mixed_meat,0
OMN,buffaloes_mixed_milk,0
OMN,cows_feedlot_meat,0
OMN,cows_mixed_meat,231614.80633137925
OMN,cows_mixed_milk,96743.5762529201
OMN,goats_mixed_meat,82414.46399728511
OMN,goats_mixed_milk,152716.60233777817
OMN,sheep_mixed_meat,15015.806887606595
OMN,sheep_mixed_milk,47459.83826852458
PAK,buffaloes_mixed_meat,29111074.765772134
PAK,buffaloes_mixed_milk,18466313.521222476
PAK,cows_feedlot_meat,0
PAK,cows_mixed_meat,30261881.559607547
PAK,cows_mixed_milk,12724393.74070382
PAK,goats_mixed_meat,5931191.824828403
PAK,goats_mixed_milk,700286.3329684796
PAK,sheep_mixed_meat,2973147.7517381776
PAK,sheep_mixed_milk,86917.51195209612
PAN,buffaloes_mixed_meat,0
PAN,buffaloes_mixed_milk,0
PAN,cows_feedlot_meat,0
PAN,cows_mixed_meat,1126833.9858119334
PAN,cows_mixed_milk,186378.44567416815
PAN,goats_mixed_meat,1267.3128083589845
PAN,goats_mixed_milk,0
PAN,sheep_mixed_meat,0
PAN,sheep_mixed_milk,0
PCN,buffaloes_mixed_meat,0
PCN,buffaloes_mixed_milk,0
PCN,cows_feedlot_meat,0
PCN,cows_mixed_meat,0
PCN,cows_mixed_milk,0
PCN,goats_mixed_meat,0
PCN,goats_mixed_milk,0
PCN,sheep_mixed_meat,0
PCN,sheep_mixed_milk,0
PER,buffaloes_mixed_meat,0
PER,buffaloes_mixed_milk,0
PER,cows_feedlot_meat,0
PER,cows_mixed_meat,3076946.8335278463
PER,cows_mixed_milk,930859.822572005
PER,goats_mixed_meat,123953.58748826975
PER,goats_mixed_milk,25753.396595836137
PER,sheep_mixed_meat,754543.7409398836
PER,sheep_mixed_milk,0
PHL,buffaloes_mixed_meat,3804228.4931788566
PHL,buffaloes_mixed_milk,0
PHL,cows_feedlot_meat,0
PHL,cows_mixed_meat,3072812.641821502
PHL,cows_mixed_milk,5816.179498740389
PHL,goats_mixed_meat,520334.5451695948
PHL,goats_mixed_milk,0
PHL,sheep_mixed_meat,4005.1718919099503
PHL,sheep_mixed_milk,0
PLW,buffaloes_mixed_meat,0
PLW,buffaloes_mixed_milk,0
PLW,cows_feedlot_meat,0
PLW,cows_mixed_meat,0
PLW,cows_mixed_milk,0
PLW,goats_mixed_meat,0
PLW,goats_mixed_milk,0
PLW,sheep_mixed_meat,0
PLW,sheep_mixed_milk,0
PNG,buffaloes_mixed_meat,0
PNG,buffaloes_mixed_milk,0
PNG,cows_feedlot_meat,0
PNG,cows_mixed_meat,113192.26313105378
PNG,cows_mixed_milk,2544.827642579052
PNG,goats_mixed_meat,250.97844629977408
PNG,goats_mixed_milk,201.23870324602007
PNG,sheep_mixed_meat,1352.3910031626008
PNG,sheep_mixed_milk,0
POL,buffaloes_mixed_meat,0
POL,buffaloes_mixed_milk,0
POL,cows_feedlot_meat,0
POL,cows_mixed_meat,6500808.810918153
POL,cows_mixed_milk,4144646.7575474503
POL,goats_mixed_meat,2145.2994119435098
POL,goats_mixed_milk,4664.272235995028
POL,sheep_mixed_meat,31175.222267875033
POL,sheep_mixed_milk,5082.52299415519
PRI,buffaloes_mixed_meat,0
PRI,buffaloes_mixed_milk,0
PRI,cows_feedlot_meat,0
PRI,cows_mixed_meat,360957.1327587487
PRI,cows_mixed_milk,158701.51174899985
PRI,goats_mixed_meat,141.18840068501459
PRI,goats_mixed_milk,268.77105231386264
PRI,sheep_mixed_meat,926.2630572336678
PRI,sheep_mixed_milk,0
PRK,buffaloes_mixed_meat,0
PRK,buffaloes_mixed_milk,0
PRK,cows_feedlot_meat,0
PRK,cows_mixed_meat,614029.1486292828
PRK,cows_mixed_milk,49110.65193350077
PRK,goats_mixed_meat,465032.3601211318
PRK,goats_mixed_milk,0
PRK,sheep_mixed_meat,23228.15912078732
PRK,sheep_mixed_milk,0
PRT,buffaloes_mixed_meat,0
PRT,buffaloes_mixed_milk,0
PRT,cows_feedlot_meat,0
PRT,cows_mixed_meat,2538451.783753495
PRT,cows_mixed_milk,417088.6806219129
PRT,goats_mixed_meat,38435.153644848135
PRT,goats_mixed_milk,7326.274099559457
PRT,sheep_mixed_meat,232160.61815781804
PRT,sheep_mixed_milk,37329.389930998565
PRY,buffaloes_mixed_meat,0
PRY,buffaloes_mixed_milk,0
PRY,cows_feedlot_meat,0
PRY,cows_mixed_meat,7644745.709004448
PRY,cows_mixed_milk,196359.2285307207
PRY,goats_mixed_meat,15706.153359919326
PRY,goats_mixed_milk,0
PRY,sheep_mixed_meat,49755.42131438226
PRY,sheep_mixed_milk,0
PSE,buffaloes_mixed_meat,0
PSE,buffaloes_mixed_milk,0
PSE,cows_feedlot_meat,0
PSE,cows_mixed_meat,15500.413306295835
PSE,cows_mixed_milk,28628.708812965382
PSE,goats_mixed_meat,7402.409768548647
PSE,goats_mixed_milk,23076.676472378884
PSE,sheep_mixed_meat,31153.124155474623
PSE,sheep_mixed_milk,81620.22423230321
PYF,buffaloes_mixed_meat,0
PYF,buffaloes_mixed_milk,0
PYF,cows_feedlot_meat,0
PYF,cows_mixed_meat,0
PYF,cows_mixed_milk,0
PYF,goats_mixed_meat,0
PYF,goats_mixed_milk,0
PYF,sheep_mixed_meat,0
PYF,sheep_mixed_milk,0
QAT,buffaloes_mixed_meat,0
QAT,buffaloes_mixed_milk,0
QAT,cows_feedlot_meat,0
QAT,cows_mixed_meat,29101.75666923954
QAT,cows_mixed_milk,9680.345639355603
QAT,goats_mixed_meat,43435.202895520466
QAT,goats_mixed_milk,20507.95943184649
QAT,sheep_mixed_meat,119452.44255336607
QAT,sheep_mixed_milk,47767.50175978808
REU,buffaloes_mixed_meat,0
REU,buffaloes_mixed_milk,0
REU,cows_feedlot_meat,0
REU,cows_mixed_meat,8179.159386361541
REU,cows_mixed_milk,37126.17353158176
REU,goats_mixed_meat,6761.580157726247
REU,goats_mixed_milk,1009.8200643084863
REU,sheep_mixed_meat,66.94546600842182
REU,sheep_mixed_milk,115.4645594609394
ROU,buffaloes_mixed_meat,0
ROU,buffaloes_mixed_milk,0
ROU,cows_feedlot_meat,0
ROU,cows_mixed_meat,1301085.278929363
ROU,cows_mixed_milk,1968565.6449135784
ROU,goats_mixed_meat,206144.9045664267
ROU,goats_mixed_milk,0
ROU,sheep_mixed_meat,288898.4854935934
ROU,sheep_mixed_milk,940188.8551735916
RUS,buffaloes_mixed_meat,5552.455930925395
RUS,buffaloes_mixed_milk,0
RUS,cows_feedlot_meat,0
RUS,cows_mixed_meat,16851881.00343609
RUS,cows_mixed_milk,12058158.72006563
RUS,goats_mixed_meat,164133.83368526603
RUS,goats_mixed_milk,117759.22841799466
RUS,sheep_mixed_meat,1909341.2401199015
RUS,sheep_mixed_milk,343915.6188777006
RWA,buffaloes_mixed_meat,0
RWA,buffaloes_mixed_milk,0
RWA,cows_feedlot_meat,0
RWA,cows_mixed_meat,641120.4400491299
RWA,cows_mixed_milk,257784.24534966997
RWA,goats_mixed_meat,190035.65468743758
RWA,goats_mixed_milk,107739.33631451795
RWA,sheep_mixed_meat,60650.14720063214
RWA,sheep_mixed_milk,14465.045456533173
SAU,buffaloes_mixed_meat,0
SAU,buffaloes_mixed_milk,0
SAU,cows_feedlot_meat,0
SAU,cows_mixed_meat,39036.91518520886
SAU,cows_mixed_milk,137707.88451705067
SAU,goats_mixed_meat,71612.83577132958
SAU,goats_mixed_milk,38662.66004162116
SAU,sheep_mixed_meat,299849.807306276
SAU,sheep_mixed_milk,126443.11636075958
SDN,buffaloes_mixed_meat,0
SDN,buffaloes_mixed_milk,0
SDN,cows_feedlot_meat,0
SDN,cows_mixed_meat,16093522.552741745
SDN,cows_mixed_milk,6207259.164795062
SDN,goats_mixed_meat,1054303.232210397
SDN,goats_mixed_milk,1865620.3707589854
SDN,sheep_mixed_meat,1906714.5635757097
SDN,sheep_mixed_milk,2533697.142065285
SEN,buffaloes_mixed_meat,0
SEN,buffaloes_mixed_milk,0
SEN,cows_feedlot_meat,0
SEN,cows_mixed_meat,1499015.9862583173
SEN,cows_mixed_milk,323895.10840078286
SEN,goats_mixed_meat,265183.76418032084
SEN,goats_mixed_milk,38403.99524619768
SEN,sheep_mixed_meat,351078.85021476995
SEN,sheep_mixed_milk,48811.69224045719
SGP,buffaloes_mixed_meat,0
SGP,buffaloes_mixed_milk,0
SGP,cows_feedlot_meat,0
SGP,cows_mixed_meat,196.8208549395548
SGP,cows_mixed_milk,13.104167408174378
SGP,goats_mixed_meat,100.21745399917145
SGP,goats_mixed_milk,0
SGP,sheep_mixed_meat,0
SGP,sheep_mixed_milk,0
SHN,buffaloes_mixed_meat,0
SHN,buffaloes_mixed_milk,0
SHN,cows_feedlot_meat,0
SHN,cows_mixed_meat,0
SHN,cows_mixed_milk,0
SHN,goats_mixed_meat,0
SHN,goats_mixed_milk,0
SHN,sheep_mixed_meat,0
SHN,sheep_mixed_milk,0
SJM,buffaloes_mixed_meat,0
SJM,buffaloes_mixed_milk,0
SJM,cows_feedlot_meat,0
SJM,cows_mixed_meat,821.4889306307583
SJM,cows_mixed_milk,1067.9375519254677
SJM,goats_mixed_meat,4.028641889951603
SJM,goats_mixed_milk,5.2921268990691654
SJM,sheep_mixed_meat,4082.839844267411
SJM,sheep_mixed_milk,668.2839449875864
SLB,buffaloes_mixed_meat,0
SLB,buffaloes_mixed_milk,0
SLB,cows_feedlot_meat,0
SLB,cows_mixed_meat,16564.187708557925
SLB,cows_mixed_milk,3325.4574934794177
SLB,goats_mixed_meat,6866.81175711697
SLB,goats_mixed_milk,0
SLB,sheep_mixed_meat,0
SLB,sheep_mixed_milk,0
SLE,buffaloes_mixed_meat,0
SLE,buffaloes_mixed_milk,0
SLE,cows_feedlot_meat,0
SLE,cows_mixed_meat,385703.99032601254
SLE,cows_mixed_milk,86415.80619784453
SLE,goats_mixed_meat,57482.83817883591
SLE,goats_mixed_milk,0
SLE,sheep_mixed_meat,72642.2385531491
SLE,sheep_mixed_milk,0
SLV,buffaloes_mixed_meat,0
SLV,buffaloes_mixed_milk,0
SLV,cows_feedlot_meat,0
SLV,cows_mixed_meat,620896.9064212382
SLV,cows_mixed_milk,285843.71695016284
SLV,goats_mixed_meat,1444.1384452383547
SLV,goats_mixed_milk,0
SLV,sheep_mixed_meat,747.2474659317892
SLV,sheep_mixed_milk,0
SMR,buffaloes_mixed_meat,0
SMR,buffaloes_mixed_milk,0
SMR,cows_feedlot_meat,0
SMR,cows_mixed_meat,169.28883719386565
SMR,cows_mixed_milk,176.62711071512334
SMR,goats_mixed_meat,3.208224029400187
SMR,goats_mixed_milk,3.391420120617133
SMR,sheep_mixed_meat,32.24802969513885
SMR,sheep_mixed_milk,3.800125569419707
SOM,buffaloes_mixed_meat,0
SOM,buffaloes_mixed_milk,0
SOM,cows_feedlot_meat,0
SOM,cows_mixed_meat,599543.239009003
SOM,cows_mixed_milk,179822.77927975057
SOM,goats_mixed_meat,151861.85038780468
SOM,goats_mixed_milk,172248.42218304804
SOM,sheep_mixed_meat,200723.2594684735
SOM,sheep_mixed_milk,246515.2040313517
SPM,buffaloes_mixed_meat,0
SPM,buffaloes_mixed_milk,0
SPM,cows_feedlot_meat,0
SPM,cows_mixed_meat,92.29844375684254
SPM,cows_mixed_milk,58.68096206097508
SPM,goats_mixed_meat,0
SPM,goats_mixed_milk,0
SPM,sheep_mixed_meat,74.37566437755017
SPM,sheep_mixed_milk,0
SRB,buffaloes_mixed_meat,0
SRB,buffaloes_mixed_milk,0
SRB,cows_feedlot_meat,0
SRB,cows_mixed_meat,846653.7793127111
SRB,cows_mixed_milk,790454.8552627967
SRB,goats_mixed_meat,11155.1583327043
SRB,goats_mixed_milk,15223.81810285757
SRB,sheep_mixed_meat,233896.70909961674
SRB,sheep_mixed_milk,15559.6224378748
SSD,buffaloes_mixed_meat,0
SSD,buffaloes_mixed_milk,0
SSD,cows_feedlot_meat,0
SSD,cows_mixed_meat,2627553.8271212815
SSD,cows_mixed_milk,4556386.850675002
SSD,goats_mixed_meat,494773.94005389273
SSD,goats_mixed_milk,582755.0080223011
SSD,sheep_mixed_meat,777597.3792437239
SSD,sheep_mixed_milk,548730.2463193967
STP,buffaloes_mixed_meat,0
STP,buffaloes_mixed_milk,0
STP,cows_feedlot_meat,0
STP,cows_mixed_meat,1569.0112348243033
STP,cows_mixed_milk,817.6961839276518
STP,goats_mixed_meat,1043.8436843612453
STP,goats_mixed_milk,0
STP,sheep_mixed_meat,756.7848389541177
STP,sheep_mixed_milk,0
SUR,buffaloes_mixed_meat,1945.0358443287275
SUR,buffaloes_mixed_milk,0
SUR,cows_feedlot_meat,0
SUR,cows_mixed_meat,52231.57125469089
SUR,cows_mixed_milk,3751.345450366528
SUR,goats_mixed_meat,686.7508978933323
SUR,goats_mixed_milk,0
SUR,sheep_mixed_meat,1405.3405011166565
SUR,sheep_mixed_milk,0
SVK,buffaloes_mixed_meat,0
SVK,buffaloes_mixed_milk,0
SVK,cows_feedlot_meat,0
SVK,cows_mixed_meat,588173.1236189688
SVK,cows_mixed_milk,263512.80324868724
SVK,goats_mixed_meat,1389.604852740574
SVK,goats_mixed_milk,4429.804466541989
SVK,sheep_mixed_meat,25906.38555246605
SVK,sheep_mixed_milk,25136.823680471105
SVN,buffaloes_mixed_meat,0
SVN,buffaloes_mixed_milk,0
SVN,cows_feedlot_meat,0
SVN,cows_mixed_meat,625379.2628859379
SVN,cows_mixed_milk,184792.97415618904
SVN,goats_mixed_meat,2336.119186787232
SVN,goats_mixed_milk,439.96181889373645
SVN,sheep_mixed_meat,15024.116529786723
SVN,sheep_mixed_milk,290.0428587027342
SWE,buffaloes_mixed_meat,0
SWE,buffaloes_mixed_milk,0
SWE,cows_feedlot_meat,0
SWE,cows_mixed_meat,2002280.7941310338
SWE,cows_mixed_milk,655867.1272300693
SWE,goats_mixed_meat,0
SWE,goats_mixed_milk,0
SWE,sheep_mixed_meat,107573.33418233845
SWE,sheep_mixed_milk,0
SWZ,buffaloes_mixed_meat,0
SWZ,buffaloes_mixed_milk,0
SWZ,cows_feedlot_meat,0
SWZ,cows_mixed_meat,143871.31760772382
SWZ,cows_mixed_milk,50746.79493358667
SWZ,goats_mixed_meat,13505.865475108525
SWZ,goats_mixed_milk,0
SWZ,sheep_mixed_meat,1921.3131500378674
SWZ,sheep_mixed_milk,0
SXM,buffaloes_mixed_meat,0
SXM,buffaloes_mixed_milk,0
SXM,cows_feedlot_meat,0
SXM,cows_mixed_meat,0
SXM,cows_mixed_milk,0
SXM,goats_mixed_meat,0
SXM,goats_mixed_milk,0
SXM,sheep_mixed_meat,0
SXM,sheep_mixed_milk,0
SYC,buffaloes_mixed_meat,0
SYC,buffaloes_mixed_milk,0
SYC,cows_feedlot_meat,0
SYC,cows_mixed_meat,0
SYC,cows_mixed_milk,0
SYC,goats_mixed_meat,0
SYC,goats_mixed_milk,0
SYC,sheep_mixed_meat,0
SYC,sheep_mixed_milk,0
SYR,buffaloes_mixed_meat,4009.9284505086184
SYR,buffaloes_mixed_milk,4956.696258178959
SYR,cows_feedlot_meat,0
SYR,cows_mixed_meat,384148.78386340593
SYR,cows_mixed_milk,468409.2204504006
SYR,goats_mixed_meat,60871.9143242566
SYR,goats_mixed_milk,121873.08987510853
SYR,sheep_mixed_meat,536672.2535924781
SYR,sheep_mixed_milk,929845.9903009598
TCA,buffaloes_mixed_meat,0
TCA,buffaloes_mixed_milk,0
TCA,cows_feedlot_meat,0
TCA,cows_mixed_meat,934.2435596162936
TCA,cows_mixed_milk,1007.1202862330874
TCA,goats_mixed_meat,104.74742473305928
TCA,goats_mixed_milk,18.51578562853541
TCA,sheep_mixed_meat,80.10470962718284
TCA,sheep_mixed_milk,0
TCD,buffaloes_mixed_meat,0
TCD,buffaloes_mixed_milk,0
TCD,cows_feedlot_meat,0
TCD,cows_mixed_meat,7127555.854783046
TCD,cows_mixed_milk,664619.3072502105
TCD,goats_mixed_meat,904296.5188283768
TCD,goats_mixed_milk,44301.71533688532
TCD,sheep_mixed_meat,768815.950684967
TCD,sheep_mixed_milk,26016.938983798675
TGO,buffaloes_mixed_meat,0
TGO,buffaloes_mixed_milk,0
TGO,cows_feedlot_meat,0
TGO,cows_mixed_meat,292873.2633896012
TGO,cows_mixed_milk,47253.8618048601
TGO,goats_mixed_meat,277619.44785165833
TGO,goats_mixed_milk,0
TGO,sheep_mixed_meat,185723.83898968855
TGO,sheep_mixed_milk,0
THA,buffaloes_mixed_meat,1422585.2798126624
THA,buffaloes_mixed_milk,0
THA,cows_feedlot_meat,0
THA,cows_mixed_meat,5310338.365999977
THA,cows_mixed_milk,137707.1121281282
THA,goats_mixed_meat,37232.95690423505
THA,goats_mixed_milk,0
THA,sheep_mixed_meat,5014.719478092336
THA,sheep_mixed_milk,0
TJK,buffaloes_mixed_meat,15326.89751464756
TJK,buffaloes_mixed_milk,0
TJK,cows_feedlot_meat,0
TJK,cows_mixed_meat,880840.5123816894
TJK,cows_mixed_milk,1315330.522254485
TJK,goats_mixed_meat,156112.988435323
TJK,goats_mixed_milk,27586.72633146472
TJK,sheep_mixed_meat,465253.88538230886
TJK,sheep_mixed_milk,0
TKL,buffaloes_mixed_meat,0
TKL,buffaloes_mixed_milk,0
TKL,cows_feedlot_meat,0
TKL,cows_mixed_meat,0
TKL,cows_mixed_milk,0
TKL,goats_mixed_meat,0
TKL,goats_mixed_milk,0
TKL,sheep_mixed_meat,0
TKL,sheep_mixed_milk,0
TKM,buffaloes_mixed_meat,0
TKM,buffaloes_mixed_milk,0
TKM,cows_feedlot_meat,0
TKM,cows_mixed_meat,428417.2874714432
TKM,cows_mixed_milk,572705.0996681473
TKM,goats_mixed_meat,101645.5119264779
TKM,goats_mixed_milk,0
TKM,sheep_mixed_meat,908299.1387704206
TKM,sheep_mixed_milk,0
TLS,buffaloes_mixed_meat,171324.28370382887
TLS,buffaloes_mixed_milk,0
TLS,cows_feedlot_meat,0
TLS,cows_mixed_meat,238120.5466322114
TLS,cows_mixed_milk,15552.280234861748
TLS,goats_mixed_meat,12217.428038406462
TLS,goats_mixed_milk,4126.835942343768
TLS,sheep_mixed_meat,6414.341112103997
TLS,sheep_mixed_milk,0
TON,buffaloes_mixed_meat,0
TON,buffaloes_mixed_milk,0
TON,cows_feedlot_meat,0
TON,cows_mixed_meat,22265.894186128124
TON,cows_mixed_milk,469.66482913879514
TON,goats_mixed_meat,1782.5871239120606
TON,goats_mixed_milk,0
TON,sheep_mixed_meat,0
TON,sheep_mixed_milk,0
TTO,buffaloes_mixed_meat,15919.732889963685
TTO,buffaloes_mixed_milk,0
TTO,cows_feedlot_meat,0
TTO,cows_mixed_meat,39812.63126506989
TTO,cows_mixed_milk,9856.240916679439
TTO,goats_mixed_meat,1021.0856030444847
TTO,goats_mixed_milk,0
TTO,sheep_mixed_meat,2351.159091664708
TTO,sheep_mixed_milk,0
TUN,buffaloes_mixed_meat,0
TUN,buffaloes_mixed_milk,0
TUN,cows_feedlot_meat,0
TUN,cows_mixed_meat,213350.4116161697
TUN,cows_mixed_milk,578358.4034356694
TUN,goats_mixed_meat,76693.17389520475
TUN,goats_mixed_milk,40736.538676237564
TUN,sheep_mixed_meat,816150.1877020957
TUN,sheep_mixed_milk,45497.94725933346
TUR,buffaloes_mixed_meat,86551.10728958956
TUR,buffaloes_mixed_milk,81405.4964229341
TUR,cows_feedlot_meat,0
TUR,cows_mixed_meat,7555718.295014209
TUR,cows_mixed_milk,5702683.200824847
TUR,goats_mixed_meat,584279.7402424583
TUR,goats_mixed_milk,519303.4739043697
TUR,sheep_mixed_meat,1263467.0357162217
TUR,sheep_mixed_milk,1803202.0551388976
TUV,buffaloes_mixed_meat,0
TUV,buffaloes_mixed_milk,0
TUV,cows_feedlot_meat,0
TUV,cows_mixed_meat,0
TUV,cows_mixed_milk,0
TUV,goats_mixed_meat,0
TUV,goats_mixed_milk,0
TUV,sheep_mixed_meat,0
TUV,sheep_mixed_milk,0
TWN,buffaloes_mixed_meat,1493.6989971425273
TWN,buffaloes_mixed_milk,0
TWN,cows_feedlot_meat,0
TWN,cows_mixed_meat,123795.43372351959
TWN,cows_mixed_milk,101560.86491088025
TWN,goats_mixed_meat,9320.437948684506
TWN,goats_mixed_milk,4179.074891884974
TWN,sheep_mixed_meat,24.556338616338156
TWN,sheep_mixed_milk,0
TZA,buffaloes_mixed_meat,0
TZA,buffaloes_mixed_milk,0
TZA,cows_feedlot_meat,0
TZA,cows_mixed_meat,10694113.931793507
TZA,cows_mixed_milk,3959515.2957851654
TZA,goats_mixed_meat,1060075.7480235156
TZA,goats_mixed_milk,259420.30199180834
TZA,sheep_mixed_meat,567170.6720526206
TZA,sheep_mixed_milk,0
UGA,buffaloes_mixed_meat,0
UGA,buffaloes_mixed_milk,0
UGA,cows_feedlot_meat,0
UGA,cows_mixed_meat,7289207.089979014
UGA,cows_mixed_milk,2857095.7524831244
UGA,goats_mixed_meat,1353525.0178475578
UGA,goats_mixed_milk,0
UGA,sheep_mixed_meat,187324.25523248178
UGA,sheep_mixed_milk,0
UKR,buffaloes_mixed_meat,0
UKR,buffaloes_mixed_milk,0
UKR,cows_feedlot_meat,0
UKR,cows_mixed_meat,2606456.4406638276
UKR,cows_mixed_milk,4236596.406138487
UKR,goats_mixed_meat,21055.461099239034
UKR,goats_mixed_milk,92191.50427971853
UKR,sheep_mixed_meat,54176.759090833286
UKR,sheep_mixed_milk,41682.42355599187
URY,buffaloes_mixed_meat,0
URY,buffaloes_mixed_milk,0
URY,cows_feedlot_meat,204505.78776242308
URY,cows_mixed_meat,4349379.152972371
URY,cows_mixed_milk,454793.1341000253
URY,goats_mixed_meat,1159.1588437806577
URY,goats_mixed_milk,0
URY,sheep_mixed_meat,408199.69211465504
URY,sheep_mixed_milk,0
USA,buffaloes_mixed_meat,0
USA,buffaloes_mixed_milk,0
USA,cows_feedlot_meat,13413598.540624991
USA,cows_mixed_meat,140228420.14640245
USA,cows_mixed_milk,23823329.833049852
USA,goats_mixed_meat,376888.45894487423
USA,goats_mixed_milk,49445.422678962816
USA,sheep_mixed_meat,944437.6978563776
USA,sheep_mixed_milk,0
UZB,buffaloes_mixed_meat,0
UZB,buffaloes_mixed_milk,0
UZB,cows_feedlot_meat,0
UZB,cows_mixed_meat,4839227.673770427
UZB,cows_mixed_milk,4974817.853870914
UZB,goats_mixed_meat,230344.71890992124
UZB,goats_mixed_milk,0
UZB,sheep_mixed_meat,1515373.1595049144
UZB,sheep_mixed_milk,0
VCT,buffaloes_mixed_meat,0
VCT,buffaloes_mixed_milk,0
VCT,cows_feedlot_meat,0
VCT,cows_mixed_meat,5018.772805954701
VCT,cows_mixed_milk,1293.673340874822
VCT,goats_mixed_meat,1544.5342879168475
VCT,goats_mixed_milk,0
