SPAM_super,iso3c_producing,human_feed_prop
soyb,MUS,1
soyb,MWI,0.04261210521712844
soyb,MYS,0
soyb,MYT,1
soyb,"NAM",1
soyb,NCL,1
soyb,NER,0
soyb,NFK,1
soyb,NGA,0
soyb,NIC,0
soyb,NIU,1
soyb,NLD,0
soyb,NOR,1
soyb,NPL,0
soyb,NRU,1
soyb,NZL,1
soyb,OMN,1
soyb,PAK,0
soyb,PAN,0
soyb,PCN,1
soyb,PER,0
soyb,PHL,0
soyb,PLW,1
soyb,PNG,1
soyb,POL,0
soyb,PRI,1
soyb,PRK,0.1014342939085443
soyb,PRT,0
soyb,PRY,0.10355549684425691
soyb,PSE,1
soyb,PYF,1
soyb,QAT,1
soyb,REU,1
soyb,ROU,0
soyb,RUS,0
soyb,RWA,0
soyb,SAU,1
soyb,SDN,1
soyb,SEN,0
soyb,SGP,1
soyb,SHN,1
soyb,SJM,1
soyb,SLB,1
soyb,SLE,0.4098628440398434
soyb,SLV,0
soyb,SMR,1
soyb,SOM,1
soyb,SPM,1
soyb,SRB,0
soyb,SSD,1
soyb,STP,1
soyb,SUR,0
soyb,SVK,0
soyb,SVN,0
soyb,SWE,1
soyb,SWZ,0.4098628440398433
soyb,SXM,1
soyb,SYC,1
soyb,SYR,0
soyb,TCA,1
soyb,TCD,0.4099302519263034
soyb,TGO,0
soyb,THA,0
soyb,TJK,0.4098798110037619
soyb,TKL,1
soyb,TKM,1
soyb,TLS,0
soyb,TON,1
soyb,TTO,1
soyb,TUN,1
soyb,TUR,0
soyb,TUV,1
soyb,TWN,0
soyb,TZA,0
soyb,UGA,0
soyb,UKR,0
soyb,URY,0
soyb,USA,0.07448680377799244
soyb,UZB,1
soyb,VCT,1
soyb,VEN,0
soyb,VGB,1
soyb,VIR,1
soyb,VNM,0
soyb,VUT,1
soyb,WLF,1
soyb,WSM,1
soyb,XKO,1
soyb,XMI,1
soyb,YEM,1
soyb,ZAF,0
soyb,ZMB,0.03771796860352117
soyb,ZWE,0.1169564960590368
spis,ABW,1
spis,AFG,1
spis,AGO,1
spis,AIA,1
spis,ALA,1
spis,ALB,1
spis,AND,1
spis,ARE,1
spis,ARG,1
spis,ARM,1
spis,ASM,1
spis,ATG,1
spis,AUS,1
spis,AUT,1
spis,AZE,1
spis,BDI,1
spis,BEL,1
spis,BEN,1
spis,BES,1
spis,BFA,1
spis,BGD,1
spis,BGR,1
spis,BHR,1
spis,BHS,1
spis,BIH,1
spis,BLM,1
spis,BLR,1
spis,BLZ,1
spis,BMU,1
spis,BOL,1
spis,BRA,1
spis,BRB,1
spis,BRN,1
spis,BTN,1
spis,BWA,1
spis,CAF,1
spis,CAN,1
spis,CCK,1
spis,CHE,1
spis,CHL,1
spis,CHN,1
spis,CIV,1
spis,CMR,1
spis,COD,1
spis,COG,1
spis,COK,1
spis,COL,1
spis,COM,1
spis,CPV,1
spis,CRI,1
spis,CUB,1
spis,CUW,1
spis,CXR,1
spis,CYM,1
spis,CYP,1
spis,CZE,1
spis,DEU,1
spis,DJI,1
spis,DMA,1
spis,DNK,1
spis,DOM,1
spis,DZA,1
spis,ECU,1
spis,EGY,1
spis,ERI,1
spis,ESH,1
spis,ESP,1
spis,EST,1
spis,ETH,1
spis,FIN,1
spis,FJI,1
spis,FLK,1
spis,FRA,1
spis,FRO,1
spis,FSM,1
spis,GAB,1
spis,GBR,1
spis,GEO,1
spis,GGY,1
spis,GHA,1
spis,GIB,1
spis,GIN,1
spis,GLP,1
spis,GMB,1
spis,GNB,1
spis,GNQ,1
spis,GRC,1
spis,GRD,1
spis,GRL,1
spis,GTM,1
spis,GUF,1
spis,GUM,1
spis,GUY,1
spis,HKG,1
spis,HND,1
spis,HRV,1
spis,HTI,1
spis,HUN,1
spis,IDN,1
spis,IMN,1
spis,IND,1
spis,IOT,1
spis,IRL,1
spis,IRN,1
spis,IRQ,1
spis,ISL,1
spis,ISR,1
spis,ITA,1
spis,JAM,1
spis,JEY,1
spis,JOR,1
spis,JPN,1
spis,KAZ,1
spis,KEN,1
spis,KGZ,1
spis,KHM,1
spis,KIR,1
spis,KNA,1
spis,KOR,1
spis,KWT,1
spis,LAO,1
spis,LBN,1
spis,LBR,1
spis,LBY,1
spis,LCA,1
spis,LIE,1
spis,LKA,1
spis,LSO,1
spis,LTU,1
spis,LUX,1
spis,LVA,1
spis,MAC,1
spis,MAF,1
spis,MAR,1
spis,MCO,1
spis,MDA,1
spis,MDG,1
spis,MDV,1
spis,MEX,1
spis,MHL,1
spis,MKD,1
spis,MLI,1
spis,MLT,1
spis,MMR,1
spis,MNE,1
spis,MNG,1
spis,MNP,1
spis,MOZ,1
spis,MRT,1
spis,MSR,1
spis,MTQ,1
spis,MUS,1
spis,MWI,1
spis,MYS,1
spis,MYT,1
spis,"NAM",1
spis,NCL,1
spis,NER,1
spis,NFK,1
spis,NGA,1
spis,NIC,1
spis,NIU,1
spis,NLD,1
spis,NOR,1
spis,NPL,1
spis,NRU,1
spis,NZL,1
spis,OMN,1
spis,PAK,1
spis,PAN,1
spis,PCN,1
spis,PER,1
spis,PHL,1
spis,PLW,1
spis,PNG,1
spis,POL,1
spis,PRI,1
spis,PRK,1
spis,PRT,1
spis,PRY,1
spis,PSE,1
spis,PYF,1
spis,QAT,1
spis,REU,1
spis,ROU,1
spis,RUS,1
spis,RWA,1
spis,SAU,1
spis,SDN,1
spis,SEN,1
spis,SGP,1
spis,SHN,1
spis,SJM,1
spis,SLB,1
spis,SLE,1
spis,SLV,1
spis,SMR,1
spis,SOM,1
spis,SPM,1
spis,SRB,1
spis,SSD,1
spis,STP,1
spis,SUR,1
spis,SVK,1
spis,SVN,1
spis,SWE,1
spis,SWZ,1
spis,SXM,1
spis,SYC,1
spis,SYR,1
spis,TCA,1
spis,TCD,1
spis,TGO,1
spis,THA,1
spis,TJK,1
spis,TKL,1
spis,TKM,1
spis,TLS,1
spis,TON,1
spis,TTO,1
spis,TUN,1
spis,TUR,1
spis,TUV,1
spis,TWN,1
spis,TZA,1
spis,UGA,1
spis,UKR,1
spis,URY,1
spis,USA,1
spis,UZB,1
spis,VCT,1
spis,VEN,1
spis,VGB,1
spis,VIR,1
spis,VNM,1
spis,VUT,1
spis,WLF,1
spis,WSM,1
spis,XKO,1
spis,XMI,1
spis,YEM,1
spis,ZAF,1
spis,ZMB,1
spis,ZWE,1
sugb,ABW,1
sugb,AFG,0
sugb,AGO,1
sugb,AIA,1
sugb,ALA,0
sugb,ALB,0
sugb,AND,1
sugb,ARE,1
sugb,ARG,0
sugb,ARM,0
sugb,ASM,1
sugb,ATG,1
sugb,AUS,1
sugb,AUT,0
sugb,AZE,0
sugb,BDI,1
sugb,BEL,0
sugb,BEN,1
sugb,BES,1
sugb,BFA,0
sugb,BGD,1
sugb,BGR,0
sugb,BHR,1
sugb,BHS,1
sugb,BIH,0
sugb,BLM,1
sugb,BLR,0
sugb,BLZ,1
sugb,BMU,1
sugb,BOL,1
sugb,BRA,1
sugb,BRB,1
sugb,BRN,1
sugb,BTN,1
sugb,BWA,1
sugb,CAF,1
sugb,CAN,0
sugb,CCK,1
sugb,CHE,0
sugb,CHL,0
sugb,CHN,0
sugb,CIV,0
sugb,CMR,1
sugb,COD,1
sugb,COG,1
sugb,COK,1
sugb,COL,0
sugb,COM,1
sugb,CPV,1
sugb,CRI,1
sugb,CUB,1
sugb,CUW,1
sugb,CXR,1
sugb,CYM,1
sugb,CYP,1
sugb,CZE,0
sugb,DEU,0
sugb,DJI,1
sugb,DMA,1
sugb,DNK,0
sugb,DOM,1
sugb,DZA,0
sugb,ECU,0
sugb,EGY,0
sugb,ERI,1
sugb,ESH,1
sugb,ESP,0
sugb,EST,0
sugb,ETH,1
sugb,FIN,0
sugb,FJI,1
sugb,FLK,1
sugb,FRA,0
sugb,FRO,1
sugb,FSM,1
sugb,GAB,1
sugb,GBR,0
sugb,GEO,0
sugb,GGY,1
sugb,GHA,1
sugb,GIB,1
sugb,GIN,0
sugb,GLP,1
sugb,GMB,1
sugb,GNB,1
sugb,GNQ,1
sugb,GRC,0
sugb,GRD,1
sugb,GRL,1
sugb,GTM,1
sugb,GUF,1
sugb,GUM,1
sugb,GUY,1
sugb,HKG,1
sugb,HND,1
sugb,HRV,0
sugb,HTI,1
sugb,HUN,0
sugb,IDN,1
sugb,IMN,1
sugb,IND,1
sugb,IOT,1
sugb,IRL,1
sugb,IRN,0
sugb,IRQ,0
sugb,ISL,1
sugb,ISR,0
sugb,ITA,0
sugb,JAM,1
sugb,JEY,1
sugb,JOR,0
sugb,JPN,0
sugb,KAZ,0
sugb,KEN,1
sugb,KGZ,0
sugb,KHM,1
sugb,KIR,1
sugb,KNA,1
sugb,KOR,1
sugb,KWT,1
sugb,LAO,1
sugb,LBN,0
sugb,LBR,1
sugb,LBY,1
sugb,LCA,1
sugb,LIE,1
sugb,LKA,1
sugb,LSO,1
sugb,LTU,0
sugb,LUX,1
sugb,LVA,1
sugb,MAC,1
sugb,MAF,1
sugb,MAR,0
sugb,MCO,1
sugb,MDA,0
sugb,MDG,1
sugb,MDV,1
sugb,MEX,0
sugb,MHL,1
sugb,MKD,0
sugb,MLI,0
sugb,MLT,1
sugb,MMR,1
sugb,MNE,0
sugb,MNG,0
sugb,MNP,1
sugb,MOZ,1
sugb,MRT,0
sugb,MSR,1
sugb,MTQ,1
sugb,MUS,1
sugb,MWI,1
sugb,MYS,1
sugb,MYT,1
sugb,"NAM",1
sugb,NCL,1
sugb,NER,1
sugb,NFK,1
sugb,NGA,1
sugb,NIC,1
sugb,NIU,1
sugb,NLD,0
sugb,NOR,1
sugb,NPL,1
sugb,NRU,1
sugb,NZL,1
sugb,OMN,1
sugb,PAK,0
sugb,PAN,1
sugb,PCN,1
sugb,PER,1
sugb,PHL,1
sugb,PLW,1
sugb,PNG,1
sugb,POL,0
sugb,PRI,1
sugb,PRK,1
sugb,PRT,0
sugb,PRY,1
sugb,PSE,1
sugb,PYF,1
sugb,QAT,1
sugb,REU,1
sugb,ROU,0
sugb,RUS,0
sugb,RWA,1
sugb,SAU,1
sugb,SDN,1
sugb,SEN,0
sugb,SGP,1
sugb,SHN,1
sugb,SJM,1
sugb,SLB,1
sugb,SLE,1
sugb,SLV,1
sugb,SMR,1
sugb,SOM,1
sugb,SPM,1
sugb,SRB,0
sugb,SSD,1
sugb,STP,1
sugb,SUR,1
sugb,SVK,0
sugb,SVN,1
sugb,SWE,0
sugb,SWZ,1
sugb,SXM,1
sugb,SYC,1
sugb,SYR,0
sugb,TCA,1
sugb,TCD,1
sugb,TGO,1
sugb,THA,1
sugb,TJK,1
sugb,TKL,1
sugb,TKM,0
sugb,TLS,1
sugb,TON,1
sugb,TTO,1
sugb,TUN,1
sugb,TUR,0
sugb,TUV,1
sugb,TWN,1
sugb,TZA,1
sugb,UGA,1
sugb,UKR,0
sugb,URY,1
sugb,USA,0
sugb,UZB,0
sugb,VCT,1
sugb,VEN,0
sugb,VGB,1
sugb,VIR,1
sugb,VNM,1
sugb,VUT,1
sugb,WLF,1
sugb,WSM,1
sugb,XKO,1
sugb,XMI,1
sugb,YEM,1
sugb,ZAF,1
sugb,ZMB,1
sugb,ZWE,1
swpo,ABW,1
swpo,AFG,1
swpo,AGO,1
swpo,AIA,1
swpo,ALA,1
swpo,ALB,1
swpo,AND,1
swpo,ARE,1
swpo,ARG,1
swpo,ARM,1
swpo,ASM,1
swpo,ATG,1
swpo,AUS,1
swpo,AUT,1
swpo,AZE,1
swpo,BDI,1
swpo,BEL,1
swpo,BEN,1
swpo,BES,1
swpo,BFA,1
swpo,BGD,1
swpo,BGR,1
swpo,BHR,1
swpo,BHS,1
swpo,BIH,1
swpo,BLM,1
swpo,BLR,1
swpo,BLZ,1
swpo,BMU,1
swpo,BOL,1
swpo,BRA,1
swpo,BRB,1
swpo,BRN,1
swpo,BTN,1
swpo,BWA,1
swpo,CAF,1
swpo,CAN,1
swpo,CCK,1
swpo,CHE,1
swpo,CHL,1
swpo,CHN,1
swpo,CIV,1
swpo,CMR,1
swpo,COD,1
swpo,COG,1
swpo,COK,1
swpo,COL,1
swpo,COM,1
swpo,CPV,1
swpo,CRI,1
swpo,CUB,1
swpo,CUW,1
swpo,CXR,1
swpo,CYM,1
swpo,CYP,1
swpo,CZE,1
swpo,DEU,1
swpo,DJI,1
swpo,DMA,1
swpo,DNK,1
swpo,DOM,1
swpo,DZA,1
swpo,ECU,1
swpo,EGY,1
swpo,ERI,1
swpo,ESH,1
swpo,ESP,1
swpo,EST,1
swpo,ETH,1
swpo,FIN,1
swpo,FJI,1
swpo,FLK,1
swpo,FRA,1
swpo,FRO,1
swpo,FSM,1
swpo,GAB,1
swpo,GBR,1
swpo,GEO,1
swpo,GGY,1
swpo,GHA,1
swpo,GIB,1
swpo,GIN,1
swpo,GLP,1
swpo,GMB,1
swpo,GNB,1
swpo,GNQ,1
swpo,GRC,1
swpo,GRD,1
swpo,GRL,1
swpo,GTM,1
swpo,GUF,1
swpo,GUM,1
swpo,GUY,1
swpo,HKG,1
swpo,HND,1
swpo,HRV,1
swpo,HTI,1
swpo,HUN,1
swpo,IDN,1
swpo,IMN,1
swpo,IND,1
swpo,IOT,1
swpo,IRL,1
swpo,IRN,1
swpo,IRQ,1
swpo,ISL,1
swpo,ISR,1
swpo,ITA,1
swpo,JAM,1
swpo,JEY,1
swpo,JOR,1
swpo,JPN,1
swpo,KAZ,1
swpo,KEN,1
swpo,KGZ,1
swpo,KHM,1
swpo,KIR,1
swpo,KNA,1
swpo,KOR,1
swpo,KWT,1
swpo,LAO,1
swpo,LBN,1
swpo,LBR,1
swpo,LBY,1
swpo,LCA,1
swpo,LIE,1
swpo,LKA,1
swpo,LSO,1
swpo,LTU,1
swpo,LUX,1
swpo,LVA,1
swpo,MAC,1
swpo,MAF,1
swpo,MAR,1
swpo,MCO,1
swpo,MDA,1
swpo,MDG,1
swpo,MDV,1
swpo,MEX,1
swpo,MHL,1
swpo,MKD,1
swpo,MLI,1
swpo,MLT,1
swpo,MMR,1
swpo,MNE,1
swpo,MNG,1
swpo,MNP,1
swpo,MOZ,1
swpo,MRT,1
swpo,MSR,1
swpo,MTQ,1
swpo,MUS,1
swpo,MWI,1
swpo,MYS,1
swpo,MYT,1
swpo,"NAM",1
swpo,NCL,1
swpo,NER,1
swpo,NFK,1
swpo,NGA,1
swpo,NIC,1
swpo,NIU,1
swpo,NLD,1
swpo,NOR,1
swpo,NPL,1
swpo,NRU,1
swpo,NZL,1
swpo,OMN,1
swpo,PAK,1
swpo,PAN,1
swpo,PCN,1
swpo,PER,1
swpo,PHL,1
swpo,PLW,1
swpo,PNG,1
swpo,POL,1
swpo,PRI,1
swpo,PRK,1
swpo,PRT,1
swpo,PRY,1
swpo,PSE,1
swpo,PYF,1
swpo,QAT,1
swpo,REU,1
swpo,ROU,1
swpo,RUS,1
swpo,RWA,1
swpo,SAU,1
swpo,SDN,1
swpo,SEN,1
swpo,SGP,1
swpo,SHN,1
swpo,SJM,1
swpo,SLB,1
swpo,SLE,1
swpo,SLV,1
swpo,SMR,1
swpo,SOM,1
swpo,SPM,1
swpo,SRB,1
swpo,SSD,1
swpo,STP,1
swpo,SUR,1
swpo,SVK,1
swpo,SVN,1
swpo,SWE,1
swpo,SWZ,1
swpo,SXM,1
swpo,SYC,1
swpo,SYR,1
swpo,TCA,1
swpo,TCD,1
swpo,TGO,1
swpo,THA,1
swpo,TJK,1
swpo,TKL,1
swpo,TKM,1
swpo,TLS,1
swpo,TON,1
swpo,TTO,1
swpo,TUN,1
swpo,TUR,1
swpo,TUV,1
swpo,TWN,1
swpo,TZA,1
swpo,UGA,1
swpo,UKR,1
swpo,URY,1
swpo,USA,1
swpo,UZB,1
swpo,VCT,1
swpo,VEN,1
swpo,VGB,1
swpo,VIR,1
swpo,VNM,1
swpo,VUT,1
swpo,WLF,1
swpo,WSM,1
swpo,XKO,1
swpo,XMI,1
swpo,YEM,1
swpo,ZAF,1
swpo,ZMB,1
swpo,ZWE,1
tnut,ABW,1
tnut,AFG,1
tnut,AGO,1
tnut,AIA,1
tnut,ALA,1
tnut,ALB,1
tnut,AND,1
tnut,ARE,1
tnut,ARG,1
tnut,ARM,1
tnut,ASM,1
tnut,ATG,1
tnut,AUS,1
tnut,AUT,1
tnut,AZE,1
tnut,BDI,1
tnut,BEL,1
tnut,BEN,1
tnut,BES,1
tnut,BFA,1
tnut,BGD,1
tnut,BGR,1
tnut,BHR,1
tnut,BHS,1
tnut,BIH,1
tnut,BLM,1
tnut,BLR,1
tnut,BLZ,1
tnut,BMU,1
tnut,BOL,1
tnut,BRA,1
tnut,BRB,1
tnut,BRN,1
tnut,BTN,1
tnut,BWA,1
tnut,CAF,1
tnut,CAN,1
tnut,CCK,1
tnut,CHE,1
tnut,CHL,1
tnut,CHN,1
tnut,CIV,1
tnut,CMR,1
tnut,COD,1
tnut,COG,1
tnut,COK,1
tnut,COL,1
tnut,COM,1
tnut,CPV,1
tnut,CRI,1
tnut,CUB,1
tnut,CUW,1
tnut,CXR,1
tnut,CYM,1
tnut,CYP,1
tnut,CZE,1
tnut,DEU,1
tnut,DJI,1
tnut,DMA,1
tnut,DNK,1
tnut,DOM,1
tnut,DZA,1
tnut,ECU,1
tnut,EGY,1
tnut,ERI,1
tnut,ESH,1
tnut,ESP,1
tnut,EST,1
tnut,ETH,1
tnut,FIN,1
tnut,FJI,1
tnut,FLK,1
tnut,FRA,1
tnut,FRO,1
tnut,FSM,1
tnut,GAB,1
tnut,GBR,1
tnut,GEO,1
tnut,GGY,1
tnut,GHA,1
tnut,GIB,1
tnut,GIN,1
tnut,GLP,1
tnut,GMB,1
tnut,GNB,1
tnut,GNQ,1
tnut,GRC,1
tnut,GRD,1
tnut,GRL,1
tnut,GTM,1
tnut,GUF,1
tnut,GUM,1
tnut,GUY,1
tnut,HKG,1
tnut,HND,1
tnut,HRV,1
tnut,HTI,1
tnut,HUN,1
tnut,IDN,1
tnut,IMN,1
tnut,IND,1
tnut,IOT,1
tnut,IRL,1
tnut,IRN,1
tnut,IRQ,1
tnut,ISL,1
tnut,ISR,1
tnut,ITA,1
tnut,JAM,1
tnut,JEY,1
tnut,JOR,1
tnut,JPN,1
tnut,KAZ,1
tnut,KEN,1
tnut,KGZ,1
tnut,KHM,1
tnut,KIR,1
tnut,KNA,1
tnut,KOR,1
tnut,KWT,1
tnut,LAO,1
tnut,LBN,1
tnut,LBR,1
tnut,LBY,1
tnut,LCA,1
tnut,LIE,1
tnut,LKA,1
tnut,LSO,1
tnut,LTU,1
tnut,LUX,1
tnut,LVA,1
tnut,MAC,1
tnut,MAF,1
tnut,MAR,1
tnut,MCO,1
tnut,MDA,1
tnut,MDG,1
tnut,MDV,1
tnut,MEX,1
tnut,MHL,1
tnut,MKD,1
tnut,MLI,1
tnut,MLT,1
tnut,MMR,1
tnut,MNE,1
tnut,MNG,1
tnut,MNP,1
tnut,MOZ,1
tnut,MRT,1
tnut,MSR,1
tnut,MTQ,1
tnut,MUS,1
tnut,MWI,1
tnut,MYS,1
tnut,MYT,1
tnut,"NAM",1
tnut,NCL,1
tnut,NER,1
tnut,NFK,1
tnut,NGA,1
tnut,NIC,1
tnut,NIU,1
tnut,NLD,1
tnut,NOR,1
tnut,NPL,1
tnut,NRU,1
tnut,NZL,1
tnut,OMN,1
tnut,PAK,1
tnut,PAN,1
tnut,PCN,1
tnut,PER,1
tnut,PHL,1
tnut,PLW,1
tnut,PNG,1
tnut,POL,1
tnut,PRI,1
tnut,PRK,1
tnut,PRT,1
tnut,PRY,1
tnut,PSE,1
tnut,PYF,1
tnut,QAT,1
tnut,REU,1
tnut,ROU,1
tnut,RUS,1
tnut,RWA,1
tnut,SAU,1
tnut,SDN,1
tnut,SEN,1
tnut,SGP,1
tnut,SHN,1
tnut,SJM,1
tnut,SLB,1
tnut,SLE,1
tnut,SLV,1
tnut,SMR,1
tnut,SOM,1
tnut,SPM,1
tnut,SRB,1
tnut,SSD,1
tnut,STP,1
tnut,SUR,1
tnut,SVK,1
tnut,SVN,1
tnut,SWE,1
tnut,SWZ,1
tnut,SXM,1
tnut,SYC,1
tnut,SYR,1
tnut,TCA,1
tnut,TCD,1
tnut,TGO,1
tnut,THA,1
tnut,TJK,1
tnut,TKL,1
tnut,TKM,1
tnut,TLS,1
tnut,TON,1
tnut,TTO,1
tnut,TUN,1
tnut,TUR,1
tnut,TUV,1
tnut,TWN,1
tnut,TZA,1
tnut,UGA,1
tnut,UKR,1
tnut,URY,1
tnut,USA,1
tnut,UZB,1
tnut,VCT,1
tnut,VEN,1
tnut,VGB,1
tnut,VIR,1
tnut,VNM,1
tnut,VUT,1
tnut,WLF,1
tnut,WSM,1
tnut,XKO,1
tnut,XMI,1
tnut,YEM,1
tnut,ZAF,1
tnut,ZMB,1
tnut,ZWE,1
vege,ABW,1
vege,AFG,1
vege,AGO,1
vege,AIA,1
vege,ALA,1
vege,ALB,1
vege,AND,1
vege,ARE,1
vege,ARG,1
vege,ARM,1
vege,ASM,1
vege,ATG,1
vege,AUS,1
vege,AUT,1
vege,AZE,1
vege,BDI,1
vege,BEL,1
vege,BEN,1
vege,BES,1
vege,BFA,1
vege,BGD,1
vege,BGR,1
vege,BHR,1
vege,BHS,1
vege,BIH,1
vege,BLM,1
vege,BLR,1
vege,BLZ,1
vege,BMU,1
vege,BOL,1
vege,BRA,1
vege,BRB,1
vege,BRN,1
vege,BTN,1
vege,BWA,1
vege,CAF,1
vege,CAN,1
vege,CCK,1
vege,CHE,1
vege,CHL,1
vege,CHN,1
vege,CIV,1
vege,CMR,1
vege,COD,1
vege,COG,1
vege,COK,1
vege,COL,1
vege,COM,1
vege,CPV,1
vege,CRI,1
vege,CUB,1
vege,CUW,1
vege,CXR,1
vege,CYM,1
vege,CYP,1
vege,CZE,1
vege,DEU,1
vege,DJI,1
vege,DMA,1
vege,DNK,1
vege,DOM,1
vege,DZA,1
vege,ECU,1
vege,EGY,1
vege,ERI,1
vege,ESH,1
vege,ESP,1
vege,EST,1
vege,ETH,1
vege,FIN,1
vege,FJI,1
vege,FLK,1
vege,FRA,1
vege,FRO,1
vege,FSM,1
vege,GAB,1
vege,GBR,1
vege,GEO,1
vege,GGY,1
vege,GHA,1
vege,GIB,1
vege,GIN,1
vege,GLP,1
vege,GMB,1
vege,GNB,1
vege,GNQ,1
vege,GRC,1
vege,GRD,1
vege,GRL,1
vege,GTM,1
vege,GUF,1
vege,GUM,1
vege,GUY,1
vege,HKG,1
vege,HND,1
vege,HRV,1
vege,HTI,1
vege,HUN,1
vege,IDN,1
vege,IMN,1
vege,IND,1
vege,IOT,1
vege,IRL,1
vege,IRN,1
vege,IRQ,1
vege,ISL,1
vege,ISR,1
vege,ITA,1
vege,JAM,1
vege,JEY,1
vege,JOR,1
vege,JPN,1
vege,KAZ,1
vege,KEN,1
vege,KGZ,1
vege,KHM,1
vege,KIR,1
vege,KNA,1
vege,KOR,1
vege,KWT,1
vege,LAO,1
vege,LBN,1
vege,LBR,1
vege,LBY,1
vege,LCA,1
vege,LIE,1
vege,LKA,1
vege,LSO,1
vege,LTU,1
vege,LUX,1
vege,LVA,1
vege,MAC,1
vege,MAF,1
vege,MAR,1
vege,MCO,1
vege,MDA,1
vege,MDG,1
vege,MDV,1
vege,MEX,1
vege,MHL,1
vege,MKD,1
vege,MLI,1
vege,MLT,1
vege,MMR,1
vege,MNE,1
vege,MNG,1
vege,MNP,1
vege,MOZ,1
vege,MRT,1
vege,MSR,1
vege,MTQ,1
vege,MUS,1
vege,MWI,1
vege,MYS,1
vege,MYT,1
vege,"NAM",1
vege,NCL,1
vege,NER,1
vege,NFK,1
vege,NGA,1
vege,NIC,1
vege,NIU,1
vege,NLD,1
vege,NOR,1
vege,NPL,1
vege,NRU,1
vege,NZL,1
vege,OMN,1
vege,PAK,1
vege,PAN,1
vege,PCN,1
vege,PER,1
vege,PHL,1
vege,PLW,1
vege,PNG,1
vege,POL,1
vege,PRI,1
vege,PRK,1
vege,PRT,1
vege,PRY,1
vege,PSE,1
vege,PYF,1
vege,QAT,1
vege,REU,1
vege,ROU,1
vege,RUS,1
vege,RWA,1
vege,SAU,1
vege,SDN,1
vege,SEN,1
vege,SGP,1
vege,SHN,1
vege,SJM,1
vege,SLB,1
vege,SLE,1
vege,SLV,1
vege,SMR,1
vege,SOM,1
vege,SPM,1
vege,SRB,1
vege,SSD,1
vege,STP,1
vege,SUR,1
vege,SVK,1
vege,SVN,1
vege,SWE,1
vege,SWZ,1
vege,SXM,1
vege,SYC,1
vege,SYR,1
vege,TCA,1
vege,TCD,1
vege,TGO,1
vege,THA,1
vege,TJK,1
vege,TKL,1
vege,TKM,1
vege,TLS,1
vege,TON,1
vege,TTO,1
vege,TUN,1
vege,TUR,1
vege,TUV,1
vege,TWN,1
vege,TZA,1
vege,UGA,1
vege,UKR,1
vege,URY,1
vege,USA,1
vege,UZB,1
vege,VCT,1
vege,VEN,1
vege,VGB,1
vege,VIR,1
vege,VNM,1
vege,VUT,1
vege,WLF,1
vege,WSM,1
vege,XKO,1
vege,XMI,1
vege,YEM,1
vege,ZAF,1
vege,ZMB,1
vege,ZWE,1
whea,ABW,1
whea,AFG,0.9933997430980014
whea,AGO,0.7058218952339388
whea,AIA,1
whea,ALA,0.9961402169103231
whea,ALB,0.8648319621397688
whea,AND,1
whea,ARE,0
whea,ARG,0.8120058535976513
whea,ARM,0.9094705406911608
whea,ASM,1
whea,ATG,1
whea,AUS,0.8309102905091721
whea,AUT,0.8055774624145174
whea,AZE,0.934758131342215
whea,BDI,0
whea,BEL,0.5666396994214689
whea,BEN,1
whea,BES,1
whea,BFA,1
whea,BGD,0.8727993687590668
whea,BGR,0.7456774114562486
whea,BHR,1
whea,BHS,1
whea,BIH,0.9155804710308275
whea,BLM,1
whea,BLR,0.5226324451180921
whea,BLZ,1
whea,BMU,1
whea,BOL,0.7204164485661724
whea,BRA,0.39425028701221854
whea,BRB,1
whea,BRN,1
whea,BTN,0
whea,BWA,1
whea,CAF,0.9961402169103231
whea,CAN,0.8751878559088678
whea,CCK,1
whea,CHE,0.4211521575564393
whea,CHL,0.8804780830206301
whea,CHN,0.5934534040396227
whea,CIV,1
whea,CMR,0
whea,COD,0
whea,COG,1
whea,COK,1
whea,COL,0.7785317269356726
whea,COM,1
whea,CPV,1
whea,CRI,1
whea,CUB,1
whea,CUW,1
whea,CXR,1
whea,CYM,1
whea,CYP,0.01326378827596375
whea,CZE,0.6982121534116944
whea,DEU,0.7044702062208457
whea,DJI,1
whea,DMA,1
whea,DNK,0.7499029415247633
whea,DOM,1
whea,DZA,0.9746410549941936
whea,ECU,0.9658880225472424
whea,EGY,0.9765111201571384
whea,ERI,0.9961372064726814
whea,ESH,1
whea,ESP,0.5814162465520634
whea,EST,0.7116750023157798
whea,ETH,0.9881589184224432
whea,FIN,0.6640216797479808
whea,FJI,1
whea,FLK,1
whea,FRA,0.7724604705438516
whea,FRO,1
whea,FSM,1
whea,GAB,1
whea,GBR,0.6786587442374596
whea,GEO,0.9619242439507023
whea,GGY,1
whea,GHA,1
whea,GIB,1
whea,GIN,1
whea,GLP,1
whea,GMB,1
whea,GNB,1
whea,GNQ,1
whea,GRC,0.844267852040445
whea,GRD,1
whea,GRL,1
whea,GTM,0
whea,GUF,1
whea,GUM,1
whea,GUY,1
whea,HKG,1
whea,HND,0.4833636524318672
whea,HRV,0.821679858243034
whea,HTI,1
whea,HUN,0.7949104103296661
whea,IDN,1
whea,IMN,1
whea,IND,0.9588536001143559
whea,IOT,1
whea,IRL,0.8542272464023413
whea,IRN,0.5119660591053239
whea,IRQ,0.9464149341747803
whea,ISL,1
whea,ISR,0.8786722748319316
whea,ITA,0.952617940260453
whea,JAM,1
