Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GY","Synthetic Fertilizers","100","India","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","86.6069","Fc","Calculated data",""
"GY","Synthetic Fertilizers","100","India","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","26848.1479","Fc","Calculated data",""
"GY","Synthetic Fertilizers","100","India","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","353.0898","Fc","Calculated data",""
"GY","Synthetic Fertilizers","100","India","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","109457.8336","Fc","Calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","2951991410","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","885597423","Fc","Calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","295199141","Fc","Calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","46.3884","Fc","Calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","14380.4153","Fc","Calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","10.4374","Fc","Calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","4.6388","Fc","Calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","15.0762","Fc","Calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","4673.635","Fc","Calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","61.4647","Fc","Calculated data",""
"GY","Synthetic Fertilizers","101","Indonesia","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","19054.0503","Fc","Calculated data",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","564911745","E","Expert sources from FAO (including other divisions)",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","169473523.5","Fc","Calculated data",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","56491174.5","Fc","Calculated data",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0132","Fc","Calculated data",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","8.8772","Fc","Calculated data",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2751.9272","Fc","Calculated data",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.9974","Fc","Calculated data",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.8877","Fc","Calculated data",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2.8851","Fc","Calculated data",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","894.3763","Fc","Calculated data",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","11.7623","Fc","Calculated data",""
"GY","Synthetic Fertilizers","102","Iran (Islamic Republic of)","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","3646.3036","Fc","Calculated data",""
"GY","Synthetic Fertilizers","103","Iraq","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","180937865.5","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)",""
"GY","Synthetic Fertilizers","103","Iraq","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","54281359.65","Fc","Calculated data",""
"GY","Synthetic Fertilizers","103","Iraq","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","18093786.55","Fc","Calculated data",""
"GY","Synthetic Fertilizers","103","Iraq","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0132","Fc","Calculated data",""
"GY","Synthetic Fertilizers","103","Iraq","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2.8433","Fc","Calculated data",""
"GY","Synthetic Fertilizers","103","Iraq","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","881.4259","Fc","Calculated data",""
"GY","Synthetic Fertilizers","103","Iraq","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.6397","Fc","Calculated data",""
"GY","Synthetic Fertilizers","103","Iraq","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.2843","Fc","Calculated data",""
"GY","Synthetic Fertilizers","103","Iraq","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.9241","Fc","Calculated data",""
"GY","Synthetic Fertilizers","103","Iraq","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","286.4634","Fc","Calculated data",""
"GY","Synthetic Fertilizers","103","Iraq","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","3.7674","Fc","Calculated data",""
"GY","Synthetic Fertilizers","103","Iraq","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1167.8893","Fc","Calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","344238020","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","103271406","Fc","Calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","34423802","Fc","Calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","5.4095","Fc","Calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1676.9309","Fc","Calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.2171","Fc","Calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.5409","Fc","Calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.7581","Fc","Calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","545.0026","Fc","Calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","7.1675","Fc","Calculated data",""
"GY","Synthetic Fertilizers","104","Ireland","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2221.9335","Fc","Calculated data",""
"GY","Synthetic Fertilizers","105","Israel","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","50200000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)",""
"GY","Synthetic Fertilizers","105","Israel","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","15060000","Fc","Calculated data",""
"GY","Synthetic Fertilizers","105","Israel","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","5020000","Fc","Calculated data",""
"GY","Synthetic Fertilizers","105","Israel","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","105","Israel","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.7889","Fc","Calculated data",""
"GY","Synthetic Fertilizers","105","Israel","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","244.5457","Fc","Calculated data",""
"GY","Synthetic Fertilizers","105","Israel","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.1775","Fc","Calculated data",""
"GY","Synthetic Fertilizers","105","Israel","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0789","Fc","Calculated data",""
"GY","Synthetic Fertilizers","105","Israel","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.2564","Fc","Calculated data",""
"GY","Synthetic Fertilizers","105","Israel","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","79.4774","Fc","Calculated data",""
"GY","Synthetic Fertilizers","105","Israel","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.0452","Fc","Calculated data",""
"GY","Synthetic Fertilizers","105","Israel","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","324.0231","Fc","Calculated data",""
"GY","Synthetic Fertilizers","106","Italy","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","602110000","*","Unofficial figure",""
"GY","Synthetic Fertilizers","106","Italy","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","180633000","Fc","Calculated data",""
"GY","Synthetic Fertilizers","106","Italy","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","60211000","Fc","Calculated data",""
"GY","Synthetic Fertilizers","106","Italy","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","106","Italy","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","9.4617","Fc","Calculated data",""
"GY","Synthetic Fertilizers","106","Italy","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2933.1359","Fc","Calculated data",""
"GY","Synthetic Fertilizers","106","Italy","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2.1289","Fc","Calculated data",""
"GY","Synthetic Fertilizers","106","Italy","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.9462","Fc","Calculated data",""
"GY","Synthetic Fertilizers","106","Italy","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","3.0751","Fc","Calculated data",""
"GY","Synthetic Fertilizers","106","Italy","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","953.2692","Fc","Calculated data",""
"GY","Synthetic Fertilizers","106","Italy","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","12.5368","Fc","Calculated data",""
"GY","Synthetic Fertilizers","106","Italy","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","3886.405","Fc","Calculated data",""
"GY","Synthetic Fertilizers","109","Jamaica","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","3757945.1","Fb","Data obtained as a balance",""
"GY","Synthetic Fertilizers","109","Jamaica","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","1127383.53","Fc","Calculated data",""
"GY","Synthetic Fertilizers","109","Jamaica","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","375794.51","Fc","Calculated data",""
"GY","Synthetic Fertilizers","109","Jamaica","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0132","Fc","Calculated data",""
"GY","Synthetic Fertilizers","109","Jamaica","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0591","Fc","Calculated data",""
"GY","Synthetic Fertilizers","109","Jamaica","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","18.3066","Fc","Calculated data",""
"GY","Synthetic Fertilizers","109","Jamaica","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","109","Jamaica","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0059","Fc","Calculated data",""
"GY","Synthetic Fertilizers","109","Jamaica","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0192","Fc","Calculated data",""
"GY","Synthetic Fertilizers","109","Jamaica","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","5.9496","Fc","Calculated data",""
"GY","Synthetic Fertilizers","109","Jamaica","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0782","Fc","Calculated data",""
"GY","Synthetic Fertilizers","109","Jamaica","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","24.2562","Fc","Calculated data",""
"GY","Synthetic Fertilizers","110","Japan","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","389100000","*","Unofficial figure",""
"GY","Synthetic Fertilizers","110","Japan","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","116730000","Fc","Calculated data",""
"GY","Synthetic Fertilizers","110","Japan","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","38910000","Fc","Calculated data",""
"GY","Synthetic Fertilizers","110","Japan","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","110","Japan","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","6.1144","Fc","Calculated data",""
"GY","Synthetic Fertilizers","110","Japan","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1895.4729","Fc","Calculated data",""
"GY","Synthetic Fertilizers","110","Japan","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.3757","Fc","Calculated data",""
"GY","Synthetic Fertilizers","110","Japan","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.6114","Fc","Calculated data",""
"GY","Synthetic Fertilizers","110","Japan","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.9872","Fc","Calculated data",""
"GY","Synthetic Fertilizers","110","Japan","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","616.0287","Fc","Calculated data",""
"GY","Synthetic Fertilizers","110","Japan","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","8.1016","Fc","Calculated data",""
"GY","Synthetic Fertilizers","110","Japan","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2511.5015","Fc","Calculated data",""
"GY","Synthetic Fertilizers","112","Jordan","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","20085000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)",""
"GY","Synthetic Fertilizers","112","Jordan","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","6025500","Fc","Calculated data",""
"GY","Synthetic Fertilizers","112","Jordan","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","2008500","Fc","Calculated data",""
"GY","Synthetic Fertilizers","112","Jordan","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0132","Fc","Calculated data",""
"GY","Synthetic Fertilizers","112","Jordan","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.3156","Fc","Calculated data",""
"GY","Synthetic Fertilizers","112","Jordan","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","97.8426","Fc","Calculated data",""
"GY","Synthetic Fertilizers","112","Jordan","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.071","Fc","Calculated data",""
"GY","Synthetic Fertilizers","112","Jordan","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0316","Fc","Calculated data",""
"GY","Synthetic Fertilizers","112","Jordan","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.1026","Fc","Calculated data",""
"GY","Synthetic Fertilizers","112","Jordan","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","31.7989","Fc","Calculated data",""
"GY","Synthetic Fertilizers","112","Jordan","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.4182","Fc","Calculated data",""
"GY","Synthetic Fertilizers","112","Jordan","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","129.6415","Fc","Calculated data",""
"GY","Synthetic Fertilizers","108","Kazakhstan","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","104900000","*","Unofficial figure",""
"GY","Synthetic Fertilizers","108","Kazakhstan","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","31470000","Fc","Calculated data",""
"GY","Synthetic Fertilizers","108","Kazakhstan","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","10490000","Fc","Calculated data",""
"GY","Synthetic Fertilizers","108","Kazakhstan","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","108","Kazakhstan","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.6484","Fc","Calculated data",""
"GY","Synthetic Fertilizers","108","Kazakhstan","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","511.0129","Fc","Calculated data",""
"GY","Synthetic Fertilizers","108","Kazakhstan","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.3709","Fc","Calculated data",""
"GY","Synthetic Fertilizers","108","Kazakhstan","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.1648","Fc","Calculated data",""
"GY","Synthetic Fertilizers","108","Kazakhstan","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.5357","Fc","Calculated data",""
"GY","Synthetic Fertilizers","108","Kazakhstan","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","166.0792","Fc","Calculated data",""
"GY","Synthetic Fertilizers","108","Kazakhstan","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2.1842","Fc","Calculated data",""
"GY","Synthetic Fertilizers","108","Kazakhstan","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","677.092","Fc","Calculated data",""
"GY","Synthetic Fertilizers","114","Kenya","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","83791125","Fb","Data obtained as a balance",""
"GY","Synthetic Fertilizers","114","Kenya","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","25137337.5","Fc","Calculated data",""
"GY","Synthetic Fertilizers","114","Kenya","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","8379112.5","Fc","Calculated data",""
"GY","Synthetic Fertilizers","114","Kenya","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","114","Kenya","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.3167","Fc","Calculated data",""
"GY","Synthetic Fertilizers","114","Kenya","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","408.1825","Fc","Calculated data",""
"GY","Synthetic Fertilizers","114","Kenya","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.2963","Fc","Calculated data",""
"GY","Synthetic Fertilizers","114","Kenya","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.1317","Fc","Calculated data",""
"GY","Synthetic Fertilizers","114","Kenya","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.4279","Fc","Calculated data",""
"GY","Synthetic Fertilizers","114","Kenya","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","132.6593","Fc","Calculated data",""
"GY","Synthetic Fertilizers","114","Kenya","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.7447","Fc","Calculated data",""
"GY","Synthetic Fertilizers","114","Kenya","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","540.8418","Fc","Calculated data",""
"GY","Synthetic Fertilizers","118","Kuwait","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","2000000","*","Unofficial figure",""
"GY","Synthetic Fertilizers","118","Kuwait","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","600000","Fc","Calculated data",""
"GY","Synthetic Fertilizers","118","Kuwait","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","200000","Fc","Calculated data",""
"GY","Synthetic Fertilizers","118","Kuwait","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
