iso3c,country,animal,product,tonnes_N_head
SVN,Slovenia,chickens,meat,3.6135e-4
SVN,Slovenia,chickens,eggs,6.3072e-4
SVN,Slovenia,pigs,meat,0.011412058321542538
SVN,Slovenia,goats,milk,0.017987200000000002
SVN,Slovenia,goats,meat,0.017987200000000002
SVN,Slovenia,sheep,milk,0.015047124999999998
SVN,Slovenia,sheep,meat,0.015047124999999998
SVN,Slovenia,chickens,eggs&meat,4.960349999999999e-4
SLB,Solomon Islands,cows,milk,0.0803
SLB,Solomon Islands,cows,meat,0.060225
SLB,Solomon Islands,chickens,meat,3.6135000000000003e-4
SLB,Solomon Islands,chickens,eggs,5.3874e-4
SLB,Solomon Islands,pigs,meat,0.010857083164877978
SLB,Solomon Islands,chickens,eggs&meat,4.5004500000000005e-4
SOM,Somalia,cows,milk,0.060225
SOM,Somalia,cows,meat,0.03978135
SOM,Somalia,chickens,meat,3.6135000000000003e-4
SOM,Somalia,chickens,eggs,5.3874e-4
SOM,Somalia,pigs,meat,0.015002960000000001
SOM,Somalia,goats,milk,0.0150015
SOM,Somalia,goats,meat,0.0150015
SOM,Somalia,sheep,milk,0.0119574
SOM,Somalia,sheep,meat,0.0119574
SOM,Somalia,chickens,eggs&meat,4.5004500000000005e-4
ZAF,South Africa,cows,milk,0.060225
ZAF,South Africa,cows,meat,0.03978135
ZAF,South Africa,chickens,meat,3.6135e-4
ZAF,South Africa,chickens,eggs,5.3874e-4
ZAF,South Africa,pigs,meat,0.015002959296047714
ZAF,South Africa,goats,milk,0.015001500000000001
ZAF,South Africa,goats,meat,0.015001500000000001
ZAF,South Africa,sheep,milk,0.011957400000000002
ZAF,South Africa,sheep,meat,0.011957400000000002
ZAF,South Africa,chickens,eggs&meat,4.50045e-4
KOR,South Korea,cows,milk,0.06004249999999999
KOR,South Korea,cows,meat,0.03958790000000001
KOR,South Korea,chickens,meat,3.6135000000000003e-4
KOR,South Korea,chickens,eggs,5.3874e-4
KOR,South Korea,pigs,meat,0.0041084399673626615
KOR,South Korea,goats,milk,0.015001500000000001
KOR,South Korea,goats,meat,0.015001500000000001
KOR,South Korea,sheep,milk,0.0119574
KOR,South Korea,sheep,meat,0.0119574
KOR,South Korea,chickens,eggs&meat,4.5004500000000005e-4
SSD,South Sudan,cows,milk,0.060225
SSD,South Sudan,cows,meat,0.03978134999999999
SSD,South Sudan,chickens,meat,3.6135000000000003e-4
SSD,South Sudan,chickens,eggs,5.3874e-4
SSD,South Sudan,goats,milk,0.015001500000000001
SSD,South Sudan,goats,meat,0.015001500000000001
SSD,South Sudan,sheep,milk,0.011957399999999998
SSD,South Sudan,sheep,meat,0.011957399999999998
SSD,South Sudan,chickens,eggs&meat,4.5004500000000005e-4
ESP,Spain,cows,milk,0.10511999999999999
ESP,Spain,cows,meat,0.050589
ESP,Spain,chickens,meat,3.6135e-4
ESP,Spain,chickens,eggs,6.3072e-4
ESP,Spain,pigs,meat,0.011412090210660133
ESP,Spain,goats,milk,0.0179872
ESP,Spain,goats,meat,0.0179872
ESP,Spain,sheep,milk,0.015047125
ESP,Spain,sheep,meat,0.015047125
ESP,Spain,chickens,eggs&meat,4.960349999999999e-4
LKA,Sri Lanka,buffaloes,milk,0.034456
LKA,Sri Lanka,cows,milk,0.047176249999999996
LKA,Sri Lanka,cows,meat,0.013651000000000002
LKA,Sri Lanka,chickens,meat,3.6135000000000003e-4
LKA,Sri Lanka,chickens,eggs,5.3874e-4
LKA,Sri Lanka,pigs,meat,0.00410844
LKA,Sri Lanka,goats,milk,0.0150015
LKA,Sri Lanka,goats,meat,0.0150015
LKA,Sri Lanka,sheep,milk,0.0119574
LKA,Sri Lanka,sheep,meat,0.0119574
LKA,Sri Lanka,chickens,eggs&meat,4.5004500000000005e-4
SDN,Sudan,cows,milk,0.060225
SDN,Sudan,cows,meat,0.03978135
SDN,Sudan,chickens,meat,3.6135e-4
SDN,Sudan,chickens,eggs,5.3874e-4
SDN,Sudan,goats,milk,0.0150015
SDN,Sudan,goats,meat,0.0150015
SDN,Sudan,sheep,milk,0.0119574
SDN,Sudan,sheep,meat,0.0119574
SDN,Sudan,chickens,eggs&meat,4.50045e-4
SUR,Suriname,buffaloes,milk,0.044384
SUR,Suriname,cows,milk,0.07008
SUR,Suriname,cows,meat,0.040077
SUR,Suriname,chickens,meat,3.6135e-4
SUR,Suriname,chickens,eggs,5.3874e-4
SUR,Suriname,pigs,meat,0.01500307997928296
SUR,Suriname,goats,milk,0.015001500000000001
SUR,Suriname,goats,meat,0.015001500000000001
SUR,Suriname,sheep,milk,0.0119574
SUR,Suriname,sheep,meat,0.0119574
SUR,Suriname,chickens,eggs&meat,4.50045e-4
SWZ,Swaziland,cows,milk,0.060224999999999994
SWZ,Swaziland,cows,meat,0.03978135000000001
SWZ,Swaziland,chickens,meat,3.6135000000000003e-4
SWZ,Swaziland,chickens,eggs,5.3874e-4
SWZ,Swaziland,pigs,meat,0.015002989355410997
SWZ,Swaziland,goats,milk,0.015001500000000001
SWZ,Swaziland,goats,meat,0.015001500000000001
SWZ,Swaziland,sheep,milk,0.0119574
SWZ,Swaziland,sheep,meat,0.0119574
SWZ,Swaziland,chickens,eggs&meat,4.5004500000000005e-4
SWE,Sweden,cows,milk,0.10511999999999999
SWE,Sweden,cows,meat,0.050588999999999995
SWE,Sweden,chickens,meat,3.6135e-4
SWE,Sweden,chickens,eggs,6.3072e-4
SWE,Sweden,pigs,meat,0.01141209
SWE,Sweden,sheep,milk,0.015047125
SWE,Sweden,sheep,meat,0.015047125
SWE,Sweden,chickens,eggs&meat,4.960349999999999e-4
CHE,Switzerland,cows,milk,0.10511999999999999
CHE,Switzerland,cows,meat,0.050588999999999995
CHE,Switzerland,chickens,meat,3.6135000000000003e-4
CHE,Switzerland,chickens,eggs,6.307199999999999e-4
CHE,Switzerland,pigs,meat,0.01141208854312397
CHE,Switzerland,goats,milk,0.0179872
CHE,Switzerland,goats,meat,0.0179872
CHE,Switzerland,sheep,milk,0.015047125
CHE,Switzerland,sheep,meat,0.015047125
CHE,Switzerland,chickens,eggs&meat,4.960349999999999e-4
SYR,Syria,buffaloes,milk,0.044384
SYR,Syria,cows,milk,0.07026249999999999
SYR,Syria,cows,meat,0.04988455000000001
SYR,Syria,chickens,meat,3.6135e-4
SYR,Syria,chickens,eggs,5.3874e-4
SYR,Syria,pigs,meat,0.01524352307692308
SYR,Syria,goats,milk,0.0150015
SYR,Syria,goats,meat,0.0150015
SYR,Syria,sheep,milk,0.0119574
SYR,Syria,sheep,meat,0.0119574
SYR,Syria,chickens,eggs&meat,4.50045e-4
TWN,Taiwan,buffaloes,milk,0.044384
TWN,Taiwan,cows,milk,0.06004249999999999
TWN,Taiwan,cows,meat,0.03958790000000001
TWN,Taiwan,chickens,meat,3.6135000000000003e-4
TWN,Taiwan,chickens,eggs,5.387399999999999e-4
TWN,Taiwan,pigs,meat,0.004108440033801382
TWN,Taiwan,goats,milk,0.015001500000000003
TWN,Taiwan,goats,meat,0.015001500000000003
TWN,Taiwan,sheep,milk,0.0119574
TWN,Taiwan,sheep,meat,0.0119574
TWN,Taiwan,chickens,eggs&meat,4.5004499999999994e-4
TJK,Tajikistan,buffaloes,milk,0.04438400000000001
TJK,Tajikistan,cows,milk,0.060042500000000006
TJK,Tajikistan,cows,meat,0.039587899999999995
TJK,Tajikistan,chickens,meat,3.6135e-4
TJK,Tajikistan,chickens,eggs,5.3874e-4
TJK,Tajikistan,pigs,meat,0.00410844
TJK,Tajikistan,goats,milk,0.015001500000000001
TJK,Tajikistan,goats,meat,0.015001500000000001
TJK,Tajikistan,sheep,milk,0.0119574
TJK,Tajikistan,sheep,meat,0.0119574
TJK,Tajikistan,chickens,eggs&meat,4.50045e-4
TZA,Tanzania,cows,milk,0.060225
TZA,Tanzania,cows,meat,0.03978135
TZA,Tanzania,chickens,meat,3.6135000000000003e-4
TZA,Tanzania,chickens,eggs,5.3874e-4
TZA,Tanzania,pigs,meat,0.015002962009015557
TZA,Tanzania,goats,milk,0.015001500000000003
TZA,Tanzania,goats,meat,0.015001500000000003
TZA,Tanzania,sheep,milk,0.0119574
TZA,Tanzania,sheep,meat,0.0119574
TZA,Tanzania,chickens,eggs&meat,4.5004500000000005e-4
THA,Thailand,buffaloes,milk,0.044384
THA,Thailand,cows,milk,0.0600425
THA,Thailand,cows,meat,0.0395879
THA,Thailand,chickens,meat,3.6135e-4
THA,Thailand,chickens,eggs,5.3874e-4
THA,Thailand,pigs,meat,0.004108439976660772
THA,Thailand,goats,milk,0.0150015
THA,Thailand,goats,meat,0.0150015
THA,Thailand,sheep,milk,0.0119574
THA,Thailand,sheep,meat,0.0119574
THA,Thailand,chickens,eggs&meat,4.50045e-4
TLS,Timor-Leste,buffaloes,milk,0.044384
TLS,Timor-Leste,cows,milk,0.060042500000000006
TLS,Timor-Leste,cows,meat,0.0395879
TLS,Timor-Leste,chickens,meat,3.6135000000000003e-4
TLS,Timor-Leste,chickens,eggs,5.3874e-4
TLS,Timor-Leste,pigs,meat,0.004108439055035598
TLS,Timor-Leste,goats,milk,0.015001500000000001
TLS,Timor-Leste,goats,meat,0.015001500000000001
TLS,Timor-Leste,sheep,milk,0.0119574
TLS,Timor-Leste,sheep,meat,0.0119574
TLS,Timor-Leste,chickens,eggs&meat,4.5004500000000005e-4
TGO,Togo,cows,milk,0.060224999999999994
TGO,Togo,cows,meat,0.03978135
TGO,Togo,chickens,meat,3.6135000000000003e-4
TGO,Togo,chickens,eggs,5.3874e-4
TGO,Togo,pigs,meat,0.01500295386796393
TGO,Togo,goats,milk,0.0150015
TGO,Togo,goats,meat,0.0150015
TGO,Togo,sheep,milk,0.011957399999999998
TGO,Togo,sheep,meat,0.011957399999999998
TGO,Togo,chickens,eggs&meat,4.5004500000000005e-4
TKL,Tokelau,chickens,meat,3.6135e-4
TKL,Tokelau,chickens,eggs,5.3874e-4
TKL,Tokelau,pigs,meat,0.010856925
TKL,Tokelau,chickens,eggs&meat,4.50045e-4
TON,Tonga,cows,milk,0.0803
TON,Tonga,cows,meat,0.060225
TON,Tonga,chickens,meat,3.6135e-4
TON,Tonga,chickens,eggs,5.387399999999999e-4
TON,Tonga,pigs,meat,0.010856925000000002
TON,Tonga,goats,milk,0.015549
TON,Tonga,goats,meat,0.015549
TON,Tonga,chickens,eggs&meat,4.5004499999999994e-4
TTO,Trinidad and Tobago,buffaloes,milk,0.04438400000000001
TTO,Trinidad and Tobago,cows,milk,0.07008
TTO,Trinidad and Tobago,cows,meat,0.040077
TTO,Trinidad and Tobago,chickens,meat,3.6135000000000003e-4
TTO,Trinidad and Tobago,chickens,eggs,5.3874e-4
TTO,Trinidad and Tobago,pigs,meat,0.015002922201675185
TTO,Trinidad and Tobago,goats,milk,0.0150015
TTO,Trinidad and Tobago,goats,meat,0.0150015
TTO,Trinidad and Tobago,sheep,milk,0.0119574
TTO,Trinidad and Tobago,sheep,meat,0.0119574
TTO,Trinidad and Tobago,chickens,eggs&meat,4.5004500000000005e-4
TUN,Tunisia,cows,milk,0.060225
TUN,Tunisia,cows,meat,0.03978135
TUN,Tunisia,chickens,meat,3.6135000000000003e-4
TUN,Tunisia,chickens,eggs,5.3874e-4
TUN,Tunisia,pigs,meat,0.015002960000000001
TUN,Tunisia,goats,milk,0.0150015
TUN,Tunisia,goats,meat,0.0150015
TUN,Tunisia,sheep,milk,0.0119574
TUN,Tunisia,sheep,meat,0.0119574
TUN,Tunisia,chickens,eggs&meat,4.5004500000000005e-4
TUR,Turkey,buffaloes,milk,0.044384
TUR,Turkey,cows,milk,0.0702625
TUR,Turkey,cows,meat,0.04988454999999999
TUR,Turkey,chickens,meat,3.6135000000000003e-4
TUR,Turkey,chickens,eggs,5.3874e-4
TUR,Turkey,pigs,meat,0.015002157505773673
TUR,Turkey,goats,milk,0.015001500000000001
TUR,Turkey,goats,meat,0.015001500000000001
TUR,Turkey,sheep,milk,0.0119574
TUR,Turkey,sheep,meat,0.0119574
TUR,Turkey,chickens,eggs&meat,4.5004500000000005e-4
TKM,Turkmenistan,cows,milk,0.0600425
TKM,Turkmenistan,cows,meat,0.0395879
TKM,Turkmenistan,chickens,meat,3.6135e-4
TKM,Turkmenistan,chickens,eggs,5.3874e-4
TKM,Turkmenistan,pigs,meat,0.004108439999999999
TKM,Turkmenistan,goats,milk,0.015001500000000001
TKM,Turkmenistan,goats,meat,0.015001500000000001
TKM,Turkmenistan,sheep,milk,0.0119574
TKM,Turkmenistan,sheep,meat,0.0119574
TKM,Turkmenistan,chickens,eggs&meat,4.50045e-4
TUV,Tuvalu,chickens,meat,3.6135000000000003e-4
TUV,Tuvalu,chickens,eggs,5.3874e-4
TUV,Tuvalu,pigs,meat,0.010857524102046498
TUV,Tuvalu,chickens,eggs&meat,4.5004500000000005e-4
UGA,Uganda,cows,milk,0.060224999999999994
UGA,Uganda,cows,meat,0.03978135
UGA,Uganda,chickens,meat,3.6135e-4
UGA,Uganda,chickens,eggs,5.3874e-4
UGA,Uganda,pigs,meat,0.015002958441465243
UGA,Uganda,goats,milk,0.0150015
UGA,Uganda,goats,meat,0.0150015
UGA,Uganda,sheep,milk,0.0119574
UGA,Uganda,sheep,meat,0.0119574
UGA,Uganda,chickens,eggs&meat,4.50045e-4
UKR,Ukraine,cows,milk,0.07026249999999999
UKR,Ukraine,cows,meat,0.04995024999999999
UKR,Ukraine,chickens,meat,3.6135e-4
UKR,Ukraine,chickens,eggs,5.3874e-4
UKR,Ukraine,pigs,meat,0.012055950000000003
UKR,Ukraine,goats,milk,0.0179872
UKR,Ukraine,goats,meat,0.0179872
UKR,Ukraine,sheep,milk,0.015932250000000002
UKR,Ukraine,sheep,meat,0.015932250000000002
UKR,Ukraine,chickens,eggs&meat,4.50045e-4
ARE,United Arab Emirates,cows,milk,0.0702625
ARE,United Arab Emirates,cows,meat,0.04988455000000001
ARE,United Arab Emirates,chickens,meat,3.6135e-4
ARE,United Arab Emirates,chickens,eggs,5.3874e-4
ARE,United Arab Emirates,goats,milk,0.015001500000000001
ARE,United Arab Emirates,goats,meat,0.015001500000000001
ARE,United Arab Emirates,sheep,milk,0.0119574
ARE,United Arab Emirates,sheep,meat,0.0119574
ARE,United Arab Emirates,chickens,eggs&meat,4.50045e-4
GBR,United Kingdom,cows,milk,0.10511999999999998
GBR,United Kingdom,cows,meat,0.050588999999999995
GBR,United Kingdom,chickens,meat,3.6135e-4
GBR,United Kingdom,chickens,eggs,6.3072e-4
GBR,United Kingdom,pigs,meat,0.011412090000000003
GBR,United Kingdom,goats,milk,0.0179872
GBR,United Kingdom,goats,meat,0.0179872
GBR,United Kingdom,sheep,milk,0.015047125
GBR,United Kingdom,sheep,meat,0.015047125
GBR,United Kingdom,chickens,eggs&meat,4.960349999999999e-4
USA,United States,cows,milk,0.09700239999999999
USA,United States,cows,meat,0.04401535
USA,United States,chickens,meat,3.6135e-4
USA,United States,chickens,eggs,5.4531e-4
USA,United States,pigs,meat,0.0080811
USA,United States,goats,milk,0.006323625000000001
USA,United States,goats,meat,0.006323625000000001
USA,United States,sheep,milk,0.0074350499999999995
USA,United States,sheep,meat,0.0074350499999999995
USA,United States,chickens,eggs&meat,4.5333e-4
URY,Uruguay,cows,milk,0.07008
URY,Uruguay,cows,meat,0.040077
URY,Uruguay,chickens,meat,3.6135e-4
URY,Uruguay,chickens,eggs,5.3874e-4
URY,Uruguay,pigs,meat,0.015002960000000001
URY,Uruguay,goats,milk,0.015001500000000003
URY,Uruguay,goats,meat,0.015001500000000003
URY,Uruguay,sheep,milk,0.011957400000000002
URY,Uruguay,sheep,meat,0.011957400000000002
URY,Uruguay,chickens,eggs&meat,4.50045e-4
UZB,Uzbekistan,cows,milk,0.060042500000000006
UZB,Uzbekistan,cows,meat,0.039587899999999995
UZB,Uzbekistan,chickens,meat,3.6135000000000003e-4
UZB,Uzbekistan,chickens,eggs,5.3874e-4
UZB,Uzbekistan,pigs,meat,0.004108430222174976
UZB,Uzbekistan,goats,milk,0.015001500000000001
UZB,Uzbekistan,goats,meat,0.015001500000000001
UZB,Uzbekistan,sheep,milk,0.0119574
UZB,Uzbekistan,sheep,meat,0.0119574
UZB,Uzbekistan,chickens,eggs&meat,4.5004500000000005e-4
VUT,Vanuatu,cows,milk,0.0803
VUT,Vanuatu,cows,meat,0.060225
VUT,Vanuatu,chickens,meat,3.6135e-4
VUT,Vanuatu,chickens,eggs,5.387399999999999e-4
VUT,Vanuatu,pigs,meat,0.010856990033448522
VUT,Vanuatu,goats,milk,0.015549
VUT,Vanuatu,goats,meat,0.015549
VUT,Vanuatu,chickens,eggs&meat,4.5004499999999994e-4
VEN,Venezuela,cows,milk,0.07008
VEN,Venezuela,cows,meat,0.040077
VEN,Venezuela,chickens,meat,3.6135e-4
VEN,Venezuela,chickens,eggs,5.3874e-4
VEN,Venezuela,pigs,meat,0.015002958788873021
VEN,Venezuela,goats,milk,0.015001500000000003
VEN,Venezuela,goats,meat,0.015001500000000003
VEN,Venezuela,sheep,milk,0.0119574
VEN,Venezuela,sheep,meat,0.0119574
VEN,Venezuela,chickens,eggs&meat,4.50045e-4
VNM,Vietnam,buffaloes,milk,0.044384
VNM,Vietnam,cows,milk,0.06004249999999999
VNM,Vietnam,cows,meat,0.03958790000000001
VNM,Vietnam,chickens,meat,3.6135000000000003e-4
VNM,Vietnam,chickens,eggs,5.387400000000001e-4
VNM,Vietnam,pigs,meat,0.004108439993287783
VNM,Vietnam,goats,milk,0.015001500000000001
VNM,Vietnam,goats,meat,0.015001500000000001
VNM,Vietnam,chickens,eggs&meat,4.5004500000000005e-4
VIR,"Virgin Islands, U.S.",cows,milk,0.07008
VIR,"Virgin Islands, U.S.",cows,meat,0.040077
VIR,"Virgin Islands, U.S.",chickens,meat,3.6135000000000003e-4
VIR,"Virgin Islands, U.S.",chickens,eggs,5.3874e-4
VIR,"Virgin Islands, U.S.",pigs,meat,0.015004525225225225
VIR,"Virgin Islands, U.S.",goats,milk,0.015001500000000001
VIR,"Virgin Islands, U.S.",goats,meat,0.015001500000000001
VIR,"Virgin Islands, U.S.",sheep,milk,0.0119574
VIR,"Virgin Islands, U.S.",sheep,meat,0.0119574
VIR,"Virgin Islands, U.S.",chickens,eggs&meat,5.3874e-4
WLF,Wallis and Futuna,cows,milk,0.0803
WLF,Wallis and Futuna,cows,meat,0.06022500000000001
WLF,Wallis and Futuna,chickens,meat,3.6135e-4
WLF,Wallis and Futuna,chickens,eggs,5.387399999999999e-4
WLF,Wallis and Futuna,pigs,meat,0.010856925
WLF,Wallis and Futuna,goats,milk,0.015549
WLF,Wallis and Futuna,goats,meat,0.015549
WLF,Wallis and Futuna,chickens,eggs&meat,4.5004499999999994e-4
ESH,Western Sahara,goats,milk,0.0150015
ESH,Western Sahara,goats,meat,0.0150015
ESH,Western Sahara,sheep,milk,0.0119574
ESH,Western Sahara,sheep,meat,0.0119574
YEM,Yemen,cows,milk,0.0702625
YEM,Yemen,cows,meat,0.04988455
YEM,Yemen,chickens,meat,3.6135000000000003e-4
YEM,Yemen,chickens,eggs,5.3874e-4
YEM,Yemen,goats,milk,0.0150015
YEM,Yemen,goats,meat,0.0150015
YEM,Yemen,sheep,milk,0.0119574
YEM,Yemen,sheep,meat,0.0119574
YEM,Yemen,chickens,eggs&meat,4.5004500000000005e-4
ZMB,Zambia,cows,milk,0.060225
ZMB,Zambia,cows,meat,0.03978135
ZMB,Zambia,chickens,meat,3.6135e-4
ZMB,Zambia,chickens,eggs,5.3874e-4
ZMB,Zambia,pigs,meat,0.015002957275609225
ZMB,Zambia,goats,milk,0.015001500000000001
ZMB,Zambia,goats,meat,0.015001500000000001
ZMB,Zambia,sheep,milk,0.0119574
ZMB,Zambia,sheep,meat,0.0119574
ZMB,Zambia,chickens,eggs&meat,4.50045e-4
ZWE,Zimbabwe,cows,milk,0.060225
ZWE,Zimbabwe,cows,meat,0.03978135
ZWE,Zimbabwe,chickens,meat,3.6135000000000003e-4
ZWE,Zimbabwe,chickens,eggs,5.3874e-4
ZWE,Zimbabwe,pigs,meat,0.015002960000000001
ZWE,Zimbabwe,goats,milk,0.015001500000000001
ZWE,Zimbabwe,goats,meat,0.015001500000000001
ZWE,Zimbabwe,sheep,milk,0.0119574
ZWE,Zimbabwe,sheep,meat,0.0119574
ZWE,Zimbabwe,chickens,eggs&meat,4.5004500000000005e-4
ALA,Åland,goats,milk,0.0179872
ALA,Åland,goats,meat,0.0179872
ALA,Åland,cows,milk,0.10511999999999999
ALA,Åland,cows,meat,0.050588999999999995
ALA,Åland,sheep,milk,0.015047125
ALA,Åland,sheep,meat,0.015047125
AND,Andorra,goats,milk,0.0179872
AND,Andorra,goats,meat,0.0179872
AND,Andorra,cows,milk,0.10511999999999999
AND,Andorra,cows,meat,0.050589
AND,Andorra,sheep,milk,0.015047125
AND,Andorra,sheep,meat,0.015047125
AIA,Anguilla,goats,milk,0.015001500000000001
AIA,Anguilla,goats,meat,0.015001500000000001
AIA,Anguilla,cows,milk,0.07008
AIA,Anguilla,cows,meat,0.040077
AIA,Anguilla,sheep,milk,0.0119574
AIA,Anguilla,sheep,meat,0.0119574
ABW,Aruba,goats,milk,0.015001500000000001
ABW,Aruba,goats,meat,0.015001500000000001
ABW,Aruba,cows,milk,0.07008
ABW,Aruba,cows,meat,0.040077
ABW,Aruba,sheep,milk,0.0119574
ABW,Aruba,sheep,meat,0.0119574
IOT,British Indian Ocean Territory,goats,milk,0.015001500000000001
IOT,British Indian Ocean Territory,goats,meat,0.015001500000000001
IOT,British Indian Ocean Territory,cows,milk,0.060225
IOT,British Indian Ocean Territory,cows,meat,0.03978135
IOT,British Indian Ocean Territory,sheep,milk,0.0119574
IOT,British Indian Ocean Territory,sheep,meat,0.0119574
CXR,Christmas Island,goats,milk,0.019954549999999998
CXR,Christmas Island,goats,meat,0.019954549999999998
CXR,Christmas Island,cows,milk,0.0803
CXR,Christmas Island,cows,meat,0.060225
CXR,Christmas Island,sheep,milk,0.020003825000000003
CXR,Christmas Island,sheep,meat,0.020003825000000003
CCK,Cocos Islands,goats,milk,0.019954549999999998
CCK,Cocos Islands,goats,meat,0.019954549999999998
CCK,Cocos Islands,cows,milk,0.0803
CCK,Cocos Islands,cows,meat,0.060225
CCK,Cocos Islands,sheep,milk,0.020003825000000003
CCK,Cocos Islands,sheep,meat,0.020003825000000003
CUW,Curaçao,goats,milk,0.015001500000000001
CUW,Curaçao,goats,meat,0.015001500000000001
CUW,Curaçao,cows,milk,0.07008
CUW,Curaçao,cows,meat,0.040077
CUW,Curaçao,sheep,milk,0.0119574
CUW,Curaçao,sheep,meat,0.0119574
GIB,Gibraltar,goats,milk,0.0179872
GIB,Gibraltar,goats,meat,0.0179872
GIB,Gibraltar,cows,milk,0.10511999999999999
GIB,Gibraltar,cows,meat,0.050589
GIB,Gibraltar,sheep,milk,0.015047125
GIB,Gibraltar,sheep,meat,0.015047125
GGY,Guernsey,goats,milk,0.0179872
GGY,Guernsey,goats,meat,0.0179872
GGY,Guernsey,cows,milk,0.10511999999999999
GGY,Guernsey,cows,meat,0.050588999999999995
GGY,Guernsey,sheep,milk,0.015047125
GGY,Guernsey,sheep,meat,0.015047125
IMN,Isle of Man,goats,milk,0.0179872
IMN,Isle of Man,goats,meat,0.0179872
IMN,Isle of Man,cows,milk,0.10511999999999999
IMN,Isle of Man,cows,meat,0.050588999999999995
IMN,Isle of Man,sheep,milk,0.015047125
IMN,Isle of Man,sheep,meat,0.015047125
JEY,Jersey,goats,milk,0.0179872
JEY,Jersey,goats,meat,0.0179872
JEY,Jersey,cows,milk,0.10511999999999999
JEY,Jersey,cows,meat,0.050588999999999995
JEY,Jersey,sheep,milk,0.015047125
JEY,Jersey,sheep,meat,0.015047125
XKO,Kosovo,goats,milk,0.0179872
XKO,Kosovo,goats,meat,0.0179872
XKO,Kosovo,cows,milk,0.10511999999999999
XKO,Kosovo,cows,meat,0.050589
XKO,Kosovo,sheep,milk,0.015047125
XKO,Kosovo,sheep,meat,0.015047125
MDV,Maldives,goats,milk,0.015001500000000001
MDV,Maldives,goats,meat,0.015001500000000001
MDV,Maldives,cows,milk,0.04717625
MDV,Maldives,cows,meat,0.013651
MDV,Maldives,sheep,milk,0.0119574
MDV,Maldives,sheep,meat,0.0119574
MHL,Marshall Islands,goats,milk,0.015549
MHL,Marshall Islands,goats,meat,0.015549
MHL,Marshall Islands,cows,milk,0.08030000000000001
MHL,Marshall Islands,cows,meat,0.060225
MHL,Marshall Islands,sheep,milk,0.0157762125
MHL,Marshall Islands,sheep,meat,0.0157762125
MYT,Mayotte,goats,milk,0.015001500000000001
MYT,Mayotte,goats,meat,0.015001500000000001
MYT,Mayotte,cows,milk,0.060225
MYT,Mayotte,cows,meat,0.03978135
MYT,Mayotte,sheep,milk,0.0119574
MYT,Mayotte,sheep,meat,0.0119574
MCO,Monaco,goats,milk,0.0179872
MCO,Monaco,goats,meat,0.0179872
MCO,Monaco,cows,milk,0.10511999999999999
MCO,Monaco,cows,meat,0.050588999999999995
MCO,Monaco,sheep,milk,0.015047125
MCO,Monaco,sheep,meat,0.015047125
NFK,Norfolk Island,goats,milk,0.019954549999999998
NFK,Norfolk Island,goats,meat,0.019954549999999998
NFK,Norfolk Island,cows,milk,0.0803
NFK,Norfolk Island,cows,meat,0.060225
NFK,Norfolk Island,sheep,milk,0.020003825000000003
NFK,Norfolk Island,sheep,meat,0.020003825000000003
MNP,Northern Mariana Islands,goats,milk,0.015549
MNP,Northern Mariana Islands,goats,meat,0.015549
MNP,Northern Mariana Islands,cows,milk,0.08030000000000001
MNP,Northern Mariana Islands,cows,meat,0.060225
MNP,Northern Mariana Islands,sheep,milk,0.0157762125
MNP,Northern Mariana Islands,sheep,meat,0.0157762125
PLW,Palau,goats,milk,0.015549
PLW,Palau,goats,meat,0.015549
PLW,Palau,cows,milk,0.08030000000000001
PLW,Palau,cows,meat,0.060225
PLW,Palau,sheep,milk,0.0157762125
PLW,Palau,sheep,meat,0.0157762125
PCN,Pitcairn Islands,goats,milk,0.015549
PCN,Pitcairn Islands,goats,meat,0.015549
PCN,Pitcairn Islands,cows,milk,0.0803
PCN,Pitcairn Islands,cows,meat,0.060225
PCN,Pitcairn Islands,sheep,milk,0.011548600000000001
PCN,Pitcairn Islands,sheep,meat,0.011548600000000001
XMI,Madeira Island,goats,milk,0.015001500000000001
XMI,Madeira Island,goats,meat,0.015001500000000001
XMI,Madeira Island,cows,milk,0.060225
XMI,Madeira Island,cows,meat,0.03978135
XMI,Madeira Island,sheep,milk,0.0119574
XMI,Madeira Island,sheep,meat,0.0119574
BLM,Saint-Barthélemy,goats,milk,0.015001500000000001
BLM,Saint-Barthélemy,goats,meat,0.015001500000000001
BLM,Saint-Barthélemy,cows,milk,0.07008
BLM,Saint-Barthélemy,cows,meat,0.040077
BLM,Saint-Barthélemy,sheep,milk,0.0119574
BLM,Saint-Barthélemy,sheep,meat,0.0119574
MAF,Saint-Martin,goats,milk,0.015001500000000001
MAF,Saint-Martin,goats,meat,0.015001500000000001
MAF,Saint-Martin,cows,milk,0.07008
MAF,Saint-Martin,cows,meat,0.040077
MAF,Saint-Martin,sheep,milk,0.0119574
MAF,Saint-Martin,sheep,meat,0.0119574
SMR,San Marino,goats,milk,0.0179872
SMR,San Marino,goats,meat,0.0179872
SMR,San Marino,cows,milk,0.10511999999999999
SMR,San Marino,cows,meat,0.050589
SMR,San Marino,sheep,milk,0.015047125
SMR,San Marino,sheep,meat,0.015047125
SXM,Sint Maarten,goats,milk,0.015001500000000001
SXM,Sint Maarten,goats,meat,0.015001500000000001
SXM,Sint Maarten,cows,milk,0.07008
SXM,Sint Maarten,cows,meat,0.040077
SXM,Sint Maarten,sheep,milk,0.0119574
