"iso3c","category1_production","category2_production","tonnes"
"GRC","demersal_meat","marine_fisheries",728.14229455795
"GRL","demersal_meat","marine_fisheries",50.3977837254244
"GIN","demersal_meat","marine_fisheries",15.5942305585983
"GNB","demersal_meat","marine_fisheries",548.548542573926
"HTI","demersal_meat","marine_fisheries",79.5723161254176
"HKG","demersal_meat","marine_fisheries",837.858379399292
"IND","demersal_meat","marine_fisheries",173875.824449067
"IDN","demersal_meat","marine_fisheries",430815.488887064
"IRN","demersal_meat","marine_fisheries",8612.50937170509
"IRQ","demersal_meat","marine_fisheries",148.157092964887
"ISR","demersal_meat","marine_fisheries",374.774118172778
"ITA","demersal_meat","marine_fisheries",757.067794396449
"JAM","demersal_meat","marine_fisheries",1.45809442365089
"JPN","demersal_meat","marine_fisheries",8779.59598252941
"JOR","demersal_meat","marine_fisheries",7.90952371790225
"KEN","demersal_meat","marine_fisheries",197.354504400795
"KWT","demersal_meat","marine_fisheries",3157.30389016324
"LBN","demersal_meat","marine_fisheries",99.2403624638567
"LBR","demersal_meat","marine_fisheries",6.83264128353377
"LBY","demersal_meat","marine_fisheries",35.9652955494322
"MAC","demersal_meat","marine_fisheries",18.2298877124525
"MDG","demersal_meat","marine_fisheries",28032.6266407967
"MYS","demersal_meat","marine_fisheries",100310.861274771
"MLT","demersal_meat","marine_fisheries",51.4236982357926
"MRT","demersal_meat","marine_fisheries",220.810117111429
"MUS","demersal_meat","marine_fisheries",196.715397394672
"MEX","demersal_meat","marine_fisheries",1.0456005026551
"MCO","demersal_meat","marine_fisheries",0.240490560262534
"MNE","demersal_meat","marine_fisheries",27.5408325636641
"MAR","demersal_meat","marine_fisheries",8051.18956224986
"MMR","demersal_meat","marine_fisheries",46288.9547914912
"NZL","demersal_meat","marine_fisheries",0.0240299536539905
"NIC","demersal_meat","marine_fisheries",47.6044174339876
"NGA","demersal_meat","marine_fisheries",46976.7292989001
"PRK","demersal_meat","marine_fisheries",411.804348013171
"MNP","demersal_meat","marine_fisheries",0.0018074237017346
"OMN","demersal_meat","marine_fisheries",850.812984550968
"PAK","demersal_meat","marine_fisheries",4140.93046798357
"PSE","demersal_meat","marine_fisheries",5.67881527383527
"PAN","demersal_meat","marine_fisheries",13.6239639636872
"PNG","demersal_meat","marine_fisheries",1179.21049213541
"PHL","demersal_meat","marine_fisheries",8478.48210815567
"PRI","demersal_meat","marine_fisheries",0.607377597852308
"QAT","demersal_meat","marine_fisheries",2210.23653406056
"RUS","demersal_meat","marine_fisheries",184077.390417317
"MAF","demersal_meat","marine_fisheries",0.0130018005927688
"WSM","demersal_meat","marine_fisheries",0.466782310756155
"SAU","demersal_meat","marine_fisheries",67191.7908097327
"SEN","demersal_meat","marine_fisheries",2014.85412031864
"SLE","demersal_meat","marine_fisheries",0.121795892772207
"SGP","demersal_meat","marine_fisheries",286.22156029099
"SVN","demersal_meat","marine_fisheries",19.790499999399
"SLB","demersal_meat","marine_fisheries",1.34908983057044
"SOM","demersal_meat","marine_fisheries",0.494394090668691
"KOR","demersal_meat","marine_fisheries",2931.05868125091
"ESP","demersal_meat","marine_fisheries",1676.39705076902
"LKA","demersal_meat","marine_fisheries",1312.18297813064
"SDN","demersal_meat","marine_fisheries",16860.8923864606
"SYR","demersal_meat","marine_fisheries",103.665006657351
"TWN","demersal_meat","marine_fisheries",9295.05154871454
"TZA","demersal_meat","marine_fisheries",2.53953079225275
"THA","demersal_meat","marine_fisheries",17705.2288933602
"TLS","demersal_meat","marine_fisheries",960.152109991338
"TGO","demersal_meat","marine_fisheries",33.1099760018015
"TON","demersal_meat","marine_fisheries",1.08509879278507
"TUN","demersal_meat","marine_fisheries",694.125933775589
"TUR","demersal_meat","marine_fisheries",3860.91234767764
"UKR","demersal_meat","marine_fisheries",8.64181435796186
"ARE","demersal_meat","marine_fisheries",1243.3945478866
"USA","demersal_meat","marine_fisheries",2431.23478670859
"VNM","demersal_meat","marine_fisheries",229444.000265553
"VIR","demersal_meat","marine_fisheries",0.062918706735374
"ESH","demersal_meat","marine_fisheries",1069.03325700454
"YEM","demersal_meat","marine_fisheries",3126.82744268107
"XMI","demersal_meat","marine_fisheries",31.2614327840953
"COD","demersal_meat","marine_fisheries",14.0739875672018
"HSX","demersal_meat","marine_fisheries",126558.553742645
"BRA","demersal_meat","marine_fisheries",0.957606829648799
"MEX","demersal_meat","marine_fisheries",3.15939451224953
"USA","demersal_meat","marine_fisheries",321.144982237695
"CHL","demersal_meat","marine_fisheries",212.378388986949
"JPN","demersal_meat","marine_fisheries",10.8761043209542
"MOZ","demersal_meat","marine_fisheries",55.9465064053589
"BIH","demersal_meat","marine_fisheries",2.72944985799826
"HRV","demersal_meat","marine_fisheries",3615.80959802809
"FRA","demersal_meat","marine_fisheries",691.199202390933
"GRC","demersal_meat","marine_fisheries",419.746992792957
"ITA","demersal_meat","marine_fisheries",7842.8061298079
"MNE","demersal_meat","marine_fisheries",219.550189710007
"MAR","demersal_meat","marine_fisheries",57.9403480645523
"PRT","demersal_meat","marine_fisheries",497.431132046344
"SAU","demersal_meat","marine_fisheries",384.686021813314
"SVN","demersal_meat","marine_fisheries",36.773749718858
"ZAF","demersal_meat","marine_fisheries",1.07775737738942
"ESP","demersal_meat","marine_fisheries",1741.30226926264
"TUN","demersal_meat","marine_fisheries",608.778674139639
"CHN","demersal_meat","marine_fisheries",207159.242559389
"CYP","demersal_meat","marine_fisheries",10.3823081056658
"EGY","demersal_meat","marine_fisheries",287.436549484504
"FJI","demersal_meat","marine_fisheries",9.1853440243177
"GRC","demersal_meat","marine_fisheries",1.75791803326632
"HKG","demersal_meat","marine_fisheries",282.586373825099
"IDN","demersal_meat","marine_fisheries",11.6443573222833
"ISR","demersal_meat","marine_fisheries",51.608756354928
"JPN","demersal_meat","marine_fisheries",6421.25574034944
"LBN","demersal_meat","marine_fisheries",29.1481787417306
"LBY","demersal_meat","marine_fisheries",2.53260868880431
"MAC","demersal_meat","marine_fisheries",39.8873037718925
"MYS","demersal_meat","marine_fisheries",149.87530666907
"PRK","demersal_meat","marine_fisheries",1449.98987619507
"NOR","demersal_meat","marine_fisheries",76.5352625276801
"PSE","demersal_meat","marine_fisheries",0.763711403642343
"PHL","demersal_meat","marine_fisheries",7044.03258895358
"RUS","demersal_meat","marine_fisheries",288296.096552817
"KOR","demersal_meat","marine_fisheries",3284.77829603722
"SYR","demersal_meat","marine_fisheries",4.44770198284513
"TWN","demersal_meat","marine_fisheries",6054.97817723205
"TUR","demersal_meat","marine_fisheries",184.30091281293
"USA","demersal_meat","marine_fisheries",812.510225162465
"VNM","demersal_meat","marine_fisheries",3565.7185182315
"HSX","demersal_meat","marine_fisheries",28787.374229502
"BGD","demersal_meat","marine_fisheries",59.7659303080583
"BRN","demersal_meat","marine_fisheries",22.8239536864827
"KHM","demersal_meat","marine_fisheries",54.2693245146052
"FJI","demersal_meat","marine_fisheries",0.879955644848724
"IND","demersal_meat","marine_fisheries",890.19394015085
"IDN","demersal_meat","marine_fisheries",316.082567536443
"MYS","demersal_meat","marine_fisheries",1886.91999821833
"MMR","demersal_meat","marine_fisheries",1394.22126823791
"PHL","demersal_meat","marine_fisheries",74.7603461584329
"RUS","demersal_meat","marine_fisheries",2.06514655729602
"SGP","demersal_meat","marine_fisheries",6.05509319218294
"LKA","demersal_meat","marine_fisheries",26.8718252085723
"THA","demersal_meat","marine_fisheries",1685.76772182885
"VNM","demersal_meat","marine_fisheries",23.1279597006731
"HSX","demersal_meat","marine_fisheries",331.877141820482
"ARG","demersal_meat","marine_fisheries",166.961414558862
"BRA","demersal_meat","marine_fisheries",691.443360090722
"CHN","demersal_meat","marine_fisheries",330998.940940885
"JPN","demersal_meat","marine_fisheries",4365.6935743782
"PRK","demersal_meat","marine_fisheries",2283.7224678266
"KOR","demersal_meat","marine_fisheries",8311.15130624263
"TWN","demersal_meat","marine_fisheries",9938.91423492473
"VNM","demersal_meat","marine_fisheries",4695.83111026625
"HSX","demersal_meat","marine_fisheries",8535.96701192605
"ARG","demersal_meat","marine_fisheries",96.9794707282334
"ABW","demersal_meat","marine_fisheries",0.585046613204153
"BLZ","demersal_meat","marine_fisheries",18.7525923788993
"BRA","demersal_meat","marine_fisheries",18165.9711495588
"COL","demersal_meat","marine_fisheries",1.03834699510045
"ECU","demersal_meat","marine_fisheries",479.28381279569
"FLK","demersal_meat","marine_fisheries",0.00615999037079441
"GUF","demersal_meat","marine_fisheries",860.808143292513
"GUY","demersal_meat","marine_fisheries",25395.2656127389
"MEX","demersal_meat","marine_fisheries",941.167208859534
"NOR","demersal_meat","marine_fisheries",989.582719178135
"SUR","demersal_meat","marine_fisheries",8205.45366634063
"TTO","demersal_meat","marine_fisheries",2.34967331142166
"GBR","demersal_meat","marine_fisheries",124.23713038335
"USA","demersal_meat","marine_fisheries",303.664498057008
"URY","demersal_meat","marine_fisheries",2.59551946549221
"VEN","demersal_meat","marine_fisheries",2487.49690105326
"CHL","fofm_meat","marine_fisheries",0.00024999935680781
"IDN","fofm_meat","marine_fisheries",12.9751170610442
"JPN","fofm_meat","marine_fisheries",2956.30155519036
"RUS","fofm_meat","marine_fisheries",10879.8912490183
"KOR","fofm_meat","marine_fisheries",264.435811770223
"USA","fofm_meat","marine_fisheries",12.0132236794063
"HSX","fofm_meat","marine_fisheries",1423.65920808611
"FRA","fofm_meat","marine_fisheries",319.350277971917
"IRL","fofm_meat","marine_fisheries",844.439490942661
"PHL","fofm_meat","marine_fisheries",0.0109399640951572
"GBR","fofm_meat","marine_fisheries",1630.29659621755
"USA","fofm_meat","marine_fisheries",0.0014499962694853
"AUS","fofm_meat","marine_fisheries",2.92276644523231e-05
"NZL","fofm_meat","marine_fisheries",42.111554258748
"HSX","fofm_meat","marine_fisheries",0.020572806540446
"ALB","fofm_meat","marine_fisheries",5.57687130757374
"BIH","fofm_meat","marine_fisheries",0.0129524079457181
"HRV","fofm_meat","marine_fisheries",0.1644194018991
"CYP","fofm_meat","marine_fisheries",24.232429575105
"EGY","fofm_meat","marine_fisheries",0.00038524809083804
"FRA","fofm_meat","marine_fisheries",0.096914570192569
"GRC","fofm_meat","marine_fisheries",66.914135150422
"ISR","fofm_meat","marine_fisheries",0.934589543180959
"ITA","fofm_meat","marine_fisheries",72.5254887304126
"JPN","fofm_meat","marine_fisheries",0.00063999852034085
"LBN","fofm_meat","marine_fisheries",10.1312421841099
"LBY","fofm_meat","marine_fisheries",0.0512020497466551
"MLT","fofm_meat","marine_fisheries",0.527418498190815
"MNE","fofm_meat","marine_fisheries",0.641968717468388
"PSE","fofm_meat","marine_fisheries",5.15036487283135e-05
"PRT","fofm_meat","marine_fisheries",41.6978598163321
"SVN","fofm_meat","marine_fisheries",0.000180171283329
"ESP","fofm_meat","marine_fisheries",36.0334974468199
"SYR","fofm_meat","marine_fisheries",1.72254229139794
"TUN","fofm_meat","marine_fisheries",2.46925768264954
"TUR","fofm_meat","marine_fisheries",43.1087123135959
"ERI","fofm_meat","marine_fisheries",2367.94718076317
"MUS","fofm_meat","marine_fisheries",162.726460536873
"SAU","fofm_meat","marine_fisheries",11646.4159344264
"YEM","fofm_meat","marine_fisheries",1728.65818711887
"HSX","fofm_meat","marine_fisheries",2429.75844624556
"HSX","fofm_meat","marine_fisheries",0.0658299218013704
"AUS","fofm_meat","marine_fisheries",3.04271362731702
"CXR","fofm_meat","marine_fisheries",0.0330898939247077
"CCK","fofm_meat","marine_fisheries",0.0140999554727371
"GRL","fofm_meat","marine_fisheries",0.949083951953592
"ISL","fofm_meat","marine_fisheries",0.0464592359554166
"IND","fofm_meat","marine_fisheries",0.00279999178143134
"IDN","fofm_meat","marine_fisheries",0.00057118685974809
"NZL","fofm_meat","marine_fisheries",4.98398711009728
"PNG","fofm_meat","marine_fisheries",0.00012498824294443
"RUS","fofm_meat","marine_fisheries",0.0008999989303419
"TLS","fofm_meat","marine_fisheries",0.00548382279910424
"HSX","fofm_meat","marine_fisheries",0.249246937717161
"AUS","fofm_meat","marine_fisheries",0.00055064268679908
"FRA","fofm_meat","marine_fisheries",36.9321991217016
"IRL","fofm_meat","marine_fisheries",19.6652636079023
"NZL","fofm_meat","marine_fisheries",93.5291816521671
"PHL","fofm_meat","marine_fisheries",1.62347502774586
"ESP","fofm_meat","marine_fisheries",20.0527576474242
"TON","fofm_meat","marine_fisheries",8.90433815758328e-06
"GBR","fofm_meat","marine_fisheries",1.0244873011616
"HSX","fofm_meat","marine_fisheries",0.597590523018467
"ARG","fofm_meat","marine_fisheries",0.860278385789019
"BHR","fofm_meat","marine_fisheries",157.913268547867
"CHN","fofm_meat","marine_fisheries",20.2791253384421
"DOM","fofm_meat","marine_fisheries",4.58811172588156
"HKG","fofm_meat","marine_fisheries",7.72583396577488
"IRN","fofm_meat","marine_fisheries",54.0762000736627
"KEN","fofm_meat","marine_fisheries",12.828367941784
"MUS","fofm_meat","marine_fisheries",0.053891559734873
"PER","fofm_meat","marine_fisheries",0.292909107192559
"QAT","fofm_meat","marine_fisheries",82.9643841437469
"SAU","fofm_meat","marine_fisheries",201.694167801978
"SOM","fofm_meat","marine_fisheries",0.164738766011362
"TZA","fofm_meat","marine_fisheries",2.65557707713623
"HSX","fofm_meat","marine_fisheries",13.8990641104819
"ALB","fofm_meat","marine_fisheries",6.6241625883905
"BIH","fofm_meat","marine_fisheries",0.174785730721609
"BGR","fofm_meat","marine_fisheries",3.64802984175521
"HRV","fofm_meat","marine_fisheries",14.3066461040379
"CYP","fofm_meat","marine_fisheries",9.30323424102453
"EGY","fofm_meat","marine_fisheries",342.47754599123
"FRA","fofm_meat","marine_fisheries",32.9000055195585
"GIB","fofm_meat","marine_fisheries",0.398758538896997
"GRC","fofm_meat","marine_fisheries",272.510854388388
"ISR","fofm_meat","marine_fisheries",108.299054317757
"ITA","fofm_meat","marine_fisheries",181.212485630952
"LBN","fofm_meat","marine_fisheries",73.8547359220242
"LBY","fofm_meat","marine_fisheries",0.202102723245936
"MLT","fofm_meat","marine_fisheries",4.66725124460328
"MCO","fofm_meat","marine_fisheries",0.0193473198469574
"MNE","fofm_meat","marine_fisheries",0.106162988276034
"MAR","fofm_meat","marine_fisheries",1.36828190643014
"PSE","fofm_meat","marine_fisheries",3.27624820489559
"PRT","fofm_meat","marine_fisheries",31.2083994990122
"SVN","fofm_meat","marine_fisheries",0.601125232117883
"ESP","fofm_meat","marine_fisheries",71.1580889551648
"SYR","fofm_meat","marine_fisheries",56.971384617617
"TUN","fofm_meat","marine_fisheries",3.35085087673103
"TUR","fofm_meat","marine_fisheries",174.175538074292
"GMB","fofm_meat","marine_fisheries",1339.74025082958
"GNB","fofm_meat","marine_fisheries",216.72430079497
"SEN","fofm_meat","marine_fisheries",1306.49198979802
"FRO","fofm_meat","marine_fisheries",6.20833492768529
"FRA","fofm_meat","marine_fisheries",10.5453633058626
"ISL","fofm_meat","marine_fisheries",1.87908877201388e-05
"IRL","fofm_meat","marine_fisheries",15.9165213831236
"ESP","fofm_meat","marine_fisheries",0.00196661343864562
"GBR","fofm_meat","marine_fisheries",18.7348634194057
"HSX","fofm_meat","marine_fisheries",0.00475069804448349
"ALB","fofm_meat","marine_fisheries",18.3673111681383
"DZA","fofm_meat","marine_fisheries",33.9083143782761
"BIH","fofm_meat","marine_fisheries",1.56443082339646
"BGR","fofm_meat","marine_fisheries",2.32891791275567
"HRV","fofm_meat","marine_fisheries",48.7682822811376
