iso3c,nutrient,prod_system,split_rest_names,allocated_pesticide
TUN,N,H,orts,0
TUN,N,I,orts,0
TKM,N,H,orts,0
TKM,N,I,orts,0
TCA,N,H,orts,0
TCA,N,I,orts,0
TUV,N,H,orts,0
TUV,N,I,orts,0
UGA,N,H,orts,0
UGA,N,I,orts,0
ARE,N,H,orts,0
ARE,N,I,orts,0
URY,N,H,orts,0
URY,N,I,orts,0
VUT,N,H,orts,0
VUT,N,I,orts,0
VEN,N,H,orts,0.1671025991782488
VEN,N,I,orts,127.01288260637081
VIR,N,H,orts,0
VIR,N,I,orts,0
WLF,N,H,orts,0
WLF,N,I,orts,0
ESH,N,H,orts,0
ESH,N,I,orts,0
YEM,N,H,orts,0
YEM,N,I,orts,0
ZMB,N,H,orts,0
ZMB,N,I,orts,0
ZWE,N,H,orts,0
ZWE,N,I,orts,0
CHN,N,H,soyb,430534.4580369457
CHN,N,I,soyb,163032.00352702412
MAC,N,H,soyb,0
MAC,N,I,soyb,0
HKG,N,H,soyb,0
HKG,N,I,soyb,0
IND,N,H,soyb,12999.624859693458
IND,N,I,soyb,303.8722283620608
USA,N,H,soyb,125437.61802129871
USA,N,I,soyb,24186.79321228841
AUT,N,H,soyb,60.26114852981287
AUT,N,I,soyb,1.4407914231798262
BEL,N,H,soyb,7.405404255189459e-4
BEL,N,I,soyb,0
BGR,N,H,soyb,0.004963913813057168
BGR,N,I,soyb,0.12725669763326053
HRV,N,H,soyb,52.27534998391968
HRV,N,I,soyb,0
CYP,N,H,soyb,0
CYP,N,I,soyb,0
CZE,N,H,soyb,7.882648571110829
CZE,N,I,soyb,0.004302364168445005
DNK,N,H,soyb,9.317039856468647e-5
DNK,N,I,soyb,0
EST,N,H,soyb,0
EST,N,I,soyb,0
FIN,N,H,soyb,0
FIN,N,I,soyb,0
FRA,N,H,soyb,86.91224182419373
FRA,N,I,soyb,0
DEU,N,H,soyb,1.5591532659717755
DEU,N,I,soyb,0
GRC,N,H,soyb,2.171220225196661
GRC,N,I,soyb,0
HUN,N,H,soyb,42.62628604240744
HUN,N,I,soyb,1.132913575281518
IRL,N,H,soyb,0
IRL,N,I,soyb,0
ITA,N,H,soyb,783.8707023673788
ITA,N,I,soyb,0
LVA,N,H,soyb,0
LVA,N,I,soyb,0
LTU,N,H,soyb,0
LTU,N,I,soyb,0
LUX,N,H,soyb,0
LUX,N,I,soyb,0
MLT,N,H,soyb,0
MLT,N,I,soyb,0
NLD,N,H,soyb,5.376630269050072e-4
NLD,N,I,soyb,0
POL,N,H,soyb,0.23251168334708364
POL,N,I,soyb,0
PRT,N,H,soyb,0.001339936498214303
PRT,N,I,soyb,0
SVK,N,H,soyb,10.58841586582122
SVK,N,I,soyb,0
SVN,N,H,soyb,1.5608316338318433
SVN,N,I,soyb,7.587902930138188e-4
ESP,N,H,soyb,1.983025029800762
ESP,N,I,soyb,0
SWE,N,H,soyb,0
SWE,N,I,soyb,0
ROU,N,H,soyb,8.774844041624789
ROU,N,I,soyb,28.165535312027618
GBR,N,H,soyb,0
GBR,N,I,soyb,0
GGY,N,H,soyb,0
GGY,N,I,soyb,0
FRO,N,H,soyb,0
FRO,N,I,soyb,0
GIB,N,H,soyb,0
GIB,N,I,soyb,0
ALA,N,H,soyb,0
ALA,N,I,soyb,0
SJM,N,H,soyb,0
SJM,N,I,soyb,0
BRA,N,H,soyb,1221002.7348095519
BRA,N,I,soyb,13129.174365302155
IDN,N,H,soyb,26.459063897939455
IDN,N,I,soyb,121.68389103960588
PAK,N,H,soyb,0
PAK,N,I,soyb,0
CAN,N,H,soyb,8730.770523357347
CAN,N,I,soyb,0
RUS,N,H,soyb,121.847506575318
RUS,N,I,soyb,3.5526140440765683
VNM,N,H,soyb,1132.0135481937334
VNM,N,I,soyb,2695.768213623892
MYS,N,H,soyb,0.007044649649297674
MYS,N,I,soyb,0.030526814272177766
AUS,N,H,soyb,0
AUS,N,I,soyb,0
TUR,N,H,soyb,1.252057252565054
TUR,N,I,soyb,0
THA,N,H,soyb,0
THA,N,I,soyb,0
BGD,N,H,soyb,290.06551640478864
BGD,N,I,soyb,1032.3101676680162
MEX,N,H,soyb,0
MEX,N,I,soyb,0
IRN,N,H,soyb,23.252353606354127
IRN,N,I,soyb,211.32100115514044
BLR,N,H,soyb,0
BLR,N,I,soyb,0
ARG,N,H,soyb,285763.0410632365
ARG,N,I,soyb,4894.448080591663
EGY,N,H,soyb,52.16093708227475
EGY,N,I,soyb,0
JPN,N,H,soyb,11821.736512131769
JPN,N,I,soyb,0
UKR,N,H,soyb,0.41468630181388255
UKR,N,I,soyb,0.12628307285793075
ZAF,N,H,soyb,217.2565737531641
ZAF,N,I,soyb,2598.7189969233686
UZB,N,H,soyb,5.376647171972859e-4
UZB,N,I,soyb,3.584431447981906e-4
PHL,N,H,soyb,0
PHL,N,I,soyb,0
NZL,N,H,soyb,0
NZL,N,I,soyb,0
CHL,N,H,soyb,0
CHL,N,I,soyb,0
MAR,N,H,soyb,0
MAR,N,I,soyb,0
AFG,N,H,soyb,0
AFG,N,I,soyb,0.001509402540052703
ALB,N,H,soyb,2.1394964591077272
ALB,N,I,soyb,0
DZA,N,H,soyb,0
DZA,N,I,soyb,0
ASM,N,H,soyb,0
ASM,N,I,soyb,0
AND,N,H,soyb,0
AND,N,I,soyb,0
AGO,N,H,soyb,0
AGO,N,I,soyb,0
AIA,N,H,soyb,0
AIA,N,I,soyb,0
ATG,N,H,soyb,0
ATG,N,I,soyb,0
ARM,N,H,soyb,0
ARM,N,I,soyb,0
ABW,N,H,soyb,0
ABW,N,I,soyb,0
AZE,N,H,soyb,7.201601533623727e-5
AZE,N,I,soyb,0
BHS,N,H,soyb,0
BHS,N,I,soyb,0
BHR,N,H,soyb,0
BHR,N,I,soyb,0
BRB,N,H,soyb,0
BRB,N,I,soyb,0
BLZ,N,H,soyb,0
BLZ,N,I,soyb,0
BEN,N,H,soyb,67.28709570621105
BEN,N,I,soyb,0
BMU,N,H,soyb,0
BMU,N,I,soyb,0
BTN,N,H,soyb,0
BTN,N,I,soyb,0
BOL,N,H,soyb,38524.16549720747
BOL,N,I,soyb,1319.7408260421766
BES,N,H,soyb,0
BES,N,I,soyb,0
BIH,N,H,soyb,53.79274369871909
BIH,N,I,soyb,0
BWA,N,H,soyb,0
BWA,N,I,soyb,0
IOT,N,H,soyb,0
IOT,N,I,soyb,0
VGB,N,H,soyb,0
VGB,N,I,soyb,0
BRN,N,H,soyb,0
BRN,N,I,soyb,0
BFA,N,H,soyb,16.982674682647627
BFA,N,I,soyb,0
BDI,N,H,soyb,0
BDI,N,I,soyb,0
KHM,N,H,soyb,0
KHM,N,I,soyb,0
CMR,N,H,soyb,0
CMR,N,I,soyb,0
CPV,N,H,soyb,0
CPV,N,I,soyb,0
CYM,N,H,soyb,0
CYM,N,I,soyb,0
CAF,N,H,soyb,0
CAF,N,I,soyb,0
TCD,N,H,soyb,0
TCD,N,I,soyb,0
CXR,N,H,soyb,0
CXR,N,I,soyb,0
CCK,N,H,soyb,0
CCK,N,I,soyb,0
COL,N,H,soyb,689.7310801560242
COL,N,I,soyb,218.7789345253473
COM,N,H,soyb,0
COM,N,I,soyb,0
COK,N,H,soyb,0
COK,N,I,soyb,0
CRI,N,H,soyb,0
CRI,N,I,soyb,0
CIV,N,H,soyb,0.02559989468594718
CIV,N,I,soyb,0
CUB,N,H,soyb,0
CUB,N,I,soyb,0
CUW,N,H,soyb,0
CUW,N,I,soyb,0
COD,N,H,soyb,0.03457631176418027
COD,N,I,soyb,0
DJI,N,H,soyb,0
DJI,N,I,soyb,0
DOM,N,H,soyb,0
DOM,N,I,soyb,0
DMA,N,H,soyb,0
DMA,N,I,soyb,0
ECU,N,H,soyb,1810.3055737114069
ECU,N,I,soyb,0
SLV,N,H,soyb,6.76159387781343
SLV,N,I,soyb,0
GNQ,N,H,soyb,0
GNQ,N,I,soyb,0
ERI,N,H,soyb,0
ERI,N,I,soyb,0
ETH,N,H,soyb,46.790549206752644
ETH,N,I,soyb,0.7057930302753952
FLK,N,H,soyb,0
FLK,N,I,soyb,0
FJI,N,H,soyb,0
FJI,N,I,soyb,0
GUF,N,H,soyb,0
GUF,N,I,soyb,0
PYF,N,H,soyb,0
PYF,N,I,soyb,0
GAB,N,H,soyb,42.11187169674012
GAB,N,I,soyb,0
GMB,N,H,soyb,0
GMB,N,I,soyb,0
GEO,N,H,soyb,4.21862937013835
GEO,N,I,soyb,0
GHA,N,H,soyb,3.904217467762274e-4
GHA,N,I,soyb,0
GRL,N,H,soyb,0
GRL,N,I,soyb,0
GRD,N,H,soyb,0
GRD,N,I,soyb,0
GLP,N,H,soyb,0
GLP,N,I,soyb,0
GUM,N,H,soyb,0
GUM,N,I,soyb,0
GTM,N,H,soyb,333.38969999878714
GTM,N,I,soyb,0
GNB,N,H,soyb,0
GNB,N,I,soyb,0
GIN,N,H,soyb,0
GIN,N,I,soyb,0
GUY,N,H,soyb,0
GUY,N,I,soyb,0
HTI,N,H,soyb,0
HTI,N,I,soyb,0
HND,N,H,soyb,9.402329792215975
HND,N,I,soyb,0
ISL,N,H,soyb,0
ISL,N,I,soyb,0
IRQ,N,H,soyb,0
IRQ,N,I,soyb,0
IMN,N,H,soyb,0
IMN,N,I,soyb,0
ISR,N,H,soyb,1.7684946230487701
ISR,N,I,soyb,0
JAM,N,H,soyb,0
JAM,N,I,soyb,0
JEY,N,H,soyb,0
JEY,N,I,soyb,0
JOR,N,H,soyb,0
JOR,N,I,soyb,0
KAZ,N,H,soyb,6.67700590976019
KAZ,N,I,soyb,0
KEN,N,H,soyb,0
KEN,N,I,soyb,0
KIR,N,H,soyb,0
KIR,N,I,soyb,0
XKO,N,H,soyb,0
XKO,N,I,soyb,0
KWT,N,H,soyb,0
KWT,N,I,soyb,0
KGZ,N,H,soyb,9.104375551303544e-5
KGZ,N,I,soyb,0
LAO,N,H,soyb,7.038455930516415e-4
LAO,N,I,soyb,8.373335630749656e-4
LBN,N,H,soyb,0
LBN,N,I,soyb,0
LSO,N,H,soyb,0.06560304199501418
LSO,N,I,soyb,0.057602669473127505
LBR,N,H,soyb,0
LBR,N,I,soyb,0
LBY,N,H,soyb,0
LBY,N,I,soyb,0
LIE,N,H,soyb,0
LIE,N,I,soyb,0
MKD,N,H,soyb,0
MKD,N,I,soyb,0
MDG,N,H,soyb,0
MDG,N,I,soyb,0
MWI,N,H,soyb,0.8057676313061488
MWI,N,I,soyb,0
MDV,N,H,soyb,0
MDV,N,I,soyb,0
MLI,N,H,soyb,1.0934286761278455e-6
MLI,N,I,soyb,0
MHL,N,H,soyb,0
MHL,N,I,soyb,0
MTQ,N,H,soyb,0
MTQ,N,I,soyb,0
MRT,N,H,soyb,0
MRT,N,I,soyb,0
MUS,N,H,soyb,0
MUS,N,I,soyb,0
MYT,N,H,soyb,0
MYT,N,I,soyb,0
FSM,N,H,soyb,0
FSM,N,I,soyb,0
MDA,N,H,soyb,0.29652677263728644
MDA,N,I,soyb,4.1076247182267025
MCO,N,H,soyb,0
MCO,N,I,soyb,0
MNG,N,H,soyb,0
MNG,N,I,soyb,0
MNE,N,H,soyb,0
MNE,N,I,soyb,0
MSR,N,H,soyb,0
MSR,N,I,soyb,0
MOZ,N,H,soyb,6.779922339331326e-4
MOZ,N,I,soyb,0
MMR,N,H,soyb,0.5601862393939288
MMR,N,I,soyb,0
"NAM",N,H,soyb,0
"NAM",N,I,soyb,0
NRU,N,H,soyb,0
NRU,N,I,soyb,0
NPL,N,H,soyb,0
NPL,N,I,soyb,0
NCL,N,H,soyb,0
NCL,N,I,soyb,0
NIC,N,H,soyb,30.239769844381566
NIC,N,I,soyb,0
NER,N,H,soyb,0.0030739092864892873
NER,N,I,soyb,0
NGA,N,H,soyb,0.05718735287337789
NGA,N,I,soyb,0
NIU,N,H,soyb,0
NIU,N,I,soyb,0
NFK,N,H,soyb,0
NFK,N,I,soyb,0
PRK,N,H,soyb,1179.819709282076
PRK,N,I,soyb,1213.3026895397209
MNP,N,H,soyb,0
MNP,N,I,soyb,0
NOR,N,H,soyb,0
NOR,N,I,soyb,0
OMN,N,H,soyb,0
OMN,N,I,soyb,0
PLW,N,H,soyb,0
PLW,N,I,soyb,0
PSE,N,H,soyb,0
PSE,N,I,soyb,0
PAN,N,H,soyb,0
PAN,N,I,soyb,0
PNG,N,H,soyb,0
PNG,N,I,soyb,0
PRY,N,H,soyb,30773.018498693535
PRY,N,I,soyb,0
PER,N,H,soyb,15.814313712887106
PER,N,I,soyb,0
PCN,N,H,soyb,0
PCN,N,I,soyb,0
XMI,N,H,soyb,0
XMI,N,I,soyb,0
PRI,N,H,soyb,0
PRI,N,I,soyb,0
QAT,N,H,soyb,0
QAT,N,I,soyb,0
COG,N,H,soyb,0.0014192829786344406
COG,N,I,soyb,0
REU,N,H,soyb,0
REU,N,I,soyb,0
RWA,N,H,soyb,0
RWA,N,I,soyb,0
BLM,N,H,soyb,0
BLM,N,I,soyb,0
MAF,N,H,soyb,0
MAF,N,I,soyb,0
SHN,N,H,soyb,0
SHN,N,I,soyb,0
KNA,N,H,soyb,0
KNA,N,I,soyb,0
LCA,N,H,soyb,0
LCA,N,I,soyb,0
SPM,N,H,soyb,0
SPM,N,I,soyb,0
VCT,N,H,soyb,0
VCT,N,I,soyb,0
WSM,N,H,soyb,0
WSM,N,I,soyb,0
SMR,N,H,soyb,0
SMR,N,I,soyb,0
STP,N,H,soyb,0
STP,N,I,soyb,0
SAU,N,H,soyb,0
SAU,N,I,soyb,0
SEN,N,H,soyb,0
SEN,N,I,soyb,0
SRB,N,H,soyb,2333.3408210921707
SRB,N,I,soyb,0
SYC,N,H,soyb,0
SYC,N,I,soyb,0
SLE,N,H,soyb,0
SLE,N,I,soyb,0
SGP,N,H,soyb,0
SGP,N,I,soyb,0
SXM,N,H,soyb,0
SXM,N,I,soyb,0
SLB,N,H,soyb,0
SLB,N,I,soyb,0
SOM,N,H,soyb,0
SOM,N,I,soyb,0
KOR,N,H,soyb,2339.755882541962
KOR,N,I,soyb,0
SSD,N,H,soyb,0.07383024097184611
SSD,N,I,soyb,0
LKA,N,H,soyb,3.2911008082320605
LKA,N,I,soyb,0
SDN,N,H,soyb,0
SDN,N,I,soyb,0
SUR,N,H,soyb,0
SUR,N,I,soyb,0
SWZ,N,H,soyb,0
SWZ,N,I,soyb,0
CHE,N,H,soyb,14.370038707122859
CHE,N,I,soyb,0
SYR,N,H,soyb,1.867135926625316
SYR,N,I,soyb,0
TWN,N,H,soyb,4.768787209313143
TWN,N,I,soyb,0
TJK,N,H,soyb,0
TJK,N,I,soyb,0.014087550006921646
TZA,N,H,soyb,7.144377837541649e-6
TZA,N,I,soyb,0
TLS,N,H,soyb,0.016517591274388753
TLS,N,I,soyb,0
TGO,N,H,soyb,0
TGO,N,I,soyb,0
TKL,N,H,soyb,0
TKL,N,I,soyb,0
TON,N,H,soyb,0
TON,N,I,soyb,0
TTO,N,H,soyb,0
TTO,N,I,soyb,0
TUN,N,H,soyb,0
TUN,N,I,soyb,0
TKM,N,H,soyb,0
TKM,N,I,soyb,0
TCA,N,H,soyb,0
TCA,N,I,soyb,0
TUV,N,H,soyb,0
TUV,N,I,soyb,0
UGA,N,H,soyb,0
UGA,N,I,soyb,0
ARE,N,H,soyb,0
ARE,N,I,soyb,0
URY,N,H,soyb,21305.065820778167
URY,N,I,soyb,1436.6864969016183
VUT,N,H,soyb,0
VUT,N,I,soyb,0
VEN,N,H,soyb,195.164754465431
VEN,N,I,soyb,0
VIR,N,H,soyb,0
VIR,N,I,soyb,0
WLF,N,H,soyb,0
WLF,N,I,soyb,0
ESH,N,H,soyb,0
ESH,N,I,soyb,0
YEM,N,H,soyb,0
YEM,N,I,soyb,0
ZMB,N,H,soyb,248.43740463752354
ZMB,N,I,soyb,0
ZWE,N,H,soyb,864.3349736292221
ZWE,N,I,soyb,0
CHN,N,H,sugb,82647.66731723642
CHN,N,I,sugb,32402.605316714278
MAC,N,H,sugb,0
MAC,N,I,sugb,0
HKG,N,H,sugb,0
HKG,N,I,sugb,0
CHN,N,H,sugc,709769.2918346941
CHN,N,I,sugc,307315.9185504986
MAC,N,H,sugc,0
MAC,N,I,sugc,0
HKG,N,H,sugc,0
HKG,N,I,sugc,0
IND,N,H,sugb,0
IND,N,I,sugb,0
IND,N,H,sugc,3.4018748504839538
IND,N,I,sugc,140803.38334903648
USA,N,H,sugb,34823.4239379832
USA,N,I,sugb,32436.184965740787
USA,N,H,sugc,21381.072814312764
USA,N,I,sugc,33398.0067792912
AUT,N,H,sugb,4212.323597455797
AUT,N,I,sugb,1675.3972178070994
BEL,N,H,sugb,12639.118948638621
BEL,N,I,sugb,2113.2209434103347
BGR,N,H,sugb,0.026850260897854656
BGR,N,I,sugb,1.2172118020297404
HRV,N,H,sugb,1307.9942704266455
HRV,N,I,sugb,42.995507121880955
CYP,N,H,sugb,0
CYP,N,I,sugb,0
CZE,N,H,sugb,2854.2899893438903
CZE,N,I,sugb,518.7102536252548
DNK,N,H,sugb,0.7317602888493177
DNK,N,I,sugb,2155.3556057939613
EST,N,H,sugb,0.07231046307711818
EST,N,I,sugb,0
FIN,N,H,sugb,329.57034211937616
FIN,N,I,sugb,216.4648983540487
FRA,N,H,sugb,38106.704581864185
FRA,N,I,sugb,12274.7550664102
DEU,N,H,sugb,23642.290747397128
DEU,N,I,sugb,7690.649516564103
GRC,N,H,sugb,0
GRC,N,I,sugb,1878.0166857082029
HUN,N,H,sugb,958.7933450324563
HUN,N,I,sugb,95.80633930594583
IRL,N,H,sugb,0
IRL,N,I,sugb,0
ITA,N,H,sugb,12333.52357419725
ITA,N,I,sugb,12859.087267931309
LVA,N,H,sugb,120.55883831474321
LVA,N,I,sugb,3.0927943094228696
LTU,N,H,sugb,1167.0780058460373
LTU,N,I,sugb,4.660050428795969
LUX,N,H,sugb,0
LUX,N,I,sugb,0
MLT,N,H,sugb,0
MLT,N,I,sugb,0
NLD,N,H,sugb,20900.935067944407
NLD,N,I,sugb,3352.011703853711
POL,N,H,sugb,15090.190045485615
POL,N,I,sugb,1061.1997485409315
PRT,N,H,sugb,11.095232548719093
PRT,N,I,sugb,42.945858238949235
SVK,N,H,sugb,615.1458724313538
SVK,N,I,sugb,288.60315672237726
SVN,N,H,sugb,0.5869242731453451
SVN,N,I,sugb,0.6320722938977725
ESP,N,H,sugb,891.5019911374523
ESP,N,I,sugb,10399.83655155072
SWE,N,H,sugb,287.88122558834453
SWE,N,I,sugb,1358.0035627809873
ROU,N,H,sugb,450.396769436085
ROU,N,I,sugb,133.1788455720605
GBR,N,H,sugb,11058.134214790121
GBR,N,I,sugb,1311.6997209595136
GGY,N,H,sugb,0
GGY,N,I,sugb,0
FRO,N,H,sugb,0
FRO,N,I,sugb,0
GIB,N,H,sugb,0
GIB,N,I,sugb,0
ALA,N,H,sugb,1.835663882065771
ALA,N,I,sugb,10.865346416706457
SJM,N,H,sugb,0
SJM,N,I,sugb,0
AUT,N,H,sugc,0
AUT,N,I,sugc,0
BEL,N,H,sugc,0
BEL,N,I,sugc,0
BGR,N,H,sugc,0
BGR,N,I,sugc,0
HRV,N,H,sugc,0
HRV,N,I,sugc,0
CYP,N,H,sugc,0
CYP,N,I,sugc,0
CZE,N,H,sugc,0
CZE,N,I,sugc,0
DNK,N,H,sugc,0
DNK,N,I,sugc,0
EST,N,H,sugc,0
EST,N,I,sugc,0
FIN,N,H,sugc,0
FIN,N,I,sugc,0
FRA,N,H,sugc,0
FRA,N,I,sugc,0
DEU,N,H,sugc,0
DEU,N,I,sugc,0
GRC,N,H,sugc,0
GRC,N,I,sugc,0
HUN,N,H,sugc,0
HUN,N,I,sugc,0
IRL,N,H,sugc,0
IRL,N,I,sugc,0
ITA,N,H,sugc,0
ITA,N,I,sugc,0
LVA,N,H,sugc,0
LVA,N,I,sugc,0
LTU,N,H,sugc,0
LTU,N,I,sugc,0
LUX,N,H,sugc,0
LUX,N,I,sugc,0
MLT,N,H,sugc,0
MLT,N,I,sugc,0
NLD,N,H,sugc,0
NLD,N,I,sugc,0
POL,N,H,sugc,0
POL,N,I,sugc,0
PRT,N,H,sugc,0
PRT,N,I,sugc,0
SVK,N,H,sugc,0
SVK,N,I,sugc,0
SVN,N,H,sugc,0
SVN,N,I,sugc,0
ESP,N,H,sugc,0
ESP,N,I,sugc,0
SWE,N,H,sugc,0
SWE,N,I,sugc,0
ROU,N,H,sugc,0
ROU,N,I,sugc,0
GBR,N,H,sugc,0
GBR,N,I,sugc,0
GGY,N,H,sugc,0
GGY,N,I,sugc,0
FRO,N,H,sugc,0
FRO,N,I,sugc,0
GIB,N,H,sugc,0
GIB,N,I,sugc,0
ALA,N,H,sugc,0
ALA,N,I,sugc,0
SJM,N,H,sugc,0
SJM,N,I,sugc,0
BRA,N,H,sugb,0
BRA,N,I,sugb,0
BRA,N,H,sugc,0
BRA,N,I,sugc,1068095.718652528
IDN,N,H,sugb,0
IDN,N,I,sugb,0
IDN,N,H,sugc,0
IDN,N,I,sugc,1335.5741265808097
PAK,N,H,sugb,0
PAK,N,I,sugb,0.0028121260896364323
PAK,N,H,sugc,0
PAK,N,I,sugc,1.8448728454524481
CAN,N,H,sugb,1246.163060208195
CAN,N,I,sugb,97.16012801216077
CAN,N,H,sugc,0
CAN,N,I,sugc,0
RUS,N,H,sugb,81842.94769060948
RUS,N,I,sugb,36493.2632601509
RUS,N,H,sugc,0
RUS,N,I,sugc,0
VNM,N,H,sugb,0
VNM,N,I,sugb,0
VNM,N,H,sugc,7373.995118268987
VNM,N,I,sugc,13071.015142188215
MYS,N,H,sugb,0
MYS,N,I,sugb,0
MYS,N,H,sugc,0
MYS,N,I,sugc,0
AUS,N,H,sugb,0
AUS,N,I,sugb,0
AUS,N,H,sugc,0
AUS,N,I,sugc,72325.08464759108
TUR,N,H,sugb,0
TUR,N,I,sugb,163.91410313941796
TUR,N,H,sugc,0
TUR,N,I,sugc,0
THA,N,H,sugb,0
THA,N,I,sugb,0
THA,N,H,sugc,22169.81863758602
THA,N,I,sugc,17011.887845842288
BGD,N,H,sugb,0
BGD,N,I,sugb,0
BGD,N,H,sugc,1083.4278687620288
BGD,N,I,sugc,2576.3539139874706
MEX,N,H,sugb,0
MEX,N,I,sugb,5.907475605702166
MEX,N,H,sugc,38607.75974748544
MEX,N,I,sugc,61472.181537841956
IRN,N,H,sugb,0.03562265847938005
IRN,N,I,sugb,3916.5821062902596
IRN,N,H,sugc,0
IRN,N,I,sugc,2885.043444645909
BLR,N,H,sugb,2678.852178409751
BLR,N,I,sugb,0.558807703239293
BLR,N,H,sugc,0
BLR,N,I,sugc,0
ARG,N,H,sugb,0
ARG,N,I,sugb,0
ARG,N,H,sugc,0
ARG,N,I,sugc,383955.97095052095
EGY,N,H,sugb,0
EGY,N,I,sugb,6203.9020628631115
EGY,N,H,sugc,0
EGY,N,I,sugc,6312.874855044351
JPN,N,H,sugb,11634.822593560362
JPN,N,I,sugb,33634.43632270679
JPN,N,H,sugc,3962.7241973063096
JPN,N,I,sugc,12870.217121125537
UKR,N,H,sugb,39366.87642534922
UKR,N,I,sugb,2143.669880279515
UKR,N,H,sugc,0
UKR,N,I,sugc,0
ZAF,N,H,sugb,0
ZAF,N,I,sugb,0
ZAF,N,H,sugc,35962.56781650165
ZAF,N,I,sugc,58989.21075657832
UZB,N,H,sugb,0.009140300192353864
UZB,N,I,sugb,2.8944283147947565
UZB,N,H,sugc,0
UZB,N,I,sugc,0
PHL,N,H,sugb,0
PHL,N,I,sugb,0
PHL,N,H,sugc,12216.907512281095
PHL,N,I,sugc,8023.9544491298175
NZL,N,H,sugb,0
NZL,N,I,sugb,0
NZL,N,H,sugc,0
NZL,N,I,sugc,0
CHL,N,H,sugb,0
CHL,N,I,sugb,3573.9409688180917
CHL,N,H,sugc,0
CHL,N,I,sugc,0
MAR,N,H,sugb,0
MAR,N,I,sugb,15795.316780673578
MAR,N,H,sugc,0
MAR,N,I,sugc,4688.735090118683
AFG,N,H,sugb,29.13675154667818
AFG,N,I,sugb,290.6233820104625
ALB,N,H,sugb,33.43197555410482
ALB,N,I,sugb,0
DZA,N,H,sugb,0
DZA,N,I,sugb,0
ASM,N,H,sugb,0
ASM,N,I,sugb,0
AND,N,H,sugb,0
AND,N,I,sugb,0
AGO,N,H,sugb,0
AGO,N,I,sugb,0
AIA,N,H,sugb,0
AIA,N,I,sugb,0
ATG,N,H,sugb,0
ATG,N,I,sugb,0
ARM,N,H,sugb,0.009172781763064101
ARM,N,I,sugb,33.12291455550495
ABW,N,H,sugb,0
ABW,N,I,sugb,0
AZE,N,H,sugb,0.3734030395183903
AZE,N,I,sugb,116.67559373873692
BHS,N,H,sugb,0
BHS,N,I,sugb,0
BHR,N,H,sugb,0
BHR,N,I,sugb,0
BRB,N,H,sugb,0
BRB,N,I,sugb,0
BLZ,N,H,sugb,0
BLZ,N,I,sugb,0
BEN,N,H,sugb,0
BEN,N,I,sugb,0
BMU,N,H,sugb,0
BMU,N,I,sugb,0
BTN,N,H,sugb,0
BTN,N,I,sugb,0
BOL,N,H,sugb,0
BOL,N,I,sugb,0
BES,N,H,sugb,0
BES,N,I,sugb,0
BIH,N,H,sugb,66.00992919636413
BIH,N,I,sugb,0.6583565757261057
BWA,N,H,sugb,0
BWA,N,I,sugb,0
IOT,N,H,sugb,0
IOT,N,I,sugb,0
VGB,N,H,sugb,0
VGB,N,I,sugb,0
BRN,N,H,sugb,0
BRN,N,I,sugb,0
BFA,N,H,sugb,0
BFA,N,I,sugb,0
BDI,N,H,sugb,0
BDI,N,I,sugb,0
KHM,N,H,sugb,0
KHM,N,I,sugb,0
CMR,N,H,sugb,0
CMR,N,I,sugb,0
CPV,N,H,sugb,0
CPV,N,I,sugb,0
CYM,N,H,sugb,0
CYM,N,I,sugb,0
CAF,N,H,sugb,0
CAF,N,I,sugb,0
TCD,N,H,sugb,0
TCD,N,I,sugb,0
CXR,N,H,sugb,0
CXR,N,I,sugb,0
CCK,N,H,sugb,0
CCK,N,I,sugb,0
COL,N,H,sugb,368.35774437267384
COL,N,I,sugb,0
COM,N,H,sugb,0
COM,N,I,sugb,0
COK,N,H,sugb,0
COK,N,I,sugb,0
CRI,N,H,sugb,0
CRI,N,I,sugb,0
CIV,N,H,sugb,0
CIV,N,I,sugb,0
CUB,N,H,sugb,0
CUB,N,I,sugb,0
CUW,N,H,sugb,0
CUW,N,I,sugb,0
COD,N,H,sugb,0
COD,N,I,sugb,0
DJI,N,H,sugb,0
DJI,N,I,sugb,0
DOM,N,H,sugb,0
DOM,N,I,sugb,0
DMA,N,H,sugb,0
DMA,N,I,sugb,0
ECU,N,H,sugb,916.8980688367953
ECU,N,I,sugb,0
SLV,N,H,sugb,0
SLV,N,I,sugb,0
GNQ,N,H,sugb,0
GNQ,N,I,sugb,0
ERI,N,H,sugb,0
ERI,N,I,sugb,0
ETH,N,H,sugb,0
ETH,N,I,sugb,0
FLK,N,H,sugb,0
FLK,N,I,sugb,0
FJI,N,H,sugb,0
FJI,N,I,sugb,0
GUF,N,H,sugb,0
GUF,N,I,sugb,0
PYF,N,H,sugb,0
PYF,N,I,sugb,0
GAB,N,H,sugb,0
GAB,N,I,sugb,0
GMB,N,H,sugb,0
GMB,N,I,sugb,0
GEO,N,H,sugb,0
GEO,N,I,sugb,0
GHA,N,H,sugb,0
GHA,N,I,sugb,0
GRL,N,H,sugb,0
GRL,N,I,sugb,0
GRD,N,H,sugb,0
GRD,N,I,sugb,0
GLP,N,H,sugb,0
GLP,N,I,sugb,0
GUM,N,H,sugb,0
GUM,N,I,sugb,0
GTM,N,H,sugb,0
GTM,N,I,sugb,0
GNB,N,H,sugb,0
GNB,N,I,sugb,0
GIN,N,H,sugb,0
