iso3c,country,animal,system_1,system_2,product,tonnes_per_head,gapfilled,gf_int,gf_int_prod
WLF,Wallis & Futuna,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
WLF,Wallis & Futuna,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
WLF,Wallis & Futuna,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
WLF,Wallis & Futuna,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
WLF,Wallis & Futuna,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
WLF,Wallis & Futuna,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
WLF,Wallis & Futuna,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
WLF,Wallis & Futuna,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
WLF,Wallis & Futuna,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
WLF,Wallis & Futuna,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
WLF,Wallis & Futuna,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
ESH,Western Sahara,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
ESH,Western Sahara,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
ESH,Western Sahara,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
ESH,Western Sahara,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
ESH,Western Sahara,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
ESH,Western Sahara,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
ESH,Western Sahara,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
ESH,Western Sahara,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
ESH,Western Sahara,goats,dairy,All systems,milk,0.03259714304053299,NA,0.03735472053702719,0.03259714304053299
ESH,Western Sahara,goats,dairy,All systems,meat,0.004757577496494199,NA,0.03735472053702719,0.004757577496494199
ESH,Western Sahara,goats,non-dairy,All systems,milk,0,NA,0.03735472053702719,0.03259714304053299
ESH,Western Sahara,goats,non-dairy,All systems,meat,0,NA,0.03735472053702719,0.004757577496494199
ESH,Western Sahara,sheep,dairy,All systems,milk,0,NA,0.0068739348641164745,0
ESH,Western Sahara,sheep,dairy,All systems,meat,0,NA,0.0068739348641164745,0.0068739348641164745
ESH,Western Sahara,sheep,non-dairy,All systems,milk,0,NA,0.0068739348641164745,0
ESH,Western Sahara,sheep,non-dairy,All systems,meat,0.0068739348641164745,NA,0.0068739348641164745,0.0068739348641164745
YEM,Yemen,buffalo,dairy,All systems,milk,0,NA,0.03960657111897953,0
YEM,Yemen,buffalo,dairy,All systems,meat,0,NA,0.03960657111897953,0.03960657111897953
YEM,Yemen,buffalo,non-dairy,All systems,milk,0,NA,0.03960657111897953,0
YEM,Yemen,buffalo,non-dairy,All systems,meat,0.03960657111897953,NA,0.03960657111897953,0.03960657111897953
YEM,Yemen,cows,dairy,All systems,milk,0.18218078978187371,NA,0.23742262472096978,0.18218078978187371
YEM,Yemen,cows,dairy,All systems,meat,0.026807583092282584,NA,0.23742262472096978,0.05524183493909608
YEM,Yemen,cows,non-dairy,All systems,milk,0,NA,0.23742262472096978,0.18218078978187371
YEM,Yemen,cows,non-dairy,All systems,meat,0.028434251846813495,NA,0.23742262472096978,0.05524183493909608
YEM,Yemen,goats,dairy,All systems,milk,0.010122754997365294,NA,0.030202369886464984,0.010122754997365294
YEM,Yemen,goats,dairy,All systems,meat,0.01003980741272952,NA,0.030202369886464984,0.02007961488909969
YEM,Yemen,goats,non-dairy,All systems,milk,0,NA,0.030202369886464984,0.010122754997365294
YEM,Yemen,goats,non-dairy,All systems,meat,0.010039807476370169,NA,0.030202369886464984,0.02007961488909969
YEM,Yemen,sheep,dairy,All systems,milk,0.010532088707029886,NA,0.022375575559687774,0.010532088707029886
YEM,Yemen,sheep,dairy,All systems,meat,0.005921743384913089,NA,0.022375575559687774,0.011843486852657889
YEM,Yemen,sheep,non-dairy,All systems,milk,0,NA,0.022375575559687774,0.010532088707029886
YEM,Yemen,sheep,non-dairy,All systems,meat,0.005921743467744799,NA,0.022375575559687774,0.011843486852657889
ZMB,Zambia,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
ZMB,Zambia,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
ZMB,Zambia,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
ZMB,Zambia,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
ZMB,Zambia,cows,dairy,All systems,milk,0.12095243983222598,NA,0.15636612441466496,0.12095243983222598
ZMB,Zambia,cows,dairy,All systems,meat,0.022140813212705168,NA,0.15636612441466496,0.03541368458243897
ZMB,Zambia,cows,non-dairy,All systems,milk,0,NA,0.15636612441466496,0.12095243983222598
ZMB,Zambia,cows,non-dairy,All systems,meat,0.013272871369733805,NA,0.15636612441466496,0.03541368458243897
ZMB,Zambia,goats,dairy,All systems,milk,0,NA,0.004523535424579821,0
ZMB,Zambia,goats,dairy,All systems,meat,0,NA,0.004523535424579821,0.004523535424579821
ZMB,Zambia,goats,non-dairy,All systems,milk,0,NA,0.004523535424579821,0
ZMB,Zambia,goats,non-dairy,All systems,meat,0.004523535424579821,NA,0.004523535424579821,0.004523535424579821
ZMB,Zambia,sheep,dairy,All systems,milk,0,NA,0.003781307380262841,0
ZMB,Zambia,sheep,dairy,All systems,meat,0,NA,0.003781307380262841,0.003781307380262841
ZMB,Zambia,sheep,non-dairy,All systems,milk,0,NA,0.003781307380262841,0
ZMB,Zambia,sheep,non-dairy,All systems,meat,0.003781307380262841,NA,0.003781307380262841,0.003781307380262841
ZWE,Zimbabwe,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
ZWE,Zimbabwe,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
ZWE,Zimbabwe,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
ZWE,Zimbabwe,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
ZWE,Zimbabwe,cows,dairy,All systems,milk,0.13728876666365133,NA,0.1673002615582787,0.13728876666365133
ZWE,Zimbabwe,cows,dairy,All systems,meat,0.015768952342406918,NA,0.1673002615582787,0.030011494894627375
ZWE,Zimbabwe,cows,non-dairy,All systems,milk,0,NA,0.1673002615582787,0.13728876666365133
ZWE,Zimbabwe,cows,non-dairy,All systems,meat,0.014242542552220457,NA,0.1673002615582787,0.030011494894627375
ZWE,Zimbabwe,goats,dairy,All systems,milk,0,NA,0.005483553723543613,0
ZWE,Zimbabwe,goats,dairy,All systems,meat,0,NA,0.005483553723543613,0.005483553723543613
ZWE,Zimbabwe,goats,non-dairy,All systems,milk,0,NA,0.005483553723543613,0
ZWE,Zimbabwe,goats,non-dairy,All systems,meat,0.005483553723543613,NA,0.005483553723543613,0.005483553723543613
ZWE,Zimbabwe,sheep,dairy,All systems,milk,0,NA,0.007225943023029144,0
ZWE,Zimbabwe,sheep,dairy,All systems,meat,0,NA,0.007225943023029144,0.007225943023029144
ZWE,Zimbabwe,sheep,non-dairy,All systems,milk,0,NA,0.007225943023029144,0
ZWE,Zimbabwe,sheep,non-dairy,All systems,meat,0.007225943023029144,NA,0.007225943023029144,0.007225943023029144
ALA,Åland,cows,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
ALA,Åland,cows,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
ALA,Åland,cows,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
ALA,Åland,cows,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
ALA,Åland,buffalo,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
ALA,Åland,buffalo,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
ALA,Åland,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
ALA,Åland,buffalo,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
ALA,Åland,goats,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
ALA,Åland,goats,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
ALA,Åland,goats,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
ALA,Åland,goats,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
ALA,Åland,sheep,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
ALA,Åland,sheep,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
ALA,Åland,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
ALA,Åland,sheep,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
IOT,British Indian Ocean Territory,cows,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
IOT,British Indian Ocean Territory,cows,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
IOT,British Indian Ocean Territory,cows,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
IOT,British Indian Ocean Territory,cows,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
IOT,British Indian Ocean Territory,buffalo,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
IOT,British Indian Ocean Territory,buffalo,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
IOT,British Indian Ocean Territory,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
IOT,British Indian Ocean Territory,buffalo,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
IOT,British Indian Ocean Territory,goats,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
IOT,British Indian Ocean Territory,goats,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
IOT,British Indian Ocean Territory,goats,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
IOT,British Indian Ocean Territory,goats,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
IOT,British Indian Ocean Territory,sheep,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
IOT,British Indian Ocean Territory,sheep,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
IOT,British Indian Ocean Territory,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
IOT,British Indian Ocean Territory,sheep,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CXR,Christmas Island,cows,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CXR,Christmas Island,cows,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CXR,Christmas Island,cows,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CXR,Christmas Island,cows,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CXR,Christmas Island,buffalo,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CXR,Christmas Island,buffalo,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CXR,Christmas Island,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CXR,Christmas Island,buffalo,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CXR,Christmas Island,goats,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CXR,Christmas Island,goats,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CXR,Christmas Island,goats,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CXR,Christmas Island,goats,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CXR,Christmas Island,sheep,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CXR,Christmas Island,sheep,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CXR,Christmas Island,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CXR,Christmas Island,sheep,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CCK,Cocos Islands,cows,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CCK,Cocos Islands,cows,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CCK,Cocos Islands,cows,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CCK,Cocos Islands,cows,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CCK,Cocos Islands,buffalo,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CCK,Cocos Islands,buffalo,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CCK,Cocos Islands,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CCK,Cocos Islands,buffalo,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CCK,Cocos Islands,goats,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CCK,Cocos Islands,goats,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CCK,Cocos Islands,goats,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CCK,Cocos Islands,goats,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CCK,Cocos Islands,sheep,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CCK,Cocos Islands,sheep,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CCK,Cocos Islands,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CCK,Cocos Islands,sheep,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CUW,Curaçao,cows,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CUW,Curaçao,cows,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CUW,Curaçao,cows,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CUW,Curaçao,cows,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CUW,Curaçao,buffalo,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CUW,Curaçao,buffalo,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CUW,Curaçao,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CUW,Curaçao,buffalo,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CUW,Curaçao,goats,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CUW,Curaçao,goats,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CUW,Curaçao,goats,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CUW,Curaçao,goats,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
CUW,Curaçao,sheep,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
CUW,Curaçao,sheep,dairy,All systems,meat,0.009930059698801744,rate gf with global mean,0.2006904751265146,0.01789560721101026
CUW,Curaçao,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0.2006904751265146,0.18279486791550434
CUW,Curaçao,sheep,non-dairy,All systems,meat,0.007965547512208515,rate gf with global mean,0.2006904751265146,0.01789560721101026
GIB,Gibraltar,cows,dairy,All systems,milk,0.18279486791550434,rate gf with global mean,0.2006904751265146,0.18279486791550434
